Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,OTHER_BDT_O,OTHER_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,OTHER_NN_O,OTHER_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,OTHER_RF_O,OTHER_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,OTHER_LR_O,OTHER_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD,Category_Prob
3FGL J0001.0+6314,117.293091,0.925701141,-25.0638806,-26.996605,-1.36094233,3.97119451,2.73278594,-0.7246513,-0.8780153,-0.44555563,-0.9656969,OTHER,spp,28,0.837229543,0.134148782,0.0240978731,0.0248757841,0.138672584,0.130909023,0.347561482,0.355194331,0.0504556012,0.0532098745,0.601982917,0.344986447,0.646176246,0.0879333632,0.12875952,0.0429464213,0.225064233,0.0728639051,0.866065234,0.0713880573,0.00357781083,0.00486893057,0.130356956,0.0704293071,0.932614152,0.0742099028,0.0133050593,0.0120560507,0.0540807888,0.071276534,0.465917893,0.403754232,0.0574028853,0.0572199548,0.476679222,0.371883764,0.798367992,0.0594519503,0.0895868155,0.0331707961,0.112045192,0.0453467631,0.952443933,0.0214228978,0.000831273851,0.00069377092,0.0467247928,0.0212941554,MIXED
3FGL J0001.2-0748,89.0222015,-67.3242493,-25.5746299,-27.6869849,0.641978973,3.9067735,2.14934826,-0.324667683,-0.599118156,-0.425146785,-0.908887539,AGN,bll,0,0.940970159,0.0515088539,0.0512104621,0.0492534884,0.00781937905,0.00589320012,0.843240879,0.113507078,0.0668316663,0.0672919605,0.0899274545,0.067041992,0.76020319,0.0627525407,0.185675936,0.0548738457,0.0541208737,0.0213249534,0.759230002,0.0626087113,0.0701471687,0.0373323806,0.170622829,0.0519037922,0.970466061,0.0288560802,0.0246287875,0.0272453618,0.00490515153,0.00329171733,0.924682146,0.0547582457,0.0379579437,0.0346378967,0.0373599103,0.0255599671,0.835562425,0.0518230435,0.130289731,0.0459509216,0.0341478445,0.0162295602,0.907644876,0.0239066852,0.0430614622,0.0134607161,0.0492936616,0.0178191273,AGN
3FGL J0001.4+2120,107.665428,-40.0471573,-25.5434771,-27.8078814,1.48468603,4.8701183,2.79917266,-0.614417901,-0.821568611,-0.999952801,0.103439906,AGN,fsrq,0,0.998519176,0.00167231454,0.000363820641,0.000419727224,0.00111700347,0.00142423242,0.983716505,0.0207750653,0.00337213709,0.00834151767,0.0129113576,0.0138775991,0.917940776,0.0347229276,0.0361454539,0.0226589981,0.0459137698,0.0253985273,0.982780587,0.0214952535,0.00391961977,0.00946923028,0.0132997928,0.0182861794,0.999359057,0.000813297712,0.000200017644,0.000331916194,0.000440925255,0.000577848818,0.995339701,0.00344650267,0.00112312313,0.00104581707,0.0035371762,0.00276350843,0.952169744,0.0228157098,0.0239398791,0.0150662177,0.0238903772,0.0155009791,0.997455891,0.00475562742,0.00107442521,0.0029395042,0.00146968387,0.0025134052,AGN
3FGL J0002.2-4152,334.070099,-72.1427231,-26.5263376,-28.0296727,-1.60807574,4.03160097,2.08892083,-0.807390796,-0.738067109,0.067455621,-0.580624315,AGN,bcu,0,0.999639997,0.00022395371,3.79935248e-05,3.35615543e-05,0.00032200933,0.000208116551,0.989144165,0.00947763839,0.00219849523,0.00262059488,0.00865733944,0.00793442944,0.973537649,0.00913175965,0.0072630127,0.00289483432,0.0191993384,0.00797234872,0.995407706,0.00389853589,1.05966343e-05,2.83469825e-05,0.00458169745,0.00389138949,0.999736288,0.000184229544,3.76916504e-05,2.1759944e-05,0.000226020618,0.000174754707,0.99629096,0.0031666138,0.000940928724,0.000990606095,0.00276811152,0.00239333143,0.988074444,0.00362384926,0.00418295774,0.00131773637,0.00774259864,0.00312537907,0.99931186,0.00041922959,5.06710836e-06,5.63813114e-06,0.000683073125,0.00041700927,AGN
3FGL J0003.2-5246,318.976135,-62.824707,-26.5300252,-27.907395,-0.0954506659,3.8128751,1.89520752,-0.999748774,0.991051089,-0.397129256,-0.454391092,AGN,bcu,0,0.998932536,0.000742344871,0.00011358952,9.93081556e-05,0.000953874461,0.000699164254,0.982364282,0.0163955634,0.00382160316,0.00611700656,0.0138141144,0.0130257204,0.970858271,0.00913438624,0.00958138397,0.0039772284,0.0195603447,0.00754606181,0.974496732,0.0186217371,0.00725878737,0.00605510486,0.0182444804,0.0171021054,0.999382562,0.000385137459,7.39486116e-05,4.74745507e-05,0.000543489129,0.000358084834,0.994572723,0.00521330614,0.00132683414,0.00163853922,0.00410044275,0.00403824938,0.985440205,0.00479644704,0.00571791598,0.00292276635,0.00884187913,0.00344478332,0.994368852,0.00355464514,0.00182114043,0.00110220472,0.00381000804,0.00306836766,AGN
3FGL J0003.8-1151,84.4318924,-71.0842285,-26.6738943,-27.9731584,0.58193625,3.88139153,2.02352142,0.796120394,-0.389624007,-0.664556136,-0.449034661,AGN,bcu,0,0.998545732,0.00105987832,0.000663197841,0.000648134037,0.00079107025,0.000716592966,0.98006921,0.0193918437,0.00426081653,0.00699524825,0.0156699736,0.0151860674,0.959502764,0.0143792328,0.0188922644,0.00937295141,0.0216049712,0.00807051459,0.908852692,0.0498193586,0.0164636561,0.0164613417,0.0746836519,0.0455742695,0.999292562,0.000534201527,0.000285845759,0.000288043568,0.000421592294,0.000330509953,0.993795961,0.00521872242,0.00163419024,0.00169818211,0.00456984878,0.00403242047,0.980317698,0.00719050912,0.0107005372,0.00576079734,0.00898176521,0.00337276093,0.978327017,0.0131913029,0.0065651553,0.00451314733,0.0151078279,0.0108099666,AGN
3FGL J0004.7-4740,323.815582,-67.5186462,-25.4133022,-27.8457427,0.607582196,4.72679167,2.40351629,-0.532141432,-0.698347124,-0.635800504,-0.999992715,AGN,fsrq,0,0.991400105,0.00886438324,0.00402922422,0.00583806074,0.004570671,0.00570079042,0.961887838,0.0305330805,0.00961532875,0.0100407634,0.0284968337,0.0241151124,0.922615735,0.0305623314,0.0435626795,0.0223971005,0.0338215852,0.0202792505,0.930779012,0.039042787,0.0191191264,0.0146233182,0.050101862,0.0315566079,0.993947368,0.00704700027,0.0034628,0.0052127839,0.00258983189,0.00322864258,0.985306798,0.0108122675,0.00513500703,0.00474845708,0.00955819454,0.00715502263,0.93412855,0.0342863378,0.0375068826,0.0231569938,0.0283645678,0.0210812088,0.984729919,0.00910181167,0.00611098534,0.00396495843,0.00915909574,0.00746115112,AGN
3FGL J0006.4+3825,113.331886,-23.6133118,-25.2907524,-27.598428,0.823317278,4.38779126,2.61712933,-0.727468421,-0.714511877,-0.884553713,-0.639908862,AGN,fsrq,0,0.998843915,0.00092849745,0.000681383201,0.00073302187,0.000474701572,0.000402377437,0.951670832,0.0614080459,0.0124448236,0.0175085078,0.0358843446,0.0527986307,0.959596337,0.0166205431,0.0173942923,0.0111976233,0.0230093707,0.0112875491,0.891648413,0.0466979866,0.0361147308,0.025831047,0.0722368558,0.0387903279,0.999327122,0.000604955,0.000394239752,0.000468024208,0.000278638322,0.000246740018,0.985715335,0.0175376459,0.00421177654,0.00474658277,0.0100728885,0.0142889114,0.97943677,0.0100769543,0.010208785,0.00818378094,0.0103544449,0.00574369091,0.974408936,0.0125488512,0.0117490878,0.00478713147,0.0138419761,0.0102948136,AGN
3FGL J0007.0+7302,119.662102,10.460557,-21.5776667,-26.2817652,3.12018788,3.83229996,1.5566728,-0.198218614,-0.39802603,-0.517464686,-0.827138516,PSR,PSR,0,0.00205225809,0.0031877898,0.94331952,0.0873532946,0.0546282214,0.0863562751,0.000828682809,0.00312728694,0.952408013,0.0444731822,0.046763304,0.0444615796,0.0576542362,0.0446717327,0.721958389,0.114693744,0.220387375,0.0943980388,0.000552701816,0.00103047858,0.959854291,0.029818133,0.039593007,0.0294937401,0.00118227991,0.00211668661,0.930119042,0.110286959,0.0686986786,0.10970681,0.00185951335,0.00663681625,0.942763373,0.0523104431,0.0553771132,0.0504109883,0.0835004162,0.0421439132,0.655321141,0.0868579068,0.261178443,0.0793060491,0.000681769216,0.000525498552,0.966340694,0.0167292742,0.0329775369,0.0165583947,PSR
3FGL J0008.0+4713,115.33255,-15.0026178,-24.5445205,-27.237143,0.921868068,3.60314383,2.02099657,-0.128631386,-0.519058466,-0.418792941,-0.633187401,AGN,bll,0,0.882571387,0.0799211381,0.0397652495,0.0324024086,0.077663364,0.0622283946,0.429775278,0.236891598,0.361935054,0.197863669,0.208289667,0.144086527,0.824809634,0.0495760958,0.0707468001,0.0265908086,0.104443566,0.0364376274,0.340039721,0.0885408472,0.25547269,0.103243423,0.404487589,0.101940137,0.931824005,0.0461512063,0.0272340684,0.0242833973,0.0409419267,0.0301851919,0.685922658,0.212836892,0.193496102,0.135986393,0.12058124,0.113069275,0.917080707,0.0299576629,0.0391978294,0.0179860765,0.043721464,0.0189882726,0.57799297,0.0606291013,0.210424008,0.0456822277,0.211583022,0.0486956513,MIXED
3FGL J0008.6-2340,50.2801132,-79.7525711,-26.3873569,-27.6848638,-0.1639293,3.857546,1.59893429,0.032599993,0.999570207,-0.739576457,0.416237882,AGN,bll,0,0.990980844,0.0448051084,0.000814350456,0.00117744057,0.00820480556,0.0447689209,0.987712763,0.0128319561,0.00247238631,0.00550515734,0.00981485039,0.00976283014,0.940433912,0.0219323008,0.0265810243,0.0136659324,0.032985064,0.015667798,0.985321848,0.0165167028,0.00134036275,0.00380705088,0.0133377888,0.0161178513,0.990286678,0.0474605392,0.000761647597,0.00770587507,0.00895167436,0.0469051921,0.996359941,0.00321554985,0.000875375335,0.000996454416,0.0027646839,0.00248126773,0.959876066,0.0201550841,0.0184062544,0.0115139811,0.0217176792,0.0155259144,0.997656912,0.00226674831,0.000119523071,0.000140694534,0.00222356514,0.00222807108,AGN
3FGL J0009.1+0630,104.489098,-54.8462601,-25.8009631,-27.7109196,-0.996861512,4.11671713,2.17936373,-0.513312783,-0.599315647,-0.541871893,-0.517110066,AGN,bll,0,0.997195102,0.00204608913,0.000316873006,0.000266557269,0.00248802544,0.00192000688,0.986496028,0.0114843798,0.00251996002,0.00448257506,0.0109840118,0.00866364648,0.964699546,0.0144748405,0.0125794305,0.00702529254,0.0227210232,0.0104830954,0.976166454,0.0123220533,0.000288282097,0.000281214671,0.0235452641,0.0122523028,0.998925185,0.000830145748,0.000167638791,0.000120456423,0.000907176252,0.000752332381,0.995783984,0.00307093704,0.000996783867,0.000984016276,0.0032192324,0.0023434805,0.986482068,0.00704796085,0.00630788192,0.00649872941,0.00721004988,0.0026512159,0.99523843,0.00212568609,8.14664721e-05,5.85204654e-05,0.00468010335,0.00210826888,AGN
3FGL J0009.3+5030,116.116417,-11.8032923,-24.0657128,-26.9785278,0.759633263,4.59952371,1.92863548,-0.531442468,-0.471129138,-0.403181438,-0.563149301,AGN,bll,0,0.998646997,0.00134343719,0.000142502595,0.000174894528,0.00121050089,0.00125195401,0.953708123,0.0617017254,0.0110375237,0.0125619946,0.0352543534,0.0550915323,0.944855651,0.0265512372,0.0163631995,0.0111622333,0.0387811497,0.0217161687,0.836869778,0.0493201482,0.012922362,0.00772070556,0.15020786,0.0493599386,0.999500427,0.00038881604,7.86030314e-05,7.72544243e-05,0.000420970314,0.000342426916,0.979524633,0.0296827627,0.00520715832,0.00572067381,0.0152682086,0.0246334735,0.978291754,0.0124625864,0.00790620589,0.00609159233,0.0138020399,0.00982655787,0.941626863,0.0151483663,0.0096538477,0.00378327478,0.0487192891,0.014070663,AGN
3FGL J0009.6-3211,1.25166523,-79.6018448,-26.413112,-28.0248004,0.0270759099,3.75029336,2.30972981,-0.596740735,-0.623579577,-0.703260285,-0.637021066,AGN,bcu,1,0.982415114,0.014693141,0.00155660542,0.00132690585,0.0160282807,0.01408527,0.978210396,0.0192865707,0.00516516531,0.00708905991,0.0166244384,0.0151093924,0.922619124,0.025994465,0.0274226621,0.0112473555,0.0499582138,0.018588286,0.930754398,0.0295315362,0.00932349488,0.00656477818,0.0599221073,0.0276497681,0.99575433,0.00455340524,0.000477522945,0.000463857225,0.0037681469,0.00427781208,0.993300345,0.00615350659,0.00186986942,0.00255233829,0.00482978554,0.0042026801,0.974510217,0.00797396033,0.0109915227,0.00496865111,0.0144982603,0.00483410302,0.985874776,0.00626530292,0.00310951443,0.0013570118,0.0110157092,0.00560276204,AGN
3FGL J0012.4+7040,119.687393,8.04648304,-25.7915133,-27.2959122,-1.56607693,3.94305431,2.48374987,-0.59534088,-0.869545042,-0.568573316,-0.441835598,AGN,bcu,8,0.991735897,0.00888274072,0.00048873636,0.000355731269,0.00777536626,0.00872354721,0.944002505,0.0963113699,0.0071142168,0.0124713109,0.0488832782,0.0902721045,0.91236698,0.0374761933,0.0187670367,0.00841695632,0.0688659831,0.0332085762,0.973499117,0.0135183639,0.000114514049,0.00011528819,0.0263863692,0.0134977524,0.998318706,0.0017517267,0.000216618699,0.000158950236,0.00146467562,0.00166268739,0.986268101,0.0212831658,0.00215914432,0.00278128483,0.0115727547,0.0192531658,0.972925416,0.0119354473,0.00748781692,0.00304906293,0.0195867668,0.0107533678,0.994129309,0.00242423345,3.46056427e-05,2.64747902e-05,0.00583608583,0.00241624501,AGN
3FGL J0013.2-3954,332.323792,-74.9621735,-25.6873113,-27.8588636,-1.88502294,4.0114714,2.21178341,-0.564600305,-0.626851708,-0.586269932,-0.350811907,AGN,bll,0,0.995157504,0.00411499715,0.000415002089,0.000405256906,0.00442749397,0.0038285321,0.989224625,0.00977091119,0.00223760361,0.00248297252,0.00853777155,0.00793142995,0.956608587,0.0157381359,0.0139902678,0.00581977777,0.0294011455,0.0118843164,0.98914923,0.0090230907,4.17086586e-05,5.90275023e-05,0.0108090618,0.00901802511,0.998446154,0.00170930818,0.000234389059,0.00020769212,0.00131945741,0.00158261973,0.996402073,0.00310900601,0.000865622134,0.000942550425,0.00273230468,0.00240805331,0.984592258,0.00477441462,0.00585106498,0.00182277856,0.00955667682,0.00378171618,0.998331458,0.00108562584,6.02237887e-06,6.33833842e-06,0.0016625195,0.00108445446,AGN
3FGL J0013.9-1853,74.6269226,-78.0783997,-26.6359931,-27.9947326,0.486400716,3.596183,1.93515062,0.99911541,0.342174432,-0.420619201,-0.836871206,AGN,bll,0,0.955943157,0.0470043456,0.0361411456,0.0403762239,0.00791569706,0.011277809,0.714112201,0.218786307,0.154029176,0.149380112,0.131858623,0.114679017,0.85501853,0.0474091942,0.096684414,0.0400188604,0.0482970565,0.0215434634,0.690712742,0.152039372,0.212110498,0.138617518,0.0971767592,0.0626578932,0.950798542,0.0806838353,0.0374477301,0.0642901434,0.0117537275,0.0220885562,0.858798186,0.111420214,0.0802047063,0.0766233188,0.060997108,0.0466255149,0.906399032,0.0343780828,0.0695975322,0.031135235,0.0240034353,0.0127545441,0.905349459,0.0424370928,0.0632547982,0.0332002777,0.0313957429,0.0234045013,AGN
3FGL J0014.0-5025,317.451111,-65.6330643,-26.6014893,-28.0085523,0.371497981,3.836813,1.92387724,-0.739192463,-0.278573801,-0.630847604,-0.448877519,AGN,bll,0,0.997575589,0.0017367065,0.000676931676,0.00101090005,0.00174747892,0.001399081,0.981232752,0.0172442928,0.00372840219,0.00480451171,0.0150388457,0.0142293398,0.963328269,0.0113509852,0.0139133114,0.00581691995,0.0227584197,0.00784093249,0.95447766,0.0219093136,0.00713509003,0.00640982885,0.0383872504,0.0205324633,0.998962448,0.0011578597,0.000362853551,0.00105112643,0.00067469881,0.000481223519,0.994601806,0.00473780818,0.00134566396,0.00143813256,0.00405253009,0.00366033162,0.983461435,0.00486869698,0.00719962241,0.00300779885,0.00933894237,0.0032257692,0.989553339,0.00502360728,0.00298208479,0.00169301577,0.00746457641,0.00402121013,AGN
3FGL J0014.6+6119,118.530342,-1.23858416,-25.5751636,-27.3197198,0.88886156,3.92760937,1.88748538,0.955237768,-0.084374271,-0.277528749,-0.458452091,AGN,bcu,0,0.978832721,0.0158722857,0.0096120985,0.00741107254,0.0115551805,0.0108230087,0.0913643361,0.155093173,0.087951059,0.0617297754,0.820684605,0.174303646,0.891252931,0.0367704237,0.0377188642,0.0186989508,0.0710282049,0.0281289285,0.825612275,0.0667138504,0.0398828492,0.02919222,0.134504876,0.0610164793,0.990346194,0.00677468289,0.00469907082,0.00373623147,0.00495473515,0.00399740627,0.172212294,0.273252487,0.0949948847,0.0454635794,0.732792822,0.261618089,0.947578479,0.021324869,0.0182654251,0.00830921781,0.0341560961,0.0183094536,0.929454134,0.0210810171,0.0293488477,0.0103002751,0.0411970182,0.017745426,MIXED
3FGL J0014.7+5802,118.075279,-4.4827323,-26.1816308,-27.5716737,-0.395428895,3.6765556,1.91281664,0.923888966,0.82992441,-0.538831261,-0.539200917,AGN,bll,0,0.972277963,0.0246356166,0.00215923551,0.0019575527,0.0255628014,0.0237610712,0.705100881,0.275520253,0.0594825429,0.0637063682,0.235416576,0.233399924,0.924268452,0.0244464993,0.0221121555,0.0090093074,0.0536193926,0.0209581915,0.865794627,0.0941832849,0.0740229496,0.0770030979,0.0601824234,0.0522118533,0.992637968,0.00719769906,0.000780863042,0.000680908334,0.00658116939,0.00682197373,0.872991585,0.180799206,0.0258950884,0.0344082417,0.101113327,0.153633673,0.969305694,0.013096412,0.0105418302,0.00499091786,0.0201524762,0.0111025559,0.974407014,0.0148190715,0.00779503966,0.00625289761,0.0177979463,0.01241641,AGN
3FGL J0015.7+5552,117.908981,-6.64867735,-26.0287653,-27.5650533,0.0424504972,3.62892605,2.11452818,-0.612040553,-0.708852423,-0.58331449,-0.588342847,AGN,bcu,0,0.938435371,0.061146838,0.00150457268,0.00155242382,0.0600600559,0.060255841,0.816461321,0.177132625,0.0355529116,0.0486514093,0.147985768,0.14874107,0.928662819,0.0244937291,0.0206699132,0.00839894172,0.0506672678,0.0200473317,0.869218133,0.0314887504,0.0142008689,0.00949129714,0.116580998,0.0291105499,0.984433573,0.0282379345,0.000769979004,0.00103673484,0.0147964482,0.0273874719,0.944674542,0.0604818855,0.0123135331,0.0156354673,0.0430119254,0.0495905931,0.976079366,0.00734521277,0.00871848503,0.00325340247,0.0152021494,0.00536040726,0.963732597,0.0087401704,0.00723276153,0.00268283419,0.0290346413,0.00786971569,AGN
3FGL J0016.3-0013,104.078606,-61.8087578,-25.232899,-27.7121846,1.22716598,5.03095041,2.6178546,-0.616784239,-0.795090013,-0.908771878,-0.355854503,AGN,fsrq,0,0.998081233,0.00271554564,0.00116046155,0.00242576833,0.000758305296,0.000900642778,0.986429178,0.0215767387,0.0027159071,0.00840212611,0.0108549146,0.0152421893,0.94401479,0.0234712859,0.0209365918,0.0133598675,0.0350486178,0.0183574956,0.971854658,0.0264965633,0.00372374684,0.00497960636,0.0244215952,0.0255948697,0.999002262,0.00102818321,0.000439087466,0.000644076745,0.000558650277,0.000590928047,0.995941754,0.00290597135,0.000992844859,0.000942729238,0.00306540145,0.00226393889,0.969801365,0.0142314721,0.0136564613,0.00834957921,0.0165421734,0.0105854838,0.994723917,0.00606233383,0.00143102871,0.00162707812,0.00384505386,0.00501441797,AGN
3FGL J0017.2-0643,99.668541,-68.0363464,-26.1653803,-27.8091679,-0.0533356896,3.62139185,2.11619616,0.031875911,-0.167553473,-0.69133399,-0.771387465,AGN,bcu,0,0.979966743,0.017947504,0.00507597376,0.00681435945,0.014957283,0.0168208091,0.941165067,0.05025354,0.0190338537,0.0242976607,0.0398010796,0.0359784615,0.922844505,0.023709714,0.035157605,0.015722045,0.0419978903,0.0143422228,0.806531109,0.0657546935,0.0674200608,0.040988535,0.12604883,0.0516651061,0.993389257,0.00980306714,0.00156086355,0.00170016968,0.00504987934,0.00944402092,0.982633707,0.0197815691,0.00646612269,0.0126919862,0.0109001701,0.0112089293,0.966367721,0.0124571462,0.0174527133,0.00898762342,0.0161795656,0.00688657958,0.948065331,0.0196870285,0.0148604412,0.00764330511,0.0370742281,0.0175601989,AGN
3FGL J0017.6-0512,101.258423,-66.6429901,-25.16291,-27.3903535,0.61752695,5.43845215,2.50628996,-0.651864181,-0.716061772,-0.813044896,-0.500378042,AGN,FSRQ,0,0.999565214,0.000252451748,0.000159547572,0.000119614075,0.000275238785,0.000187625907,0.989647991,0.0128850936,0.00209806323,0.00663215455,0.00825394624,0.00851093176,0.965514886,0.0122394378,0.0126321252,0.00619943383,0.0218529893,0.00915716963,0.989114304,0.00876591797,0.00024744537,0.000319293525,0.0106382504,0.00871798714,0.999729685,0.000162953933,0.000109435703,8.64011036e-05,0.000160879346,0.000111802229,0.996585058,0.00308210491,0.000858576348,0.00100454715,0.0025563653,0.0022748025,0.983203915,0.00843528759,0.00662194123,0.00417778241,0.0101741442,0.0072351659,0.997950064,0.00174535754,0.000129732868,0.000108608945,0.00192020323,0.0017080793,AGN
3FGL J0018.4+2947,114.432129,-32.5320396,-26.7055515,-27.9788071,-2.43056546,4.030712,1.86451507,0.884908636,-0.839906357,-0.166074473,-0.173117601,AGN,bll,0,0.999300627,0.000580047755,2.92177403e-05,2.65628067e-05,0.000670155536,0.00057464736,0.987237676,0.0130220477,0.0029424259,0.00724771436,0.00981989784,0.00783186291,0.969489492,0.0122898215,0.00722168668,0.00297192408,0.023288821,0.0117781905,0.997335434,0.00243504604,1.01570464e-06,2.00248383e-06,0.00266355074,0.0024345234,0.999580656,0.000305996425,3.50577327e-05,2.50396816e-05,0.000384286271,0.000297697757,0.995948432,0.00343405571,0.000979838562,0.000986934251,0.00307172976,0.00273080418,0.984347923,0.00674403629,0.00473825988,0.00154787478,0.0109138171,0.0065255819,0.999667597,0.000259618603,2.74133455e-07,3.77690882e-07,0.000332129294,0.000259532734,AGN
3FGL J0018.9-8152,304.330109,-35.1631241,-25.6493002,-27.6622817,-1.17116702,4.45029614,2.07544065,-0.658769818,-0.658890441,-0.518360336,-0.27289898,AGN,bll,0,0.999114646,0.000676490845,5.66915031e-05,4.36688835e-05,0.000828662406,0.000653783749,0.987179948,0.0113110324,0.00271778901,0.00463360246,0.010102263,0.0080925944,0.976628977,0.0103779632,0.00656646704,0.00281041745,0.0168045562,0.00899801826,0.992930293,0.00430102184,2.66164946e-05,3.63362941e-05,0.00704309069,0.00429401066,0.999661637,0.000267444631,4.39935352e-05,3.20363776e-05,0.000294369164,0.000248146107,0.995694703,0.003368236,0.00106812044,0.00101418787,0.00323717698,0.00261335121,0.989844065,0.00507853957,0.00342628613,0.000994140408,0.00672964898,0.00487335487,0.998853706,0.000683947181,7.75321847e-06,6.51250414e-06,0.00113854029,0.00068174174,AGN
3FGL J0019.1-5645,311.731506,-59.8224411,-26.3115523,-28.0212093,-0.644644227,4.14085123,2.39093113,-0.882274398,-0.48227178,-0.598547156,-0.279748388,AGN,bcu,0,0.99934848,0.000457679346,0.000233476099,0.000238858266,0.000418043547,0.000322467247,0.988793778,0.00906644089,0.00214068324,0.00261838498,0.00906553893,0.0075912095,0.968439888,0.0113691093,0.0126689513,0.00754260207,0.0188911606,0.00734773731,0.991866395,0.00601330196,0.000163767607,0.000195199945,0.00796983722,0.00596512487,0.999692512,0.000212041193,0.000105865215,0.000129941051,0.000201622714,0.000138129919,0.996343841,0.00297924333,0.000864239338,0.000878934191,0.0027919195,0.0023322577,0.987874503,0.00462142243,0.00527106064,0.00363717222,0.00685443671,0.00268222564,0.99874426,0.00103426766,4.64953457e-05,3.62762037e-05,0.00120924509,0.0010170966,AGN
3FGL J0019.4+2021,112.843597,-41.8778076,-26.3908135,-27.88706,-0.557360435,4.0214274,2.24862981,0.406755556,-0.863557532,-0.410481412,-0.530666251,AGN,bll,0,0.999205162,0.000808779041,0.000118571216,9.12210115e-05,0.000676267197,0.000782344118,0.984856823,0.0144313187,0.00313786058,0.00694087585,0.0120053167,0.0103414694,0.961753414,0.0133111668,0.0110475967,0.00518365907,0.0271989889,0.0116689083,0.97769885,0.0147943964,0.000347221496,0.000409068197,0.0219539281,0.0146575571,0.999566398,0.000276950857,8.71136807e-05,7.33416586e-05,0.000346488144,0.000246496729,0.995146688,0.00377754582,0.00113273762,0.00106368586,0.00372057462,0.00303744258,0.983150551,0.00567147526,0.00616355707,0.00252993029,0.0106858915,0.00500532363,0.996457207,0.00228899738,0.00015222064,8.33425101e-05,0.00339057284,0.00227380516,AGN
3FGL J0021.6-6835,307.012085,-48.2998466,-26.2919761,-27.9971022,-0.577948654,3.94837058,2.65246964,-0.653451758,-0.775366819,-0.749340352,-0.999916108,AGN,bcu,256,0.997179441,0.00410652919,0.000928307748,0.003086407,0.00189225094,0.00197600918,0.963031082,0.0320081926,0.00865449287,0.0121974774,0.0283144252,0.0242016548,0.931254753,0.0209138255,0.0347794301,0.0124101938,0.0339658168,0.013145612,0.940624124,0.0290108982,0.0122123349,0.0108173225,0.047163541,0.0243308204,0.995084491,0.0442314236,0.00402958241,0.0442380524,0.000885926678,0.000753240352,0.989596316,0.00718421818,0.00286023797,0.00242176655,0.00754344645,0.00564664581,0.964053703,0.00982683749,0.0215266537,0.00661393013,0.0144196432,0.00478667149,0.989336276,0.00599670944,0.00201433755,0.00137045736,0.00864938636,0.00557843189,AGN
3FGL J0021.6-2553,41.8113594,-83.2244415,-25.7372219,-27.8048643,-1.74733158,4.27064699,2.09928679,-0.663635885,-0.479427086,-0.442544053,-0.601381609,AGN,bll,0,0.998533554,0.00140449143,0.000164746384,0.000188022541,0.00130169953,0.00127956489,0.98517331,0.0224590237,0.00225704016,0.00669844826,0.0125696495,0.0201961052,0.978619997,0.00877039637,0.00687393054,0.00338543471,0.0145060726,0.00732999487,0.989630421,0.00717641313,5.94541619e-05,0.000105385055,0.0103101244,0.00715764141,0.999321405,0.000659885879,0.000100277627,9.04560896e-05,0.000578317329,0.000595083907,0.99426618,0.0137459729,0.000968946675,0.0011170087,0.00476487362,0.013239479,0.990971313,0.00335484466,0.00345088911,0.00151029692,0.00557779828,0.00285747876,0.99790315,0.00131375954,1.11521143e-05,1.2693009e-05,0.00208569781,0.00131101474,AGN
3FGL J0022.1-1855,82.0309677,-79.3873596,-25.2197219,-27.3059323,0.891702341,4.21757054,1.79901814,0.958960662,-0.377814789,-0.258662286,-0.675488885,AGN,bll,0,0.997864351,0.0015362863,0.000923723404,0.00081553292,0.00121192529,0.00091757202,0.965536028,0.0320122121,0.00952699851,0.020546881,0.0249369739,0.0199537449,0.960036466,0.0162356437,0.017278439,0.0102421574,0.0226850947,0.0119385447,0.779499528,0.0896770102,0.021122212,0.0177089204,0.19937826,0.0854714341,0.998773081,0.000741729783,0.000580190852,0.000436479576,0.000646727649,0.000416225733,0.98117527,0.0199295468,0.00656348289,0.00962022278,0.0122612473,0.0124109071,0.979736255,0.0100304409,0.00934293,0.00501746396,0.0109208153,0.00744200428,0.91182184,0.0290684905,0.0205800049,0.00847697429,0.0675981548,0.0272775415,AGN
