0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0,3.0,5.0,7.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,27.0,29.0
93.08906098741527,93.21006776379474,93.37754114230394,93.73959341723133,93.8141335914811,93.9980638915779,94.30784123910937,94.32913843175218,94.83349467570183,94.97095837366892,95.26621490803484,94.85091965150048,95.00677637947722,95.11519845111324,95.25556631171345
73.73572120038719,70.80154888673768,71.73475314617619,77.52662149080348,77.05711519845111,80.12487899322363,80.34172313649562,78.46369796708615,79.53436592449178,79.18973862536299,82.6795740561471,84.18973862536305,84.37366892545981,80.7057115198451,87.63310745401742
93.08906098741527,93.08034849951596,93.18489835430782,93.14714424007741,93.22168441432719,93.15779283639883,93.37270087124878,93.29719264278798,93.33881897386253,93.27299128751207,93.48983543078411,93.42400774443365,93.75217812197484,93.54791868344626,93.5972894482091
93.22846079380443,95.27105517909001,95.91190706679566,95.77153920619557,96.73572120038723,96.36011616650532,95.44530493707647,96.69699903194582,95.8596321393998,96.13455953533399,96.45304937076476,95.90125847047435,95.96611810261373,96.11519845111323,95.63601161665056
