ln(Flux_Density_3FGL),ln(Unc_Energy_Flux_100_3FGL),Spectral_Index_3FGL,signif_curv,ln(variability_3FGL),hr12,hr23,hr34,hr45,GLAT_1,CLASS_4FGL,Source_Name_3FGL,AGN_BDT,PSR_BDT,AGN_LR,PSR_LR,AGN_NN,PSR_NN,AGN_RF,PSR_RF,Source_Name_4FGL,RAJ2000,DEJ2000,GLON_4FGL,Extended_Source_Name_4FGL,Signif_Avg,Flux1000,Unc_Flux1000,Unc_Energy_Flux100,SpectrumType,PLEC_Flux_Density,PLEC_Index,PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Variability_Index,ASSOC1,ASSOC2,Flags
-30.678137214283634,-27.63090912220008,1.9952142,-0.9615283724844393,3.932947650086181,-0.9781881122632585,0.5561850385029156,-0.5433693973325063,-0.5966145737305769,-41.696938,AGN,3FGL J0239.4+1326,0.9998574830951561,1.4251690486580577E-4,0.9997883909027019,2.116090972994763E-4,0.9954406340900096,0.004559365909990002,0.9985687144968158,0.0014312855031840893,4FGL J0239.5+1326,39.8847,13.4366,159.22076,,5.580981,2.1428205E-10,4.498948E-11,5.076865E-13,PowerLaw,4.356468E-14,1.489379,0.0032124154,0.6666667,1.5444422,43.36822,GB6 J0239+1327,,0
-29.662846973346735,-27.311434426849328,2.0670924,-0.2641414727670336,3.4976885002473406,0.17876947537240653,-0.8210260073284452,-0.11092553010067185,-0.5336930001024264,-7.2564096,AGN,3FGL J0248.4+5130,0.9994282738661928,5.717261338179484E-4,0.998739199554389,0.0012608004456100932,0.9865541516259317,0.013445848374067232,0.9939086591140568,0.006091340885943642,4FGL J0248.6+5131,42.1587,51.5333,140.80171,,24.018524,1.1640849E-9,8.398624E-11,9.87377E-13,LogParabola,1.9688319E-13,1.536049,0.0018219322,0.6666667,3.863484,12.407689,WN B0245.0+5118,,0
-28.64316591548723,-27.296183500286844,2.0957446,0.4017659412859103,3.9792314591215523,-0.6200764329704547,-0.4083816186435157,-0.6809797809219945,-0.3874332086890424,-7.8150034,AGN,3FGL J0307.3+4916,0.9932854107703406,0.006714589229659396,0.9895393309949716,0.010460669005028081,0.974587458340154,0.02541254165984621,0.9009702276445235,0.09902977235547607,4FGL J0307.4+4915,46.8647,49.257,144.5515,,29.331055,1.6832101E-9,9.536967E-11,1.1349227E-12,LogParabola,5.3814624E-13,1.8393409,0.0010201182,0.6666667,2.9363573,5.560012,GB6 J0307+4915,,0
-28.191866161591765,-27.959915814742825,2.5369458,0.26585209797538195,3.262073427395963,-0.7269831554272049,-0.6922396871474557,-0.41801620224804803,-0.9999154605817256,-59.818363,AGN,3FGL J0308.4-2852,0.9975261293044759,0.002473870695498993,0.9505081036970487,0.04949189630295111,0.9682147695087856,0.03178523049121365,0.9460415525638064,0.053958447436194074,4FGL J0308.1-2852,47.0352,-28.8728,224.3554,,5.3947644,1.2181957E-10,3.0393833E-11,3.438405E-13,PowerLaw,1.8960202E-14,1.5734435,0.002026649,0.6666667,1.0415777,11.605454,2MASS J03081686-2851054,,0
-32.43444091944354,-27.707425707911227,1.6247706,0.8343165233866486,3.578460331920012,0.9475798104087889,-0.4326039419144951,0.35753905062389507,-0.35570969583009127,-57.68242,AGN,3FGL J0312.7-2222,0.9986592353018291,0.0013407646981753616,0.995135508927756,0.004864491072245345,0.9908236096722578,0.009176390327742227,0.9933379384463464,0.006662061553653093,4FGL J0312.5-2221,48.1385,-22.3553,212.31416,,13.878607,3.1651495E-10,3.9760962E-11,5.143163E-13,PowerLaw,4.0402303E-14,1.155498,0.0027430141,0.6666667,3.0539782,12.412269,NVSS J031235-222118,,512
-28.394636899188455,-27.86828527035623,2.1997874,0.6638696972445209,3.897573248723105,0.38147992872823716,-0.5883437536857863,-0.6834970782602984,-0.799123868971469,-56.697277,AGN,3FGL J0322.5-3721,0.9954890216399759,0.004510978360008805,0.9535369308569707,0.04646306914302998,0.9787734059862778,0.02122659401372364,0.8698649720373539,0.1301350279626452,4FGL J0322.6-3712e,50.67,-37.21,240.16666,Fornax A,14.498408,5.522279E-10,5.1458206E-11,5.757755E-13,PowerLaw,1.9549854E-13,1.8729596,9.298563E-4,0.6666667,1.7185616,12.283907,Fornax A,,0
-27.22839991455905,-27.824799208933666,2.6469278,-3.181135052441008,3.6905785099008357,-0.5860673289982686,-0.9408874043037326,0.0034095691978203897,-0.9999531391918498,-51.675007,AGN,3FGL J0324.5-1315,0.9993621661046967,6.37833895291998E-4,0.9999998005283236,1.9947167773015232E-7,0.9960829240706642,0.00391707592933497,0.9613882821713351,0.03861171782866614,4FGL J0324.3-1313,51.0976,-13.221,199.39087,,5.7563796,1.7036232E-10,3.836573E-11,5.182575E-13,PowerLaw,7.204899E-13,2.5261998,7.779644E-4,0.6666667,0.38127023,6.4002905,NVSS J032430-131002,,0
-28.584362836511396,-27.57362211436548,2.2363307,0.8758898153547805,4.1216347737390135,-0.24783930165526435,-0.6512177070449989,-0.4274547845989954,-0.9999925061218958,-40.14347,AGN,3FGL J0330.6+0437,0.9205644381152954,0.07943556188471658,0.9284314629132456,0.07156853708675621,0.960508818566964,0.039491181433037655,0.6449042809896771,0.35509571901032405,4FGL J0330.6+0438,52.6727,4.6349,179.5183,,8.431444,3.642704E-10,5.3567095E-11,6.3372094E-13,PowerLaw,3.2550565E-13,1.803156,0.004467631,0.6666667,2.0632675,39.20818,GB6 J0330+0439,,0
-30.560314512665176,-27.73111784299461,2.071027,-1.0506444625259295,3.646266951340054,-0.45014949261596104,-0.7029995788863624,-0.18033181034032378,-0.7781829409411907,-40.93062,AGN,3FGL J0333.6+0233,0.9998199288408223,1.8007115915077792E-4,0.9997820750418689,2.1792495813030476E-4,0.9954404639867039,0.004559536013296088,0.9925169350976375,0.0074830649023614575,4FGL J0333.3+0233,53.3435,2.561,182.15796,,6.026956,1.9896923E-10,4.2628536E-11,4.7538026E-13,PowerLaw,2.3641977E-14,1.2100048,0.0029018347,0.6666667,1.8095107,11.414752,NVSS J033321+023110,,0
-30.940506319201027,-27.939397812587494,2.0884702,0.12538579463586885,3.366244518931928,-0.6702143769305563,-0.40921582903462106,-0.6484648103267072,-0.5606198978321724,-52.02948,AGN,3FGL J0340.4-2423,0.9993567769043994,6.432230955811402E-4,0.9721304314745344,0.027869568525465384,0.9883037085875201,0.01169629141247887,0.985871288413809,0.014128711586190789,4FGL J0340.4-2422,55.1243,-24.3729,218.51639,,6.7518854,1.5328215E-10,3.3113495E-11,3.7128606E-13,PowerLaw,2.4119243E-14,0.518185,0.007397268,0.6666667,2.575948,4.505794,NVSS J034022-242411,,0
-32.53292690080424,-27.506608990211518,1.8813975,-0.296966856297168,3.671178716299576,0.9997723984524943,-0.8709640900213205,-0.3630680049829421,-0.010361715318134509,4.8845844,AGN,3FGL J0348.4+6039,0.9998341167832904,1.658832167114777E-4,0.9996231838118375,3.768161881634779E-4,0.9851693407017781,0.014830659298221317,0.9967110236825633,0.0032889763174370873,4FGL J0348.2+6035,57.0541,60.5904,143.02342,,8.493983,2.6748967E-10,6.0830015E-11,6.0464014E-13,PowerLaw,4.6310675E-15,1.3440095,8.813055E-4,0.6666667,1.5824383,1.2798645,NVSS J034819+603509,,0
-31.20378466549947,-28.02685207682769,2.0426261,-0.6883369682036273,3.64908445809181,0.8518923914665584,-0.45012160167998844,-0.7242736955972671,-0.22998269799277604,-50.453266,AGN,3FGL J0351.0-2816,0.9993868683243295,6.131316756858507E-4,0.99970218503775,2.9781496224967516E-4,0.9954135551751022,0.00458644482489716,0.9790572349349973,0.02094276506500253,4FGL J0350.8-2814,57.71,-28.2494,225.32147,,8.288809,1.6006936E-10,3.601478E-11,4.4419844E-13,PowerLaw,4.909891E-15,1.586071,2.729492E-4,0.6666667,0.6502906,4.024765,GALEXASC J035051.31-281633.0,,0
-30.810687285396913,-27.99369336494657,2.166003,-0.4524117575954811,3.992703380517825,-0.9116381172904889,0.04689159854660702,-0.6257591788406216,-0.76681166829007,17.812963,AGN,3FGL J0359.7+7649,0.9998395120246418,1.6048797537066245E-4,0.9981189519638843,0.0018810480361153117,0.9942020195062856,0.0057979804937158975,0.9931250918483312,0.006874908151668717,4FGL J0358.7+7649,59.676,76.8323,132.97745,,6.740385,1.9257834E-10,3.447063E-11,4.067871E-13,PowerLaw,3.533304E-14,1.5469203,0.0030010783,0.6666667,1.63078,4.172944,WN B0351.8+7640,,0
-26.979211062546906,-27.971636085831783,2.4831734,0.42928813947031547,3.6663037804763103,-0.5123437508784879,-0.7360290314980212,-0.9118738359285551,-0.07509973173809711,-45.978413,AGN,3FGL J0415.7-4351,0.9993879418265178,6.120581734730869E-4,0.9942566852454524,0.005743314754548024,0.9924792096769453,0.007520790323053427,0.8688922218850293,0.13110777811497096,4FGL J0416.2-4353,64.0722,-43.8879,249.12997,,6.6489577,1.5750497E-10,3.252511E-11,4.1014758E-13,PowerLaw,6.531826E-13,2.3768613,0.0020853132,0.6666667,0.7543221,26.200254,SUMSS J041613-435057,,0
-31.662003235822723,-27.89818121203459,1.8452863,-2.805610434880471,3.700267513316448,-0.8832749040379735,-0.16006380523503705,-0.47349210490536947,-0.31903834158775124,-41.781445,AGN,3FGL J0420.4-6013,0.999878037312556,1.219626874374748E-4,0.9999991506277849,8.493722151260387E-7,0.9960607074368791,0.003939292563121579,0.9983623444262799,0.0016376555737194433,4FGL J0420.3-6016,65.0776,-60.2697,271.219,,8.039227,1.730986E-10,3.0021076E-11,3.338367E-13,PowerLaw,2.87134E-14,1.9016718,6.632917E-4,0.6666667,0.7067754,16.712112,1RXS J042012.8-601446,,0
-28.181199674922105,-27.637093113249286,2.3351693,0.29861036553801684,3.987075003277932,-0.6564024803757665,-0.6014162465192239,-0.7352053784906335,-0.5661491520362788,-45.18857,AGN,3FGL J0420.6-3742,0.9989940782959307,0.0010059217040833154,0.9911721279685274,0.008827872031471907,0.9923653973753047,0.0076346026246946535,0.9383548966112456,0.06164510338875588,4FGL J0420.3-3745,65.0936,-37.7522,240.33931,,28.080181,1.0328821E-9,6.345378E-11,6.921988E-13,PowerLaw,8.2501665E-13,2.1300673,0.0011031454,0.6666667,1.755048,82.147705,NVSS J042025-374443,,0
-31.006952205683344,-28.042083006847548,1.9710824,0.7459867538418614,3.787122737252871,0.9996557008218733,-0.6423234760233476,-0.21271544962462904,-0.9218972291928482,-42.53188,AGN,3FGL J0430.1-3103,0.9945091868789864,0.005490813121008989,0.9561143033348741,0.043885696665125,0.970606696755842,0.02939330324415819,0.9113780503098018,0.08862194969019822,4FGL J0429.9-3101,67.4806,-31.0178,231.32568,,13.809781,3.4478193E-10,4.005531E-11,4.767788E-13,PowerLaw,6.414331E-14,1.4153749,0.002530103,0.6666667,2.702347,12.510802,MRSS 421-156568,,0
-27.597807544190136,-27.825301373801686,2.501354,-0.5871267426986833,3.655724864771727,-0.6636749520269694,-0.6978750949264131,-0.7259891484128789,-0.7512389777437518,-37.6949,AGN,3FGL J0447.1-2540,0.999768889187157,2.3111081285742723E-4,0.9982493863649622,0.0017506136350383089,0.9943915287076891,0.005608471292311295,0.9554808516585345,0.04451914834146602,4FGL J0447.2-2539,71.8123,-25.6514,225.5776,,7.697642,1.9349632E-10,3.5469818E-11,3.9919142E-13,PowerLaw,3.1934257E-14,2.1365018,-1.0477737E-4,0.6666667,0.21482527,3.6571457,2MASS J04472149-2539302,,0
-27.390757984452577,-27.834311673567928,2.6509671,0.6875164577521543,3.7312047181581613,-0.8193352929315064,-0.6620560022774307,-0.4717129512863802,-0.8303447294875226,17.546276,AGN,3FGL J0451.6+7231,0.9990887084653718,9.112915346131197E-4,0.9584508786242191,0.041549121375779964,0.9635961731579358,0.03640382684206311,0.9185617660455946,0.08143823395440467,4FGL J0450.4+7230,72.6181,72.5137,138.7236,,5.8414454,1.6108902E-10,3.249217E-11,3.8538633E-13,PowerLaw,3.542328E-14,2.0096865,8.939735E-4,0.6666667,0.6075474,15.252843,NVSS J045109+723014,,0
-27.776919939497628,-27.43058258377785,2.486627,0.44252547657586566,3.3436605315183385,-0.9908980178012876,0.2516081022955624,-0.34145360716382994,-0.5026742847368146,8.319546,AGN,3FGL J0451.7+5722,0.9981952188434053,0.0018047811565803265,0.9871166995595939,0.012883300440406895,0.9653472334370033,0.03465276656299689,0.8998631681514613,0.10013683184853873,4FGL J0451.8+5721,72.9698,57.3548,151.13889,,5.6981535,1.4728505E-10,4.285787E-11,4.464745E-13,PowerLaw,4.3492283E-15,0.2680062,0.0039760536,0.6666667,2.4444594,9.4268055,NVSS J045148+572139,,0
-30.0040381153238,-27.462556879842573,2.1675987,1.1215789899658377,3.3065798419273054,0.9991386629241098,-0.568905918909092,-0.598216141556187,-0.946843995712991,-25.115173,AGN,3FGL J0506.3-0357,0.5352076034254231,0.4647923965745765,0.39012206389615683,0.6098779361038439,0.5367346808424256,0.46326531915757435,0.3714310162089913,0.6285689837910089,4FGL J0506.0-0357c,76.5213,-3.9608,204.01047,,5.9676247,2.684154E-10,6.1286705E-11,2.6330636E-13,LogParabola,4.4670224E-14,3.115915E-4,0.013641378,0.6666667,3.4907851,5.7089014,NVSS J050605-040152,,2096
-32.38133962482855,-27.73111485874894,1.8043303,-1.5887274620399159,3.5001334949686442,0.2559679575585446,0.0944038601613371,-0.4883493998595838,-0.4554918847971878,-21.37455,AGN,3FGL J0506.9+0321,0.9997616283799069,2.3837162010231102E-4,0.9999350412413817,6.495875861842503E-5,0.994743006582596,0.00525699341740361,0.9960483948668973,0.003951605133101616,4FGL J0506.9+0323,76.7314,3.3917,197.16168,,10.239801,3.0956487E-10,4.9771548E-11,5.527239E-13,PowerLaw,2.4249257E-14,1.7919347,4.0723084E-4,0.6666667,0.81594706,4.660776,NVSS J050650+032401,,0
-29.79474945871898,-27.210377585108922,2.1241972,-1.100133705435884,3.97483696536452,-0.6446466149842373,-0.5049931276917261,-0.4572184106509819,-0.5303566716462821,-4.045806,AGN,3FGL J0524.4+2839,0.9995723638069195,4.2763619307962223E-4,0.9998913691862672,1.0863081373341878E-4,0.9906253687184499,0.009374631281550753,0.9977272835330533,0.0022727164669465033,4FGL J0524.5+2839,81.128,28.6572,177.73462,,15.811007,8.1855095E-10,7.972301E-11,8.800308E-13,PowerLaw,8.771728E-14,1.781217,9.6108514E-4,0.6666667,1.9309447,9.938113,NVSS J052429+283918,,0
-33.30412456166254,-27.602636692320115,1.6333857,0.3574575676089194,3.5951323520668366,0.9977180422165867,-0.46273612471072856,-0.5049631084081726,0.22072467717817493,-32.831596,AGN,3FGL J0524.5-6937,0.9996114782547902,3.885217452197917E-4,0.9972626197566329,0.0027373802433667523,0.9936201443701469,0.006379855629853012,0.9958548209415355,0.0041451790584636754,4FGL J0524.8-6938,81.2176,-69.6413,280.30667,,4.2426963,2.3252078E-10,6.121223E-11,6.885423E-13,PowerLaw,1.2352209E-14,2.0404422,9.4749E-5,0.6666667,0.18777804,7.7310553,LMC SNR N 132D,LMC-Galaxy field,0
-29.562036928368563,-26.777978005428377,2.4045255,0.459068305946744,4.03815456167154,-0.8514337358129586,-0.6236008322646718,-0.8097351553568837,-0.1917968550819415,-6.931372,AGN,3FGL J0526.4+2247,0.9974581237971792,0.0025418762028076827,0.9904667338503894,0.009533266149611462,0.9774561415168804,0.022543858483118517,0.8427831240375123,0.15721687596248685,4FGL J0526.3+2246,81.5908,22.7778,182.88174,,6.068485,2.7492794E-10,6.570345E-11,7.406549E-13,PowerLaw,1.41489535E-14,2.0072157,2.0403173E-4,0.6666667,0.32692283,15.414265,NVSS J052622+224801,,0
-28.373013306161912,-27.77835455437425,2.3432455,-1.541852350743209,4.050848544296966,-0.4330463656779254,-0.7856600214518255,-0.7225287363855886,-0.15184503624003623,-30.88655,AGN,3FGL J0533.8-3754,0.9998133372774932,1.866627224934007E-4,0.9999933828879624,6.617112036832516E-6,0.9959793356187555,0.004020664381244652,0.9574948588604001,0.042505141139599835,4FGL J0533.8-3749,83.4749,-37.8309,242.71043,,8.41065,2.392143E-10,3.8022717E-11,4.3378227E-13,PowerLaw,2.041515E-13,2.0865633,0.002465149,0.6666667,0.0,24.807463,PKS 0532-378,,0
-31.398723152371776,-27.45364275662884,1.890715,0.7709893149009096,3.8141281081176506,0.023153052338115508,0.4399203676813526,-0.38119115780525126,-0.5864841278580718,-7.659905,AGN,3FGL J0538.9+1646,0.999356596304528,6.43403695485E-4,0.9660145134949512,0.033985486505048276,0.9220301892039914,0.07796981079600838,0.9936058837258782,0.0063941162741216456,4FGL J0539.0+1644,84.75,16.7432,189.62473,,7.979228,3.3144837E-10,7.148158E-11,5.796072E-13,LogParabola,2.6393896E-14,0.92526454,0.0034979929,0.6666667,2.9125733,21.591928,NVSS J053855+164612,,0
-30.85883383110431,-27.414047036730253,2.1070893,-1.498020516763739,3.879204398190888,-0.08358974759494817,-0.8753028113179652,-0.3324291019313376,-0.2988629311006355,-9.836587,AGN,3FGL J0540.0+1208,0.9995988302440251,4.011697559963688E-4,0.9999881228907845,1.1877109214937783E-5,0.9947601120294648,0.005239887970534262,0.9979970420502059,0.002002957949794412,4FGL J0540.0+1209,85.0078,12.151,193.7352,,6.40855,3.1922268E-10,5.7181915E-11,8.5324586E-13,PowerLaw,1.7193548E-13,2.4285135,-8.618709E-5,0.6666667,0.102829814,5.4385867,NVSS J054005+120955,,0
-30.891368755779595,-27.4349390046624,2.1480634,-1.0557090470459043,3.4983060039050233,-0.8089276008352212,-0.2988866367713004,-0.7461798823513022,-0.172757044340822,-15.24574,AGN,3FGL J0557.7-0720,0.9987479277464273,0.0012520722535611488,0.9997296465109148,2.7035348908494304E-4,0.994432731910911,0.005567268089088336,0.9699362016051798,0.030063798394818486,4FGL J0557.6-0721,89.4165,-7.3512,213.45105,,5.2576575,2.1007367E-10,5.693189E-11,5.9913137E-13,PowerLaw,9.113479E-15,1.7808883,4.4738498E-4,0.6666667,0.5884919,15.4434185,PMN J0557-0719,,0
-32.61802270421985,-27.441078837404593,1.7110547,0.7005455450438457,3.6634472806158014,-0.9999953066817263,0.999801934432957,0.0023288091614438395,-0.4839796808641839,3.5618856,AGN,3FGL J0559.8+3042,0.9996654001099596,3.345998900511398E-4,0.9845346839467422,0.015465316053258207,0.9361981178487004,0.0638018821513,0.9924155462255528,0.007584453774446186,4FGL J0559.6+3044,89.9039,30.7471,179.98242,,7.304917,1.525496E-10,4.211699E-11,5.808702E-13,LogParabola,5.435798E-15,0.39148647,0.0031221667,0.6666667,3.1921043,4.8953753,87GB 055627.1+304251,,0
-27.360008357729242,-26.928999232300594,2.484669,0.43426673055754395,3.8241905277912625,-0.6780363081264914,-0.665413597280059,-0.7934080864669532,-0.7343855511864937,0.1465086,AGN,3FGL J0601.5+2309,0.99682062621926,0.0031793737807214186,0.9456663802846786,0.054333619715321003,0.8973566022551418,0.10264339774485891,0.7703361996356684,0.2296638003643318,4FGL J0601.4+2320,90.3703,23.3478,186.62045,,6.940004,5.2545407E-10,8.950608E-11,1.6158354E-12,PowerLaw,2.3480508E-12,2.5468547,0.0018824267,0.6666667,0.90660053,4.8943744,MG2 J060149+2324,,0
-30.258593273360457,-27.345749320862986,2.008549,0.22786255926090063,3.9488381351766995,-0.28309637566458956,-0.5725710755266692,-0.47627232740447517,-0.38921242324820665,-10.302232,AGN,3FGL J0605.0-0000,0.9994174922893531,5.825077106517798E-4,0.9955764893115092,0.004423510688489918,0.9871132798461405,0.012886720153859691,0.997361474749336,0.002638525250664881,4FGL J0604.9-0000,91.241,-0.0038,207.57933,,10.637111,5.531387E-10,7.5068736E-11,8.407858E-13,PowerLaw,6.005273E-14,1.5622483,0.002132925,0.6666667,2.311417,5.2365108,GB6 J0604+0000,,4
-29.53781521115333,-27.88565378634771,2.2900796,-0.6139750116953873,3.4577963427412914,-0.9178029938819195,0.24280270313850863,-0.6370885777240841,-0.7686549406792701,-22.665697,AGN,3FGL J0623.1-4143,0.994697247870909,0.005302752129102206,0.9972747758826396,0.0027252241173612536,0.9923403207155919,0.007659679284406942,0.9363463173718307,0.06365368262817037,4FGL J0622.7-4141,95.6925,-41.6937,249.49553,,10.1150055,3.9428935E-10,5.334365E-11,3.2022437E-13,LogParabola,1.7443933E-13,0.553504,0.012871084,0.6666667,4.096271,6.103296,SUMSS J062242-414357,,0
-28.12659284088819,-27.87306713605318,2.2764657,0.05741646942962959,4.0990945133217185,-0.8162257518858936,-0.5032566306097491,-0.5160005793528826,-0.4628879915814917,22.594389,AGN,3FGL J0644.6+6035,0.9992206046449609,7.793953550415616E-4,0.9986365792965556,0.0013634207034453022,0.9941247918328074,0.005875208167191215,0.9724323050608331,0.027567694939166734,4FGL J0644.6+6039,101.1623,60.6562,154.98067,,11.952906,3.2781616E-10,3.9531864E-11,4.3914018E-13,PowerLaw,4.9415028E-14,1.8817263,6.8825146E-4,0.6666667,1.2043045,27.481842,NVSS J064435+603849,,0
-25.894232466834026,-26.941881354356685,2.4574044,0.8962084254714199,3.897697077597684,-0.4111868807979477,-0.8356414861643424,-0.7212980203119403,-0.5730556333847211,-0.59796613,AGN,3FGL J0647.6+0032,0.9960147862560758,0.003985213743908671,0.928877540909463,0.07112245909053619,0.8230417497271312,0.1769582502728691,0.813665175741699,0.1863348242583017,4FGL J0647.7+0031,101.9494,0.5215,212.05276,,7.8327765,6.474556E-10,9.936121E-11,1.4833593E-12,PowerLaw,1.393554E-12,2.5424235,1.3157335E-4,0.6666667,0.13569702,5.293761,SNR G213.0-00.6,,258
-27.33314277752158,-28.04574089166966,2.5400684,-2.607273978276101,3.8531117150208445,-0.8324936377297658,-0.6059805749532393,-0.6098149205370507,-0.8838774144739625,24.45203,AGN,3FGL J0650.9+6524,0.9968795567651869,0.003120443234792021,0.9999963354949525,3.6645050473430174E-6,0.9961857611861227,0.0038142388138776933,0.9380896321656242,0.061910367834374584,4FGL J0651.4+6525,102.8619,65.4233,150.12971,,13.196169,3.1243608E-10,3.3790186E-11,3.7467243E-13,PowerLaw,7.9512074E-14,1.5737623,0.0027970625,0.6666667,2.4685812,11.815304,NVSS J065125+652458,,0
-30.142196302423276,-27.756129385721447,2.2582495,-2.7436328201526177,3.644137808622017,-0.8822537063956676,-0.5687212348633901,-0.6657158670291284,-0.4621490012325013,-14.9429865,AGN,3FGL J0716.0-4525,0.9994890083781065,5.109916218669115E-4,0.9999977327388544,2.267261146085801E-6,0.9961326029300615,0.0038673970699374793,0.9476836202075087,0.05231637979249204,4FGL J0715.6-4528,108.9168,-45.4784,256.71634,,9.8896475,3.7821377E-10,4.8809214E-11,5.620456E-13,PowerLaw,1.663264E-13,2.3794808,-4.8220338E-4,0.6666667,2.0567346,13.48176,SUMSS J071544-453031,,0
-31.31957634260988,-27.61464012005611,2.0026686,-2.0920608310362137,3.7010887168068693,0.8035768872804164,-0.44035589225446997,-0.5581615111712227,-0.39029433826530663,5.5968394,AGN,3FGL J0721.5-0221,0.9994062290508956,5.937709491207553E-4,0.9999921889331777,7.811066822039874E-6,0.9949915912195041,0.0050084087804966,0.9971385135315001,0.00286148646850032,4FGL J0721.3-0222,110.3253,-2.3687,218.46568,,6.038606,2.0551788E-10,4.9083564E-11,5.3334306E-13,PowerLaw,1.17287E-14,1.7098457,5.6549336E-4,0.6666667,0.8214268,8.790012,1RXS J072114.5-022047,,0
-29.095952533113255,-27.44400716897079,2.3585443,0.25735450578657554,3.5723751318050567,-0.8115409727663679,-0.69082224917392,-0.6237116009592443,-0.11480575887986005,-9.017494,AGN,3FGL J0725.8-3532,0.9998498982016617,1.5010179832842537E-4,0.9952365220092106,0.004763477990789449,0.9844919634299807,0.015508036570018553,0.9641486896837264,0.035851310316274435,4FGL J0725.6-3530,111.4194,-35.5009,248.33064,,4.6255336,2.0497379E-10,5.069853E-11,7.311911E-13,PowerLaw,2.9132638E-14,2.2313142,1.9450916E-4,0.6666667,0.22348714,13.958178,NVSS J072547-353039,,0
-33.475962248412976,-27.561941421544148,1.6692368,-0.3528871979428958,3.4720673791341223,-0.9998970361061206,0.9998946320336461,-0.4191134886896623,0.18706682342479275,-5.3990955,AGN,3FGL J0731.8-3010,0.9997451975756635,2.5480242431374537E-4,0.9996160149228394,3.83985077159452E-4,0.9827974591529729,0.017202540847026344,0.9968666090061122,0.0031333909938877896,4FGL J0731.8-3009,112.9639,-30.1553,244.16713,,5.144777,2.2829284E-10,5.945256E-11,6.6092173E-13,PowerLaw,1.4224172E-14,1.9605727,2.8754212E-4,0.6666667,0.39941227,9.668068,NVSS J073151-301058,,0
-26.014106821419627,-27.97509342205211,2.7803707,0.0989008166545055,4.309908661926486,-0.814185857740426,-0.8602108173974847,-0.3084678594485318,-0.7515844524722357,28.310799,AGN,3FGL J0733.3+5904,0.9999859842292762,1.401577074388279E-5,0.99943915502578,5.608449742185456E-4,0.9942891223019896,0.005710877698010556,0.996903294423784,0.0030967055762163784,4FGL J0733.1+5910,113.2764,59.1707,157.85199,,7.69697,1.869426E-10,3.077618E-11,3.757412E-13,PowerLaw,1.7631017E-13,2.0774186,0.0023162628,0.6666667,1.0217317,7.3508544,GB6 J0733+5909,,0
-31.223229135347964,-27.654834824867912,1.9193196,-1.7630221693757604,3.7326305147287444,-0.2203475232968781,-0.7137584951258283,-0.29592031860129986,-0.1673561579639341,-25.45458,AGN,3FGL J0737.8-8245,0.9996790880943259,3.209119056934441E-4,0.9999950895806275,4.9104193726345615E-6,0.9956544269068247,0.004345573093174674,0.9979032258184135,0.0020967741815865345,4FGL J0737.3-8247,114.3469,-82.7868,295.0982,,15.462982,5.492959E-10,5.5377845E-11,6.2518686E-13,PowerLaw,6.5077846E-14,1.7296367,8.803889E-4,0.6666667,1.994758,7.5849476,SUMSS J073706-824836,,0
-29.692725298766582,-27.568618311310768,2.0025747,-0.18097773213091403,4.0911573216963175,-0.6140233439024987,-0.48423486152282796,-0.5129408432068301,-0.32624270438842307,11.082273,AGN,3FGL J0746.4-0225,0.99970299748872,2.970025112895756E-4,0.9992170363491397,7.829636508591887E-4,0.9942117413128332,0.005788258687166008,0.998702098966789,0.0012979010332105476,4FGL J0746.3-0225,116.5985,-2.428,221.48145,,14.543793,4.4158913E-10,5.2747508E-11,6.7071386E-13,PowerLaw,3.3155902E-14,1.3707471,0.0012912891,0.6666667,2.561069,21.380865,2MASS J07462703-0225492,,0
-29.57480345038784,-27.41858646070538,2.2734842,-0.25375096565730076,3.6801520811428365,-0.7231593391506516,-0.7635385323643958,-0.29845383832734385,-0.4633834789453144,-11.9038315,AGN,3FGL J0747.5-4927,0.9997649511846297,2.35048815350637E-4,0.9989444449718206,0.0010555550281802233,0.9921722952535508,0.007827704746449267,0.9857181184201349,0.014281881579864389,4FGL J0747.5-4927,116.8817,-49.4608,262.80573,,10.767901,4.5191928E-10,5.568947E-11,7.1043464E-13,PowerLaw,1.5777573E-13,2.101445,0.0011285215,0.6666667,1.114689,11.750729,2MASS J07472476-4926332,,0
-27.785079583340835,-27.886472321744247,2.3717525,-0.6878817672111003,4.323988407441023,-0.716658109037959,-0.5740780173802255,-0.5671577945085893,-0.8519277459530681,28.617638,AGN,3FGL J0749.0+4459,0.998548869047027,0.001451130952952368,0.9996847363945078,3.1526360549357545E-4,0.9953839613658396,0.004616038634160599,0.9682474035779756,0.03175259642202508,4FGL J0749.3+4453,117.3482,44.8918,174.3446,,14.971726,4.724852E-10,4.5908825E-11,4.988869E-13,PowerLaw,4.4816893E-13,2.0031931,0.0022884675,0.6666667,1.8227565,43.40288,SDSS J074916.88+445232.1,,0
