spec_ind,signif_curv,var,hr12,hr23,hr34,hr45,class_4fgl,source_name,pro_agn,pro_psr
2.504053,0.061235917290220446,3.9960422270490206,-0.5965988060456026,-0.8271707467049291,-0.512704790395914,-0.7306166513081951,AGN,3FGL J0014.3-0455,0.9883530744929168,0.01164692550708319
1.6399021,0.43271269786526106,3.9966331434162568,-0.9988298584244456,0.9996047432273832,-0.20042441311169254,-0.47608342748093824,AGN,3FGL J0020.9+0323,0.97798250093089,0.022017499069110068
2.784271,-1.6638638980526095,3.641846414047368,-0.8458418114467575,-0.5667570782584171,-0.7428607909288512,-0.9999917679566133,AGN,3FGL J0022.7+4651,0.991804408575395,0.008195591424604997
2.1874866,-0.39339708056426326,3.942383311622283,-0.4091772424736397,-0.4580052167558509,-0.6541771928705498,-0.5462664480616305,AGN,3FGL J0026.2-4812,0.9905041615728176,0.00949583842718231
2.1391132,0.5911794584191239,3.5117344358953235,0.9718754356961963,-0.44261855764458496,-0.5809619294915024,-0.9991398106993409,AGN,3FGL J0031.2-2320,0.9195306051911871,0.08046939480881284
2.2745852,0.31779642423059534,6.235901809578529,-0.3680129111065578,-0.6797331303190822,-0.6563712039536023,-0.6243560767805013,AGN,3FGL J0032.3-5522,0.990702712314125,0.009297287685875039
1.7653672,-0.4755638587112215,3.572518094896527,0.6103714599423058,-0.7441126672416805,-0.21849052193571153,-0.2857654268078691,AGN,3FGL J0049.0+4224,0.9907136002812336,0.009286399718766394
2.0650234,-0.7310816812392441,3.7314903755498383,-0.3020753274453917,-0.6902051409815396,-0.5073783832090867,-0.29987821906091255,AGN,3FGL J0102.1+0943,0.9914623766519026,0.008537623348097326
2.1721509,-3.0862578836884484,3.678476783470549,-0.7343473323047949,-0.698580464613628,-0.5521213409043308,-0.4059362319461393,AGN,3FGL J0112.9-7506,0.9920711525443051,0.007928847455694842
2.759096,0.6454817186757151,3.9244713028722398,-0.6992343801289643,-0.8965807583064365,-0.7670797546737129,-0.9997503281674898,AGN,3FGL J0116.8+6913,0.9483997258399519,0.05160027416004813
2.5585058,0.34558154913681804,3.789087732261582,-0.7249082688828892,-0.9349736098443433,-0.028509537719664458,-0.2902053765254937,AGN,3FGL J0158.6+0102,0.9894569066924984,0.010543093307501528
1.8781707,-0.6872598648626577,3.846288548110567,-0.9888026564481267,0.8269761349571996,-0.47471885160480776,-0.6231220575817921,AGN,3FGL J0200.3-4108,0.990067248825167,0.009932751174832945
2.0137677,-0.839875302520031,3.6270176141336483,-0.8230451519042479,-0.5049686021907196,-0.3758665293178283,-0.6005503627197641,AGN,3FGL J0216.0+0300,0.9913352024269402,0.008664797573059855
2.24003,0.1510124177730103,3.9011666276383896,-0.5944720849349635,-0.2955960075724205,-0.8909999889551924,-0.3864808989040241,AGN,3FGL J0216.4+0507,0.9865323464217617,0.013467653578238328
1.9356745,-0.18511253595540253,3.638525455292259,-0.9621526475639446,0.5226030796009119,-0.364473908158513,-0.6485734538972411,AGN,3FGL J0221.2+2518,0.987381636919735,0.012618363080264962
2.4037545,0.39726672636221605,3.8699100947006593,-0.6295379286915609,-0.728883334991375,-0.6442546212716316,-0.6857798507879597,AGN,3FGL J0223.6+3927,0.9810783042512479,0.01892169574875203
2.4003537,-0.21116971220478373,3.7207829568519437,-0.5728396901259544,-0.8119210564867583,-0.33077708144904766,-0.7621781041342908,AGN,3FGL J0224.1-1846,0.9897105592052526,0.010289440794747425
2.261836,-1.0051141314036514,3.9618117565579025,-0.6559865188647604,-0.6811092103261182,-0.5994235176491967,-0.4252539113965246,AGN,3FGL J0224.4+1615,0.9917755407482509,0.00822445925174915
2.771561,0.10939130111626182,3.7231011545365384,-0.7704688523534737,-0.6280482147359217,-0.8412599188095348,-0.6271608779045807,AGN,3FGL J0228.5+8213,0.9854256886963927,0.01457431130360734
2.665958,0.8489591083218612,4.006103957314026,-0.7215114827482543,-0.6999667847241238,-0.9194171280701683,-0.8134135739200044,AGN,3FGL J0232.6+0646,0.9288614873925665,0.07113851260743353
1.8133874,-0.19301100592775539,3.562483287965839,-0.10529706249234715,-0.7013063211036313,0.031216300762567747,-0.23066909142580183,AGN,3FGL J0234.2-0629,0.9906488831201953,0.009351116879804756
1.9952142,-0.9615283724844393,3.932947650086181,-0.9781881122632585,0.5561850385029156,-0.5433693973325063,-0.5966145737305769,AGN,3FGL J0239.4+1326,0.9911292625447194,0.00887073745528052
2.0670924,-0.2641414727670336,3.4976885002473406,0.17876947537240653,-0.8210260073284452,-0.11092553010067185,-0.5336930001024264,AGN,3FGL J0248.4+5130,0.9902667732895984,0.009733226710401577
2.0957446,0.4017659412859103,3.9792314591215523,-0.6200764329704547,-0.4083816186435157,-0.6809797809219945,-0.3874332086890424,AGN,3FGL J0307.3+4916,0.9845920700775488,0.015407929922451139
2.5369458,0.26585209797538195,3.262073427395963,-0.7269831554272049,-0.6922396871474557,-0.41801620224804803,-0.9999154605817256,AGN,3FGL J0308.4-2852,0.969152751774021,0.030847248225978924
1.6247706,0.8343165233866486,3.578460331920012,0.9475798104087889,-0.4326039419144951,0.35753905062389507,-0.35570969583009127,AGN,3FGL J0312.7-2222,0.9717106053936608,0.028289394606339172
2.1997874,0.6638696972445209,3.897573248723105,0.38147992872823716,-0.5883437536857863,-0.6834970782602984,-0.799123868971469,AGN,3FGL J0322.5-3721,0.9562483928874337,0.04375160711256623
2.6469278,-3.181135052441008,3.6905785099008357,-0.5860673289982686,-0.9408874043037326,0.0034095691978203897,-0.9999531391918498,AGN,3FGL J0324.5-1315,0.9920681077127703,0.007931892287229701
2.2363307,0.8758898153547805,4.1216347737390135,-0.24783930165526435,-0.6512177070449989,-0.4274547845989954,-0.9999925061218958,AGN,3FGL J0330.6+0437,0.9373257133559096,0.06267428664409036
2.071027,-1.0506444625259295,3.646266951340054,-0.45014949261596104,-0.7029995788863624,-0.18033181034032378,-0.7781829409411907,AGN,3FGL J0333.6+0233,0.9916123972483425,0.00838760275165755
2.0884702,0.12538579463586885,3.366244518931928,-0.6702143769305563,-0.40921582903462106,-0.6484648103267072,-0.5606198978321724,AGN,3FGL J0340.4-2423,0.9830300500403626,0.016969949959637437
1.8813975,-0.296966856297168,3.671178716299576,0.9997723984524943,-0.8709640900213205,-0.3630680049829421,-0.010361715318134509,AGN,3FGL J0348.4+6039,0.9902175953295279,0.009782404670472082
2.0426261,-0.6883369682036273,3.64908445809181,0.8518923914665584,-0.45012160167998844,-0.7242736955972671,-0.22998269799277604,AGN,3FGL J0351.0-2816,0.9908998414919357,0.00910015850806441
2.166003,-0.4524117575954811,3.992703380517825,-0.9116381172904889,0.04689159854660702,-0.6257591788406216,-0.76681166829007,AGN,3FGL J0359.7+7649,0.9897664126322593,0.010233587367740727
2.772858,0.02318298587226278,3.920145925007697,-0.7603800516619013,-0.7944357780569281,-0.6722197772678217,-0.999799446509744,AGN,3FGL J0402.7+2616,0.9849718358002872,0.015028164199712729
2.398651,-0.01677440698699582,4.084009909860215,-0.7199010800212926,-0.5018339268089791,-0.878125484357229,-0.2175048211115445,AGN,3FGL J0412.0+0229,0.9898744816857252,0.010125518314274773
2.4036627,-0.702608497999665,3.981569888755527,-0.6771169478495545,-0.6792278126771268,-0.5619579084149878,-0.9999683912855907,AGN,3FGL J0414.9-0840,0.9907927591638342,0.009207240836165753
2.4831734,0.42928813947031547,3.6663037804763103,-0.5123437508784879,-0.7360290314980212,-0.9118738359285551,-0.07509973173809711,AGN,3FGL J0415.7-4351,0.9854559512809462,0.01454404871905374
1.8452863,-2.805610434880471,3.700267513316448,-0.8832749040379735,-0.16006380523503705,-0.47349210490536947,-0.31903834158775124,AGN,3FGL J0420.4-6013,0.9920058566864904,0.007994143313509519
2.3351693,0.29861036553801684,3.987075003277932,-0.6564024803757665,-0.6014162465192239,-0.7352053784906335,-0.5661491520362788,AGN,3FGL J0420.6-3742,0.9849044615406487,0.015095538459351264
2.3310003,0.6241063257789569,3.85175800643967,-0.40466351981257004,-0.7028753706459063,-0.5925599620082892,-0.8933933252966542,AGN,3FGL J0421.6+1950,0.9597577308764179,0.04024226912358208
1.9710824,0.7459867538418614,3.787122737252871,0.9996557008218733,-0.6423234760233476,-0.21271544962462904,-0.9218972291928482,AGN,3FGL J0430.1-3103,0.9444162258518238,0.05558377414817627
2.501354,-0.5871267426986833,3.655724864771727,-0.6636749520269694,-0.6978750949264131,-0.7259891484128789,-0.7512389777437518,AGN,3FGL J0447.1-2540,0.9903914944356691,0.009608505564330813
2.6509671,0.6875164577521543,3.7312047181581613,-0.8193352929315064,-0.6620560022774307,-0.4717129512863802,-0.8303447294875226,AGN,3FGL J0451.6+7231,0.9623054656103981,0.037694534389601915
2.486627,0.44252547657586566,3.3436605315183385,-0.9908980178012876,0.2516081022955624,-0.34145360716382994,-0.5026742847368146,AGN,3FGL J0451.7+5722,0.9780962507789959,0.021903749221004187
2.1675987,1.1215789899658377,3.3065798419273054,0.9991386629241098,-0.568905918909092,-0.598216141556187,-0.946843995712991,AGN,3FGL J0506.3-0357,0.5988875569283834,0.40111244307161664
1.8043303,-1.5887274620399159,3.5001334949686442,0.2559679575585446,0.0944038601613371,-0.4883493998595838,-0.4554918847971878,AGN,3FGL J0506.9+0321,0.991723178353126,0.008276821646874016
2.34381,2.869588233781981E-4,3.7907020863360272,-0.5005664736357106,-0.7354385713761981,-0.6799051870982926,-0.38635146226509015,AGN,3FGL J0507.5-0906,0.9891879982832938,0.010812001716706168
2.1241972,-1.100133705435884,3.97483696536452,-0.6446466149842373,-0.5049931276917261,-0.4572184106509819,-0.5303566716462821,AGN,3FGL J0524.4+2839,0.9917919921322084,0.008208007867791642
1.6333857,0.3574575676089194,3.5951323520668366,0.9977180422165867,-0.46273612471072856,-0.5049631084081726,0.22072467717817493,AGN,3FGL J0524.5-6937,0.9850184900558171,0.014981509944182896
2.4045255,0.459068305946744,4.03815456167154,-0.8514337358129586,-0.6236008322646718,-0.8097351553568837,-0.1917968550819415,AGN,3FGL J0526.4+2247,0.9864302573823052,0.013569742617694886
2.3432455,-1.541852350743209,4.050848544296966,-0.4330463656779254,-0.7856600214518255,-0.7225287363855886,-0.15184503624003623,AGN,3FGL J0533.8-3754,0.9920328202085895,0.007967179791410477
2.2926352,0.9946460967852343,5.302264566095964,-0.6866393262886173,-0.6866758725887762,-0.5916731732819115,-0.291382477240103,AGN,3FGL J0536.4-3347,0.9853411745392735,0.014658825460726417
1.890715,0.7709893149009096,3.8141281081176506,0.023153052338115508,0.4399203676813526,-0.38119115780525126,-0.5864841278580718,AGN,3FGL J0538.9+1646,0.9529568915973377,0.047043108402662265
2.1070893,-1.498020516763739,3.879204398190888,-0.08358974759494817,-0.8753028113179652,-0.3324291019313376,-0.2988629311006355,AGN,3FGL J0540.0+1208,0.9919769162824525,0.008023083717547504
3.0930102,7.585122568305369E-4,3.964124633026361,-0.7158824647632854,-0.9183220360636121,-0.8286790555940768,-0.7575235031343602,AGN,3FGL J0556.2+3933,0.9875941276696858,0.012405872330314259
2.1480634,-1.0557090470459043,3.4983060039050233,-0.8089276008352212,-0.2988866367713004,-0.7461798823513022,-0.172757044340822,AGN,3FGL J0557.7-0720,0.9915873622960902,0.008412637703909726
1.7110547,0.7005455450438457,3.6634472806158014,-0.9999953066817263,0.999801934432957,0.0023288091614438395,-0.4839796808641839,AGN,3FGL J0559.8+3042,0.963874014919136,0.03612598508086394
2.484669,0.43426673055754395,3.8241905277912625,-0.6780363081264914,-0.665413597280059,-0.7934080864669532,-0.7343855511864937,AGN,3FGL J0601.5+2309,0.9748209596548467,0.025179040345153225
2.008549,0.22786255926090063,3.9488381351766995,-0.28309637566458956,-0.5725710755266692,-0.47627232740447517,-0.38921242324820665,AGN,3FGL J0605.0-0000,0.9879328521724949,0.012067147827505034
2.2983522,0.7211961056463689,4.123885322229688,-0.3005356546324001,-0.676917880654226,-0.736730135345201,-0.70970651561715,AGN,3FGL J0609.7-1841,0.9663075526549603,0.03369244734503975
2.0148985,-0.07975617789378135,3.9451949423330257,-0.7015413970682051,-0.5140059136622293,-0.4847105284139469,-0.6340091643975292,AGN,3FGL J0619.4+2242,0.9889672272573162,0.011032772742683824
2.2900796,-0.6139750116953873,3.4577963427412914,-0.9178029938819195,0.24280270313850863,-0.6370885777240841,-0.7686549406792701,AGN,3FGL J0623.1-4143,0.9893215804329074,0.01067841956709258
2.2764657,0.05741646942962959,4.0990945133217185,-0.8162257518858936,-0.5032566306097491,-0.5160005793528826,-0.4628879915814917,AGN,3FGL J0644.6+6035,0.9894775141758022,0.010522485824197769
2.4574044,0.8962084254714199,3.897697077597684,-0.4111868807979477,-0.8356414861643424,-0.7212980203119403,-0.5730556333847211,AGN,3FGL J0647.6+0032,0.954579742919868,0.04542025708013199
2.5400684,-2.607273978276101,3.8531117150208445,-0.8324936377297658,-0.6059805749532393,-0.6098149205370507,-0.8838774144739625,AGN,3FGL J0650.9+6524,0.9920969695432551,0.0079030304567449
2.2582495,-2.7436328201526177,3.644137808622017,-0.8822537063956676,-0.5687212348633901,-0.6657158670291284,-0.4621490012325013,AGN,3FGL J0716.0-4525,0.9920596821428884,0.007940317857111589
2.0026686,-2.0920608310362137,3.7010887168068693,0.8035768872804164,-0.44035589225446997,-0.5581615111712227,-0.39029433826530663,AGN,3FGL J0721.5-0221,0.9919540063218288,0.008045993678171154
2.3585443,0.25735450578657554,3.5723751318050567,-0.8115409727663679,-0.69082224917392,-0.6237116009592443,-0.11480575887986005,AGN,3FGL J0725.8-3532,0.9881594615938104,0.011840538406189568
2.1847017,0.15809324056800944,3.9949911529037854,-0.6583699601956096,-0.5693229072650617,-0.5920445858375923,-0.48597544911925555,AGN,3FGL J0725.8+0212,0.9880209386732469,0.011979061326753066
1.6692368,-0.3528871979428958,3.4720673791341223,-0.9998970361061206,0.9998946320336461,-0.4191134886896623,0.18706682342479275,AGN,3FGL J0731.8-3010,0.9897944511573155,0.010205548842684516
2.7803707,0.0989008166545055,4.309908661926486,-0.814185857740426,-0.8602108173974847,-0.3084678594485318,-0.7515844524722357,AGN,3FGL J0733.3+5904,0.9897369813976744,0.01026301860232555
1.9193196,-1.7630221693757604,3.7326305147287444,-0.2203475232968781,-0.7137584951258283,-0.29592031860129986,-0.1673561579639341,AGN,3FGL J0737.8-8245,0.9919703704446085,0.008029629555391533
2.2611725,0.9019951147239068,3.450664586429139,-0.3103929113587442,-0.5797736269727651,-0.8309400393929947,-0.7266921592924106,AGN,3FGL J0744.3+1715,0.8552935047931541,0.14470649520684586
2.0025747,-0.18097773213091403,4.0911573216963175,-0.6140233439024987,-0.48423486152282796,-0.5129408432068301,-0.32624270438842307,AGN,3FGL J0746.4-0225,0.9905661942299053,0.009433805770094632
2.2734842,-0.25375096565730076,3.6801520811428365,-0.7231593391506516,-0.7635385323643958,-0.29845383832734385,-0.4633834789453144,AGN,3FGL J0747.5-4927,0.9906314391125592,0.00936856088744082
2.3717525,-0.6878817672111003,4.323988407441023,-0.716658109037959,-0.5740780173802255,-0.5671577945085893,-0.8519277459530681,AGN,3FGL J0749.0+4459,0.991290949467735,0.008709050532265016
2.2493107,0.8047628816897905,3.841011526494816,-0.9097590800580474,0.03524679460657557,-0.7152654296318703,-0.7625267821196859,AGN,3FGL J0749.5+1320,0.9259665331329454,0.0740334668670546
2.199274,0.4536061727691951,3.7395610902266982,-0.689069843690954,-0.41606474097934315,-0.5758825942476845,-0.7317179594463101,AGN,3FGL J0752.6-1629,0.9746683988294784,0.025331601170521523
2.2820556,-1.044854711121978,3.5802761864142645,-0.6490850104227932,-0.5928482262152073,-0.5254673190097823,-0.49755286248127495,AGN,3FGL J0802.3-0941,0.9916301127911764,0.008369887208823529
1.6670097,0.6881355935098146,3.469690261507449,-0.9994345155630443,0.9899114037983795,0.021278003067697556,-0.34821232385333634,AGN,3FGL J0813.5-0356,0.9666803613825077,0.033319638617492334
2.1803546,-0.05007130447933068,4.032933802313408,0.7259070395373315,-0.8019414492829369,-0.3303677861006269,-0.761874344597262,AGN,3FGL J0818.0+3237,0.9888919878417859,0.011108012158214137
2.6124713,1.3285160316425304,4.498429607370188,-0.5209255402626027,-0.8708479959930315,-0.7569134786945546,-0.9086073680690313,AGN,3FGL J0823.6-4838,0.8463361289616891,0.15366387103831095
2.34202,-1.447216432169963,3.565351658250661,-0.7688789569982749,-0.5765684247961099,-0.816796467298679,-0.28814059135789155,AGN,3FGL J0826.3-6400,0.991867154250456,0.008132845749544024
1.9515342,-0.6238670996549011,3.886005403927531,-0.7910944125583352,0.9918722864822377,0.3028375267453681,-0.7586318803024017,AGN,3FGL J0830.5-4452,0.9906356808200945,0.009364319179905628
2.5567951,-0.28993260299693585,4.028596136111275,-0.7006350034277311,-0.7864284986527581,-0.44446285787754547,-0.9999852619696054,AGN,3FGL J0830.8+2629,0.9896272446387161,0.010372755361283893
2.0133777,-2.3840516346716316,3.998992443205006,0.24455699697691782,-0.667437805437625,-0.34672057595854444,-0.6070125313030804,AGN,3FGL J0848.5+7018,0.9920906529399915,0.00790934706000846
2.5718791,0.2044346664636327,4.343619560426675,-0.5890010317331776,-0.7123852720147898,-0.6902800166444242,-0.9999896920244272,AGN,3FGL J0855.4+7142,0.9844359555929543,0.015564044407045717
2.23863,0.26019930725329776,3.8325972573958644,-0.42950195498341703,-0.6318236864444325,-0.44979452680579185,-0.9999509340319873,AGN,3FGL J0900.0+6754,0.9792465621733732,0.020753437826626774
1.9771367,-0.6231016632990074,4.068887650546247,-0.26299715351494835,-0.5597879252650776,-0.3751622160257794,-0.6323449515971559,AGN,3FGL J0921.6+2339,0.9912553212779873,0.00874467872201272
2.166111,0.07907824272670663,3.7843540749425495,0.09924715701423087,-0.688625734664367,-0.47883913007950885,-0.538020331778664,AGN,3FGL J0931.8+6739,0.9881070954729011,0.011892904527098923
1.748642,0.3866197784563455,3.5099536053719604,0.9986122168956176,-0.6666877778435081,-0.23843937131195794,-0.453939302351075,AGN,3FGL J0935.1-1736,0.9807721857238119,0.019227814276188096
1.8428967,-1.0129562972987205,3.8475298165963836,0.15237336474744456,-0.5016740004470066,-0.37105409870947276,-0.43797270566742486,AGN,3FGL J0936.3-2114,0.9916273382277033,0.008372661772296692
2.5450487,0.19190944573536384,3.8035821949740836,-0.5658351259186597,-0.8527316300072291,-0.6051441364236813,-0.4120250524414972,AGN,3FGL J0937.8-6407,0.9882425111020827,0.011757488897917369
1.889783,0.6019432087326994,3.9268556557649115,0.9996615104779492,-0.3996023431786813,-0.418055719748217,-0.7715195934629063,AGN,3FGL J0937.9-1435,0.964878598559758,0.03512140144024199
2.2964528,0.4097891459672409,3.968008118998233,-0.8422914238842292,-0.5748445193142994,-0.3550955795328293,-0.7684074763155938,AGN,3FGL J0941.0+6151,0.982944002067174,0.01705599793282596
2.7351112,0.6467729781033181,3.9768854116092935,-0.7245862837322423,-0.7258989230645956,-0.9981149336858353,-0.9985059059315889,AGN,3FGL J0946.2+5209,0.9309684697861206,0.06903153021387938
1.69938,0.32247740708444916,3.676919467755201,0.9991931653704899,-0.03194543798328459,-0.3606983226225816,-0.42956698665530235,AGN,3FGL J0952.8+0711,0.9814504237381236,0.018549576261876394
2.2513545,-0.503352450946157,3.774973385378911,-0.6031709174111213,-0.7645492305399489,-0.41372757516672376,-0.45028903739418297,AGN,3FGL J1013.4-4008,0.9911984215703054,0.008801578429694708
2.605058,0.6553817599545887,3.784264017515369,-0.6439094994574138,-0.6906801617513807,-0.8160029087258379,-0.9999873568522542,AGN,3FGL J1016.9-2653,0.9284646017993488,0.07153539820065127
2.0730712,0.30831670647552906,3.7327617850241137,-0.6167957728610689,-0.3979271869280469,-0.6845822403987468,-0.42559603097813836,AGN,3FGL J1027.8+8253,0.9839299127109631,0.01607008728903689
2.0194092,-0.3643682761591756,3.84081976430168,-0.7226199448567925,-0.333053303884775,-0.41091321677183107,-0.5318664184143456,AGN,3FGL J1033.4-5035,0.9905020188592459,0.009497981140754057
2.3966603,-1.2783363937623566,4.078931674903652,-0.728465019357198,-0.6069864264335868,-0.7803700380139518,-0.3792961505345106,AGN,3FGL J1038.0-2425,0.9919341455015085,0.008065854498491428
2.0938542,-1.493813783318058,4.133422428634811,-0.6941554305768627,-0.3847488882243537,-0.5513584201576446,-0.6187810629488244,AGN,3FGL J1039.5+7324,0.9919574815173886,0.008042518482611359
1.8951391,-0.3572142321856451,3.839878157392413,0.10581593933408202,-0.41578512044986043,-0.21618707237163082,-0.731583104628477,AGN,3FGL J1047.8-3737,0.9901846679300965,0.009815332069903458
2.1529865,0.099895740939133,4.0671557400245835,-0.1817822137558012,-0.6246748922224886,-0.40554912921252817,-0.9144903859236798,AGN,3FGL J1049.7+1548,0.9864450034455579,0.01355499655444213
2.4701045,1.0092038592242103,5.9169331430119145,-0.6531359199103126,-0.6696544692745721,-0.7831719119477484,-0.7784791081600314,AGN,3FGL J1050.4+0435,0.9814415571606535,0.01855844283934651
2.618117,-0.12271038010430213,4.177052023974992,-0.5179475262805885,-0.8179979005608006,-0.6664761321290774,-0.999825413107533,AGN,3FGL J1103.3+5239,0.9882201731978457,0.011779826802154385
2.108555,-2.8687856631005006,4.464618206615873,-0.582751830773311,-0.6497274451329282,-0.4263126053872322,-0.5829628447923153,AGN,3FGL J1115.0-0701,0.9921712034482884,0.00782879655171163
2.0026665,0.24704912256146377,4.207270190121903,-0.6623755114432194,-0.43912058679901256,-0.3097437059634421,-0.5739548659024465,AGN,3FGL J1117.2-5338,0.9880755416124904,0.01192445838750958
2.1532753,0.3725095915587261,4.014583131653117,-0.14306173230024366,-0.6515233007893216,-0.6412320480913608,-0.49989355218574094,AGN,3FGL J1117.7+0217,0.9848967269914632,0.015103273008536738
2.2875624,-0.05405103029023926,3.8026634821652667,0.8490063360961918,-0.7452895807467409,-0.38760436452103764,-0.7959546534391646,AGN,3FGL J1123.3-2529,0.9879608377116234,0.012039162288376731
2.2883708,0.9441451698904385,3.8011106624132984,-0.09225129963034154,-0.6406026783753854,-0.5617936970519364,-0.889376990688213,AGN,3FGL J1129.0+3758,0.8974378731118818,0.1025621268881182
1.7402625,0.8561008430476389,3.8425270645658705,-0.9904492618808212,0.6707402468482938,-0.04219475126197726,-0.29646512997111557,AGN,3FGL J1130.7-7800,0.9700054866305714,0.02999451336942857
