GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS2,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,Source_Name,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing
2.5585456,-80.23526,-22.910085764371335,1.9738964,0.28676894,0.14012496,1.0242977,-0.4804183,-0.8730768,0.0019068412,-0.6048648,-0.19277471,-0.5248339,-0.53191084,3.028635115778387,8.182836531383936,AGN,bcu,4FGL J0011.8-3142,PowerLaw,0.16189341,0.5150135,,SUMSS J001141-314220,0.0,0.85099846,0,4FGL J0011.8-3142,0.9936271579482892,0.00637284205171145,0.9927177387712683,0.0072822612287316065,0.9998247411220822,0.0001752588779174706,0.9664841519167281,0.033515848083271696,278
119.6611,8.111637,-21.563623867838043,2.4747853,0.1142351,0.008237447,0.16537851,0.91432005,-0.719811,0.0012182813,-0.7224102,-0.63522357,-0.6704733,-0.99433124,2.587452156608613,7.457723016658723,AGN,bcu,4FGL J0012.0+7043,PowerLaw,0.05154001,0.11787345,3FGL J0012.4+7040,TXS 0008+704,0.97765577,0.9222099,0,4FGL J0012.0+7043,0.9996358306044293,0.000364169395571061,0.9955083035747103,0.0044916964252902465,0.9943028966894116,0.005697103310588479,0.9969660219473571,0.003033978052642878,316
332.33987,-74.936165,-21.5247310745655,2.0500717,0.10833041,0.07450506,1.4529521,0.75587547,-0.32381836,0.0010678782,-0.5099509,-0.58401316,-0.36393547,-0.97305566,2.412750825174892,7.578488073571536,AGN,bll,4FGL J0013.1-3955,PowerLaw,0.059356764,0.19826326,3FGL J0013.2-3954,PKS 0010-401,0.99866146,0.9994357,0,4FGL J0013.1-3955,0.9997990505823839,0.00020094941761568099,0.9958581302451569,0.0041418697548431084,0.9996498016577434,0.00035019834225690595,0.9980439714929361,0.001956028507063848,312
115.2578,-21.451033,-22.433930449933037,2.21155,0.14623235,-0.0017525448,0.012294384,-0.3695242,-0.49439335,4.4292756E-4,-0.5855026,-0.64891684,-0.83440757,0.40872505,2.0312456975942204,7.6209909773402265,AGN,agn,4FGL J0013.6+4051,PowerLaw,0.0677058,0.17173387,,4C +40.01,0.9970998,0.9888399,0,4FGL J0013.6+4051,0.9993222046639054,0.0006777953360951353,0.9971027147016432,0.0028972852983568395,0.9985048125762451,0.001495187423754904,0.9931340842264872,0.006865915773512961,307
99.6602,-65.55318,-22.471827157127017,2.3586702,0.14496373,-0.08897229,1.0614702,-0.99938726,0.96326756,3.1992182E-4,-0.74510133,-0.6099102,-0.4173698,-0.99768794,1.8192207396060662,7.52099908799415,AGN,fsrq,4FGL J0013.6-0424,PowerLaw,0.05192615,0.22163093,,PKS 0011-046,0.9918854,0.95783323,16,4FGL J0013.6-0424,0.9998674750132392,0.0001325249867604253,0.995018710379948,0.004981289620050975,0.9990109879255761,0.0009890120744240163,0.9929591708854782,0.007040829114521405,293
74.58781,-78.09192,-21.998806991689566,1.9660697,0.15060115,0.08232986,1.2266417,-0.7748842,-0.45901757,0.0011011278,-0.45060542,-0.3900339,-0.6016834,-0.4578393,0.958624979579743,7.866833164386101,AGN,bll,4FGL J0013.9-1854,PowerLaw,0.07438293,0.2677723,3FGL J0013.9-1853,RBS 0030,0.99950737,0.98459005,0,4FGL J0013.9-1854,0.9996404943433274,0.00035950565667228326,0.9920474585320431,0.007952541467957238,0.9922943842842198,0.007705615715780221,0.9973786460781571,0.0026213539218429803,269
110.88994,-42.826824,-22.364103815704183,2.2641912,0.2772186,0.34991562,2.659895,0.9428984,-0.069656536,0.005486404,-0.67514765,-0.5906292,-0.9999873,-0.99807376,2.791847144310268,7.2955814652941875,AGN,bll,4FGL J0014.1+1910,PowerLaw,0.19538191,0.6566895,2FGL J0013.8+1907,MG3 J001356+1910,0.9916659,0.8200502,0,4FGL J0014.1+1910,0.9966218201550896,0.003378179844910501,0.9852298390824532,0.014770160917547133,0.9855280058986134,0.014471994101386134,0.9849576063963249,0.015042393603674773,314
317.45294,-65.69481,-22.07956238631954,1.9924736,0.17179203,0.13571842,1.7620411,0.9285301,-0.67540383,0.0014156428,-0.35404137,-0.55790603,-0.41514832,-0.9998084,0.520232533671265,7.841942116011211,AGN,bll,4FGL J0014.1-5022,PowerLaw,0.096285805,0.29849443,3FGL J0014.0-5025,RBS 0032,0.999756,0.9081001,0,4FGL J0014.1-5022,0.9997755122999518,0.0002244877000486403,0.9768291082650425,0.023170891734957302,0.9900803205729638,0.009919679427036976,0.9944697594253011,0.005530240574699479,308
107.61855,-52.85195,-22.424699680650445,2.4980073,0.1484973,-0.047722973,0.58525515,0.23263466,-0.31530988,5.2796456E-4,-0.6204872,-0.7033512,-0.99999976,0.99999887,2.387314658540282,6.924241137366739,AGN,bll,4FGL J0014.2+0854,PowerLaw,0.06611666,0.18360731,,MS 0011.7+0837,0.9983077,0.9370092,0,4FGL J0014.2+0854,0.9995788273043729,0.00042117269562695647,0.9959522397567186,0.004047760243282143,0.9988651406374675,0.001134859362533208,0.98763467272594,0.012365327274060567,299
99.509476,-66.18239,-21.627569309338778,2.3452647,0.13339931,0.023047293,0.33971137,0.9634183,-0.6393423,0.0012148909,-0.8068283,-0.35485289,-0.65790325,-0.9999446,2.992550432346494,7.537787724340103,AGN,bcu,4FGL J0014.3-0500,PowerLaw,0.06613631,0.23306042,3FGL J0014.3-0455,GALEXASC J001420.46-045929.1,0.9956731,0.8810071,0,4FGL J0014.3-0500,0.9999219311675215,7.806883247780865e-05,0.9961843791886873,0.003815620811313177,0.9987631108204167,0.0012368891795836643,0.9984815170298573,0.0015184829701430222,285
118.074745,-4.4981065,-22.110617384225183,1.7403266,0.1795938,0.15785687,1.92132,-0.99629235,0.9950866,5.047747E-4,-0.67607266,0.14505653,-0.3875114,-0.44803885,2.559685993275709,9.191121364340912,AGN,bll,4FGL J0014.7+5801,PowerLaw,0.101961285,0.26793647,3FGL J0014.7+5802,1RXS J001442.2+580201,0.9999288,0.9859474,0,4FGL J0014.7+5801,0.9996474572094187,0.0003525427905815847,0.9951159523210168,0.0048840476789829635,0.997892204002795,0.0021077959972048655,0.996237214265293,0.0037627857347074184,308
118.5573,-1.257189,-21.09530344658214,2.0077274,0.18973738,0.27680916,3.4934657,-0.8956941,-0.46390438,0.0017327766,-0.31436062,-0.30697995,-0.4602657,-0.790448,1.264870521172747,8.227684571842442,AGN,bcu,4FGL J0014.8+6118,LogParabola,0.120383464,0.44480944,3FGL J0014.6+6119,4C +60.01,0.9992715,0.9976481,0,4FGL J0014.8+6118,0.9672135369245382,0.0327864630754622,0.8980661835644937,0.10193381643550674,0.8969086287365367,0.10309137126346392,0.9376651282256848,0.06233487177431529,303
114.00973,-30.021877,-22.221125882620303,2.676878,0.16861759,0.3146403,3.0807612,0.39478225,-0.4767924,0.008130112,-0.8399325,-0.8573707,-0.99986684,0.5720467,1.5681335404076433,6.000598282261381,AGN,bcu,4FGL J0014.9+3212,LogParabola,0.1384451,0.40147224,,3C 6,0.96470517,0.96670157,0,4FGL J0014.9+3212,0.995249503591042,0.004750496408957913,0.9145046536566005,0.0854953463433991,0.9699017097210073,0.030098290278992152,0.9289128985734625,0.0710871014265379,303
