Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags
3FGL J0515.5-0123,202.7866973876953,-21.870901107788086,-26.59912799162569,-27.71885623836721,0.7515162329679288,3.5065372595948183,1.754827857017517,0.319431767,0.694070481,-0.251150591,-0.639860174,AGN,bcu,0
3FGL J0515.8+1526,187.718994140625,-13.068071365356445,-24.807310367695756,-27.182623889743937,-1.1684246829513096,4.035450076995839,2.0687575340270996,-0.588754512,-0.607965425,-0.500843439,-0.405773458,AGN,bll,0
3FGL J0516.3+7351,138.61846923828125,19.773969650268555,-25.947995316746777,-27.8163066550155,1.180070274082893,3.943214349925465,1.9662280082702637,-0.66572805,-0.779816494,-0.229719499,-0.356095031,AGN,bll,0
3FGL J0516.7-6207,271.51336669921875,-34.75998306274414,-24.1859650385223,-27.29057303596789,0.6840522997117242,4.903428796690695,2.145388603210449,-0.430499669,-0.60650275,-0.503001453,-0.698941246,AGN,bll,0
3FGL J0517.4+4540,162.940673828125,4.491523742675781,-25.79483631786692,-27.334993653722762,-0.6326673033206384,5.0052832696654805,2.46107816696167,-0.740540335,-0.769802751,-0.529134655,-0.756262461,AGN,fsrq,8
3FGL J0517.5+0902,193.52737426757812,-16.163143157958984,-25.774941227055596,-26.972969940616746,-0.6450981369506519,3.599171997957755,2.298208236694336,0.989079161,-0.904536868,-0.432491484,-0.559141602,AGN,fsrq,16
3FGL J0519.2-4542,251.49972534179688,-34.7313232421875,-26.08718543100999,-27.444668449577318,-3.0459083040634867,3.915107233560831,2.4852938652038574,-0.603204448,-0.757303513,-0.839324642,-0.260905552,AGN,rdg,0
3FGL J0519.3+2746,177.83058166503906,-5.470223903656006,-25.825609605631108,-27.09146018023373,-1.2539356172059284,3.6081642435462324,2.330310344696045,-0.885213577,-0.592557012,-0.404134531,-0.581725195,AGN,bcu,0
3FGL J0519.5+0852,193.93515014648438,-15.843969345092773,-25.224535635309188,-27.007980813826297,1.6094609910862432,3.9388200825998982,1.9960217534810076,-0.438048302,-0.698168204,-0.757693172,-0.999968579,AGN,bcu,1
3FGL J0521.4-1740,219.66583251953125,-27.583799362182617,-25.77907503192252,-27.75762330768001,-1.5378720028847837,3.8532491679078578,2.42917537689209,-0.57066608,-0.744344149,-0.731644081,-0.451642624,AGN,fsrq,0
3FGL J0521.7+0103,201.2952880859375,-19.330190658569336,-26.207385657525602,-27.602100111909664,0.24241981757852774,3.9300561429125738,1.6986098289489746,0.965155347,-0.304971734,-0.151568298,-0.179756812,AGN,bcu,0
3FGL J0521.7+2113,183.59861755371094,-8.702377319335938,-23.12226356553194,-26.42459772784864,0.17197994822341067,5.479767775773944,1.9230083227157593,-0.437673965,-0.501704191,-0.42316334,-0.439045894,AGN,bll,0
3FGL J0521.9-3847,243.2888641357422,-33.3535041809082,-26.24883259308455,-27.778309890583134,-3.084415961338975,4.5921262695401985,2.626718759536743,-0.913793947,-0.555500087,-0.653868782,-0.518005935,AGN,bcu,0
3FGL J0522.9-3628,240.6230926513672,-32.718345642089844,-23.50750492496397,-27.142683873470677,1.0220580499237617,6.520411752358608,2.398148088134289,-0.582991522,-0.725678067,-0.723311306,-0.640374801,AGN,BCU,0
3FGL J0525.3-4558,251.9327392578125,-33.69881057739258,-26.33703777772276,-27.848048132182498,0.5861403282012708,3.8522398425732622,2.2016372680664062,-0.682678044,-0.563715593,-0.366422155,-0.907654139,AGN,fsrq,0
3FGL J0525.6-6013,269.1126708984375,-33.873291015625,-25.585888042741015,-27.478926309667198,1.1129723507659688,4.067811246656214,1.7262084484100342,-0.295344241,-0.439221112,-0.010063903,-0.539616214,AGN,bcu,0
3FGL J0525.8-2014,222.7950897216797,-27.554468154907227,-26.35907477522808,-27.871978924055743,0.02179119148346883,3.9350504288875796,2.06266450881958,-0.370050898,-0.553889117,-0.367158907,-0.780849258,AGN,bcu,0
3FGL J0526.0+4253,166.1118621826172,4.191252708435059,-25.361142216449135,-27.327470068428934,1.1516820465260837,3.9938377533260327,2.4355180263519287,-0.397321981,-0.813121071,-0.681158929,-0.999984884,AGN,bcu,0
3FGL J0526.2-4829,254.97915649414062,-33.753379821777344,-24.792902066063856,-27.362288689151917,0.3083496552804307,5.326753573488353,2.288242816925049,-0.588346401,-0.619095542,-0.595522229,-0.735036942,AGN,fsrq,0
3FGL J0526.6-6825e,278.84326171875,-32.85020446777344,-22.37227514407514,-26.249608457426937,1.8811791306664467,4.226893442106269,2.0571893453732963,-0.49599028,-0.6005208,-0.67542744,-0.64879835,OTHER,GAL,0
3FGL J0526.6+6321,148.6125030517578,15.26366138458252,-25.979615533009458,-27.80305313614625,0.751659934166833,3.925977313638343,2.539900064468384,-0.71511813,-0.594034348,-0.884114719,-0.999978306,AGN,bcu,0
3FGL J0528.3+1815,186.9598846435547,-9.032012939453125,-26.451434644073416,-27.598569807334822,0.6940083351954159,3.5553480614894135,1.645869493484497,0.035932836,-0.121944381,-0.420185246,-0.176800468,AGN,bcu,0
3FGL J0529.1+0933,194.6082763671875,-13.454439163208008,-25.401209399840575,-27.265995196630357,-0.6904347979446446,4.091941851974456,2.3168017864227295,-0.547006778,-0.73789168,-0.885879791,0.362332324,AGN,bcu,0
3FGL J0529.2-5917,267.9635009765625,-33.479774475097656,-26.359991047143822,-27.853032334851207,-0.4269606227749304,3.6988498402536,2.3749325275421143,-0.750242677,-0.67058353,-0.542506547,-0.376606809,AGN,bll,0
3FGL J0529.8-7242,283.7966613769531,-31.842891693115234,-25.671514072842278,-27.66439558171087,-1.650604158811418,4.546388823583801,2.4750051498413086,-0.688888042,-0.859451465,-0.323009678,-0.753172015,AGN,bcu,0
3FGL J0530.8+1330,191.37451171875,-11.03426742553711,-23.726635406802718,-27.030560412121545,1.8621629317012045,6.233087901493764,2.3901600961853777,-0.59302741,-0.737274838,-0.778602639,-0.923984868,AGN,FSRQ,0
3FGL J0532.0-4827,255.02369689941406,-32.80546188354492,-23.275781982928383,-26.642896222930105,1.4161006667688907,7.757021903206359,1.9681597549478802,-0.423507439,-0.580960615,-0.538524522,-0.676192569,AGN,BCU,0
3FGL J0532.7+0732,196.8502197265625,-13.726470947265625,-23.487854212176508,-26.869483169240617,1.5000050860456955,6.697839512064518,2.2141812543559434,-0.542775297,-0.67776485,-0.63126512,-0.756660772,AGN,FSRQ,0
3FGL J0533.0-3939,244.77101135253906,-31.391538619995117,-25.930946988642138,-27.74576900898736,-2.4502442958866038,4.014896590293151,2.4876670837402344,-0.369544445,-0.776403087,-0.692659984,-0.542859619,AGN,bcu,0
3FGL J0533.2+4822,162.16064453125,8.223187446594238,-24.005692397222308,-27.235432848027386,0.8642985013674214,5.6003247834383325,2.3859241008758545,-0.590536253,-0.677875482,-0.674511509,-0.732221131,AGN,fsrq,0
3FGL J0533.6-8323,295.7872009277344,-29.14927864074707,-25.347253393544413,-27.604197629994427,-0.2122972306777454,4.975288269685474,2.2959794998168945,-0.38109935,-0.667550991,-0.746714243,-0.305078178,AGN,fsrq,0
3FGL J0534.0+6759,144.77392578125,18.19688606262207,-25.372402484339585,-27.74555750276223,1.6092463962933206,4.09467117412114,1.9194191437693995,-0.604695225,-0.355154196,-0.508437108,-0.859082026,PSR,PSR,0
3FGL J0534.5+2201s,184.55332946777344,-5.78121280670166,-23.68103803854166,-25.841143354285013,0.8273012478202758,5.597953800203161,5.7158942222595215,-0.99999434,0.99443537,-0.39162585,-0.999101,OTHER,PWN,20
3FGL J0534.5+2201,184.5518035888672,-5.775753974914551,-20.336794771826792,-25.267990684446897,2.7600316207988063,6.4328297916150365,2.831677918811443,-0.502799972,-0.625313997,-0.66281993,-0.8367015,PSR,PSR,20
3FGL J0535.6-2749,231.70933532714844,-27.920957565307617,-26.43467847599736,-27.77896580669614,-0.70877989228228,3.6971385013181237,2.414992094039917,-0.819973981,-0.688226418,-0.650312646,-0.357482022,AGN,bcu,0
3FGL J0537.4-5717,265.5518493652344,-32.42884063720703,-26.04469391559615,-27.858236281264936,0.3625004732721053,4.034206811680639,2.054661750793457,-0.989800034,0.661575675,-0.404856481,-0.486563382,AGN,bll,512
3FGL J0538.4-3909,244.44107055664062,-30.2699031829834,-26.327610729652587,-27.869084758616832,-2.5501272806457513,3.965408279715763,2.040813446044922,-0.782453553,-0.334177291,-0.529385874,-0.456125925,AGN,bcu,0
3FGL J0538.8-4405,250.08311462402344,-31.090015411376953,-21.89982113080863,-26.049024668850233,1.6014304552089775,7.913304356961688,1.9456295753794817,-0.432628184,-0.556296805,-0.542543807,-0.60949957,AGN,BLL,0
3FGL J0539.8+1434,191.6062774658203,-8.63007640838623,-25.343252672673227,-27.262494451866473,1.1387302237511683,5.699682998476222,2.3213658332824707,0.228033355,-0.694907682,-0.771167035,-0.677245157,AGN,fsrq,0
3FGL J0540.0-2837,232.9093780517578,-27.250953674316406,-24.78011338818333,-27.566626177790752,0.9225129413823251,5.191831560463403,2.7786881923675537,-0.691396469,-0.868091422,-0.744683576,-0.648693915,AGN,fsrq,0
3FGL J0540.3+2756e,180.2447052001953,-1.499579906463623,-23.241983859394992,-26.13478842627149,0.29605567087980345,4.120546035750273,2.194474697113037,-0.5254956,-0.6444767,-0.48491386,-0.73834515,OTHER,SNR,0
3FGL J0540.4+5823,153.93478393554688,14.25496768951416,-25.31323941813617,-27.503139524264444,0.9375775395291392,3.9366103640515404,2.004102945327759,-0.828013628,-0.452584847,-0.406213829,-0.460756054,AGN,bll,0
3FGL J0540.5-5416,261.9977111816406,-31.888160705566406,-25.145613549651987,-27.697108241784107,0.7807263292603429,5.531856162489596,2.628364324569702,-0.704900709,-0.683791467,-0.819852296,-0.999986094,AGN,fsrq,0
3FGL J0542.2-8737,300.3613586425781,-27.81300926208496,-26.09713955453856,-27.71744065827095,-1.1777272037412516,3.912323787215136,2.038949489593506,-0.890182442,-0.164692305,-0.207605972,-0.736078332,AGN,bcu,256
3FGL J0542.5-0907c,213.4055938720703,-19.4175968170166,-25.017851835146374,-27.040184287556155,1.032634421757978,4.15974137943083,2.567477226257324,-0.688208071,-0.701961748,-0.792906629,-0.999725577,AGN,bcu,41
3FGL J0543.9-5531,263.5107116699219,-31.48002052307129,-24.61321608043152,-27.04837820251239,0.17563759542224353,4.265585138402491,1.7672648429870605,0.833610233,-0.336476389,-0.434417609,-0.232073898,AGN,bll,0
3FGL J0550.6-3217,237.5782470703125,-26.15407371520996,-26.248580164025,-27.608716209044758,-0.6473150982139079,3.880295334488255,1.614844560623169,-0.759137025,-0.341061222,0.143531073,-0.50451646,AGN,bll,0
3FGL J0553.5-2036,225.7639923095703,-21.635276794433594,-25.642234551133605,-27.54521435725342,1.1610400843834525,4.137595976358172,1.985169768333435,0.996067944,-0.28659621,-0.569585887,-0.748187799,AGN,bcu,0
3FGL J0554.1+3104,179.11366271972656,2.6738228797912598,-24.779192588739352,-27.28205904254323,2.1347116138671463,4.130436638293646,1.6472899222557278,0.996478992,-0.495992564,-0.753508941,-0.99985229,PSR,PSR,0
3FGL J0556.0-4353,250.5037078857422,-28.010475158691406,-25.967444166681805,-27.78977999667113,-0.31846640463643866,4.022493398717887,2.2015233039855957,-0.161967486,-0.518806411,-0.768216575,-0.320117784,AGN,bll,0
3FGL J0558.1-3838,244.86888122558594,-26.417287826538086,-25.594991663401483,-27.588956326775147,-1.3402666709766535,3.626888852077921,1.9603971242904663,0.352280138,-0.718820589,-0.233849736,-0.416963994,AGN,bll,0
3FGL J0558.6-7459,286.092041015625,-29.538883209228516,-25.703361554105935,-27.652295721600254,0.5828549286694289,3.9068531093398615,2.0544698238372803,0.919029499,-0.506170266,-0.574753304,-0.513625898,AGN,bll,0
3FGL J0600.9-3943,246.17898559570312,-26.164331436157227,-25.73848457089229,-27.48026808560745,0.2028800405448417,3.800312175725763,2.8105955123901367,-0.758893956,-0.866622187,-0.869907223,-0.999890777,AGN,fsrq,0
3FGL J0601.0+3837,173.22303771972656,7.645506381988525,-25.914733500284623,-27.47270127847386,-0.46581291770417166,3.504503366646667,1.8898512125015259,0.074149384,-0.63851163,-0.177933319,-0.527066582,AGN,bll,0
3FGL J0601.2-7036,281.0423583984375,-29.623981475830078,-24.198995810428514,-27.36690162229307,1.6337084001667757,6.39122667687196,2.1517927777990566,-0.455874368,-0.691566059,-0.673485211,-0.740009484,AGN,fsrq,0
3FGL J0602.2+5314,160.1091766357422,14.586055755615234,-25.819990434978944,-27.63962135016733,-2.2077711148986867,3.9588555138469617,2.0334279537200928,-0.922148812,-0.148671725,-0.384813545,-0.538591697,AGN,bcu,0
3FGL J0602.8-4016,246.8792724609375,-25.95168113708496,-25.139632479049126,-27.338801994709875,0.6254568904598605,3.90481124152653,1.9229038953781128,-0.078331157,-0.460528248,-0.208970987,-0.594689366,AGN,bcu,0
3FGL J0603.8+2155,188.1260986328125,0.004727001767605543,-25.390992735423136,-26.995298655959093,-1.9063632046988939,4.696922839571577,2.1009273529052734,-0.463980027,-0.686309129,-0.552030974,-0.421253997,AGN,bcu,0
3FGL J0604.1-4817,255.69468688964844,-27.50253677368164,-26.308756470449712,-27.641966408346327,-0.008078154373117173,3.776120902405825,1.4375709295272827,-0.991927622,0.976986584,0.540765639,0.024009981,AGN,bll,0
3FGL J0604.7-4849,256.3055114746094,-27.502824783325195,-26.32907250426601,-27.77336796426953,0.0860185862096902,3.605004072438147,2.398625612258911,-0.538059375,-0.921437529,-0.00745849,-0.783796565,AGN,bcu,17
3FGL J0605.0+3756,174.20826721191406,7.99627161026001,-25.70172228936646,-27.681535279265216,1.7339037886258126,3.685792514391212,1.061667885954266,0.998746612,-0.32575701,-0.677013879,-0.982450761,PSR,PSR,0
3FGL J0606.4-4729,254.89671325683594,-26.968685150146484,-26.124939380916402,-27.77564008932073,0.18737025811490013,3.5993590227654773,2.3274435997009277,-0.894125807,-0.099680084,-0.748815374,-0.413160373,AGN,bcu,0
3FGL J0607.4+4739,165.63973999023438,12.863452911376953,-24.26980815197551,-27.247883935125007,-2.5809471995018227,4.089308646318688,2.1475799083709717,-0.653050146,-0.511312737,-0.491425669,-0.64583574,AGN,bll,0
3FGL J0608.0-0835,215.76573181152344,-13.516101837158203,-24.3389623011813,-27.11577307101308,0.634974981064059,5.353213727822038,2.3726775646209717,-0.480980795,-0.716179365,-0.642093632,-0.738243444,AGN,fsrq,0
3FGL J0608.1-1522,222.1354522705078,-16.38810157775879,-24.5101549900593,-27.376650567233916,1.473934885730612,5.577390712675512,2.440970127575006,-0.570031935,-0.740468737,-0.834116041,-0.759253727,AGN,fsrq,64
3FGL J0609.3+2131,189.09707641601562,0.9296916127204895,-24.82664443169338,-26.864029284885778,1.8328649318682073,3.6757390294077967,1.6884538045442405,-0.5013437,-0.528043317,-0.877233335,-0.858719449,PSR,psr,0
3FGL J0609.4-0248,210.62974548339844,-10.628022193908691,-25.21419275530208,-27.227013807929556,0.27261504257241076,4.075433722376443,1.8982691764831543,-0.510682703,-0.463632883,-0.466410527,-0.371130717,AGN,bll,0
3FGL J0610.2-2059,227.72950744628906,-18.178964614868164,-25.190400435799344,-27.55874422072782,1.248917111655333,3.55522761879424,2.336176633834839,-0.514858179,-0.570567921,-0.764441773,-0.892179182,PSR,PSR,0
3FGL J0610.6+1728,192.79933166503906,-0.7620363831520081,-24.828115905242086,-26.94597715768177,1.7669612216938597,3.974079348281132,1.8858164982609291,-0.24274996,-0.7792552,-0.8701869,-0.59673154,OTHER,spp,0
3FGL J0611.1-6100,270.1065673828125,-28.308992385864258,-25.545173747893536,-27.82562599023917,-1.9290040320761368,4.383306409284971,2.7047619819641113,-0.792569308,-0.710053273,-0.793006636,-0.41537946,AGN,fsrq,0
3FGL J0611.2+4323,169.8538055419922,11.562525749206543,-25.87081999055442,-27.64378775848845,0.3328054393122836,3.761085934398827,2.1679258346557617,-0.862200905,-0.607248637,-0.367343059,-0.376834482,AGN,bcu,0
3FGL J0611.7+2759,183.67611694335938,4.506940841674805,-25.670362483736927,-27.26592859109275,0.010961554535981893,4.004084658864392,2.2772092819213867,-0.682064391,-0.422787963,-0.527211451,-0.954852849,AGN,bcu,1
3FGL J0612.8+4122,171.82322692871094,10.918006896972656,-23.696169211446502,-26.875524118927785,0.7295494033418921,4.65738342529111,2.0253396034240723,-0.405141301,-0.529229483,-0.506647249,-0.471987102,AGN,bll,0
3FGL J0613.8-0201,210.4362335205078,-9.296783447265625,-24.117349934789654,-27.138536190131926,2.3747656655295106,4.029529377925313,1.887967921131549,-0.086972904,-0.450936199,-0.646571915,-0.977882917,PSR,PSR,0
3FGL J0614.1-3329,240.4961395263672,-21.83088493347168,-22.923310363750247,-26.771786137040813,2.8737814719111223,3.807419293572716,1.9293104691640899,-0.12621051,-0.351907277,-0.531414221,-0.827472816,PSR,PSR,0
3FGL J0615.4-3116,238.3421173095703,-20.83437728881836,-25.82376428075725,-27.77919147745628,-2.144369492069381,4.057376097026684,2.3306126594543457,-0.792955625,-0.672498111,-0.549387061,-0.553755694,AGN,bll,0
3FGL J0617.2+5701,157.41673278808594,18.08563804626465,-25.024181171633188,-27.516272425979658,-1.6453693170729893,4.077491343196481,2.041029453277588,-0.444537969,-0.644188561,-0.432208746,-0.404040215,AGN,bll,0
3FGL J0617.2+2234e,189.048095703125,3.0336995124816895,-21.41231230774441,-25.6868500555864,2.537691561936918,3.9241041223925874,1.7166589775746246,-0.24429186,-0.5376386,-0.54189444,-0.65352607,OTHER,SNR,0
3FGL J0617.6-1717,224.9268341064453,-15.0972900390625,-25.19887392692276,-27.31619159586449,-0.7305731595018438,4.16967990446834,1.936192274093628,-0.631683593,-0.511969397,-0.412908938,-0.247237662,AGN,bll,0
3FGL J0618.0+7819,135.68247985839844,24.861248016357422,-26.354696500080596,-28.02373602748686,0.6768296056671866,3.970203307884605,2.3719770908355713,-0.744986824,-0.790696429,-0.416522753,-0.579978676,AGN,fsrq,8
3FGL J0618.2-2429,231.88099670410156,-17.810516357421875,-26.0609698815321,-27.776439322305208,0.7876941514156911,3.474719453609956,2.4167823791503906,-0.495687712,-0.748889591,-0.628100907,-0.999964214,AGN,bcu,1
3FGL J0618.9-1138,219.7841339111328,-12.423253059387207,-25.58373379442566,-27.2998446339288,-2.639962985139973,3.233128703002904,2.4694900512695312,-0.725666349,-0.669197348,-0.728269446,-0.724909727,AGN,bcu,8
3FGL J0620.4+2644,185.70791625976562,5.632391452789307,-26.27548107377492,-27.515087901061804,0.2876686911194992,3.463573972021093,1.6500191688537598,-0.999998495,0.999952255,-0.365415525,-0.529172171,AGN,bcu,0
3FGL J0621.0+2514,187.10386657714844,5.058525085449219,-25.229909446656738,-27.228685574466386,1.3105775674068585,3.776604195195283,2.1704955101013184,0.990907058,-0.622184951,-0.453625703,-0.964413439,PSR,PSR,0
3FGL J0622.2+3747,175.90272521972656,10.955745697021484,-24.649043963152486,-27.521121641154856,2.2758074405957585,3.988408850879427,2.104091814376125,-0.30693494,-0.668374373,-0.950078386,-0.999862862,PSR,PSR,0
3FGL J0622.4-2606,233.82891845703125,-17.551538467407227,-25.064294350703587,-27.31905262247911,-0.4562746051190424,4.520631141997744,1.9393937587738037,-0.599321924,-0.530372798,-0.625203195,-0.019711881,AGN,bll,0
3FGL J0622.9+3326,179.94052124023438,9.156561851501465,-23.37499587400623,-26.7426522120446,1.0893440227034505,8.071574048026413,2.093514421879656,-0.485104602,-0.62595105,-0.562722034,-0.649120483,AGN,BCU,0
3FGL J0623.3+3043,182.42510986328125,8.007792472839355,-26.175733309076517,-27.560786004230653,0.72302996662424,3.7948524035033073,1.893112063407898,-0.999995532,0.999836283,0.137754153,-0.717759633,AGN,bcu,0
3FGL J0625.2+4440,169.7596435546875,14.39116382598877,-25.37566739584525,-27.573209555108814,0.021760048204964393,3.9663009123177178,2.046281099319458,-0.638214981,-0.610597316,-0.340936927,-0.463880244,AGN,bll,0
3FGL J0626.0-5436,263.3536376953125,-25.380416870117188,-25.652387343527792,-27.755725660181675,0.2778214997810726,4.221825586915787,2.9208061695098877,-0.833586423,-0.779443148,-0.670093715,-0.999876653,AGN,fsrq,0
3FGL J0626.6-4259,251.07339477539062,-22.406641006469727,-26.13181941738968,-27.648205626501305,1.297133890572635,3.8767784102338068,1.7397639751434326,-0.716691178,-0.340570646,-0.176669046,-0.308936059,AGN,bcu,0
3FGL J0627.0-3529,243.4535675048828,-19.971742630004883,-24.80576579335477,-27.166955316502087,-0.26289850052613944,4.059824772749136,1.8684874773025513,-0.723558143,-0.301952535,-0.472983697,-0.376968388,AGN,rdg,0
3FGL J0627.9-1517,224.1214599609375,-12.014472007751465,-25.950285840074756,-27.440090432750278,0.619013954057841,3.9638570928918124,2.723457098007202,-0.606457838,-0.976044872,-0.391572736,0.404107845,AGN,bcu,0
3FGL J0629.0-6248,272.4051208496094,-26.435104370117188,-25.791161270073477,-27.80901099156354,0.226925339389766,3.8826990678766804,2.2290730476379395,-0.640339574,-0.611359393,-0.587954453,-0.313483346,AGN,bll,0
3FGL J0629.4-1959,228.6414031982422,-13.652313232421875,-23.989018738884628,-27.071307201018325,0.9077960442441787,5.8265834620969,2.182429313659668,-0.501705359,-0.639348161,-0.516611243,-0.643006464,AGN,bll,0
3FGL J0630.3+6906,145.6876678466797,23.382827758789062,-26.550413897998965,-27.979681457634445,-1.304536035354354,3.347684550643556,2.392958641052246,-0.615323923,-0.553332119,-0.666289112,-0.824978925,AGN,bcu,0
3FGL J0630.9-2406,232.6852264404297,-14.990119934082031,-23.87216110857844,-26.688284059548913,0.7507144781315653,4.147911832809291,1.8093637228012085,-0.213439295,-0.476443842,-0.370979618,-0.301687595,AGN,bll,0
3FGL J0631.2+2019,192.55992126464844,4.867734909057617,-25.401788298875534,-27.021855131547987,-0.6459461916106938,4.11274806231663,2.460404634475708,-0.675103103,-0.804016215,-0.554589923,-0.552662369,AGN,bcu,0
3FGL J0631.5+1036,201.2328338623047,0.4671904444694519,-23.96298303492635,-26.85087025120477,2.0733045705681703,3.7486381687707775,2.031229439650492,-0.329911719,-0.455983988,-0.581841764,-0.884688549,PSR,PSR,4
3FGL J0631.6+0644,204.67648315429688,-1.3048923015594482,-24.57566710662391,-26.588836147890373,1.5956516050815772,3.7621928634676847,1.4798166990130488,-0.02327583,-0.5898471,-0.53805995,-0.8921625,OTHER,spp,0
3FGL J0633.7+0632,205.09689331054688,-0.9291039109230042,-22.80751823262209,-26.354836594535957,2.8511540880189603,4.084900759073058,2.0956633618307117,-0.286349828,-0.537138098,-0.690212947,-0.921644477,PSR,PSR,0
3FGL J0633.9+1746,195.13302612304688,4.270088195800781,-19.299528188449138,-25.238545867884635,4.44233319479848,3.8391832787223423,1.2696707701322238,-0.129213471,-0.412434243,-0.660021753,-0.945552585,PSR,PSR,0
3FGL J0634.7-2334,232.53065490722656,-13.99606990814209,-25.63709264636192,-27.50750016257138,0.7085726051676488,4.061964705637654,2.536264657974243,-0.732071563,-0.685868306,-0.871622271,-0.999914343,AGN,fsrq,1
3FGL J0635.7-7517,286.3924865722656,-27.1602840423584,-24.61410630618901,-27.584640640988024,0.7115924536479407,5.848724538063828,2.7099759578704834,-0.709775668,-0.761432153,-0.849219117,-0.999900205,AGN,fsrq,0
3FGL J0638.6+7324,141.26962280273438,25.01044464111328,-25.591755565352553,-27.86446899508659,-0.2731807737058085,4.795603387232726,2.6405773162841797,-0.697660869,-0.794218062,-0.627816315,-0.999958985,AGN,fsrq,0
3FGL J0640.0-1252,223.1964111328125,-8.312400817871094,-25.898463461197778,-27.33235595390151,0.5070198585338148,3.7552887042619583,1.5125129222869873,0.998320952,-0.510583871,0.218343196,-0.223625302,AGN,bcu,4
3FGL J0640.9+0752,204.7301025390625,1.2806074619293213,-25.116440920274574,-26.80111898038221,0.09507338044610561,3.6704433948506954,2.5558371543884277,-0.6274545,-0.836226,-0.8138625,-0.27849662,OTHER,spp,17
3FGL J0641.8-0319,214.80152893066406,-3.6364285945892334,-25.528201490931803,-27.049547447064782,0.7458854272622241,4.668586174856174,2.454486846923828,-0.698589273,-0.601216327,-0.617296186,-0.999994412,AGN,bcu,4
3FGL J0643.2+0859,203.99008178710938,2.278348684310913,-24.392121200410383,-26.616437742363264,1.610115745092594,5.2129714996865335,2.1075719511488145,-0.484339132,-0.647873349,-0.765191886,-0.999941595,AGN,fsrq,4
3FGL J0643.4-5358,263.32501220703125,-22.775001525878906,-26.051995252174716,-27.778096664437786,-1.1844706989355749,4.212808699065059,2.4435904026031494,-0.822050937,-0.361664661,-0.741879642,-0.779441884,AGN,bcu,0
3FGL J0644.3-6713,277.537109375,-25.535959243774414,-23.8476145076081,-27.08553745757165,0.8833742022123428,6.327597327055007,2.0952138900756836,-0.530945375,-0.559330006,-0.523183563,-0.666387033,AGN,bcu,0
3FGL J0644.6-2853,238.4759521484375,-14.090775489807129,-26.37425530695535,-27.765922395055266,-0.3669341920681655,3.924094398612393,2.1111578941345215,-0.983001067,0.65739997,-0.45274247,-0.853584089,AGN,bcu,0
3FGL J0645.9-3914,248.53916931152344,-17.752790451049805,-26.015726703361032,-27.756440604739733,-2.4948954466424347,3.9736655344378087,2.8945181369781494,-0.821500333,-0.78291064,-0.677202254,-0.99990165,AGN,fsrq,1
3FGL J0646.4-5452,264.39697265625,-22.594234466552734,-26.69354580983402,-28.46542649817723,1.3988865736531475,3.8912789316923364,-0.19034142933604414,0.99023142,-0.419286145,-0.776793693,-0.999861904,AGN,bcu,2052
3FGL J0647.0-5134,260.998046875,-21.5773983001709,-26.26172134773584,-27.853647721756793,0.16440260415451405,3.625432662668932,2.189396381378174,-0.743264733,-0.699488345,-0.384168632,-0.273027167,AGN,bcu,0
3FGL J0647.1-4415,253.58753967285156,-19.285390853881836,-26.49848785327558,-27.848816345363378,0.11324130107987208,3.545667281139833,2.3444578647613525,-0.904842991,-0.681690457,0.172859184,-0.900674095,AGN,bcu,0
3FGL J0647.6-6058,270.86297607421875,-23.944826126098633,-25.294263620411225,-27.6788414640462,-0.009010735637355622,4.405803579949304,2.3367340564727783,-0.478507133,-0.668526618,-0.640771759,-0.724150535,AGN,bcu,0
3FGL J0648.1+1606,198.16732788085938,6.563654899597168,-26.519639300063112,-27.69362720599824,-0.9068140697264586,3.5409982442491157,1.774626612663269,-0.855046463,-0.712489506,-0.379416166,-0.457954063,AGN,bcu,0
3FGL J0648.1-3045,240.55572509765625,-14.129470825195312,-24.880476242994188,-27.448450083192146,-0.11273206347074768,6.006133499115372,2.5566463470458984,-0.691855053,-0.761096923,-0.602660505,-0.752820841,AGN,fsrq,0
3FGL J0648.8+1516,198.9876251220703,6.334817409515381,-24.766825229068584,-27.0775509733404,-0.7771521580884752,3.5845947399858593,1.830877423286438,0.228705716,-0.319102849,-0.365257286,-0.393417772,AGN,bll,0
3FGL J0648.8-1740,228.4858856201172,-8.512161254882812,-25.382473970351732,-27.11775639451959,0.1987266818578383,4.936399515548481,2.5196797847747803,-0.761740734,-0.618289902,-0.806776874,-0.657193281,AGN,fsrq,0
3FGL J0649.6-3138,241.50668334960938,-14.195757865905762,-25.67575999909806,-27.37738123005865,0.23191765962248753,3.84018258091797,1.7286854982376099,-0.90593518,0.484202029,-0.151977238,-0.432458596,AGN,bcu,0
3FGL J0650.4-1636,227.69122314453125,-7.707025051116943,-25.181029808442773,-27.088972887424,1.0613742558196673,4.014657633630085,2.4325618743896484,-0.420521339,-0.698665835,-0.796988625,-0.740190124,AGN,bcu,0
3FGL J0650.5+2055,194.0465545654297,9.193716049194336,-25.711540984739717,-27.329722305481898,-0.06389175767790535,3.833783715428945,1.55825674533844,-0.835374138,-0.389309013,0.026635191,-0.148073568,AGN,bcu,0
