0,1,2,3,4,5,6,7,8,9
1.0,3.0,5.0,7.0,9.0,11.0,13.0,15.0,17.0,19.0
94.78321678321674,96.99125874125866,96.88636363636358,96.69580419580414,96.52972027972022,96.3916083916083,96.37587412587408,96.37237762237756,96.39860139860137,96.32517482517477
96.36188811188805,97.32167832167826,97.3776223776223,97.3479020979021,96.81118881118877,96.53321678321672,96.4283216783216,96.4318181818181,96.36363636363629,96.43706293706283
97.66258741258736,97.57517482517481,97.65034965034957,97.57167832167832,96.57167832167823,96.51223776223769,96.4353146853146,96.41783216783212,96.43356643356637,96.4335664335663
97.6311188811188,97.7360139860139,97.63461538461536,97.06993006993001,96.58741258741256,96.64685314685306,96.62062937062932,96.59790209790204,96.61188811188804,96.60839160839156
