0,1,2,3,4,5,6,7
10.0,60.0,110.0,160.0,210.0,260.0,310.0,360.0
92.27901234567902,97.04197530864198,97.46666666666668,97.4493827160494,97.50864197530865,97.51111111111112,97.53333333333336,97.47901234567904
91.60987654320991,97.25432098765435,97.48641975308642,97.54074074074074,97.51111111111113,97.54074074074072,97.39259259259258,97.54074074074077
82.21234567901236,91.99999999999999,94.24691358024687,95.79506172839507,96.70123456790121,97.20493827160492,97.38518518518518,97.58518518518514
78.27407407407411,93.79999999999997,95.08641975308642,96.1111111111111,96.72839506172835,97.07160493827165,97.21234567901236,97.32345679012346
