GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,Source_Name,CLASS1,CLASS2,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
282.1348,-0.97617835,-20.56187505857188,2.6046429,0.16205585,0.1308863,1.7621384,0.9241773,-0.59578735,0.0022439868,-0.67901665,-0.8081585,-0.6088664,-0.9662416,1.7192191881171583,7.9366178383901245,4FGL J1008.1-5706c,unk,OTHER,PowerLaw,0.08060032,0.36973616,3FGL J1008.6-5706,1RXS J100718.2-570335,0.0,0.83419794,56
275.09564,9.692405,-22.699220465065164,2.015893,0.23716961,0.04286146,0.46091145,-0.5811662,-0.88738745,3.7202713E-4,-0.52222407,-0.56074065,-0.026010966,-0.7144466,2.2108059317995163,8.288190232250965,4FGL J1011.1-4420,unk,OTHER,PowerLaw,0.09602772,0.23602922,,1RXS J101130.7-442241,0.0,0.8644327,256
176.91704,54.4102,-22.01608034683728,1.8004951,0.12941165,0.03128884,0.53705573,0.99662685,-0.7144375,3.5502348E-4,-0.5300589,-0.22389857,-0.5562941,-0.37506023,2.864022306839997,8.279195486389566,4FGL J1012.7+4228,agn,OTHER,PowerLaw,0.06040876,0.155069,3FGL J1012.7+4229,B3 1009+427,0.99822575,0.9743882,0
284.3546,-1.684872,-17.52419226897446,2.480276,0.020691002,0.23727545,22.364065,-0.20797794,-0.51331013,4.8164855E-4,-0.67113817,-0.75287527,-0.91055214,-0.7634819,2.2515559742353566,7.492587361178077,4FGL J1018.9-5856,HMB,OTHER,LogParabola,0.0134462165,0.047540553,3FGL J1018.9-5856,1FGL J1018.6-5856,1.0,0.0,0
284.2092,-0.4104208,-19.341588869600685,2.0578496,0.089505166,-0.0031920003,0.117999084,-0.9087106,0.97969806,1.40088E-4,-0.8549269,-0.576004,-0.6166387,-0.4374248,2.0717984072010043,9.506586418693171,4FGL J1023.3-5747e,SFR,OTHER,PowerLaw,0.025942449,0.14589392,3FGL J1023.1-5745,Westerlund 2,,,4
243.48004,45.78247,-19.756378079023257,2.3983805,0.034415208,0.18109262,9.099071,0.09121133,-0.48506963,0.0010107569,-0.70390296,-0.75387824,-0.88129264,-0.6114805,7.185060901805039,6.249675583466657,4FGL J1023.7+0038,LMB,OTHER,LogParabola,0.02233643,0.069610655,2FGL J1023.6+0040,PSR J1023+0038,1.0,0.0,0
282.05533,3.313429,-23.014666212740835,1.693573,0.34474123,0.4727715,3.148517,-0.99999905,-0.2046069,0.005491628,0.9999184,-0.13371673,-0.28314772,-0.5529743,2.4497537120069537,9.123053320628232,4FGL J1024.5-5329,unk,OTHER,LogParabola,0.24576117,1.995207,,1RXS J102441.6-533141,0.0,0.809698,0
277.87323,9.875003,-22.236792522968166,1.9211432,0.15773624,0.051474486,0.7619623,0.99730307,-0.50960076,5.279625E-4,-0.7344699,-0.31821924,-0.27552548,-0.61588866,2.046699240227687,8.458563429792468,4FGL J1024.5-4543,unk,OTHER,PowerLaw,0.07050134,0.22455968,3FGL J1024.4-4545,1RXS J102430.1-454401,0.0,0.94164234,0
289.66034,-7.8187947,-22.214739441266083,2.41805,0.17523931,0.02549008,0.3777832,0.9704086,-0.7725248,0.0017948464,-0.8298403,-0.45432585,-0.612779,-0.66605574,3.101106909112131,7.389613427438347,4FGL J1029.3-6657,unk,OTHER,PowerLaw,0.06920354,0.16550265,,PMN J1029-6656,0.0,0.9064799,0
279.9387,9.928071,-22.456108306220585,2.1703606,0.21648586,0.032708798,0.32068747,-0.12330747,-0.8145376,0.0017162807,-0.23492654,-0.69890213,-0.21018296,-0.71269363,2.590442550065045,7.894563447602812,4FGL J1034.7-4645,unk,OTHER,PowerLaw,0.10380448,0.21771754,,1RXS J103438.7-464412,0.0,0.9521657,0
287.60138,-0.6245656,-17.709309632562398,2.3108993,0.01810609,0.11267445,11.926499,0.9718212,-0.36628366,2.5359044E-4,-0.62258273,-0.6353406,-0.7714916,-0.64768654,3.8433451557451868,7.654230786844802,4FGL J1045.1-5940,BIN,OTHER,LogParabola,0.010586679,0.035539806,3FGL J1045.1-5941,Eta Carinae,1.0,0.0,4
289.79263,-4.627209,-21.403097365604665,2.3046048,0.15034032,0.17518878,2.4200063,-0.99976856,0.9993179,0.0023463257,-0.6239384,-0.5403707,-0.87601656,-0.78061473,2.738593179078073,7.626353808609365,4FGL J1045.7-6414,unk,OTHER,PowerLaw,0.08851084,0.3429092,3FGL J1045.3-6414,1RXS J104537.2-641438,0.0,0.958258,0
193.0703,63.529655,-23.066617405168603,2.0520685,0.37155738,0.04904965,0.27647427,0.6084514,-0.9999945,0.0022893841,0.9997399,-0.36360073,-0.32176793,-0.99992627,3.5326477771800615,7.995807438574596,4FGL J1051.6+3253,sbg,OTHER,PowerLaw,0.17666729,0.6664259,,NGC 3424,0.99207217,0.84119767,0
289.52295,-0.43875116,-20.879076493773454,2.523071,0.21010798,0.2432975,2.655709,0.19991381,0.014429361,0.0069839633,-0.5743557,-0.70771116,-0.999999,0.9999654,2.2515609202847444,7.605790742395801,4FGL J1059.5-6021,spp,OTHER,PowerLaw,0.15046376,0.8541521,,SNR G289.7-00.3,0.8,0.0,24
250.1144,59.139038,-23.444758332215148,1.6976836,0.6802835,0.99944264,1.8888481,-0.8095664,-0.99998456,0.0011815454,0.9999002,-0.6505156,0.20740356,-0.8859268,1.51233066687393,9.1868394765088,4FGL J1114.2+0638,gal,OTHER,PowerLaw,0.043297127,0.07763581,,IC 678,0.89625055,0.0,0
263.75262,51.391243,-21.67517675166953,2.6385624,0.09343824,0.086008325,1.597562,-0.416043,-0.5945898,0.00215296,-0.7685436,-0.73785514,-0.9008055,-0.9867921,5.500473984752702,6.531764843363116,4FGL J1118.2-0415,agn,OTHER,PowerLaw,0.056927443,0.17692064,3FGL J1118.2-0411,PMN J1118-0413,0.98313683,0.86466885,0
141.99892,55.42325,-22.918265221860644,2.210937,0.25753543,0.111070596,0.93327576,-0.6035731,-0.7957753,0.0025343362,-0.49624965,-0.5758544,-0.86897355,0.23314829,2.6047014382897458,7.706679938258729,4FGL J1128.2+5831,sbg,OTHER,PowerLaw,0.14985853,0.45139363,,Arp 299,0.9726982,0.93733644,0
296.142,-0.73365104,-20.833221170407995,2.429501,0.1482033,0.06897007,1.353501,0.33088872,-0.49951613,0.0013056482,-0.835721,-0.64306104,-0.6980638,-0.85569495,2.2559007400469926,7.893470389230754,4FGL J1151.4-6248,spp,OTHER,PowerLaw,0.059120037,0.12020822,,SNR G296.1-00.5,0.8,0.0,0
296.1239,-0.026665341,-21.004266890523596,2.5826745,0.31607822,0.62554735,3.7903857,-0.7858845,0.059239164,0.0047884677,-0.68815744,-0.8626725,-0.8206999,-0.9999984,2.094487038418334,7.006734175353899,4FGL J1152.6-6207,spp,OTHER,LogParabola,0.21942058,1.8988054,,SNR G296.1-00.5,0.8,0.0,9
296.59695,-0.80959797,-21.160143797836096,2.3009644,1.1734966,-0.029229343,0.5359665,0.49599305,0.57175726,6.347026E-4,-0.7373647,-0.688255,-0.8021692,-0.7133477,2.1361521608302616,9.017408079910059,4FGL J1155.2-6259,spp,OTHER,PowerLaw,0.26551843,0.09267511,,SNR G296.7-00.9,0.8,0.0,17
296.6034,-0.5804386,-20.51849198006722,2.5139484,0.21173982,0.27956575,3.9423592,-0.734408,0.73516923,0.0071171923,0.013050592,-0.7757173,-0.8562092,-0.9999948,1.384733944302565,7.459145155255764,4FGL J1155.6-6245c,spp,OTHER,LogParabola,0.10393093,0.698891,,SNR G296.8-00.3,0.8,0.0,57
296.84955,-0.29444847,-20.839023280500353,2.4020991,0.18301661,0.15983286,2.2619302,0.94073683,-0.6782947,0.004359164,-0.6877147,-0.7189873,-0.86496544,-0.8099374,3.0101232252893535,8.17249870858313,4FGL J1158.3-6232,spp,OTHER,PowerLaw,0.098574676,0.7163201,,SNR G296.8-00.3,0.8,0.0,1
296.7372,0.8614489,-21.332395450831303,2.4869661,0.22002012,0.20134123,2.2968419,0.71837795,-0.38616168,0.007635418,-0.5368378,-0.6974135,-0.9386602,-0.9998598,2.6739670467308607,7.573206081411577,4FGL J1159.3-6122,unk,OTHER,PowerLaw,0.13372448,1.1460179,,1RXS J115843.7-611934,0.0,0.80742866,27
296.1465,10.477595,-22.549096451540688,2.0430808,0.20332678,0.05647187,0.6549703,0.9999555,-0.806237,2.0783936E-4,-0.51865816,-0.41078648,-0.80510896,0.22231302,2.653218372779634,8.2184175994534,4FGL J1208.1-5149,spp,OTHER,PowerLaw,0.09401676,0.18724659,,SNR G295.5+09.7,0.8,0.0,0
296.36636,9.593775,-20.684137435746056,1.889609,0.0537237,0.009935072,0.43929896,0.9987557,0.9856049,1.0392508E-4,-0.56143063,-0.34607548,-0.52857155,-0.38824698,1.5333077740026908,8.197899770356758,4FGL J1208.5-5243e,SNR,OTHER,PowerLaw,0.021844942,0.062070526,3FGL J1209.1-5224,SNR G296.5+10.0,,,0
298.58282,-0.12688911,-18.59493544549054,2.296243,0.034265365,0.083387874,5.10601,-0.16493668,-0.3418162,5.923326E-4,-0.6086285,-0.6394685,-0.72311616,-0.60655767,2.059639710633339,7.899789125435696,4FGL J1213.3-6240e,snr,OTHER,LogParabola,0.017834691,0.08546272,3FGL J1214.0-6236,SNR G298.6-00.0,,,4
303.57413,5.9941196,-21.414646578578644,2.6497395,0.1732535,0.51724446,3.4352877,0.999277,-0.40854535,0.008549115,-0.78731084,-0.85851574,-0.6731848,-0.9971088,1.5151180021510244,6.546132026619881,4FGL J1256.1-5652,unk,OTHER,LogParabola,0.17745103,0.53796524,3FGL J1256.1-5703,1RXS J125554.2-564945,0.0,0.90431535,0
304.19653,-0.98682237,-20.95654289676479,2.7453368,0.08552686,-0.085892655,2.1700966,0.99563426,-0.82297176,8.647407E-4,-0.9308788,-0.50315577,-0.69980145,0.095356315,5.232609041456543,7.0585446301543096,4FGL J1302.9-6349,HMB,OTHER,PowerLaw,0.026936164,0.10704567,,PSR B1259-63,0.98618495,0.0,512
304.23477,-0.3575033,-19.86770410233562,1.8161055,0.051388398,-0.037883885,1.4395833,0.9815271,-0.37832308,7.235032E-5,-0.5267639,-0.5787813,-0.45198846,-0.15092346,1.7365668278730624,9.286102453907148,4FGL J1303.0-6312e,PWN,OTHER,PowerLaw,0.021263655,0.07188472,3FGL J1303.0-6312e,HESS J1303-631,,,4
305.27112,13.334779,-20.783179655193567,2.2740073,0.057064865,0.054537717,1.778777,0.09928343,-0.38661706,3.7212358E-4,-0.67503715,-0.5545057,-0.73252404,-0.5034039,2.330626239323865,7.205323546567069,4FGL J1305.4-4928,sbg,OTHER,PowerLaw,0.03116461,0.07277327,3FGL J1305.4-4926,NGC 4945,0.9997731,0.99789065,0
304.55353,0.13339922,-19.49376494474655,2.3693833,0.05726715,0.04033904,1.4321097,-0.38468885,-0.40879488,3.6895194E-4,-0.59356123,-0.6120215,-0.7705837,-0.5621843,1.6139494799909895,7.86768743823771,4FGL J1305.5-6241,snr,OTHER,PowerLaw,0.029904218,0.08337865,3FGL J1305.7-6241,Kes 17,0.8,0.0,0
309.07816,14.957956,-19.994915522137006,2.2058425,0.07864746,0.5305089,11.69892,0.9809893,-0.31738636,0.0024249423,-0.32268763,-0.6405067,-0.94014716,-0.9999998,2.256012009284401,7.464563472166491,4FGL J1326.6-4729,glc,OTHER,LogParabola,0.07489481,0.26643056,3FGL J1326.7-4727,Omega Cen,0.99792176,0.0,0
56.791004,80.68729,-22.50061838603053,2.3888342,0.18264596,0.16500817,1.8501712,0.6926073,-0.7482466,0.0033291965,-0.73056096,-0.4075508,-0.8965061,-0.99967057,1.7940219578693115,7.154444717355561,4FGL J1331.0+3032,css,OTHER,PowerLaw,0.11041245,0.38255027,3FGL J1330.5+3023,3C 286,0.98512655,0.99724907,0
309.01355,0.109214574,-20.32981683393453,2.5291893,0.17405231,0.113517545,2.1472008,0.9526463,-0.2898005,0.0062372643,-0.6956029,-0.74339396,-0.81384754,-0.6851226,0.9528879296955745,7.839003192427701,4FGL J1343.8-6208,spp,OTHER,PowerLaw,0.0702574,0.87708473,,SNR G308.8-00.1,0.8,0.0,24
309.07404,-0.24557248,-19.600933115418616,2.5646815,0.16902941,0.45872998,6.480545,0.6026261,-0.3997556,0.0027858566,-0.41097856,-0.7667181,-0.9578718,-0.99508756,2.0215133904916205,7.476777034639072,4FGL J1344.9-6228,spp,OTHER,LogParabola,0.14810757,0.3741164,3FGL J1345.1-6224,SNR G308.8-00.1,0.8,0.0,16
309.02722,-0.65269184,-20.258271734453388,2.5885913,0.24992485,0.42106315,4.032646,-0.9981956,0.9869862,0.002251791,-0.54306513,-0.73382175,-0.9999999,0.9999774,2.1187925348078513,7.390984870812077,4FGL J1345.3-6253,spp,OTHER,LogParabola,0.17780356,0.3068537,,SNR G309.2-00.6,0.8,0.0,20
309.76733,-2.3228676,-21.769726303867074,1.4150163,0.11119669,0.046182733,0.82737195,-0.99834275,-0.9975741,8.357718E-5,0.7994827,0.9996416,-0.4027397,-0.1278466,2.1666902238436987,10.728035820731357,4FGL J1355.2-6420e,PWN,OTHER,PowerLaw,0.0584655,0.13485648,3FGL J1356.6-6428,HESS J1356-645,,,0
324.18802,42.732685,-22.427052231764076,2.018664,0.3649304,0.91502494,3.6670525,-0.8749835,-0.38868847,0.008053982,-0.14556912,-0.065330535,-0.8411616,-1.0,1.8731004107543054,8.126621592341559,4FGL J1356.2-1726,agn,OTHER,LogParabola,0.40582398,1.6915144,,PKS B1353-171,0.9651854,0.9175279,0
73.8489,72.682945,-23.26308529207682,2.009785,0.46555212,0.3174058,1.4086729,0.6803639,-0.9177166,0.0039336258,-0.18838577,-0.5317808,-0.32638222,-0.9998681,1.6349238492839404,8.21033147997076,4FGL J1357.3+3730,gal,OTHER,PowerLaw,0.32485053,0.8948409,,NGC 5380,0.8978202,0.0,0
310.6401,-0.30418465,-19.483836684267818,2.5240982,0.10628513,0.27615592,5.4819026,0.83165115,-0.4349637,0.0022057388,-0.61326116,-0.7531365,-0.9034084,-0.9996447,1.7233223361470482,7.520399366740908,4FGL J1358.2-6210,spp,OTHER,LogParabola,0.078553565,0.26524714,,SNR G310.6-00.3,0.8,0.0,1
311.39774,-0.31940886,-19.546955093912967,2.6290977,0.15801683,0.3776416,6.0200415,-0.50553083,0.09746899,0.005883716,-0.6642083,-0.8814223,-0.9896296,-0.99662864,1.9537097245613235,7.270103956808756,4FGL J1404.4-6159,spp,OTHER,LogParabola,0.09836812,0.5362641,,SNR G311.5-00.3,0.8,0.0,17
310.66037,-3.6607862,-21.91042636296928,2.4033444,0.18550009,0.032253068,0.44590417,-0.85096747,0.2237825,0.0018104032,-0.79924554,-0.64610565,-0.55166656,-0.7342313,2.027096905352291,7.711449959507478,4FGL J1406.6-6523,unk,OTHER,PowerLaw,0.07969446,0.18914036,,1RXS J140629.8-652251,0.0,0.8865609,0
313.57068,0.24041826,-19.536374330893626,1.9999315,0.006031473,-0.014894205,0.55581856,-0.13467278,0.24936795,1.3208509E-4,-0.70687795,-0.6843933,-0.7911557,-0.044434074,3.2741265980960366,10.056625290939971,4FGL J1420.3-6046e,PWN,OTHER,PowerLaw,0.024748955,0.20408322,3FGL J1420.0-6048,HESS J1420-607,,,0
315.2558,3.733841,-21.886971840843813,2.8186653,0.31495106,0.5527622,3.1503375,0.9901654,-0.46916214,0.010205696,-0.8241139,-0.9641943,-0.99645424,0.29396653,2.528048591149324,6.6896289453555395,4FGL J1423.3-5655,spp,OTHER,LogParabola,0.31672573,0.55551726,,SNR G315.1+02.7,0.8,0.0,0
317.3163,5.031497,-21.16844767560415,2.5559723,0.1723835,0.35005915,4.078572,0.13105641,-0.21085939,0.005404385,-0.7431016,-0.6669219,-0.85663116,-0.99938256,1.6466897655769803,7.040900509555692,4FGL J1433.5-5457,unk,OTHER,LogParabola,0.13008888,0.45098716,,1RXS J143329.9-545931,0.0,0.9276447,0
315.5187,-0.01864386,-19.996525769009374,2.7655292,0.18318686,0.66190076,6.991617,0.82347107,0.2149094,0.010388459,-0.6735963,-0.978715,-0.5999959,-0.997533,1.8841038918827184,6.835855973619511,4FGL J1435.8-6018,spp,OTHER,LogParabola,0.18388379,0.7912586,,SNR G315.4-00.3,0.8,0.0,21
316.36096,0.1064657,-20.24248659867136,2.5306692,0.26825476,0.9998262,4.9620047,0.8337697,-0.9084564,7.803267E-4,-0.0056511215,-0.54219294,-0.9995689,-0.99615234,2.7295540602211306,7.983075057791784,4FGL J1441.6-5951c,spp,OTHER,LogParabola,,0.023558302,3FGL J1441.5-5955c,SNR G316.3-00.0,0.8,0.0,2096
316.33533,-0.13442212,-19.48459449062597,2.4969587,0.114600696,0.28536373,5.3826365,-0.9715154,0.98968923,0.0020767201,-0.61147726,-0.6596168,-0.900736,-0.7441817,2.939872939074354,7.657734014413903,4FGL J1442.2-6005,spp,OTHER,LogParabola,0.08124193,0.28533795,2FGL J1441.6-5956,SNR G316.3-00.0,0.8,0.0,4
315.4419,-2.3204007,-21.4118361075566,1.5123038,0.09700682,0.10773619,2.418284,-0.99954224,-0.6387185,1.0857989E-4,0.9993947,0.5255677,-0.20382786,-0.17867094,2.6638150968774434,10.085622425239025,4FGL J1443.0-6227e,SNR,OTHER,PowerLaw,0.050238855,0.11474582,,RCW 86,,,0
316.99207,-0.82396615,-20.799192800924665,2.6232903,0.30638435,0.262144,2.2162619,-0.9843578,0.945387,0.010508149,-0.7802274,-0.82408226,-0.9010069,0.17507489,1.7200427664785718,7.3940520142542345,4FGL J1449.4-6026,unk,OTHER,PowerLaw,0.17371868,1.0901341,,1RXS J145023.3-602718,0.0,0.8408292,268
345.34683,43.736404,-22.660161419572223,2.0682018,0.35337964,0.1076382,0.81566626,-0.8954479,0.99983287,0.0016960499,-0.8410076,0.07516383,-0.465829,-0.99997675,0.9030793648175552,8.12147294750986,4FGL J1449.7-0910,agn,OTHER,PowerLaw,0.15172984,0.19944602,,1RXS J144942.2-091018,0.9960773,0.8667293,4
318.09995,0.26264417,-20.787388764454978,2.5344746,0.21800242,0.094933204,1.0295027,-0.4048142,0.2708609,0.0013824914,-0.73904777,-0.77472764,-0.81646764,-0.21662842,2.419335773733195,7.724366660110433,4FGL J1453.4-5858,spp,OTHER,PowerLaw,0.13515043,0.12974522,,SNR G318.2+00.1,0.8,0.0,25
109.99322,42.10191,-21.947058088709984,2.499062,0.081156306,0.07094693,1.4187354,0.4733551,-0.55486983,0.002460534,-0.70269483,-0.75939554,-0.83398384,-0.39892367,5.357204008363564,6.629362592935249,4FGL J1459.0+7140,css,OTHER,PowerLaw,0.053406008,0.20346247,,3C 309.1,0.999343,0.9974714,0
319.04474,0.49267396,-20.820515269887196,2.498579,0.35934284,0.99548876,3.3052435,0.9454138,-0.9999768,0.0066469335,0.99967194,-0.6495496,-0.99999845,0.99994904,2.3968085006572135,7.691469407989212,4FGL J1459.0-5819,unk,OTHER,LogParabola,,0.04091021,,SNR G318.9+00.4,0.8,0.91707546,2333
315.41403,-6.741822,-22.378987611949352,2.2416773,0.20933616,0.07294844,0.89175063,0.7467458,0.78833044,0.0011035936,-0.78793526,-0.6811179,-0.0011079799,-0.99959326,1.9523297279663185,7.818567953662103,4FGL J1501.2-6624,unk,OTHER,PowerLaw,0.09108408,0.26539722,,1RXS J150054.2-662400,0.0,0.8958534,0
327.78787,14.621769,-22.457775199871733,2.104425,0.19796641,0.018178964,0.19667003,0.99176234,-0.7625477,3.807219E-4,-0.004586061,-0.7211742,-0.51738673,-0.51182425,1.8301371508480382,8.031712130276627,4FGL J1503.6-4146,spp,OTHER,PowerLaw,0.100758895,0.17916633,1FGL J1501.6-4204,SNR G327.6+14.6,0.8,0.9164554,0
329.00006,14.637994,-21.963787003006225,2.5948846,0.2822577,0.76549166,4.677905,0.973817,-0.29434282,0.0056635435,-0.50498515,-0.91110855,-0.99998444,0.1130394,2.1281608700071355,6.824076017053177,4FGL J1508.9-4110,spp,OTHER,LogParabola,0.19941507,0.45606795,,SNR G330.0+15.0,0.8,0.0,1
320.3458,-1.2088813,-19.23802708957567,1.8324455,0.032437623,0.0048003406,0.27435467,-0.6980455,-0.64618945,7.182439E-5,-0.6812009,-0.31967875,-0.49693978,-0.19656095,2.0371005033715415,8.878384716230213,4FGL J1514.2-5909e,PWN,OTHER,PowerLaw,0.014612274,0.04909813,3FGL J1514.0-5915e,MSH 15-52,,,4
3.8860004,46.730453,-22.289168319557803,2.3210132,0.25305748,0.4549589,2.8572836,-0.9999987,0.9999911,0.0053357542,-0.50380194,-0.74431807,-0.8720432,-0.9863677,2.2782137600378447,7.327101793014379,4FGL J1518.8+0203,glc,OTHER,PowerLaw,0.23174126,0.5813424,,NGC 5904,0.99198514,0.0,0
317.13382,-9.05881,-22.25341800505453,1.9067818,0.19025563,0.12458079,1.6368624,0.9998236,-0.45779094,0.0010281199,-0.6130201,-0.27696267,-0.46368048,-0.53567946,1.421823653972482,8.520600380350096,4FGL J1528.4-6729,unk,OTHER,PowerLaw,0.08966652,0.36386895,,1RXS J152815.0-673003,0.0,0.92409295,0
323.59512,-0.99994844,-23.26468709374481,1.0504638,0.33997115,0.08042695,0.5636284,-0.9956522,-0.91953766,3.7899573E-4,0.924378,0.998994,-0.630169,0.1730189,1.2941831292213992,12.278828840158488,4FGL J1533.9-5712e,SNR,OTHER,PowerLaw,0.20738164,1.0042167,,HESS J1534-571,,,0
36.654972,53.071682,-22.131665039825673,2.4097414,0.11790684,-0.009400179,0.13879165,0.024857374,-0.66821235,8.1525167E-4,-0.63639843,-0.7098852,-0.7734607,-0.075569384,2.8094743795401134,6.910035207967714,4FGL J1534.7+2331,sbg,OTHER,PowerLaw,0.055327494,0.16449691,,Arp 220,0.99150884,0.8805369,0
12.269346,43.37404,-21.495472025837444,1.8749483,0.11071292,0.07375624,1.5722691,0.50687474,-0.7551559,4.2738154E-4,-0.55529344,-0.32253027,-0.46554706,-0.48491532,3.30417441921606,8.24199961209538,4FGL J1543.6+0452,agn,OTHER,PowerLaw,0.05115993,0.1534493,3FGL J1543.5+0451,CGCG 050-083,0.9984477,0.96658367,0
356.17688,32.99393,-20.683011811690164,2.4779634,0.08351593,0.22667664,4.682099,0.99596447,-0.41271928,0.0021243042,-0.6776036,-0.827334,-0.8257182,-0.9933615,1.6595780221597358,6.471087155905215,4FGL J1544.5-1126,lmb,OTHER,LogParabola,0.0581102,0.1548104,3FGL J1544.6-1125,1RXS J154439.4-112820,0.0,0.8958056,0
318.91748,-9.381414,-21.992887609839627,1.7059922,0.11759021,0.024842052,0.44992793,0.9988119,-0.87750906,2.0766859E-4,-0.5418891,-0.33254346,-0.15077081,-0.38998553,1.867363262559449,9.065052600289098,4FGL J1545.0-6642,unk,OTHER,PowerLaw,0.05373547,0.14776313,3FGL J1545.0-6641,1RXS J154458.3-664153,0.0,0.992007,0
319.55203,-9.017431,-22.431824108708586,2.5066009,0.1990648,0.07012137,0.7835844,-0.8930465,0.998947,0.0018044764,-0.9064564,-0.31504312,-0.999784,0.9954612,2.360036308407874,7.104846557787214,4FGL J1547.6-6601,unk,OTHER,PowerLaw,0.09938414,0.2525228,,1RXS J154730.5-655754,0.0,0.8175902,16
326.2077,-1.7477108,-20.374790215770677,2.0184221,0.13315547,0.16992919,3.0909092,0.9999792,-0.9971452,5.734172E-4,0.9747915,-0.4114231,-0.50473386,-0.7146184,1.19919909830046,8.610047448819557,4FGL J1552.4-5612e,PWN,OTHER,LogParabola,0.06382292,0.19840147,1FGL J1552.4-5609,MSH 15-56,,,20
326.31873,-1.7351333,-18.937870157074162,2.0984428,0.053467687,0.08265074,4.1955247,-0.6252027,0.9999502,2.8913256E-4,-0.5715872,-0.47305897,-0.6506562,-0.4941013,1.3118268435682372,8.293436952447273,4FGL J1552.9-5607e,SNR,OTHER,LogParabola,0.022642493,0.082222365,3FGL J1552.9-5610,MSH 15-56,,,4
332.36526,4.81771,-21.096450316365047,2.5319686,0.11116209,0.024422564,0.44539207,0.9999988,-0.5423889,7.5454975E-4,-0.8583302,-0.7605933,-0.5278119,-0.31271538,0.632234504759945,7.196119518704908,4FGL J1556.0-4713,unk,OTHER,PowerLaw,0.061848864,0.08291929,,1RXS J155608.6-471529,0.0,0.93405765,4
329.65732,0.32543454,-19.707290217362655,2.752577,0.15599844,0.49923855,6.4592867,0.997617,-0.26676896,0.005080096,-0.76098484,-0.9190547,-0.85626954,-0.99669284,1.6587461138276478,6.842521721696225,4FGL J1601.3-5224,spp,OTHER,LogParabola,0.08135844,0.3262704,,SNR G329.7+00.4,0.8,0.0,257
331.659,-0.6590821,-19.6726811982356,1.7468885,0.07309717,0.102051824,3.295123,0.854467,-0.9866954,8.620968E-5,0.988055,-0.19843207,-0.37347227,-0.22781916,1.4757182735209282,9.590781577623545,4FGL J1615.3-5146e,SNR,OTHER,LogParabola,0.035825167,0.07659793,3FGL J1615.3-5146e,HESS J1614-518,,,4
332.36514,-0.13094062,-18.3835817030316,2.0528655,0.034862164,0.009151721,0.55091685,0.96675646,0.007418827,6.162487E-5,-0.5174217,-0.5042038,-0.6250085,-0.36786795,1.7542500895745894,8.84102270165239,4FGL J1616.2-5054e,PWN,OTHER,PowerLaw,0.0145731345,0.042475633,3FGL J1616.2-5054e,HESS J1616-508,,,4
352.6753,19.48634,-21.1453455056402,2.2819772,0.18422283,0.33952057,3.8846936,0.99895394,-0.6391617,0.0030181236,-0.49735963,-0.49693167,-0.94855446,-0.9999996,1.7515610649572009,7.5158556061571575,4FGL J1616.9-2257,glc,OTHER,LogParabola,0.12674852,0.4417796,3FGL J1616.8-2300,M 80,0.99498725,0.0,0
324.03253,-9.271943,-22.85981891356503,1.8755184,0.35090908,0.42160538,1.6021442,0.986129,-0.9308317,0.006011523,-0.82661426,0.55387074,-0.39183864,-0.5728995,2.3386567183556757,8.771189775055971,4FGL J1619.8-6314,unk,OTHER,PowerLaw,0.28198174,2.9735994,,1RXS J161946.9-631530,0.0,0.9237677,0
327.57706,-6.9082384,-22.398432845638123,2.219359,0.15556805,-0.04432299,0.7521042,0.9946276,-0.44801024,0.0010431395,-0.8695113,-0.76458645,-0.19448468,0.021635322,2.3670728315922056,8.172031034570553,4FGL J1626.1-5904,unk,OTHER,PowerLaw,0.051995613,0.1585833,,1RXS J162613.6-590658,0.0,0.90149724,4
353.0572,16.728449,-19.585865492810424,2.3567216,0.06631723,0.105032526,3.9505925,0.989068,-0.4209323,0.0011439921,-0.66169804,-0.63429886,-0.70045626,-0.8980826,2.6793678333464,7.193166299546698,4FGL J1626.9-2431e,SFR,OTHER,LogParabola,0.0332538,0.12821543,3FGL J1626.2-2428c,rho Ophiuchi,,,4
342.3443,6.9241686,-21.309328967986698,2.3984442,0.13452086,0.12983668,1.9115629,0.99977875,0.11693803,0.0014505127,-0.6330449,-0.6671637,-0.7689728,-0.4907107,2.5278283583650154,7.3962912437508646,4FGL J1627.6-3852,glc,OTHER,PowerLaw,0.08638869,0.21087256,,NGC 6139,0.9942579,0.0,0
335.23013,-0.016264195,-19.725186476252585,2.5675929,0.20819917,0.4355279,4.6429963,-0.97815,0.9899485,0.0034067335,-0.15322301,-0.7814274,-0.95780766,-0.54881865,1.5051753271633959,7.5540267092125335,4FGL J1628.2-4848c,spp,OTHER,LogParabola,0.10625921,0.46543851,3FGL J1628.9-4852,SNR G335.2+00.1,0.8,0.0,42
