0,1,2,3,4,5,6,7,8,9,10,11
10.0,60.0,110.0,160.0,210.0,260.0,310.0,360.0,410.0,460.0,510.0,560.0
91.09965034965036,97.25524475524469,97.44405594405583,97.44930069930058,97.46853146853137,97.47202797202789,97.50174825174815,97.48076923076917,97.54720279720273,97.55594405594398,97.61713286713281,97.61538461538456
93.38636363636358,97.43881118881107,97.43881118881107,97.43881118881107,97.43881118881107,97.43881118881107,97.43881118881107,97.43881118881107,97.43881118881107,97.43881118881107,97.43881118881107,97.43881118881107
91.09965034965036,91.09965034965036,91.27447552447548,91.60139860139857,92.1993006993007,92.89160839160839,93.5122377622377,94.04545454545449,94.37412587412584,94.68881118881114,94.97552447552445,95.1923076923077
91.09965034965036,91.09965034965036,91.09965034965036,91.11363636363636,91.24300699300694,91.38811188811185,91.55944055944056,91.79020979020977,92.13811188811185,92.52272727272727,92.83566433566433,93.12062937062935
