0,1,2,3,4,5,6,7,8,9
100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0
88.10927152317878,89.83940397350989,90.64569536423838,91.51490066225162,91.89735099337747,92.49834437086096,92.39072847682121,92.17384105960264,92.5115894039735,92.51158940397346
87.10927152317873,88.91887417218541,89.91059602649004,89.78145695364238,89.57947019867548,90.14072847682118,89.94205298013244,89.81125827814566,89.46192052980138,89.12086092715234
86.5430463576159,86.8526490066225,87.01490066225168,86.87086092715232,86.85927152317882,86.86258278145694,86.93046357615891,86.84271523178808,86.94370860927152,86.85099337748343
87.42384105960265,86.76324503311258,87.51655629139071,87.37417218543047,87.21688741721854,87.17052980132453,87.48013245033113,87.07119205298014,87.06788079470198,86.9751655629139
