0,1,2,3,4,5,6,7,8,9
2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0
93.52980132450334,93.66390728476823,93.39403973509933,92.84602649006621,92.51490066225163,92.35927152317883,92.29304635761588,92.30629139072848,92.31456953642379,92.35761589403972
94.06291390728478,93.83609271523176,93.8145695364239,93.65562913907289,93.27649006622522,93.05132450331122,92.97516556291392,92.95033112582783,92.90562913907286,92.96026490066224
93.85430463576155,93.93211920529801,93.90894039735097,93.70364238410598,93.46357615894038,93.25331125827813,93.1953642384106,93.16225165562915,93.19701986754963,93.18046357615893
93.74006622516555,93.9221854304636,93.86423841059603,93.7301324503312,93.43708609271528,93.22185430463578,93.20364238410593,93.18708609271523,93.19867549668874,93.16225165562913
