GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS1,CLASS2,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
268.41046,-8.217883,-22.14279207057886,2.9084368,0.20682532,0.30800828,2.4722874,0.5022177,-0.4900755,0.009924801,-0.83575565,-0.9864853,0.054384816,-0.98704326,1.3837791005023845,6.046147268392939,,,4FGL J0825.6-5216c,PowerLaw,0.17746624,0.44875312,,,0.0,0.0,36
221.20894,22.389627,-21.076194805818744,2.2004519,0.06127334,-4.9026415E-4,0.01660313,0.9755248,-0.6515773,3.8448704E-4,-0.6127978,-0.54385704,-0.61074716,-0.39744955,1.7034224867388315,7.231132867991913,bll,,4FGL J0825.8+0309,PowerLaw,0.027190985,0.08593615,3FGL J0826.0+0307,PKS 0823+033,0.9995125,0.9935342,0
252.06564,3.3067927,-21.002675077168664,2.6193504,0.09344545,0.24718806,4.476709,-0.4042675,-0.50184745,0.0028656246,-0.78299224,-0.7564756,-0.9630043,-0.8695538,4.116533881585191,6.376543767856881,bcu,,4FGL J0825.9-3218,LogParabola,0.068895034,0.19482917,3FGL J0825.8-3217,PKS 0823-321,0.998452,0.97035396,4
243.9846,8.925707,-19.18495499320742,2.007592,0.025690246,0.06453416,5.499435,-0.03884549,-0.37429523,2.0959278E-4,-0.5320736,-0.4258189,-0.62812555,-0.67062384,5.450360541431752,6.957501462210161,bll,,4FGL J0825.9-2230,LogParabola,0.01122499,0.035804577,3FGL J0825.9-2230,PKS 0823-223,0.99998283,0.99136835,0
226.04726,19.963022,-22.368187465812124,2.4176087,0.17089653,0.07783916,0.9118879,0.9996468,-0.7263986,0.0033085851,-0.5620461,-0.71787363,-0.6180363,-0.99997866,2.8331109270470676,6.965691207146136,,,4FGL J0826.0-0157,PowerLaw,0.094865,0.36476934,3FGL J0825.4-0213,,0.0,0.0,0
267.3068,-7.38569,-20.927631256168716,2.4398813,0.15726788,0.2588047,3.345791,-0.65423125,-0.7168928,0.0017159967,-0.48336172,-0.5797009,-0.9999533,-0.77095586,2.3023891738031343,7.154491755525326,,,4FGL J0826.1-5053,LogParabola,0.095934615,0.22215012,3FGL J0826.3-5056,,0.0,0.0,0
278.50034,-14.67364,-21.615778032407146,1.81135,0.09178661,0.027454978,0.6601024,0.85220903,-0.52449983,2.184586E-4,-0.28281158,-0.4997023,-0.38486463,-0.2230903,2.735299607348841,8.507595076527743,bll,,4FGL J0826.4-6404,PowerLaw,0.04099699,0.11588227,3FGL J0826.3-6400,SUMSS J082627-640414,0.9998256,0.9916509,0
230.88998,17.523933,-21.674601273646903,1.8121092,0.12650977,0.15608056,2.777281,0.9983279,0.4674605,6.4017216E-4,-0.1470305,-0.24972926,-0.61243224,-0.34798738,2.8726918859597586,8.340486895494204,bll,,4FGL J0827.0-0708,PowerLaw,0.06956066,0.1912279,3FGL J0827.2-0711,PMN J0827-0708,0.99961287,0.9763998,0
259.43716,-1.6513584,-22.07917183709115,2.1036909,0.23731455,-0.013070416,0.063395716,0.6015982,-0.43602616,0.0017892634,-0.7847523,-0.5602354,-0.14301224,-0.49466643,2.2713692075481853,8.834870839642154,,,4FGL J0827.0-4111c,PowerLaw,0.10616937,0.33674425,,,0.0,0.0,32
225.36038,20.770304,-22.61673821577656,2.0015254,0.30977196,0.20201561,1.3541396,0.99973315,-0.4879626,0.0014899067,-0.6954696,0.061126124,-0.7277724,-0.76407266,2.854910945227641,8.025481330282656,,unk,4FGL J0827.6-0059,PowerLaw,0.20069696,0.36209616,,,0.21,0.0,2
256.57956,0.5316008,-22.08492631890802,3.0899587,0.220117,0.2417503,2.1265361,-0.13804528,-0.667998,0.0151596395,-0.8833652,-0.99973905,0.5870989,-0.9909903,3.7200654996378684,5.887116574211229,bcu,,4FGL J0827.6-3735,PowerLaw,0.07190074,0.6681004,1FGL J0827.9-3738,PKS B0826-373,0.9667853,0.96268696,4
166.2575,35.66354,-22.82597256647223,2.0655518,0.22297993,-0.014552526,0.12863137,0.8530148,-0.7511136,0.0015886219,-0.75208443,-0.4141497,-0.48999006,-0.5033406,2.343722525758426,8.26395686031985,fsrq,,4FGL J0827.8+5221,PowerLaw,0.09507893,0.6204898,3FGL J0828.5+5217,TXS 0824+524,0.9629472,0.0,16
200.96198,30.93365,-22.63209558090528,1.839477,0.18721673,0.095741756,1.1153506,-0.025063403,0.92685455,7.341058E-4,-0.3841472,-0.5713372,-0.20210911,-0.8343557,2.0619653436473304,8.493423661154253,bll,,4FGL J0828.0+2307,PowerLaw,0.1052253,0.24521706,,NVSS J082801+231215,0.97480243,0.0,2
179.11661,35.192684,-23.155220366958776,1.8912317,0.22923894,0.023995336,0.23907228,-0.7964244,-0.9460206,8.833288E-4,0.18284214,-0.78590316,-0.05632237,-0.0943202,1.646792462310438,8.607146631291446,bll,,4FGL J0828.3+4152,PowerLaw,0.10318,0.4189436,,B3 0824+420,0.99445397,0.9030202,0
262.47177,-3.5159776,-20.664437179850747,2.498888,0.24977231,0.85086524,4.8075566,-0.7703775,-0.9367545,0.00500548,0.032684654,-0.46177325,-0.9293769,-0.99999946,2.295426531523704,8.034826574399867,,,4FGL J0828.4-4444,LogParabola,0.26849115,0.3820209,,,0.0,0.0,4
231.68945,17.529589,-22.45337843056694,2.419819,0.32561514,0.6273913,2.5885434,0.9967972,0.9547925,0.017435037,-0.8676525,-0.5872812,-0.66355175,-0.67386335,2.738420130601758,6.893397396126494,bcu,,4FGL J0828.6-0747,PowerLaw,0.43462044,1.0859193,,NVSS J082854-074854,0.0,0.82627636,16
245.89899,8.376818,-22.364352323675412,2.264865,0.16795757,0.025698263,0.35363486,0.9999393,-0.7417701,9.137257E-4,-0.6882363,-0.3534075,-0.6854929,-0.99993616,2.424842901902372,7.592625550237723,bll,,4FGL J0828.7-2422,PowerLaw,0.07638113,0.20667359,3FGL J0828.8-2420,NVSS J082841-241850,0.9941179,0.8303527,0
206.70338,29.36334,-21.942525830520594,2.096249,0.13306399,0.10140073,1.6321864,0.99659497,-0.44660407,0.0011434222,-0.6231601,-0.4700042,-0.8288791,0.0246696,2.441138871049914,7.680430665651616,bll,,4FGL J0829.0+1755,PowerLaw,0.07212634,0.2219304,,TXS 0826+180,0.99871945,0.95536095,0
184.4443,34.75334,-22.732805267289823,2.7819312,0.18657349,0.27447063,2.4128015,0.8468359,-0.6764892,0.006811037,-0.8014982,-0.9654804,-0.99087095,-0.51721907,2.115647498672901,6.163295603850319,,agn,4FGL J0829.3+3729,PowerLaw,0.14466937,0.3678139,,,0.21,0.0,0
216.00072,25.815582,-22.30689848772107,2.0651298,0.13672122,-0.0018081866,0.028653394,0.9986779,-0.571334,4.626355E-4,-0.5261552,-0.5430276,-0.4991555,-0.33541727,2.164255636620725,7.803238630965236,fsrq,,4FGL J0829.4+0857,PowerLaw,0.056747485,0.17809261,3FGL J0829.3+0901,TXS 0826+091,0.98934686,0.9396045,0
235.26297,15.664079,-21.306740292800747,2.0070603,0.08433203,0.07235731,1.8603749,0.9999999,-0.48460034,6.709964E-4,-0.59667027,-0.3076054,-0.5956466,-0.78318524,2.661950693866663,7.692814417379527,bcu,,4FGL J0829.6-1140,PowerLaw,0.041982837,0.1436755,3FGL J0829.6-1137,NVSS J082939-114103,0.99906784,0.89983785,0
167.80943,35.96401,-22.75425510010517,2.0673797,0.23667537,0.05658038,0.53532463,-0.7019204,-0.51625437,0.0012698484,-0.6446538,-0.051882856,-0.9998945,0.9985151,1.7096634466121496,7.8990706969850475,bll,,4FGL J0829.7+5105,PowerLaw,0.10917449,0.37167698,,GB6 J0829+5108,,0.0,0
274.32584,-11.515562,-21.45950091057018,2.5990515,0.082059436,0.07422309,1.7207543,-0.31699303,-0.67669433,0.0015872992,-0.7449239,-0.7089164,-1.0,0.99294347,2.7389089994065388,6.640187419265679,bcu,,4FGL J0829.7-5856,PowerLaw,0.04787523,0.14414091,3FGL J0830.3-5855,PMN J0829-5856,0.9944733,0.0,0
166.0401,35.99593,-22.623100837487357,1.9992931,0.23905164,0.007688949,0.051302433,-0.67585,-0.45093098,5.045802E-4,0.96461535,-0.49156022,-0.88963103,0.42615852,2.5140645626226346,8.308786467678015,bcu,,4FGL J0830.0+5231,PowerLaw,0.10873554,0.2632784,,RX J0830.1+5230,0.9931806,0.8584158,0
233.65227,16.790144,-22.797476284686958,1.8977268,0.22194535,0.0390415,0.44104517,0.9999967,-0.78098416,7.584588E-4,-0.492829,-0.56950754,-0.05021887,-0.52662355,2.905833276855215,8.461698959116534,bcu,,4FGL J0830.1-0946,PowerLaw,0.09563846,0.32778776,,1RXS J083014.6-094455,0.99540246,0.93809724,0
200.02821,31.85926,-20.390291711588368,2.5217457,0.04360433,0.13047099,5.390599,-0.35960883,-0.59450966,0.0012486103,-0.7148469,-0.788442,-0.89817536,-0.9999919,7.397987670205967,6.249180525010966,FSRQ,,4FGL J0830.8+2410,LogParabola,0.027198335,0.08750224,3FGL J0830.7+2408,S3 0827+24,1.0,0.98377013,0
197.42659,32.707424,-22.700215413327808,2.5490253,0.20851126,0.03702273,0.35018492,-0.62113845,-0.53378856,0.0033462339,-0.81736493,-0.48193824,-0.9997275,-0.96261066,2.489959943697834,6.731649046978199,bcu,,4FGL J0831.4+2631,PowerLaw,0.104291975,0.39549026,3FGL J0830.8+2629,MG2 J083121+2629,0.9204659,0.0,0
207.09424,29.855448,-22.255077975524436,1.8878547,0.18779427,0.18775205,2.2039552,-0.9736378,0.99656177,0.0014696345,0.18416251,-0.46175617,-0.46777165,-0.70844847,2.877074912036123,8.322014332619727,bll,,4FGL J0831.5+1747,PowerLaw,0.10940795,0.38232088,,GB6 J0831+1746,0.99714535,0.805349,0
220.70346,24.348978,-19.59586326133373,2.2732477,0.028495282,0.07609853,5.2527,-0.19206494,-0.48760322,4.5494665E-4,-0.6596854,-0.6131956,-0.7518302,-0.80882484,6.058382430628968,6.369076841947543,bll,,4FGL J0831.8+0429,LogParabola,0.0145342,0.043861445,3FGL J0831.9+0430,PKS 0829+046,0.9909726,0.97088295,0
261.76727,-2.1545954,-21.33698280506204,2.4657907,0.20575517,-0.002874919,0.10128147,0.99962986,-0.7503414,0.0017869741,-0.8288503,-0.6757957,-0.5305041,-0.75404966,2.4185836930473545,8.034645290760542,,,4FGL J0832.2-4322c,PowerLaw,0.07390593,0.2516142,3FGL J0832.8-4321,,0.0,0.0,36
195.9179,33.25722,-22.806449331005616,2.2971516,0.25973785,0.122557364,0.8894831,0.998182,-0.6536987,0.0029288817,-0.5091649,-0.68232715,-0.8250939,-0.08801103,1.512482419844715,7.379717800844321,bcu,,4FGL J0832.2+2753,PowerLaw,0.16889825,0.43875974,,OJ 250,0.9878644,0.95344263,0
170.14963,36.38653,-21.907364905393333,2.3781786,0.08210694,-0.01285463,0.3218238,-0.49797058,-0.6058568,5.393096E-4,-0.7087975,-0.5963541,-0.6608243,-0.6336199,1.4978481239692671,6.935903377911638,bll,,4FGL J0832.4+4912,PowerLaw,0.038716447,0.10993286,3FGL J0832.6+4914,OJ 448,0.9984261,0.966095,0
263.3321,-3.10605,-18.272247635471665,2.1815877,0.04422501,0.034865096,1.2561462,0.69132495,0.9880046,9.382759E-5,-0.50692403,-0.4803746,-0.7262097,-0.5846987,2.611039396054164,8.946098355635602,PWN,,4FGL J0833.1-4511e,PowerLaw,0.02470023,0.059976093,3FGL J0833.1-4511e,Vela X,,,0
262.1653,-2.1988096,-20.99628522718667,2.5146058,0.5895711,0.3272415,1.1344231,0.917212,-0.7910477,0.0016334975,-0.78576076,-0.48720512,-0.869039,-0.70446813,3.1159885593154204,8.009816280664008,,,4FGL J0833.3-4342c,PowerLaw,0.38752547,0.38960683,,,0.0,0.0,32
229.80408,20.01629,-21.701932549934273,2.1310706,0.32752508,0.6833869,4.901915,0.99006087,0.3545455,0.009988184,0.031578675,-0.50196415,-0.99996054,-0.19136465,2.688718576866672,7.412327349982924,fsrq,,4FGL J0833.4-0458,LogParabola,0.25902396,1.5851057,,PMN J0833-0454,0.9211902,0.8159004,0
178.61485,36.27157,-21.564100293536168,2.4344852,0.07782606,0.04195008,1.0383126,0.9997771,-0.58783996,0.0013685866,-0.73660827,-0.5133792,-0.9266769,-0.99826676,3.2643232655001215,6.757947222966785,fsrq,,4FGL J0833.9+4223,PowerLaw,0.04280519,0.14594312,3FGL J0834.1+4223,OJ 451,0.99904937,0.9542877,0
176.58507,36.549164,-22.025920508832836,2.2456346,0.12270092,0.11583799,1.7684397,0.9899384,-0.004699216,0.001476852,-0.6347176,-0.62305087,-0.5530609,-0.99953955,3.1589458042604823,7.2159743413727755,bll,,4FGL J0834.6+4402,PowerLaw,0.075370826,0.20497371,3FGL J0834.7+4403,B3 0831+442,0.98308,0.0,0
264.33987,-3.4605145,-20.855042199109672,2.5517807,0.21419899,0.05500498,0.6759047,0.91263795,-0.8650644,0.0016131245,-0.82545215,-0.5389589,-0.84378856,-0.5789319,1.93510195033871,8.07479663578551,,,4FGL J0834.9-4612,PowerLaw,0.09693473,0.35884324,,,0.0,0.0,4
153.44049,35.69748,-23.62370096714469,3.0814703,1.533898,0.056156714,0.3784849,0.99986064,-0.77698976,0.008033211,-0.9188014,-0.8159938,-0.977845,-0.48070237,1.653691841524138,5.581858615109719,bcu,,4FGL J0835.0+6243,PowerLaw,0.005584355,0.3675027,,GB6 J0834+6249,0.9074751,0.0,0
245.409,10.546109,-22.366511133076344,2.5003211,0.3457421,0.99999833,3.9996107,0.99828565,-0.53211915,0.0017805184,-0.5303927,-0.9239293,-0.9978055,-0.9352776,1.9502032917447705,6.812649118364482,fsrq,,4FGL J0835.2-2243,LogParabola,,0.3116794,,PMN J0834-2241,0.97971666,0.83518887,2304
263.5537,-2.7877266,-13.514152307227532,2.234131,0.0028766813,0.31645203,213.19861,0.030342257,-0.2715074,0.0023718567,-0.5100072,-0.65645003,-0.9050359,-0.9628583,1.5173938271316088,7.473287530081087,PSR,,4FGL J0835.3-4510,PLSuperExpCutoff,0.0022751593,0.016272921,3FGL J0835.3-4510,PSR J0835-4510,1.0,0.0,512
216.10211,27.51868,-22.408209444047245,2.2393637,0.15260349,0.04316344,0.61229765,0.9994036,-0.13395455,0.0010140853,-0.7420123,-0.48830327,-0.6695172,-0.5192632,2.828500313981112,7.448201062330573,bll,,4FGL J0835.7+0936,PowerLaw,0.07573846,0.21573335,3FGL J0835.4+0930,GB6 J0835+0936,0.9983421,0.877287,0
271.53683,-8.517889,-22.25214700461591,2.6120698,0.2155887,0.14041097,1.296358,0.6432428,-0.65336984,0.005727047,-0.84578055,-0.5953578,-0.7658491,-0.7075575,2.2319414669039777,6.756107746997997,,,4FGL J0836.0-5458,PowerLaw,0.13592586,0.40117028,,,0.0,0.0,0
203.26448,32.246616,-22.269931130280547,2.7307594,0.09955605,-0.018145507,0.3188229,0.12417487,-0.7082347,0.0016830413,-0.7933081,-0.6636429,-0.9829208,-0.9085006,3.2449906451537887,6.231404722016837,bcu,,4FGL J0836.2+2141,PowerLaw,0.050624467,0.16013746,3FGL J0836.3+2143,MG2 J083615+2138,0.9858641,0.80018514,0
243.68977,12.111398,-22.472991169795076,2.90615,0.14965908,0.2846657,3.0204024,-0.4531749,-0.61089087,0.0075214463,-0.90311325,-0.9959636,-1.0,0.99999917,3.227906643991092,5.611786988513278,fsrq,,4FGL J0836.5-2026,LogParabola,0.117212355,0.30172372,3FGL J0836.5-2020,PKS 0834-20,0.9619277,0.99930066,0
276.2241,-11.749917,-22.348550904879858,2.268065,0.40482137,0.99996704,3.559869,0.98977464,-0.2782982,0.0010450224,-0.17756926,-0.39072496,-0.8701283,-0.99907273,1.2320188610029041,7.962652921221334,,,4FGL J0836.6-6036,LogParabola,,0.3835442,,,0.0,0.0,2048
264.8831,-3.4663215,-21.163893515618405,2.4597647,0.19727957,0.07308701,0.738467,0.9703307,-0.9075547,0.0014730507,-0.68048054,-0.678195,-0.7111136,-0.9999746,2.8525060951361656,7.978968518462129,,,4FGL J0836.8-4638,PowerLaw,0.11416489,0.33943182,,,0.0,0.0,16
158.49649,36.534218,-22.375072929759106,2.3161302,0.09523287,-0.04824445,1.068259,-0.45016402,-0.5407778,2.76501E-4,-0.73147565,-0.5754646,-0.61184025,-0.38557693,1.8400982617033392,7.40793159967078,bll,,4FGL J0836.9+5833,PowerLaw,0.038155336,0.1232391,,NVSS J083705+583151,,0.0,0
210.72,30.081188,-22.732081100541144,1.8490577,0.3565978,0.13993633,1.1020951,-0.9903897,0.97601736,0.0017447392,-0.79157513,3.269323E-4,-0.47014883,-0.5208113,1.8245282595718004,8.480550368646464,bll,,4FGL J0837.3+1458,PowerLaw,0.18041015,0.6111915,,RGB J0837+149,0.99782676,0.85351783,0
260.34842,0.21484931,-21.20727904770686,2.7621899,0.18627372,0.17297657,2.109136,0.99969447,-0.6533305,0.026523398,-0.74693847,-0.8578263,-1.0,0.99271595,0.8555236499107555,6.757317477882104,,,4FGL J0837.8-4048c,PowerLaw,0.09385388,1.7300637,3FGL J0838.9-4056c,,0.0,0.0,40
259.66876,0.866596,-21.472796296546804,2.797923,0.43327704,0.6075909,3.4269652,-0.51388097,-0.43984574,0.020977477,-0.8655783,-0.90105814,-0.99942505,0.99745905,2.2669256868522876,6.649327107925429,,psr,4FGL J0838.4-3952,LogParabola,0.44290563,1.3872242,,,0.63,0.0,5
181.42084,36.907322,-23.326631345707934,1.6905954,0.17805788,-0.022971682,0.28824216,-0.9999998,0.9999307,3.0084635E-4,-0.05311854,-0.658423,-0.38734573,0.2765882,1.1504819602517398,9.176673034249584,,agn,4FGL J0838.5+4013,PowerLaw,0.073406175,0.25939754,,,0.63,0.0,0
250.57239,7.809594,-20.436607087911483,2.1293805,0.07617358,0.29859623,7.3886085,0.99872595,-0.06213269,0.0015148319,-0.44505793,-0.4783188,-0.927371,-0.9963601,2.0180352566317805,7.200348546747078,bin,,4FGL J0838.7-2827,LogParabola,0.05798806,0.17927103,3FGL J0838.8-2829,XMMU J083850.3-282756,,0.9642502,0
264.47888,-2.707918,-21.153098681422943,2.5054712,0.48678103,0.8988181,2.1403213,-0.3238933,0.8242057,0.007470733,-0.8270139,-0.62123245,-0.7791346,-0.9999818,2.627658538106402,8.217511814397614,,,4FGL J0838.8-4552c,PowerLaw,0.49793896,1.3616452,,,0.0,0.0,4400
247.80872,9.873266,-22.223433511656367,2.4174635,0.2939184,0.3981128,1.8689927,0.99907035,-0.5137085,0.0011176127,-0.8102396,-0.7672297,-0.879843,0.3558036,1.3312208781825625,6.974768766113094,,,4FGL J0838.9-2502,PowerLaw,0.19038062,0.104979664,,,0.0,0.0,4
264.79526,-2.8853135,-21.077533067469062,2.3591733,0.22740398,0.2131481,1.433998,-0.94968396,-0.8922272,0.001090857,0.96503335,-0.71537375,-0.7152679,-0.8281214,1.582865266187439,8.282345917956386,,,4FGL J0839.1-4613c,PowerLaw,0.18909447,0.30298275,3FGL J0838.1-4615,,0.0,0.0,36
207.60109,31.71104,-21.899580543902786,2.1760116,0.0891121,-0.02735848,0.6778627,-0.21776582,-0.47048056,3.2602623E-4,-0.6261445,-0.6652835,-0.53205365,-0.2207661,2.9664233835817737,7.493192129676491,bll,,4FGL J0839.4+1803,PowerLaw,0.036693234,0.11778403,3FGL J0839.6+1803,TXS 0836+182,0.9990747,0.9676431,0
187.084,36.509174,-21.616913518563507,1.9816638,0.104917675,0.08649226,1.7909005,0.9997593,-0.5830458,7.3462026E-4,-0.3922171,-0.45801204,-0.5445074,-0.5636368,2.3832537431862213,7.722653301920738,bll,,4FGL J0839.7+3540,PowerLaw,0.05175502,0.16860285,3FGL J0839.6+3538,NVSS J083943+354001,0.99894947,0.9276679,0
225.03265,24.460457,-21.008150944553694,2.4190989,0.084202744,0.19237255,4.440214,-0.30961677,-0.5161365,0.0022281737,-0.6352502,-0.7184213,-0.9997664,-0.5500912,4.623579490119037,6.474859162422767,fsrq,,4FGL J0839.8+0105,LogParabola,0.054234337,0.17733482,3FGL J0839.5+0102,PKS 0837+012,0.99821275,0.96558285,0
264.52557,-2.4296963,-22.302329211980215,1.7993965,0.19539298,-0.023345012,0.26873866,-0.42380577,-0.999247,1.7704336E-4,0.9814255,-0.5258847,-0.67487395,-0.042399835,2.3175164631943623,9.786600134444573,,,4FGL J0840.3-4544,PowerLaw,0.08200569,0.22197764,,,0.0,0.0,0
253.27602,6.300599,-21.868099860025396,2.3403769,0.35719347,0.93662286,3.86801,-0.9998526,0.9842953,0.00889933,0.46463472,-0.7754275,-0.9999943,0.93852365,2.254951514721212,7.50600891793201,,,4FGL J0840.6-3130,LogParabola,0.27477157,0.14069878,,,0.0,0.0,0
212.89351,30.192152,-22.356721991909495,2.4944415,0.18446235,0.2610864,2.5281053,0.1660137,-0.54003143,0.0050986144,-0.767143,-0.6288073,-1.0,-0.9991907,4.213157141790299,6.684479593938651,ssrq,,4FGL J0840.8+1317,PowerLaw,0.12991646,0.41460344,3FGL J0840.8+1315,3C 207,0.88951963,0.92943263,0
256.86615,3.7415822,-20.39512499593294,1.8192713,0.07816195,0.20321956,5.8483753,-0.9403421,0.19217555,5.0577667E-4,-0.22258078,-0.17774461,-0.46965852,-0.719215,3.6103086189544094,8.173118303743784,bll,,4FGL J0841.3-3554,LogParabola,0.041207742,0.14159243,3FGL J0841.3-3554,NVSS J084121-355506,0.99995804,0.89168733,0
143.54924,34.42446,-20.241069034987852,2.819621,0.01996933,0.23130998,14.098764,-0.32146204,-0.67658246,0.0012577358,-0.8679847,-0.9166102,-0.9341831,-0.9980015,8.12769444979166,5.923405168352512,FSRQ,,4FGL J0841.3+7053,LogParabola,0.016828943,0.05328687,3FGL J0841.4+7053,4C +71.07,1.0,0.998437,0
276.88214,-11.355019,-20.889492691131803,2.2803967,0.06802736,0.09486245,2.6491184,0.9821386,-0.5057804,9.202738E-4,-0.6570378,-0.5667513,-0.6682538,-0.999978,4.264672594485782,7.253090197188927,bcu,,4FGL J0842.3-6053,PowerLaw,0.039855998,0.12543125,3FGL J0842.0-6055,PMN J0842-6053,0.99948955,0.9860701,0
223.67796,25.912506,-22.644012479421285,2.0286608,0.30942473,0.09822557,0.53817755,0.98659205,-0.97754973,0.0012930277,0.4757908,-0.49063525,-0.59018844,-0.29517087,2.5421342140147836,8.126639769427252,bll,,4FGL J0842.5+0251,PowerLaw,0.16949731,0.39144266,1FGL J0842.2+0251,NVSS J084225+025251,0.9950019,0.0,0
148.1441,35.61234,-22.622316083589432,1.8902215,0.11083982,-0.061752725,1.004859,-0.5670538,-0.7568678,3.3573678E-4,-0.16879432,-0.71064466,-0.25887877,0.013725064,2.5450111363575476,8.841572169897686,bll,,4FGL J0842.7+6656,PowerLaw,0.046204485,0.26771754,,TXS 0838+671,0.9946265,0.93110317,0
234.68776,19.949854,-22.644730155078957,2.467083,0.2836516,0.49873826,2.1800163,-0.23620623,0.49645558,0.01370609,-0.7097139,-0.8680613,-0.038330533,-0.9997447,3.1939896365432556,6.7972311771516525,bcu,,4FGL J0843.0-0853,PowerLaw,0.35967892,0.9262183,,PMN J0843-0848,0.93447644,0.8080404,0
147.8028,35.601807,-21.21519736692286,2.0096488,0.14645934,0.46880618,6.508464,-0.73424184,-0.12561074,0.002438069,-0.1765852,-0.36344764,-0.78648686,-0.9980825,2.221710989807019,7.751977213556195,psr,,4FGL J0843.3+6712,LogParabola,0.11972605,0.37732473,3FGL J0843.4+6713,PSR J0843+67,0.9999428,0.0,0
263.19238,-0.52896965,-20.758138066473997,2.7728567,0.23531732,0.41420612,3.665421,-0.10475134,-0.8472793,0.0037583762,-0.61876905,-0.91341263,-0.9999454,-0.9994291,1.7437937900774199,6.9404311598301165,,,4FGL J0844.1-4330,LogParabola,0.17319527,0.33690727,1FGL J0845.5-4327c,,0.0,0.0,0
165.04855,38.094666,-20.96391236303574,2.0347908,0.05248718,0.03842783,1.4184577,0.9900866,-0.4891114,5.455468E-4,-0.60329634,-0.3535641,-0.6477016,-0.7829691,3.913221167345392,7.460032491032629,bll,,4FGL J0844.2+5312,PowerLaw,0.026075797,0.096634574,3FGL J0843.9+5311,NVSS J084411+531250,0.99954504,0.93775856,0
265.08932,-1.9984072,-21.124415569695106,2.5302439,0.24432684,0.2736236,1.8544235,0.94109815,-0.66359955,0.0038336145,-0.6999386,-0.7378112,-0.68470657,-0.9999915,1.894888306543173,7.643691701761064,,,4FGL J0844.2-4554c,PowerLaw,0.112691656,0.56505287,3FGL J0843.1-4546,,0.0,0.0,44
261.5513,0.97270805,-20.598267119274208,2.6912806,0.13536224,0.28711236,4.084218,0.9954416,-0.4083533,0.0039257235,-0.80505776,-0.7764065,-0.99999964,0.9351242,2.1650078125063494,6.910226423188709,,unk,4FGL J0844.9-4117,LogParabola,0.09485602,0.29713452,,,0.71,0.0,4
272.31412,-7.499678,-20.10028965015845,2.1183503,0.049579546,0.09375381,3.9566286,0.75904334,-0.41437277,4.4195098E-4,-0.54158604,-0.47458565,-0.65454054,-0.8062337,2.8422011850736983,7.371657016997249,bll,,4FGL J0844.9-5458,LogParabola,0.02522922,0.08319125,3FGL J0845.1-5458,PMN J0845-5458,0.999985,0.9818784,0
222.2439,27.424822,-22.61483571885397,2.0784938,0.24740501,0.22643402,1.8124146,-0.9999194,0.99872917,0.0029155603,-0.5618707,-0.4888335,-0.68977743,-0.9997522,2.7523180279173203,7.826450437903413,bcu,,4FGL J0845.4+0442,PowerLaw,0.16320756,0.50085217,,MG1 J084516+0439,0.9738753,0.94803035,0
273.1625,-8.010023,-21.611168354362263,2.2851,0.0914393,-0.011028988,0.24331532,0.99884677,-0.5111209,6.0101645E-4,-0.71769786,-0.6079127,-0.60912013,-0.32817116,0.7584690822748116,7.576811539648349,fsrq,,4FGL J0845.7-5556,PowerLaw,0.03997786,0.08483335,,PMN J0845-5555,0.99984,0.96249926,0
249.77509,10.578575,-22.397354756844432,2.4976788,0.27416524,0.47108915,2.9118602,0.98701984,-0.40000707,0.014649381,-0.57583135,-0.8514931,-0.9999957,0.88062465,2.319215635721875,7.129398505371562,bcu,,4FGL J0846.5-2609,PowerLaw,0.24449845,1.2005389,,TXS 0844-259,0.95364594,0.93860906,0
266.81808,-2.8424823,-22.005794413316135,2.1122224,0.14167204,-0.0850403,1.2309904,-0.75041443,-0.8055014,8.726548E-4,-0.8430857,-0.39829594,-0.63323426,-0.44035605,2.166260889816439,8.537183173709392,,,4FGL J0846.6-4747,PowerLaw,0.04833055,0.1746383,,,0.0,0.0,0
174.06038,38.791916,-22.953710005442804,2.7506897,0.2512611,0.13741447,0.8663368,-0.34645182,-0.57810855,0.0064792535,-0.7749404,-0.8086448,-0.99998266,0.19019897,2.7575415162332444,6.259003859424967,fsrq,,4FGL J0846.9+4608,PowerLaw,0.16870172,0.4398304,,WISE J084734.29+460928.0,0.9346435,0.0,0
247.77411,12.204955,-20.579789323878334,1.9556979,0.045159325,0.0171932,0.88613844,0.99468535,-0.305339,1.4594232E-4,-0.539955,-0.464434,-0.40307596,-0.58896065,2.6893382527993963,7.770177529835864,bcu,,4FGL J0847.0-2336,PowerLaw,0.019111238,0.056498,3FGL J0846.9-2336,PMN J0847-2337,0.99991983,0.98181516,0
276.43567,-10.292159,-22.92660568449071,1.9095563,0.24356818,0.058162797,0.5640764,0.108676344,-0.9349077,9.828208E-4,0.05887806,-0.517668,-0.7081043,0.2792259,1.950852913444469,8.924195597276467,,,4FGL J0847.1-5954,PowerLaw,0.10846224,0.45366156,,,0.0,0.0,0
