Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing,Times in Testing_O,Flags
4FGL J1902.8+1451,47.462463,4.258885,-21.94929646962387,2.19303,0.18620248,0.001694796,0.050988253,0.9495811,-0.8353891,0.0012838078,-0.4504428,-0.5079268,-0.51597637,-0.7329119,2.0609180359587365,8.193580752013467,OTHER,unk,PowerLaw,,1RXS J190249.1+145133,0.9982596182487891,0.0017403817512011187,0.9955975817097871,0.004402418290213807,0.9898679612511032,0.010132038748896748,0.9951538314564471,0.004846168543553614,0.993776178486808,0.00622382151319213,0.9978825811355484,0.0021174188644515817,0.9566277049174392,0.0433722950825614,0.9852221554632951,0.014777844536704733,0,0,0
4FGL J1903.8+0531,39.264397,-0.24464566,-19.569427945559372,2.4614773,0.13196474,0.21342467,4.253797,0.9716088,0.3614288,0.0026935376,-0.7219323,-0.7252838,-0.76186323,-0.83510166,2.324266444578117,7.71182736522722,OTHER,spp,LogParabola,,SNR G039.2-00.3,0.3763176572396096,0.6236823427603901,0.2055177720450545,0.7944822279549448,0.15377329009366253,0.8462267099063369,0.6121392073492493,0.38786079265075063,0.007202668645715891,0.9927973313542835,0.01287168144427977,0.9871283185557196,0.006382452350430969,0.9936175476495703,0.3325026879425518,0.667497312057449,0,0,5
4FGL J1906.2+0631,40.425236,-0.30215716,-20.375186015470703,2.516848,0.3175935,0.6586503,3.77908,-0.17309968,-0.8669526,0.0074374005,-0.38726214,-0.909562,-0.9999963,0.9998932,1.9082007161996024,7.036738029702596,OTHER,spp,LogParabola,,SNR G040.5-00.5,0.07259131831793156,0.9274086816820877,0.6148173813013122,0.3851826186986882,0.5638386972671728,0.4361613027328275,0.6436617105624576,0.3563382894375412,0.2615362284274949,0.7384637715725052,0.3046178837272856,0.695382116272714,0.04261538649556649,0.957384613504433,0.23164192497286695,0.7683580750271336,0,0,4376
4FGL J1907.6+0703,41.055897,-0.35651478,-20.44400111621097,2.3290014,1.4904312,0.10663444,1.5562466,-0.9999727,0.9999992,0.0044714464,-0.83238566,-0.70976317,-0.787211,-0.48773605,2.1545596820132644,8.64880040900276,OTHER,snr,PowerLaw,,3C 397,0.5565098951368983,0.44349010486309937,0.7197052120020045,0.2802947879979955,0.5020647456029274,0.4979352543970727,0.7667477263472859,0.23325227365271511,0.27082576826886573,0.729174231731134,0.22811979402400878,0.771880205975991,0.024772363425021066,0.9752276365749794,0.6053337159962953,0.39466628400370424,0,0,16
4FGL J1908.6+0915e,43.12494,0.43006942,-19.77617990244024,2.2153807,0.5287651,0.28907487,2.841981,0.994411,-0.5435196,0.0040449714,-0.63432676,-0.7073207,-0.7838291,0.057335094,1.8289830773144142,8.024000522647404,OTHER,spp,PowerLaw,,SNR G042.8+00.6,0.29768522153517085,0.7023147784648265,0.5725042579307931,0.42749574206920754,0.35914038695537853,0.6408596130446224,0.5873753113387178,0.41262468866128194,0.0668009188886717,0.9331990811113285,0.3232647425472811,0.6767352574527198,0.02876679980395518,0.9712332001960438,0.3031566318728121,0.696843368127188,0,0,20
4FGL J1910.8+2856,60.97564,8.901663,-21.972652900227587,1.8079861,0.17077403,0.13628061,1.7305593,0.9991419,-0.9266316,6.427568E-4,0.24442169,-0.32810438,-0.36593312,-0.33104765,3.082774320906614,8.734068079653508,OTHER,unk,PowerLaw,3FGL J1910.8+2855,NVSS J191052+285621,0.9997920987718789,2.079012281102078E-4,0.9984315346921802,0.0015684653078209224,0.9980873492721706,0.0019126507278306776,0.9988019563019466,0.0011980436980529006,0.9994904004982882,5.095995017125942E-4,0.999692281053706,3.0771894629388343E-4,0.9970191397330435,0.002980860266955899,0.9952772354155273,0.004722764584472333,0,0,0
4FGL J1910.8-6001,336.45322,-25.635866,-21.160594994537977,2.2981377,0.13371849,0.50347894,6.402719,0.99862427,0.42543808,0.004071564,-0.47320873,-0.6795529,-1.0,0.98819476,1.4902504660544846,7.046175364948797,OTHER,glc,LogParabola,3FGL J1910.7-6000,NGC 6752,0.3876481018908169,0.6123518981091828,0.5853090324488955,0.41469096755110413,0.46255330566154473,0.5374466943384556,0.38656452278442466,0.6134354772155736,0.08860872045402782,0.9113912795459714,0.14623355759629397,0.8537664424037064,0.02454616315801468,0.975453836841986,0.0647158941684854,0.9352841058315143,0,0,0
4FGL J1911.0+0905,43.251503,-0.17611393,-17.84869063471079,2.2282808,0.02788913,0.11875127,9.587596,0.6468201,0.88291484,2.4387974E-4,-0.5297074,-0.5734817,-0.7057298,-0.60507905,2.293510644443957,8.180367708410866,OTHER,snr,LogParabola,3FGL J1910.9+0906,W 49B,0.027512471134001727,0.9724875288660243,0.016649546897622578,0.9833504531023763,0.0023715727441702915,0.9976284272558287,0.6512052038992022,0.34879479610079756,0.13135561542682386,0.8686443845731762,3.7865773826522675E-4,0.9996213422617357,3.673749149621197E-5,0.9999632625085034,0.7918144806077261,0.20818551939227462,0,0,0
4FGL J1911.7+1014c,44.345943,0.20756179,-20.37794968047035,2.429601,0.31111434,0.42277786,3.332032,0.10022686,-0.6390158,0.04295611,-0.74836534,-0.7470835,-0.9999848,0.99775267,2.069081309328526,7.240321396644103,OTHER,unk,LogParabola,,NVSS J191157+100720,0.22637041737899607,0.7736295826209973,0.8630518988427571,0.13694810115724235,0.7471279508013678,0.2528720491986322,0.6862628056970743,0.31373719430292524,0.43394541066168574,0.5660545893383137,0.8022263407104874,0.1977736592895118,0.10441586943311348,0.8955841305668855,0.34272439614621036,0.6572756038537894,0,0,56
4FGL J1914.5+1107c,45.44852,0.0044516693,-20.046149872403074,2.5076103,0.21840505,0.37980717,4.5666165,0.98863274,-0.84551466,0.0045370692,-0.5626152,-0.6835341,-0.99735665,-0.9830938,1.6506689113006734,7.463598129761631,OTHER,unk,LogParabola,,IRAS 19117+1107,0.055836295576460554,0.9441637044235445,0.10670740266349699,0.8932925973365028,0.07138536810949228,0.9286146318905076,0.521205692261569,0.4787943077384308,0.03124587465647051,0.968754125343529,0.0027749927445214133,0.9972250072554798,0.0028842742840046874,0.9971157257159966,0.12307362286600908,0.8769263771339909,0,0,37
4FGL J1916.3+1108,45.667995,-0.37323213,-19.695413945204127,2.5032523,0.1444476,0.24737208,4.7514663,-0.7012266,0.99392533,0.0055589057,-0.6398202,-0.8387682,-0.88075435,-0.69499034,2.39044879831533,7.525374171524841,OTHER,spp,LogParabola,3FGL J1915.9+1112,SNR G045.7-00.4,0.4366715986676746,0.5633284013323291,0.2327021687108531,0.7672978312891462,0.19516221606472212,0.8048377839352779,0.5436428507803355,0.45635714921966464,0.023012163770027388,0.9769878362299725,0.01093456971706568,0.9890654302829341,0.006593139423094769,0.993406860576904,0.07519917284920546,0.9248008271507954,0,0,4
4FGL J1917.0+2245,56.05565,4.8658996,-21.926864744513786,2.319837,0.17259303,0.013035294,0.23174338,0.9930555,-0.60793865,0.0017151029,-0.89730835,-0.37549257,-0.54439354,-0.99999195,2.7196575082466086,7.983179251371951,OTHER,unk,PowerLaw,,1RXS J191710.2+224852,0.9943749275888666,0.005625072411123775,0.9976494594862133,0.0023505405137859993,0.9946775560281802,0.005322443971819198,0.9914926074744633,0.008507392525537496,0.9934102087945728,0.006589791205426203,0.9989019157313377,0.0010980842686632037,0.9712340699375226,0.028765930062476904,0.9689998037948575,0.031000196205142588,0,0,8
4FGL J1918.0+0331,39.113323,-4.294759,-21.96303101390659,1.7704144,0.19054924,0.19478236,2.0767865,0.9927038,-0.8450702,6.2696583E-4,-0.18678913,-0.19611906,-0.28908366,-0.4454392,2.8812817912679742,9.08351478793242,OTHER,unk,PowerLaw,,NVSS J191803+033032,0.9992434674582018,7.56532541785789E-4,0.9947004859063167,0.005299514093683959,0.9949372977777525,0.00506270222224758,0.9954925220828728,0.004507477917128036,0.9992497657038115,7.502342961879813E-4,0.9960666868083947,0.00393331319160534,0.9895499450148225,0.010450054985177492,0.9876038218931984,0.012396178106801933,0,0,0
4FGL J1918.1+1215c,46.870567,-0.25388977,-20.112417373603588,2.6523015,0.20540419,0.46585387,5.423137,-0.5258702,-0.5643897,0.00729747,-0.64094883,-0.9194919,-0.9993654,0.97746986,2.140709838645908,7.002079518361442,OTHER,spp,LogParabola,,SNR G046.8-00.3,0.15104700560636786,0.8489529943936176,0.27436752535030157,0.725632474649699,0.3820694737802464,0.6179305262197529,0.6106657862848016,0.38933421371519783,0.2054651596170334,0.7945348403829668,0.05797039617463332,0.9420296038253657,0.010852122119555016,0.989147877880445,0.15902888935631798,0.840971110643684,0,0,45
4FGL J1920.8+0418,40.1409,-4.561067,-21.247338651908798,2.300735,0.22893094,0.2765727,2.9022887,0.9531773,0.42867348,0.0025071267,-0.43453896,-0.5959472,-0.8463179,-0.99988705,1.8571939014174415,7.617113202562063,OTHER,unk,PowerLaw,,TXS 1918+042,0.6201206652536265,0.37987933474636404,0.37203785184454646,0.6279621481554547,0.5679264470035595,0.4320735529964408,0.814091010082271,0.1859089899177286,0.06490874681628965,0.9350912531837102,0.021743934340046484,0.978256065659953,0.10549662335963908,0.894503376640363,0.28492264809214884,0.7150773519078506,0,0,0
4FGL J1920.9+1408,48.85414,0.03690764,-19.499189274198237,2.5929892,0.1485924,0.24607754,5.2516155,-0.3720298,0.98785275,0.00486817,-0.77456164,-0.7859062,-0.9757176,-0.67328316,1.3617912212034384,7.427151866870681,OTHER,unk,LogParabola,,2MASS J19210164+141003,0.24488632185499898,0.7551136781449963,0.05531311900201155,0.9446868809979886,0.01706522013944532,0.9829347798605533,0.5046607545999612,0.4953392454000387,0.02600795738016043,0.9739920426198391,0.0011963641741633028,0.9988036358258379,2.4052709999256906E-4,0.9997594729000081,0.1387412124573327,0.8612587875426666,0,0,4
4FGL J1923.2+1408e,49.1158,-0.4616019,-17.111166541328853,2.2013562,0.017583838,0.10678325,11.544108,0.9968142,-0.22310287,1.6644012E-4,-0.5360224,-0.56735194,-0.6890498,-0.66738206,3.0984517096294986,7.806684732241791,OTHER,SNR,LogParabola,3FGL J1923.2+1408e,W 51C,0.4457509946270356,0.5542490053729676,0.01728242196101482,0.9827175780389861,0.00418528266364095,0.9958147173363602,0.79291969451835,0.20708030548165057,0.625312861610175,0.37468713838982404,5.402323305906395E-4,0.9994597676694088,7.33488813791947E-5,0.9999266511186217,0.9336134834648525,0.06638651653514657,0,0,4
4FGL J1925.1+1707,51.95362,0.54765576,-20.81681256654344,2.413698,1.1939895,0.17903468,2.12631,-0.84798527,0.99932677,0.0037605083,-0.65291494,-0.7370989,-0.8404379,-0.6985981,1.1770086264335444,8.050492070880482,OTHER,unk,PowerLaw,,MG2 J192501+1727,0.4641153480077231,0.5358846519922775,0.31652839319712467,0.6834716068028752,0.2125267972803179,0.7874732027196825,0.7610982535490709,0.23890174645092854,0.23214915630978458,0.7678508436902168,0.01684706911940974,0.9831529308805902,0.005735587100391719,0.994264412899609,0.3508928456042637,0.6491071543957371,0,0,24
4FGL J1925.3+3705,69.73545,9.800228,-22.772137825229873,1.9946442,0.26118836,0.100096665,1.0201311,0.99997205,-0.599092,0.0019549464,-0.574253,-0.63372767,0.18937123,-0.9998657,2.984505994024417,8.273850606247148,OTHER,unk,PowerLaw,,1RXS J192520.1+370527,0.9999149697558796,8.503024410934384E-5,0.9985713384859476,0.001428661514050789,0.9994689520026364,5.31047997363715E-4,0.9979679310162265,0.0020320689837732306,0.999862824424778,1.3717557522339698E-4,0.999671991836965,3.2800816303505927E-4,0.9984141924335166,0.0015858075664832213,0.9961604636054359,0.0038395363945645036,0,0,4
4FGL J1926.7+3027,63.926758,6.505592,-22.049119084851245,2.63397,0.3153562,0.72222733,4.325015,0.99971825,-0.5209977,0.01630011,-0.7853589,-0.8940036,-0.99892807,-0.9985377,2.0991888978407514,6.617527488939243,OTHER,spp,LogParabola,,SNR G065.3+05.7,0.8857220166194116,0.11427798338058501,0.23130341928640694,0.7686965807135929,0.4944609610404731,0.5055390389595269,0.8728565198562551,0.12714348014374433,0.36404628429910024,0.6359537157009005,0.04847510765429687,0.9515248923457043,0.04293228698462401,0.9570677130153739,0.5985510311977141,0.4014489688022864,0,0,1
4FGL J1927.5+0154,38.771572,-7.138582,-22.227596715846566,1.7945787,0.3122451,0.22823915,1.8349434,-0.99311066,0.98306555,0.0012092381,-0.51310855,-0.1063849,-0.38170457,-0.34670132,2.6741920967585417,8.935209417015264,OTHER,unk,PowerLaw,,NVSS J192729+015353,0.9990427117404342,9.572882595845285E-4,0.9925174704609496,0.0074825295390486685,0.9951336436656427,0.0048663563343565065,0.9953711047178799,0.004628895282119566,0.9981630181084146,0.0018369818915861707,0.9882241899388577,0.011775810061141399,0.9820494267782942,0.017950573221706352,0.9900866014291733,0.009913398570825757,0,0,0
4FGL J1928.4+1801c,53.11527,0.28535038,-20.484740789699345,2.469124,0.21546447,0.16798927,2.6697798,-0.9873209,0.9999465,0.0028777956,-0.8262728,-0.67551017,-0.9645544,0.4645511,1.9257662592499927,7.828722857340461,OTHER,unk,PowerLaw,,MG2 J192830+1759,0.8144362416535722,0.18556375834641423,0.7764114464520192,0.22358855354798052,0.6091238595714981,0.39087614042850166,0.7915850833754967,0.20841491662450418,0.31420618771056447,0.6857938122894368,0.4501739140766746,0.5498260859233249,0.04403323981225593,0.9559667601877427,0.3668013219503709,0.6331986780496286,0,0,56
4FGL J1928.8+3126,65.00256,6.565396,-22.152594930553207,2.470316,0.22530127,0.114362374,1.3514163,0.999986,-0.25492775,0.0021265545,-0.9342565,-0.2154076,-0.7036749,-0.99996567,2.1173265073502967,7.124114347653211,OTHER,spp,PowerLaw,,SNR G065.3+05.7,0.9929043212274565,0.007095678772543474,0.987730121539807,0.01226987846019168,0.9831104820712043,0.016889517928796706,0.9828478134977584,0.01715218650224047,0.9909816478338248,0.009018352166173358,0.9500099690210184,0.0499900309789817,0.8543857639202387,0.14561423607976176,0.8773461582749795,0.12265384172502075,0,0,0
4FGL J1929.8+1832,53.73694,0.25377843,-20.685775080844778,2.3949685,1.573887,0.30313024,2.5472205,0.9629358,-0.87197864,0.004819572,-0.004604611,-0.7336477,-0.7660707,-0.31353438,1.4294609808570102,7.888558931666178,OTHER,unk,PowerLaw,,1RXS J193012.1+183201,0.3004873308885101,0.6995126691114941,0.4334992178543747,0.5665007821456253,0.32599163779348417,0.6740083622065148,0.632251589159921,0.3677484108400794,0.1838215258790641,0.8161784741209359,0.28524938971778663,0.7147506102822141,0.015486815516555168,0.9845131844834449,0.30765063385490116,0.6923493661450986,0,0,8
4FGL J1934.3+1859,54.645687,-0.4679889,-20.355554795377007,2.6015165,0.19613084,0.5541508,5.662915,-0.31289673,-0.65436983,0.011377908,-0.7245972,-0.9520256,-0.363331,-0.99999446,2.104634516872837,6.862339582885713,OTHER,spp,LogParabola,,SNR G054.4-00.3,0.22433684634689302,0.7756631536531113,0.1952461890629152,0.804753810937086,0.41445968963001156,0.5855403103699881,0.6700893416089297,0.3299106583910714,0.3588946398171153,0.6411053601828842,0.014591992369585425,0.9854080076304135,0.016895135522617427,0.9831048644773832,0.42485445997112153,0.5751455400288785,0,0,16
4FGL J1937.0+3003,64.62466,4.357705,-21.979003906669817,2.5626118,0.1986682,0.11171028,1.1638184,0.99983054,-0.3512007,0.0015985516,-0.7755881,-0.89204866,-0.3953044,-0.4703366,1.373351006135337,6.9501869852210305,OTHER,spp,PowerLaw,,SNR G065.2+05.7,0.9986230285992638,0.0013769714007231565,0.9632161528716074,0.0367838471283921,0.9556929242400185,0.044307075759981426,0.9822298229924586,0.017770177007542,0.9977074564566988,0.002292543543302102,0.8507572214494754,0.14924277855052498,0.5443336913220663,0.455666308677934,0.9319628121104352,0.06803718788956434,0,0,1
4FGL J1946.1+2436c,60.872936,-0.085609876,-20.710484763951712,2.516505,0.25906056,0.42656615,3.4571502,-0.99994147,0.99953026,0.01004699,-0.63394415,-0.5477823,-0.9999972,0.8198966,2.740359392311297,7.48307606669579,OTHER,unk,LogParabola,,NVGRC J194625.5+243638,0.9817021866967035,0.01829781330328271,0.9242136048032343,0.07578639519676568,0.8558357696543508,0.14416423034565043,0.7774471292759411,0.2225528707240596,0.9906247172030701,0.009375282796929613,0.7621756014937178,0.2378243985062815,0.1667401363502907,0.8332598636497098,0.5416955993589467,0.458304400641053,0,0,32
4FGL J1947.7+2744,63.75641,1.1839017,-20.54094619682096,2.4335313,0.13845387,0.26186594,3.479577,0.8101093,-0.5580807,0.0022492635,-0.39746508,-0.7033614,-0.7691989,-0.9999736,2.1236069806552855,7.414358340266007,OTHER,pwn,LogParabola,,PWN G63.7+1.1,0.3891387951997416,0.6108612048002533,0.5310686623291749,0.46893133767082495,0.5910970063407024,0.4089029936592977,0.7983668484981736,0.20163315150182598,0.07126654811222952,0.9287334518877703,0.0885098942890403,0.9114901057109597,0.09159365522714932,0.9084063447728513,0.3189843586939102,0.6810156413060894,0,0,4
4FGL J1952.8+2924,65.76632,1.0594352,-20.300510142966697,2.5395467,0.20237029,0.8012006,5.147203,-0.8478412,-0.39843926,0.007443756,-0.4309566,-0.8684207,-0.8014578,-0.999616,1.792736158778164,7.1025577902813115,OTHER,spp,LogParabola,3FGL J1951.6+2926,SNR G065.7+01.2,0.07371127744494278,0.9262887225550825,0.13572189376423388,0.8642781062357667,0.12875836965659285,0.8712416303434081,0.5335887213536911,0.4664112786463083,0.12590645441287984,0.8740935455871214,0.00467631801875462,0.9953236819812453,0.004539088611128981,0.9954609113888702,0.09364748209047997,0.9063525179095197,0,0,0
4FGL J1953.6+1846,56.73263,-4.54099,-21.55903479130393,2.5296333,0.18795113,0.29252985,3.238085,0.99999946,-0.5129176,0.004588954,-0.73940223,-0.6931406,-0.999995,-0.6601113,1.836494007756028,7.006163926301614,OTHER,glc,LogParabola,,NGC 6838,0.9396610781894585,0.060338921810560026,0.5200975565618983,0.4799024434381018,0.7024249029683332,0.2975750970316674,0.9104472991928905,0.08955270080710936,0.8276192206390106,0.17238077936098975,0.08318780495815846,0.9168121950418421,0.12309112168787095,0.8769088783121285,0.49500373197085457,0.5049962680291453,0,0,1
4FGL J1955.1+3321,69.409225,2.6677854,-20.85346752206197,2.405042,0.19170317,0.31672207,3.2604856,-0.7091454,-0.70220023,0.0033230567,-0.5665584,-0.6766389,-0.77160335,-0.99999857,3.165846709024428,7.626185141909475,OTHER,spp,LogParabola,,SNR G069.0+02.7,0.9473972861826423,0.052602713817373435,0.979580482489101,0.020419517510898086,0.9540287114717484,0.04597128852825147,0.8601319471139609,0.1398680528860398,0.9195890230964392,0.08041097690356067,0.9018749114068215,0.09812508859317838,0.6661505652056461,0.33384943479435397,0.7511022453254426,0.24889775467455855,0,0,0
4FGL J1958.5+3512,71.35443,3.0365767,-21.260472346384105,2.1363363,0.10968723,0.00474263,0.12134896,0.97617155,-0.4685617,2.5045112E-4,-0.6227988,-0.41791093,-0.67242324,-0.35010818,2.5248826065191934,8.219179935596175,OTHER,hmb,PowerLaw,,Cyg X-1,0.9995641566990522,4.358433009677284E-4,0.9979900675770946,0.002009932422905925,0.9906498642287077,0.009350135771292345,0.9980399679188019,0.0019600320811974407,0.998348974871872,0.0016510251281264797,0.9986788190743762,0.0013211809256234953,0.959968300526759,0.040031699473240694,0.9932880464245993,0.006711953575400519,0,0,0
4FGL J2002.3+3246,69.71298,1.0811435,-21.28656258882472,2.5376022,0.14187577,-0.010587366,0.1493352,0.78828394,-0.47290647,0.0010892525,-0.7673218,-0.8134208,-0.55206734,-0.48808306,1.0256663641523491,7.509930978955359,OTHER,spp,PowerLaw,,SNR G069.7+01.0,0.979555268525252,0.020444731474734936,0.9691157040764758,0.030884295923525273,0.8693715428906996,0.13062845710930088,0.9656558003981863,0.034344199601813445,0.9831973188643861,0.016802681135614315,0.857686201420045,0.14231379857995508,0.2671895115293994,0.7328104884706005,0.8661726521216162,0.13382734787838405,0,0,8
4FGL J2004.1+2517,63.57272,-3.2281532,-21.29642560438735,2.4048722,0.31578165,0.521385,3.1451216,0.9931912,0.94691294,0.014499584,-0.5478346,-0.773434,-0.9999854,0.94763047,1.9946798640360703,7.397061471787531,OTHER,unk,LogParabola,,B2 2002+25,0.8319882831240175,0.16801171687598945,0.6178571629664286,0.3821428370335715,0.5967304204747788,0.4032695795252215,0.7802816724482716,0.2197183275517282,0.6577155110539272,0.3422844889460727,0.5113621163893299,0.48863788361067,0.059275500019844427,0.9407244999801557,0.34763057988247803,0.6523694201175223,0,0,8
4FGL J2004.3+3339,70.67629,1.1960956,-19.4071194874453,2.3431067,0.055910427,0.14500377,4.895383,0.91081154,-0.31337297,7.964948E-4,-0.4793845,-0.6327602,-0.81521404,-0.6459517,2.393828469096333,7.6642989538151465,OTHER,unk,LogParabola,3FGL J2004.4+3338,B2 2002+33,0.6604139962650343,0.33958600373495507,0.3446879244208159,0.6553120755791842,0.2837374259885328,0.7162625740114668,0.7290661073118023,0.2709338926881954,0.038317953941566806,0.961682046058433,0.045047678500549776,0.9549523214994505,0.020179040957942356,0.9798209590420572,0.4992063221565696,0.5007936778434303,0,0,0
4FGL J2013.5+3613,73.85344,1.01671,-20.240831477859277,2.5617132,0.1602971,0.37220195,3.4349723,-0.7217131,-0.38620296,0.004834924,-0.53753674,-0.7484093,-0.8780136,-0.4125659,1.5481724290597576,7.196000792671088,OTHER,spp,LogParabola,3FGL J2014.4+3606,SNR G073.9+00.9,0.24538358307844801,0.7546164169215512,0.4776632598155714,0.5223367401844287,0.4097758011118599,0.5902241988881398,0.6633171500330419,0.3366828499669581,0.25781832912801195,0.7421816708719887,0.08631462561693139,0.9136853743830694,0.02213906428194256,0.9778609357180567,0.2325357675056203,0.7674642324943791,0,0,0
4FGL J2016.2+3712,74.974365,1.1166664,-20.670618644492613,2.0997996,0.65228033,-0.049832102,1.291901,-0.4608813,0.97426546,5.792354E-4,-0.859392,-0.6206022,-0.603017,-0.43844303,1.8325824237478494,9.104302738236752,OTHER,snr,PowerLaw,,VER J2016+372,0.9581114648038859,0.041888535196126765,0.9410001409517823,0.05899985904821815,0.6757066705621602,0.3242933294378401,0.9245865425033164,0.0754134574966822,0.7078365864724748,0.29216341352752523,0.6209261209870627,0.37907387901293704,0.10832403181038677,0.8916759681896138,0.8218802931216417,0.17811970687835854,0,0,0
4FGL J2016.3+4953,85.58895,8.115764,-22.301017067051383,1.8040034,0.23476927,0.2055534,1.8097781,0.99808276,0.9999168,6.6848885E-4,0.2398692,-0.471137,-0.18863568,-0.55670995,2.5433878781377373,8.95325281118842,OTHER,unk,PowerLaw,,NVSS J201619+495324,0.9939960924316456,0.006003907568342683,0.9950420248916891,0.004957975108310161,0.986194867862295,0.013805132137705019,0.9946694677415786,0.0053305322584206675,0.9935227064028602,0.006477293597139706,0.9980993299301066,0.0019006700698933443,0.9621293763228282,0.03787062367717178,0.9805186267017223,0.019481373298277857,0,0,0
4FGL J2021.0+4031e,78.240814,2.196722,-18.440660261892774,1.96352,0.04462504,0.060594648,2.9084141,0.8527614,-0.8223743,7.666789E-5,-0.6757371,-0.36410102,-0.44887188,-0.4928245,1.4055248394759592,8.959130405381822,OTHER,SNR,LogParabola,3FGL J2021.0+4031e,gamma Cygni,0.9714264826362755,0.02857351736372065,0.7382277668661207,0.2617722331338791,0.15786848536962422,0.8421315146303764,0.856323915229112,0.14367608477088964,0.9653292790056212,0.034670720994379615,0.3162275070398198,0.6837724929601801,0.013628858815690887,0.9863711411843095,0.9231174591647117,0.07688254083528985,0,0,4
4FGL J2024.0+3202,71.62645,-3.1348505,-21.424906384247386,2.24928,0.18810594,0.09871461,1.3887464,0.9968038,0.20716973,0.0014350541,-0.64368963,-0.7677274,-0.22285879,-0.99996513,2.946917851590341,8.241669386767526,OTHER,unk,PowerLaw,,MG2 J202410+3203,0.9991646732200948,8.353267798966991E-4,0.9951745822674318,0.004825417732568922,0.9824583371197475,0.01754166288025199,0.9857896083019145,0.014210391698085455,0.9958511686730263,0.004148831326974272,0.988805353707564,0.011194646292435703,0.8823863544563747,0.11761364554362541,0.9626295991595498,0.037370400840448924,0,0,16
4FGL J2026.5+3718c,76.22179,-0.5254704,-20.628769169771957,2.5220377,0.33535644,0.7625446,3.3034167,-0.63915926,-0.7708729,0.0012707646,-0.44338793,-0.9678381,-0.11863777,-0.4310217,1.3555779813939781,7.252764825982299,OTHER,unk,LogParabola,,NVSS J202726+372249,0.1739652169210066,0.8260347830789754,0.6202265264192732,0.37977347358072655,0.5960718833794754,0.403928116620524,0.6944659759292355,0.30553402407076546,0.36490276839161506,0.635097231608384,0.24429584549454625,0.7557041545054534,0.04104663970647189,0.9589533602935307,0.46538068695527807,0.5346193130447218,0,0,300
4FGL J2027.0+3343,73.36234,-2.6871195,-22.04289183415495,1.8318747,0.16709742,-0.05974774,1.031915,-0.95231646,0.995444,1.8194562E-4,-0.87955785,-0.4648481,-0.5100066,-0.53791416,1.6605527058913079,9.84575334943194,OTHER,unk,PowerLaw,,1RXS J202658.5+334253,0.9934267309064574,0.0065732690935347724,0.9800452876564171,0.019954712343582124,0.9080050246406053,0.09199497535939333,0.9898307396669277,0.010169260333071712,0.8674720292307493,0.13252797076924955,0.7558665147752813,0.2441334852247185,0.6010418306953196,0.3989581693046808,0.945176398210855,0.05482360178914525,0,0,0
4FGL J2028.6+4110e,79.60072,1.3962686,-15.987043967773552,2.0939372,0.010459037,0.032663714,6.4277678,0.48670635,-0.20888051,3.587833E-5,-0.5571438,-0.55388576,-0.5763325,-0.47747853,2.8083286247792425,7.588284739868308,OTHER,SFR,LogParabola,3FGL J2028.6+4110e,Cygnus X,0.9508178726418653,0.04918212735812746,0.30204511394176925,0.697954886058232,0.070463126107666,0.9295368738923351,0.8488625505631321,0.15113744943686838,0.9184359552923677,0.0815640447076329,0.033892405295840755,0.9661075947041587,0.002722282593412308,0.9972777174065879,0.9446614877595452,0.055338512240456855,0,0,4
4FGL J2032.6+4053,79.81435,0.6346877,-19.86920810463501,2.656201,0.16801643,0.31726542,4.7382107,-0.31496966,-0.7277815,0.0051052747,-0.841114,-0.76841027,-0.8672683,-0.99306476,4.414154101090517,7.0801177415511924,OTHER,HMB,LogParabola,2FGL J2032.1+4049,Cyg X-3,0.922202166711396,0.07779783328859917,0.9847675458056215,0.015232454194378452,0.9517030624870291,0.048296937512972045,0.7598421230533934,0.2401578769466089,0.9714715277075383,0.028528472292461703,0.9502879633894474,0.04971203661055229,0.5163283962324902,0.48367160376750973,0.7344045633445347,0.26559543665546403,0,0,20
4FGL J2041.5+5554,92.759186,8.455355,-22.402771555545645,2.2438169,0.25389487,0.225246,1.8372701,-0.1382777,0.99667454,0.0029088547,-0.721838,-0.47288895,-0.535372,-0.99999183,1.4436345362180387,7.799063490246652,OTHER,unk,PowerLaw,,1RXS J204129.4+555144,0.9864604195472806,0.013539580452701188,0.8889054410084012,0.11109455899159905,0.9112139549327304,0.08878604506726916,0.9811715701924008,0.01882842980759912,0.9882567059053308,0.01174329409466823,0.6285376538022603,0.3714623461977395,0.4696562705483918,0.5303437294516083,0.9089383797498938,0.0910616202501065,0,0,0
