GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
280.30615,-25.571901,-23.409662477727508,1.8513602,0.29827538,0.14426605,1.1497369,-0.9943408,0.20574264,0.0015803482,0.9948143,-0.67212313,-0.093544185,-0.5929724,1.5724724718407659,8.650455885444526,bcu,4FGL J0648.4-6941,PowerLaw,0.14976946,0.5384734,,1RXS J064850.3-694519,0.967256,0.81529593,0
198.97694,6.323998,-20.54004193738617,1.7137479,0.04836764,0.034396246,1.4771975,0.93596447,0.061640035,9.6352946E-5,-0.40329042,-0.27945435,-0.41252834,-0.4107408,3.3910188894488305,8.509178358278337,bll,4FGL J0648.7+1516,PowerLaw,0.020987414,0.05789408,3FGL J0648.8+1516,RX J0648.7+1516,0.999962,0.9947472,0
192.48117,9.618117,-22.67451794891261,1.9379975,0.2002492,0.027587757,0.22039963,-0.9838006,0.9997725,0.0023177278,-0.4684543,-0.53571516,-0.7349991,-0.20304152,2.5273958138085586,8.421295671161275,bcu,4FGL J0649.3+2230,PowerLaw,0.116519645,0.58614856,,GB6 J0649+2228,,0.0,0
241.52538,-14.20933,-21.70396275204852,1.6891153,0.13468833,0.1614023,2.5825992,-0.7417757,-0.8080335,3.605089E-4,-0.48996574,-0.09364966,-0.37267086,-0.33389527,3.208938694727903,8.835674558516532,bll,4FGL J0649.5-3139,PowerLaw,0.07076237,0.17228363,3FGL J0649.6-3138,NVSS J064933-313917,0.9998398,0.99201024,0
227.66972,-7.733307,-21.033634788151517,2.5915995,0.08016413,0.048058737,1.1400784,0.99712527,-0.50778395,0.0012043054,-0.7892831,-0.6759719,-0.87843025,-0.5254084,3.7417817471186825,6.891782317744728,bcu,4FGL J0650.2-1636,PowerLaw,0.04372179,0.13693273,3FGL J0650.4-1636,PKS 0648-16,0.98340046,0.9995937,0
238.97572,-12.89897,-22.29995731459554,2.6003623,0.24697657,0.3960371,3.0179946,-0.23453255,-0.68768215,0.009899773,-0.7578866,-0.68720067,-0.99954295,-1.0,3.3251365192435656,6.664853819371838,bcu,4FGL J0650.5-2851,LogParabola,0.20279868,0.6097313,,PMN J0650-2849,0.97932905,0.94969463,0
194.05469,9.203488,-21.519531470687948,1.7865936,0.110857315,0.075752385,1.7086893,0.9980814,-0.7080141,3.8193777E-4,-0.30476147,-0.3548127,-0.34969783,-0.47994265,2.2570006300693994,8.489052119719645,unk,4FGL J0650.6+2055,PowerLaw,0.050047066,0.16679388,3FGL J0650.5+2055,NVSS J065035+205556,0.0,0.9463466,0
190.27982,11.001717,-19.393121941934147,1.7406393,0.026677528,0.028598625,2.6782274,-0.020340495,-0.18854624,7.460838E-5,-0.4371711,-0.31350768,-0.48095632,-0.18978651,5.623064525169327,7.583165587104362,bll,4FGL J0650.7+2503,LogParabola,0.009240115,0.030419966,3FGL J0650.7+2503,1ES 0647+250,0.999988,0.9971008,0
175.9286,17.066418,-21.340433383718842,2.0884168,0.08355153,0.058366895,1.3999152,-0.47050816,-0.501861,5.103871E-4,-0.5060245,-0.5299948,-0.5821786,-0.7444403,2.6152183543585568,7.572318348634572,bcu,4FGL J0651.0+4013,PowerLaw,0.043040715,0.11600383,3FGL J0651.3+4014,RX J0651.0+4013,0.99979603,0.96918476,0
150.12971,24.499779,-21.85339684263489,2.069252,0.12236398,0.15143535,2.4305823,-0.45377195,-0.6082715,0.0014219828,-0.36402377,-0.41584897,-0.7828876,-0.99319273,2.6578687795829343,7.665729626517435,bcu,4FGL J0651.4+6525,PowerLaw,0.07224096,0.25581455,3FGL J0650.9+6524,NVSS J065125+652458,0.9962975,0.8130525,0
134.19731,26.683582,-22.998392331583954,2.5260327,0.12647295,-0.16309254,3.0933423,-0.88076854,-0.19884014,0.0011770921,-0.5027242,-0.8310976,-0.17314328,-1.0,1.0692951435584617,6.949239582127606,bcu,4FGL J0651.5+7956,PowerLaw,0.03148599,0.21885727,,WN B0643.2+7959,0.9948483,0.83858746,0
257.86246,-19.765213,-22.613799890102737,2.0444372,0.23519479,0.1328031,1.0937349,0.9865062,-0.7939439,0.001709438,-0.47261366,-0.5605352,-0.48928162,-0.6189807,2.378590955870408,8.000397314436194,bcu,4FGL J0652.1-4813,PowerLaw,0.13145317,0.4077761,3FGL J0652.0-4808,1RXS J065201.0-480858,0.99053,0.0,0
195.51297,9.018392,-22.35918356556824,2.559495,0.3693861,0.49285403,2.578854,0.9993944,0.156786,0.011769961,-0.564341,-0.8660554,-0.9949353,-0.999958,2.117750541271662,6.757243619880042,bcu,4FGL J0652.5+1932,PowerLaw,0.32881168,0.9490459,,MG2 J065230+1934,0.9722225,0.81423336,0
169.2314,19.763712,-21.75435910371047,2.3572576,0.28574935,0.9999637,5.3391433,-0.5967101,0.09189302,0.0019380528,-0.27763662,-0.93560076,-0.70953214,0.022185534,2.3966703410575367,7.186030823443168,PSR,4FGL J0652.9+4707,PLSuperExpCutoff,0.006031842,,,PSR J0653+4706,1.0,0.0,2048
198.29744,7.96406,-21.678244903712304,2.1794922,0.11031534,-3.349382E-4,0.0,-0.6118201,-0.68837404,4.2516878E-4,-0.6366804,-0.6156664,-0.54314965,-0.46738812,2.361480031535176,7.638267991371699,bcu,4FGL J0653.6+1636,PowerLaw,0.0518473,0.1338835,,2MASX J06533986+1636432,0.9912307,0.9184986,0
187.57082,12.927382,-21.188576877628186,2.061109,0.12024132,0.25654206,4.1700134,-0.77464306,0.064243376,0.0014466896,-0.2928901,-0.38294914,-0.7466002,-0.9998541,2.3921069161750323,7.569701430584097,bll,4FGL J0653.7+2815,LogParabola,0.077088736,0.23697634,3FGL J0653.6+2817,GB6 J0653+2816,0.9986515,0.89725727,0
251.70357,-17.259434,-22.648882969162234,2.0839167,0.1566147,-0.043037936,0.60193515,0.9809343,-0.68240505,3.2871228E-4,-0.75141287,-0.30605203,-0.55155295,-0.35988382,2.386968703761553,8.00597158926115,bcu,4FGL J0654.0-4152,PowerLaw,0.05873018,0.2023293,,LEDA 571171,0.99648976,0.9679602,0
204.88205,4.8982344,-22.23299054983713,2.1384141,0.1577859,0.01787882,0.25397053,0.94741,0.03499247,4.57101E-4,-0.67175776,-0.58248615,-0.41059634,-0.70611966,2.8221170067884724,8.018138418568503,bcu,4FGL J0654.3+0923,PowerLaw,0.07340346,0.19846758,3FGL J0654.5+0926,GB6 J0654+0925,0.98887503,0.9002616,0
165.68481,21.107552,-20.42026366874849,2.2269819,0.044729687,0.080065094,3.774719,-0.35917288,-0.491613,5.84223E-4,-0.61264855,-0.58437806,-0.6772329,-0.9999868,5.48488556026858,6.728696553360441,fsrq,4FGL J0654.3+5042,LogParabola,0.022762125,0.070837274,3FGL J0654.4+5042,GB6 J0654+5042,0.9998652,0.9778016,0
171.2068,19.388205,-20.29007739644913,2.2699974,0.046122417,0.08025738,3.5601149,-0.44451955,-0.41237617,5.4332527E-4,-0.64493597,-0.60263884,-0.7510858,-0.56364113,6.538382341391179,6.8120232161977015,FSRQ,4FGL J0654.4+4514,LogParabola,0.023492284,0.069744475,3FGL J0654.4+4514,B3 0650+453,1.0,0.9866998,0
259.6603,-19.910027,-22.25884873064538,2.386353,0.13019231,0.025414398,0.36554125,0.9961995,-0.015059049,0.0013266136,-0.8032639,-0.53244877,-0.8936076,0.20568381,2.19579166231478,7.0725813449925194,bcu,4FGL J0654.6-4952,PowerLaw,0.07332603,0.124440834,,SUMSS J065518-495205,0.91982555,0.86836505,2
173.68152,18.609137,-21.84415195581895,2.0061262,0.11737511,0.06857232,1.3641833,0.5377662,0.5990745,4.9253047E-4,-0.6611697,-0.40637514,-0.6446544,-0.38728386,2.918459413807492,8.156633855844262,bll,4FGL J0654.7+4246,PowerLaw,0.05593615,0.1599268,,B3 0651+428,0.99925345,0.9389544,0
237.26802,-10.931956,-21.986677441453253,2.1977448,0.17409596,0.19555207,2.2351775,-0.88517696,0.99899906,0.002112325,-0.58052284,-0.6648666,-0.7163238,-0.19361576,2.519784935414847,7.573054838893861,bcu,4FGL J0655.4-2631,PowerLaw,0.11642922,0.30036888,,NVSS J065523-263041,,0.0,0
216.48453,-0.45396754,-19.92234927936619,2.566331,0.05677307,0.23889947,7.17628,-0.16533811,-0.5324737,0.0017698546,-0.7468113,-0.7968219,-0.8679291,-0.99999684,4.6724309048311214,6.73442351266219,fsrq,4FGL J0656.3-0322,LogParabola,0.041981943,0.12964617,3FGL J0656.2-0323,TXS 0653-033,0.99929386,0.9143064,0
173.97351,18.826145,-22.20730697195646,1.9924095,0.17378043,0.10418731,1.4504396,0.9991475,-0.68670356,8.31615E-4,-0.27942377,-0.5331747,-0.705658,0.003772444,2.5766152760197474,8.397806703416967,bll,4FGL J0656.3+4235,PowerLaw,0.085603155,0.26519927,3FGL J0656.4+4232,4C +42.22,0.9940975,0.9486065,16
235.1009,-9.69544,-22.55921822588437,2.0701969,0.17538027,-0.00958816,0.12589745,-0.69578993,-0.6516821,4.4951533E-4,-0.75893307,-0.03878654,-0.8570448,0.13874573,2.015323598753515,8.251871622431148,bll,4FGL J0656.3-2404,PowerLaw,0.07217718,0.22891222,,PMN J0656-2403,0.9997218,0.9286448,0
268.8168,-22.08252,-22.353965282362257,2.1988285,0.14979279,0.08109802,1.0504543,0.9890923,-0.26746246,9.4664097E-4,-0.42734334,-0.74175245,-0.7073281,-0.15969598,1.8058950889342749,7.58011029281321,bcu,4FGL J0658.1-5840,PowerLaw,0.08907713,0.18974647,3FGL J0658.3-5832,PMN J0658-5840,0.9996446,0.96648544,0
189.03993,13.400892,-22.5708817538227,2.244208,0.19177315,0.0062153516,0.051368397,0.98114014,-0.36101186,0.013023307,-0.7124776,-0.32483748,-0.7840065,-0.43967155,2.7211165960733075,7.516897286662224,bcu,4FGL J0658.2+2709,PowerLaw,0.107478425,1.628317,,B2 0655+27A,0.9916903,0.8788967,0
207.8536,4.6042128,-21.83348415578164,1.9789051,0.14950156,0.034521833,0.49108645,0.6428484,-0.8734701,6.13284E-4,-0.2931233,-0.4141321,-0.5008145,-0.5818361,2.232369259708357,8.344734912181472,bcu,4FGL J0658.6+0636,PowerLaw,0.07018275,0.24514613,3FGL J0658.6+0636,NVSS J065844+063711,0.9902696,0.0,0
238.75319,-10.592452,-21.494959162255704,2.458426,0.14345667,0.3056935,3.8661,0.99940276,-0.4484929,0.0041022054,-0.719746,-0.7629484,-0.8124256,-1.0,3.4412714805782025,6.83647035059566,fsrq,4FGL J0659.6-2742,LogParabola,0.11177135,0.32486436,,TXS 0657-276,0.9922604,0.93994063,0
278.3815,-24.189531,-23.055576180033675,1.697034,0.17544603,0.028211229,0.36625084,-0.22466047,-0.99931586,2.9583462E-4,0.9993561,-0.59173036,-0.4489541,-0.02643402,2.2349055373016764,9.095674585147227,bcu,4FGL J0659.6-6742,PowerLaw,0.07825156,0.22124052,,1RXS J065933.5-674356,0.99819964,0.8959665,0
201.06758,8.267973,-21.1030763562873,2.8362706,0.046378,0.4931061,12.512621,-0.066654295,-0.64651966,0.003310474,-0.89049554,-0.97510296,-0.940073,-0.9892186,2.1864004292604036,5.888540699251363,PSR,4FGL J0659.7+1416,PLSuperExpCutoff,0.031881563,0.12783521,3FGL J0659.5+1414,PSR J0659+1414,1.0,0.98723257,0
198.46768,9.555953,-22.047983408528992,2.550457,0.14011152,0.036247503,0.46650758,-0.5599618,-0.6958356,0.002137395,-0.7161799,-0.7308223,-0.8448734,-0.9999127,3.6550470896999334,6.789811142849769,fsrq,4FGL J0659.9+1709,PowerLaw,0.07568133,0.23946574,3FGL J0700.0+1709,TXS 0657+172,0.99960685,0.9689842,0
273.59866,-23.05479,-22.204612251188184,1.9842695,0.17585365,0.15343203,1.8478609,-0.8778267,0.9993487,0.002443426,-0.42746085,-0.41281447,-0.6276719,-0.9046828,2.8691600950421314,8.081079321776658,bcu,4FGL J0700.1-6311,PowerLaw,0.10481457,0.5267105,3FGL J0700.3-6310,SUMSS J065958-631238,0.97143173,0.0,0
202.22447,7.8518004,-21.405158982389572,1.9975685,0.1321393,0.10146129,1.6913314,0.8529545,-0.65813184,8.716544E-4,-0.52735925,-0.32991663,-0.6504388,-0.3501631,1.0936840648977386,7.96717812867459,bll,4FGL J0700.2+1304,PowerLaw,0.07062839,0.21923637,3FGL J0700.2+1304,GB6 J0700+1304,0.9999082,0.9117865,0
276.76965,-23.760103,-19.16230424293647,2.0771072,0.024125144,0.07777366,6.570348,0.036217667,-0.382684,2.2892142E-4,-0.5169615,-0.54121715,-0.66015023,-0.67493296,5.572300789469223,6.869578948271605,bll,4FGL J0700.5-6610,LogParabola,0.011148827,0.034116376,3FGL J0700.6-6610,PKS 0700-661,0.9999782,0.9869442,0
191.17593,13.266803,-22.515673135970882,1.84568,0.14355896,-0.020020206,0.30539963,0.7371062,-0.84831434,3.424663E-4,-0.026224092,-0.78946626,0.08541421,-0.43074045,1.9513470281207885,8.567418439645493,bcu,4FGL J0701.5+2511,PowerLaw,0.056259297,0.21287735,,1RXS J070132.1+250950,0.0,0.95811146,0
256.8021,-17.706402,-20.48976158354728,2.4418776,0.050280333,0.16317452,5.8008094,-0.22260538,-0.54834753,0.0013210729,-0.6727495,-0.72546923,-0.9040361,-0.61264884,5.935217318013098,6.468770666898429,fsrq,4FGL J0701.5-4634,LogParabola,0.03301544,0.10510833,3FGL J0701.4-4634,PKS 0700-465,0.99988914,0.99952334,0
231.92339,-6.527707,-19.94755325645538,2.1299357,0.0506931,0.08907631,3.625907,-0.26442233,-0.5252958,4.5129127E-4,-0.48176977,-0.5283765,-0.66168576,-0.707376,5.095744284918476,7.228970937918711,bll,4FGL J0702.7-1951,LogParabola,0.025377756,0.07769352,3FGL J0702.7-1952,TXS 0700-197,0.9999702,0.99153715,0
147.38507,26.121801,-23.295803371943272,1.9280173,0.23239392,0.053240266,0.48591474,-0.78617144,-0.9002513,0.0010010574,-0.04319693,-0.46457118,-0.7537784,0.38864604,2.642101975687198,8.549664350568127,bcu,4FGL J0703.2+6809,PowerLaw,0.11390096,0.40920597,,GB6 J0703+6808,,0.0,0
249.86345,-14.646179,-21.257425664691,2.1100152,0.081100285,0.064293765,1.7036846,0.9982867,-0.62172055,5.060166E-4,-0.584487,-0.3715212,-0.7232221,-0.49298325,2.41462509115749,7.5958006675047,bll,4FGL J0703.2-3914,PowerLaw,0.03988272,0.11568669,3FGL J0703.4-3914,1RXS J070312.7-391417,0.99814606,0.9389458,0
223.81099,-2.2600427,-21.22983038533572,2.526093,0.105865866,0.020054258,0.39573953,0.9976074,-0.107660934,0.001041553,-0.8497031,-0.78847164,-0.47553527,-0.32075557,1.3622305358013616,7.006554456059734,bcu,4FGL J0703.3-1042,PowerLaw,0.056854926,0.09042004,3FGL J0704.1-1043,NVSS J070322-104426,0.9863095,0.0,4
215.04161,2.2641451,-20.647213819958683,2.2922554,0.099347346,0.19652614,4.123556,-0.45798713,-0.4661897,0.0014318093,-0.5617925,-0.63264734,-0.75173277,-0.9989294,3.719220911166335,7.34807671837439,bcu,4FGL J0703.3-0050,LogParabola,0.06378707,0.19029292,,TXS 0700-007,0.99880916,0.9925932,0
171.93477,21.07924,-22.498916315492483,2.4458277,0.17732614,0.095315725,0.9630412,0.27881095,-0.6167935,0.0029272172,-0.6670634,-0.81370676,-0.34536842,-0.99807173,1.6333346181306911,7.0288498919751845,bcu,4FGL J0704.7+4508,PowerLaw,0.111558914,0.33541617,,B3 0701+451,0.90637743,0.0,0
167.82692,22.260822,-21.33480298488236,2.4258637,0.08394627,0.15302244,3.2983172,-0.23089442,-0.57688695,0.0020116286,-0.63891757,-0.8062805,-0.67940795,-0.6592638,4.295097299773253,6.662830223686172,bcu,4FGL J0704.8+4907,LogParabola,0.05574369,0.17152798,,87GB 070112.8+491056,0.9776916,0.84837383,0
259.25995,-17.845264,-21.084581245491485,2.3280687,0.08632937,0.16601129,3.650072,0.58098495,-0.31318715,0.0016296603,-0.6084625,-0.6868909,-0.7361962,-0.99981165,2.592464474592948,7.2211423781893425,bcu,4FGL J0705.7-4848,LogParabola,0.055962745,0.1820965,3FGL J0706.1-4849,PMN J0705-4847,0.99377036,0.8690828,0
163.65643,23.50138,-22.38442855790953,2.2219877,0.13875718,0.0429185,0.6580072,0.7217842,-0.3597481,8.378546E-4,-0.68543136,-0.5294245,-0.56182444,-0.67207426,2.7022466597538415,7.438479466618718,bcu,4FGL J0705.9+5309,PowerLaw,0.06994118,0.17283346,,GB6 J0706+5309,0.9966632,0.8895527,0
212.13628,4.5449386,-22.831443535333435,1.5758928,0.16291302,0.010954219,0.14356947,0.9782688,-1.0,2.4715968E-4,0.9999995,0.3194903,-0.746691,0.21487871,1.600774291414669,9.870798386313758,bcu,4FGL J0706.1+0246,PowerLaw,0.07448842,0.24928024,,NVSS J070610+024449,0.9921149,0.9471885,0
179.49692,18.988039,-20.551404632711254,1.877181,0.05388033,0.06425413,2.7199771,0.9968314,-0.40198585,2.475115E-4,-0.39967737,-0.4085907,-0.447166,-0.4811497,2.0301117131677944,7.5164105061378335,bll,4FGL J0706.5+3744,LogParabola,0.022588378,0.06812309,3FGL J0706.5+3744,GB6 J0706+3744,0.99991393,0.9753362,0
136.76738,27.277351,-20.60723126229081,2.038802,0.058487106,0.1188262,4.5195394,-0.13054843,-0.33654174,5.354887E-4,-0.45076945,-0.44613189,-0.6548066,-0.7680912,5.155750072851966,7.171464868862671,bll,4FGL J0706.8+7742,LogParabola,0.02785297,0.08624504,3FGL J0707.0+7741,NVSS J070651+774137,0.9998397,0.93351465,0
155.11508,25.367298,-21.924920496913057,2.4077206,0.08450649,0.0145479515,0.3474659,0.98829937,-0.6494838,6.891416E-4,-0.7263401,-0.5323268,-0.73408884,-0.6581335,2.891741486056764,6.918699501899529,bll,4FGL J0706.9+6109,PowerLaw,0.0414627,0.11308215,3FGL J0707.2+6101,TXS 0702+612,0.999268,0.97231764,0
168.52635,22.787235,-22.921512410342743,1.7684165,0.27820268,0.15156329,1.3440022,-0.43060422,-0.99412733,0.0010089038,0.8134534,-0.40484113,-0.29475966,-0.47364807,2.2777312799115728,8.872334780366845,rdg,4FGL J0708.9+4839,PowerLaw,0.14178441,0.4745143,,NGC 2329,0.95052457,0.92499506,2
174.28893,21.17741,-23.11364191984018,2.17513,0.22469184,-0.010545644,0.090860076,-0.37880626,-0.93755895,0.0010124319,-0.065089926,-0.7779117,0.043596372,-0.999955,2.5880892454990096,8.152733625782371,bcu,4FGL J0709.0+4304,PowerLaw,0.103535384,0.3492635,,GB6 J0708+4306,,0.0,4096
194.26213,13.833457,-20.784884571479193,2.06397,0.060553033,0.06803973,2.0569277,-0.6506564,-0.4437176,4.0820392E-4,-0.45969918,-0.54047775,-0.6678582,-0.3955694,4.522720859729765,7.447668700880766,bll,4FGL J0709.1+2241,PowerLaw,0.031592853,0.0833755,3FGL J0708.9+2239,GB6 J0708+2241,0.9921619,0.0,0
228.69257,-3.148508,-21.698445373040432,1.8108231,0.13746403,0.11490865,1.9327711,-0.9999834,0.99999917,4.96402E-4,-0.15061586,-0.1806457,-0.6654072,-0.055132646,2.9185508061257726,8.750097162482337,bcu,4FGL J0709.2-1527,PowerLaw,0.068252325,0.21174748,,PKS 0706-15,0.999046,0.99213284,0
209.8954,6.5628333,-21.717533623924126,2.0903466,0.15820687,0.09614666,1.3268893,-0.9998021,0.9978391,0.0013496084,-0.7451342,-0.25077394,-0.61036885,-0.5068725,2.9459536735427636,7.824050690845341,bcu,4FGL J0709.3+0540,PowerLaw,0.08037623,0.31190655,,NVSS J070916+053901,,0.0,0
241.97298,-9.645979,-22.10867399086393,1.9605612,0.13315883,0.005669981,0.098895594,0.9999774,-0.7822771,4.3199048E-4,-0.3153784,-0.6112054,-0.33786383,-0.49795714,2.6595308102703688,8.25211765476984,unk,4FGL J0709.7-3009,PowerLaw,0.058893148,0.18665406,,1RXS J070947.9-300901,0.0,0.9446162,0
217.63518,2.7370057,-19.931922871221513,2.2852013,0.042340193,0.069230996,3.1982217,-0.08334419,-0.49198154,5.2305957E-4,-0.6736643,-0.57526094,-0.74665934,-0.6025486,5.3322456378667455,6.858790744611105,fsrq,4FGL J0709.7-0255,LogParabola,0.022147909,0.06712422,3FGL J0709.7-0256,PMN J0709-0255,0.9999415,0.9743903,0
157.40823,25.424812,-21.439850133562437,1.6887386,0.06599651,0.06098196,2.0909421,-0.82941073,-0.07866239,1.8328962E-4,-0.3147382,-0.25686014,-0.44737118,-0.22946858,3.3132377006288896,8.50886347545707,bll,4FGL J0710.4+5908,PowerLaw,0.02936446,0.088659905,3FGL J0710.3+5908,1H 0658+595,0.9999249,0.9966935,0
250.10442,-13.135707,-21.197400226045435,2.4952297,0.09367865,0.17267835,3.0727313,-0.5495578,-0.5242441,0.0043913233,-0.7487846,-0.81972677,-0.7434707,-0.21032521,4.674467024605686,6.989347984787685,fsrq,4FGL J0710.8-3851,LogParabola,0.07130108,0.30743435,,AT20G J071043-385037,0.99125683,0.97225994,0
169.77303,22.798655,-22.001945449102625,2.6701925,0.10857017,0.15204066,2.5206125,0.9863439,-0.6983843,0.0032504322,-0.77341694,-0.7326313,-1.0,0.9999816,4.118201053002309,6.430435834297939,bll,4FGL J0710.9+4733,PowerLaw,0.07115227,0.22587664,3FGL J0710.5+4732,S4 0707+47,0.9963893,0.9752517,0
159.33856,25.351904,-23.046766033809295,1.8139148,0.23689604,0.06205203,0.5937801,-0.73875755,-0.55540603,3.9071197E-4,-0.97175324,0.71866596,-0.33950537,-0.46493974,2.749791580858308,9.079906235042282,bll,4FGL J0712.4+5724,PowerLaw,0.11014607,0.28454798,,RX J0712.3+5719,0.99085593,0.0,0
184.45483,18.557285,-23.016453920458158,2.163435,1.275967,0.9682316,1.2342309,-0.73701465,-0.7849999,0.0033293653,-0.96255714,0.807895,-0.6898295,-0.9993369,2.3242944307736835,8.070250811640635,bcu,4FGL J0712.5+3311,PowerLaw,0.7211954,0.8953761,,NVSS J071224+330953,,0.0,0
166.70547,23.867052,-20.6313145646886,2.2007263,0.039101873,0.025395336,1.2144468,0.9999125,-0.4795554,2.7027374E-4,-0.6300447,-0.6139594,-0.6087724,-0.386412,4.670175879233778,7.078079403539928,bll,4FGL J0712.7+5033,PowerLaw,0.019966116,0.05127909,3FGL J0712.6+5033,GB6 J0712+5033,0.99990803,0.97700304,0
159.11008,25.466625,-21.718094600753304,2.399722,0.084743455,0.0857405,1.8830876,0.9192206,-0.56342566,0.0014587959,-0.6819134,-0.613721,-0.79374546,-0.99325114,4.995117175171568,6.863164629494235,bcu,4FGL J0713.0+5738,PowerLaw,0.050510727,0.15720895,,GB6 J0713+5738,0.99840903,0.86174154,4
191.87685,15.925285,-22.2547573605256,2.1966488,0.26530105,0.28293413,2.2030022,0.9999126,-0.09800638,0.0045607695,-0.6779665,-0.34278703,-0.92596936,-0.9970648,1.8073989491755564,7.403956363583946,bcu,4FGL J0713.5+2537,PowerLaw,0.15361814,0.68750757,,NVSS J071336+254016,0.98122907,0.88529277,0
197.63727,13.57791,-20.35730151320781,2.3998811,0.051904544,0.105609395,4.150375,0.016744228,-0.5478549,9.493096E-4,-0.6626604,-0.683967,-0.90331703,-0.9993631,6.677277774860725,6.343339989342582,fsrq,4FGL J0713.8+1935,LogParabola,0.028611677,0.0817527,3FGL J0713.9+1933,MG2 J071354+1934,0.9997331,0.95387715,0
205.47978,10.140846,-22.324049307333606,2.2188337,0.26325926,0.15503119,1.4143957,0.99969673,-0.4550161,0.0029354326,-0.53178626,-0.3739119,-0.67365855,-0.99999887,2.810713703086081,7.462824748053491,bcu,4FGL J0714.4+1110,PowerLaw,0.1531109,0.4230366,,NVSS J071416+110830,0.9742797,0.88065153,2
279.59036,-22.970757,-22.63047312806616,2.27963,0.15808928,-0.02778377,0.37646893,0.76925254,0.20556551,5.7188614E-4,-0.8014384,-0.55739766,-0.5749028,-0.25770685,2.52264589752335,7.650789973783582,bcu,4FGL J0715.3-6828,PowerLaw,0.06812931,0.21070029,,PMN J0715-6829,0.9985186,0.9648395,0
256.71634,-15.026118,-21.75547214925738,2.2775407,0.086243875,-0.0044904808,0.09600056,0.9987509,-0.6280384,1.489394E-4,-0.6415016,-0.682017,-0.8745225,0.43563113,2.683256085027201,7.233883918859859,bll,4FGL J0715.6-4528,PowerLaw,0.039834823,0.08526048,3FGL J0716.0-4525,SUMSS J071544-453031,0.99389255,0.0,0
266.3491,-18.480206,-22.513046764779006,1.878888,0.293546,0.48054963,2.8607745,0.32776606,0.9801722,0.002621036,-0.6259531,0.0837116,-0.5444428,-0.83939636,2.089628230736817,8.490231571574766,bcu,4FGL J0717.7-5519,PowerLaw,0.2369513,0.6727909,,1RXS J071745.4-552024,0.9986455,0.87693524,0
172.1607,23.455534,-21.161331670757555,2.4298928,0.073010765,0.22014149,4.8585873,0.60376877,-0.28693247,0.0021991623,-0.7251578,-0.72275585,-0.925894,-0.9993851,5.041028958099704,6.503221287250545,fsrq,4FGL J0718.0+4536,LogParabola,0.056516334,0.17177777,,S4 0714+45,0.9940252,0.9183382,0
254.91808,-13.656107,-19.888765806263358,1.9314357,0.040280588,0.095819406,5.1254883,0.34190276,-0.3429495,3.2178606E-4,-0.46821466,-0.34144846,-0.57993156,-0.7432238,2.7129524321750806,7.391478118024916,bll,4FGL J0718.6-4319,LogParabola,0.018994264,0.06328288,3FGL J0718.7-4319,PMN J0718-4319,0.99995553,0.9444586,0
282.2451,-23.322662,-22.541575257551138,1.9951112,0.2264893,0.21000212,1.8533549,-0.1772163,0.99549866,0.0017106393,0.031633317,-0.41308418,-0.7259542,-0.2380822,2.172343824826421,8.283207627318664,bcu,4FGL J0719.1-7055,PowerLaw,0.15264958,0.42432824,,1RXS J071910.3-705411,0.9956122,0.81509286,0
185.04433,19.861864,-19.42337980741186,2.2026818,0.027658124,0.10308009,8.021888,0.0040159645,-0.46850383,4.1552493E-4,-0.58370864,-0.63092726,-0.7291149,-0.84391797,6.847439668791692,6.548343966026803,fsrq,4FGL J0719.3+3307,LogParabola,0.01416154,0.042673085,3FGL J0719.3+3307,B2 0716+33,0.9998287,0.97818244,0
252.10336,-12.169499,-21.289902065607972,2.229771,0.08950336,0.060445186,1.4323057,0.85248125,-0.6076725,8.9056196E-4,-0.65055656,-0.4863775,-0.6540068,-0.82532036,1.4553196920800275,7.388268735998792,bll,4FGL J0719.7-4012,PowerLaw,0.045201153,0.15183496,3FGL J0720.0-4010,1RXS J071939.2-401153,0.99976736,0.96693903,0
247.46288,-9.892448,-21.90774007980734,2.4986115,0.11342857,0.011813702,0.21432099,-0.1294981,-0.6342317,0.0011960608,-0.81043786,-0.64434594,-0.5179034,-0.41278297,4.165925787695522,6.954770249379437,bcu,4FGL J0720.0-3507,PowerLaw,0.05849264,0.10897636,,AT20G J071959-350448,0.9787005,0.0,4
273.728,-20.724913,-22.98885885219738,3.1286788,0.18237029,0.24381322,1.8132833,0.96722865,-0.7647785,0.016565833,-0.91273683,-0.89993775,-0.99993443,-0.6802989,3.076127872800125,5.426836342977148,bcu,4FGL J0720.0-6237,PowerLaw,0.17757945,0.4930961,,PMN J0719-6218,0.0,0.88684756,0
218.46568,5.5489306,-22.39662081033114,1.8858697,0.17967084,0.0035817416,0.019859439,0.71861553,-0.9627734,9.6807367E-4,0.38885257,-0.6662216,-0.38531527,-0.13037437,2.419704708636028,8.521011492418,bll,4FGL J0721.3-0222,PowerLaw,0.10010642,0.38985872,3FGL J0721.5-0221,1RXS J072114.5-022047,0.999439,0.95494705,0
