GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
269.95184,-29.485565,-22.596607513269355,2.374584,0.30090904,0.28583562,1.8970084,0.99043006,-0.75889695,0.005810793,-0.607986,-0.55861735,-0.9943917,0.8262145,2.2058303302820814,7.183677600817704,,4FGL J0601.4-6057,PowerLaw,0.21608545,0.6658514,,,0.0,0.0,0
225.64543,-17.923943,-22.67939194163003,2.0447195,0.29510126,0.12070955,0.8384913,0.73886204,-0.9185198,0.0030569003,-0.56938666,-0.37238494,-0.4600078,-0.999897,2.178078341234864,8.192815183874977,,4FGL J0607.9-1904,PowerLaw,0.1832795,0.7229847,,,0.0,0.0,0
229.6288,-19.327394,-22.60458268511459,2.315097,0.27416176,0.33253747,2.1336176,-0.75686926,0.22637199,0.005266123,-0.72625566,-0.48399487,-0.9999753,0.99953294,1.2711539556385543,7.268438130518402,,4FGL J0608.6-2305,PowerLaw,0.22252205,0.58339983,3FGL J0608.2-2306,,0.0,0.0,0
188.98703,0.89292365,-20.8165459487339,2.5485597,0.19192998,0.37966695,3.9705398,-0.30356044,-0.58433664,0.003718189,-0.50904083,-0.77658415,-0.99978733,-0.998531,0.8529186342001636,7.102985328205896,,4FGL J0609.0+2136c,LogParabola,0.14094423,0.37954167,3FGL J0609.3+2131,,0.92,0.0,36
190.30644,0.16713028,-20.959494070565256,2.698135,0.31615496,0.6051257,5.175047,-0.33111972,-0.42004567,0.012056814,-0.78952,-0.8489413,-0.9999876,-0.9879818,2.3356731939083484,6.921334068514959,,4FGL J0609.0+2006,LogParabola,0.2578733,0.69870126,,,0.0,0.0,20
256.91864,-26.58731,-23.12336177944303,1.9254227,0.21954034,0.0043062884,0.054277543,0.99727136,-0.8299404,5.489947E-4,-0.63383204,-0.22289805,-0.8256052,-0.10742573,2.7798068587002476,8.627255960133027,,4FGL J0610.8-4911,PowerLaw,0.09128445,0.31058523,,,0.0,0.0,0
254.97485,-26.120237,-23.080539729906306,2.207818,0.3073662,0.16354778,0.96834487,0.96511656,-0.6201186,0.0031671023,-0.4511406,-0.75840217,-0.25334394,-0.9999126,2.695938010446521,7.7473135515933365,,4FGL J0611.4-4722,PowerLaw,0.21886462,0.5330671,,,0.0,0.0,4096
236.06233,-20.94384,-22.75722958955719,2.1977572,0.17218508,-0.019023402,0.25497463,-0.99992347,0.9983082,7.5750134E-4,-0.75930756,-0.5507398,-0.59284747,-0.37254336,2.8912722412282146,7.577298361804403,,4FGL J0611.5-2918,PowerLaw,0.06811389,0.24539316,,,0.0,0.0,0
194.89326,-1.3739172,-21.813809425304434,2.657817,0.4209396,0.46144652,2.941494,0.98160166,0.3241855,0.0066989823,-0.826511,-0.926563,-0.99956685,-6.8643066E-4,2.070087983222594,7.104478712427586,,4FGL J0612.6+1520c,PowerLaw,0.26752514,0.50843555,,,0.4,0.0,4128
192.77275,-0.082485184,-21.28711818644891,2.634469,0.149943,0.07920173,1.1142578,0.9646681,-0.63420236,0.0013464541,-0.8035193,-0.8072092,-0.43394935,-0.7651259,2.199303193294242,6.883261951533163,,4FGL J0613.1+1749c,PowerLaw,0.08647856,0.17090328,,,0.82,0.0,292
196.20555,-1.1821765,-21.368544687619426,2.588458,0.2859787,0.5058036,3.6531255,-0.54094964,-0.6003025,0.008674596,-0.5925696,-0.9315831,-0.9998235,0.9992018,2.047223275070802,6.9157048968719295,,4FGL J0615.9+1416,LogParabola,0.21247058,0.68540704,,,0.0,0.0,0
188.9625,2.9052534,-19.288674052081333,1.9982429,0.09603928,0.056581516,2.0948691,-0.99639845,0.44554588,1.9568159E-5,0.9802898,-0.40855825,-0.56678,-0.5805971,2.792261377854714,9.405499095301225,,4FGL J0616.5+2235,PowerLaw,0.02972115,0.0096599385,,,0.0,0.0,20
247.93144,-23.295969,-22.617014378207397,2.8339086,0.13190298,-0.007379178,0.08027014,0.7599028,-0.5957751,0.0032140424,-0.8006953,-0.9118258,-0.5501552,-0.999675,4.436530752596178,6.129644085968915,,4FGL J0617.6-4028,PowerLaw,0.0729929,0.2384788,,,0.0,0.0,0
198.38252,-1.5643221,-21.957096071098672,2.9103572,0.23461142,0.38231993,2.8793547,-0.29308292,-0.5728184,0.0094894,-0.81319505,-0.9998201,-0.9525687,0.47254845,1.8190451397002485,6.19778624101414,,4FGL J0618.7+1211,PowerLaw,0.1847893,0.54390085,,,0.0,0.0,0
189.14917,3.424281,-19.685816794293377,2.3164506,0.24626283,0.36359242,4.8521557,-0.8919511,-0.39644626,0.004682481,-0.28922987,-0.69718915,-0.871278,-0.8300309,2.105910867662718,7.776261081269237,,4FGL J0618.9+2240c,LogParabola,0.122318596,0.49826542,,,0.0,0.0,52
189.18173,3.7160628,-20.853040238764653,2.1518397,0.15855907,0.06579846,1.2076778,-0.9981459,0.9999379,5.5778935E-4,-0.7510558,-0.5120971,-0.90128154,-0.06913568,1.4328792382875923,8.687973908167606,,4FGL J0620.1+2246,PowerLaw,0.06542435,0.24799572,,,0.0,0.0,0
196.30472,0.0034195795,-21.523205891833587,2.5604317,0.17024669,0.11071949,1.4649398,0.9937581,-0.613452,0.002736228,-0.7575435,-0.73042,-0.6186082,-0.9998939,2.7132601391085127,7.027071893660409,,4FGL J0620.4+1445,PowerLaw,0.09185027,0.2976845,,,0.0,0.0,0
258.80237,-25.318722,-23.138175639399915,1.8794717,0.5928145,0.99895537,1.507387,-0.99925554,0.984034,0.0014052131,-0.84732425,-0.24545638,-0.30340928,-0.7863041,3.036249933769259,8.725092334949059,,4FGL J0620.7-5034,PowerLaw,0.06132673,0.7587729,,,0.0,0.0,0
189.94624,3.5230105,-22.803423394904733,1.5476886,0.18545409,-0.031084072,0.3331192,-0.9940543,-0.26271376,1.9381999E-4,0.99969053,-0.77362084,-0.21979702,0.06664487,2.917458899685826,10.195674886041317,,4FGL J0620.9+2201,PowerLaw,0.08060356,0.2826517,,,0.0,0.0,4
181.80165,8.147565,-21.90190899585812,2.5907922,0.27152124,0.67652446,2.6105244,0.99557084,0.6842478,0.0061865835,-0.6162898,-0.9313366,-0.954961,-0.9996959,2.202045272425022,6.912674360438397,,4FGL J0622.5+3120,PowerLaw,0.37216264,0.54215544,,,0.52,0.0,16
257.34122,-24.33489,-22.797601237183283,2.6381907,0.25177273,0.3178987,1.9356377,-0.5707491,-0.448721,0.0061492138,-0.7377634,-0.7471334,-1.0,0.999837,1.985190297255484,6.487182979743652,,4FGL J0624.7-4903,PowerLaw,0.19394611,0.4299713,,,0.0,0.0,0
144.11327,23.350372,-23.221696789222445,1.8769172,0.31275827,0.20537218,1.317272,-0.9999861,0.99999714,0.0012696122,-0.77711993,-0.0061091743,-0.51135623,-0.67704576,2.317987859002508,8.708527230179621,,4FGL J0625.5+7029,PowerLaw,0.18530051,0.51286894,,,0.0,0.0,0
158.7006,19.648283,-22.687293654239046,2.1430192,0.27160046,0.30609515,2.469413,-0.99620724,0.97159106,0.0035039058,0.22274972,-0.47257063,-0.7878541,-0.99999714,1.918653025916974,7.726325304064834,,4FGL J0631.0+5626,PowerLaw,0.17955984,0.57411426,,,0.0,0.0,0
199.90976,1.4780467,-21.50580377570694,2.6333833,0.21397932,0.31332898,3.189739,-0.10676574,-0.2458613,0.0054622074,-0.70099723,-0.66891,-0.9999993,-0.22058336,2.0639924415172137,6.783763202062558,,4FGL J0632.7+1215,LogParabola,0.13397112,0.49390262,,,0.0,0.0,8
156.58951,20.744526,-22.897251140204066,2.1042426,0.16917044,0.008668288,0.14311561,0.99320585,-0.5106509,6.368504E-4,-0.6289619,-0.5351914,-0.4927694,-0.32349873,2.1177606465834473,8.019133403194873,,4FGL J0633.9+5840,PowerLaw,0.067007236,0.23680574,,,0.0,0.0,0
239.40158,-16.809458,-22.41509340481598,2.7886474,0.15213999,0.15306273,1.3144872,-0.11991472,-0.67715263,0.006499678,-0.89521295,-0.52864206,-0.83737093,-0.9999966,2.3055216770074933,6.004600837003546,,4FGL J0634.6-3046c,PowerLaw,0.15651308,0.31618425,,,0.91,0.0,32
261.23352,-22.621716,-23.298647411249522,2.0294085,0.43519163,0.07371237,0.41814065,-0.9995363,0.9998247,0.0025620293,-0.72872186,-0.5702372,-0.0013511004,-1.0,3.1952180536447528,8.392707256438472,,4FGL J0640.9-5204,PowerLaw,0.21645081,0.8759728,,,1.0,0.0,4096
202.28185,2.935228,-21.501636321324778,2.6884234,0.1997239,0.3482621,3.0303519,0.99666274,-0.4963972,0.0062127607,-0.7837812,-0.7483987,-0.9999967,0.99904054,3.04120302981784,6.632712460242111,,4FGL J0642.4+1048,LogParabola,0.15090317,0.45602304,,,0.0,0.0,4
275.11096,-25.298267,-22.363468673694943,2.5292425,0.19273129,0.07114853,0.6022401,-0.53069484,-0.58527917,0.0036415677,-0.73321193,-0.6114985,-0.9999686,0.13388507,2.481266365318488,6.860625672822784,,4FGL J0642.9-6501,PowerLaw,0.12759396,0.40076172,,,0.0,0.0,0
245.9736,-16.216476,-22.39324791193388,2.5822458,0.33248693,0.35144144,2.358861,0.98135686,-0.6098962,0.005647721,-0.6737286,-0.8282756,-0.54977304,-0.9999995,2.3932962589824887,6.495699072227144,,4FGL J0648.6-3623,PowerLaw,0.22997665,0.44141823,,,0.0,0.0,0
261.33643,-21.152489,-22.46719251442551,1.8307426,0.28976706,0.22819005,1.7308946,0.9993851,-0.9082607,8.869651E-4,-0.37164575,-0.37275597,-0.45675743,-0.3871257,2.1905134412891534,8.652425062407548,,4FGL J0650.2-5144,PowerLaw,0.15613528,0.3608899,,,0.0,0.0,0
253.15192,-18.204216,-22.72548755616208,2.594486,0.3557563,0.58437705,1.8292108,-0.6401374,-0.26769382,0.0023548307,-0.7545886,-0.9988662,0.9566421,-0.21408476,2.504927635595166,6.678610003297267,,4FGL J0651.9-4330,PowerLaw,0.3518843,0.16135366,,,0.0,0.0,0
230.0473,-8.208632,-22.082222501431293,2.6697018,0.23594226,0.18183292,1.4615808,0.99549085,-0.6506451,0.006165714,-0.65103686,-0.8403334,-0.998474,0.020594211,2.2108836986832108,6.6498671914702685,,4FGL J0652.8-1855,PowerLaw,0.14333123,0.54218024,,,0.63,0.0,0
256.7326,-19.051327,-22.715604972446567,2.3166614,0.15192139,-0.06837372,0.9344796,0.90970945,-0.8156197,4.4301813E-4,-0.3639461,-0.887655,0.116421424,-0.57986146,2.06433767539565,7.641090012847065,,4FGL J0654.0-4658,PowerLaw,0.056755874,0.22633101,,,0.0,0.0,16
174.26587,18.768856,-22.50551909372926,1.9368536,0.2153698,0.17651515,1.779012,0.9892147,-0.51779485,0.001309387,-0.07788217,-0.40965357,-0.70630187,-0.2487762,2.3128024179040985,8.45709132044177,,4FGL J0656.5+4218,PowerLaw,0.1245091,0.36710724,,,0.0,0.0,16
256.94128,-18.510597,-21.513872076498647,2.2719831,0.21909286,0.48808834,3.7186859,0.81173414,0.31124762,0.006443697,-0.38546753,-0.5007199,-0.99983996,-0.7560991,2.16083049660191,7.465979699414565,,4FGL J0657.4-4658,LogParabola,0.18626182,0.80813855,3FGL J0657.6-4701,,0.0,0.0,0
192.67618,11.909176,-22.43894926764876,2.3522933,0.14624657,-0.0076062274,0.090575755,0.9412675,-0.530363,0.0012223545,-0.74353063,-0.63911164,-0.6058203,-0.28359294,2.6024132768766846,7.28734317480535,,4FGL J0658.7+2318,PowerLaw,0.07835819,0.14467372,3FGL J0658.8+2318,,0.0,0.0,0
261.42136,-19.538681,-22.516380283742095,2.200656,0.19016108,0.10505317,1.0227363,0.99948114,-0.5081887,0.0014777239,-0.28915727,-0.6504388,-0.9957682,0.96649855,1.3405919873152699,7.647952109895742,,4FGL J0700.2-5118,PowerLaw,0.117243335,0.29291826,,,0.0,0.0,0
253.38666,-16.640936,-22.60649613174076,2.6553533,0.16230088,0.02449221,0.25780213,0.36206347,-0.6576341,0.0023045004,-0.93893725,-0.03522775,-0.9999998,0.99848044,2.3327527389788307,6.497078187052643,,4FGL J0700.4-4308,PowerLaw,0.10343802,0.1549929,,,0.0,0.0,1
180.7958,17.265383,-21.65857436617635,2.33743,0.21189143,0.37719342,3.277907,0.8908812,-0.25005537,0.0042486084,-0.4511027,-0.6773176,-0.91804475,-0.99981636,1.831726218130015,6.998300579302575,,4FGL J0700.6+3558,LogParabola,0.15234372,0.46427402,3FGL J0700.6+3557,,0.0,0.0,0
199.74765,9.185146,-22.33361251218037,2.0478895,0.30366734,0.4479354,2.6041968,0.9990709,-0.3412755,0.0031853346,-0.038840745,-0.44418192,-0.76609623,-0.99997514,1.838318575008009,7.902112662801704,,4FGL J0700.8+1551,PowerLaw,0.23602366,0.57494783,,,0.37,0.0,0
217.6686,0.34081432,-21.359968602947685,2.6412103,0.17249072,0.23200852,2.5184627,0.9658872,0.2525622,0.0049441345,-0.8259742,-0.75424,-0.9996493,-0.526022,1.70727170524677,6.594796423345564,,4FGL J0701.3-0403,PowerLaw,0.12576288,0.3692945,,,0.0,0.0,6
239.86798,-10.639282,-22.57621653973502,2.3058412,0.19716237,-0.026438018,0.28805527,0.99581003,0.037843127,8.4789586E-4,-0.8330066,-0.572846,-0.28965777,-0.5833159,2.480221357595034,7.6064410432313405,,4FGL J0701.5-2842,PowerLaw,0.09887818,0.122962266,,,0.0,0.0,4
258.85324,-17.953684,-22.229303338473493,2.0678427,0.22238024,0.08774299,0.8881119,-0.9982538,0.99900883,0.0012337094,-0.7315913,-0.29207128,-0.65913314,-0.6685075,2.8649701287351603,8.281965191388434,,4FGL J0704.3-4829,PowerLaw,0.11207153,0.39143938,3FGL J0704.3-4828,,0.0,0.0,16
214.63525,3.169934,-21.723262686928763,2.4203393,0.20998615,0.33356187,2.3677132,0.07327256,0.98795927,0.0069015594,-0.5724054,-0.809648,-0.9975852,0.9503388,1.795345764111467,7.272115505339004,,4FGL J0705.8-0004,PowerLaw,0.18248603,0.6642914,3FGL J0705.7-0006,,0.0,0.0,0
198.78328,11.710553,-22.434231342303008,2.0047414,0.25331774,0.08670133,0.8308759,-0.96213746,0.999714,0.0014787853,-0.66185534,-0.5244856,-0.36438426,-0.686973,1.9414698053042687,8.271875040903394,,4FGL J0708.6+1747,PowerLaw,0.12508227,0.4614885,3FGL J0708.7+1747,,0.0,0.0,0
224.34828,-0.9154729,-20.696190698971368,2.5696304,0.1455223,0.30921054,4.662949,-0.20028342,-0.46910548,0.0050178724,-0.75998795,-0.8027382,-0.8573471,-0.9996973,1.8868241643580281,6.996554124164898,,4FGL J0709.1-1034c,LogParabola,0.10673681,0.3133678,,,0.0,0.0,36
275.3795,-22.16661,-21.74374943311532,2.2547586,0.2708645,0.74792504,4.5227466,-0.95830214,0.3105166,0.010606544,-0.1887828,-0.6179796,-0.9999531,0.047841124,1.6164466338647638,7.413109341018199,,4FGL J0712.0-6431,LogParabola,0.24869408,0.35977802,3FGL J0712.2-6436,,0.0,0.0,0
267.394,-19.580902,-22.494714161136528,2.5629866,0.21313696,0.3506552,2.1838834,0.6877299,-0.14460167,0.011518341,-0.77534,-0.8562775,-0.42554796,-0.9998657,1.9504542802631606,6.739175904382757,,4FGL J0712.8-5637,PowerLaw,0.25485793,0.7643796,,,0.31,0.0,0
238.51823,-7.031333,-22.011328471955718,2.359541,0.14267057,0.0209029,0.35656008,0.98065734,-0.47740954,0.0013389541,-0.7720908,-0.7525612,-0.26084375,-0.6958733,1.858434861878588,7.379571202530051,,4FGL J0713.5-2555,PowerLaw,0.06538461,0.12967409,,,0.0,0.0,0
259.32968,-16.44207,-22.565128361808853,2.5142794,0.20222378,0.024716672,0.26798663,-0.34915447,-0.60205054,0.0025265436,-0.79434484,-0.43735635,-0.84262145,-0.9997837,1.8535962188657498,6.9172243455313644,,4FGL J0713.8-4820c,PowerLaw,0.094496645,0.34668455,,,0.0,0.0,32
225.89723,0.082016274,-21.279235629607843,2.579194,0.23606475,0.4170178,3.5141623,-0.44010445,-0.100069754,0.009767615,-0.7793292,-0.8220956,-0.8218529,-0.72182256,0.8300415370771418,6.858525800828446,,4FGL J0715.7-1128,LogParabola,0.19785193,0.5679361,,,0.44,0.0,0
223.25981,1.5773282,-21.954507410974472,2.525282,0.2524631,0.31506184,1.5864706,0.08111745,-0.30480283,0.0011613796,-0.76385605,-0.80113274,-0.999136,0.9924855,1.0904180406651476,6.9755954063147705,,4FGL J0716.0-0826,PowerLaw,0.17931715,0.11493765,,,0.0,0.0,0
261.3225,-16.35298,-21.65667709217538,2.313755,0.21440099,0.41395724,3.8340268,0.98767465,-0.2860934,0.0033095202,-0.4462225,-0.65211564,-0.79096395,-1.0,2.01597640425979,7.175666897620166,,4FGL J0718.8-5004,LogParabola,0.1653846,0.35980117,3FGL J0718.9-5004,,0.0,0.0,0
240.25613,-5.6680064,-21.22962146604095,2.3060405,0.2537232,0.5358026,3.422402,-0.85757506,-0.41474602,0.005334591,-0.24262099,-0.68106306,-0.9997142,0.04427582,1.9126613842679017,7.340771479437592,,4FGL J0722.4-2650,LogParabola,0.20590325,0.65447265,3FGL J0722.2-2648,,0.0,0.0,0
237.01022,-3.8848023,-21.568696182225988,2.7219708,0.20883542,0.30111873,3.2393107,0.96918184,-0.6625867,0.007749923,-0.7760667,-0.88223445,-1.0,1.0,1.756432505583529,6.639907859457501,,4FGL J0722.7-2309c,LogParabola,0.13656336,0.41276482,,,0.0,0.0,288
243.86371,-7.36004,-22.18865648040828,2.1533215,0.13254425,-0.024025375,0.4379092,0.9554939,-0.7204644,3.6849437E-4,-0.6865201,-0.72211313,-0.41613653,-0.07488152,1.457418027516772,7.9426648215998,,4FGL J0723.1-3048,PowerLaw,0.050755817,0.172252,,,0.0,0.0,0
188.3197,19.96273,-23.497357768439315,1.6061342,0.1852712,-0.046920404,0.57098085,-0.99991083,0.99999195,2.9059692E-4,-0.71733886,-0.28103033,-0.8308026,0.55406505,2.700466316006265,9.715761940101165,,4FGL J0724.8+3016,PowerLaw,0.075638294,0.3230309,,,0.17,0.0,0
239.67148,-4.631485,-22.35016547173388,2.77067,0.7003026,0.63928443,3.647299,0.9886114,-0.55431944,0.028356278,-0.7767879,-0.9995644,-0.7736656,0.27380115,2.3831948859981433,6.294022424089719,,4FGL J0725.3-2550c,LogParabola,0.54253286,1.1833742,,,0.59,0.0,32
261.8359,-15.375998,-22.61663865125337,2.0204692,0.47101393,0.98532194,1.8290324,0.79117763,0.5533861,0.008249607,-0.85646194,-0.14217559,-0.22873282,-1.0,2.0222212435721545,8.382400065998706,,4FGL J0725.6-5008,PowerLaw,0.124581516,1.6742975,3FGL J0725.4-5007,,0.0,0.0,0
222.05637,4.934131,-21.674647154703536,1.9227139,0.16320445,0.14948265,2.0097597,0.71459943,0.92190856,8.8247313E-4,0.35776946,-0.42674458,-0.45195585,-0.6341023,2.8061708520724036,8.357953913271873,,4FGL J0725.7-0549,PowerLaw,0.08859279,0.27736357,3FGL J0725.7-0550,,0.0,0.0,0
149.94328,28.619455,-22.614627764641067,2.3142538,0.24508376,0.21127118,1.6935588,0.34197816,0.8765343,0.0037413524,-0.4946255,-0.5142061,-0.99247366,0.8503749,2.0176253516341163,7.468125296700469,,4FGL J0731.0+6607,PowerLaw,0.17568675,0.5268529,,,0.0,0.0,0
234.48068,-0.18879208,-21.371354569441174,2.630143,0.2559088,0.43317837,3.4528823,0.08075062,-0.58493704,0.009381935,-0.7900757,-0.8775729,-0.99715716,0.9723682,2.1796372677441096,6.469338529959141,,4FGL J0731.5-1910c,LogParabola,0.16728324,0.4877409,3FGL J0731.7-1914c,,0.0,0.0,33
257.54132,-11.757423,-22.51092765303397,2.1315172,0.1547219,-0.030625122,0.45724806,-0.029037552,-0.5508253,3.9071424E-4,-0.79123867,-0.48047256,-0.5426778,-0.35191843,1.9864862619205803,8.175847213388508,,4FGL J0734.3-4448,PowerLaw,0.05902756,0.20774898,,,0.0,0.0,0
246.78596,-5.5748053,-20.853735589748343,2.53622,0.10541451,0.32860255,4.9121385,0.99999285,-0.4099094,0.0046384544,-0.68095154,-0.84271353,-0.9998922,0.99817646,2.3860312638489316,6.698787771073681,,4FGL J0736.9-3231,LogParabola,0.09468154,0.30581856,3FGL J0737.2-3233,,0.0,0.0,0
150.58449,29.251331,-22.828576148618644,2.0451865,0.119719855,-0.06854514,1.2768904,0.99764395,-0.28902307,1.9753081E-4,-0.71783566,-0.5499151,-0.5264661,-0.3565426,2.941382153938418,8.310698967636766,,4FGL J0737.4+6535,PowerLaw,0.0438355,0.16917762,,,0.19,0.0,0
292.97958,-24.932768,-23.060212587448596,1.7673323,0.21660411,0.031640623,0.35273537,-0.9972356,0.9988274,3.9665363E-4,0.8399615,-0.49983677,-0.21294682,-0.6327484,2.5732970338435015,9.13578459187914,,4FGL J0737.7-8047,PowerLaw,0.09410027,0.28768054,,,0.0,0.0,0
206.21571,16.329153,-22.5342927163249,2.5959144,0.12985909,-0.026228253,0.31584907,-0.0410744,-0.7961371,0.0015542868,-0.723789,-0.86864305,-0.097961925,-0.7351143,2.8401973694635543,6.617129143693849,,4FGL J0738.6+1311,PowerLaw,0.07062861,0.13424042,3FGL J0739.8+1312,,0.0,0.0,0
258.5982,-11.246885,-22.394393000213356,2.5861397,0.25916034,0.20416404,1.721507,-0.75896025,-0.4978382,0.0035084356,-0.69075155,-0.6532886,-0.99993783,-0.9999655,1.0146498226584515,6.746517293431136,,4FGL J0739.6-4530,PowerLaw,0.13347699,0.3842544,,,0.0,0.0,0
265.0527,-14.173656,-23.144269780184104,1.7224784,0.1951145,-0.06763052,0.8359772,-0.2209632,-0.97433126,2.2311156E-4,-0.32112446,-0.48974034,-0.6801013,0.081630856,3.0899216891730688,9.635792404122329,,4FGL J0741.0-5226,PowerLaw,0.06302219,0.2801713,3FGL J0740.6-5230,,0.0,0.0,0
178.82164,26.614653,-23.544682952886365,3.097086,0.20765279,0.09534614,0.39842272,0.9337212,-0.8587502,0.00310385,-0.9387222,-0.3620803,-0.9999183,0.9843585,2.204112247229973,5.4621987350042085,,4FGL J0743.2+4034,PowerLaw,0.4724285,0.16834706,,,0.16,0.0,0
231.51855,5.0073667,-22.4273517384815,2.735444,0.25881156,0.36316016,2.166351,0.990694,-0.71357745,0.016781272,-0.8039708,-0.8680742,-0.59620947,-0.99997985,1.252993513346433,6.449707888203114,,4FGL J0744.4-1403,PowerLaw,0.24494591,0.86742437,,,0.0,0.0,0
254.56902,-7.9989777,-21.08143911711617,2.2316744,0.20051196,0.6177188,4.7705264,0.9837406,-0.28167206,0.004983238,0.15240501,-0.6492199,-0.8523534,-0.50213796,2.2932581318056293,7.400968592555145,,4FGL J0744.9-4028,LogParabola,0.20715517,0.60401666,3FGL J0744.8-4028,,0.13,0.0,0
255.38487,-8.106514,-22.231195996089195,2.262554,0.2091079,0.082078464,0.89597356,0.99985814,-0.8828397,0.0017436132,-0.37984908,-0.49924734,-0.7376879,-0.5899228,2.421356795313995,7.805609701722195,,4FGL J0746.5-4113,PowerLaw,0.10499599,0.387984,,,0.0,0.0,0
226.19887,8.759922,-22.334766525440937,2.0653982,0.24844073,0.052528862,0.5049782,-0.40585855,0.37150437,0.0013424422,-0.54917926,-0.3948844,-0.7424784,0.0029550514,2.1275986483678007,8.273469387033284,,4FGL J0747.2-0736,PowerLaw,0.1100703,0.47133356,3FGL J0747.4-0734,,0.0,0.0,16
258.43652,-9.101469,-21.893658002194716,2.3312986,0.29526725,0.64905643,3.3857925,-0.51647586,0.0012973944,0.0021216457,-0.10832255,-0.7570278,-0.85423046,-0.9999986,1.1487921534228804,7.415998310726387,,4FGL J0749.8-4420,LogParabola,0.25086543,0.3454099,,,0.0,0.0,1
143.55507,30.243187,-23.16535687758506,2.7610512,0.14081077,-0.13429466,1.052385,-0.7026045,-0.7198476,0.003982593,-0.80770475,-0.64704096,-0.9995871,-0.99794585,2.414587631499816,6.6029114490657586,,4FGL J0750.0+7140,PowerLaw,0.047486156,0.45775068,,,0.0,0.0,256
287.5514,-22.554914,-22.64960483647485,2.1712575,0.30920497,0.43546498,2.3110838,-0.99991715,0.9994806,0.004353035,0.8924725,-0.7526774,-0.5480501,-0.99962914,2.693421048279221,7.8966365150948805,,4FGL J0750.5-7519,PowerLaw,0.28330138,0.6456463,,,0.0,0.0,0
245.78331,-1.2766964,-20.89585775258391,2.5346243,0.23097958,0.7161841,5.3897147,-0.37533414,-0.083652884,0.005491193,-0.5304306,-0.8739048,-1.0,1.0,1.50378277560194,7.005238369033421,,4FGL J0752.0-2931,LogParabola,0.2130438,0.50631607,,,0.0,0.0,0
243.22476,0.5353301,-21.77503877733536,2.625269,0.38286132,0.9644281,3.5256693,-0.9999933,0.99990857,0.0020847647,-0.56905335,-0.9155606,-0.9999986,-0.01328333,2.050086531046371,6.744024203367296,,4FGL J0753.1-2624c,LogParabola,0.31962013,0.34632954,,,0.96,0.0,36
255.02257,-6.0622997,-21.20658195749771,2.1889348,0.22088552,0.99983287,6.490997,-0.99999726,0.99983966,5.5797485E-4,0.70032525,-0.43221694,-1.0,0.93372184,2.042713758592652,7.888746268913742,,4FGL J0754.9-3953,LogParabola,,0.074716754,,,0.0,0.0,2048
202.3777,22.373943,-22.897938173581633,2.2072968,0.25969467,0.0061843363,0.06503228,0.99771714,-0.4843285,0.0020681233,-0.80241007,-0.107268855,-0.62541395,-1.0,2.686998494030589,7.7555719476222045,,4FGL J0755.6+1855,PowerLaw,0.10303443,0.5667884,,,0.0,0.0,0
225.1809,11.78536,-22.473018266897196,2.8842378,0.12385858,0.047533404,0.6070654,-0.24549095,-0.8180947,0.0032915252,-0.85799754,-0.6558412,-0.9986462,-0.5163919,1.3056912797996996,6.02178800837959,,4FGL J0755.9-0515,PowerLaw,0.08299485,0.2039045,,,0.0,0.0,0
141.8524,30.686478,-23.311846691680362,2.021435,0.3193679,0.24195911,1.4479535,0.9248868,-0.8230474,0.0022676135,-0.2664318,-0.528723,-0.2715336,-0.9999915,2.4611573546338015,8.051959352612313,,4FGL J0757.9+7304,PowerLaw,0.18015763,0.5082648,,,0.0,0.0,0
234.19327,7.2301993,-21.968418095507047,2.5997393,0.22490296,0.41165772,3.2745798,0.9994627,-0.5506654,0.01564966,-0.80449474,-0.96348304,-0.98278254,-0.25011322,2.8082080664147506,7.005203807252534,,4FGL J0757.9-1514,LogParabola,0.1731015,0.9096917,,,0.0,0.0,20
233.95619,7.613154,-20.58952712831334,2.2279713,0.20122133,0.58482254,7.1555095,0.4904767,0.99615,0.0032916653,-0.17366236,-0.65105695,-0.9416734,-0.99997216,2.4306922510209814,7.3373832984381275,,4FGL J0758.8-1450,LogParabola,0.14936279,0.4105325,3FGL J0758.6-1451,,0.0,0.0,0
269.20282,-13.1252575,-22.545576229205125,2.4683163,0.19604549,0.021627866,0.27102995,0.9729885,-0.57827765,0.002206518,-0.8140905,-0.6892406,-0.36837456,-0.9999476,2.3530404414029054,7.234071474307525,,4FGL J0800.1-5531,PowerLaw,0.08690586,0.19550885,,,0.0,0.0,4112
183.37364,29.111372,-22.214061749406294,2.3620403,0.35294557,0.99980557,3.3122725,-0.78272897,-0.6591283,0.009146026,-0.189608,-0.72074354,-0.8890327,-0.9999675,2.298957722031503,7.579588676024267,,4FGL J0800.5+3715,LogParabola,,0.0073097446,,,0.37,0.0,2048
230.85431,9.989528,-22.043945880804948,2.448808,0.17216057,0.1660751,1.8220644,-0.9905152,0.99315494,0.0029904847,-0.68154097,-0.65689784,-0.9988594,-0.96938133,1.7616216877437048,6.9607769538592255,,4FGL J0800.7-1059,PowerLaw,0.10777016,0.32249302,,,0.0,0.0,0
