Source_Name_3FGL,Flux_Density_3FGL,Unc_Energy_Flux100_3FGL,PowerLaw_Index,Signif_Curve_3FGL,var_3FGL,hr12_3FGL,hr23_3FGL,hr34_3FGL,hr45_3FGL,GLAT_3FGL,Category_4FGL
3FGL J1249.5-0546,-29.10163243633475,-27.427028580255513,2.4129112,-0.5079839983438383,3.962599763164614,0.9772205101258166,-0.9067394203866775,-0.1309129098436177,-0.7702511747344162,57.089054,AGN
3FGL J1259.5-3231,-25.775857675170997,-27.43980448784229,2.7141607,-3.2994759795531223,4.120455518081439,-0.8064412491690788,-0.728480497740078,-0.7297829440708427,-0.9998826042462824,30.32182,AGN
3FGL J1301.5+3333,-28.351197311342226,-27.836757676802307,2.3971708,0.9986343719098166,4.142459959104744,-0.3801632139914247,-0.5406376819812049,-0.7719069882808707,-0.9999715974318741,83.20579,AGN
3FGL J1315.7-0732,-29.280657623486693,-27.50900527347409,2.0191858,-1.6368272491686553,4.283317284229351,-0.2255767720868482,-0.487078688301801,-0.6753340218226581,-0.17226304010572935,54.825226,AGN
3FGL J1329.1-0536,-29.29589272450126,-27.25077679487033,2.3515882,-0.3367460361008698,3.9245367805220894,-0.517743136985908,-0.6152882579861745,-0.5273749893669737,-0.7329938942184726,56.013855,AGN
3FGL J1330.4+5641,-25.946205897286166,-27.96884865055133,2.995564,-0.04749409942431284,3.9138246614707737,-0.6616215525605406,-0.9376936954297599,-0.06784408849727519,-0.6290822801223918,59.629963,AGN
3FGL J1348.5-7150,-27.00498413376866,-27.35180381881414,2.6377401,0.41853676716460547,4.0626458755601424,-0.7606272796648709,-0.837086650299732,-0.23920230669593306,-0.7161697600122421,-9.465131,AGN
3FGL J1411.4-0724,-32.101245197968254,-27.70073138754259,1.8979145,-0.7097723357715995,3.6178127372668984,0.05470661322567505,0.5501157158611147,-0.582382895821202,-0.2684072919400158,50.39902,AGN
3FGL J1417.5-4402,-27.412102155646128,-27.408517849552997,2.368808,0.3841058138343895,4.006981414277414,-0.6427328754831881,-0.5944759155051361,-0.5776117467212585,-0.9639237828129406,16.150196,PSR
3FGL J1420.9-4615,-26.310203422534826,-27.411145538629363,2.7009985,0.2524332688120121,3.719567472919338,-0.8479876015591244,-0.6908049313703679,-0.63131581024153,-0.8375098196193806,13.863179,AGN
3FGL J1421.8-7920,-29.816065958291667,-27.659457319519813,2.1435895,1.0374153781257163,3.773818585484953,0.9415134915972896,-0.6458534489779661,-0.6793910650848725,-0.8139243357408523,-17.232687,AGN
3FGL J1424.3-1753,-29.34006811524114,-27.64195406339133,2.1735172,-0.41297450820818554,3.8991454849325606,-0.7925409853282636,-0.4923412041014779,-0.48088107634855126,-0.5517548105410358,39.660583,AGN
3FGL J1427.2+1610,-25.246432531162842,-27.77269371845285,3.010405,-2.0731638476988916,3.9039988982144926,-0.818317436010843,-0.7660666968252854,-0.7040296989569598,-0.9999322615024727,65.25621,AGN
3FGL J1438.6-4209,-29.709042626330216,-27.402281412324516,2.3211524,0.6261027489163471,3.521083478408564,-0.9065000653450487,-0.627653697452807,-0.3957438821327252,-0.29153927991815376,16.423964,AGN
3FGL J1502.2+5553,-26.12495977735581,-27.931022898663986,2.583319,-3.24726526857601,4.631929831524865,-0.6632533574660499,-0.7787184480970156,-0.533667957173101,-0.876991005980703,52.89887,AGN
3FGL J1512.8-5639,-26.98648525053247,-26.47330143428517,2.4624138,0.00432901627317082,4.336443584711431,-0.6317637122903317,-0.7621021274687702,-0.7400830953411279,-0.5745433650416522,1.0294861,AGN
3FGL J1513.3-3719,-33.092469528691346,-27.684537405656148,1.6849688,0.017591360717903685,3.384110461493022,-0.9886582479944072,0.17625052689963627,0.31634723961945116,-0.5095005808981353,17.457664,AGN
3FGL J1517.0+2637,-31.75759544183604,-28.010472586822743,2.0013506,-1.2843221312245652,3.346216031592321,0.9999427206277895,-0.8749261964994647,0.19581259840657528,-0.6347046381642358,57.649296,AGN
3FGL J1525.8-0834,-33.477576641801384,-27.696664033353926,1.6438884,0.05156326794141095,3.753785321833989,-0.9999831554076877,0.9953037242636972,0.4973348244354714,-0.4300782209417441,38.289295,AGN
3FGL J1528.1-2904,-33.11180860230548,-27.630583611647506,1.696769,-0.85095866630127,3.6984328002384994,-0.8689711723363779,-0.4659358201464515,-0.0557683968239761,-0.7531884805400388,22.425936,AGN
3FGL J1528.7-2247,-29.17088394639312,-27.602909768511477,2.2422311,0.7736547032671576,3.7322044734523043,-0.39811022744030505,-0.568028794536429,-0.5812014452311751,-0.9999727444687858,27.271341,AGN
3FGL J1529.5+6733,-29.98990072544108,-28.200958713431813,2.2368367,-0.8447377136945552,3.903962264774406,-0.3249591428706471,-0.7322892212412797,-0.5773298886585103,-0.5261181614417743,43.113842,AGN
3FGL J1541.6+1414,-31.65992799887694,-27.68719376873177,1.9751117,-0.49521111716166183,3.642485454348234,-0.9882937030122507,0.9209649048922312,-0.6044297481789538,-0.4809814980203785,48.391552,AGN
3FGL J1544.6-1125,-26.64981058561225,-27.292108146035865,2.4127812,1.3146313744746856,3.8601519652302527,-0.13607068397612945,-0.7191012323500309,-0.6886007187916794,-0.9999852889670734,32.984398,AGN
3FGL J1548.4+1455,-28.180324504902007,-27.40319932466344,2.112147,0.4405648416771421,4.211069853478878,-0.24019394167674296,-0.5331542173044885,-0.6028592827439825,-0.45828137280557546,47.174854,AGN
3FGL J1549.9-3044,-33.434453178014266,-27.518448698663,1.4396122,0.8084099764115747,3.562710180179864,-0.9551303347973094,0.9989415876245469,0.10891592380615024,-0.03470682114359084,18.141542,AGN
3FGL J1553.1+5437,-28.820090365343635,-28.07216450143103,2.2550774,-0.6673139504284745,4.029878927317152,-0.4697215492388143,-0.5614494061739052,-0.6277301043622496,-0.8019788167563282,47.169643,PSR
3FGL J1602.8-1924,-28.902238570770614,-27.398098099843097,2.3129683,-0.6996816034753554,3.80302445792802,-0.6247677616709468,-0.7277001302374281,-0.5647045204541269,-0.6443905864495583,24.310184,AGN
3FGL J1613.4-4222,-28.218749742514923,-26.951297935430954,2.4347908,-1.740798748136873,3.798590823565559,-0.5678954154087722,-0.9087026546545484,-0.43128476985784686,-0.6799300773863992,6.363813,AGN
3FGL J1619.1+7538,-32.97007458485234,-28.1459178487581,1.7126698,0.5860566136705879,3.890168179011092,-0.9987625742641882,0.9652740750064243,-0.5042027198791345,0.14415738272288117,35.29636,AGN
3FGL J1628.1-3344,-30.56828255835016,-27.214965024143257,2.1165962,0.11050308992678565,3.6064033046878854,-0.8737335127862682,-0.6063846051294413,-0.5050865921482292,-0.30937400153115635,10.367889,AGN
3FGL J1628.1+0254,-29.9178387708865,-27.703381293288913,2.1223505,0.7056731026197325,4.028617726429366,-0.10295156074548466,-0.03313446784949985,-0.8222747635894396,-0.36536851750321797,32.90811,AGN
3FGL J1642.4+8045,-27.75329101501866,-28.048665946637943,2.4850972,0.45196719630963444,3.7531334816620436,-0.4813277325024861,-0.6817432011947883,-0.8114051819056656,-0.6664139414535333,31.755138,PSR
3FGL J1644.4+2632,-26.805942309188325,-27.686338813162546,2.7532167,0.4757298282304188,3.746084494644622,-0.7633606677061415,-0.9572406146535636,0.29282251104562834,-0.8178986678977966,38.5034,AGN
3FGL J1646.9-1332,-32.14780448794096,-27.321741410520552,1.8505279,-1.2311372393538431,3.7367153535938042,-0.9655389330360671,0.43912495456518524,-0.54039437661635,-0.34208007827853365,19.892075,AGN
3FGL J1648.0+4230,-28.341593945038316,-27.9486681262838,2.4801893,-0.31816299838539164,3.935766484807233,-0.5082633673348427,-0.8094402089405582,-0.5793509149502245,-0.9970377876340754,40.124744,AGN
3FGL J1650.0+0356,-30.115733184648672,-27.585355064817588,2.165772,-0.3432617331785148,4.33970364443129,-0.8038940577050869,-0.5691681594855132,-0.45343303917900435,-0.3455992768311987,28.68336,AGN
3FGL J1704.1+1234,-26.625977035179165,-27.48637572571429,2.583273,-0.7397824980799402,3.850183239372902,-0.7436841626089796,-0.7775476700776924,-0.600326968587261,-0.5631072292368456,29.42443,AGN
3FGL J1704.4-0528,-29.072908190178868,-27.194094227746238,2.1847432,-1.0174791295990155,3.7296295260478245,-0.09155674708880325,-0.8231437099419898,-0.2139912802519745,-0.6867092657008667,20.797222,AGN
3FGL J1705.5+0948,-25.571349084593265,-27.463562297796408,2.8066092,0.5664811955710058,3.827209284549625,-0.6498868750154532,-0.8665248868218576,-0.8076397756886086,-0.9998406702825234,27.951149,AGN
3FGL J1715.4-4028,-30.14756266611926,-26.444559287738294,2.1041749,0.31296765554185446,4.092017941070286,-0.9953124444409328,0.6531080490966509,-0.061546474171564405,-0.5528022239876162,-1.1736468,AGN
3FGL J1727.4+0634,-26.56532569148618,-27.229298134182923,2.6870856,0.9744845428387872,3.7924831023836423,-0.7502770908179406,-0.733475581800633,-0.8395218518970501,-0.9991769705848429,21.646387,AGN
3FGL J1731.9+5428,-25.21223735283375,-27.84781859621465,2.901923,0.45026713976240246,3.671585725896735,-0.7459156565939671,-0.8593803097360557,-0.8677064333142069,-0.9998719785504135,33.155773,AGN
3FGL J1733.5-3941,-29.400053942844387,-26.78582732468601,2.230005,0.4728496380180336,3.9596241582417484,-0.5765028515170848,-0.8284107686179437,-0.38298934632114917,-0.4634018306889289,-3.610446,AGN
3FGL J1733.8-6056,-26.37012343836448,-27.571082847245606,2.5818665,-2.4183805302334966,4.036623372406396,-0.7283422571008035,-0.6930003025051398,-0.8775785359660644,-0.08625908364565732,-14.771928,AGN
3FGL J1745.4+4721,-27.184930256554576,-27.800945990094764,2.5581224,-3.8708125903529225,4.166952624358695,-0.6680889687958057,-0.8020927119926328,-0.7588539837609501,-0.04717670524832458,30.430563,AGN
3FGL J1748.0+2701,-29.314927111502396,-27.79492249468675,2.2776077,-1.2649270721363084,3.7297879248950117,-0.6867041243150749,-0.5082055637283753,-0.78162418555769,-0.13863312333229885,25.06391,AGN
3FGL J1759.2-3848,-29.087395124576886,-27.10923270372056,2.2362862,1.2504443396947706,3.480022271173005,0.8268579954915026,-0.4741166992032683,-0.5100572012363687,-0.9999976931328304,-7.426649,AGN
3FGL J1806.8+5346,-27.461063427728178,-27.85733042296371,2.5622666,-2.1915098376113384,4.207039490199726,-0.67717577692714,-0.74558630540306,-0.8273485346498758,0.03307207611788921,27.996992,AGN
3FGL J1809.0+3517,-28.81695912917013,-27.67297270653564,2.4414024,0.06681043837802911,3.6375857649894656,-0.6311724330340596,-0.8059270778870867,-0.46590774295214865,-0.520155106837117,23.382431,AGN
3FGL J1810.7+5335,-32.22342849414352,-27.868288515867956,1.780261,0.9109114896584103,3.722495790119495,-0.9998356497795841,0.9986539610571753,-0.20967101672762303,-0.5721768898924362,27.406288,AGN
3FGL J1827.6-0846,-27.39402499601793,-26.230861572244645,2.3622096,0.35305371519714823,3.9439880365910884,-0.7267250541149567,-0.6155477350165002,-0.6786464125465013,-0.7470404072886242,1.2415937,PSR
3FGL J1829.2+3229,-28.644233900977213,-27.68489784978715,2.2854562,1.2602070212274292,3.883543980417289,0.010875866361212032,-0.4597282756798078,-0.7432031765043287,-0.9999724519789187,18.518923,AGN
3FGL J1829.2+2731,-25.947404251002748,-27.541599421090236,2.6200266,1.0495047441388592,4.038603619765341,-0.6180883333855369,-0.8160871871211818,-0.7547626161140256,-0.9997499855472229,16.678802,AGN
3FGL J1840.5+6116,-26.646197874517746,-27.605646394563855,2.7322369,-0.7804163362261889,3.9630217194311554,-0.8739197221926217,-0.6946188264931044,-0.5390747909457768,-0.8787372901896983,24.85127,AGN
3FGL J1857.9+7319,-26.819127008848753,-27.962828466071333,2.6442003,-0.41841327498483855,3.610745411280233,-0.7503217594990051,-0.8899999355020788,-0.5129518943491115,-0.2782794354941009,25.438639,AGN
3FGL J1901.5-0126,-25.079148347129543,-26.57088648854515,2.6182117,0.46660818373948504,4.100425916578647,-0.5933133961874305,-0.7800065401453508,-0.7055845343294718,-0.8011413424666046,-2.9207902,PSR
3FGL J1911.7+0307,-28.634354661650104,-26.714883835827514,2.3222234,-1.5815084465491591,3.9692499558083014,-0.6609140675252817,-0.8209662539513142,-0.41358464345767104,-0.6259736807926937,-3.0762205,AGN
3FGL J1922.2+2313,-33.4990404654943,-27.43285065253424,1.6248366,0.4587370237330445,3.7756818863594668,0.5434381602716697,-0.8882491757879466,0.6645950404064093,-0.10162973615261252,4.022715,AGN
3FGL J1923.2-7452,-28.730105906207964,-27.666711508004923,2.2185771,0.4289021034727599,3.9284148618685815,-0.6377190955578961,-0.7155246748775043,-0.4142636663777771,-0.5837977158453239,-28.186966,AGN
3FGL J1934.2+6002,-30.305496811828945,-27.96162521976857,2.1403484,-0.1447232397830773,3.5744531346268813,-0.8656488099446851,-0.20644468355449166,-0.5918830671655525,-0.6341944761847423,18.216028,AGN
3FGL J1936.6-4215,-28.68741990506871,-27.70169350415734,2.308185,1.004572122055515,3.4934857275947304,-0.5012609253777162,-0.3386686401609518,-0.8327918444517057,-0.9999416202019084,-25.835772,AGN
3FGL J1944.1+3919,-29.75094029475978,-27.50004171436494,2.184457,-0.15268108021794655,4.012760792722524,-0.529902114364873,-0.5445813417733708,-0.6216426571471252,-0.7009736482055426,7.5842066,AGN
3FGL J1950.2+1215,-25.665676894880175,-27.070204506410896,2.6260316,1.3450116615330183,3.9148730202748347,-0.59502247625786,-0.7392838771136951,-0.9230720793071195,-0.99980492449079,-7.117476,AGN
3FGL J1957.9-0712,-28.29956193151978,-27.448373195730255,2.3787937,-0.2614963961741477,3.70480432753338,-0.5950191348356545,-0.8070539214040524,-0.5493410406956364,-0.7526301219606749,-18.050085,AGN
3FGL J1958.1+2436,-33.233651309136796,-27.11857726220321,1.6788126,-2.7322408906770157,3.8560537430907362,0.6969697338315471,-0.5242406475796987,-0.07502430654925459,-0.4268182533526548,-2.4149113,AGN
3FGL J1958.6+3844,-27.140330140571646,-26.93644315941685,2.6373606,0.4128421639305429,4.1966013914241564,-0.8075153870869367,-0.761017745250382,-0.6872603144453902,-0.8802578437693045,4.8519573,AGN
3FGL J2006.6+0150,-31.15875409793363,-27.607338867242465,1.8722081,1.038540930439813,3.403392437430213,-0.6183783461397657,0.9938775726501865,-0.5429784960864463,-0.7408743003581063,-15.781996,PSR
3FGL J2015.3-1431,-32.584827642178794,-27.70895065791025,1.7703412,0.20924923074837048,3.4974853862702484,0.17472144527516778,0.19078308597517485,-0.4762779622390245,-0.031631867298362995,-25.025145,AGN
3FGL J2022.2-7220,-31.533055177387634,-28.00327864010095,1.9494183,1.1050800607968907,3.655284226205994,0.6472798879692551,0.13865999313344987,0.34621586223645134,-0.9022061770594291,-32.59619,AGN
3FGL J2024.8-2331,-30.96929846049211,-27.79927800548977,1.949887,0.788486541756671,3.6278686499261874,0.9991210504195001,0.41122826335965185,-0.2660463489028544,-0.8609351286447763,-30.361326,AGN
3FGL J2030.5-1439,-32.195633694343535,-27.83551607568778,1.8650038,-0.37279570221242014,3.6761229345937485,-0.07939283673822817,-0.23226770493460688,-0.5257175477736648,-0.3805177523611025,-28.432045,AGN
3FGL J2034.6-4202,-30.55237579368054,-27.6634788139111,1.948012,0.6915566663625694,3.739207672965863,0.934303385211832,-0.7233910098675841,0.04429959222584393,-0.7992758145761564,-36.38259,AGN
3FGL J2035.8+4902,-31.300975464911186,-27.080690300246427,2.0954099,-0.8283247273530826,3.791092301056259,-0.642284958266023,-0.23598087872288234,-0.707530047044599,-0.5167086164237541,5.0344753,AGN
3FGL J2042.3-5416,-27.597080665009454,-27.734601993859176,2.5529985,-0.6779782723773324,3.88019657506025,-0.5642743129890833,-0.7229776005785329,-0.7814967252334731,-0.9994173750491646,-37.737637,AGN
3FGL J2043.6+0001,-32.490840226312706,-27.70953610782099,1.6896613,0.8565799199062922,3.728957251788399,0.31761772287814855,0.023608306401334957,0.18810838050529835,-0.623326736823027,-24.719402,AGN
3FGL J2044.0+1035,-29.01581608170367,-27.588384991936685,2.2908466,0.7770499976464283,4.069326145313266,-0.17230381119765442,-0.6785318033348332,-0.39522401001235535,-0.9999977419858895,-19.19622,AGN
3FGL J2046.7-4259,-30.580965346219525,-27.802600734481075,2.0109036,0.3475358089771926,3.736108877150794,-0.7376709026980217,-0.3669811290476155,-0.36740979707769283,-0.7616750560521431,-38.676685,AGN
3FGL J2047.9-3119,-27.050243177088838,-27.66983679112078,2.5207422,0.828796241840573,3.790424700880603,-0.8435424610781289,-0.5424040890585006,-0.597994751601369,-0.44992716310393466,-37.378876,AGN
3FGL J2053.9+2922,-32.62922959373918,-27.33864221586071,1.5435793,1.2406340525337842,3.8280584004929934,-0.5601809542594541,0.9998096824457487,0.20531577273784715,-0.40172896866829805,-9.865336,AGN
3FGL J2054.8-4908,-29.194260218854375,-27.7244761176404,2.3455164,-1.5785203250215247,3.9141256732719105,-0.8170945732770939,-0.728138156624809,-0.23641488481800937,-0.8304936947798128,-40.05893,AGN
3FGL J2110.0+0442,-30.49122910897888,-27.70110962311944,2.0631783,-0.5359983824413803,3.96272809685825,-0.5224882146650718,-0.6646785590010772,-0.3912784855506537,-0.41674249326585744,-27.836702,AGN
3FGL J2115.2+1215,-30.05857357770828,-27.655734491234462,2.1612828,0.3629410408836465,3.7765342240819075,-0.6152414311556754,-0.7854948132983474,-0.40213373810191966,-0.4545465670366548,-24.450743,AGN
3FGL J2118.3+5751,-27.836725983822276,-27.118715348116414,2.4833553,-0.3234336101589305,3.981104193015116,-0.7000214816710194,-0.7660697299063849,-0.46883219957051975,-0.7863729244538477,5.9114714,AGN
3FGL J2120.4-1256,-26.714879155120258,-27.709381655906498,2.5725129,0.6538658215677423,4.19542503153515,-0.5708259683069801,-0.8145952608914824,-0.7036486019401158,-0.9988123347064427,-38.854103,AGN
3FGL J2127.5-6001,-31.9301760636515,-28.04144741039505,1.9506174,-0.7376386911934502,3.399695120499357,-0.7220749510562829,-0.24350747805723058,-0.7180779441554989,-0.21896386100676457,-42.454098,AGN
3FGL J2130.4-4237,-26.449391072508295,-27.660625740219906,2.5613785,0.8837417547121861,5.395594565047466,-0.6220400946563469,-0.7680584993237349,-0.7809031088031264,-0.9999584914339997,-46.683434,AGN
3FGL J2131.1-6625,-27.070219745359758,-27.832200651939207,2.447518,1.159715039299998,3.9576883877862166,-0.40516136762487454,-0.6475144856007357,-0.8072289813716472,-0.9999869266415998,-40.27448,AGN
3FGL J2131.5+2605,-29.639678804220743,-27.513898742906115,2.2698848,-0.43124686985620525,3.6190747174393265,0.9950155727436198,-0.7439478466946194,-0.6847514450945688,-0.08886276586077775,-18.273493,AGN
3FGL J2134.5-2131,-28.70413771943345,-27.65787189318184,2.1337929,-1.6215005746892228,3.8307193230600847,-0.3840640129375995,-0.689743701236354,-0.5276861093932482,-0.29550168388357384,-45.08291,AGN
3FGL J2142.7+1957,-31.9701867482722,-27.8643693836992,2.0091686,-0.5754859300968553,3.6278613955364083,-0.9424753269422593,-0.4843388535741961,0.17368174591931498,-0.720516219415316,-24.392433,AGN
3FGL J2145.5+1007,-33.66855167507998,-27.72763110712181,1.5526955,0.39017345106953877,3.643436826935231,-0.9927635853395324,0.7585613598146975,0.07983910686581744,-0.10520227424808215,-31.538164,AGN
3FGL J2150.5-1754,-26.199709556474584,-27.719727856507948,2.6587038,-0.12222442654732713,4.09008394868489,-0.7585525152065978,-0.8765701892053019,-0.44225006158159286,-0.7824401635003122,-47.45519,AGN
3FGL J2151.6+4154,-31.134886640937825,-27.415378184062146,1.8487629,0.7260253220633719,3.519704007315994,0.9929027515845265,0.1345070099393048,-0.5346751380183068,-0.26578326946475545,-9.448793,AGN
3FGL J2209.8-0450,-34.46336841099569,-27.397483134368102,1.2660482,0.7444239648112043,3.8204917564621215,-0.01919881968163456,-0.5965594024666132,-0.6982614617331614,0.0897156754313772,-45.55829,AGN
3FGL J2223.3+0103,-31.54135884223763,-27.676745000940496,1.808709,0.22471623400024526,3.7275020797947107,0.16869478190716783,-0.5543897480290821,-0.06156084645017452,-0.4828738555429591,-44.594585,AGN
3FGL J2224.4+0351,-33.21300781674195,-27.654848445484284,1.5956316,-0.19977453380165763,3.535379087787009,0.9995377056012023,-0.527404068114368,-0.5624396671178036,0.16138268603204653,-42.90061,AGN
3FGL J2228.5-1636,-28.087161540990603,-27.74533686582356,2.5065176,0.6097353537730353,3.9045021142950183,-0.8324356071598205,-0.6333532343013873,-0.6677741529351853,-0.4174764584722308,-55.366726,AGN
3FGL J2229.1+2255,-29.768600798282794,-27.790289381622244,2.239102,-0.2346018222878166,3.789033044735418,-0.6870440852184097,-0.624147477081879,-0.7953665250431835,-0.059980817640214526,-29.276773,AGN
3FGL J2244.6+2503,-31.470129031833206,-27.898669999430236,1.9194807,0.805881492833717,3.729457730937446,0.44009710911490524,0.08205125313770761,-0.3330828971192961,-0.519813280088912,-29.532755,AGN
3FGL J2247.2-0004,-28.865474090158216,-27.607673309623962,2.107771,0.2185347068883771,3.879527292683879,0.12128273403814034,-0.7182398134279556,-0.527100645459872,-0.5054167572462976,-49.734753,AGN
3FGL J2249.3-5943,-30.780277832103923,-28.153702407883944,2.174028,-2.113400143258694,3.6927868104449173,-0.6899699258985078,-0.34534115701661644,-0.8411203169166385,0.1898142441607048,-51.294617,AGN
3FGL J2250.3+1747,-26.948598589432624,-26.920655723229533,2.7852352,-0.36924446759894125,4.466542170474801,-0.8352039735321664,-0.7029116578329281,-0.9663557700015832,0.5381730387986011,-36.330647,AGN
3FGL J2253.1-1237,-27.77997185225972,-27.839047571001192,2.4423332,0.952285555127376,3.8309711153679884,-0.37573865033917586,-0.7643302165765735,-0.7248276827300293,-0.9923211691224909,-58.769665,AGN
3FGL J2254.6+4253,-26.034178188364216,-27.57515329565743,2.659318,0.5085992672725662,3.8584509904119,-0.6989535851200062,-0.7305108708674554,-0.8096277759927297,-0.9999498285447316,-15.003079,AGN
3FGL J2258.2-3645,-31.036021419540646,-27.937208887451614,1.9558733,-0.07269424885466284,3.5245239568045346,-0.6212869683020061,0.12809318320100382,-0.9613127942506706,0.7709853780392774,-64.25224,AGN
3FGL J2259.9-1553,-29.628558299266903,-27.888442755316614,2.1121497,0.7327718025156982,3.769009727184281,-0.4813874005620401,-0.517241921076833,-0.5786312678132328,-0.7523396152980577,-61.838017,AGN
3FGL J2300.0+4053,-33.894772926010724,-27.68295998707699,1.5139174,-2.4962210569704046,3.5903905525223716,-0.9951659712000873,0.9648338359857633,-0.8942666773085682,0.7918359301817173,-17.242765,AGN
3FGL J2300.1-3547,-29.477566814851496,-27.938849611567544,2.1846757,-0.6890957188259517,3.9093130367778275,0.7314531135069716,-0.7012755603468803,-0.5967314436523967,-0.5787843137956016,-64.847084,AGN
3FGL J2313.1+3935,-25.87245706843427,-27.72740411699987,2.793174,-0.940200301123001,4.071988960859102,-0.7895656113386824,-0.8360118600494929,-0.6973861313229489,-0.3224093971829115,-19.45988,AGN
3FGL J2321.3+5113,-31.66802208479082,-27.77335621052218,2.0188153,-1.1453594901077433,3.6683764976445183,-0.5758105045768834,-0.7206581097482665,-0.1860350469267528,-0.5342472898996783,-9.175679,AGN
3FGL J2321.6-1619,-33.56737710204345,-27.833302858430358,1.5327803,-4.1362553124705295E-4,3.6604005011252667,-0.9999120221532913,0.9957165305380338,0.5117022008475518,-0.5654646046420642,-66.56989,AGN
3FGL J2329.8+6102,-30.938198158364113,-27.265791854714283,2.0607789,-0.7191279775036226,3.638294750721742,-0.7617229502130881,-0.6694704596799057,-0.18219398717001603,-0.5839371702110295,-0.28228247,AGN
3FGL J2335.6-2342,-26.805109505534865,-27.844394674431694,2.64698,-1.0711730125894248,3.4800888114849835,-0.6813886245622941,-0.7647733989668688,-0.7958897686148048,-0.48652557520382417,-72.558044,AGN
3FGL J2338.7+0251,-27.219487458768793,-27.78109831864054,2.5788372,0.5668396897562941,3.9820835147869063,-0.620686328535789,-0.7330823239155116,-0.8436346104228939,-0.9431293347970215,-55.27105,AGN
3FGL J2340.7+3847,-32.03148157433779,-27.830592731156273,1.9188373,0.06594521877435874,3.713592798196726,-0.8514095249144285,-0.9227393675098096,0.4741756308812163,-0.4415637347893105,-22.037018,AGN
3FGL J2351.9-7601,-32.209677714162034,-27.676490978405436,1.6905777,-0.4311069685917945,3.5756668020748132,-0.9999860524635082,0.999853574621665,-0.27435523488754254,-0.446319418879295,-40.552822,AGN
3FGL J2354.0+2722,-30.48027682334315,-27.994661620297098,2.154808,0.13656640730451897,3.7012454293039894,-0.8750550154922777,-0.3209753201105329,-0.18498231815498165,-0.7985304297497653,-33.779556,AGN
3FGL J2358.5+3827,-30.664577797923126,-27.724759651413073,2.0776443,-0.3837281763151341,3.9572046476589615,0.9945715494792824,-0.5653175568676544,-0.5805066454232093,-0.38774144897382146,-23.259953,AGN
3FGL J2358.6-1809,-31.492903250754424,-27.76611200965732,1.8166555,0.6478934010049077,3.887784553191347,-0.7699511517889682,-0.026096321403888924,-0.20120839571121318,-0.5902044633803685,-74.89499,AGN
3FGL J0002.6+6218,-26.171635924768633,-27.09017559235934,2.3474927,1.9800005543256032,3.871690682665771,-0.14028305539984506,-0.5300255879083027,-0.7440944936430428,-0.9999771816775467,-0.03711618,PSR
3FGL J0318.1+0252,-27.942804642406028,-27.93148070088127,2.0869973,1.7471619536115195,3.9164080570208673,-0.2471088557827291,-0.11435156725916257,-0.6566089469870195,-0.9524373932421418,-43.635,PSR
3FGL J0359.5+5413,-25.519908804751754,-26.96636497786853,2.3123431,1.8251888616763319,3.515441808264368,-0.3449328463347164,-0.5753830884198017,-0.6885031981532694,-0.999988362289768,0.87194085,PSR
3FGL J0514.6-4406,-26.09074937571139,-27.83548877741808,2.6116946,1.4368438339407559,4.0732542161718985,-0.3811267602277588,-0.7169768315834403,-0.99998705434372,0.99282432214382,-35.392704,PSR
3FGL J0704.1-1043,-26.66756042694995,-26.759995568272025,2.4653878,1.439590785402479,3.713511406327919,-0.5517690105953632,-0.7806628157176891,-0.7163307501914287,-0.8440255511628894,-2.085731,AGN
3FGL J1035.7-6720,-25.473089609918954,-27.247959502441624,2.2087467,2.1272028434184556,3.8504100566274557,-0.16017317192643876,-0.5087518248907327,-0.7143077130404558,-0.945718129533173,-7.8283772,PSR
3FGL J1056.7-5853,-25.68879173258781,-26.689552815903248,2.4042292,2.220550836837008,3.575437566399782,-0.19831457857425827,-0.6811810706968752,-0.8717867594209209,-0.9999547563714714,0.74054885,PSR
3FGL J1104.9-6036,-27.105172563566466,-26.099845763238587,2.281231,2.150100474515493,3.7633902736851685,0.9999199388834346,-0.4402749143276816,-0.689123385274944,-0.9841617898796063,-0.3890897,PSR
3FGL J1120.6+0713,-27.7616865621607,-27.898371028108873,2.1180356,1.6817069447739834,4.24831165376949,0.9779082910066117,-0.4764575465656835,-0.6338690545584096,-0.961400670377093,60.68519,AGN
3FGL J1208.4-6239,-27.24383784011173,-26.038928649734157,2.3572402,1.7572167292764778,4.1657371964182675,0.8108492463021626,-0.35549866525889007,-0.6584084037068938,-0.9266376299454638,-0.19969934,PSR
3FGL J1350.4-6224,-27.661915160209116,-26.45285220693899,2.184816,1.8208090317967216,4.064596407721215,0.9992772719244135,-0.2672135225086611,-0.5666631178297894,-0.9999935569892606,-0.31989783,PSR
3FGL J1503.5-5801,-26.618506403711166,-26.209415597094544,2.4167218,1.6034205644543515,4.211767533062928,-0.4214626852169656,-0.690423216584552,-0.7089319106767279,-0.9641783157555847,0.47214064,AGN
3FGL J1528.3-5836,-27.68108432507599,-27.374483872544186,2.4354024,1.8431790939689239,4.230030746198678,-0.35696757752887126,-0.040861278436219964,-0.7030139599081877,-0.9999732615184538,-1.7236029,PSR
3FGL J1622.9-5004,-27.161696779850182,-25.93664361283944,2.1365569,2.0157864968288015,3.995425993338665,0.9998459635579632,-0.3031181038421276,-0.535430206115531,-0.7500811057255069,-0.28015098,PSR
