0,1,2,3,4,5,6,7,8,9,10,11,12
10.0,60.0,110.0,160.0,210.0,260.0,310.0,360.0,410.0,460.0,510.0,560.0,610.0
91.08041958041959,92.63286713286706,95.76573426573421,96.49650349650346,97.01398601398593,97.16258741258736,97.1276223776223,97.305944055944,97.48251748251745,97.5332167832167,97.34790209790202,97.30944055944053,97.40209790209785
89.34965034965035,94.28321678321674,96.50524475524473,97.06643356643346,97.18356643356636,97.09440559440553,97.16083916083912,96.66083916083907,96.8566433566433,96.55069930069922,96.35664335664329,97.15559440559434,97.27622377622374
76.92132867132868,91.06643356643359,91.33916083916081,92.30944055944053,93.93356643356637,95.16083916083907,96.08566433566428,96.6188811188811,97.01923076923073,96.98251748251747,96.99300699300694,96.98601398601393,97.05944055944052
74.74825174825175,92.23076923076923,94.21678321678318,95.38986013986009,95.66433566433558,96.27272727272727,96.52447552447548,96.62412587412578,96.66258741258734,96.64860139860139,96.78321678321669,96.72902097902092,96.77447552447549
