0,1,2,3,4,5,6,7,8,9
2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0
88.27368421052631,91.04777327935223,91.60323886639675,91.89959514170042,92.0,91.90931174089069,92.06153846153846,91.91902834008096,91.95141700404857,91.88663967611336
89.0412955465587,91.38461538461543,91.89473684210525,92.06315789473688,91.97732793522268,92.04210526315786,92.10202429149797,92.09068825910934,92.034008097166,91.91255060728744
88.71093117408905,90.08744939271256,91.57085020242914,91.67773279352227,91.7344129554656,91.86396761133605,91.98866396761136,91.9854251012146,91.99676113360324,91.97246963562753
89.59514170040484,91.24048582995948,91.56761133603239,91.66153846153844,91.77651821862348,91.8089068825911,91.89797570850203,91.91255060728744,91.86234817813765,91.93036437246963
