0,1,2,3,4,5,6,7
10.0,60.0,110.0,160.0,210.0,260.0,310.0,360.0
93.49135802469132,97.52592592592592,97.51851851851856,97.52345679012349,97.60740740740742,97.70864197530862,97.71851851851851,97.73827160493828
97.33580246913581,97.5308641975309,97.5308641975309,97.5308641975309,97.5308641975309,97.5308641975309,97.5308641975309,97.5308641975309
92.24938271604938,96.72345679012345,97.07407407407409,97.24691358024694,97.283950617284,97.28888888888892,97.29629629629632,97.28395061728402
91.47407407407407,95.67407407407407,96.64444444444447,96.8395061728395,97.0567901234568,97.13580246913585,97.22962962962966,97.27901234567904
