Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC1,Flags_4FGL,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S,Missing_Values_Flag
4FGL J0214.3+5145,-0.787110567,-9.038097,-25.9664882,-28.2626071,8.30464679,2.0116913,0.05911034,-0.07872441,2.6255937,2.6022239,0.9964798,-0.6905028,-0.61468166,-0.32333037,-0.57567465,-0.24660705,AGN,bll,3FGL J0214.4+5143,TXS 0210+515,0,0.7018816914109332,0.1365811316218695,0.008501301724878807,0.004924368258358235,0.289617006864188,0.1354019336961196,0.5714330158423309,0.21054157367833573,0.009457337400108751,0.016263548027606104,0.41910964675756046,0.20709630307858423,0.8152795592150702,0.04264742314073502,0.014078090850901455,0.005554958640359835,0.17064234993402821,0.04064869770674435,0.7984951609986972,0.04246259748283091,0.033734001845134684,0.012612670532726803,0.16777083715616814,0.04317165108915354,0
4FGL J0214.4-5822,0.528272876,-55.56151,-27.4912462,-28.9492066,7.59010759,1.9364246,0.30126753,0.32179937,1.8699564,3.36961563,-0.9787245,0.99586225,-0.4452877,-0.5876543,-0.6978981,-0.9999984,AGN,bcu,3FGL J0214.7-5823,PMN J0214-5822,0,0.9969473106263433,0.01145434766256488,6.104835098396595E-4,0.0013359045043394447,0.002442205863816838,0.010595332349612583,0.9901421449716847,0.010271156592172297,3.704546116240302E-4,9.513827321881032E-4,0.00948740041669112,0.009878158359455725,0.9316087470518063,0.021260824683318073,0.016318506737966462,0.009948725154991721,0.0520727462102272,0.01765046368259216,0.9912595374049589,0.003057005566492435,7.901429591530564E-4,4.067587430069518E-4,0.007950319635888058,0.0029856506322783003,0
4FGL J0214.6-4333,0.366750227,-66.50867,-27.9352076,-28.9858055,9.42527942,1.476748,0.41320938,0.07342776,0.36149096,1.81073374,0.9892923,0.38889295,-0.8246378,-0.20181388,-0.2571823,-0.18373337,AGN,bcu,,1RXS J021439.0-433319,0,0.9661449173761134,0.027983415963729403,5.493207874519159E-4,4.2908572732139956E-4,0.033305761836434696,0.0278598196825951,0.9817702971332914,0.02243699140982002,9.200712238895441E-4,0.0029238953541282976,0.01730963164281892,0.021131856458943447,0.9234180310329619,0.021482848733690513,0.0037994732270355386,0.0016375427479737303,0.07278249574000249,0.021074835738545402,0.9023587296867589,0.04650704694802179,0.0014844973433009844,0.0016359525304854407,0.09615677296994005,0.04662560701393942,0
4FGL J0214.8-6150,-0.544235698,-52.610622,-27.2135653,-28.7668787,7.0790941,2.316635,0.25761127,0.2538332,1.4367875,0.956049906,0.8945147,-0.22621493,-0.6680599,-0.72245556,-0.9999546,0.9986479,AGN,bcu,,PKS 0212-620,0,0.9681938973983647,0.025228282763897537,0.005854745915097929,0.00585949029547943,0.025951356686537305,0.02293437640779959,0.8160950714497801,0.17255012304663062,0.07273702099518715,0.11291685572763659,0.1111679075550327,0.09316182127581653,0.8549613373700169,0.036436474916292316,0.044560715643540125,0.019363906148745186,0.10047794698644295,0.025518038311848134,0.7128146365415907,0.06322655274381062,0.09115699605308071,0.040400230904679965,0.1960283674053284,0.05500794907597262,0
4FGL J0214.9-3722,-0.976614363,-69.6475,-26.7774945,-28.6294009,5.93313943,2.790626,0.18655035,0.06856146,0.63885325,2.46549554,-0.064580314,-0.7781801,-0.76477426,-0.9999652,0.99790245,-0.9963359,AGN,bcu,,PMN J0214-3729,0,0.9984763183718026,0.002600092323413511,3.5952677884317185E-4,5.30286555062418E-4,0.0011641548493542063,0.0022725657698887086,0.9859891134731191,0.0242552353933263,0.001358913909934316,0.0062961275163095085,0.012651972616946592,0.01923986655935095,0.919894964059374,0.01962037827222639,0.008695205716101918,0.005275859633080508,0.0714098302245241,0.018424227695872132,0.9970752994704374,0.0022705743983889404,4.388958860697895E-5,6.18260193834968E-5,0.002880810940955556,0.0022600056272271195,0
4FGL J0215.3+7555,-0.746733636,13.892107,-27.1602212,-28.5947175,9.19495693,1.695622,0.21425924,0.12592368,1.321164,2.32118151,-0.9999918,-0.99963105,0.9999997,0.006156668,-0.6609903,-0.003296479,AGN,bcu,,WN B0210.3+7540,0,0.9866247873115898,0.009374475546970318,3.340808641190038E-4,2.2913484286912305E-4,0.013041131824291292,0.009280143050652565,0.9340411664153427,0.08337276705522771,0.0030302074602121575,0.006814890878617984,0.06292862612444511,0.08159287159239484,0.912476650982166,0.02812837706088209,0.005014583438811308,0.0021714301203613314,0.08250876557902255,0.027149284187931895,0.8822324049211395,0.03576316200678445,0.0044308781991217365,0.003518402478289396,0.11333671687973869,0.03560015666430251,0
4FGL J0215.9+0300,-0.996630485,-53.619614,-26.4985307,-28.4661043,7.9014042,1.8087919,0.2288217,0.16285133,1.5412222,2.89520135,0.99980384,-0.75918156,-0.482366,-0.29128236,-0.70201826,-0.7241611,AGN,bcu,3FGL J0216.0+0300,PMN J0215+0300,0,0.9859734763182743,0.009072885405342592,5.387502737198826E-4,4.030743487169789E-4,0.013487773408005785,0.008873001118035226,0.9791128995171811,0.017888677666934208,8.707332064063432E-4,0.0014896655424836824,0.020016367276412615,0.017188507696142368,0.9415330687151892,0.018510118081925656,0.00413295378775969,0.0025157371785025605,0.05433397749705125,0.01759661922724005,0.9379771417606568,0.01348745958233932,0.002924214559080385,0.0013979257983728127,0.059098643680262845,0.013267356791941784,0
4FGL J0216.5+2313,-0.875896924,-35.606884,-26.5096916,-28.3921776,8.36330909,1.6976545,0.16837442,0.18167013,2.4189632,2.38927682,-0.09029691,-0.829002,-0.38941106,-0.28566992,-0.5225972,-0.5766488,AGN,bll,,RBS 0298,0,0.937832495877471,0.03617973608030833,0.006818460613637553,0.0049187073240403644,0.05534904350889144,0.03419064788424534,0.9374462891661803,0.05437876408176455,0.004080829750499022,0.00689730165142108,0.05847288108332061,0.050904558276631526,0.9134827233354432,0.023621808652855028,0.0088813302207682,0.004974970811946557,0.07763594644378863,0.02182276187517883,0.7983186701873247,0.03341005668616814,0.008929679264711662,0.004536902058381698,0.1927516505479636,0.03304249500859448,0
4FGL J0216.6-1015,0.50604656,-63.786316,-25.685811,-28.3280507,7.17648959,2.1025386,0.07233627,0.08637353,2.4310935,4.7965513,0.99511933,-0.54239035,-0.5674312,-0.5280397,-0.6970835,-0.81352425,AGN,bcu,3FGL J0216.6-1019,PMN J0216-1017,0,0.9971725086654921,0.004026194568951594,2.1587715514959592E-4,1.9984501685181048E-4,0.002611614179358148,0.0038699470473873526,0.9953382952327434,0.006738806637859426,1.700086841971043E-4,6.109353543269633E-4,0.004491696083059435,0.006474204625673883,0.9768115312644605,0.006586759306464615,0.002927088215855238,0.0016916490476174572,0.020261380519684156,0.005856883147822465,0.9961656083809317,0.0013559252990859702,4.421380500977683E-4,2.3037277166513767E-4,0.003392253568970489,0.0012706873570169858,0
4FGL J0216.8-6635,0.250038925,-48.397533,-25.8746151,-28.2545856,7.38330206,1.7877909,0.08477186,0.14479913,4.048002,3.41402622,0.901056,0.15807784,-0.46685895,-0.44391987,-0.58179635,-0.7380967,AGN,bll,3FGL J0217.0-6635,RBS 0300,0,0.9914389203804733,0.004952227869860376,0.003396587978619633,0.002754607351831614,0.005164491640907115,0.0033075838388864002,0.9786747659331185,0.020850238410018308,0.0010634044276164616,0.0020150425974810714,0.020261829639264886,0.019760383350891444,0.9597010892582186,0.0170494655251975,0.014497664668519167,0.013342993571074512,0.025801246073262268,0.009294598637251428,0.9608126431903334,0.010881829528548399,0.005344359246180979,0.002486728392934732,0.03384299756348542,0.010073040460219174,0
4FGL J0216.8+0510,-0.0736043713,-51.667206,-26.7148417,-28.5169835,7.73575566,2.0849407,0.14302687,0.0014148213,0.021471193,2.31506083,0.9984625,-0.7077988,-0.7610138,-0.09391242,-0.46586284,-0.999858,AGN,bcu,3FGL J0216.4+0507,NVSS J021655+051018,4,0.9948038716242463,0.004056692566250831,4.6997334220750175E-4,3.258471073251992E-4,0.004726155033546189,0.00386453792593798,0.9887636915867631,0.010466745489353809,3.0295069953032274E-4,6.488517227418121E-4,0.010933357713706363,0.010224593856428491,0.9384665447021034,0.01580710051501158,0.00505972770892898,0.0018257545524282162,0.05647372758896756,0.01503966629654959,0.9722920951387738,0.007788341365495954,0.0020026812989235926,0.0011165225181971879,0.025705223562302704,0.007494839825338047,0
4FGL J0217.0-0821,-0.274137062,-62.394085,-26.1251885,-28.4560544,6.91424722,2.2712948,0.109740295,0.12957302,2.2871141,1.91020795,0.9956299,-0.6057148,-0.66222095,-0.6581376,-0.73613137,-0.99811727,AGN,fsrq,3FGL J0217.1-0833,PKS 0214-085,0,0.8952715784355818,0.05910703671146329,0.008937283745742099,0.00683971221089214,0.09579113781867614,0.05683666794621581,0.9126366836086355,0.07679428061079237,0.022632323111372584,0.029748418889424436,0.06473099327999204,0.057890154214934535,0.87260843324429,0.034889660784104375,0.02757124469739181,0.013607349812461025,0.09982032205831803,0.027401362804473847,0.8390779214784879,0.032816462318502035,0.05722230646627453,0.019690808876050462,0.10369977205523756,0.024434461082700715,0
4FGL J0217.2+0837,0.570113211,-48.639996,-24.6765778,-27.9110946,6.9362604,2.240584,0.039136466,0.041729726,1.9820889,4.19556551,-0.2927799,-0.6061978,-0.61664677,-0.5912749,-0.68195015,-0.79039854,AGN,bll,3FGL J0217.2+0837,ZS 0214+083,0,0.9867334119380539,0.010144925337924108,7.175661702899865E-4,7.174491104066495E-4,0.01254902189165609,0.009914044551424398,0.9875909621877929,0.016473929511062444,6.551172194719972E-4,0.0019445588965906488,0.011753920592735237,0.01526484426478282,0.9736032198098385,0.009221814786631111,0.003595308996956496,0.002556540583861808,0.02280147119320482,0.008375471962032291,0.9924411972234359,0.0028992488091756927,0.0015339334466273659,8.229841231887922E-4,0.006024869329936652,0.002464862966422059,0
4FGL J0217.4+7352,-0.995341588,12.013445,-25.0226677,-27.6594728,5.8975097,2.876199,0.07352178,0.10476739,2.1268876,3.71661018,-0.005240291,-0.7167773,-0.85652673,-0.8698019,-0.99949765,-0.9316325,AGN,fsrq,3FGL J0217.5+7349,S5 0212+73,0,0.9976697384577756,0.0021378428388520786,0.0014411107526267719,0.0018834126410324742,8.891507895974936E-4,8.701474289601459E-4,0.9480448498827436,0.06634990049315882,0.01102421489420012,0.02555476191435303,0.04093093522305606,0.053513573949443796,0.9399214433439821,0.020832327497261296,0.014123743800773737,0.01077873164352267,0.045954812855244075,0.0163021174295589,0.9301658615928474,0.02170417439239825,0.02930351119193857,0.014243392427787015,0.04053062721521384,0.013787698357515877,0
4FGL J0217.8+0144,0.363123781,-54.418953,-24.269362,-27.674233,6.45052635,2.1595938,0.028656669,0.06384521,4.696218,6.12838864,-0.116959795,-0.5416523,-0.61388594,-0.5798756,-0.7029284,-0.90389967,AGN,fsrq,3FGL J0217.8+0143,PKS 0215+015,0,0.9906409179167824,0.005324970495387751,6.508322546630917E-4,4.530310201571E-4,0.0087082498285544,0.005128944044463303,0.9926709167981982,0.008212337131910972,3.3106591766241054E-4,0.0011135506534697102,0.006998017284139273,0.00796869538878511,0.9788981428694206,0.009013087667537762,0.003998018844856555,0.003655582209299047,0.017103838285723014,0.007462664233342371,0.9982487644203712,8.193150065919682E-4,1.3750496261340768E-4,9.069771220289557E-5,0.0016137306170152907,7.81751772476306E-4,0
4FGL J0218.9-2305,0.466846257,-69.81834,-26.516964,-28.620996,6.39431363,2.5745914,0.1258967,0.04443466,0.66102713,3.95031566,-0.3344009,-0.75546306,-0.75618994,-0.52346593,-0.99999934,0.63719326,AGN,bcu,,PMN J0218-2307,0,0.9986685979463682,0.0012965332533676622,3.481457019510732E-4,3.7998830366067044E-4,9.832563516807493E-4,0.0010657297572564525,0.9942585530756166,0.008216374773280676,2.1160957138896056E-4,7.604454773385229E-4,0.005529837352994499,0.007827683086545438,0.9792598353495573,0.0058838241258947445,0.0027556421819524444,0.0013612291715764681,0.017984522468490236,0.005466874965878443,0.9987382386738731,5.955637143354398E-4,1.387756526705015E-4,8.562898165584732E-5,0.001122985673456249,5.541883632680176E-4,0
4FGL J0218.9+3643,-0.881776628,-22.914812,-25.6112426,-27.5940252,6.91181581,2.4738867,0.10044151,0.1847004,3.3000426,4.84411716,-0.13181661,-0.63854414,-0.6638151,-0.7443088,-0.90701205,-1.0,AGN,bcu,3FGL J0218.9+3642,MG3 J021846+3641,0,0.9925499607543925,0.0054133331453758695,0.002945169004575012,0.0026245486126346197,0.004504870241032624,0.003683627806604268,0.9863496971989275,0.015153429577255031,6.98477710723911E-4,0.0017099201272455342,0.012951825090348451,0.014473084124781295,0.9139978825105064,0.030237943233603824,0.02365091820312035,0.013305645524369589,0.062351199286373,0.023550575383021122,0.9311317119106834,0.019342523375814064,0.004130353347524871,0.00213919187532167,0.06473793474179168,0.018807692335625643,0
4FGL J0219.0+2443,-0.831627307,-33.998367,-26.328586,-28.3659704,8.24171461,1.891116,0.09928705,0.027820643,0.6665242,2.5374987,-0.9794349,0.9999505,-0.63496083,-0.5035874,-0.44205895,-0.13892937,AGN,bll,3FGL J0219.0+2440,87GB 021610.9+243205,0,0.9920277469497003,0.005287632105919481,5.988811770500651E-4,4.362407317782433E-4,0.007373371873249793,0.005078306222689905,0.9847028395646912,0.01298699922173695,5.239868787129464E-4,0.0012482226989396932,0.014773173556595683,0.012405905348626844,0.9337207473847267,0.016555751567293785,0.005704594093258087,0.0026254550713964665,0.06057465852201537,0.015430385274934549,0.9548883180472273,0.012350302971292899,0.004095460020763294,0.001959385275363311,0.0410162219320094,0.012078614798252564,0
4FGL J0219.1-1724,-0.981256725,-67.55039,-26.5476011,-28.5023563,7.80391017,2.1049182,0.12777355,-0.0035682777,0.06791771,2.86475912,-0.6571428,-0.69210595,-0.7237727,-0.3893484,-0.3136273,-0.99998325,AGN,bll,2FGL J0219.1-1725,1RXS J021905.8-172503,0,0.9955694291357706,0.003630291887522959,3.5948278631851334E-4,2.688130625402823E-4,0.004071088077911147,0.003465295208900365,0.9930920300041779,0.008352361893421955,1.4294102861039747E-4,3.4295234675408594E-4,0.006765028967211749,0.008229752527482467,0.956824331905638,0.014400740583825884,0.0030118719699298324,0.0014268055026199098,0.04016379612443204,0.013865742739986496,0.9828448848543885,0.006183395633296799,4.814605515697217E-4,3.1396262301985813E-4,0.016673654594041663,0.0061550008589806296,0
4FGL J0219.5+0724,0.751912988,-49.405552,-26.9541325,-28.3871117,7.65659051,2.2536259,0.18895735,0.018539255,0.24186853,2.82066128,0.9894304,-0.6819026,-0.7730443,-0.43313837,-0.64057946,-0.43131477,AGN,bll,,GB6 J0219+0727,0,0.971746324852249,0.01776074553053983,9.618797856148125E-4,6.44809341662241E-4,0.027291795362136162,0.017506383528905753,0.98356770299683,0.012938764433479738,5.423189945138546E-4,0.0012307391589423935,0.015889978008656096,0.01240650088453901,0.9437990655386976,0.017994719475799933,0.003561252111188001,0.0015817022261341177,0.05263968235011443,0.017114542411897953,0.9682071169938987,0.007964377355474894,0.0012954175939412242,6.162905686850167E-4,0.030497465412160113,0.00788941298315075,0
4FGL J0220.2+3246,0.710011304,-26.478456,-26.5368284,-28.3180386,6.23634289,2.5006692,0.23762736,0.31317168,2.0565066,2.99622549,-0.52226865,-0.6079143,-0.85323083,-0.7960003,-0.9999872,-0.9999991,AGN,fsrq,,CRATES J022048+324116,0,0.9965903996261798,0.002587578840953174,8.589631317576305E-4,6.931323838280205E-4,0.0025506372420624757,0.002200781452204751,0.9613317900074819,0.03143709843525746,0.00392482986290657,0.0068946693951089,0.03474338012961163,0.027664152450579415,0.9154136657501797,0.02445990434361531,0.02226885644406231,0.011521665963824023,0.06231747780575791,0.018890068355304837,0.9608400619055296,0.010652094902104621,0.007791388808420317,0.003140389440426174,0.03136854928605001,0.009554745582725236,0
4FGL J0220.8-0841,0.996111897,-61.95728,-27.3279534,-28.7064655,8.79316939,1.4878155,0.3267914,0.31216583,1.9730215,2.4175473,-0.6555581,-0.99994844,0.9963016,0.2935059,-0.47648558,-0.72587794,AGN,bll,,RX J0220.8-0842,0,0.9922692960310081,0.007143418648886438,5.807233172090857E-4,4.6114850641500193E-4,0.007149980651782794,0.00691095897678621,0.9888581853129145,0.013601379375287754,5.311306695212453E-4,0.0012371986416279562,0.010610684017564353,0.012943305350567268,0.9019820341288068,0.033909094621513175,0.008244329602087931,0.004469406864380726,0.08977363626910508,0.032170896686539156,0.9670914394017275,0.01642174089612957,5.356632179417954E-4,4.956083550619755E-4,0.03237289738033085,0.01634924663494024,0
4FGL J0221.1+3556,-0.327395403,-23.48552,-23.1877226,-27.1621396,6.63909388,2.2542875,0.015017415,0.048333745,5.7895403,8.15899183,-0.2201859,-0.5279701,-0.6689434,-0.5934635,-0.7591863,-0.6021748,AGN,FSRQ,3FGL J0221.1+3556,B2 0218+357,0,0.9873851219639216,0.00788683205210056,6.261667164974454E-4,4.957929009932019E-4,0.011988711319581069,0.007762107736723496,0.9923776129247047,0.009982653344750384,5.366251870210306E-4,0.0016616244171496109,0.007085761888274227,0.009510367395714784,0.9733109883580745,0.01446862124932252,0.007272316828727792,0.007811338018742109,0.019416694813197938,0.01096574627471179,0.9990655756869068,5.62497547540252E-4,5.857064677828868E-5,4.582202011992488E-5,8.758536663148964E-4,5.49972106799027E-4,0
4FGL J0221.2-1312,-0.0471622638,-64.81397,-26.9903829,-28.6091898,6.49927577,2.61835,0.17676774,0.06513502,0.6519192,2.30283817,0.61478823,-0.7051519,-0.7330681,-0.82299644,-0.19488792,-0.9990687,AGN,bcu,,TXS 0218-132,0,0.9841116801818611,0.012482733848754746,0.0021211958740663364,0.0018473436335706653,0.013767123944072588,0.011844294792790888,0.9826420380259342,0.018817617193238285,0.0012510523961391593,0.0032370593948485684,0.016106909577926563,0.017008249126469054,0.9328669921690428,0.016885833055532245,0.00822705185811437,0.004004887464358682,0.05890595597284281,0.01579084143002277,0.9829985321715928,0.006011478999600672,0.001046475349865348,7.413006751044796E-4,0.015954992478542013,0.005807499489757173,0
4FGL J0221.5+2513,-0.974654538,-33.32016,-27.24295,-28.8210759,7.90256472,1.7436006,0.25913084,0.40939304,3.3535166,3.16002204,-0.9999998,1.0,0.16822249,-0.40080243,-0.6429586,-0.99999434,AGN,fsrq,3FGL J0221.2+2518,2MASS J02212698+2514338,0,0.9924100696929956,0.012454016148150646,0.0016112852689682913,0.002100793681869162,0.0059786450380359965,0.011832741376300302,0.9708598329172105,0.03110634620932068,0.0023012346312184313,0.00502278197776772,0.026838932451571124,0.02770781201286331,0.8820559729248427,0.03856538064086252,0.03136008516601866,0.0192633900447155,0.08658394190913865,0.03290390498985403,0.9633353056152374,0.010780899133539487,0.004593252084244754,0.0022720770056833496,0.03207144230051797,0.009986267068359964,0
4FGL J0221.8+3730,-0.726184499,-21.966211,-26.8781798,-28.4258613,7.3529625,2.2394164,0.29345676,0.37759703,1.6769481,2.72333608,-0.9468447,0.84363174,-0.6789838,-0.60417056,-0.9991045,0.98603106,AGN,bcu,,GB6 J0222+3731,0,0.9680408323956071,0.02229479159505907,0.007637473222775467,0.011024141268381455,0.02432169438161737,0.017310418551932404,0.9456178268677532,0.050400188577525075,0.008751127640052222,0.016852635965594685,0.04563104549219447,0.03944599522491391,0.8752617998152655,0.032933451221355735,0.038832699007075026,0.014756693371669145,0.0859055011776594,0.024761559935643686,0.929466107896525,0.021508319476253816,0.012679076217513071,0.005900405301753673,0.05785481588596188,0.020230560479576394,0
4FGL J0222.0-1616,-0.198056219,-66.37347,-26.1560903,-28.220061,7.22833388,2.4096963,0.08949623,-0.016067063,0.36464942,3.6784115,0.9349936,-0.66719097,-0.72941864,-0.5781495,-0.6869341,-0.19614783,AGN,fsrq,3FGL J0222.1-1616,PKS 0219-164,0,0.9946846452866317,0.0032228566854471505,6.240730336362089E-4,3.2592472142279325E-4,0.004691281679731906,0.003065413468256143,0.9938387099064498,0.006764568829651016,1.7995521116461943E-4,5.123917026004901E-4,0.005981334882385675,0.006585554543570397,0.9730879885225319,0.007519851869590836,0.0027809926856456535,0.0010097919064221761,0.024131018791822494,0.007145321947503598,0.9881034633797314,0.003395842065157946,7.813325336125226E-4,3.762021380834419E-4,0.011115204086656005,0.003323525348110906,0
4FGL J0222.6+4302,-0.338429033,-16.765535,-22.6336566,-26.6897536,7.08759981,1.8946028,0.014281697,0.04373558,5.077542,7.06448167,-0.104591206,-0.37550756,-0.5142594,-0.44973198,-0.5689554,-0.4915318,AGN,BLL,3FGL J0222.6+4301,3C 66A,0,0.976038766450011,0.014551151932590012,6.038766507993167E-4,4.687345337431858E-4,0.023357356899189573,0.014373819563494171,0.991311596656305,0.01127406744684123,7.525847343260651E-4,0.0028217290982494123,0.007935818609368973,0.010776140546792698,0.8980015762937129,0.04182966179411307,0.011194124773391486,0.008490774801529355,0.09080429893289559,0.040008297105229434,0.9947191853907148,0.002974368819991967,1.5028921184670515E-4,1.245186265900183E-4,0.005130525397438759,0.0029497343343234668,0
4FGL J0223.0-3447,0.374991865,-68.98428,-26.9740882,-28.6977532,6.59448293,2.4005017,0.2682566,0.1691112,1.1248329,2.00487365,0.9935754,-0.2998503,-0.73756355,-0.73190033,-0.9991399,-0.9713418,AGN,fsrq,,PKS 0220-349,0,0.9786795712667822,0.01597816079226872,0.0026915617853753245,0.002398321439277726,0.018628866947842417,0.015019943905386666,0.9673958797843222,0.0313441152130726,0.003280313940036345,0.004666038801291421,0.029323806275641694,0.02847609732773434,0.9106406718098075,0.024064861511095877,0.01959153295630647,0.009732391308100174,0.06976779523388608,0.01862945509586952,0.9441011402402922,0.014348924521215316,0.01443596232242721,0.007372508796009495,0.041462897437280544,0.01178625132721742,0
4FGL J0223.0+6821,0.763312308,6.9841895,-25.9208397,-28.0812109,8.29503725,1.9242691,0.11975349,0.09873059,1.7423773,2.40902379,-0.54696673,0.055837754,-0.5951151,-0.31533286,-0.5930304,-0.5378515,AGN,bll,3FGL J0223.3+6820,NVSS J022304+682154,0,0.8206386046289055,0.07854960560105237,0.009488771686232274,0.006661763640966005,0.16987262368486225,0.07724289364736499,0.6858587894282696,0.17875854819416315,0.006365080070863919,0.00998788016693025,0.30777613050086644,0.17663641316036355,0.798469708626662,0.04361111815027686,0.01906095191475488,0.006698979414756664,0.18246933945858304,0.04059508678063871,0.8477748663368746,0.024165689399667095,0.02847157625044486,0.010327586936652353,0.12375355741268053,0.023312467706538057,0
4FGL J0223.1-1117,0.416054764,-63.264236,-26.5594267,-28.4893938,8.19945642,1.6978728,0.21423285,0.14583871,1.8048984,3.04507596,0.94644034,-0.4778958,-0.6783971,-0.033168435,-0.53435683,-0.6995522,AGN,bll,3FGL J0222.9-1117,1RXS J022314.6-111741,0,0.9867197775817659,0.007449216882067991,5.63254164445708E-4,3.8129137421823384E-4,0.012716968253788579,0.007286334037941103,0.9910121265984381,0.009999259727164377,2.5357038928079494E-4,7.868150448944102E-4,0.008734303012281276,0.009630838133918148,0.9520480290974725,0.01462148164503243,0.002736519029330454,0.0018560805098069768,0.04521545187319703,0.014024482657567502,0.9687400113519985,0.008523253302512145,0.001418626235811204,9.053934253088634E-4,0.02984136241219042,0.00846171912452511,0
4FGL J0223.2-1653,-0.957075557,-66.439575,-26.6311363,-28.0475499,6.59547679,2.8945642,0.2798806,0.422814,3.2092042,3.14481506,0.870388,-0.39365515,-0.8287313,-0.91153556,-0.9997062,-0.1526094,AGN,fsrq,,PKS 0221-171,16,0.9942887906580629,0.005502716126886532,0.003711026999999946,0.004426853150733311,0.0020001823419372234,0.0020545676459083066,0.8646383593571795,0.1589008002606239,0.058159134262217874,0.1051016486857674,0.07720250638060251,0.07839528168175497,0.8502614457514118,0.04247392846616646,0.048716827954344635,0.020853756913081514,0.1010217262942436,0.031462088579072615,0.6513796960618443,0.07207197114204897,0.07269757192957807,0.031993920801800385,0.2759227320085776,0.07611256237458712,0
4FGL J0223.5+5415,-0.426048422,-6.2290106,-27.3334063,-28.6282817,8.71665798,1.6713845,0.3823953,0.5708164,2.7799618,2.93638138,-0.9965942,-0.9999899,1.0,0.17738707,-0.58552366,-0.7076112,AGN,bcu,,GB6 J0223+5413,0,0.8477391635280545,0.17292194588297322,0.006375701165631462,0.01334890009934475,0.14588513530631414,0.16639451206328384,0.5324691494675241,0.21828705480019633,0.004090896862291923,0.009957767308903924,0.4634399536701841,0.21609418475748696,0.7833235251752483,0.057181498941513,0.01907181210524527,0.0093983533573679,0.19760466271950652,0.05533336252157246,0.9049281945580283,0.040693384985264314,0.0037987117778192666,0.003440871587115139,0.09127309366415248,0.04037886440554574,0
4FGL J0223.5+3912,-0.916849322,-20.260767,-26.5249616,-28.4747413,7.67435643,2.0928733,0.15062755,0.11087091,1.4176074,2.58916569,-0.34158012,-0.547779,-0.67019147,-0.51488227,-0.47290167,-0.99771374,AGN,bcu,,B3 0220+390,0,0.9763372706050926,0.014871433767295156,0.0012029797649904855,8.949601151175602E-4,0.022459749629916842,0.01429560741692096,0.9763907574508354,0.02202926606019915,0.001283645940721936,0.00284394962961824,0.022325596608442765,0.021365386043570796,0.9406391314759739,0.01574028110038007,0.005530496939290961,0.0023362146732931652,0.05383037158473518,0.014473769112934212,0.9334405326020668,0.014485184982071306,0.005746946134227251,0.0026235602928168325,0.06081252126370599,0.014218885521848227,0
4FGL J0223.5-0928,-0.669707669,-61.996376,-26.8888423,-28.6471848,7.28578136,2.105093,0.21915199,0.2281586,2.2426596,2.38874963,-0.99998385,0.99999136,-0.6215415,-0.54161763,-0.8043108,-0.9988431,AGN,bcu,,PMN J0223-0925,0,0.9844708515759165,0.008955386431441833,0.004098970988510027,0.0030963130400004178,0.011430177435573485,0.007831001899385459,0.9721282208272215,0.027650301697522982,0.0033218618127453447,0.005795416135325962,0.024549917360033043,0.0238828746795929,0.912297248134808,0.02473713740947265,0.021209600075958897,0.011603451164899371,0.06649315178923314,0.017650359348612404,0.9446918498342803,0.014292564478016374,0.011894821393994346,0.0054691025198704,0.04341332877172523,0.012463431106043915,0
4FGL J0224.0-7941,-0.857964568,-36.515594,-26.4234887,-28.485519,7.51688442,2.2632558,0.10100804,-0.024601113,0.52813464,2.66254842,0.9243003,-0.6260573,-0.65748817,-0.67627966,-0.3124007,-0.74359524,AGN,bll,3FGL J0224.1-7941,PMN J0223-7940,0,0.9479970975966261,0.032290762260550054,0.0034880805808116776,0.002000947641761222,0.04851482182256214,0.031330330051189625,0.9713095464283589,0.027870391046752256,7.353841185137568E-4,0.0012359179340149856,0.027955069453127326,0.02747975826306536,0.9268202394463517,0.02103004291145,0.007331325599508821,0.0032349099512900175,0.06584843495413926,0.019586065876857645,0.9640901497560525,0.009596338138075297,0.0029104120599345714,0.0014596827058322517,0.032999438184012825,0.009495416292997765,0
