Source_Name_1,Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,Category_3FGL,CLASS_3FGL,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Flags
3FGL J0352.9+5655,-31.623503048971067,-27.416582946737865,1.8330698,0.7516470997346626,3.7343525992437967,0.7929057233831825,0.9993573185476771,-0.5686079085091451,-0.4006036227116882,2.3426483,AGN,bcu,5808.7124,PowerLaw,GB6 J0353+5654,0.9991913444951942,8.086555048054618E-4,0.8296838788871558,0.17031612111284425,0.9708212590674289,0.029178740932570238,0.9895787234234864,0.010421276576513563,296,0
3FGL J0353.0-3622,-32.82870279928084,-27.680432603079133,1.5533344,0.08742682401289648,3.849724320649907,-0.9999193762888638,0.9997318614126923,-0.2543832481365532,-0.2075586536993614,-50.671646,AGN,bll,7235.5083,PowerLaw,XRS J0353-3623,0.9999351013785732,6.489862142762556E-5,0.9892069329585875,0.01079306704141177,0.9985682342298148,0.0014317657701854746,0.9957695655288097,0.004230434471189104,321,0
3FGL J0353.0-6831,-32.790234321609645,-27.677820732552917,1.6136938,0.06373751291612509,3.738487854865066,-0.6014855008218931,-0.4671349372697391,-0.5288351594450413,0.03644336999912142,-40.776127,AGN,bll,8363.019,PowerLaw,PKS 0352-686,0.9998501965938952,1.4980340610519803E-4,0.9895214303373855,0.010478569662615334,0.9968822950660732,0.00311770493392726,0.9959459732106546,0.004054026789345674,304,0
3FGL J0354.1+4643,-28.15278366373742,-27.347859846926962,2.3803182,-0.017430482058719193,3.9266476816159415,-0.5673485105104118,-0.7195812731085763,-0.5862688643013246,-0.6976750650109547,-5.4175377,AGN,bcu,1085.7323,PowerLaw,B3 0350+465,0.9994822457432738,5.17754256726127E-4,0.9675352260972503,0.032464773902749024,0.9946415792462413,0.0053584207537580196,0.994181473475289,0.005818526524710588,293,4
3FGL J0354.6+8011,-27.390086527837852,-27.850080394252444,2.3731678,-0.5643280934273702,5.8246034392781345,-0.6833399152151551,-0.6326833760299178,-0.6346041727584031,-0.7829746681334218,20.096273,AGN,bll,854.79865,PowerLaw,S5 0346+80,0.9999349925459429,6.500745405700632E-5,0.9914239441254961,0.00857605587450437,0.9999856388628989,1.4361137101808839E-5,0.9955191397333805,0.0044808602666191796,279,0
3FGL J0356.3-6948,-27.556609711243706,-27.87403700821888,2.5295923,-2.3820429966987615,3.7916196898347407,-0.7805532403478253,-0.37266088566313776,-0.9999807904731877,0.9989696586405871,-39.822937,AGN,bcu,671.5118,PowerLaw,PMN J0357-6948,0.9994712195419914,5.287804580083135E-4,0.992938589133031,0.00706141086696917,0.9999998635388877,1.3646111237275644E-7,0.9566112231008518,0.04338877689914788,326,0
3FGL J0357.1+2325,-28.520778661814564,-27.597098257813183,2.4113765,-0.48818161219153805,3.7063401991864673,-0.6492836904033485,-0.8750026667653497,-0.23124164527545119,-0.47250419065790905,-22.439209,AGN,bcu,1126.3772,PowerLaw,MG3 J035721+2319,0.9996002632193761,3.9973678062386235E-4,0.990097628295689,0.009902371704310658,0.9995802979384333,4.197020615672485E-4,0.9915389209091745,0.008461079090825935,346,0
3FGL J0357.1-4957,-29.614896510566467,-27.973285957337293,2.0974197,-2.378956332097593,3.9172491254422446,-0.4551725661154436,-0.6708652227397849,-0.400656356219261,-0.5210018834573725,-48.05769,AGN,bll,1716.2948,PowerLaw,PKS 0355-500,0.9999619271846685,3.8072815331460784E-5,0.9918829179486631,0.008117082051336199,0.9999972370502409,2.7629497595717566E-6,0.9984656391916735,0.001534360808326489,285,0
3FGL J0358.7+0633,-25.8360515711771,-27.45187568100725,2.633197,0.44463633285742765,4.711221383070579,-0.6248601346503324,-0.7882507516448798,-0.6080575315940536,-0.9999320304729692,-33.557957,AGN,bcu,502.758,PowerLaw,PMN J0358+0629,0.9999817389810273,1.8261018972224623E-5,0.9881146593225341,0.011885340677466284,0.9952943749805298,0.004705625019469506,0.9904475743539162,0.009552425646083346,308,0
3FGL J0358.8+6002,-26.111358906806828,-27.30470095193758,2.5178394,0.4562878084503713,5.290954879835911,-0.6202172077167581,-0.7717940885831058,-0.6108050522635904,-0.9482812774853965,5.2270784,AGN,fsrq,617.10834,PowerLaw,TXS 0354+599,0.9997379108692366,2.6208913076305286E-4,0.977386431625534,0.022613568374465542,0.9985299003939814,0.0014700996060181197,0.9859931212465214,0.014006878753479139,295,0
3FGL J0359.3-2612,-30.500011281984694,-27.856274391146016,2.1934605,0.3084282250761465,3.6685659243293034,-0.7665013693257838,-0.8012259366685255,-0.30525458488470203,-0.6962985696319537,-48.259003,AGN,bll,2141.203,PowerLaw,PKS 0357-264,0.9997352166722555,2.647833277452296E-4,0.9842978813742612,0.015702118625739003,0.9836803147086334,0.016319685291366955,0.9967281020945854,0.0032718979054144398,311,0
3FGL J0401.4+2109,-28.123291131433565,-27.545713431065188,2.3513367,0.9505370934294101,3.610297260620138,-0.5855856510266985,-0.548600568818502,-0.6753140476727825,-0.9998918552068172,-23.333141,AGN,fsrq,1040.8668,PowerLaw,TXS 0358+210,0.3822130710254005,0.6177869289745994,0.7763726754723718,0.22362732452762846,0.6034984528907844,0.39650154710921615,0.779046130092232,0.22095386990776864,295,0
3FGL J0401.8-3144,-27.817317923572663,-27.948107763182204,2.5363905,0.07382037365838193,3.8115105632919164,-0.7681283274523056,-0.7447302206418188,-0.3536676418249514,-0.8492711753477509,-48.61352,AGN,fsrq,722.73474,PowerLaw,PKS 0400-319,0.9997253943683266,2.746056316731325E-4,0.9888343174560748,0.011165682543924802,0.9953412997627021,0.004658700237297401,0.9845425199611958,0.015457480038803581,298,0
3FGL J0402.1-2618,-29.72709419811911,-27.71504021062717,2.1269226,0.6810719677432662,3.8163855120625816,0.9724363950510697,-0.4435753014169298,-0.7225168795013799,-0.48041039072858804,-47.655937,AGN,bll,1994.4121,PowerLaw,PKS 0359-264,0.9995302038015892,4.6979619841119294E-4,0.9792311745252338,0.020768825474766876,0.9748472714399318,0.025152728560067596,0.9870215396962447,0.012978460303755093,320,0
3FGL J0403.7-2442,-29.165605808974643,-27.96170992883203,2.3683486,0.10991124536256733,3.4930578605086344,-0.11947786655079472,-0.8634964266623673,-0.4842414016670053,-0.9983835784833418,-46.955822,AGN,fsrq,1162.1312,PowerLaw,TXS 0401-248,0.9976687540008199,0.0023312459991800157,0.9820882652179567,0.017911734782042985,0.9695812387393142,0.030418761260685934,0.9245631613420334,0.0754368386579669,301,0
3FGL J0405.5-1307,-27.73269225681795,-27.782855680023808,2.3458185,-1.261686737143866,4.491001592857242,-0.5873161213861798,-0.7070135905021545,-0.5431746769311532,-0.678146662395029,-42.642185,AGN,fsrq,889.5714,PowerLaw,PKS 0403-13,0.99999064068345,9.359316549959969E-6,0.9923808639835527,0.007619136016447403,0.9999760451864568,2.395481354288265E-5,0.9974751678309942,0.0025248321690058096,301,0
3FGL J0407.1-3825,-25.762057733825525,-27.563000944027156,2.3974936,1.0393855019248548,5.489461431974059,-0.5661160365230228,-0.6949869377689626,-0.6700114568526438,-0.8595126905787687,-47.85084,AGN,fsrq,649.3562,PowerLaw,PKS 0405-385,0.9995597075422047,4.4029245779548414E-4,0.9859843202417791,0.014015679758220911,0.9960469925561029,0.00395300744389699,0.9823743071479646,0.01762569285203635,315,0
3FGL J0407.5+0740,-26.364560786069315,-27.430891075685004,2.5652943,-1.114665514961322,3.7836713177974834,-0.7712610422193488,-0.7038023940291321,-0.847543892010126,-0.1277800183960366,-31.162647,AGN,bll,597.65485,PowerLaw,TXS 0404+075,0.9997174793843073,2.825206156925904E-4,0.9922802501321997,0.007719749867800582,0.9999074857589323,9.251424106696166E-5,0.9791259171965035,0.020874082803496914,290,0
3FGL J0409.4+3158,-28.88400095293819,-27.529202435169353,2.37288,-2.9382990352595204,3.5408916405874207,-0.823315375789168,-0.750930288458403,-0.30163719099934755,-0.6108195276240674,-14.402971,AGN,bcu,1315.2179,PowerLaw,NVSS J040928+320245,0.9997979560365194,2.020439634805635E-4,0.9920669330756616,0.007933066924338681,0.9999971216760567,2.8783239430076353E-6,0.9928804986326247,0.007119501367375204,291,1
3FGL J0409.8-0358,-28.823759826319126,-27.527888520242353,2.0645688,0.8451043707324792,4.085406738610433,-0.1711971912195499,-0.5143575392577453,-0.5878841092561387,-0.5174163046436415,-37.373795,AGN,bll,1667.2543,PowerLaw,NVSS J040946-040003,0.9954401198341384,0.0045598801658619315,0.9775365479781996,0.022463452021800355,0.9702301677161737,0.029769832283827066,0.9919615792955324,0.008038420704467619,276,0
3FGL J0413.6-5334,-27.263018236015025,-27.737307726947,2.351506,0.2856103529220865,5.431009507099038,-0.6281876914564144,-0.6335244560566007,-0.7900621657300902,-0.14481117707367389,-44.64554,AGN,fsrq,918.82635,PowerLaw,PMN J0413-5332,0.9999652338323171,3.476616768268456E-5,0.9914459339571287,0.008554066042871563,0.999922411939482,7.758806051813975E-5,0.9931932300931656,0.006806769906833347,316,64
3FGL J0416.6-1850,-26.46228819637768,-27.669614449925295,2.3402746,-0.05515869226364199,4.939035670839343,-0.6407290753575091,-0.5950424445132069,-0.7616018546157364,-0.539764532355323,-42.36867,AGN,fsrq,721.718,PowerLaw,PKS 0414-189,0.9999418795829272,5.812041707245265E-5,0.9915749248590114,0.008425075140988182,0.9997195497158493,2.8045028415061624E-4,0.9929123488895014,0.007087651110498809,275,0
3FGL J0416.8+0104,-31.230749829789914,-27.343394270001724,1.7450352,-2.752438077077472,4.022644905695582,0.7918751943971032,-0.647902267878332,-0.2722943120603562,-0.2636909995075285,-33.16262,AGN,bll,5198.7197,PowerLaw,1ES 0414+009,0.9998855806346009,1.1441936539992792E-4,0.9926121620699021,0.007387837930098027,0.9999990237245233,9.76275477452443E-7,0.9978151342004831,0.0021848657995173124,317,0
3FGL J0418.0-0251,-26.766956323746715,-27.528478697378937,2.460699,0.9931503975015897,4.810392344174972,-0.7223520564493472,-0.5595477701294399,-0.7949590821774581,-0.9999836573626762,-35.03147,AGN,bcu,772.0729,PowerLaw,PKS B0415-029,0.9995903143545539,4.096856454458649E-4,0.9709002005016361,0.029099799498364217,0.9601599221504654,0.03984007784953511,0.9354398746434116,0.06456012535658813,304,0
3FGL J0418.5+3813c,-23.968981396572918,-27.20534339921855,2.786726,1.000336542582366,4.204086913600185,-0.7448150045512547,-0.8741524003022585,-0.7666808082326466,-0.999978129562167,-8.653742,AGN,rdg,296.07495,PowerLaw,3C 111,0.9984665348193932,0.0015334651806058264,0.7931661684329466,0.2068338315670532,0.8812427964585614,0.11875720354143937,0.961184788431975,0.03881521156802547,328,32
3FGL J0422.1-0642,-27.191895531867786,-27.723978206420327,2.4148078,0.7061248550736898,3.9793921914509998,-0.5261453353770166,-0.6925132198528672,-0.7704720153590804,-0.6380097229373315,-36.092636,AGN,fsrq,737.3165,PowerLaw,PMN J0422-0643,0.9986406149876234,0.0013593850123769747,0.975533844092796,0.024466155907204447,0.9622585097993682,0.037741490200631486,0.9838839156924727,0.01611608430752723,290,0
3FGL J0423.8+4150,-28.50580514374953,-26.854092180498615,1.8914869,0.5504480639084862,3.9589087287292926,-0.6437495473970969,-0.48261072397056975,-0.22118431551191234,-0.5413985257868684,-5.3903956,AGN,bll,2655.1199,PowerLaw,4C +41.11,0.9985202874084228,0.0014797125915769094,0.9437010102993588,0.05629898970064155,0.983574889977599,0.016425110022401216,0.9910256046969242,0.008974395303075776,285,0
3FGL J0424.7+0035,-27.212014377633782,-27.28899191927771,2.197874,0.28021801051895545,4.746621396398414,-0.47750606291941067,-0.6704099959086568,-0.5101358731539346,-0.8494899568702664,-31.79482,AGN,bll,1193.4866,PowerLaw,PKS 0422+00,0.9997999283116402,2.0007168835945815E-4,0.9889949213934605,0.011005078606538878,0.9973325859207076,0.002667414079292206,0.9868729052436135,0.013127094756386463,303,0
3FGL J0425.0-5331,-27.422674501310443,-27.83053500963282,2.3352206,-1.3686151631755117,4.21283038790075,-0.6483040534999563,-0.6509053450532832,-0.45089362265225313,-0.8714913221706824,-43.0061,AGN,bll,913.21655,PowerLaw,PMN J0425-5331,0.9986448180681496,0.001355181931851022,0.9920830478566869,0.007916952143312353,0.9999472144841619,5.278551583814963E-5,0.9871581194592366,0.012841880540763639,286,0
3FGL J0425.2+6319,-31.505746795188365,-27.445693415448964,1.9642084,0.4022354316466344,3.8498508981234343,-0.612239311761112,-0.7782026455963033,-0.44373919620519026,-0.010697663722756816,9.761593,AGN,bcu,5364.9062,PowerLaw,1RXS J042523.0+632016,0.9997784136316593,2.2158636834031906E-4,0.9815747758852588,0.018425224114741266,0.9951733122233305,0.004826687776669891,0.9976107194870417,0.002389280512957864,311,0
3FGL J0426.3+6827,-28.19900447706413,-27.63940526488512,2.3778424,-1.1072531032121493,3.890902877408918,-0.5997355291489783,-0.7563063532796306,-0.5802268043838738,-0.6256755490661462,13.345094,AGN,bcu,1078.8773,PowerLaw,4C +68.05,0.9998103420390481,1.8965796095203488E-4,0.9915169233787792,0.008483076621221015,0.9997905897037417,2.0941029625799732E-4,0.9958624252818644,0.004137574718134528,311,0
3FGL J0426.6+0459,-26.631065015378944,-27.328648283066766,2.555271,0.018108153269911473,4.172714332854948,-0.6709743026465341,-0.7473598523715038,-0.6958823066851064,-0.7888298657818342,-28.932026,AGN,bcu,674.6369,PowerLaw,4C +04.15,0.9996626793573805,3.3732064261937677E-4,0.9893734048010608,0.010626595198939026,0.9961836154300255,0.003816384569975319,0.9932760780772889,0.006723921922712132,317,0
3FGL J0427.3-3900,-25.522623137859075,-27.255019147971026,2.6719878,0.7054853019353103,5.1866662732962725,-0.5624267925885287,-0.809532716789379,-0.7408633865707509,-0.9999122570802849,-43.926224,AGN,bcu,546.15314,PowerLaw,PMN J0427-3900,0.9999566510022784,4.3348997721748866E-5,0.9873878272846751,0.012612172715324612,0.9954596402705188,0.004540359729481237,0.9874674121642263,0.012532587835773077,298,0
3FGL J0429.8+2843,-30.79089811045158,-27.342059337649665,1.9632007,1.1264647167872055,4.088186205073849,-0.9879115353659282,0.9204378759420059,-0.4220465056481952,-0.6062776752777181,-13.477219,AGN,bcu,3789.6765,PowerLaw,MG2 J042948+2843,0.9970894916632685,0.0029105083367310107,0.8747176585594685,0.1252823414405316,0.9348649213424851,0.06513507865751489,0.9715634948880842,0.028436505111915405,277,0
3FGL J0430.2-2508,-29.01358843112081,-27.811122359443324,2.1933286,0.072118780737944,4.169516658471086,-0.24326109891202666,-0.5413490456853746,-0.7195737045711826,-0.5450561095144861,-41.251045,AGN,bll,1408.2358,PowerLaw,PMN J0430-2507,0.9998645622972001,1.3543770279921834E-4,0.9897156006364128,0.010284399363586976,0.9970789548794297,0.0029210451205704943,0.9918986706163948,0.008101329383605612,308,0
3FGL J0430.5+1655,-27.48035759489248,-27.30617715498001,2.4016232,-0.5525044088375768,4.205174070638891,-0.6535985677832535,-0.8851310569165085,-0.23368378403869505,-0.4229493409328508,-21.004158,AGN,bcu,990.063,PowerLaw,MG1 J043022+1655,0.999749400710848,2.5059928915178065E-4,0.9904378676807651,0.009562132319234851,0.9999076917504797,9.230824951975972E-5,0.9970193864430623,0.002980613556938334,301,0
3FGL J0431.6+7403,-30.143373423661,-27.749048743995218,1.9883561,-2.050161302505225,3.7116907860098487,-0.11924997136067546,-0.6125695926174247,-0.42814632292827454,-0.410179276143473,17.36119,AGN,bcu,2779.317,PowerLaw,GB6 J0431+7403,0.9997693908363668,2.3060916363302285E-4,0.992132533547282,0.0078674664527172,0.9999863352005879,1.366479941090824E-5,0.9969544910746546,0.0030455089253451626,286,0
3FGL J0433.1+3228,-31.163077692289857,-27.507751381989674,1.9683125,-0.42661902788893097,3.924799833022724,-0.6388106414751697,-0.35501385267444385,-0.5083492706746837,-0.20982116919253288,-10.435278,AGN,bcu,4076.1,PowerLaw,NVSS J043307+322840,0.9997181132024514,2.818867975477258E-4,0.9861295002780398,0.013870499721959965,0.9995299752488196,4.700247511802715E-4,0.9977013012515568,0.0022986987484430775,297,0
3FGL J0433.6+2905,-27.548476064806433,-26.816649494811493,2.0210693,0.6881298146041619,5.3344019170802595,-0.3753308487594763,-0.5663056413029484,-0.5052785585466885,-0.49699795856255896,-12.6002655,AGN,bll,1865.0371,PowerLaw,MG2 J043337+2905,0.9995221913377792,4.7780866222016475E-4,0.9848969204304681,0.015103079569531691,0.9989246996026554,0.00107530039734433,0.9924255804391812,0.007574419560819043,330,0
3FGL J0433.7-6028,-26.067632084416445,-27.78541794271415,2.5090756,0.6234881586726472,5.725167509415753,-0.4554445466389315,-0.691980207801227,-0.7763937624128142,-0.9998550041228649,-40.145065,AGN,bcu,575.74347,PowerLaw,PKS 0432-606,0.9999599325730573,4.006742694318411E-5,0.9900037548086085,0.009996245191391945,0.9989379324701303,0.0010620675298696322,0.9859748443994638,0.0140251556005366,279,0
3FGL J0434.0-2010,-28.41149528691517,-27.76974187002839,2.1983056,1.0298393215718438,4.107131295722258,0.9991896681648307,-0.4696471871356936,-0.717454019085567,-0.8160472581059178,-38.942085,AGN,bll,1156.1099,PowerLaw,TXS 0431-203,0.8770410527539939,0.1229589472460063,0.9267422415377835,0.07325775846221685,0.9155822489734672,0.08441775102653344,0.8365921288389718,0.1634078711610286,314,0
3FGL J0434.0-5726,-29.84908490208599,-27.84992449449443,1.998678,-0.05268369212159554,4.1424311456032745,-0.726059596838367,-0.1911847383973462,-0.6357433877624017,-0.2827704850662747,-40.887493,AGN,bcu,2111.964,PowerLaw,SUMSS J043344-572613,0.9999036550236694,9.634497633048648E-5,0.9903532621312909,0.00964673786870933,0.9989967997685533,0.001003200231446434,0.9958859573868545,0.004114042613145275,308,0
3FGL J0434.4-2341,-28.054625138970135,-27.815072387817505,2.3456328,0.6534417499501362,3.935308130411407,-0.5002737573288585,-0.77817175604752,-0.6249588472562562,-0.6529183634774066,-39.9216,AGN,bcu,938.8749,PowerLaw,PMN J0434-2342,0.9998440919978512,1.5590800214884042E-4,0.9794962177915792,0.020503782208420196,0.9708815888752276,0.02911841112477207,0.992882629353328,0.007117370646671973,276,0
3FGL J0434.6+0921,-29.61491236117982,-27.536878617598962,2.1147006,-2.039650529639422,3.8937396794090646,-0.7375301522844276,-0.39935859196592544,-0.42902461465944497,-0.7759071672306183,-24.792973,AGN,bcu,2048.1504,PowerLaw,TXS 0431+092,0.9991816126054642,8.183873945354219E-4,0.9917121311233861,0.008287868876613862,0.9999695814694051,3.041853059463083E-5,0.9944570051958157,0.0055429948041842625,297,0
3FGL J0438.3-1258,-30.140266078178623,-27.750296371892066,2.1059592,-0.30584156243775906,3.8723855174362964,-0.4696727411333358,-0.7445041630972887,-0.06421364152732775,-0.8543321694843308,-35.328613,AGN,fsrq,2189.9229,PowerLaw,PKS 0436-129,0.9995592120152286,4.407879847714252E-4,0.9911359067037812,0.008864093296218145,0.9985972199172773,0.0014027800827227737,0.9802697521425955,0.01973024785740441,293,0
3FGL J0438.8-4519,-26.884965453598767,-27.742560570863297,2.3914285,0.8452281056361254,4.092180388753824,-0.5858226036138791,-0.6387261415895005,-0.7516623035537633,-0.7109789588427439,-41.79668,AGN,bll,776.2593,PowerLaw,PKS 0437-454,0.9971287546383938,0.002871245361606479,0.9681375807284702,0.031862419271529614,0.9487039100399643,0.05129608996003571,0.9770973143243287,0.02290268567567137,302,0
3FGL J0439.6-3159,-31.981416301661287,-27.777180709702545,1.7706273,-1.5879442158020072,3.5963183421575917,-0.9997143326042144,0.9997320924047499,-0.7896700239821927,0.17777442349233322,-40.70688,AGN,bcu,4885.434,PowerLaw,1RXS J043931.4-320045,0.9997261318019907,2.7386819800956125E-4,0.9920491481879491,0.007950851812050127,0.9999725724556421,2.7427544357792526E-5,0.987674454417306,0.012325545582693801,303,0
3FGL J0439.9-1859,-30.374328138393796,-27.664903598820523,1.9193248,-1.322156857879249,4.099760535989367,-0.742290875625436,-0.5388920353708736,-0.4165400958080563,-0.46436874952008683,-37.251114,AGN,bcu,2880.6628,PowerLaw,PMN J0439-1900,0.9999291993243197,7.080067568038516E-5,0.9922730399474847,0.007726960052514613,0.9999566042928585,4.339570714251101E-5,0.998224887954841,0.0017751120451595156,304,0
3FGL J0440.3+1444,-27.159060028754244,-27.28686866211022,2.3947365,0.5637368845397194,3.765314616259203,-0.5005381505474107,-0.7010073595938427,-0.7728153532058114,-0.5508588704361288,-20.478565,AGN,bcu,837.73114,PowerLaw,TXS 0437+145,0.9854147635983864,0.01458523640161408,0.9718942212025682,0.028105778797431705,0.959056918439733,0.04094308156026726,0.9737468047021729,0.026253195297826642,310,5
3FGL J0440.3-2500,-32.51030846188122,-27.926405307024215,1.7243263,0.8414170019874194,3.5592078315554097,-0.9998163974196721,0.9998559973116912,-0.07129524991613696,-0.8112799755596518,-39.008392,AGN,bll,5107.339,PowerLaw,RBS 0570,0.9538521997587845,0.04614780024121539,0.9213707136671178,0.07862928633288242,0.9109012199853638,0.08909878001463609,0.8967393869613143,0.10326061303868571,273,0
3FGL J0440.8+2751,-31.101666008124614,-27.434924538539594,1.9492637,-0.22689440196771826,3.8996653633249725,-0.47454355312450985,-0.7828738112788868,-0.16954991182818338,-0.5529473302411961,-12.203599,AGN,bll,4316.0884,PowerLaw,B2 0437+27B,0.9998784581156209,1.2154188437959211E-4,0.9849736499743638,0.01502635002563685,0.9985233181465732,0.0014766818534261783,0.998232504636166,0.0017674953638331901,290,0
3FGL J0442.6-0017,-23.967668158239487,-27.271673107811292,2.4959984,0.7444095719700037,6.682919171101846,-0.6535873199349943,-0.7225170940730075,-0.6908892773401979,-0.862737179940068,-28.463106,AGN,fsrq,447.17422,PowerLaw,PKS 0440-00,0.9998899216287083,1.1007837129114811E-4,0.989853052194317,0.010146947805683496,0.9999067936591394,9.320634086104143E-5,0.9883119881787227,0.011688011821277829,299,0
3FGL J0444.5+3425,-30.00315587824984,-27.308595428935554,2.1834877,0.5062471384800451,4.00161164841277,-0.03287084901425211,-0.5622024276346386,-0.6661498060275013,-0.8355747963683152,-7.3684907,AGN,bcu,2327.1736,PowerLaw,B2 0441+34,0.9576658520360294,0.04233414796397057,0.9252597481076112,0.07474025189238898,0.9525020855488445,0.04749791445115631,0.9104653826888307,0.08953461731116996,313,0
3FGL J0444.6-6012,-30.79713870745643,-27.93718791648727,1.9750352,-1.1487875135914927,3.7962214378666026,-0.9417800301340665,0.1359882532349671,-0.5182498037337004,-0.34714019231902776,-38.90137,AGN,fsrq,2756.106,PowerLaw,PMN J0444-6014,0.9999191970568596,8.080294314090469E-5,0.9912386731035255,0.00876132689647548,0.9999130237828657,8.69762171342133E-5,0.9978784999101268,0.002121500089873576,308,0
3FGL J0447.8-2119,-27.42948558545312,-27.786816312232084,2.5471833,0.15944921775001922,3.7848868907781896,-0.6358950677196439,-0.7449451472558231,-0.6812885022722877,-0.9999366284998504,-36.26434,AGN,fsrq,674.2341,PowerLaw,PKS 0446-212,0.9993220107102309,6.779892897691499E-4,0.9816242744367648,0.018375725563235124,0.9742315466779418,0.025768453322058054,0.973033774214155,0.026966225785844983,285,0
3FGL J0448.6-1632,-29.751020686970506,-27.36285479292633,1.8570904,-0.5245823146248153,4.027493930215038,-0.1679553822286417,-0.46144864297532295,-0.33958962485698657,-0.5107830322487564,-34.42772,AGN,bll,2759.4548,PowerLaw,RBS 0589,0.999724996354458,2.750036455415044E-4,0.9915323670632139,0.008467632936785797,0.9995014165482904,4.985834517093109E-4,0.997510114439292,0.002489885560707852,287,0
3FGL J0449.4-4350,-25.935489657582927,-26.30043670934892,1.8489653,0.6803579964733265,5.4388326772439175,-0.4418102561701995,-0.4601985582657021,-0.3833873858173779,-0.4401317867964443,-39.912205,AGN,bll,1306.8417,PowerLaw,PKS 0447-439,0.9936989338558975,0.006301066144103325,0.9904838790012034,0.009516120998795837,0.9993295293332277,6.704706667716939E-4,0.938791508441454,0.061208491558546615,287,0
3FGL J0453.2+6321,-28.146609229031718,-27.552177958196683,2.3468823,0.5709732188821021,4.260767260423291,-0.7392846944189441,-0.7464192742547539,-0.47964437841712293,-0.43362669721785807,12.173876,AGN,bcu,1212.3392,PowerLaw,NVSS J045312+632117,0.9998530120190408,1.469879809598272E-4,0.9841494847665595,0.015850515233440898,0.9951066477533176,0.004893352246683505,0.9966695098689005,0.0033304901310995403,307,0
3FGL J0453.2-2808,-24.296406654876286,-27.624943422580355,2.630128,1.2695950255483954,5.456816321765593,-0.6680244587987209,-0.7809338096195882,-0.7937787443625172,-0.9025439495091331,-37.01785,AGN,fsrq,388.18542,PowerLaw,PKS 0451-28,0.9995961580570096,4.038419429897676E-4,0.9774100688529367,0.022589931147063508,0.9899621821803057,0.010037817819693559,0.9776930588148766,0.02230694118512231,315,0
3FGL J0455.7-4617,-24.79261199918953,-27.629656048057786,2.545942,0.974368187710047,4.9682054799486925,-0.6677664321289114,-0.7581117484473436,-0.7332902024400803,-0.8010565705496655,-38.825905,AGN,fsrq,451.94397,PowerLaw,PKS 0454-46,0.9999487432982938,5.1256701706676975E-5,0.9815645657911239,0.018435434208875723,0.9907665082525783,0.009233491747421056,0.991339917837172,0.008660082162828025,319,0
3FGL J0456.3+2702,-26.0121196841841,-27.177379746336364,2.4601622,1.0843796163319024,4.579805607679318,-0.5157617532869382,-0.7580337586347177,-0.6660197004089993,-0.8819362392629349,-10.030918,AGN,bcu,631.65533,PowerLaw,MG2 J045613+2702,0.9991469491605866,8.530508394130969E-4,0.9084838458732106,0.09151615412678965,0.9478156557636246,0.05218434423637494,0.976509515743377,0.02349048425662273,291,0
3FGL J0456.3-3131,-26.689198903899626,-27.8995403212426,2.537786,0.5421050226017952,4.472387998353693,-0.595059823706571,-0.7394713951117524,-0.7560188915702701,-0.9999866177886592,-37.12298,AGN,fsrq,571.27985,PowerLaw,PMN J0456-3135,0.9999797283848996,2.027161510043503E-5,0.9817528724718554,0.018247127528144072,0.9834702152225834,0.016529784777416345,0.9899100030280352,0.010089996971964664,296,0
3FGL J0457.0+0643,-27.799074331374864,-27.445855108422943,2.5474758,-1.9445872045324453,4.031059530693628,-0.7821809049707913,-0.6080507184757594,-0.8988923268686269,-0.08968770480195132,-21.689022,AGN,fsrq,853.1485,PowerLaw,4C +06.21,0.9996487533124366,3.512466875636974E-4,0.991555399407682,0.008444600592317735,0.9999950724724778,4.927527522310313E-6,0.985275957106083,0.014724042893917797,289,256
3FGL J0501.2-0157,-25.05214290916484,-27.35321242529059,2.4137006,1.2498041669846993,6.175462614439126,-0.6239607636950597,-0.6953277009084204,-0.676395110910566,-0.8107401491898216,-25.271975,AGN,fsrq,562.6283,PowerLaw,S3 0458-02,0.9992108498038588,7.89150196141121E-4,0.9859581185000753,0.014041881499924237,0.9985454622435019,0.0014545377564976136,0.9881457834888072,0.011854216511193552,292,0
3FGL J0501.8+3046,-30.393913163245482,-27.341089650259658,2.1242943,-0.1901595537959582,3.9705992248177435,-0.3500016990820687,-0.8102348283128079,-0.8974053289637821,0.7121312981335602,-6.802189,AGN,bcu,2949.8982,PowerLaw,1RXS J050140.8+304831,0.9986238469066145,0.0013761530933852882,0.9841749383700631,0.015825061629936504,0.9998470868425029,1.5291315749799342E-4,0.9807754485337162,0.019224551466284268,292,4
3FGL J0502.5+0612,-27.17782786771638,-27.15450697612486,2.705921,0.05650773552805591,3.8386816070739447,-0.5414655518765972,-0.8814227203627697,-0.5549032633836941,-0.9993691634193506,-20.825176,AGN,fsrq,751.1349,PowerLaw,PKS 0459+060,0.9960698100427352,0.003930189957265653,0.9841164212536648,0.01588357874633499,0.9873893845870692,0.012610615412931648,0.9530878797346899,0.04691212026530995,297,0
