Source_Name,Flux_Density_1,Unc_Energy_Flux100_1,Spectral_Index_old,Signif_Curve_1,var_1,hr12,hr23,hr34,hr45,GLAT_1,Pivot_Energy_1,SpectrumType_1,GLON,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P,Flags
3FGL J0540.0+1208,-30.85883383110431,-27.414047036730253,2.1070893,-1.498020516763739,3.879204398190888,-0.08358974759494817,-0.8753028113179652,-0.3324291019313376,-0.2988629311006355,-9.836587,3295.4668,PowerLaw,193.73526,0.9995988302440251,4.011697559963688E-4,0.9945426919910388,0.005457308008960867,0.9999881228907845,1.1877109214937783E-5,0.9972104437091933,0.0027895562908070684,0.0,0.0,0.0,0.0,0
3FGL J0540.8+3503c,-27.597913182417805,-26.834253382568583,2.5208144,0.3665156648245514,3.734269845600009,-0.04749865245027846,-0.8613945595211134,-0.7757075250207801,-0.5365501429063085,2.358849,993.28986,PowerLaw,174.2536,0.9959523579239213,0.004047642076061223,0.9503695037092204,0.04963049629077971,0.9757067357253372,0.024293264274664536,0.9353927726981912,0.06460722730180878,0.0,0.0,0.0,0.0,48
3FGL J0544.7+2239,-28.296457316925064,-26.78384674888062,2.498945,0.21209101645731665,3.622995227921342,-0.8472159792875412,-0.8907972878813794,-0.2586039635271195,-0.7145759957667369,-3.4472444,1263.9275,PowerLaw,185.25557,0.999715360910386,2.8463908961493434E-4,0.9539572059733661,0.04604279402663287,0.989237238075,0.01076276192500136,0.9713852572144933,0.02861474278550731,0.0,0.0,0.0,0.0,8
3FGL J0546.4+0031c,-25.84556882855396,-27.12965927280048,2.5685198,0.8447774582691212,3.9760369452469937,-0.4761007106806703,-0.7362778831417305,-0.8897299545842919,-0.45563936123998,-14.158342,480.41965,PowerLaw,204.88934,0.9950958703369455,0.004904129663066455,0.9695252174236613,0.030474782576338424,0.9583138741774718,0.04168612582252847,0.969054430486814,0.030945569513185864,0.0,0.0,0.0,0.0,32
3FGL J0550.3-4521,-27.387360761030216,-27.64163979507669,2.6577637,-4.270889849826514,3.8734446379267164,-0.730828535133859,-0.7116885763331328,-0.834998506725489,-0.5009176689954669,-29.28422,660.8683,PowerLaw,251.91975,0.9996989198566556,3.010801433408527E-4,0.9966195115868843,0.003380488413115591,0.9999999730745104,2.6925490467883228E-8,0.9858103746963545,0.014189625303645067,0.0,0.0,0.0,0.0,0
3FGL J0556.2+3933,-23.406599913539534,-27.371245429709937,3.0930102,7.585122568305369E-4,3.964124633026361,-0.7158824647632854,-0.9183220360636121,-0.8286790555940768,-0.7575235031343602,7.275483,220.90433,PowerLaw,171.94731,0.999824400342838,1.7559965718083365E-4,0.9868696255447649,0.013130374455234926,0.9968141640412814,0.0031858359587202695,0.9749576564693303,0.02504234353067045,0.0,0.0,0.0,0.0,4
3FGL J0557.7-0720,-30.891368755779595,-27.4349390046624,2.1480634,-1.0557090470459043,3.4983060039050233,-0.8089276008352212,-0.2988866367713004,-0.7461798823513022,-0.172757044340822,-15.24574,3111.073,PowerLaw,213.4565,0.9987479277464273,0.0012520722535611488,0.9940931366098239,0.005906863390176551,0.9997296465109148,2.7035348908494304E-4,0.985632356650095,0.014367643349902638,0.0,0.0,0.0,0.0,0
3FGL J0559.8+3042,-32.61802270421985,-27.441078837404593,1.7110547,0.7005455450438457,3.6634472806158014,-0.9999953066817263,0.999801934432957,0.0023288091614438395,-0.4839796808641839,3.5618856,8363.287,PowerLaw,180.03539,0.9996654001099596,3.345998900511398E-4,0.9363512510683234,0.06364874893167573,0.9845346839467422,0.015465316053258207,0.9949403904523192,0.005059609547680411,0.0,0.0,0.0,0.0,0
3FGL J0600.4-1934,-27.0620359862492,-27.676537758919697,2.5559697,0.6203065050465071,3.7644921792730623,-0.7654370336786488,-0.8004406945616432,-0.7546937586659145,-0.9999126567585531,-19.736708,640.00543,PowerLaw,225.41226,0.9969930724144254,0.003006927585556014,0.9044173878556034,0.09558261214439631,0.8618517275271257,0.13814827247287512,0.962307987228393,0.03769201277160697,0.0,0.0,0.0,0.0,256
3FGL J0601.5+2309,-27.360008357729242,-26.928999232300594,2.484669,0.43426673055754395,3.8241905277912625,-0.6780363081264914,-0.665413597280059,-0.7934080864669532,-0.7343855511864937,0.1465086,914.2176,PowerLaw,186.79189,0.99682062621926,0.0031793737807214186,0.8981715664707213,0.10182843352927934,0.9456663802846786,0.054333619715321003,0.9577486299860267,0.04225137001397309,0.0,0.0,0.0,0.0,256
3FGL J0603.3+2042,-34.94793391157676,-27.106175256598938,1.4998881,0.048602337007205315,3.215978551823095,-0.983891298940446,0.9825958548340579,-0.08275923006538902,-0.6995337833627822,-0.6904225,30448.041,PowerLaw,189.12418,0.9993164010866098,6.835989134063108E-4,0.9268751964246704,0.07312480357532915,0.9620767108598016,0.03792328914019716,0.92822122895986,0.07177877104013979,0.0,0.001,0.0,0.0,0
3FGL J0605.0-0000,-30.258593273360457,-27.345749320862986,2.008549,0.22786255926090063,3.9488381351766995,-0.28309637566458956,-0.5725710755266692,-0.47627232740447517,-0.38921242324820665,-10.302232,3121.2192,PowerLaw,207.59874,0.9994174922893531,5.825077106517798E-4,0.9870377433930526,0.012962256606947853,0.9955764893115092,0.004423510688489918,0.9966028475933548,0.0033971524066447947,0.0,0.0,0.0,0.0,0
3FGL J0605.9+2039c,-27.59547580263619,-26.640681170769795,2.3588839,1.2944946200093612,3.923347243523523,0.23687858925068653,-0.6555115196675798,-0.8483613259625885,-0.7672379871793783,-0.20212463,1293.8793,PowerLaw,189.47203,0.6143471266407203,0.3856528733592812,0.40068499781842354,0.5993150021815766,0.5286677574039512,0.47133224259604833,0.7557307412596133,0.24426925874038763,0.0,0.797,0.327,0.0,288
3FGL J0608.2-2306,-29.714983260152394,-27.88232506283581,2.2004168,0.5008514668289837,3.7472852396622227,-0.6275276384344561,-0.632892105076587,-0.2218355069222087,-0.9999559692072677,-19.40747,1587.722,PowerLaw,229.61496,0.9971826400327182,0.002817359967307932,0.9561701833989636,0.04382981660103601,0.9605573312629601,0.039442668737039895,0.9416053263442156,0.05839467365578417,0.0,0.0,0.0,0.0,0
3FGL J0608.6+5328,-28.041116230995847,-27.611057521196166,2.492544,-0.8669364411397533,3.6101109384794916,-0.08312885361654586,-0.5022654056676035,-0.8013678249302283,-0.5986213713349662,15.553917,869.9812,PowerLaw,160.30084,0.9978692279978517,0.0021307720021567795,0.9949748390437412,0.005025160956259093,0.9992785197555297,7.214802444689862E-4,0.9558263740772824,0.044173625922717355,0.0,0.0,0.0,0.0,0
3FGL J0609.2+2051c,-29.663777411988352,-26.595666320375997,2.272536,-0.6073137637597454,3.5050940163689077,-0.2842492050498499,-0.6520956695478808,-0.8653193723858741,-0.4076501691890388,0.58775926,2695.2073,PowerLaw,189.67125,0.9826518802342415,0.01734811976577037,0.9809934024995357,0.019006597500465027,0.9955882942411707,0.00441170575882865,0.8615975353821084,0.1384024646178914,0.0,0.0,0.0,0.0,48
3FGL J0609.6-2851,-27.09527551030059,-27.899114570910722,2.6391551,-2.128182727048749,3.8795196482366245,-0.7602757302046644,-0.6986074166440273,-0.6128627834094076,-0.9973786834927809,-21.184296,550.6039,PowerLaw,235.45969,0.9989559673271906,0.0010440326728367098,0.9955392046302202,0.004460795369778571,0.9999846546811008,1.5345318900077596E-5,0.9762558763672915,0.023744123632708464,0.0,0.0,0.0,0.0,0
3FGL J0609.7-1841,-28.084353210715644,-27.60840509699148,2.2983522,0.7211961056463689,4.123885322229688,-0.3005356546324001,-0.676917880654226,-0.736730135345201,-0.70970651561715,-17.386005,1099.7338,PowerLaw,225.46144,0.9967360846091189,0.003263915390872462,0.9705764304996493,0.02942356950035012,0.9592035606950752,0.04079643930492465,0.9835020532234726,0.016497946776527262,0.0,0.0,0.0,0.0,0
3FGL J0611.5+1957,-27.66456352520703,-26.743238753393804,2.382029,1.276066937924455,3.8376727516189018,-0.14418822110818477,-0.7644593491739526,-0.7041955740675515,-0.7813246063773337,0.628506,1263.8125,PowerLaw,190.72444,0.7840777072396748,0.2159222927603273,0.38980191179003215,0.6101980882099677,0.5627822660977893,0.43721773390221064,0.8032703571303044,0.19672964286969394,0.0,0.815,0.11,0.0,1
3FGL J0619.4+2242,-30.899002944838344,-26.391969664975093,2.0148985,-0.07975617789378135,3.9451949423330257,-0.7015413970682051,-0.5140059136622293,-0.4847105284139469,-0.6340091643975292,3.5527859,6015.782,PowerLaw,189.18222,0.9975415042805703,0.002458495719419818,0.9802929826474611,0.01970701735253901,0.9905916173416616,0.009408382658338491,0.9472762756445712,0.05272372435542973,0.0,0.0,0.0,0.0,16
3FGL J0623.1-4143,-29.53781521115333,-27.88565378634771,2.2900796,-0.6139750116953873,3.4577963427412914,-0.9178029938819195,0.24280270313850863,-0.6370885777240841,-0.7686549406792701,-22.665697,1408.542,PowerLaw,249.54938,0.994697247870909,0.005302752129102206,0.9918471011675412,0.008152898832459581,0.9972747758826396,0.0027252241173612536,0.963332137367747,0.036667862632252454,0.0,0.0,0.0,0.0,0
3FGL J0626.8+1743,-26.798231260975154,-26.494994070788763,2.6996076,1.2684090139798658,3.8935687075272076,-0.436438478612139,-0.9509912289839743,-0.7320762874204111,-0.16266380195625474,2.756542,786.04816,PowerLaw,194.39415,0.8879456192381994,0.1120543807617773,0.9028313464169471,0.09716865358305185,0.9382107941513758,0.06178920584862285,0.8449518545755527,0.1550481454244462,0.0,0.0,0.0,0.0,0
3FGL J0628.4+2429,-29.97070950139412,-27.361063599459566,2.20729,-0.4265688079322512,3.738215516872664,-0.4599836047872407,-0.3120527511290342,-0.6950598404247287,-0.656263603025775,6.2077765,2165.8965,PowerLaw,188.54277,0.998390213568085,0.0016097864319224613,0.9898415196397347,0.010158480360265641,0.9962807756520976,0.003719224347901323,0.9853989462671641,0.014601053732835264,0.0,0.0,0.0,0.0,0
3FGL J0630.2-0929c,-26.808510566901216,-27.207703581584294,2.5102255,1.140315814525418,3.7617323461268377,-0.02873115210085081,-0.900639768326994,-0.5767867369269468,-0.9998860909947319,-8.982379,639.56604,PowerLaw,219.05672,0.9102788907764291,0.08972110922357893,0.49151276760216744,0.5084872323978326,0.6631809503028409,0.3368190496971594,0.7284786081062742,0.2715213918937266,0.0,0.536,0.003,0.0,32
3FGL J0636.7+7115,-27.243191401265314,-27.820058090752767,2.6067097,-1.5291776899570857,4.212627324846013,-0.843178870916355,-0.6345359949385169,-0.6126110937816442,-0.7784187793474604,24.426834,643.49854,PowerLaw,143.54669,0.999929221193268,7.077880674418382E-5,0.9958030717602552,0.004196928239745276,0.9999783103743543,2.1689625644574327E-5,0.9958864465809075,0.004113553419092001,0.0,0.0,0.0,0.0,0
3FGL J0638.4+5704,-25.520931317135013,-27.9294929221002,2.927151,0.35770409418190335,4.122569951591858,-0.8845666490745744,-0.8077782072109592,-0.21123896242128368,-0.8525412852487604,20.810717,333.18195,PowerLaw,158.42148,0.9999072123431747,9.278765680291142E-5,0.9912036225611827,0.00879637743881773,0.998362351174542,0.0016376488254586103,0.9884736353027047,0.011526364697295293,0.0,0.0,0.0,0.0,1
3FGL J0639.9+3250,-26.65766038301163,-27.615370823143543,2.6458585,-2.5582055431803865,3.901428885387183,-0.618494244019864,-0.7126403811416092,-0.797807909662647,-0.6130896040782707,12.111457,515.339,PowerLaw,182.05203,0.9997345734291171,2.6542657089792293E-4,0.9962451506835879,0.0037548493164112668,0.9999972536929179,2.7463070806848174E-6,0.9884846647806127,0.011515335219387255,0.0,0.0,0.0,0.0,256
3FGL J0644.6+6035,-28.12659284088819,-27.87306713605318,2.2764657,0.05741646942962959,4.0990945133217185,-0.8162257518858936,-0.5032566306097491,-0.5160005793528826,-0.4628879915814917,22.594389,1100.7498,PowerLaw,155.04752,0.9992206046449609,7.793953550415616E-4,0.9940769584024183,0.005923041597581908,0.9986365792965556,0.0013634207034453022,0.9927266490197101,0.007273350980288693,0.0,0.0,0.0,0.0,0
3FGL J0647.6+0032,-25.894232466834026,-26.941881354356685,2.4574044,0.8962084254714199,3.897697077597684,-0.4111868807979477,-0.8356414861643424,-0.7212980203119403,-0.5730556333847211,-0.59796613,672.5201,PowerLaw,212.02522,0.9960147862560758,0.003985213743908671,0.8253371935510736,0.1746628064489271,0.928877540909463,0.07112245909053619,0.9566818702248912,0.04331812977510876,0.0,0.001,0.0,0.0,0
3FGL J0647.8+1751,-26.852528787434597,-27.202762563362345,2.7028124,1.2423765588593814,3.716793457813742,-0.6101823817556127,-0.8949053358124048,-0.45679447794949535,-0.6524532042513629,7.268618,656.27594,PowerLaw,196.55954,0.9856334765731913,0.014366523426793763,0.7823422775845812,0.21765772241541856,0.8647199938444134,0.13528000615558586,0.9155361345588838,0.08446386544111707,0.0,0.003,0.0,0.0,1
3FGL J0650.9+6524,-27.33314277752158,-28.04574089166966,2.5400684,-2.607273978276101,3.8531117150208445,-0.8324936377297658,-0.6059805749532393,-0.6098149205370507,-0.8838774144739625,24.45203,637.60443,PowerLaw,150.12836,0.9968795567651869,0.003120443234792021,0.9960836912224502,0.003916308777549091,0.9999963354949525,3.6645050473430174E-6,0.9630485580433857,0.03695144195661277,0.0,0.0,0.0,0.0,1
3FGL J0657.6-4701,-31.19444521096424,-27.70952237058479,2.011117,0.6496113506674062,3.6414344036233373,0.9437325722009551,-0.5616601344737784,-0.17556429751462652,-0.8137387064332582,-18.48534,3343.6238,PowerLaw,257.00323,0.9941902830261216,0.005809716973858527,0.9683492645498304,0.031650735450169915,0.9660871426015423,0.03391285739845702,0.9405530681177022,0.059446931882299554,0.0,0.0,0.0,0.0,0
3FGL J0658.8+2318,-29.667881750082955,-27.743740754742024,2.2943332,-2.0566767959873173,3.7570437691094067,-0.767075403774939,-0.7284360534060066,-0.6769167360900217,-0.06596562267472075,11.946863,1587.9592,PowerLaw,192.68077,0.9996074777981206,3.9252220188667667E-4,0.996085348840257,0.00391465115974307,0.9999969095624517,3.090437547879366E-6,0.9910168101389358,0.00898318986106416,0.0,0.0,0.0,0.0,0
3FGL J0659.2-0439c,-27.889415620330457,-26.851079273526672,2.4003203,0.34929749737831084,3.7262653841200533,-0.6777039828790548,-0.6594012621321736,-0.6376153052622577,-0.7197752858496962,-0.39596853,1215.7062,PowerLaw,217.9579,0.9911263155430837,0.008873684456898533,0.9126802519875683,0.08731974801243146,0.9611270232011324,0.03887297679886816,0.9463798966319049,0.05362010336809419,0.0,0.0,0.0,0.0,33
3FGL J0700.6+3557,-28.363504936361018,-27.851873481514538,2.4031947,0.6834920191399936,3.5770698544119277,-0.6728808255080343,-0.4638990465003541,-0.816276812645595,-0.9999462662147164,17.26217,925.2876,PowerLaw,180.80313,0.8779776587381574,0.12202234126183603,0.812096346911421,0.1879036530885795,0.674175595711063,0.32582440428893766,0.8445547472433368,0.15544525275666496,0.0,0.0,0.0,0.0,0
3FGL J0704.3-4828,-31.919383797813815,-27.756255821443094,1.9742727,-0.26368857898499076,3.3400936659318905,0.6522471423880244,0.012805432241712135,0.2621207726653755,-0.8092385292444353,-17.955788,4385.5938,PowerLaw,258.842,0.9957875434296298,0.004212456570363128,0.9913150775955033,0.008684922404496415,0.9989295936307311,0.0010704063692679494,0.956894110086764,0.043105889913234496,0.0,0.0,0.0,0.0,0
3FGL J0705.7-0006,-29.164531576751745,-27.354302902526157,2.27329,0.8220998694003948,3.982352849435565,0.8622635632297997,-0.5372045960998546,-0.678629312378974,-0.9999961400869554,3.133183,1543.4318,PowerLaw,214.66621,0.829396284422509,0.17060371557747342,0.7074206683198234,0.2925793316801767,0.8531603175370447,0.1468396824629556,0.7868710723577846,0.21312892764221575,0.0,0.026,0.0,0.0,0
3FGL J0707.5-3111,-25.942034531682687,-27.577814053962925,2.7119014,-4.632542307758958,3.7939790607379607,-0.7005987146170343,-0.7964942165933906,-0.7397270965871608,-0.41535625224325345,-10.528,426.44006,PowerLaw,242.71803,0.9996034216557065,3.9657834429048243E-4,0.9972920826768145,0.002707917323184527,0.9999999919306957,8.069304242064257E-9,0.9855016215572111,0.014498378442789343,0.0,0.0,0.0,0.0,265
3FGL J0707.7-1035c,-28.400194932716893,-26.558710024596483,2.4942698,0.9227281670548227,3.856583506348563,0.777104995256196,-0.7208024991844667,-0.8431512649778675,-0.8020606325773741,-1.2464625,1454.9948,PowerLaw,224.2027,0.8330074363010537,0.1669925636989288,0.7342222927947365,0.26577770720526306,0.7702969268598545,0.22970307314014635,0.7309132035793465,0.2690867964206545,0.0,0.014,0.004,0.0,32
3FGL J0708.7+1747,-32.134768117383885,-27.71706986548358,1.8367233,-2.136687507587649,3.979969612437922,-0.8208239785179938,-0.7513116686451338,-0.19514582253446797,-0.06115889626920133,11.7377615,5399.2124,PowerLaw,198.79463,0.9998821399685784,1.1786003141106488E-4,0.9960615207218283,0.003938479278171065,0.9999992294997794,7.705002194477119E-7,0.9982752829725858,0.001724717027413466,0.0,0.0,0.0,0.0,0
3FGL J0712.2-3806,-28.105920919899393,-27.460287102822914,2.4010386,0.8229174151389655,4.0781207313876155,-0.649193738310824,-0.6419123512998081,-0.6723319896392647,-0.9999735636283678,-12.594302,1004.3324,PowerLaw,249.52304,0.9554072894094355,0.044592710590571016,0.8857110977802669,0.11428890221973112,0.8638910872157968,0.13610891278420326,0.9103104163785509,0.08968958362144827,0.0,0.0,0.0,0.0,1
3FGL J0714.7-3924,-28.62431058264923,-27.39818976326853,2.3835998,0.6850500369939904,3.6863390800945064,-0.18113055651272333,-0.7688140857626803,-0.8972747816853434,0.20390577203031574,-12.695822,1225.4386,PowerLaw,250.94044,0.9979119563752138,0.0020880436247958656,0.9877702186273931,0.012229781372607152,0.9913206488292858,0.008679351170714219,0.9529139690483232,0.04708603095167648,0.0,0.0,0.0,0.0,0
3FGL J0716.0-4525,-30.142196302423276,-27.756129385721447,2.2582495,-2.7436328201526177,3.644137808622017,-0.8822537063956676,-0.5687212348633901,-0.6657158670291284,-0.4621490012325013,-14.9429865,1866.3899,PowerLaw,256.6907,0.9994890083781065,5.109916218669115E-4,0.995893414362984,0.004106585637016636,0.9999977327388544,2.267261146085801E-6,0.9839843131469179,0.016015686853083768,0.0,0.0,0.0,0.0,0
3FGL J0718.9-5004,-28.24990632047969,-27.629641468080468,2.3917365,0.18989646129384083,3.5555097627007823,-0.6370765865946026,-0.6906003146039795,-0.44520453484836653,-0.930910569710653,-16.338142,1000.2344,PowerLaw,261.333,0.9724138216195357,0.02758617838044937,0.9714714260263836,0.028528573973614788,0.972517952922431,0.027482047077569086,0.9358571412491065,0.06414285875089473,0.0,0.0,0.0,0.0,0
3FGL J0721.5-0221,-31.31957634260988,-27.61464012005611,2.0026686,-2.0920608310362137,3.7010887168068693,0.8035768872804164,-0.44035589225446997,-0.5581615111712227,-0.39029433826530663,5.5968394,3671.5842,PowerLaw,218.4831,0.9994062290508956,5.937709491207553E-4,0.9950309792717688,0.004969020728231511,0.9999921889331777,7.811066822039874E-6,0.9962017746062507,0.003798225393749946,0.0,0.0,0.0,0.0,256
3FGL J0722.2-2648,-27.468859920409944,-27.322776337466554,2.4512236,-1.0593332118334058,3.691828601101786,-0.8222998777841158,-0.5260688294104328,-0.6603819323780465,-0.8684679842387614,-5.6987634,847.81036,PowerLaw,240.1945,0.9463370595907694,0.05366294040922476,0.9896220037271402,0.010377996272858828,0.9992082640174622,7.917359825372569E-4,0.8754903422479408,0.12450965775205816,0.0,0.0,0.0,0.0,9
3FGL J0725.4-5007,-32.538053708417245,-27.847576790036833,1.9415286,0.908101854350787,3.4339360741457545,-0.5366762457628885,-0.9999655169365709,0.9995094940849412,-0.4792468453396791,-15.393971,5538.381,PowerLaw,261.80597,0.9989346181974662,0.001065381802558775,0.9773613221888842,0.022638677811115938,0.9960524547967938,0.0039475452032053686,0.9856902858725267,0.014309714127474074,0.0,0.0,0.0,0.0,0
3FGL J0725.7-0550,-31.727740094848198,-27.567828875620467,1.8505795,0.7464339815920779,3.8614706995986476,0.8214456167859087,0.03580593569355733,-0.10971560613532902,-0.5051168701896489,4.91603,4941.3545,PowerLaw,222.0732,0.9994403503887717,5.596496112449944E-4,0.9458832060942158,0.05411679390578491,0.9908876806363768,0.009112319363623557,0.9962888500246996,0.003711149975300677,0.0,0.0,0.0,0.0,0
3FGL J0725.8-3532,-29.095952533113255,-27.44400716897079,2.3585443,0.25735450578657554,3.5723751318050567,-0.8115409727663679,-0.69082224917392,-0.6237116009592443,-0.11480575887986005,-9.017494,1422.9324,PowerLaw,248.37883,0.9998498982016617,1.5010179832842537E-4,0.9844128849205458,0.015587115079455302,0.9952365220092106,0.004763477990789449,0.9910689508955455,0.008931049104454285,0.0,0.0,0.0,0.0,0
3FGL J0725.8+0212,-28.682715935684058,-27.483892634122746,2.1847017,0.15809324056800944,3.9949911529037854,-0.6583699601956096,-0.5693229072650617,-0.5920445858375923,-0.48597544911925555,8.666384,1537.0363,PowerLaw,214.89941,0.9990244232523156,9.755767476642193E-4,0.989742704782718,0.010257295217281196,0.9953629140267414,0.004637085973257533,0.99139943023051,0.008600569769489558,0.0,0.0,0.0,0.0,0
3FGL J0731.7-1914c,-26.124580402874336,-26.924578364491133,2.5210247,0.9213293367580547,3.8479844126389047,-0.5670705720613558,-0.9179419606964688,-0.6237916269329294,-0.3657004864875178,-0.1774707,609.6634,PowerLaw,234.56267,0.997369590206943,0.0026304097930842335,0.8930025447257257,0.10699745527427437,0.966633754100583,0.03336624589941784,0.964786207312538,0.03521379268746308,0.0,0.0,0.0,0.0,289
3FGL J0731.8-3010,-33.475962248412976,-27.561941421544148,1.6692368,-0.3528871979428958,3.4720673791341223,-0.9998970361061206,0.9998946320336461,-0.4191134886896623,0.18706682342479275,-5.3990955,10966.364,PowerLaw,244.19069,0.9997451975756635,2.5480242431374537E-4,0.9826876523091685,0.0173123476908309,0.9996160149228394,3.83985077159452E-4,0.9954840016613717,0.00451599833862771,0.0,0.0,0.0,0.0,0
3FGL J0733.3+5904,-26.014106821419627,-27.97509342205211,2.7803707,0.0989008166545055,4.309908661926486,-0.814185857740426,-0.8602108173974847,-0.3084678594485318,-0.7515844524722357,28.310799,409.60196,PowerLaw,157.97292,0.9999859842292762,1.401577074388279E-5,0.9942692167869464,0.00573078321305422,0.99943915502578,5.608449742185456E-4,0.9959997901364672,0.004000209863532831,0.0,0.0,0.0,0.0,0
3FGL J0737.8-8245,-31.223229135347964,-27.654834824867912,1.9193196,-1.7630221693757604,3.7326305147287444,-0.2203475232968781,-0.7137584951258283,-0.29592031860129986,-0.1673561579639341,-25.45458,4000.7874,PowerLaw,295.07507,0.9996790880943259,3.209119056934441E-4,0.9953161509318647,0.004683849068134791,0.9999950895806275,4.9104193726345615E-6,0.9968615676915528,0.0031384323084479543,0.0,0.0,0.0,0.0,0
3FGL J0739.8+1312,-26.295411024163293,-27.70726985481217,2.7345889,1.2705446474874742,3.5892283586535054,-0.6025086286350487,-0.7865126673071889,-0.9999703252667789,-0.5386368673975345,16.62171,424.87335,PowerLaw,206.32664,0.9962940676924678,0.003705932307547232,0.7486807952115394,0.2513192047884598,0.628146986757222,0.3718530132427779,0.8935872697625611,0.10641273023743807,0.0,0.015,0.036,0.0,256
3FGL J0740.6-5230,-29.145368281722927,-27.560995830897244,2.2304063,-1.596610388041143,3.6200332682966874,-0.7740370731711964,-0.49767113680063063,-0.7122031563901715,-0.38342827844584737,-14.261528,1614.9401,PowerLaw,265.0793,0.999145694527983,8.543054720360274E-4,0.9948990220482103,0.005100977951788404,0.999943871726915,5.612827308420185E-5,0.9868472873872273,0.01315271261277217,0.0,0.0,0.0,0.0,0
3FGL J0742.7-3110,-28.447951992650196,-27.120489335330234,2.3427668,-2.148659409905227,3.7517994160910426,-0.521661376834481,-0.778624003563154,-0.6451515846532041,-0.9234526536593296,-3.8351197,1368.2246,PowerLaw,246.20207,0.9422835169358448,0.05771648306415697,0.9939011537256007,0.006098846274399643,0.9999435764845503,5.642351545101649E-5,0.9053925672448964,0.09460743275510362,0.0,0.0,0.0,0.0,8
3FGL J0744.3+1715,-29.181187321322824,-27.735637686160185,2.2611725,0.9019951147239068,3.450664586429139,-0.3103929113587442,-0.5797736269727651,-0.8309400393929947,-0.7266921592924106,19.249018,1396.3265,PowerLaw,202.90395,0.9938110683158081,0.006188931684207798,0.7787119476704577,0.22128805232954182,0.5838935099468232,0.4161064900531769,0.9405306787997174,0.05946932120028154,0.0,0.001,0.037,0.0,256
3FGL J0746.4-0225,-29.692725298766582,-27.568618311310768,2.0025747,-0.18097773213091403,4.0911573216963175,-0.6140233439024987,-0.48423486152282796,-0.5129408432068301,-0.32624270438842307,11.082273,2268.7786,PowerLaw,221.48625,0.99970299748872,2.970025112895756E-4,0.9941770066251324,0.005822993374868041,0.9992170363491397,7.829636508591887E-4,0.9980493798847276,0.00195062011527303,0.0,0.0,0.0,0.0,0
3FGL J0747.4-0734,-30.43716670442727,-27.4681096384878,2.1131225,0.4060743224993872,3.5502653377344027,-0.8803268429822249,0.05023770262963903,-0.5189836154276538,-0.6849525924432537,8.81995,2773.192,PowerLaw,226.1993,0.9994464467273254,5.535532726835448E-4,0.9537106297575297,0.04628937024246875,0.9487084989561277,0.05129150104387193,0.9955881431630285,0.004411856836972411,0.0,0.0,0.0,0.0,0
3FGL J0747.5-4927,-29.57480345038784,-27.41858646070538,2.2734842,-0.25375096565730076,3.6801520811428365,-0.7231593391506516,-0.7635385323643958,-0.29845383832734385,-0.4633834789453144,-11.9038315,1921.2003,PowerLaw,262.8065,0.9997649511846297,2.35048815350637E-4,0.9918007241077678,0.008199275892231678,0.9989444449718206,0.0010555550281802233,0.9949770572193186,0.005022942780681194,0.0,0.0,0.0,0.0,0
3FGL J0748.7-5116,-27.227977203216472,-27.390074346570056,2.6207511,-0.5441838230843037,3.740539140121879,-0.4015480005194029,-0.982813493916538,0.32237448342395014,-0.7118085431999599,-12.595962,701.9179,PowerLaw,264.54047,0.9996942405508371,3.0575944919040656E-4,0.9937900847316502,0.0062099152683487025,0.999933431518406,6.656848159575056E-5,0.9833040208730363,0.016695979126962107,0.0,0.0,0.0,0.0,1
3FGL J0748.8-2208,-27.972121503939167,-27.18778609015186,2.3656573,-0.4510693003801815,3.6804316970811124,-0.772881343014256,-0.7824869123000162,-0.38394544184811724,-0.7351087816089803,1.857558,1115.9132,PowerLaw,239.04883,0.9984920414813979,0.0015079585186277276,0.9842811753571813,0.015718824642819627,0.9982420062864189,0.0017579937135807002,0.9853864043390205,0.014613595660980177,0.0,0.0,0.0,0.0,8
3FGL J0749.0+4459,-27.785079583340835,-27.886472321744247,2.3717525,-0.6878817672111003,4.323988407441023,-0.716658109037959,-0.5740780173802255,-0.5671577945085893,-0.8519277459530681,28.617638,868.7137,PowerLaw,174.22607,0.998548869047027,0.001451130952952368,0.9952968743911151,0.0047031256088842,0.9996847363945078,3.1526360549357545E-4,0.9851547030474658,0.014845296952535197,0.0,0.0,0.0,0.0,0
3FGL J0749.5+1320,-29.268783660006132,-27.62395106772369,2.2493107,0.8047628816897905,3.841011526494816,-0.9097590800580474,0.03524679460657557,-0.7152654296318703,-0.7625267821196859,18.820091,1621.5061,PowerLaw,207.2346,0.998916228429273,0.0010837715707112678,0.9324841764664213,0.06751582353357706,0.8656745736860803,0.134325426313918,0.979120474637677,0.020879525362322876,0.0,0.0,0.0,0.0,0
3FGL J0751.7-2944,-27.63775050758012,-27.100974798863007,2.4506834,-0.2294687004611026,3.9561924725051822,-0.4188494359063981,-0.7947837986758004,-0.9999880980618753,0.999758112836587,-1.4388535,966.87274,PowerLaw,245.92902,0.9981282165035795,0.0018717834964059436,0.9889191354462102,0.011080864553789772,0.9999690423279163,3.095767208372061E-5,0.9738817807449212,0.02611821925507905,0.0,0.0,0.0,0.0,5
