Source_Name_3FGL,Flux_Density,Unc_Energy_Flux100,Spectral_Index_old,Signif_Curve,var_1,hr12_1,hr23_1,hr34_1,hr45_1,GLAT_1,Pivot_Energy_1,SpectrumType_1,GLON,AGN_BDT_1,PSR_BDT_1,AGN_NN_1,PSR_NN_1,AGN_LR_1,PSR_LR_1,AGN_RF_1,PSR_RF_1,BDT_P_1,NN_P_1,LR_P_1,RF_P_1,Flags_1,Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12_2,hr23_2,Unc_PLEC_Expfactor,hr34_2,hr45_2,hr56,hr67,Variability_Index,Pivot_Energy_2,SpectrumType,ASSOC_FGL,AGN_BDT_2,PSR_BDT_2,AGN_NN_2,PSR_NN_2,AGN_LR_2,PSR_LR_2,AGN_RF_2,PSR_RF_2,BDT_P_2,NN_P_2,LR_P_2,RF_P_2,Flags_2
3FGL J1304.6+1200,-28.275621590524032,-27.745893616305025,2.3732214,0.8169166174625907,3.963553734625821,-0.35508302553680965,-0.5676526584705588,-0.9447871964916358,-0.8987250765928609,74.56194,971.0192,PowerLaw,315.18924,0.8529483592513992,0.14705164074860316,0.9002629836123263,0.09973701638767511,0.7236424566462522,0.2763575433537475,0.8856679836305695,0.11433201636943062,0.0,0.0,0.0,0.0,0,4FGL J1304.4+1203,315.02512,74.62675,-21.497442492903133,2.265371,0.25643146,0.99999857,5.883602,-0.8644449,-0.51590073,0.002354186,-0.04249639,-0.9047974,-0.9999009,-0.9998143,1.268929938110811,7.324920802812911,LogParabola,3FGL J1304.6+1200,0.2787345924736216,0.7212654075263932,0.36169439289845134,0.6383056071015488,0.1602273324589288,0.8397726675410709,0.35912732929842034,0.6408726707015808,1.0,0.824,1.0,0.985,2048
3FGL J1306.8-4031,-25.78360463718192,-27.49969123234772,2.540673,-1.1478072072395542,3.7791423039153806,-0.7075433917556805,-0.6856452037228239,-0.6937042546319352,-0.9150426543533188,22.243616,561.4593,PowerLaw,306.1055,0.9934192369193175,0.0065807630806695655,0.9949178257384573,0.005082174261542476,0.999491247087043,5.087529129583517E-4,0.9553363376876965,0.04466366231230428,0.0,0.0,0.0,0.0,0,4FGL J1306.8-4035,306.08945,22.177368,-20.8643674420052,2.4546723,0.09501405,0.18175018,3.38717,0.9995993,-0.5597667,0.002074185,-0.6273461,-0.6750281,-0.9784655,-0.9997701,1.9840384816047834,6.601811933137696,LogParabola,3FGL J1306.8-4031,0.6682279658344891,0.3317720341655115,0.8803264052235027,0.11967359477649664,0.908274108960162,0.09172589103983671,0.8726997004969377,0.12730029950306218,0.0,0.001,0.0,0.0,0
3FGL J1308.7-5738,-26.531270708496706,-27.07648529491812,2.6785476,-2.0463672947930753,3.521171112289404,-0.8009456858220413,-0.8425763445163426,-0.6033173604581157,-0.6740591280724207,5.153725,624.8902,PowerLaw,305.26288,0.9989826291691494,0.0010173708308693033,0.9958299348361093,0.004170065163889979,0.999972198322688,2.780167731291097E-5,0.9677548253411442,0.032245174658856464,0.0,0.0,0.0,0.0,9,4FGL J1308.9-5730,305.28833,5.2880435,-22.085697427265924,2.2729964,0.44085246,0.4436395,2.0771344,0.9658206,0.98626304,0.0030948769,-0.47999617,-0.5186161,-0.7841387,-0.99830914,2.0286063326708037,7.684091013847286,PowerLaw,3FGL J1308.7-5738,0.9912183293336295,0.0087816706663533,0.9514665159369705,0.04853348406302757,0.9751349736713039,0.02486502632869626,0.9825474525750734,0.017452547424927536,0.0,0.0,0.0,0.0,0
3FGL J1309.0+0347,-30.327566551373245,-27.938286835654385,2.085472,1.0058030455794977,3.7597302918454796,-0.6039998681128333,-0.09895554838115486,-0.2784946064421766,-0.9994041857614205,66.287125,1972.8096,PowerLaw,313.90234,0.8481355794968998,0.1518644205030904,0.8003972127159172,0.19960278728408093,0.7706858224731676,0.22931417752683217,0.7765197776600543,0.22348022233994644,0.0,0.001,0.0,0.0,0,4FGL J1308.7+0347,313.75375,66.29058,-22.249059887945,2.098715,0.27446473,0.36543095,2.5486305,-0.9989818,0.9994621,0.00384748,-0.0872242,-0.5702696,-0.8575468,-0.08678064,2.418297063219453,7.572463220855315,PowerLaw,3FGL J1309.0+0347,0.9993217671892347,6.782328107802365E-4,0.9940910368700885,0.005908963129910982,0.9964130368049242,0.0035869631950750385,0.978874328620591,0.021125671379410113,0.0,0.0,0.0,0.0,0
3FGL J1311.8-6230,-26.613649974998697,-26.173276006377503,2.458425,-0.2506790730189565,3.832719158063427,-0.6025640690338117,-0.7794025823775119,-0.6324521902755038,-0.7487528865510595,0.27097604,1141.623,PowerLaw,305.2883,0.7170110486713364,0.28298895132866675,0.9753391031802066,0.02466089681979414,0.9928041042729141,0.00719589572708562,0.6284789101366771,0.37152108986332316,0.0,0.0,0.0,0.025,0,4FGL J1312.6-6231,305.3724,0.24322052,-20.1574115514046,2.4335387,0.267198,0.4446836,3.5352492,0.9945573,-0.6228777,0.0029312952,-0.56114995,-0.5781789,-0.8709567,-0.9254093,0.771296006126638,7.742561297325209,LogParabola,3FGL J1311.8-6230,0.05588218056786145,0.9441178194321315,0.35007820068293083,0.649921799317069,0.09279457525914823,0.907205424740851,0.4825192812771804,0.5174807187228195,1.0,0.853,1.0,0.612,2
3FGL J1325.2-5411,-27.42812802817421,-27.12854473024909,2.4746485,0.9357413364332872,3.4558995591997648,-0.3124987746747536,-0.6324501872797249,-0.7920847554477106,-0.9999814946367459,8.357875,960.79926,PowerLaw,307.92108,0.3368294073019921,0.6631705926979954,0.43221053642559887,0.5677894635744005,0.41810989299440443,0.5818901070055951,0.7285950798591431,0.271404920140857,1.0,0.724,0.965,0.0,0,4FGL J1325.3-5413,307.93307,8.308979,-21.169898733739306,2.5674207,0.1525922,0.20156789,2.4868796,0.1116413,-0.5508676,0.0028633254,-0.66367996,-0.68938005,-0.96356237,-0.99690056,1.8129845648003213,6.966000601922324,PowerLaw,3FGL J1325.2-5411,0.9404928150595656,0.05950718494042881,0.9191541448391025,0.08084585516089686,0.9180845123650858,0.08191548763491316,0.9317262346798492,0.06827376532015085,0.0,0.0,0.0,0.0,0
3FGL J1334.3-4152,-32.43427779486379,-27.565343400169642,2.0063736,-0.05092946584434036,3.650622136745873,-0.15047450978060742,-0.9998395456964769,0.997188432567062,-0.6228136956414412,20.293913,5585.3965,PowerLaw,311.4315,0.9996450387461608,3.549612538496553E-4,0.9948421702743889,0.0051578297256102655,0.9998305025265322,1.6949747346884487E-4,0.9959339212868419,0.004066078713158156,0.0,0.0,0.0,0.0,0,4FGL J1334.1-4154,311.39127,20.253325,-22.0408295869195,2.5530334,0.11158252,-0.102649875,1.8574386,-0.97354615,0.26307887,9.690349E-4,-0.8344801,-0.6704656,-0.2835218,-0.6653427,1.7674352547506589,6.968546475159587,PowerLaw,3FGL J1334.3-4152,0.9996994954735768,3.005045264316552E-4,0.9965751776598984,0.003424822340101806,0.999587643299868,4.1235670013183316E-4,0.991747261039604,0.008252738960395672,0.0,0.0,0.0,0.0,0
3FGL J1335.1-5655,-28.342426263387036,-26.993307367257515,2.337999,0.5545741286743302,4.19256716347346,-0.49894515414835544,-0.6829702235276233,-0.45387696641289843,-0.9363459458094713,5.4412484,1558.586,PowerLaw,308.8954,0.9926948649245158,0.007305135075462748,0.956849883578805,0.043150116421195345,0.9708249972053399,0.029175002794661134,0.9456794007475755,0.05432059925242556,0.0,0.0,0.0,0.0,0,4FGL J1335.0-5656,308.88287,5.419637,-20.4075920061986,2.2841454,0.16455561,0.58204424,6.181001,-0.6836603,-0.67030406,0.001789556,-0.20792402,-0.4803568,-0.9554933,-0.9999961,0.9642328563314394,7.521985001870566,LogParabola,3FGL J1335.1-5655,0.00888423900180434,0.9911157609982134,0.10704871028835332,0.8929512897116458,0.10894589554095467,0.8910541044590456,0.10836517509371629,0.8916348249062839,1.0,1.0,1.0,1.0,0
3FGL J1335.2-4056,-26.145140276868943,-27.31040441662226,2.679862,0.1973106568494985,3.920543205220325,-0.7452984156252339,-0.8090498646074545,-0.6846356458035673,-0.42312213540604887,21.182281,552.63385,PowerLaw,311.78445,0.9997921356161897,2.078643838088137E-4,0.993291435335627,0.006708564664371906,0.9968586183900072,0.003141381609992908,0.9892642822818807,0.010735717718118445,0.0,0.0,0.0,0.0,0,4FGL J1335.6-4052,311.8878,21.23215,-22.689239247661458,1.9771796,0.18174669,-0.09458972,0.9715262,0.7278827,-0.74340075,5.931443E-4,-0.44885072,-0.9608897,0.55055994,-0.047466338,2.0724814220507857,8.522565832896117,PowerLaw,3FGL J1335.2-4056,0.9997966750659157,2.0332493406653176E-4,0.9989794275620337,0.0010205724379666928,0.9999896564355558,1.0343564442661114E-5,0.9984230057870885,0.0015769942129112628,0.0,0.0,0.0,0.0,0
3FGL J1346.2-2608,-28.08390658057115,-27.699777265436357,2.3257587,0.750868438751068,3.8181831381843554,-0.6433005835306401,-0.5886679230498396,-0.6038041590902085,-0.8987027543714605,35.12118,973.01984,PowerLaw,318.01013,0.9692898972135991,0.03071010278638329,0.9382974360788098,0.0617025639211902,0.8673936514260595,0.13260634857394066,0.942630471328436,0.057369528671562586,0.0,0.0,0.0,0.0,0,4FGL J1345.9-2612,317.89368,35.0721,-21.178917146989384,2.2195494,0.20344815,0.978635,6.45602,0.70889896,-0.6124348,8.973975E-4,-0.044493712,-0.7650461,-0.99999964,0.9864724,2.971492465517581,7.439269784263817,LogParabola,3FGL J1346.2-2608,0.7243353064210796,0.2756646935789039,0.5371933082477107,0.4628066917522893,0.7485950064249224,0.25140499357507945,0.4510558295654795,0.5489441704345202,0.0,0.412,0.0,0.786,0
3FGL J1348.5-5833,-25.34785668918709,-26.898790635502248,2.793113,0.08103725909711751,3.875921186663308,-0.8218053231223601,-0.8234729486970824,-0.3675926921198598,-0.832519761238347,3.4842227,465.89874,PowerLaw,310.34247,0.9994658528752394,5.341471247436474E-4,0.9821819948107119,0.017818005189287767,0.9963206945446835,0.003679305455317141,0.9616308350062149,0.038369164993784496,0.0,0.0,0.0,0.0,9,4FGL J1349.1-5829,310.42673,3.5403957,-21.42378885776549,2.5990155,0.21932031,0.14663598,1.5545974,0.8091118,-0.4706802,0.014917524,-0.75105137,-0.80789655,-0.5256962,-0.87019217,1.3067521575188679,7.229502417240435,PowerLaw,3FGL J1348.5-5833,0.9989120847362989,0.0010879152636856441,0.9473387560880995,0.05266124391189909,0.97269726503014,0.02730273496985933,0.9757551329383135,0.024244867061686267,0.0,0.0,0.0,0.0,0
3FGL J1351.1-2743,-29.0792919922611,-27.602590036706285,2.382026,-1.421914948111185,3.8914475755969953,-0.4732279557951325,-0.8827658746849051,-0.654695374186326,-0.09958091686077905,33.307255,1357.408,PowerLaw,318.77304,0.9996957159505887,3.0428404939795116E-4,0.9961393773430411,0.0038606226569603665,0.9999863236094857,1.3676390513587427E-5,0.9900047598739176,0.009995240126082433,0.0,0.0,0.0,0.0,1,4FGL J1350.9-2757,318.63535,33.097652,-22.31470476370325,2.3974118,0.33304307,0.36464235,2.3189526,-0.9990252,0.9997521,0.0068951435,-0.55030936,-0.5440344,-0.99717575,-0.9929426,1.6164135905695836,7.374643247092593,PowerLaw,3FGL J1351.1-2743,0.9978577304382256,0.002142269561783257,0.9795854648303375,0.02041453516966286,0.9606474215782643,0.039352578421736416,0.9674565708993269,0.03254342910067295,0.0,0.0,0.0,0.0,256
3FGL J1400.2-2413,-28.81324253941776,-27.644304146059774,2.1566541,1.1896139272975748,3.916616558888324,-0.6834674672582873,-0.2675597122509884,-0.6495297209483465,-0.99999752763775,36.022175,1365.8347,PowerLaw,322.41647,0.685199783470951,0.31480021652905676,0.6632850299314816,0.3367149700685183,0.4995856389557321,0.5004143610442678,0.6713161306425913,0.32868386935740806,0.0,0.061,0.586,0.0,4,4FGL J1400.0-2415,322.35284,36.00356,-21.051821016101528,2.1204033,0.19316378,0.53823495,5.4665065,0.8467078,-0.30638033,0.0034750022,-0.08127513,-0.62752825,-0.87805283,-0.99964863,1.514284227875821,7.3313095210511126,LogParabola,3FGL J1400.2-2413,0.028146590369065375,0.9718534096309439,0.40750531866186745,0.5924946813381331,0.5535633031206815,0.4464366968793185,0.36876720868419627,0.6312327913158022,1.0,0.734,0.0,0.987,0
3FGL J1403.1+1304,-29.327473696266786,-27.933934261173583,2.2657087,0.812050699351688,3.8461570970351158,-0.6502785321683574,-0.4250927296602364,-0.7651472394180806,-0.9999488035022772,68.118645,1299.6263,PowerLaw,356.53198,0.9468553365346445,0.05314466346536544,0.8433185867880164,0.1566814132119834,0.6653301295897858,0.3346698704102135,0.8617147108290572,0.13828528917094354,0.0,0.0,0.001,0.0,0,4FGL J1402.7+1306,356.4016,68.211815,-21.80823173723134,2.2061906,0.2909007,0.99992585,4.9543457,-0.99970967,0.9999849,0.0022249604,0.1313609,-0.7485006,-0.9998518,-0.35985586,1.6174678532939153,7.5303600846230685,LogParabola,3FGL J1403.1+1304,0.7618636388942543,0.2381363611057461,0.69065208252749,0.30934791747251017,0.5687658742446098,0.43123412575538983,0.49060982196854447,0.5093901780314557,0.0,0.138,0.0,0.566,2048
3FGL J1404.3-5241,-28.20303914975555,-27.28802797242426,2.3515742,0.8336399427777378,4.006708444668172,-0.7846363410756428,-0.3250252301121388,-0.8808156851379013,-0.6655386443995939,8.603477,1121.8455,PowerLaw,313.9795,0.9718480818897828,0.028151918110229004,0.916663552579473,0.08333644742052748,0.8814567595691073,0.11854324043089236,0.9490508563380006,0.050949143661999804,0.0,0.0,0.0,0.0,0,4FGL J1404.8-5237,314.07352,8.651647,-21.15327045070877,2.3404639,0.18368353,0.34917876,3.0554736,-0.566059,-0.7779916,0.0048031453,-0.10302659,-0.7260734,-0.80322826,-0.9999914,1.8725172502725453,7.355219097009353,LogParabola,3FGL J1404.3-5241,0.9566320969761304,0.04336790302388229,0.9392756973777162,0.06072430262228409,0.9540283472170787,0.045971652782921486,0.8782285382991512,0.12177146170084968,0.0,0.0,0.0,0.0,0
3FGL J1408.0-2924,-25.764984914977944,-27.69159906383423,2.68591,1.1995124517263993,3.7643756497394105,-0.6487863920938052,-0.8174893859247623,-0.890622696829274,-0.9291781822584959,30.56778,419.19153,PowerLaw,322.31564,0.8988154626483966,0.10118453735159601,0.6647706572778495,0.33522934272215077,0.5131142201273549,0.48688577987264486,0.8380766076969245,0.1619233923030758,0.0,0.055,0.398,0.0,0,4FGL J1408.6-2917,322.5072,30.628622,-21.943119164131687,2.7929358,0.1174465,0.17482378,2.3354473,-0.3931881,-0.71833616,0.0054550027,-0.7972934,-0.91450906,-0.8941312,-0.9998319,1.6330637949051081,6.049926691277651,PowerLaw,3FGL J1408.0-2924,0.9981220166399698,0.001877983360019554,0.9793630449917488,0.02063695500825182,0.9874710296515484,0.0125289703484517,0.9679749229501857,0.03202507704981473,0.0,0.0,0.0,0.0,0
3FGL J1409.2-3743,-26.103454931139037,-27.583572613289334,2.6988716,-0.995739324402384,3.7742228574753196,-0.7261762091328062,-0.6433010342600652,-0.7597679546875155,-0.9999425329847479,22.633854,461.24896,PowerLaw,319.5081,0.9968100842229656,0.0031899157770229896,0.9945346318691347,0.005465368130865943,0.9990054790393257,9.945209606739072E-4,0.9512432993353042,0.04875670066469531,0.0,0.0,0.0,0.0,0,4FGL J1408.7-3747,319.3865,22.600672,-21.6776759096148,2.3672729,0.16040108,0.26388317,2.7096965,-0.9996545,0.9988037,0.0040723598,-0.65237504,-0.6713225,-0.9999934,0.9869795,2.0072849269384196,7.010692480785306,PowerLaw,3FGL J1409.2-3743,0.9710431245856621,0.028956875414341044,0.9721913607616657,0.027808639238334647,0.9903145721929817,0.009685427807018357,0.9396725614723758,0.06032743852762413,0.0,0.0,0.0,0.0,0
3FGL J1410.9+7406,-28.649045061193988,-27.982853376040218,2.164603,1.072454709371155,3.772463698521034,-0.8114791007896076,-0.580111245604934,-0.31639311182854035,-0.5097180126234381,41.892784,1429.6606,PowerLaw,115.74515,0.9913194092102013,0.00868059078978237,0.9530219160974446,0.04697808390255528,0.9396889806150789,0.060311019384921546,0.9587237317310905,0.04127626826891,0.0,0.0,0.0,0.0,512,4FGL J1410.7+7405,115.75397,41.9148,-21.552501996362714,1.860342,0.14173296,0.28027898,4.145211,-0.9999948,0.99988085,0.0010482707,-0.18749669,-0.1348889,-0.5806211,-0.62343067,2.21628157726121,8.113219250964756,LogParabola,3FGL J1410.9+7406,0.9678762349399217,0.0321237650600816,0.9770825604037627,0.02291743959623755,0.9803676310713653,0.019632368928634847,0.9447895268843727,0.055210473115626525,0.0,0.0,0.0,0.0,0
3FGL J1421.0-2431,-29.107978400097686,-27.697528507353145,2.2005658,0.894203637970024,3.7878028710351033,0.5110732912725242,-0.5621011136901298,-0.6797100315844281,-0.999995791216066,34.005833,1418.9409,PowerLaw,327.65488,0.9275055882634743,0.07249441173650607,0.8413093636322578,0.15869063636774203,0.7049259089665205,0.2950740910334797,0.8143771601566488,0.18562283984335198,0.0,0.0,0.0,0.0,0,4FGL J1420.9-2431,327.63544,34.012756,-21.94138074425807,2.2137353,0.19356695,0.167339,1.8709404,0.5595496,0.9166582,0.0026917716,-0.5161833,-0.62099904,-0.65028405,-0.9993802,1.6926125946002932,7.346706096760124,PowerLaw,3FGL J1421.0-2431,0.9989610024154854,0.0010389975845311813,0.9861991513467834,0.01380084865321699,0.9925078390974026,0.007492160902596161,0.990425880061053,0.009574119938946538,0.0,0.0,0.0,0.0,0
3FGL J1430.8-4434,-28.407806894968267,-27.433509596320707,2.3501554,-2.5522583401782684,3.871453479035131,-0.4975555947859731,-0.7359970109768365,-0.46037717468354866,-0.8233994920223645,14.792509,1288.9474,PowerLaw,320.97305,0.9992079140205323,7.920859794559053E-4,0.9961177718333626,0.0038822281666375746,0.9999959101439448,4.08985605671426E-6,0.9778257313796556,0.022174268620345355,0.0,0.0,0.0,0.0,0,4FGL J1431.0-4432,321.00983,14.808187,-21.8323595241219,2.2018833,0.2889189,0.3360895,2.2858446,0.9023079,-0.7133003,0.0021374337,-0.53979045,-0.33452263,-0.8576095,-0.9995569,2.917219614241668,7.697461313973112,PowerLaw,3FGL J1430.8-4434,0.998925793224089,0.0010742067759102712,0.9912351547365557,0.008764845263444941,0.9933058601824452,0.006694139817553232,0.96973860925454,0.03026139074545998,0.0,0.0,0.0,0.0,0
3FGL J1444.0-7033,-27.974237744919908,-27.506242340952095,2.4485724,-2.940545468725031,3.6349895018528033,-0.6979630286489393,-0.7895909549776747,-0.33032255737701544,-0.81804283146482,-9.723004,926.48755,PowerLaw,312.09833,0.9975390767136728,0.002460923286341724,0.9961267377025966,0.0038732622974027306,0.9999987141821448,1.2858178547370625E-6,0.9710966810193105,0.02890331898068879,0.0,0.0,0.0,0.0,0,4FGL J1443.7-7037,312.05273,-9.76541,-21.633574905505363,2.3881562,0.14621128,0.098180465,1.4380327,0.9999829,-0.55359846,0.0018800439,-0.69205,-0.44619596,-0.85968685,-0.99968547,2.2900309370106093,7.267805151437395,PowerLaw,3FGL J1444.0-7033,0.9967934923058688,0.0032065076941361127,0.9954862468438153,0.004513753156185209,0.9925510657570699,0.007448934242930905,0.9896004058654017,0.010399594134596962,0.0,0.0,0.0,0.0,0
3FGL J1457.6-6249,-27.688767608535276,-26.851764590087278,2.4498434,0.8865215955139408,3.5091661927580446,0.993548728795702,-0.6339176869393807,-0.9357737752621593,-0.5242139678480044,-3.3998806,1082.7222,PowerLaw,316.777,0.9625067689952389,0.037493231004766876,0.7645114217986962,0.23548857820130417,0.8065389716853558,0.193461028314645,0.8763222166061222,0.1236777833938785,0.0,0.003,0.008,0.0,0,4FGL J1501.0-6310e,316.9536,-3.8907757,-19.282191102032993,2.234643,0.12598255,0.29130915,4.8593884,0.99918354,-0.48184848,0.0030468898,-0.43904206,-0.72527605,-0.7262563,-0.9992808,1.8826435470152036,7.067095526820022,LogParabola,3FGL J1457.6-6249,0.34356676234330574,0.6564332376566843,0.4058405387880899,0.5941594612119099,0.6042496690698332,0.3957503309301669,0.4569520384064137,0.5430479615935861,1.0,0.74,0.0,0.739,33
3FGL J1458.7-2120,-27.769703202058388,-27.585087121970822,2.3416848,0.5784980478458559,3.5654696930870275,-0.6498181011739993,-0.5212535532061329,-0.6852109464126432,-0.9999620797828233,32.578205,941.5,PowerLaw,338.59125,0.9189013863382656,0.08109861366171339,0.9005155898536832,0.09948441014631768,0.7712503699052483,0.22874963009475333,0.8840295766400683,0.11597042335993177,0.0,0.0,0.0,0.0,0,4FGL J1458.8-2120,338.6024,32.566704,-21.16249511946527,2.2040691,0.22953025,0.4946685,4.0558505,-0.5288978,-0.28427252,0.0035886355,-0.12460674,-0.6915195,-0.83120316,-0.7847779,2.0948520583391317,7.3044925433618255,LogParabola,3FGL J1458.7-2120,0.710430465567055,0.28956953443292993,0.9494837196358228,0.05051628036417641,0.9472844374114059,0.05271556258859536,0.8232559204302398,0.17674407956975977,0.0,0.0,0.0,0.0,0
3FGL J1506.6-6219,-31.536357725209257,-27.07708922218714,1.8567169,-0.31799366196657874,3.7802879412962413,-0.9916056203335839,0.5385893398086521,-0.4635139928407193,-0.25498577719904286,-3.465652,6664.8047,PowerLaw,317.93414,0.999390916166113,6.09083833896094E-4,0.9802025137338178,0.01979748626618202,0.998962123155687,0.0010378768443130367,0.9940422675953979,0.005957732404601126,0.0,0.0,0.0,0.0,0,4FGL J1507.9-6228e,317.9933,-3.6563187,-20.526573877935036,1.7686604,0.063664466,-0.0029450045,0.07790531,-0.22565469,0.40879625,1.0083737E-4,-0.5504811,-0.41571257,-0.35716692,-0.32916358,1.2165322908330054,9.277308034110362,PowerLaw,3FGL J1506.6-6219,0.8536188072742217,0.14638119272575675,0.9931388498076973,0.00686115019230157,0.9790512041989107,0.020948795801089444,0.9719295143298051,0.028070485670196287,0.0,0.0,0.0,0.0,0
3FGL J1510.2-5754,-26.381402514348913,-25.96460701736807,2.5192602,0.5798097672148529,4.149609182113904,-0.23756732134493075,-0.766693297280181,-0.7881666552582209,-0.7542079412679481,0.12976041,1095.5148,PowerLaw,320.53787,0.5231422184154435,0.4768577815845563,0.9260940052581367,0.07390599474186281,0.9452466753973241,0.05475332460267605,0.42503314675350334,0.5749668532464968,0.339,0.0,0.0,0.861,8,4FGL J1510.1-5750,320.56207,0.19531913,-20.16593036120603,2.4874325,0.17115872,0.120448746,1.3427776,0.99977076,-0.79487926,8.677301E-4,-0.47205454,-0.7211697,-0.7969003,-0.50864804,1.833660516981031,8.140094641128023,PowerLaw,3FGL J1510.2-5754,0.8151667995669811,0.18483320043302626,0.9552572643748657,0.04474273562513374,0.7231871932863563,0.27681280671364406,0.8242576774810467,0.1757423225189526,0.0,0.0,0.0,0.0,0
3FGL J1513.8-6250c,-25.46837004011368,-26.862241507930385,2.5821967,0.44151297258353345,4.061672685221006,-0.31298419922607074,-0.797399108094976,-0.8333107368319207,-0.6225719840046712,-4.3260384,575.5886,PowerLaw,318.38242,0.9982001915676842,0.0017998084323040953,0.9525900814201188,0.04740991857988053,0.9835036470265455,0.016496352973454916,0.9582245920344832,0.04177540796551595,0.0,0.0,0.0,0.0,293,4FGL J1514.0-6240,318.49292,-4.1896615,-21.401975732499213,2.589062,0.2517899,0.1717531,0.93020815,-0.69483083,-0.6543585,8.432256E-4,-0.72756696,-0.9395543,0.03473807,-0.6950992,3.196444175567376,7.205493963767722,PowerLaw,3FGL J1513.8-6250c,0.9992073884433004,7.926115567153597E-4,0.9984817191719627,0.001518280828037864,0.9999594815890098,4.0518410990305584E-5,0.9857725856354408,0.014227414364559722,0.0,0.0,0.0,0.0,284
3FGL J1517.6-4442,-26.78673641913413,-27.239731811422764,2.5701637,0.48485258578078533,3.9081873788083277,-0.7967848070441537,-0.6361312065093296,-0.7627878093771746,-0.9077144755751245,10.804552,702.2745,PowerLaw,328.45563,0.9471385927785145,0.05286140722149135,0.9642433266174565,0.03575667338254415,0.9369847788478286,0.06301522115217174,0.9195247468507883,0.08047525314921322,0.0,0.0,0.0,0.0,5,4FGL J1517.7-4446,328.42813,10.732751,-21.20930995149111,2.473354,0.1134489,0.14873736,2.495218,0.26860997,-0.57974267,0.0020230606,-0.65957004,-0.612753,-0.95118475,-0.999874,1.5591023509949637,7.013348137646236,PowerLaw,3FGL J1517.6-4442,0.9643617694110902,0.03563823058889896,0.8708229135920137,0.1291770864079866,0.9213744122994366,0.07862558770056323,0.9399566003425484,0.060043399657452076,0.0,0.0,0.0,0.0,0
3FGL J1518.2-5232,-27.79794178949137,-27.046567610948337,2.2412148,1.3068775450353427,4.135668926533518,-0.4567318201981758,-0.5440419457456397,-0.5644252563442366,-0.966409469865913,4.132063,1383.2407,PowerLaw,324.31348,0.19622575077630747,0.8037742492236928,0.41042094029257137,0.5895790597074283,0.6419758775857529,0.3580241224142475,0.7244613020438333,0.27553869795616637,1.0,0.806,0.0,0.0,0,4FGL J1517.9-5233,324.25977,4.1421294,-20.22735354240198,2.2952547,0.14236826,0.52398765,6.5211906,-0.8446137,0.27595362,0.0027249074,-0.21273041,-0.5760198,-0.92702603,-0.88255894,1.1581197771923861,7.388596036354142,LogParabola,3FGL J1518.2-5232,8.247010813411393E-4,0.9991752989186581,0.0975895263722723,0.9024104736277273,0.1588695519179075,0.841130448082093,0.06999361020298699,0.9300063897970141,1.0,1.0,1.0,1.0,0
3FGL J1526.3-4505,-28.0497845561968,-27.114349751845303,2.517378,0.4073193878683455,3.95573228373009,-0.7844355542710202,-0.9174561039626398,-0.25433925141120567,-0.18286134703626966,9.630785,1071.0165,PowerLaw,329.54922,0.9996389728896412,3.610271103843313E-4,0.9930152185202464,0.006984781479753725,0.9988895297516378,0.0011104702483630373,0.9920848662198509,0.007915133780147705,0.0,0.0,0.0,0.0,1,4FGL J1526.3-4501,329.5874,9.672478,-21.444367551003158,2.1560922,0.09755292,-0.012880074,0.294721,-0.0037278696,-0.7956232,3.8814623E-4,-0.5520683,-0.52938807,-0.6650708,-0.058591176,2.004502840164833,8.00138299863479,PowerLaw,3FGL J1526.3-4505,0.9992702838237547,7.297161762638284E-4,0.9935816316456908,0.006418368354309206,0.9975645025836817,0.0024354974163186692,0.9970749820094731,0.002925017990526961,0.0,0.0,0.0,0.0,0
3FGL J1527.0-3804,-29.21544003001751,-27.502535293311187,2.329066,0.04382184247369105,3.75107977504071,-0.6281445149935152,-0.877632778857418,-0.19922645249997334,-0.4795229915148214,15.307898,1471.2272,PowerLaw,333.75745,0.9998028154931027,1.9718450691325826E-4,0.9938243453773152,0.006175654622683606,0.998343350722921,0.0016566492770800263,0.9953359842976356,0.004664015702365248,0.0,0.0,0.0,0.0,0,4FGL J1526.6-3810,333.641,15.278664,-21.37629825134912,2.2113779,0.22607353,0.661133,4.7747793,0.99968404,-0.03563188,0.011685819,-0.005294594,-0.68054706,-0.8101274,-0.9973969,1.929604362247171,7.528140242991407,LogParabola,3FGL J1527.0-3804,0.9193276542825085,0.0806723457174794,0.41232496508854344,0.5876750349114563,0.766497643335969,0.23350235666403238,0.7080622324044477,0.2919377675955517,0.0,0.72,0.0,0.0,0
