Source_Name_3FGL,Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,Category_3FGL,CLASS_3FGL,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Flags
3FGL J0814.1-1012,-28.62220583,-27.29892824,2.0713966,0.167798692,4.323461703,-0.682975182,-0.643632122,-0.422800893,-0.508313951,13.213834,AGN,bll,1885.1696,PowerLaw,NVSS J081411-101208,0.999810979,1.89E-04,0.987325089,0.012674911,0.99777431,0.00222569,0.99741458,0.00258542,296,0
3FGL J0814.5+2943,-31.0662203,-27.91974045,1.9388798,0.614576102,3.663594415,-0.966450152,0.76734892,-0.526902354,-0.658931265,30.027458,AGN,bll,2967.5708,PowerLaw,EXO 0811.2+2949,0.999406663,5.93E-04,0.955893014,0.044106986,0.936857754,0.063142246,0.995038017,0.004961983,275,0
3FGL J0814.7+6428,-26.85979135,-27.49146346,2.296867,-2.231239511,4.994804038,-0.577563323,-0.691160348,-0.521447148,-0.60336566,33.213924,AGN,bll,1030.8308,PowerLaw,GB6 J0814+6431,0.999978745,2.13E-05,0.992456966,0.007543034,0.999999243,7.57E-07,0.998097015,0.001902985,298,0
3FGL J0816.4-1311,-29.22133884,-26.87408454,1.776834,0.777074916,4.468456019,0.002961039,-0.557147742,-0.214655282,-0.426548457,12.128057,AGN,bll,3215.833,PowerLaw,PMN J0816-1311,0.999932111,6.79E-05,0.97860282,0.02139718,0.993668669,0.006331331,0.996939091,0.003060909,304,0
3FGL J0816.5+2049,-30.75881386,-27.93560909,2.031205,0.189769419,3.702407338,0.094524854,-0.429091555,-0.405068274,-0.793764383,27.64919,AGN,bll,2414.3813,PowerLaw,SDSS J081649.78+205106.4,0.994668167,0.005331833,0.983001236,0.016998764,0.982207325,0.017792675,0.957876197,0.042123803,301,0
3FGL J0816.7+5739,-28.01045407,-27.62928842,2.1128411,-0.720573466,4.356727801,-0.62474369,-0.524378549,-0.403735521,-0.731753025,33.943764,AGN,bll,1362.8193,PowerLaw,SBS 0812+578,0.999940137,5.99E-05,0.993174091,0.006825909,0.999762266,2.38E-04,0.99771819,0.00228181,265,0
3FGL J0816.7-2421,-26.83306645,-27.49778748,2.4318402,-0.056659297,4.506166158,-0.512541832,-0.74199637,-0.761573133,-0.423030558,6.1268888,AGN,bcu,748.4093,PowerLaw,PMN J0816-2421,0.999932109,6.79E-05,0.985533529,0.014466471,0.999351307,6.49E-04,0.992255952,0.007744048,310,4
3FGL J0817.8-0935,-28.4822884,-27.28006288,2.043598,0.739808557,3.943511285,0.045807562,-0.472153158,-0.537578416,-0.529249188,14.316846,AGN,bll,1844.2263,PowerLaw,TXS 0815-094,0.998923033,0.001076967,0.964721098,0.035278902,0.966058267,0.033941733,0.990951651,0.009048349,297,0
3FGL J0818.8+2751,-27.88607913,-27.88887368,2.4633145,-0.458198813,3.208703179,-0.619800378,-0.77587463,-0.374432735,-0.999981457,30.395435,AGN,bll,790.2792,PowerLaw,5C 07.119,0.998277934,0.001722066,0.98770125,0.01229875,0.987183514,0.012816486,0.945782135,0.054217865,297,0
3FGL J0820.4+3640,-28.85769512,-27.88951581,2.2827642,-1.530798558,3.81964731,-0.441081538,-0.731816154,-0.588059625,-0.508965034,32.875847,AGN,bll,1247.6987,PowerLaw,MG2 J082018+3640,0.999928039,7.20E-05,0.992935756,0.007064244,0.999950021,5.00E-05,0.995675395,0.004324605,286,0
3FGL J0820.9-1258,-30.13539711,-27.7155067,2.271888,-1.155011861,3.812932304,-0.840117029,-0.577340346,-0.452470426,-0.700286364,13.163185,AGN,bll,1881.7379,PowerLaw,PKS 0818-128,0.99984442,1.56E-04,0.991596646,0.008403354,0.999773456,2.27E-04,0.995320717,0.004679283,301,0
3FGL J0822.9+4041,-27.71073609,-27.68671904,2.488815,-0.495045947,4.415307023,-0.64354559,-0.679544286,-0.815177009,-0.27812552,34.03187,AGN,fsrq,866.5263,PowerLaw,B3 0819+408,0.999984193,1.58E-05,0.991999946,0.008000054,0.999841834,1.58E-04,0.995037652,0.004962348,301,0
3FGL J0824.1+2434,-27.56700273,-27.67411454,2.517771,-0.059244028,4.256140514,-0.638522946,-0.719931895,-0.674800503,-0.677825371,30.542795,AGN,fsrq,810.4498,PowerLaw,B2 0821+24,0.999931186,6.88E-05,0.99168538,0.00831462,0.998115294,0.001884706,0.996611176,0.003388824,331,0
3FGL J0824.9+3916,-27.47180716,-27.83241378,2.4449432,0.575806466,4.35404212,-0.767653724,-0.458653225,-0.754997374,-0.999985065,34.20573,AGN,fsrq,797.19305,PowerLaw,4C +39.23,0.996299352,0.003700648,0.976569877,0.023430123,0.963867948,0.036132052,0.884184232,0.115815768,307,0
3FGL J0824.9+5551,-25.67415485,-27.81747745,2.6063306,0.133791634,5.40909472,-0.604992446,-0.81535247,-0.646754369,-0.81038648,35.137623,AGN,fsrq,482.6363,PowerLaw,OJ 535,0.999982194,1.78E-05,0.991460948,0.008539052,0.999781481,2.19E-04,0.994961827,0.005038173,304,0
3FGL J0825.4-0213,-28.39544357,-27.81213348,2.4011776,-0.096761813,3.149783891,-0.730074119,-0.631742257,-0.701266911,-0.711735524,19.683033,AGN,bcu,929.68536,PowerLaw,PMN J0825-0204,0.998035252,0.001964748,0.980813353,0.019186647,0.961705152,0.038294848,0.963486279,0.036513721,280,0
3FGL J0825.8-3217,-26.43877794,-27.35346575,2.4895906,-1.874947423,5.370242648,-0.732633669,-0.64257193,-0.645453383,-0.815603028,3.3016357,AGN,bcu,683.7338,PowerLaw,PKS 0823-321,0.999734206,2.66E-04,0.990086114,0.009913886,0.999998642,1.36E-06,0.984778453,0.015221547,300,4
3FGL J0825.9-2230,-26.46378871,-26.78489923,2.0040965,0.720679757,4.800925932,-0.430143751,-0.566150733,-0.483272864,-0.456940736,8.925569,AGN,bll,1247.0631,PowerLaw,PKS 0823-223,0.999890529,1.09E-04,0.9776057,0.0223943,0.996068849,0.003931151,0.996694211,0.003305789,307,0
3FGL J0826.0+0307,-29.88238523,-27.67476007,2.0296783,-0.904206244,4.156441088,-0.652465714,-0.54157363,-0.374276878,-0.610981895,22.425808,AGN,bll,2250.231,PowerLaw,PKS 0823+033,0.999930115,6.99E-05,0.991128009,0.008871991,0.999813358,1.87E-04,0.99894878,0.00105122,278,0
3FGL J0827.2-0711,-29.93912451,-27.69855152,2.067197,-0.015662723,3.677095293,-0.48171537,-0.765439938,-0.238374208,-0.39478182,17.539202,AGN,bcu,2259.1777,PowerLaw,PMN J0827-0708,0.999881442,1.19E-04,0.988973389,0.011026611,0.997478891,0.002521109,0.997151209,0.002848791,296,0
3FGL J0828.5+5217,-30.66417388,-28.13130368,2.1311088,-0.105008355,3.509963292,-0.872334096,-0.343751698,-0.317325795,-0.860806247,35.773926,AGN,fsrq,2103.8145,PowerLaw,TXS 0824+524,0.979909084,0.020090916,0.98694213,0.01305787,0.986841172,0.013158828,0.904711568,0.095288432,306,0
3FGL J0828.8-2420,-31.00624948,-27.69158695,1.9996922,-0.69733815,3.721516669,-0.285908483,-0.781352526,-0.191875933,-0.596622729,8.417407,AGN,bcu,3300.9531,PowerLaw,NVSS J082841-241850,0.999792976,2.07E-04,0.987686889,0.012313111,0.999404617,5.95E-04,0.995629148,0.004370852,298,1
3FGL J0829.3+0901,-31.3708876,-27.87640831,1.9474756,0.475952276,3.423598428,-0.999979662,0.999690161,-0.529625461,-0.327594802,25.827297,AGN,fsrq,3164.7258,PowerLaw,TXS 0826+091,0.999847407,1.53E-04,0.973754425,0.026245575,0.974746027,0.025253973,0.994470581,0.005529419,320,0
3FGL J0829.6-1137,-31.4819612,-27.74853334,1.889613,-1.336457012,4.063556263,-0.208528713,-0.883634174,0.27335754,-0.31949822,15.680108,AGN,bcu,3957.691,PowerLaw,NVSS J082939-114103,0.999885911,1.14E-04,0.99199153,0.00800847,0.999994098,5.90E-06,0.997184797,0.002815203,309,0
3FGL J0830.3-5855,-25.98407363,-27.52370269,2.6082685,0.75629051,4.310494515,-0.768567771,-0.771017579,-0.628637549,-0.999961818,-11.443565,AGN,bcu,516.2584,PowerLaw,PMN J0829-5856,0.999700296,3.00E-04,0.938030332,0.061969668,0.961412164,0.038587836,0.988417581,0.011582419,312,0
3FGL J0830.7+2408,-25.31196488,-27.51134343,2.6269174,0.9429757,4.976919242,-0.664158429,-0.787854076,-0.73267083,-0.888387209,31.83092,AGN,FSRQ,514.8975,PowerLaw,OJ 248,0.999796697,2.03E-04,0.981949159,0.018050841,0.986737781,0.013262219,0.985658715,0.014341285,311,0
3FGL J0832.6+4914,-29.08956295,-28.0556481,2.3634026,-0.270043746,3.696590398,-0.105052514,-0.786568461,-0.502314994,-0.727804149,36.425663,AGN,bll,1091.9078,PowerLaw,OJ 448,0.999757094,2.43E-04,0.99021834,0.00978166,0.996816739,0.003183261,0.986532026,0.013467974,301,0
3FGL J0834.1+4223,-27.02256869,-27.78339358,2.4393318,-1.288626599,4.059230258,-0.677171639,-0.739472169,-0.458271046,-0.801156081,36.310112,AGN,fsrq,771.46625,PowerLaw,OJ 451,0.999557376,4.43E-04,0.992740527,0.007259473,0.999905615,9.44E-05,0.992155956,0.007844044,289,0
3FGL J0834.7+4403,-29.76426056,-28.01080627,2.2173972,-2.457291677,4.036721699,-0.816842886,-0.245362619,-0.629682758,-0.56930603,36.566277,AGN,bll,1638.2781,PowerLaw,B3 0831+442,0.99984196,1.58E-04,0.993085409,0.006914591,0.999995888,4.11E-06,0.993968509,0.006031491,333,0
3FGL J0835.4+0930,-29.50456,-27.82815767,2.2889588,-0.141667775,3.462603377,-0.640970735,-0.823043503,-0.275989273,-0.48440147,27.400051,AGN,bll,1501.865,PowerLaw,GB6 J0835+0936,0.999857538,1.42E-04,0.989733399,0.010266601,0.996864285,0.003135715,0.990645461,0.009354539,282,0
3FGL J0836.3+2143,-27.86645177,-27.82845628,2.565724,-0.042232155,4.263209385,-0.729857859,-0.750725115,-0.745340447,-0.299339047,32.287712,AGN,bcu,746.3534,PowerLaw,MG2 J083615+2138,0.999951372,4.86E-05,0.990978894,0.009021106,0.999336906,6.63E-04,0.995550136,0.004449864,299,0
3FGL J0836.5-2020,-25.53567227,-27.63620885,2.7320032,0.380598002,4.031281219,-0.762138751,-0.800614035,-0.785177394,-0.999725991,12.178603,AGN,fsrq,399.26926,PowerLaw,PKS 0834-20,0.998174874,0.001825126,0.968967619,0.031032381,0.96790227,0.03209773,0.975352544,0.024647456,290,0
3FGL J0839.5+0102,-28.31656249,-27.76782142,2.2376363,1.134258255,5.058745989,-0.103331088,-0.516518472,-0.633481997,-0.999944261,24.372257,AGN,fsrq,1140.2728,PowerLaw,PKS 0837+012,0.993899363,0.006100637,0.961118561,0.038881439,0.9688108,0.0311892,0.809388656,0.190611344,315,0
3FGL J0839.6+1803,-31.36793006,-27.85819886,1.9042722,-1.093277345,3.792888507,0.082615883,-0.487514687,-0.437448851,-0.067914213,31.757734,AGN,bll,3587.1943,PowerLaw,TXS 0836+182,0.999840067,1.60E-04,0.992856778,0.007143222,0.999952382,4.76E-05,0.997306217,0.002693783,315,0
3FGL J0839.6+3538,-30.3567345,-27.7444781,1.9229548,0.211563318,3.741162487,-0.423099616,-0.377506682,-0.432081194,-0.61527538,36.487755,AGN,bll,2591.3547,PowerLaw,FIRST J083943.3+354001,0.999836713,1.63E-04,0.986787427,0.013212573,0.984128141,0.015871859,0.997253671,0.002746329,299,0
3FGL J0840.8+1315,-26.7950916,-27.75016654,2.4681647,0.858733693,4.758031212,-0.56898417,-0.764788089,-0.584546678,-0.999966066,30.168201,AGN,ssrq,638.12976,PowerLaw,3C 207,0.999965738,3.43E-05,0.977718143,0.022281857,0.979977964,0.020022036,0.98698482,0.01301518,314,0
3FGL J0841.3-3554,-30.06229495,-26.94072665,1.7641761,1.180458078,4.363290581,-0.371078425,-0.343964268,-0.206064309,-0.45232413,3.7373996,AGN,bcu,4497.2085,PowerLaw,NVSS J084121-355506,0.986248128,0.013751872,0.878012063,0.121987937,0.968532227,0.031467773,0.985008851,0.014991149,317,0
3FGL J0842.0-6055,-26.99857822,-27.47929924,2.3280368,1.0744409,4.436375606,-0.598600213,-0.678410893,-0.528467649,-0.909929214,-11.40695,AGN,bcu,890.53406,PowerLaw,PMN J0842-6053,0.995218134,0.004781866,0.900917731,0.099082269,0.937847006,0.062152994,0.959709832,0.040290168,305,0
3FGL J0843.9+5311,-28.93204987,-28.02780963,2.2397738,0.041893964,3.791896496,-0.696977794,-0.610257322,-0.416070405,-0.999906583,38.061108,AGN,bll,1297.5236,PowerLaw,NVSS J084411+531250,0.997293542,0.002706458,0.98512655,0.01487345,0.982189187,0.017810813,0.949720603,0.050279397,294,0
3FGL J0845.1-5458,-26.6371897,-27.2773799,2.2945511,0.78480269,3.765304982,-0.545775251,-0.679146206,-0.546927996,-0.810716912,-7.4783993,AGN,bcu,934.31256,PowerLaw,PMN J0845-5458,0.985915959,0.014084041,0.812956209,0.187043791,0.889117092,0.110882908,0.966709856,0.033290144,300,0
3FGL J0846.7-0651,-26.91947052,-27.76558722,2.6027143,-0.013320931,3.879456962,-0.639497636,-0.747349317,-0.73691889,-0.999506558,21.807222,AGN,bll,575.7627,PowerLaw,TXS 0845-068,0.998130301,0.001869699,0.984081522,0.015918478,0.984209197,0.015790803,0.977420403,0.022579597,298,1
3FGL J0846.9-2336,-28.68537337,-27.33731592,2.0268004,-0.632830183,4.171832933,-0.578277862,-0.530117222,-0.617821501,-0.091397695,12.20619,AGN,bll,1873.3201,PowerLaw,PMN J0847-2337,0.999604569,3.95E-04,0.98900862,0.01099138,0.999862297,1.38E-04,0.996101482,0.003898518,307,0
3FGL J0847.1+1134,-31.22554153,-27.47065814,1.7403616,-0.952699821,3.804357547,0.993883724,-0.381331846,-0.372186148,-0.257961109,30.877285,AGN,bll,4575.7847,PowerLaw,RX J0847.1+1133,0.999743005,2.57E-04,0.991901302,0.008098698,0.999893529,1.06E-04,0.99655717,0.00344283,277,0
3FGL J0849.1+6607,-29.92722078,-27.84412243,2.016145,0.16349265,4.223155529,-0.408804288,-0.550003102,-0.283364884,-0.738022472,36.4412,AGN,bll,2338.5107,PowerLaw,GB6 J0848+6605,0.999942973,5.70E-05,0.989253018,0.010746982,0.996321994,0.003678006,0.998197961,0.001802039,314,0
3FGL J0849.3+0458,-30.0187302,-27.63999335,1.9695315,-0.224012804,3.78298277,0.995283744,-0.601969496,-0.410777096,-0.458813779,28.406387,AGN,bll,2407.2554,PowerLaw,TXS 0846+051,0.999832063,1.68E-04,0.989523449,0.010476551,0.998599191,0.001400809,0.997094012,0.002905988,290,0
3FGL J0849.5-2912,-29.00448091,-27.51651553,2.118041,0.402953156,3.897350387,-0.577094802,-0.610179095,-0.356848107,-0.687456661,9.232295,AGN,bcu,1747.9441,PowerLaw,NVSS J084922-291149,0.999724504,2.75E-04,0.972582492,0.027417508,0.984072854,0.015927146,0.997502003,0.002497997,284,0
3FGL J0849.9+5108,-25.96081868,-27.57889794,2.2824476,1.014625388,6.893525981,-0.540378803,-0.644178182,-0.567808751,-0.877674927,39.12927,AGN,NLSY1,706.66205,PowerLaw,SBS 0846+513,0.998463972,0.001536028,0.991319901,0.008680099,0.999813382,1.87E-04,0.97143102,0.02856898,296,0
3FGL J0849.9-3540,-27.09750686,-27.22524219,2.3709333,0.650282215,4.972680366,-0.621034258,-0.556724735,-0.775004371,-0.660843477,5.2434487,AGN,bcu,947.1268,PowerLaw,PMN J0849-3541,0.999658513,3.41E-04,0.970456495,0.029543505,0.99550816,0.00449184,0.989256698,0.010743302,306,0
3FGL J0850.0+4855,-26.29341109,-27.43681529,2.1829193,0.827253158,5.944320658,-0.532301138,-0.564318227,-0.664379745,-0.600699324,39.28076,AGN,bll,841.9932,PowerLaw,GB6 J0850+4855,0.999839025,1.61E-04,0.990909272,0.009090728,0.999428175,5.72E-04,0.98780506,0.01219494,277,64
3FGL J0850.2+3500,-31.30398577,-27.96562634,1.9211302,-0.275100224,3.594445965,-0.851372751,-0.169414897,-0.246219179,-0.650285831,38.522903,AGN,bll,3153.2148,PowerLaw,RX J0850.5+3455,0.999816316,1.84E-04,0.990798437,0.009201563,0.996158651,0.003841349,0.997207918,0.002792082,307,0
3FGL J0851.8+5531,-28.42329407,-28.05716603,2.342383,-1.827349176,4.237432128,-0.739696181,-0.528123861,-0.488872701,-0.903555066,38.941612,AGN,bll,997.6545,PowerLaw,SDSS J085135.93+552834.5,0.994470421,0.005529579,0.992049061,0.007950939,0.999980472,1.95E-05,0.96006473,0.03993527,307,0
3FGL J0852.6-5756,-26.5964638,-27.33965892,2.4033082,0.803948836,5.000701786,-0.568807035,-0.699352865,-0.65461719,-0.692688907,-8.515575,AGN,bcu,824.69183,PowerLaw,PMN J0852-5755,0.999810557,1.89E-04,0.967319281,0.032680719,0.995386925,0.004613075,0.995190326,0.004809674,301,0
3FGL J0853.0-3654,-29.67081926,-27.26236129,2.059383,-0.014246907,3.863270481,-0.474304649,-0.479750637,-0.492534919,-0.574830089,4.9548864,AGN,bcu,2692.7734,PowerLaw,NVSS J085310-365820,0.999654522,3.45E-04,0.97409002,0.02590998,0.994436648,0.005563352,0.996907204,0.003092796,300,0
3FGL J0854.2+4408,-32.27464589,-28.09025716,1.809473,0.493825619,3.616089006,-0.999852949,0.99775231,-0.076446056,-0.717372755,40.073395,AGN,bll,4271.005,PowerLaw,B3 0850+443,0.999693721,3.06E-04,0.974022842,0.025977158,0.978067944,0.021932056,0.993967506,0.006032494,322,0
3FGL J0855.2-0718,-27.269352,-27.77278032,2.5650089,0.777925917,3.765901142,-0.559628419,-0.732662034,-0.848392483,-0.998273658,23.327375,AGN,bcu,639.276,PowerLaw,PKS 0852-07,0.995042611,0.004957389,0.884283705,0.115716295,0.747692205,0.252307795,0.964342571,0.035657429,300,0
3FGL J0856.5+2057,-29.60888395,-27.5044208,2.1859374,-0.860990376,3.968856261,-0.74719525,-0.597582277,-0.57561707,-0.439150614,36.49549,AGN,bll,2131.9622,PowerLaw,TXS 0853+211,0.999897834,1.02E-04,0.991914069,0.008085931,0.999722025,2.78E-04,0.998070843,0.001929157,315,0
3FGL J0856.7-1105,-27.21370129,-27.12324566,2.0503523,1.013031887,4.439121694,-0.412509428,-0.530617552,-0.507587084,-0.644207919,21.489798,AGN,bll,1319.1843,PowerLaw,PMN J0856-1105,0.999857328,1.43E-04,0.966685069,0.033314931,0.962867136,0.037132864,0.993286911,0.006713089,336,0
3FGL J0858.1-1951,-26.56175862,-27.50383126,2.4627125,0.714043229,4.941796054,-0.679306866,-0.600689193,-0.823873876,-0.545529081,16.544569,AGN,bcu,663.5664,PowerLaw,PKS 0855-19,0.999959678,4.03E-05,0.986893816,0.013106184,0.99625778,0.00374222,0.992142435,0.007857565,288,0
3FGL J0858.1-3130,-32.83444384,-27.5629164,1.731347,-1.347462955,3.610472516,-0.569379676,-0.60863959,-0.465625167,0.008615001,9.219239,AGN,bcu,8126.5894,PowerLaw,1RXS J085802.6-313043,0.999758446,2.42E-04,0.989572472,0.010427528,0.999937463,6.25E-05,0.996188869,0.003811131,282,0
3FGL J0859.1+6219,-28.3029513,-28.02916402,2.432387,-0.906350253,3.859565181,-0.589278183,-0.898989428,-0.173769111,-0.838427499,38.49618,AGN,bll,894.09827,PowerLaw,1RXS J085930.5+621737,0.999545611,4.54E-04,0.99231885,0.00768115,0.999749806,2.50E-04,0.984144941,0.015855059,287,0
3FGL J0902.4+2050,-28.19509967,-27.46717383,2.1018398,0.60680478,4.623276375,-0.313069942,-0.508405189,-0.563752668,-0.543977303,37.761055,AGN,bll,1517.7155,PowerLaw,NVSS J090226+205045,0.999947827,5.22E-05,0.988068407,0.011931593,0.995113688,0.004886312,0.996276113,0.003723887,315,0
3FGL J0903.1+4649,-26.75272513,-27.99314574,2.6145034,-3.598122095,3.797900168,-0.681233486,-0.832917313,-0.372025763,-0.999353874,41.579903,AGN,fsrq,537.2524,PowerLaw,S4 0859+47,0.999270886,7.29E-04,0.993042147,0.006957853,0.999999121,8.79E-07,0.977266361,0.022733639,295,0
3FGL J0904.3+4240,-27.73571841,-27.89785157,2.4759517,0.398948119,3.926856897,-0.454845995,-0.844198233,-0.558690115,-0.619880002,41.885784,AGN,bcu,815.24884,PowerLaw,S4 0900+42,0.999949495,5.05E-05,0.986982608,0.013017392,0.98908906,0.01091094,0.994027561,0.005972439,290,0
3FGL J0904.8-3516,-24.64559952,-27.30808725,2.650551,0.726831587,5.13928283,-0.636446835,-0.75992391,-0.751141223,-0.868342524,7.830692,AGN,bcu,406.45993,PowerLaw,NVSS J090442-351423,0.999818176,1.82E-04,0.975153769,0.024846231,0.995784615,0.004215385,0.98225086,0.01774914,334,0
3FGL J0904.8-5734,-26.76520115,-27.18267776,2.2527385,-2.282240711,4.582926172,-0.716202489,-0.56985387,-0.622533559,-0.484332334,-7.0328403,AGN,bcu,1086.9425,PowerLaw,PKS 0903-57,0.999914275,8.57E-05,0.991221832,0.008778168,0.999998522,1.48E-06,0.994184197,0.005815803,316,0
3FGL J0904.9+2739,-27.11335027,-27.89517053,2.693979,-1.548009896,3.645133005,-0.762527036,-0.826389605,-0.506377267,-0.713988997,40.183624,AGN,fsrq,541.31,PowerLaw,GB6 J0905+2748A,0.999900666,9.93E-05,0.992535291,0.007464709,0.999933932,6.61E-05,0.989462317,0.010537683,313,0
3FGL J0905.5+1358,-29.55314292,-27.26093645,1.8387281,-0.185485236,3.939650429,0.137081287,-0.449001522,-0.46513237,-0.321913326,35.955624,AGN,bll,2688.937,PowerLaw,MG1 J090534+1358,0.999722305,2.78E-04,0.99094039,0.00905961,0.998418985,0.001581015,0.997330346,0.002669654,296,0
3FGL J0906.3-0906,-29.13075669,-27.51245998,2.0054553,-0.13248691,4.044743344,-0.358928946,-0.59316234,-0.485254692,-0.487925056,24.564775,AGN,bll,1920.7307,PowerLaw,PMN J0906-0905,0.999833552,1.66E-04,0.990980655,0.009019345,0.998113641,0.001886359,0.993123075,0.006876925,294,0
3FGL J0909.0+2310,-31.47536183,-27.37782599,1.7227486,-1.753196453,4.291049267,-0.65669491,-0.632075828,-0.052194453,-0.319272067,39.922066,AGN,bll,5706.2954,PowerLaw,RX J0908.9+2311,0.999918682,8.13E-05,0.99295676,0.00704324,0.999994384,5.62E-06,0.998197496,0.001802504,284,0
3FGL J0909.6+0157,-27.50877614,-26.93264682,2.5411065,0.402672613,4.279753155,-0.371139767,-0.769668924,-0.603515604,-0.999854243,31.342533,AGN,bll,1089.5021,PowerLaw,PKS 0907+022,0.980033103,0.019966897,0.986219337,0.013780663,0.978382124,0.021617876,0.939105193,0.060894807,315,0
3FGL J0910.5+3329,-29.60910845,-27.32892828,1.9841763,-0.362078086,4.359133321,0.49809943,-0.67083252,-0.456153165,-0.38766578,42.460384,AGN,bll,2997.4666,PowerLaw,Ton 1015,0.999969306,3.07E-05,0.992221706,0.007778294,0.999685905,3.14E-04,0.998432538,0.001567462,291,0
3FGL J0910.7+3858,-32.04633867,-28.09517463,1.8820575,0.134531592,3.417463173,-0.529546125,0.072305664,-0.561531187,-0.221949681,42.9983,AGN,bll,3979.485,PowerLaw,FBQS J091052.0+390202,0.999547872,4.52E-04,0.988054076,0.011945924,0.990331725,0.009668275,0.993206296,0.006793704,317,0
3FGL J0910.9+2248,-27.47630331,-27.59074538,2.3481934,0.570007719,5.135088126,-0.367907925,-0.608002765,-0.733139802,-0.855390236,40.238377,AGN,fsrq,893.1525,PowerLaw,TXS 0907+230,0.998969933,0.001030067,0.988975289,0.011024711,0.996215471,0.003784529,0.959651084,0.040348916,298,0
3FGL J0911.8+3351,-31.09894373,-27.60016946,2.1000605,-0.456034675,3.67306105,-0.941066304,-0.054262574,-0.501266359,-0.372026771,42.77402,AGN,bll,3405.5745,PowerLaw,MG2 J091151+3349,0.99976638,2.34E-04,0.992073829,0.007926171,0.998743172,0.001256828,0.997190279,0.002809721,309,0
3FGL J0912.2+4126,-27.39053978,-27.85887336,2.6018822,-0.232920313,4.509988028,-0.831195739,-0.688625259,-0.776026655,0.02192643,43.341427,AGN,fsrq,667.94885,PowerLaw,B3 0908+416B,0.999992425,7.57E-06,0.992123033,0.007876967,0.999921845,7.82E-05,0.995039838,0.004960162,308,256
3FGL J0912.4+2800,-33.15888725,-27.6474787,1.5401999,0.826223826,3.880730833,0.999748502,-0.660611227,-0.594254038,0.443486453,41.88193,AGN,bll,9004.232,PowerLaw,1RXS J091211.9+275955,0.999388858,6.11E-04,0.987046434,0.012953566,0.992797406,0.007202594,0.984104321,0.015895679,307,0
3FGL J0912.6-2757,-26.12096752,-27.58987466,2.6972473,0.525134068,3.93916341,-0.821438804,-0.768383583,-0.573080307,-0.464502068,13.920766,AGN,bcu,463.80045,PowerLaw,PMN J0912-2752,0.999928782,7.12E-05,0.982708738,0.017291262,0.992742149,0.007257851,0.993709556,0.006290444,298,0
3FGL J0912.7+1556,-34.07478524,-27.55173094,1.3506889,0.434585497,3.866842568,0.625490501,-0.658423113,-0.645121705,0.689778911,38.327408,AGN,bll,16650.104,PowerLaw,SDSS J091230.61+155528.0,0.999293375,7.07E-04,0.989762224,0.010237776,0.997880142,0.002119858,0.94688636,0.05311364,289,0
3FGL J0912.9-2104,-29.71551347,-27.33383537,1.94138,-0.371898232,3.958568481,-0.615348705,-0.530020393,-0.375241578,-0.520525979,18.478115,AGN,bll,2884.774,PowerLaw,MRC 0910-208,0.999827007,1.73E-04,0.990022102,0.009977898,0.998745044,0.001254956,0.998338693,0.001661307,299,0
3FGL J0915.0+5844,-28.4787843,-28.14806191,2.481745,-0.927050713,3.846088823,-0.625628252,-0.470981227,-0.860158699,-0.55975941,41.35059,AGN,bcu,825.0192,PowerLaw,SDSS J091608.57+584434.0,0.939491904,0.060508096,0.992741222,0.007258778,0.999585458,4.15E-04,0.939861828,0.060138172,293,0
3FGL J0915.8+2933,-28.30015916,-27.0894097,1.8789732,-0.332442786,4.03247852,-0.450774162,-0.436014738,-0.476312047,-0.361999611,42.93266,AGN,bll,1948.0215,PowerLaw,Ton 0396,0.99942404,5.76E-04,0.992325105,0.007674895,0.998830681,0.001169319,0.993840269,0.006159731,283,0
3FGL J0916.3+3857,-29.10637994,-27.94007692,2.3561556,0.54357682,3.919375112,0.917373615,-0.616992521,-0.836349969,-0.577961378,44.086075,AGN,fsrq,1199.9089,PowerLaw,S4 0913+39,0.999592285,4.08E-04,0.979760898,0.020239102,0.977802965,0.022197035,0.974778516,0.025221484,306,0
3FGL J0917.3-0344,-32.12504544,-27.69538557,1.7636526,-0.990891629,3.803687179,-0.78814558,-0.362875762,-0.612090413,0.08878863,29.89356,AGN,bcu,5322.8945,PowerLaw,NVSS J091714-034315,0.999850792,1.49E-04,0.99226233,0.00773767,0.999886767,1.13E-04,0.99738572,0.00261428,282,0
3FGL J0921.0-2258,-33.60283316,-27.81370226,1.553204,1.021064355,3.477959823,-0.963871177,-0.999920481,0.999925709,0.013348133,18.64475,AGN,bcu,9595.887,PowerLaw,NVSS J092057-225721,0.99876416,0.00123584,0.979432546,0.020567454,0.994258176,0.005741824,0.976739359,0.023260641,305,0
3FGL J0921.8+6215,-25.87551233,-27.81240004,2.4484632,0.749795437,5.236184642,-0.577265366,-0.711021135,-0.66264625,-0.815435969,41.01568,AGN,fsrq,600.3137,PowerLaw,OK 630,0.993190077,0.006809923,0.988100673,0.011899327,0.997015219,0.002984781,0.983104758,0.016895242,307,0
