0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD
4FGL J0022.0-5921,0.9996696537508855,0.0003859788724168654,0.0003303462491145206,0.0003859788724168671,0.9998612753300608,0.0008685402302080465,0.00013872466993930968,0.0008685402302080485,0.9995764688393639,0.001900773821358723,0.000423531160636103,0.0019007738213587225,0.9975790020194826,0.0010460484075199997,0.002420997980517443,0.00104604840752
4FGL J0023.6-4209,0.999808509988409,0.00018358954844307536,0.00019149001159087946,0.00018358954844307685,0.9998883580300854,0.0006638967676978756,0.00011164196991459825,0.000663896767697878,0.9917903105756067,0.012725032048467373,0.008209689424393133,0.012725032048467366,0.9997735490515263,0.00016424917504060874,0.00022645094847372643,0.00016424917504060876
4FGL J0024.1+2402,0.9998218964276225,0.00022096740032999442,0.00017810357237751906,0.00022096740032999433,0.9999512470767958,0.0003500628279687179,4.875292320408997e-05,0.0003500628279687176,0.9981797714222703,0.0054736679261015945,0.0018202285777296474,0.005473667926101594,0.9997029048448394,0.00017549663226196024,0.0002970951551605996,0.0001754966322619603
4FGL J0025.4-4838,0.9995723674558207,0.00046664912724337737,0.0004276325441792782,0.0004666491272433771,0.9998433910142192,0.001313255156394634,0.0001566089857808658,0.001313255156394633,0.9917328332479433,0.011783506942066434,0.008267166752056718,0.011783506942066434,0.997545202120867,0.0013640918581692388,0.0024547978791330384,0.0013640918581692394
4FGL J0025.5-5936,0.9998011208009666,0.00017580536642307777,0.00019887919903343988,0.00017580536642307725,0.9998464153857929,0.0010000275893741256,0.00015358461420717051,0.0010000275893741262,0.9986848108454109,0.0043006877795027185,0.0013151891545889697,0.004300687779502717,0.9992026586149768,0.0004269835784590304,0.0007973413850232517,0.0004269835784590305
4FGL J0026.1-0732,0.9990323772851902,0.0008809895410558068,0.0009676227148097414,0.0008809895410558067,0.9989587954543645,0.006245147940487939,0.0010412045456355172,0.006245147940487937,0.9977267382024269,0.005780947422708922,0.0022732617975730917,0.00578094742270892,0.9940791910633234,0.003761106663547221,0.005920808936676555,0.0037611066635472217
4FGL J0030.6+0539,0.9990431565774722,0.0013185196102034908,0.0009568434225277317,0.0013185196102034906,0.9991040894821386,0.004943366290698656,0.0008959105178614492,0.004943366290698656,0.9781185555115958,0.020805454101327076,0.02188144448840426,0.020805454101327073,0.9988458878638974,0.0008152919756386417,0.001154112136102713,0.0008152919756386417
4FGL J0030.9-3618,0.9997609504441551,0.00022513582038127125,0.00023904955584487725,0.0002251358203812714,0.999803338866607,0.0013390002115956643,0.00019666113339305015,0.0013390002115956628,0.9993091187720731,0.0029640854148586565,0.0006908812279270382,0.0029640854148586552,0.9982125230264112,0.0011857538535142663,0.0017874769735887884,0.001185753853514266
4FGL J0031.0-2327,0.8621943542105569,0.11977046953469506,0.13780564578944302,0.11977046953469506,0.9588871281738474,0.12892182189463738,0.04111287182615267,0.12892182189463738,0.8534761835482846,0.06462644445035662,0.14652381645171547,0.0646264444503566,0.7974211262655729,0.08657607614025069,0.202578873734427,0.08657607614025069
4FGL J0031.5-5648,0.9999286431257183,7.448027820248039e-05,7.135687428177751e-05,7.448027820247885e-05,0.9999550091819038,0.0002649499729798231,4.4990818096142263e-05,0.00026494997297982437,0.9992485095489,0.00324104783496371,0.0007514904511000908,0.003241047834963706,0.9995870651820996,0.00024184957597740792,0.0004129348179003622,0.00024184957597740827
4FGL J0032.3-5539,0.9999572654104375,4.988212082678405e-05,4.27345895626503e-05,4.988212082678681e-05,0.9998110269919195,0.001285847811161056,0.00018897300808054805,0.0012858478111610551,0.9951355744136313,0.009690854125149296,0.004864425586368766,0.009690854125149292,0.9995012725774316,0.0011179760926355482,0.0004987274225684548,0.0011179760926355482
4FGL J0034.6+6438,0.8304868109113085,0.12632207929077938,0.16951318908869153,0.12632207929077938,0.5474572774164609,0.3653049962346856,0.4525427225835391,0.3653049962346856,0.8069560371942194,0.09178753549944882,0.19304396280578062,0.09178753549944882,0.7072328612816022,0.060438788236915585,0.29276713871839777,0.060438788236915585
4FGL J0035.2-1739,0.9999819023527232,2.3023794445580267e-05,1.8097647276827257e-05,2.3023794445579834e-05,0.9937150227433119,0.02192583928386365,0.0062849772566881635,0.02192583928386365,0.9990120074814531,0.004119212109008881,0.0009879925185469084,0.004119212109008881,0.9884214733818342,0.006407348428490999,0.011578526618165835,0.006407348428490999
4FGL J0037.2-2653,0.997928436958345,0.0026133462751655634,0.0020715630416549384,0.002613346275165565,0.9935250449834933,0.03267273110015418,0.006474955016506726,0.03267273110015418,0.9787467625713989,0.020120902087109965,0.021253237428601208,0.020120902087109958,0.9859901747310873,0.012239003328865567,0.014009825268912672,0.012239003328865568
4FGL J0039.1+6257,0.0012902742477927335,0.001872833459384543,0.9987097257522073,0.0018728334593845432,0.01146641855817461,0.05645502870271689,0.9885335814418253,0.05645502870271689,0.0063436168990268944,0.004531128094162068,0.993656383100973,0.00453112809416207,0.0025260726712402464,0.001082198358587139,0.9974739273287598,0.001082198358587139
4FGL J0039.7+4203,0.9992035834500759,0.0007914079371660321,0.0007964165499241678,0.0007914079371660327,0.9999544501591379,0.000251306569153973,4.554984086214306e-05,0.00025130656915397403,0.9955835281267941,0.008493275183490667,0.004416471873205962,0.008493275183490667,0.9990981256416599,0.0004185364172228302,0.0009018743583401721,0.0004185364172228284
4FGL J0040.2-2725,0.9996812164863116,0.0004357808948305354,0.0003187835136884218,0.00043578089483053685,0.989736214163239,0.03175902084374834,0.010263785836760981,0.03175902084374834,0.9942381745052937,0.010180673116605385,0.00576182549470632,0.010180673116605385,0.9885189257683625,0.006462060125896862,0.011481074231637493,0.006462060125896861
4FGL J0040.7-7157,0.9940436803489981,0.0063855096913263,0.0059563196510017975,0.006385509691326301,0.982484691849386,0.08367358881775036,0.017515308150613924,0.08367358881775036,0.9788619646024779,0.020197070146053448,0.021138035397522154,0.020197070146053445,0.8578998285847717,0.06474262852082067,0.14210017141522838,0.06474262852082066
4FGL J0045.8-1324,0.9957114014659835,0.004301383225442425,0.004288598534016663,0.004301383225442425,0.999023547239836,0.013384955183479723,0.0009764527601640307,0.013384955183479728,0.9878781971526857,0.015323106595307332,0.012121802847314378,0.015323106595307324,0.9975829764489385,0.002539842327274072,0.0024170235510615604,0.0025398423272740725
4FGL J0045.9-2021,0.9996781375341525,0.0002461415702050024,0.0003218624658473873,0.00024614157020500204,0.9998850886760327,0.0006965606609384768,0.00011491132396730643,0.0006965606609384761,0.9994977049517529,0.002416498099969678,0.000502295048247083,0.002416498099969679,0.9991754053341534,0.0005216484664641057,0.0008245946658466099,0.000521648466464105
4FGL J0046.7-7048,0.9984958498212072,0.0015210887910825372,0.0015041501787927242,0.0015210887910825377,0.9990627926369398,0.0034680177517606536,0.0009372073630601938,0.003468017751760654,0.9942020039973024,0.01010274273949062,0.005797996002697691,0.010102742739490618,0.9963313057404805,0.0026366699111191193,0.003668694259519461,0.0026366699111191197
4FGL J0048.6-6347,0.4012569201766528,0.19494390848940726,0.598743079823347,0.19494390848940732,0.5830938940472463,0.38366166088935144,0.41690610595275357,0.38366166088935144,0.3519153123925511,0.08884266416949911,0.6480846876074491,0.08884266416949912,0.5373018677216702,0.10412929846991871,0.4626981322783298,0.10412929846991871
4FGL J0052.1+6444,0.11588981452481964,0.1199690216643836,0.8841101854751804,0.11996902166438358,0.12428660408389373,0.24937086312755527,0.8757133959161063,0.24937086312755527,0.32832804325397885,0.09734037410101398,0.6716719567460211,0.09734037410101397,0.10261552405927357,0.04404970597345237,0.8973844759407263,0.04404970597345236
4FGL J0054.4-1503,0.9736762892296682,0.026525380316298433,0.026323710770331743,0.026525380316298433,0.9882698644731118,0.07283878093038185,0.011730135526888166,0.07283878093038185,0.9725349205260206,0.02475286050439119,0.027465079473979415,0.024752860504391187,0.9120253573957632,0.054977561113243825,0.0879746426042368,0.05497756111324382
4FGL J0055.7+4507,0.9967207838879265,0.0032626590623560576,0.003279216112073609,0.0032626590623560576,0.9979201545517746,0.029782713368107158,0.002079845448225276,0.029782713368107158,0.9921567637962783,0.012981962025573274,0.007843236203721743,0.012981962025573272,0.9768427983043764,0.016949473572608533,0.023157201695623554,0.016949473572608533
4FGL J0057.5+6814,0.9648311142234937,0.030761239574093657,0.03516888577650649,0.030761239574093657,0.9894137961483914,0.049391402760894244,0.010586203851608734,0.049391402760894244,0.9441383151924566,0.034872934056810606,0.05586168480754334,0.03487293405681061,0.987396751795932,0.005507505164511621,0.012603248204068012,0.00550750516451162
4FGL J0057.9+6326,0.9970371521594127,0.0038053073653661618,0.002962847840587256,0.0038053073653661605,0.9787458379421872,0.09681303297887425,0.021254162057812793,0.09681303297887424,0.9851507446582548,0.017660339586789326,0.014849255341745249,0.017660339586789326,0.9971083920312569,0.002228834017942313,0.0028916079687430272,0.002228834017942311
4FGL J0058.1+6915,0.9908018470984237,0.0137407720418266,0.009198152901576249,0.0137407720418266,0.9542517579706379,0.12679005649854153,0.04574824202936213,0.12679005649854153,0.9408803934362547,0.036293571475305146,0.05911960656374522,0.03629357147530515,0.9302352233115935,0.031216190039830397,0.06976477668840657,0.031216190039830397
4FGL J0058.3-4603,0.9999620561722695,3.4326558340634865e-05,3.794382773055685e-05,3.432655834063267e-05,0.9999378701360334,0.0005008122477794889,6.212986396658488e-05,0.0005008122477794876,0.9990124904874036,0.004329145698554449,0.0009875095125964598,0.0043291456985544464,0.9998784363790851,7.096323487496071e-05,0.00012156362091480139,7.096323487495933e-05
4FGL J0059.4-5654,0.9392041698132477,0.06260527936481139,0.06079583018675227,0.06260527936481139,0.9622625767055507,0.12993430385355248,0.03773742329444928,0.12993430385355248,0.8679266203407494,0.06282127078287127,0.13207337965925064,0.06282127078287127,0.9728357578101218,0.011172959729869574,0.027164242189878274,0.011172959729869574
4FGL J0102.0-6240,0.9998462080692719,0.00011599403438257852,0.00015379193072803218,0.00011599403438257894,0.9999021930290901,0.0005924396038001326,9.780697090995946e-05,0.0005924396038001336,0.9994163557759291,0.0031717948551945097,0.0005836442240710058,0.0031717948551945106,0.998466094240267,0.0008275749140881364,0.0015339057597329715,0.0008275749140881374
4FGL J0102.1+4458,0.9924982435076211,0.00809437760595863,0.007501756492379038,0.008094377605958629,0.9982717476186013,0.012162291465279002,0.001728252381398826,0.012162291465279003,0.9889648077068621,0.014837464786374849,0.011035192293137897,0.014837464786374845,0.9889102423321372,0.007618007865748953,0.011089757667862772,0.007618007865748952
4FGL J0102.3+1000,0.9941820044053411,0.00579535967693697,0.005817995594658904,0.005795359676936968,0.9958454189271215,0.03393623961968611,0.004154581072878616,0.033936239619686115,0.9781787428553594,0.022477730948586693,0.021821257144640557,0.022477730948586693,0.9357598504432427,0.03389244599324322,0.06424014955675725,0.03389244599324322
4FGL J0104.6-0818,0.9988047065889016,0.0015106649804858348,0.001195293411098399,0.0015106649804858359,0.9993247325499184,0.002696584472448621,0.0006752674500815801,0.0026965844724486203,0.9895443385974031,0.013892585673355728,0.010455661402596888,0.01389258567335572,0.9987691442882837,0.0007427756822659186,0.0012308557117163494,0.0007427756822659186
4FGL J0106.1+1131,0.9998170367618463,0.00020079290743085372,0.00018296323815378162,0.0002007929074308532,0.9999263343113273,0.000639723968635189,7.366568867264672e-05,0.00063972396863519,0.9919656371624508,0.011679014201170958,0.008034362837549151,0.011679014201170953,0.9991631660837362,0.0006516333380770054,0.0008368339162636935,0.0006516333380770054
4FGL J0112.0+3442,0.9937978583473555,0.007606145240824457,0.006202141652644559,0.0076061452408244575,0.9982686303053958,0.019696989573685937,0.0017313696946040396,0.019696989573685934,0.9643188462327245,0.025035695400961216,0.03568115376727552,0.02503569540096122,0.978269430464549,0.012062699405009647,0.021730569535451105,0.012062699405009647
4FGL J0115.4-2917,0.9997657267553707,0.00020586091459625651,0.00023427324462943513,0.00020586091459625646,0.9998737861931407,0.0009257583958511722,0.0001262138068592554,0.000925758395851175,0.9986491328251986,0.004614231402860503,0.0013508671748013238,0.004614231402860502,0.9993975343631871,0.0004280059660005062,0.0006024656368128767,0.00042800596600050487
4FGL J0116.8+6914,0.34433864808356546,0.25523800226998355,0.6556613519164346,0.25523800226998355,0.2447046797528322,0.33923521506899784,0.7552953202471677,0.3392352150689978,0.5093174603016976,0.10915191807974488,0.49068253969830244,0.10915191807974486,0.005731744036652433,0.0029957159983952986,0.9942682559633476,0.0029957159983952986
4FGL J0118.3-6008,0.9994311626013682,0.0006034113988616423,0.0005688373986317272,0.0006034113988616412,0.999905734174793,0.000498175663207331,9.426582520706748e-05,0.0004981756632073303,0.9891630852359115,0.013345888592374103,0.010836914764088615,0.0133458885923741,0.9987857570306233,0.0007602923645308855,0.0012142429693766045,0.0007602923645308862
4FGL J0120.1+0505,0.9993527630987618,0.0005559821153189431,0.0006472369012382001,0.0005559821153189431,0.9994280246718403,0.002755738069630205,0.0005719753281596763,0.002755738069630205,0.9966876160929369,0.00745390206373525,0.0033123839070631324,0.007453902063735249,0.9984665654871719,0.0007717792437700312,0.001533434512828047,0.0007717792437700315
4FGL J0120.2-7944,0.9997682484321767,0.0002753802764756014,0.00023175156782334266,0.0002753802764756015,0.9995087412400369,0.003977784002919371,0.00049125875996318,0.003977784002919373,0.9962786121428887,0.007611678033587129,0.003721387857111262,0.007611678033587126,0.9988151469679819,0.0007649193431696116,0.0011848530320180558,0.00076491934316961
4FGL J0122.4+1034,0.9996668879717324,0.0002816467922671933,0.0003331120282676913,0.0002816467922671939,0.9998259295136807,0.0019377321736577433,0.0001740704863193028,0.0019377321736577442,0.998095453401603,0.006157603940904753,0.0019045465983971166,0.00615760394090475,0.9993539713420687,0.0004491268819329388,0.0006460286579314091,0.0004491268819329388
4FGL J0125.3+6820,0.44879711673526673,0.24165968002829982,0.5512028832647332,0.24165968002829985,0.4967929784711946,0.34528269066227946,0.5032070215288054,0.34528269066227946,0.5329784836432074,0.10507799440372176,0.4670215163567925,0.10507799440372176,0.3474675080893512,0.0880445098546219,0.6525324919106488,0.08804450985462191
4FGL J0125.9-6303,0.9988081679137252,0.0008168252616481428,0.0011918320862748227,0.0008168252616481426,0.999728356165695,0.0012468343962944474,0.00027164383430497126,0.0012468343962944474,0.9992602233955044,0.003220757684049564,0.00073977660449569,0.0032207576840495617,0.9985749264173289,0.0006068703734161958,0.0014250735826711854,0.0006068703734161944
4FGL J0126.3-6746,0.999126681525566,0.0010686547396994526,0.0008733184744339547,0.0010686547396994523,0.9995716443155948,0.0029662910299995877,0.0004283556844053193,0.002966291029999587,0.9761682769301062,0.02183965594580894,0.023831723069893767,0.021839655945808938,0.9965910027522366,0.0027432240703729213,0.003408997247763372,0.002743224070372923
4FGL J0126.8+2412,0.9999364065395105,0.00011609408353056618,6.359346048934079e-05,0.00011609408353056708,0.9999635222632822,0.0002483526210416033,3.647773671778079e-05,0.0002483526210416032,0.999337393840139,0.002995438732513924,0.0006626061598609832,0.00299543873251392,0.9999370603196063,4.115560083506074e-05,6.293968039372312e-05,4.115560083506114e-05
4FGL J0128.1+7542,0.6892191933739964,0.26162783753054625,0.3107808066260037,0.26162783753054625,0.4694605599660873,0.3700152189206243,0.5305394400339127,0.37001521892062417,0.6362899451487833,0.10070820398595048,0.3637100548512167,0.10070820398595048,0.25396582534041523,0.09977127487962187,0.7460341746595848,0.09977127487962187
4FGL J0131.7-5346,0.9687348635214735,0.03358534834712576,0.03126513647852644,0.03358534834712576,0.9985695493041806,0.00458246048455881,0.0014304506958193151,0.004582460484558809,0.9206853664995408,0.03737784089683323,0.07931463350045917,0.037377840896833235,0.9856521013360052,0.006701076585185686,0.014347898663994798,0.006701076585185685
4FGL J0132.1-0956,0.9954738121548431,0.005881386874229948,0.004526187845156821,0.005881386874229946,0.9901138950197812,0.04930912201069489,0.009886104980218868,0.0493091220106949,0.9609934914330011,0.027326945960098836,0.03900650856699886,0.027326945960098836,0.9816665567633297,0.009815008878709355,0.01833344323667024,0.009815008878709357
4FGL J0133.0+5931,0.9938735772505474,0.008179616199898583,0.00612642274945267,0.008179616199898583,0.9886131515077341,0.06017550028186844,0.011386848492265957,0.060175500281868424,0.9748241169974032,0.02301381389675706,0.025175883002596662,0.02301381389675706,0.9720378346582188,0.013644366213887007,0.02796216534178123,0.013644366213887009
4FGL J0137.3-3239,0.9980578554450845,0.0032916633888464045,0.0019421445549154064,0.0032916633888464045,0.9983256364740418,0.0074022334202704515,0.0016743635259581441,0.007402233420270449,0.9757302392255999,0.021153958636123644,0.024269760774400195,0.021153958636123644,0.9969122369508041,0.002375803080960506,0.00308776304919599,0.0023758030809605053
4FGL J0138.5+0300,0.9995093234689127,0.0004633236286089852,0.0004906765310873397,0.00046332362860898547,0.9997871948638302,0.0010746498396110036,0.0002128051361698655,0.001074649839611004,0.9954906635803793,0.008971485053427734,0.004509336419620768,0.008971485053427734,0.9987531470525094,0.0008044928959375882,0.0012468529474906035,0.0008044928959375903
4FGL J0139.5-2228,0.2924228443970677,0.18868078121497037,0.7075771556029323,0.18868078121497037,0.6173713706852643,0.39081122460306916,0.3826286293147358,0.39081122460306916,0.4176280930203218,0.09057815440077319,0.5823719069796783,0.09057815440077319,0.3384793177843008,0.12048197975278871,0.6615206822156993,0.12048197975278872
4FGL J0140.3+7054,0.9988600698466075,0.0008945234912161311,0.0011399301533925766,0.0008945234912161312,0.998195839607051,0.01017342907705708,0.0018041603929490019,0.01017342907705708,0.9972065846107998,0.006524270291525754,0.0027934153892000754,0.006524270291525754,0.9854544902902671,0.0051871609875047695,0.014545509709732939,0.00518716098750477
4FGL J0140.5-4730,0.9996079344530203,0.0004654034770007759,0.00039206554697970516,0.00046540347700077615,0.9996915776634334,0.0013962588801449123,0.0003084223365665435,0.0013962588801449116,0.9945219723130219,0.010007051966105813,0.0054780276869781964,0.010007051966105808,0.9984940703384696,0.0008430347374884953,0.0015059296615304843,0.0008430347374884958
4FGL J0142.5+6650,0.3186469440609984,0.24291203863457247,0.6813530559390016,0.24291203863457247,0.3306679021213492,0.3554518498656434,0.6693320978786508,0.3554518498656434,0.364783035398892,0.14815274373461004,0.635216964601108,0.14815274373461002,0.4200230523407929,0.13677279768983636,0.5799769476592072,0.13677279768983636
4FGL J0144.3+5959,0.9716840581756865,0.02612398176936048,0.028315941824313507,0.02612398176936048,0.9953140047643027,0.030406768191214042,0.004685995235697277,0.030406768191214042,0.9020609012830066,0.04479595596688691,0.09793909871699344,0.04479595596688691,0.9423823759364768,0.024211853922917647,0.05761762406352318,0.02421185392291764
4FGL J0150.4+4848,0.9524907964763037,0.06780694448133459,0.047509203523696156,0.06780694448133458,0.3076813469259343,0.39196619225305923,0.6923186530740657,0.39196619225305923,0.7060779499899168,0.0847383346205431,0.2939220500100833,0.0847383346205431,0.07447416097029608,0.04459397430082843,0.925525839029704,0.044593974300828426
4FGL J0150.9+1230,0.9997339111687968,0.00024103962106334183,0.00026608883120312693,0.00024103962106334303,0.9999526053946646,0.0002981489847740822,4.739460533544102e-05,0.0002981489847740816,0.998844668286423,0.0041126296055798975,0.0011553317135769734,0.004112629605579893,0.9997346912000951,0.00016416359800789575,0.00026530879990494037,0.00016416359800789564
4FGL J0153.3+5416,0.999941465256894,4.671615599947776e-05,5.853474310613046e-05,4.6716155999475664e-05,0.9999653810859075,0.00024641847446513036,3.46189140926589e-05,0.00024641847446512917,0.9995360654186861,0.0028010600535577704,0.0004639345813138794,0.0028010600535577686,0.9991009034432905,0.0005062294530079029,0.0008990965567094658,0.0005062294530079017
4FGL J0154.6+0051,0.9933799800667854,0.006889073486998257,0.006620019933214562,0.006889073486998256,0.9998609746654542,0.0012454635915897523,0.00013902533454577504,0.0012454635915897505,0.9750357031669876,0.022525317105239064,0.024964296833012326,0.02252531710523906,0.9993388454427977,0.0007954144191597744,0.0006611545572023183,0.0007954144191597742
4FGL J0156.3-2420,0.9999245511868677,6.427813449852816e-05,7.544881313234752e-05,6.427813449852829e-05,0.9999148047978731,0.0005196902055756256,8.519520212693207e-05,0.000519690205575626,0.9970224075839653,0.007679160113778121,0.002977592416034726,0.007679160113778117,0.999830080762777,0.00011426060700445071,0.00016991923722300178,0.00011426060700444975
4FGL J0158.4+1230,0.9953727127466777,0.012606686591039161,0.004627287253322344,0.012606686591039161,0.9897371505685487,0.05908814122386214,0.010262849431451313,0.05908814122386215,0.8730922360440306,0.05878648920298595,0.12690776395596928,0.058786489202985945,0.9885311410734808,0.013252496648992619,0.011468858926519176,0.013252496648992617
4FGL J0159.0+3313,0.9999711349407678,2.6442440723539103e-05,2.8865059232198003e-05,2.644244072353942e-05,0.9999586147553237,0.0002569647962396833,4.13852446762559e-05,0.00025696479623968436,0.9991879854844348,0.003731982615387279,0.0008120145155651995,0.003731982615387277,0.9996614682974136,0.00019478732359662292,0.00033853170258643525,0.00019478732359662191
4FGL J0159.8-2234,0.9713983867307754,0.02324571730807667,0.028601613269224658,0.02324571730807668,0.9819992049658525,0.08105186205832883,0.018000795034147584,0.08105186205832884,0.9806730284117794,0.01909377841879059,0.01932697158822075,0.019093778418790588,0.9494096442479989,0.03339945799804504,0.050590355752001076,0.03339945799804504
4FGL J0202.4+2943,0.9987742155522392,0.0008501602913821008,0.0012257844477607826,0.0008501602913821,0.9998744559697234,0.0008332649871771992,0.00012554403027670796,0.0008332649871771979,0.9996753930647824,0.001643581649727158,0.00032460693521762406,0.0016435816497271574,0.9966914670453813,0.001355647432658493,0.0033085329546187195,0.0013556474326584932
4FGL J0203.9+8120,0.9998241523505619,0.0002718890900004241,0.00017584764943807312,0.00027188909000042425,0.9997306265299035,0.001328226910595713,0.00026937347009658584,0.001328226910595714,0.9984155304621163,0.004708248953753529,0.0015844695378836938,0.004708248953753528,0.9931194951523901,0.0033560924169660005,0.0068805048476099735,0.0033560924169660023
4FGL J0204.7+6656,0.0072308541235474345,0.008202365323375345,0.9927691458764526,0.008202365323375344,0.06111286686187782,0.15261628581985026,0.9388871331381222,0.15261628581985026,0.051507925012739465,0.03330341873692109,0.9484920749872605,0.03330341873692108,0.0203201286051733,0.005749675812866801,0.9796798713948267,0.005749675812866801
