Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD
4FGL J0001.2+4741,0.999932295119433,5.401451430931356e-05,6.770488056690963e-05,5.401451430931424e-05,0.9987411248861155,0.0016189567033044825,0.0012588751138844743,0.0016189567033044823,0.9974991327413629,0.0042020924011961554,0.002500867258637018,0.004202092401196161,0.999798193168568,8.814789016002076e-05,0.00020180683143204635,8.81478901600239e-05
4FGL J0001.2-0747,0.9998205526960762,9.205690374399373e-05,0.0001794473039237855,9.205690374399533e-05,0.9978922081218143,0.002644039155075083,0.002107791878185702,0.002644039155075081,0.9990290558441061,0.0005491837243709327,0.0009709441558936627,0.000549183724370934,0.9985202199537637,0.0006384557089764048,0.0014797800462361197,0.0006384557089764081
4FGL J0001.5+2113,0.985330299548125,0.07302805122876864,0.014669700451875047,0.07302805122876864,0.9959599094924554,0.013857271976996169,0.004040090507544679,0.013857271976996167,0.9347103552836917,0.03299032797217407,0.06528964471630823,0.03299032797217406,0.9998279748039263,0.00011378967921053695,0.0001720251960738033,0.0001137896792105367
4FGL J0001.6-4156,0.999883130973172,6.091436064237958e-05,0.0001168690268280426,6.091436064237697e-05,0.9988347693927004,0.0013604325609907855,0.0011652306072996008,0.0013604325609907872,0.9992181160877541,0.00038596462504830124,0.0007818839122459116,0.00038596462504830346,0.9995728527882777,0.00015548771744757162,0.00042714721172233065,0.0001554877174475714
4FGL J0002.1-6728,0.9995414582613389,0.00044822192617682236,0.0004585417386610351,0.00044822192617682274,0.9984987966483498,0.001505074942527145,0.0015012033516501404,0.0015050749425271448,0.9979567866296761,0.0011436593742185019,0.0020432133703239233,0.0011436593742185028,0.9986806487625812,0.0004520380257886436,0.0013193512374188564,0.00045203802578864475
4FGL J0002.3-0815,0.9992223990399115,0.001226904433494027,0.0007776009600884225,0.0012269044334940287,0.9971313048210707,0.0034844247463551845,0.0028686951789291693,0.0034844247463551854,0.9770605761607623,0.016218491206111227,0.02293942383923759,0.016218491206111227,0.9978102314175482,0.0010478674792524434,0.0021897685824517057,0.0010478674792524427
4FGL J0002.4-5156,0.9997344585094311,0.00024006918502838132,0.0002655414905688794,0.0002400691850283818,0.9987706336700822,0.0016001860051016042,0.001229366329917791,0.001600186005101605,0.9919921311390776,0.006325972255549303,0.008007868860922395,0.0063259722555492936,0.9996675705752288,0.00018475670004095294,0.00033242942477122847,0.00018475670004095238
4FGL J0003.1-5248,0.9996864744987773,0.00019214545381617484,0.00031352550122258453,0.0001921454538161748,0.9981410669007235,0.0021195688577071267,0.001858933099276504,0.0021195688577071263,0.997951080801159,0.0017696897077719245,0.0020489191988411135,0.0017696897077719253,0.9980902232767699,0.000696270697530978,0.0019097767232301068,0.0006962706975309779
4FGL J0003.2+2207,0.990747391925312,0.013743489593289355,0.009252608074687946,0.013743489593289355,0.9867126062230731,0.041724591877128105,0.01328739377692706,0.0417245918771281,0.9519338176512379,0.021593749185323443,0.04806618234876223,0.02159374918532343,0.9761371472139724,0.012257607208765075,0.023862852786027646,0.012257607208765075
4FGL J0003.3-1928,0.9883689190817566,0.049521147996309425,0.011631080918243417,0.049521147996309425,0.9972564372942831,0.005810810762410788,0.002743562705716781,0.005810810762410786,0.9714421017170558,0.01729104187653648,0.028557898282944194,0.01729104187653646,0.9980862008026808,0.0006947721808628949,0.0019137991973190653,0.000694772180862896
