Flux_Density_1,Unc_Energy_Flux100_1,Spectral_Index_old,Signif_Curve_1,var_1,hr12,hr23,hr34,hr45,GLAT_1,Source_Name,Pivot_Energy_1,SpectrumType_1,GLON,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
-30.142196302423276,-27.756129385721447,2.2582495,-2.7436328201526177,3.644137808622017,-0.8822537063956676,-0.5687212348633901,-0.6657158670291284,-0.4621490012325013,-14.9429865,3FGL J0716.0-4525,1866.3899,PowerLaw,256.6907,0,0.9928480855199728,0.0071519144800265425,0.9958028884054843,0.0041971115945167855,0.9999693938600958,3.060613990363118e-05,0.9210646133716042,0.07893538662839394,0.0,0.0,0.0,0.0
-28.24990632047969,-27.629641468080468,2.3917365,0.18989646129384083,3.5555097627007823,-0.6370765865946026,-0.6906003146039795,-0.44520453484836653,-0.930910569710653,-16.338142,3FGL J0718.9-5004,1000.2344,PowerLaw,261.333,0,0.7910142202459809,0.20898577975401908,0.5004114886685861,0.49958851133141396,0.773207796266529,0.2267922037334703,0.7580180150710879,0.24198198492891126,0.0,0.506,0.0,0.0
-31.31957634260988,-27.61464012005611,2.0026686,-2.0920608310362137,3.7010887168068693,0.8035768872804164,-0.44035589225446997,-0.5581615111712227,-0.39029433826530663,5.5968394,3FGL J0721.5-0221,3671.5842,PowerLaw,218.4831,256,0.9983044753811771,0.001695524618822512,0.9990185058689286,0.0009814941310709142,0.9999458985347588,5.410146524240579e-05,0.9957333510663288,0.004266648933671226,0.0,0.0,0.0,0.0
-27.468859920409944,-27.322776337466554,2.4512236,-1.0593332118334058,3.691828601101786,-0.8222998777841158,-0.5260688294104328,-0.6603819323780465,-0.8684679842387614,-5.6987634,3FGL J0722.2-2648,847.81036,PowerLaw,240.1945,9,0.7290400120285347,0.2709599879714641,0.8678557709947149,0.13214422900528536,0.9904068655648339,0.009593134435166434,0.7156113035493855,0.28438869645061365,0.021,0.018,0.0,0.0
-32.538053708417245,-27.847576790036833,1.9415286,0.908101854350787,3.4339360741457545,-0.5366762457628885,-0.9999655169365709,0.9995094940849412,-0.4792468453396791,-15.393971,3FGL J0725.4-5007,5538.381,PowerLaw,261.80597,0,0.9949514854100904,0.005048514589910035,0.9736451267941735,0.026354873205827287,0.996269940804148,0.0037300591958523443,0.974891876709325,0.02510812329067579,0.0,0.0,0.0,0.0
-31.727740094848198,-27.567828875620467,1.8505795,0.7464339815920779,3.8614706995986476,0.8214456167859087,0.03580593569355733,-0.10971560613532902,-0.5051168701896489,4.91603,3FGL J0725.7-0550,4941.3545,PowerLaw,222.0732,0,0.9980299450354793,0.0019700549645204355,0.9659008596050296,0.03409914039497011,0.9731081004462282,0.02689189955377327,0.9951974979218526,0.004802502078146672,0.0,0.0,0.0,0.0
-29.095952533113255,-27.44400716897079,2.3585443,0.25735450578657554,3.5723751318050567,-0.8115409727663679,-0.69082224917392,-0.6237116009592443,-0.11480575887986005,-9.017494,3FGL J0725.8-3532,1422.9324,PowerLaw,248.37883,0,0.9958824262289557,0.004117573771042254,0.875296441053224,0.12470355894677641,0.9555571312204056,0.044442868779594184,0.9506138609123668,0.04938613908763432,0.0,0.001,0.0,0.0
-28.682715935684058,-27.483892634122746,2.1847017,0.15809324056800944,3.9949911529037854,-0.6583699601956096,-0.5693229072650617,-0.5920445858375923,-0.48597544911925555,8.666384,3FGL J0725.8+0212,1537.0363,PowerLaw,214.89941,0,0.9932027339137955,0.006797266086203782,0.972650629233839,0.027349370766160154,0.9597098022637657,0.04029019773623464,0.9682581670251359,0.03174183297486538,0.0,0.0,0.0,0.0
-26.124580402874336,-26.924578364491133,2.5210247,0.9213293367580547,3.8479844126389047,-0.5670705720613558,-0.9179419606964688,-0.6237916269329294,-0.3657004864875178,-0.1774707,3FGL J0731.7-1914c,609.6634,PowerLaw,234.56267,289,0.9842367948706432,0.015763205129356292,0.34931609318729295,0.6506839068127073,0.8115390271506013,0.18846097284939875,0.8519152570377863,0.1480847429622144,0.0,0.867,0.0,0.0
-33.475962248412976,-27.561941421544148,1.6692368,-0.3528871979428958,3.4720673791341223,-0.9998970361061206,0.9998946320336461,-0.4191134886896623,0.18706682342479275,-5.3990955,3FGL J0731.8-3010,10966.364,PowerLaw,244.19069,0,0.9975449683936656,0.002455031606334268,0.9758330705467343,0.02416692945326462,0.9975542327789584,0.0024457672210429233,0.9961152289531566,0.0038847710468424878,0.0,0.0,0.0,0.0
-26.014106821419627,-27.97509342205211,2.7803707,0.0989008166545055,4.309908661926486,-0.814185857740426,-0.8602108173974847,-0.3084678594485318,-0.7515844524722357,28.310799,3FGL J0733.3+5904,409.60196,PowerLaw,157.97292,0,0.9999887658235554,1.1234176443998944e-05,0.9850117959345883,0.014988204065411924,0.996439942834961,0.0035600571650393053,0.9949024269269754,0.0050975730730257384,0.0,0.0,0.0,0.0
-31.223229135347964,-27.654834824867912,1.9193196,-1.7630221693757604,3.7326305147287444,-0.2203475232968781,-0.7137584951258283,-0.29592031860129986,-0.1673561579639341,-25.45458,3FGL J0737.8-8245,4000.7874,PowerLaw,295.07507,0,0.9996026336083419,0.00039736639165728,0.9982421608208587,0.0017578391791425476,0.9999725900719106,2.7409928089195856e-05,0.9966969673833055,0.003303032616695939,0.0,0.0,0.0,0.0
-26.295411024163293,-27.70726985481217,2.7345889,1.2705446474874742,3.5892283586535054,-0.6025086286350487,-0.7865126673071889,-0.9999703252667789,-0.5386368673975345,16.62171,3FGL J0739.8+1312,424.87335,PowerLaw,206.32664,256,0.9461901751685726,0.05380982483142735,0.5309597517507604,0.46904024824923984,0.08343533717256643,0.9165646628274327,0.7740691160076104,0.22593088399238942,0.0,0.421,0.999,0.0
-29.145368281722927,-27.560995830897244,2.2304063,-1.596610388041143,3.6200332682966874,-0.7740370731711964,-0.49767113680063063,-0.7122031563901715,-0.38342827844584737,-14.261528,3FGL J0740.6-5230,1614.9401,PowerLaw,265.0793,0,0.983918335229484,0.016081664770517694,0.9913963487886092,0.00860365121139225,0.999311323089749,0.0006886769102505285,0.9422808521735555,0.05771914782644451,0.0,0.0,0.0,0.0
-28.447951992650196,-27.120489335330234,2.3427668,-2.148659409905227,3.7517994160910426,-0.521661376834481,-0.778624003563154,-0.6451515846532041,-0.9234526536593296,-3.8351197,3FGL J0742.7-3110,1368.2246,PowerLaw,246.20207,8,0.6513269859209376,0.34867301407906187,0.9806083285806096,0.0193916714193904,0.9993848012430371,0.0006151987569626336,0.7121920248196346,0.28780797518036555,0.108,0.0,0.0,0.0
-29.181187321322824,-27.735637686160185,2.2611725,0.9019951147239068,3.450664586429139,-0.3103929113587442,-0.5797736269727651,-0.8309400393929947,-0.7266921592924106,19.249018,3FGL J0744.3+1715,1396.3265,PowerLaw,202.90395,256,0.7925200106960631,0.207479989303936,0.34226603139112566,0.6577339686088736,0.0712372738246484,0.928762726175352,0.7520758087005279,0.24792419129947146,0.002,0.876,1.0,0.0
-29.692725298766582,-27.568618311310768,2.0025747,-0.18097773213091403,4.0911573216963175,-0.6140233439024987,-0.48423486152282796,-0.5129408432068301,-0.32624270438842307,11.082273,3FGL J0746.4-0225,2268.7786,PowerLaw,221.48625,0,0.9990649619223464,0.0009350380776530528,0.9953600217682964,0.004639978231702463,0.9942302079623859,0.005769792037614203,0.9982200021401515,0.0017799978598487165,0.0,0.0,0.0,0.0
-30.43716670442727,-27.4681096384878,2.1131225,0.4060743224993872,3.5502653377344027,-0.8803268429822249,0.05023770262963903,-0.5189836154276538,-0.6849525924432537,8.81995,3FGL J0747.4-0734,2773.192,PowerLaw,226.1993,0,0.9904049243916255,0.00959507560837466,0.677610227110734,0.32238977288926535,0.6258203919256379,0.3741796080743618,0.9903287248459417,0.009671275154058755,0.0,0.136,0.002,0.0
-29.57480345038784,-27.41858646070538,2.2734842,-0.25375096565730076,3.6801520811428365,-0.7231593391506516,-0.7635385323643958,-0.29845383832734385,-0.4633834789453144,-11.9038315,3FGL J0747.5-4927,1921.2003,PowerLaw,262.8065,0,0.9975792099283427,0.002420790071658015,0.9726009604431378,0.027399039556861376,0.9928724561346076,0.007127543865393028,0.9770129554731822,0.022987044526817227,0.0,0.0,0.0,0.0
-27.227977203216472,-27.390074346570056,2.6207511,-0.5441838230843037,3.740539140121879,-0.4015480005194029,-0.982813493916538,0.32237448342395014,-0.7118085431999599,-12.595962,3FGL J0748.7-5116,701.9179,PowerLaw,264.54047,1,0.9993113475516163,0.0006886524483838271,0.9955876136858832,0.004412386314117021,0.999853147004055,0.00014685299594603186,0.948894519522027,0.05110548047797323,0.0,0.0,0.0,0.0
-27.972121503939167,-27.18778609015186,2.3656573,-0.4510693003801815,3.6804316970811124,-0.772881343014256,-0.7824869123000162,-0.38394544184811724,-0.7351087816089803,1.857558,3FGL J0748.8-2208,1115.9132,PowerLaw,239.04883,8,0.9887436002412201,0.011256399758780218,0.8281162998992521,0.17188370010074905,0.9864658056857859,0.013534194314214416,0.9485625975241652,0.051437402475834046,0.0,0.027,0.0,0.0
-27.785079583340835,-27.886472321744247,2.3717525,-0.6878817672111003,4.323988407441023,-0.716658109037959,-0.5740780173802255,-0.5671577945085893,-0.8519277459530681,28.617638,3FGL J0749.0+4459,868.7137,PowerLaw,174.22607,0,0.9983098690864697,0.0016901309135297594,0.9841341921293331,0.015865807870665834,0.9966024325897274,0.0033975674102729577,0.9541872584785893,0.04581274152141154,0.0,0.0,0.0,0.0
-29.268783660006132,-27.62395106772369,2.2493107,0.8047628816897905,3.841011526494816,-0.9097590800580474,0.03524679460657557,-0.7152654296318703,-0.7625267821196859,18.820091,3FGL J0749.5+1320,1621.5061,PowerLaw,207.2346,0,0.9847071288244214,0.015292871175577896,0.6707380161079222,0.32926198389207834,0.31064619099957563,0.6893538090004242,0.9106965795500251,0.08930342044997408,0.0,0.07,0.996,0.0
-27.63775050758012,-27.100974798863007,2.4506834,-0.2294687004611026,3.9561924725051822,-0.4188494359063981,-0.7947837986758004,-0.9999880980618753,0.999758112836587,-1.4388535,3FGL J0751.7-2944,966.87274,PowerLaw,245.92902,5,0.9904193037300303,0.00958069626997038,0.993191122255414,0.0068088777445874295,0.9997729877692628,0.00022701223073657545,0.8765389795326871,0.12346102046731348,0.0,0.0,0.0,0.0
-29.482293038162112,-27.492756032418292,2.199274,0.4536061727691951,3.7395610902266982,-0.689069843690954,-0.41606474097934315,-0.5758825942476845,-0.7317179594463101,5.4891796,3FGL J0752.6-1629,1914.2279,PowerLaw,234.62473,1,0.9913902964631262,0.008609703536873702,0.5879180182279364,0.4120819817720635,0.6392179514229891,0.3607820485770106,0.982135694112428,0.017864305887572117,0.0,0.279,0.0,0.0
-25.673474081683562,-27.181768622420936,2.6043952,0.5675956355209474,4.039934890655748,-0.6822859251117636,-0.7401890629549315,-0.8652484488874048,-0.667420718962517,0.84553957,3FGL J0755.2-2633,489.75677,PowerLaw,243.59927,260,0.977725847245063,0.02227415275493678,0.3296293035738429,0.6703706964261562,0.7242531077100293,0.2757468922899701,0.8797332935728117,0.12026670642718953,0.0,0.892,0.001,0.0
-26.13952947747348,-27.58585532138271,2.6949706,1.0456800730351734,3.548992565183282,-0.6334551626695257,-0.7944371668921615,-0.8874795387826293,-0.9999278881232885,11.97959,3FGL J0757.5-0536,468.4566,PowerLaw,225.69557,0,0.8306913975475692,0.16930860245242998,0.1161063692723533,0.8838936307276473,0.03722808547931135,0.9627719145206879,0.5184894047641868,0.4815105952358134,0.0,1.0,1.0,0.396
-26.423313793603718,-27.367349398857527,2.685849,-0.7018640624241749,3.9252219153160834,-0.8291269806025802,-0.703616754813788,-0.7619645675282292,-0.9999508225533797,-9.359303,3FGL J0800.6-4806,543.1055,PowerLaw,262.69266,9,0.9889711588047493,0.0110288411952495,0.7594032306711671,0.24059676932883362,0.9739866389879256,0.026013361012074066,0.8958499009935378,0.10415009900646213,0.0,0.071,0.0,0.0
-26.12780297709756,-27.466737434521836,2.470546,1.28920705566277,3.792388431732623,-0.6989165183433623,-0.5696703952301869,-0.8621270646757382,-0.9645770459237987,-13.175504,3FGL J0802.3-5610,613.51,PowerLaw,269.93082,0,0.08136564320628464,0.9186343567937147,0.03277572371360509,0.9672242762863946,0.04072626553584599,0.9592737344641545,0.2273899745820977,0.7726100254179028,1.0,1.0,1.0,1.0
-28.438289654277334,-27.55711501414928,2.2820556,-1.044854711121978,3.5802761864142645,-0.6490850104227932,-0.5928482262152073,-0.5254673190097823,-0.49755286248127495,10.974437,3FGL J0802.3-0941,1289.7836,PowerLaw,229.91704,0,0.989938546067052,0.01006145393294739,0.9906897918670816,0.009310208132918473,0.9978212881922871,0.0021787118077130794,0.9374082708852979,0.06259172911470179,0.0,0.0,0.0,0.0
-26.517901403994635,-27.27005036220733,2.5500572,0.40194070468835624,3.9202500701325342,-0.6879595661597144,-0.8386390288942862,-0.46227750890174274,-0.7491005226083194,-10.14917,3FGL J0810.5-5214,649.27423,PowerLaw,267.10645,1,0.9973245210022382,0.002675478997761105,0.7034059174624353,0.2965940825375658,0.9292717946964156,0.07072820530358422,0.961019537163149,0.03898046283685164,0.0,0.063,0.0,0.0
-32.589698084069774,-27.709614208135804,1.6670097,0.6881355935098146,3.469690261507449,-0.9994345155630443,0.9899114037983795,0.021278003067697556,-0.34821232385333634,16.261818,3FGL J0813.5-0356,6371.0244,PowerLaw,226.22044,0,0.9977115897786054,0.0022884102213933427,0.9556694116155534,0.04433058838444679,0.952217467943345,0.047782532056655,0.9949600401746798,0.005039959825319456,0.0,0.0,0.0,0.0
-26.7542899258036,-27.140599485042777,2.4935791,1.2889041645798305,3.779919849530666,-0.5322921815150258,-0.7283083123075228,-0.7825636118127052,-0.9086317684541341,-8.612616,3FGL J0816.1-5044,770.61743,PowerLaw,266.29395,0,0.21168189663027348,0.7883181033697261,0.02941680219555116,0.9705831978044488,0.057688223482532795,0.9423117765174679,0.3945556333382991,0.6054443666617008,0.999,1.0,1.0,0.945
-29.285135054715088,-27.902402292839746,2.1803546,-0.05007130447933068,4.032933802313408,0.7259070395373315,-0.8019414492829369,-0.3303677861006269,-0.761874344597262,31.505238,3FGL J0818.0+3237,1446.7345,PowerLaw,189.56746,0,0.9999276117806666,7.238821933407061e-05,0.989523594769296,0.010476405230703032,0.9906055467418331,0.009394453258166319,0.997178931610924,0.0028210683890757624,0.0,0.0,0.0,0.0
-31.672997465694582,-26.73055347143383,2.06187,-1.0655653150402535,3.913566154161451,-0.7580623741787568,-0.588509883297151,-0.7101196825903329,-0.26499074977441955,-2.7358263,3FGL J0823.3-4205c,6279.1353,PowerLaw,259.78278,32,0.9922239953824774,0.007776004617521754,0.985015187283489,0.01498481271651068,0.9971085538960739,0.0028914461039265807,0.9351963713487548,0.06480362865124487,0.0,0.0,0.0,0.0
-26.197403380134887,-26.95203695916551,2.6124713,1.3285160316425304,4.498429607370188,-0.5209255402626027,-0.8708479959930315,-0.7569134786945546,-0.9086073680690313,-6.4258246,3FGL J0823.6-4838,651.0054,PowerLaw,265.20532,0,0.9947385858929229,0.005261414107077608,0.2682604854827465,0.7317395145172528,0.33770974801516046,0.6622902519848403,0.9317972734966571,0.06820272650334246,0.0,0.925,0.993,0.0
-28.643809532411844,-27.165068116919823,2.228437,1.040368332899488,3.9226172477377097,-0.6902385662732449,-0.19268759252966774,-0.5510044190779724,-0.9997880060352459,-7.380805,3FGL J0826.3-5056,1665.3523,PowerLaw,267.37033,0,0.04161914988048666,0.9583808501195136,0.05260777002464487,0.9473922299753552,0.20476590551108448,0.7952340944889156,0.16999478138643828,0.8300052186135625,1.0,1.0,1.0,1.0
-28.46533984088594,-27.67738510564088,2.34202,-1.447216432169963,3.565351658250661,-0.7688789569982749,-0.5765684247961099,-0.816796467298679,-0.28814059135789155,-14.649408,3FGL J0826.3-6400,1123.7828,PowerLaw,278.43707,0,0.9273527709851449,0.07264722901485544,0.9894575854724241,0.01054241452757504,0.998909359540748,0.0010906404592533165,0.8577460693404392,0.14225393065956016,0.0,0.0,0.0,0.0
-26.88604434731221,-27.227530889950337,2.561514,0.37269105849410916,3.6877594020897897,-0.6735793696443656,-0.8669062723529785,-0.5690614754338142,-0.7629192778714189,-7.9160395,3FGL J0829.8-5239,708.4646,PowerLaw,269.09927,1,0.991477037776187,0.00852296222381432,0.3946881020310619,0.6053118979689379,0.7919915556158459,0.2080084443841543,0.9318677237077017,0.0681322762923002,0.0,0.701,0.0,0.0
-32.470449644304736,-26.189602006075614,1.9515342,-0.6238670996549011,3.886005403927531,-0.7910944125583352,0.9918722864822377,0.3028375267453681,-0.7586318803024017,-3.2882729,3FGL J0830.5-4452,12222.277,PowerLaw,262.8004,0,0.8557785819337388,0.14422141806626115,0.9825376092141115,0.017462390785888425,0.9995209915286112,0.00047900847139002256,0.8695894235049607,0.13041057649503865,0.002,0.0,0.0,0.0
-27.600940508103648,-27.789558148417083,2.5567951,-0.28993260299693585,4.028596136111275,-0.7006350034277311,-0.7864284986527581,-0.44446285787754547,-0.9999852619696054,32.552692,3FGL J0830.8+2629,704.4848,PowerLaw,197.41391,0,0.9993603697962037,0.0006396302037959122,0.94713810954753,0.052861890452470583,0.9773967215467997,0.02260327845319992,0.9716618136493158,0.028338186350683674,0.0,0.0,0.0,0.0
-29.459823479479777,-26.439446826514295,2.2607696,0.7380763291639322,3.842785954131731,-0.01371714320154236,-0.821047220004298,-0.8110468297107122,-0.3790480061747441,-2.0597188,3FGL J0832.8-4321,2827.7744,PowerLaw,261.82462,1,0.760069188560426,0.23993081143957423,0.47585129556979694,0.5241487044302031,0.5545157910676295,0.445484208932371,0.5680056154508226,0.43199438454917716,0.009,0.567,0.217,0.16
-29.11714195599593,-26.769514944773324,2.437024,-0.14794818844126895,3.969432166717214,-0.7382556544361953,-0.8325807011372762,-0.4772021444720761,-0.8134063362663394,-4.834713,3FGL J0834.5-4825,1815.9867,PowerLaw,266.08063,0,0.9930726486385278,0.00692735136147302,0.8134310573108283,0.18656894268917104,0.9573042454372431,0.04269575456275648,0.8776829829574443,0.1223170170425559,0.0,0.016,0.0,0.0
-28.566169694544616,-28.05246249268903,2.4156408,0.2901854862948593,3.4743178163612383,-0.46001083279349786,-0.6387729054458332,-0.8304153737433076,-0.6032324771942482,35.92045,3FGL J0834.6+6101,901.7679,PowerLaw,155.51688,0,0.9788507352194012,0.02114926478059979,0.8353044538333444,0.16469554616665583,0.5245077898736241,0.4754922101263758,0.7642144110199292,0.23578558898007104,0.0,0.0,0.342,0.0
-27.53745181420989,-27.44601142540568,2.2250345,1.143984618691023,3.759709400478387,-0.5157506253581491,-0.5022601927110577,-0.6259216295794384,-0.9462110759133158,7.8007984,3FGL J0838.8-2829,1097.8082,PowerLaw,250.60503,0,0.03064488804056211,0.9693551119594382,0.060990566513175595,0.9390094334868246,0.1059083485384484,0.8940916514615527,0.11631585099337671,0.8836841490066234,1.0,1.0,1.0,1.0
-25.923532237623483,-26.42705168160829,2.6630795,0.15906615051098055,3.9810804881610795,-0.7201955235623667,-0.7990265434252435,-0.8461547860153391,-0.7151886626627915,0.300821,3FGL J0838.9-4056c,616.41907,PowerLaw,260.57297,40,0.6926305471565652,0.30736945284343525,0.46223150563360915,0.5377684943663901,0.8425153071715639,0.15748469282843636,0.6910557522106225,0.30894424778937796,0.041,0.617,0.002,0.007
-29.611636194453496,-27.80692856714846,1.9921931,0.7436713642576802,4.024863714551278,-0.6885765582433113,-0.4480457654268242,-0.290800574178774,-0.8977323249371465,35.605545,3FGL J0843.4+6713,2175.478,PowerLaw,147.7995,0,0.94496032086363,0.055039679136368425,0.7583350369656169,0.24166496303438312,0.6942042266732599,0.3057957733267403,0.8285462405673392,0.1714537594326611,0.0,0.009,0.001,0.0
-28.422349798596102,-26.6126529718877,2.461546,0.8779475375885467,3.910479534890094,0.999954977315698,-0.6921056583067783,-0.7382206984845214,-0.8860997540341985,-3.0857143,3FGL J0844.3-4741,1565.916,PowerLaw,266.4878,0,0.9443985114329243,0.05560148856707663,0.34714959520562344,0.6528504047943764,0.3914675805814335,0.6085324194185661,0.2881908675979275,0.7118091324020726,0.0,0.834,0.975,1.0
-27.71734040519342,-27.611286137979356,2.4728253,0.023509180903929214,3.601660546500407,-0.4641431198394689,-0.8544987780873934,-0.9999510585022636,0.9995756061632758,10.332855,3FGL J0846.8-2638,789.5543,PowerLaw,250.21158,0,0.9869691092298933,0.013030890770107276,0.9976343560936622,0.0023656439063393427,0.9987144401097666,0.0012855598902327338,0.8570109125750804,0.14298908742491903,0.0,0.0,0.0,0.0
-27.638658808991128,-27.726254198704925,2.525862,-1.3589194953304895,3.93800278925807,-0.8268018789558624,-0.653719444986164,-0.844965926942946,0.06827206367787736,-16.102541,3FGL J0847.2-6936,762.1934,PowerLaw,284.43365,9,0.9977762316592846,0.002223768340713922,0.9976608771498211,0.002339122850178268,0.9999018876046178,9.811239538252347e-05,0.9518588814808827,0.04814111851911587,0.0,0.0,0.0,0.0
-27.096052298767958,-26.25503954934385,2.5283222,0.44308274214466387,4.041689903001317,-0.595923450775131,-0.7664889368986249,-0.7453650091716885,-0.7168530458118832,-1.1364307,3FGL J0848.2-4524,1191.2118,PowerLaw,265.13754,4,0.11174125891868071,0.8882587410813191,0.33325997920903816,0.6667400207909615,0.7507006055275062,0.2492993944724944,0.46767119277765135,0.5323288072223484,1.0,0.917,0.007,0.686
-31.4924977858735,-28.00942004035235,2.0133777,-2.3840516346716316,3.998992443205006,0.24455699697691782,-0.667437805437625,-0.34672057595854444,-0.6070125313030804,35.168575,3FGL J0848.5+7018,3640.7893,PowerLaw,144.01395,0,0.9999701549187079,2.9845081291793714e-05,0.9986640353638779,0.0013359646361228628,0.9999860742333954,1.3925766606271115e-05,0.9982320937125682,0.001767906287432181,0.0,0.0,0.0,0.0
-26.942550855127575,-26.266926224738597,2.6005738,0.8221787139870758,4.013765905397917,-0.5833555111004834,-0.8316815924512705,-0.8679188587352823,-0.35956978806554946,0.5630276,3FGL J0854.4-4404,1029.6742,PowerLaw,264.8083,17,0.10611429450030611,0.8938857054996936,0.4066801823772158,0.5933198176227851,0.6893475261356302,0.3106524738643694,0.29753487735895573,0.7024651226410437,1.0,0.798,0.018,0.999
-27.348889217235648,-27.745079941322963,2.5718791,0.2044346664636327,4.343619560426675,-0.5890010317331776,-0.7123852720147898,-0.6902800166444242,-0.9999896920244272,35.225597,3FGL J0855.4+7142,769.328,PowerLaw,142.1557,0,0.9999141483537571,8.585164624233357e-05,0.9460798329572189,0.05392016704278239,0.8893963636237493,0.1106036363762509,0.9881076445683191,0.011892355431679763,0.0,0.0,0.0,0.0
-28.11254049361446,-27.995105369707694,2.5515213,-0.0380788125699843,3.8367611678276594,-0.8241411951876305,-0.5564890945419707,-0.6013022925633341,-0.5873414621592224,37.61818,3FGL J0856.4+6429,769.1931,PowerLaw,150.63663,0,0.9998610811809027,0.00013891881909708874,0.9495137518168034,0.050486248183196455,0.9673847167624233,0.03261528323757564,0.9670454868467057,0.0329545131532924,0.0,0.0,0.0,0.0
-28.939810657860473,-26.33095908079189,2.4482198,1.0260803047614935,3.735553857830376,-0.8023148146406999,-0.48274121744472154,-0.9086279517188403,-0.6918323125030699,-1.8777802,3FGL J0858.0-4834,2014.4761,PowerLaw,268.63113,0,0.04984418068728905,0.9501558193127112,0.03668924497646253,0.9633107550235387,0.06679559753084315,0.9332044024691569,0.28321160633905806,0.7167883936609423,1.0,1.0,1.0,1.0
-28.64395207923367,-26.291709353609125,2.4212062,0.8731871782428968,3.6495597160578512,0.026012284433131076,-0.8577817519550444,-0.5764519981007761,-0.8219588344895294,-1.0450913,3FGL J0859.3-4732,2017.2175,PowerLaw,268.00262,16,0.20498025204997306,0.7950197479500272,0.059972311582087594,0.9400276884179127,0.26634128715681427,0.7336587128431876,0.3579517309003624,0.6420482690996377,0.976,1.0,1.0,0.978
-29.42522224357994,-28.06135407172986,2.23863,0.26019930725329776,3.8325972573958644,-0.42950195498341703,-0.6318236864444325,-0.44979452680579185,-0.9999509340319873,36.91735,3FGL J0900.0+6754,1320.7998,PowerLaw,146.39307,256,0.993100215184907,0.0068997848150921725,0.7867793791688278,0.21322062083117216,0.7379872592954443,0.26201274070455577,0.8505994923068072,0.14940050769319219,0.0,0.0,0.0,0.0
-27.998194302653925,-27.729643826108646,2.5238523,-1.0744137493313415,3.657013510216684,-0.6977498868903057,-0.6723524795613157,-0.7538058318333453,-0.6337813872544958,-13.7665825,3FGL J0901.0-6725,799.6131,PowerLaw,283.43884,0,0.9932784086065286,0.006721591393471824,0.9645478300548563,0.03545216994514215,0.9946702322845443,0.005329767715455015,0.9268738536042093,0.07312614639579113,0.0,0.0,0.0,0.0
-27.953198350690705,-26.348522883646773,2.4668927,1.3223480112809485,3.650246468215151,0.8202456297582856,-0.8214763531897538,-0.7593253332509777,-0.9999876340756526,-1.1786876,3FGL J0903.0-4826,1416.0138,PowerLaw,269.08405,16,0.10168074313984797,0.898319256860152,0.004777936193245911,0.9952220638067529,0.03712803855857368,0.9628719614414257,0.22141352619218793,0.7785864738078131,0.949,1.0,1.0,1.0
-29.2691060129363,-26.361382207675526,2.2821732,1.2252148950972805,4.1930824969200975,-0.8917002408087955,0.25222165387452455,-0.790501443375075,-0.7260728927729923,-0.68354106,3FGL J0903.2-4744,2811.7622,PowerLaw,268.57858,16,0.6542624730391433,0.3457375269608554,0.11070438167275622,0.8892956183272436,0.19982676354403006,0.8001732364559693,0.5388428815767107,0.4611571184232889,0.158,1.0,1.0,0.296
-26.036081842637692,-27.491035198637643,2.659957,1.2007612126819602,3.809037578124762,-0.5250457962849507,-0.8278946966721642,-0.8117045761847806,-0.9999133803310452,16.948828,3FGL J0905.8-2127,477.2651,PowerLaw,248.79898,0,0.9242743898444151,0.0757256101555852,0.24027522471387888,0.7597247752861207,0.0651187827735462,0.9348812172264531,0.531294826062252,0.4687051739377479,0.0,0.954,1.0,0.339
-27.917592738491418,-26.644571536581708,2.440824,0.6584166474430423,3.7191416982026286,-0.40039654677331893,-0.713242494794843,-0.7219384732269821,-0.7809189249915154,0.28963074,3FGL J0918.2-4859,1216.8848,PowerLaw,271.19403,268,0.22916191457535487,0.7708380854246448,0.07731335498943338,0.922686645010567,0.35065694758722105,0.6493430524127773,0.4223655995547814,0.5776344004452186,0.988,1.0,1.0,0.869
-30.39382300582883,-28.049729454788725,2.158216,-0.21703176637981048,3.8556693923550465,-0.4801517695507276,-0.36296131871969967,-0.4833379692107364,-0.8427543776308049,39.351456,3FGL J0919.4+6604,1974.2214,PowerLaw,147.68951,0,0.9841022320540599,0.015897767945937932,0.9211198867434434,0.07888011325655638,0.9450694336585632,0.054930566341436275,0.9102108953192612,0.08978910468074085,0.0,0.0,0.0,0.0
-30.372791650644665,-27.743496661262974,2.1976702,-0.3160320283092876,3.624946722781996,-0.9994266485832994,0.9782416229950722,-0.05576232177442163,-0.9999819073752112,19.026884,3FGL J0919.5-2200,2143.5073,PowerLaw,251.39648,0,0.9701471954240408,0.02985280457596127,0.9590614421541755,0.04093855784582354,0.98905646177468,0.010943538225320844,0.6148938369194585,0.3851061630805413,0.0,0.001,0.0,0.028
-29.947195222760623,-27.68911855875354,1.9771367,-0.6231016632990074,4.068887650546247,-0.26299715351494835,-0.5597879252650776,-0.3751622160257794,-0.6323449515971559,42.832794,3FGL J0921.6+2339,2329.6057,PowerLaw,204.89705,0,0.9998015613423492,0.00019843865765056936,0.9877412281598403,0.012258771840159248,0.9970187911928632,0.002981208807137295,0.997787921789528,0.0022120782104716446,0.0,0.0,0.0,0.0
