Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,Flags,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O
3FGL J0125.4-2548,205.0231475830078,-82.27357482910156,-26.002142752290432,-27.887875222490912,0.630069764949549,4.360111219456188,2.129600763320923,-0.712043999,-0.354582141,-0.594765095,-0.726907498,AGN,bll,1562.9628,PowerLaw,PKS 0122-260,0,0.9999786918508917,1.658587176640737E-5,2.1308149108260427E-5,1.6585871766407232E-5,0.9937639096441157,0.014050421857524689,0.006236090355884324,0.014050421857524689,0.9971610572135723,0.0038282663570405454,0.0028389427864275465,0.0038282663570405433,0.991086975060503,0.0021800326425045987,0.008913024939497262,0.0021800326425045996,0.9999443795047821,4.742624475480022E-5,5.5620495218013535E-5,4.7426244754800326E-5,0.9663023352466888,0.0716089791608531,0.03369766475331098,0.0716089791608531,0.9950463412272285,0.006187980089676246,0.00495365877277163,0.006187980089676243,0.94867114087615,0.01767619723391836,0.051328859123849865,0.01767619723391836
3FGL J0126.1-2227,184.1613311767578,-80.8549575805664,-25.509554080530247,-27.65240337787779,0.7024643120177475,4.69192593923413,2.4302501678466797,-0.362930738,-0.647604861,-0.831106858,-0.632657929,AGN,fsrq,864.1457,PowerLaw,PKS 0123-226,0,0.9999124398461696,1.2206392829242672E-4,8.75601538303855E-5,1.2206392829242638E-4,0.9945082634064882,0.011409798781834082,0.005491736593511814,0.01140979878183408,0.9851976268376587,0.011141436651016074,0.014802373162341098,0.011141436651016063,0.9949482719124407,0.0013959849375180901,0.005051728087559177,0.0013959849375180888,0.999760476817275,3.3340816167243183E-4,2.3952318272487134E-4,3.3340816167243113E-4,0.971781952403036,0.07043377656931987,0.028218047596963863,0.07043377656931986,0.9592810942854857,0.02328347914152468,0.040718905714514364,0.023283479141524677,0.9679851751747416,0.013889420237606158,0.032014824825258456,0.013889420237606155
3FGL J0127.1-0818,148.7450714111328,-69.37478637695312,-25.65491250029187,-27.73264791230638,0.7384386945853618,3.922808142050208,2.212348699569702,-0.613194373,-0.53996808,-0.717755966,-0.540776732,AGN,bll,1190.6123,PowerLaw,PMN J0127-0821,0,0.9996009157239724,5.20987132226645E-4,3.9908427602765566E-4,5.209871322266444E-4,0.9913732727877299,0.0157856074326084,0.00862672721227013,0.015785607432608408,0.991159631003192,0.00601148898433536,0.008840368996808018,0.0060114889843353786,0.9657210892668668,0.008243925245403388,0.034278910733133126,0.008243925245403386,0.9977205179087576,0.002691266135566881,0.002279482091242463,0.002691266135566878,0.9205552076217738,0.09810392127366761,0.07944479237822608,0.09810392127366761,0.9578284933409401,0.02868585320817204,0.042171506659059894,0.028685853208172036,0.736424015738528,0.07855772762807103,0.263575984261472,0.07855772762807103
3FGL J0127.2+0325,140.09844970703125,-58.25050354003906,-25.298560430997423,-27.408394910214664,0.47217298462544827,3.9030504533819665,1.8992667198181152,0.370285784,-0.500892864,-0.309723426,-0.588420516,AGN,bcu,2348.6604,PowerLaw,NVSS J012713+032259,0,0.9997036807234995,2.3157574259090788E-4,2.963192765005029E-4,2.3157574259090774E-4,0.9935051045587961,0.012678957998236873,0.006494895441203898,0.012678957998236876,0.994720789479236,0.0040812645260352234,0.005279210520763986,0.004081264526035232,0.9884249478135243,0.002850429223519767,0.011575052186475822,0.0028504292235197663,0.9990503821802798,8.22404962981082E-4,9.496178197202466E-4,8.22404962981079E-4,0.9689133646612238,0.06744116473176978,0.031086635338776276,0.06744116473176978,0.9900958717013463,0.009812974197509957,0.009904128298653737,0.009812974197509953,0.9487809075169416,0.016235324206513798,0.051219092483058594,0.01623532420651379
3FGL J0127.9+2551,133.1246337890625,-36.29353332519531,-25.644582388390788,-27.653705917870486,0.42269010011781283,3.9597729966437547,3.099799633026123,-0.742571898,-0.871913292,-0.999990499,-0.511693858,AGN,fsrq,240.44621,PowerLaw,4C +25.05,0,0.9998420410001314,2.4390019448911754E-4,1.5795899986848156E-4,2.439001944891205E-4,0.9928191420155785,0.012513334149004657,0.007180857984421685,0.012513334149004659,0.9865314993848715,0.011610056018419834,0.013468500615128567,0.01161005601841984,0.9855780982995199,0.0052070524036481195,0.014421901700480036,0.005207052403648115,0.9991362915417017,0.0011480047084845959,8.6370845829846E-4,0.0011480047084845933,0.9390814827721539,0.08591783108288209,0.060918517227846046,0.08591783108288209,0.9646703969673212,0.026223762837909274,0.03532960303267886,0.026223762837909285,0.793491488875348,0.10631675807407477,0.20650851112465193,0.10631675807407477
3FGL J0128.4+6257,127.12582397460938,0.39208048582077026,-24.95740348170863,-27.05557524306933,0.8914698847818788,3.750335513709239,2.504486083984375,-0.5004157,-0.68228036,-0.67271966,-0.99997044,OTHER,spp,672.94214,PowerLaw,,0,0.8809273937194214,0.1231617803236814,0.11907260628057856,0.12316178032368139,0.5822825145790023,0.20509388788704747,0.4177174854209977,0.20509388788704747,0.8144461580946079,0.05895489206520567,0.18555384190539218,0.058954892065205676,0.6605507383355536,0.03773124424431789,0.33944926166444656,0.03773124424431788,0.4988378468028683,0.25247722790640514,0.5011621531971318,0.25247722790640514,0.14697549434288484,0.1637588378227479,0.8530245056571153,0.1637588378227479,0.4454760089745383,0.1117008612982834,0.5545239910254617,0.11170086129828338,0.1455230295084271,0.027039085702795198,0.8544769704915729,0.027039085702795198
3FGL J0128.5+4430,129.86459350585938,-17.865337371826172,-25.846837405753803,-27.76113272150781,0.17694653387250697,4.492277099153672,2.3320422172546387,-0.600752046,-0.737435302,-0.558055992,-0.862166874,AGN,fsrq,1027.3401,PowerLaw,GB6 J0128+4439,0,0.9999163054047631,7.287655023858381E-5,8.369459523702422E-5,7.287655023858034E-5,0.9927008955878052,0.011877910016307178,0.0072991044121949525,0.011877910016307178,0.9938054487605491,0.00419502882628194,0.006194551239450888,0.004195028826281939,0.9980149830335302,5.388529783406044E-4,0.001985016966469817,5.38852978340605E-4,0.9998837902747332,1.2843304511008096E-4,1.1620972526670859E-4,1.2843304511008104E-4,0.9669356333934453,0.06107995012711683,0.03306436660655447,0.06107995012711683,0.9914454757466857,0.009205657457888343,0.008554524253314256,0.009205657457888334,0.9869487563838424,0.005907086018000562,0.013051243616157738,0.005907086018000567
3FGL J0130.8+1441,137.01580810546875,-47.106292724609375,-26.20823809401674,-27.7584712575186,0.805672907435548,3.816592106057234,2.650540590286255,-0.523653339,-0.867178265,-0.980776617,0.816086495,AGN,fsrq,541.5716,PowerLaw,4C +14.06,0,0.9998503930772745,2.3602248908083E-4,1.4960692272549206E-4,2.3602248908083086E-4,0.9939182730020041,0.015200326155786209,0.00608172699799573,0.01520032615578621,0.9816260238367447,0.013137885673201882,0.018373976163255368,0.013137885673201885,0.9993650379354814,5.754011166932795E-4,6.34962064518722E-4,5.754011166932779E-4,0.9989512471818434,0.002376752262947772,0.0010487528181566932,0.002376752262947771,0.9706099575595929,0.07223465507702409,0.029390042440407035,0.07223465507702409,0.9202611093134597,0.05004212423096372,0.07973889068654035,0.0500421242309637,0.9849137900855208,0.02860859282286802,0.015086209914479228,0.028608592822868022
3FGL J0131.2+6120,127.68387603759766,-1.169267177581787,-24.465633161256115,-27.00645677996353,-0.8724755369722201,4.479297898828493,1.8618388175964355,-0.524428524,-0.577939237,-0.397567499,-0.222287668,AGN,bll,4285.784,PowerLaw,1RXS J013106.4+612035,0,0.999953456012804,4.411403042955461E-5,4.654398719591684E-5,4.411403042955739E-5,0.9913512371984706,0.01957798672700274,0.008648762801529252,0.01957798672700274,0.9941336435936553,0.007640897035843842,0.005866356406344681,0.007640897035843835,0.9999857711099933,1.0262896691124328E-5,1.4228890006596341E-5,1.026289669112463E-5,0.9997946624625399,2.1939668791916335E-4,2.053375374601746E-4,2.1939668791916083E-4,0.955462486005111,0.07873160814693309,0.044537513994889075,0.07873160814693309,0.9884785007402263,0.01541764701128935,0.01152149925977373,0.015417647011289348,0.9998861912630483,9.807943506041782E-5,1.138087369516993E-4,9.807943506041595E-5
3FGL J0131.3+5548,128.55648803710938,-6.6281609535217285,-26.238741910021258,-27.60440600872003,-1.0760201034899521,3.8026426309958095,1.9038581848144531,-0.86889866,-0.460987797,-0.535576485,0.036774549,AGN,bcu,5586.9307,PowerLaw,TXS 0128+554,0,0.9998745111734451,9.384002441636388E-5,1.2548882655491117E-4,9.384002441636201E-5,0.9936357195245701,0.009541051461459357,0.006364280475429992,0.009541051461459359,0.9968931624825217,0.0023025065641847334,0.00310683751747821,0.002302506564184725,0.9999917400378451,7.011842326898305E-6,8.259962154967546E-6,7.0118423268993075E-6,0.9996513010705899,2.5991395948644604E-4,3.4869892941021224E-4,2.599139594864484E-4,0.9655896080469564,0.04248731817713787,0.034410391953043594,0.04248731817713787,0.9943254334512144,0.005613718708281886,0.00567456654878579,0.005613718708281888,0.9998628247870259,1.4141665801240542E-4,1.3717521297397967E-4,1.4141665801240623E-4
3FGL J0132.5-0802,151.8583526611328,-68.58135223388672,-26.531724500209712,-27.719751073089753,0.5195589633144205,3.493660986365814,1.7528942823410034,-0.087212744,0.987550644,-0.418824985,-0.263682823,AGN,bcu,4369.004,PowerLaw,PKS 0130-083,0,0.9997896234804964,1.984881211176556E-4,2.1037651950357237E-4,1.9848812111765592E-4,0.9928988999357237,0.013770299740310462,0.007101100064276473,0.013770299740310464,0.9884927440739391,0.011851354224181536,0.011507255926060854,0.011851354224181545,0.9873400033150532,0.00427632039729498,0.012659996684946632,0.00427632039729498,0.9992596965099689,8.299609049198961E-4,7.403034900310444E-4,8.29960904919893E-4,0.9641453174488627,0.07245418319239773,0.03585468255113729,0.07245418319239773,0.9835844727100691,0.014398021045844365,0.016415527289930926,0.014398021045844358,0.9405548216827418,0.027754250148681377,0.05944517831725819,0.027754250148681374
3FGL J0132.6-1655,168.10598754882812,-76.02743530273438,-24.366704931007668,-27.549526335866663,0.9816945465956262,5.482031335241007,2.4301352500915527,-0.59185973,-0.696304442,-0.791206286,-0.580948477,AGN,fsrq,496.1838,PowerLaw,PKS 0130-17,0,0.999931092503356,7.744510608423874E-5,6.890749664403817E-5,7.744510608423722E-5,0.9935212510016604,0.017375218343346484,0.00647874899833966,0.017375218343346484,0.9924769201291976,0.006228481257323228,0.007523079870802375,0.006228481257323228,0.997151425978897,9.694909553132715E-4,0.0028485740211030854,9.69490955313271E-4,0.9999089980751247,1.1791221581651579E-4,9.100192487527326E-5,1.1791221581651522E-4,0.9739459719235342,0.06617067161329956,0.026054028076465875,0.06617067161329956,0.9824712196167745,0.01436747065658487,0.01752878038322548,0.01436747065658486,0.9885824196944144,0.006814077892099794,0.011417580305585602,0.006814077892099794
3FGL J0133.0-4413,279.58489990234375,-70.9640121459961,-26.18659444084347,-27.987473192221863,-0.6347881362815994,3.885376252387579,2.1562438011169434,-0.470728502,-0.577921504,-0.524509095,-0.634097997,AGN,bll,1457.3046,PowerLaw,SUMSS J013306-441422,0,0.9999305765751343,5.181097706353672E-5,6.94234248658477E-5,5.181097706353754E-5,0.9951074380906214,0.011486037093547119,0.004892561909378564,0.011486037093547116,0.997256792881355,0.0016367720195872477,0.0027432071186449937,0.0016367720195872488,0.99964882523156,1.6432439151959662E-4,3.51174768440136E-4,1.6432439151959632E-4,0.9998868916432017,1.0839253906700009E-4,1.13108356798361E-4,1.0839253906699715E-4,0.9789877912244597,0.05854682618860477,0.021012208775540303,0.05854682618860477,0.9939659473472849,0.00684916828779247,0.006034052652715076,0.006849168287792473,0.9954882958705534,0.0027199328088054597,0.0045117041294465395,0.0027199328088054614
3FGL J0133.2-5159,288.1934814453125,-63.927513122558594,-26.439510773794826,-27.93218222357525,-0.3263113264369422,3.870098830421764,2.6276466846466064,-0.826864139,-0.600633396,-0.929834868,0.379563238,AGN,bcu,684.4162,PowerLaw,PKS 0131-522,0,0.9996176356751115,7.612316335040281E-4,3.823643248885043E-4,7.612316335040317E-4,0.9935379150428175,0.018152001346084776,0.006462084957182577,0.01815200134608478,0.9807898103628457,0.013504768131890879,0.019210189637154294,0.013504768131890863,0.9999470493820074,3.96122426357917E-5,5.2950617992721605E-5,3.9612242635792344E-5,0.9982897025376486,0.002167792439418968,0.0017102974623513267,0.002167792439418969,0.9788492357027998,0.05586833871132229,0.02115076429720031,0.05586833871132229,0.9577113593808471,0.024792003865833703,0.042288640619152995,0.0247920038658337,0.9987110812803132,0.0014779552865670296,0.0012889187196870754,0.001477955286567029
3FGL J0133.3+4324,130.9566192626953,-18.81507682800293,-26.26098661138135,-27.830359586271342,0.48054227016006046,3.9607505339399496,2.301022529602051,-0.232057644,-0.790666974,-0.556125964,-0.694527219,AGN,bcu,1255.7338,PowerLaw,B3 0129+431,0,0.9998707965785425,2.0798769220233278E-4,1.2920342145739436E-4,2.0798769220233408E-4,0.9904541693271431,0.017622021185313738,0.009545830672856855,0.017622021185313738,0.9928578839941011,0.007436739329133218,0.0071421160058987585,0.007436739329133216,0.9894108607165386,0.0022778457126534334,0.0105891392834615,0.002277845712653434,0.9993928070179968,7.226042806164395E-4,6.071929820029278E-4,7.226042806164369E-4,0.944037547473284,0.06464654654445785,0.05596245252671597,0.06464654654445785,0.9726908229189198,0.02110580702550905,0.027309177081079942,0.02110580702550905,0.9233000669272778,0.024628930432929626,0.07669993307272228,0.024628930432929623
3FGL J0134.3-3842,267.8822937011719,-75.36149597167969,-26.272121016724228,-28.044586331238055,-0.7534809665561332,4.113577827258258,2.3311922550201416,-0.715110237,-0.690045546,-0.261214708,-0.874121795,AGN,fsrq,1052.2501,PowerLaw,PMN J0134-3843,0,0.9993674778485236,5.827967874753799E-4,6.325221514762294E-4,5.82796787475379E-4,0.9950519144098214,0.011829120202093441,0.004948085590178514,0.011829120202093441,0.9869187550636035,0.009417354303731888,0.013081244936396515,0.009417354303731893,0.9998162523354667,9.177583020598017E-5,1.8374766453321443E-4,9.177583020597829E-5,0.9992625220374038,0.0010480766845797685,7.374779625962271E-4,0.0010480766845797672,0.9775357315697082,0.05736334455459811,0.022464268430291683,0.0573633445545981,0.9850177187116952,0.013224754412412935,0.014982281288304845,0.013224754412412935,0.9985501476146043,0.0011116361803244616,0.001449852385395533,0.0011116361803244585
3FGL J0134.5+2638,134.7348175048828,-35.2447624206543,-25.386022136455423,-27.482489665033057,1.1104558117898757,4.060645103308737,1.9910653829574585,0.269884571,-0.40383912,-0.458254008,-0.716509298,AGN,bcu,2183.8552,PowerLaw,1RXS J013427.2+263846,0,0.9938625441726334,0.004942271658596461,0.006137455827366625,0.00494227165859646,0.9653983272438081,0.028665470949160058,0.034601672756191984,0.02866547094916006,0.9715362029816321,0.019527641607749075,0.02846379701836783,0.01952764160774908,0.8893272138717583,0.013894911130437455,0.11067278612824168,0.013894911130437455,0.9663472563988217,0.03392711840681993,0.0336527436011782,0.03392711840681993,0.8383542480259093,0.1292355430331423,0.16164575197409073,0.1292355430331423,0.8368434285137869,0.06660452546166444,0.16315657148621313,0.06660452546166444,0.6377941807365556,0.04557953055057088,0.3622058192634445,0.04557953055057089
3FGL J0135.0+6927,126.76200103759766,6.918727874755859,-25.72765697426593,-27.308632626202705,0.1144048256508142,3.603116922458338,2.556831121444702,-0.205376377,-0.867486855,-0.660003147,-0.626994117,AGN,bcu,864.9546,PowerLaw,TXS 0130+691,8,0.9990426642030357,0.0015629463098664588,9.573357969643877E-4,0.0015629463098664567,0.9914135790270564,0.011364617984078958,0.008586420972943808,0.011364617984078956,0.9771710654714746,0.013679144064147409,0.022828934528525264,0.0136791440641474,0.9905353386541517,0.0026539129587697767,0.009464661345848344,0.002653912958769779,0.9914806981808929,0.012182048911579535,0.008519301819107017,0.012182048911579533,0.928628973955555,0.09432421087802925,0.07137102604444504,0.09432421087802925,0.9180767347362669,0.05112417091527944,0.08192326526373311,0.05112417091527944,0.8843983084157675,0.04866323318911134,0.11560169158423252,0.048663233189111345
3FGL J0136.5+3905,132.41331481933594,-22.943954467773438,-23.44063694308059,-26.451304202846952,0.7279972081031872,4.131983517728727,1.695602297782898,-0.538383754,-0.359489694,-0.293665578,-0.210905596,AGN,bll,2535.1694,PowerLaw,B3 0133+388,0,0.9981100273753031,0.0017844898927050772,0.0018899726246968986,0.0017844898927050791,0.9925298709695759,0.0108378094899744,0.0074701290304240485,0.010837809489974402,0.8912121167564148,0.050940178878601416,0.1087878832435852,0.050940178878601416,0.9893594129801504,0.0036663438039280793,0.01064058701984971,0.003666343803928082,0.9887054273215418,0.013234766747610214,0.011294572678458124,0.013234766747610214,0.9595337770282736,0.06231125110884003,0.040466222971726355,0.06231125110884003,0.9313606468871025,0.04194536868014194,0.06863935311289764,0.04194536868014193,0.9530964403174765,0.023461308132219815,0.04690355968252351,0.02346130813221982
3FGL J0137.0+4752,130.7941436767578,-14.298139572143555,-23.697285451620182,-27.08463710646185,1.6610125583823871,6.753477088584345,2.1372412254761053,-0.527853642,-0.644826093,-0.624237791,-0.777803919,AGN,fsrq,523.1264,LogParabola,OC 457,0,0.999091099481473,0.0011062104023549055,9.08900518526964E-4,0.001106210402354906,0.9919381690279025,0.014654102179971835,0.00806183097209761,0.014654102179971835,0.9833930256041035,0.014742261738496317,0.016606974395896538,0.014742261738496314,0.9987706954289274,4.7149049853371385E-4,0.0012293045710725186,4.714904985337129E-4,0.9968780833575128,0.003900839822027342,0.0031219166424873053,0.0039008398220273404,0.9510401238336758,0.09560655044229097,0.04895987616632422,0.09560655044229095,0.9595538244796634,0.02877992820853322,0.040446175520336705,0.028779928208533225,0.9986775160077865,9.485198254570376E-4,0.0013224839922132696,9.48519825457037E-4
3FGL J0137.6-2430,201.37692260742188,-79.2784423828125,-24.90086495168076,-27.75330223036391,0.9901881923262937,5.135095208455117,2.51763653755188,-0.601661131,-0.736273414,-0.794154518,-0.742052035,AGN,fsrq,497.2947,PowerLaw,PKS 0135-247,0,0.9999380273863747,5.337525335825796E-5,6.197261362535772E-5,5.337525335825749E-5,0.9940655265939269,0.012183070393635068,0.005934473406073096,0.012183070393635068,0.9939437022589921,0.0035229178371364157,0.006056297741007886,0.0035229178371364005,0.9900300685431211,0.002831303818289121,0.009969931456878864,0.002831303818289121,0.999917226271213,8.875019387567185E-5,8.277372878698691E-5,8.87501938756722E-5,0.9753593374664146,0.043786089689385965,0.024640662533585444,0.043786089689385965,0.9907754428421824,0.007683406423602888,0.009224557157817607,0.007683406423602881,0.9510844387523808,0.023253812294043236,0.04891556124761917,0.023253812294043236
3FGL J0137.8+5813,129.0242919921875,-4.0902557373046875,-25.07759437435255,-27.309976429846518,-0.7473388342675843,3.8577297547563716,2.057236433029175,-0.408124623,-0.652984571,-0.470444117,-0.442364506,AGN,bcu,2651.6235,PowerLaw,1RXS J013748.0+581422,0,0.9993486144657818,4.8391463554943936E-4,6.513855342182321E-4,4.839146355494366E-4,0.9917705115710926,0.01469778778033854,0.008229488428907488,0.01469778778033854,0.9925304876390382,0.006872377457664109,0.007469512360961865,0.006872377457664109,0.9997788407782284,1.1514762895834487E-4,2.2115922177142112E-4,1.1514762895834416E-4,0.9981786024294116,0.00153092051425274,0.001821397570588324,0.00153092051425274,0.9545816927775845,0.08093082412934609,0.04541830722241553,0.08093082412934609,0.9845167961182139,0.014653632253562088,0.015483203881786292,0.014653632253562093,0.9971379324903167,0.0019710407245839634,0.0028620675096834042,0.001971040724583962
3FGL J0139.9+8735,123.48725891113281,24.780744552612305,-26.357172495480622,-27.82765793624592,0.23740513546041522,3.7384322668461336,1.8912490606307983,-0.960845577,0.428014858,-0.611845536,-0.169327523,AGN,bcu,4739.778,PowerLaw,NVSS J013913+873754,0,0.9998929620972237,7.738640322787915E-5,1.0703790277640711E-4,7.738640322787922E-5,0.9956431316792569,0.004057226362618357,0.004356868320743153,0.004057226362618356,0.9962410842491766,0.003290429462257012,0.003758915750823418,0.003290429462257017,0.9972290053010336,0.0010312784687813066,0.0027709946989663355,0.001031278468781306,0.9995778793345245,3.4239895513620407E-4,4.2212066547556707E-4,3.423989551362059E-4,0.9647220698512827,0.06936199145849675,0.03527793014871724,0.06936199145849674,0.993682422275704,0.005685599879966391,0.006317577724296107,0.005685599879966395,0.9683214319204356,0.01903169654340766,0.031678568079564345,0.019031696543407663
3FGL J0141.4-0929,159.08074951171875,-68.76911163330078,-24.492232007850248,-27.320741328237556,0.451257563259556,4.589877144494952,2.1228840351104736,-0.389798668,-0.631020097,-0.544007447,-0.619313045,AGN,bll,973.3902,PowerLaw,PKS 0139-09,0,0.9999763155707293,1.558124476282152E-5,2.3684429270855494E-5,1.5581244762821446E-5,0.9934314876669091,0.0181125028094682,0.006568512333090813,0.018112502809468203,0.996898212678931,0.003148736070910197,0.003101787321069126,0.0031487360709102027,0.9958623608174781,0.00138863375341532,0.004137639182521836,0.001388633753415319,0.9999703312180329,2.278681816454789E-5,2.9668781967115495E-5,2.2786818164546588E-5,0.9764058088833646,0.052859723926072515,0.023594191116635344,0.05285972392607251,0.9955508348499804,0.0071062865546099,0.004449165150019429,0.007106286554609895,0.9778339580041018,0.008926269889600722,0.022166041995898337,0.00892626988960072
3FGL J0143.7-5845,290.47198486328125,-57.07946014404297,-25.16244514549696,-27.408197849849646,-1.6743578170699562,4.251478784728737,1.8384199142456055,-0.40154658,-0.408103978,-0.564689805,-0.041231364,AGN,bll,2584.0032,PowerLaw,SUMSS J014347-584550,0,0.9995939771686334,5.118069808380156E-4,4.060228313665471E-4,5.118069808380161E-4,0.9938414674457059,0.017834055653606778,0.006158532554294136,0.017834055653606785,0.9921971482076024,0.009420206279416596,0.00780285179239755,0.009420206279416601,0.9999988220979072,1.3910562811996832E-6,1.1779020928565415E-6,1.391056281200953E-6,0.9996362459378999,3.362421162328613E-4,3.6375406210019005E-4,3.3624211623286106E-4,0.9779242478861637,0.07025320483301281,0.022075752113836195,0.07025320483301281,0.9869909818914695,0.013457181155789697,0.013009018108530467,0.013457181155789694,0.9999823485714232,2.2941478855780965E-5,1.7651428576723753E-5,2.2941478855779003E-5
3FGL J0144.6+2705,137.2837677001953,-34.29624557495117,-23.849172671122982,-27.001487846791747,1.1578757832028042,5.139908684596036,2.0527037405898896,-0.509199606,-0.605412813,-0.588532007,-0.644603281,AGN,bll,541.6454,LogParabola,TXS 0141+268,0,0.9999430877074554,4.2629751180783125E-5,5.691229254466131E-5,4.262975118078055E-5,0.9930283449909602,0.01229731303424246,0.006971655009039943,0.012297313034242464,0.9945764983862646,0.005095867038818365,0.005423501613735437,0.005095867038818365,0.9860463359662615,0.0029227849545183414,0.013953664033738468,0.0029227849545183414,0.9999175620911581,9.235718430520594E-5,8.24379088418333E-5,9.23571843052055E-5,0.9699107908831391,0.05829387543505322,0.030089209116860725,0.05829387543505321,0.9918830858888682,0.010236562914044074,0.008116914111131789,0.010236562914044069,0.9519188066992014,0.018478567558755384,0.04808119330079853,0.018478567558755384
3FGL J0145.1-2732,217.9649200439453,-78.0655746459961,-24.548589067031752,-27.671695077595356,1.117896942918767,5.747591410073686,2.569613218307495,-0.639100421,-0.748461159,-0.779149018,-0.879884862,AGN,fsrq,418.88208,PowerLaw,PKS 0142-278,0,0.9993354155238767,4.688559488754226E-4,6.6458447612326E-4,4.6885594887542356E-4,0.9933744490009913,0.017943225692906434,0.006625550999008795,0.01794322569290643,0.9830045842750688,0.00899076341623352,0.016995415724931157,0.008990763416233512,0.9949318870952195,0.0015735563465745167,0.005068112904780497,0.001573556346574516,0.9992153035390816,7.396838687546596E-4,7.846964609184012E-4,7.396838687546564E-4,0.9712070778102102,0.0682570696624139,0.028792922189789755,0.0682570696624139,0.9830180577506833,0.015871917993119627,0.016981942249316786,0.015871917993119627,0.9832126596189108,0.008699460117256995,0.01678734038108926,0.008699460117256995
3FGL J0145.6+8600,123.95126342773438,23.23813819885254,-26.251860279864268,-27.85346927541312,0.23290146694516123,3.5496083761618094,2.518881320953369,-0.66553711,-0.533527801,-0.705181595,-0.707809043,AGN,bcu,810.0965,PowerLaw,NVSS J014929+860114,0,0.9997476032161727,3.3546592101955523E-4,2.523967838274041E-4,3.3546592101955827E-4,0.990095844114428,0.014093434028852977,0.009904155885571971,0.014093434028852976,0.9880988420138274,0.007004605197942673,0.011901157986172708,0.007004605197942663,0.9736261069474265,0.006870846696631422,0.02637389305257353,0.006870846696631424,0.9963178949417326,0.005164565179011509,0.0036821050582674965,0.0051645651790115064,0.8857745545479256,0.13516972076963377,0.11422544545207441,0.13516972076963377,0.9458547968595505,0.0371983112647154,0.05414520314044944,0.03719831126471539,0.687315890932895,0.09382815028161896,0.3126841090671049,0.09382815028161896
3FGL J0146.4-6746,295.12359619140625,-48.51750946044922,-26.20633673098185,-27.968589391483842,-0.7649434975012471,3.719880338252499,2.3907039165496826,-0.615921525,-0.664908727,-0.788752533,-0.349770761,AGN,bcu,1021.56537,PowerLaw,SUMSS J014554-674646,0,0.9994552096724009,6.050695155226376E-4,5.447903275989646E-4,6.050695155226369E-4,0.9955853165833505,0.008002594810886485,0.0044146834166496835,0.008002594810886486,0.9898667465732865,0.005701570366510165,0.010133253426713557,0.0057015703665101595,0.9997927943299516,1.1387944245132803E-4,2.0720567004843177E-4,1.1387944245132808E-4,0.9977633435335473,0.002828796957075689,0.0022366564664527875,0.0028287969570756884,0.9798023585600087,0.053831782215404377,0.020197641439991552,0.053831782215404377,0.9656515543518351,0.022326792483137646,0.03434844564816496,0.022326792483137646,0.994991275296591,0.0040324788133196355,0.005008724703409003,0.004032478813319636
3FGL J0147.0-5204,283.97589111328125,-62.954498291015625,-26.240284580505598,-27.994158751300986,-0.9310105277168541,3.903334090264467,2.199577569961548,-0.160145133,-0.591889716,-0.735158573,-0.126710234,AGN,bcu,1461.9944,PowerLaw,PKS 0144-522,0,0.9995988945259852,4.5962960705243217E-4,4.011054740148562E-4,4.5962960705243336E-4,0.9960534278404488,0.009774816429675785,0.003946572159551171,0.009774816429675787,0.9875983695572912,0.00906199564685497,0.012401630442708996,0.009061995646854957,0.9999668715721883,2.1919436318397785E-5,3.3128427811824607E-5,2.1919436318395654E-5,0.999244606558293,7.843631585388166E-4,7.553934417070914E-4,7.843631585388205E-4,0.9763234667976899,0.06607342456463469,0.023676533202310265,0.06607342456463468,0.9723813640456873,0.021174732196496102,0.027618635954312718,0.0211747321964961,0.9993593359272579,6.104802647645184E-4,6.406640727422481E-4,6.104802647645172E-4
