Source_Name_3FGL,GLON_1,GLAT_1,ln(Energy_Flux100)_1,ln(Unc_Energy_Flux100)_1,ln(Signif_Curve),ln(Variability_Index)_1,500MeV_Index,HR12_1,HR23_1,HR34_1,HR45_1,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1_1,Flags_1,AGN_BDT_1,AGN_BDT_STD_1,PSR_BDT_1,PSR_BDT_STD_1,AGN_NN_1,AGN_NN_STD_1,PSR_NN_1,PSR_NN_STD_1,AGN_RF_1,AGN_RF_STD_1,PSR_RF_1,PSR_RF_STD_1,AGN_LR_1,AGN_LR_STD_1,PSR_LR_1,PSR_LR_STD_1,AGN_BDT_O_1,AGN_BDT_STD_O_1,PSR_BDT_O_1,PSR_BDT_STD_O_1,AGN_NN_O_1,AGN_NN_STD_O_1,PSR_NN_O_1,PSR_NN_STD_O_1,AGN_RF_O_1,AGN_RF_STD_O_1,PSR_RF_O_1,PSR_RF_STD_O_1,AGN_LR_O_1,AGN_LR_STD_O_1,PSR_LR_O_1,PSR_LR_STD_O_1,Source_Name_4FGL,GLON_2,GLAT_2,ln(Energy_Flux100)_2,ln(Unc_Energy_Flux100)_2,ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index)_2,HR12_2,HR23_2,HR34_2,HR45_2,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC_FHL,ASSOC1_2,AGN_BDT_2,AGN_BDT_STD_2,PSR_BDT_2,PSR_BDT_STD_2,AGN_NN_2,AGN_NN_STD_2,PSR_NN_2,PSR_NN_STD_2,AGN_RF_2,AGN_RF_STD_2,PSR_RF_2,PSR_RF_STD_2,AGN_LR_2,AGN_LR_STD_2,PSR_LR_2,PSR_LR_STD_2,AGN_BDT_O_2,AGN_BDT_STD_O_2,PSR_BDT_O_2,PSR_BDT_STD_O_2,AGN_NN_O_2,AGN_NN_STD_O_2,PSR_NN_O_2,PSR_NN_STD_O_2,AGN_RF_O_2,AGN_RF_STD_O_2,PSR_RF_O_2,PSR_RF_STD_O_2,AGN_LR_O_2,AGN_LR_STD_O_2,PSR_LR_O_2,PSR_LR_STD_O_2,Flags_2
3FGL J0826.3-5056,267.37033,-7.380805,-25.26462377834746,-27.165068144881296,1.0403683410683922,3.9226172462254953,2.2284369468688965,-0.6902385662732449,-0.19268759252966774,-0.5510044190779724,-0.9997880060352459,UNAS,None,1665.3523,PowerLaw,none,0,0.415018366649184,0.24901222889145097,0.584981633350816,0.24901222889145097,0.6257708865647192,0.18443849148833355,0.37422911343528087,0.18443849148833355,0.6701259697243137,0.07516052225416721,0.32987403027568635,0.07516052225416722,0.7024494878161031,0.0406387945838583,0.297550512183897,0.0406387945838583,0.14948909748573405,0.15280718320415476,0.850510902514266,0.15280718320415476,0.14227963648341965,0.14454225437008836,0.8577203635165804,0.14454225437008836,0.24127601166706836,0.10246631145955516,0.7587239883329316,0.10246631145955515,0.23409349705252408,0.06261598942544144,0.765906502947476,0.06261598942544144,4FGL J0826.1-5053,267.3068,-7.38569,-25.866388509094854,-27.663117676803324,7.154491753083618,2.1607485,0.15726788,0.2588047,3.345791,2.3023891891015413,-0.65423125,-0.7168928,-0.48336172,-0.5797009,-0.9999533,-0.77095586,UNAS,None,3FGL J0826.3-5056,,,0.9338327391756865,0.057747879844303546,0.06616726082431333,0.057747879844303546,0.9763871414540206,0.024055385666931824,0.023612858545979325,0.024055385666931824,0.8993247124166471,0.03902848100940141,0.10067528758335291,0.039028481009401414,0.9658962175158325,0.00824924776349816,0.03410378248416751,0.00824924776349816,0.5711923146998155,0.19599141482154817,0.42880768530018465,0.19599141482154817,0.7861655759542132,0.2045819944732707,0.21383442404578687,0.2045819944732707,0.4954988199282103,0.10654118073766476,0.5045011800717897,0.10654118073766476,0.7162767426745977,0.07896246393023673,0.2837232573254023,0.07896246393023672,0
3FGL J0832.8-4321,261.82462,-2.0597188,-24.87435146739078,-26.439446818096673,0.7380763297474681,3.8427859635090207,2.2607696056365967,-0.01371714320154236,-0.821047220004298,-0.8110468297107122,-0.3790480061747441,UNAS,None,2827.7744,PowerLaw,none,1,0.9597976016703714,0.058389132101794604,0.0402023983296285,0.058389132101794604,0.9725260450032158,0.06070740039969697,0.027473954996784164,0.06070740039969697,0.7975902010783532,0.07439440696068592,0.20240979892164684,0.07439440696068592,0.9805777070284712,0.0063029259118574064,0.019422292971528688,0.0063029259118574064,0.5983249123219028,0.24787213469432964,0.4016750876780973,0.24787213469432964,0.7241372954575431,0.20638630440411276,0.2758627045424568,0.20638630440411276,0.5797652722909685,0.12523033146397783,0.42023472770903153,0.12523033146397783,0.8252505921283254,0.08485177061383567,0.1747494078716746,0.08485177061383567,4FGL J0832.2-4322c,261.76727,-2.1545954,-25.594553443684962,-26.529001069862712,8.034645273039635,2.4676347,0.20575517,-0.002874919,0.10128147,2.4185837175756766,0.99962986,-0.7503414,-0.8288503,-0.6757957,-0.5305041,-0.75404966,UNAS,None,3FGL J0832.8-4321,,,0.9682327836377987,0.06778439931164842,0.03176721636220116,0.06778439931164842,0.9966874793631134,0.005656700227782889,0.003312520636886589,0.005656700227782891,0.8335150684246373,0.07032969318131148,0.16648493157536262,0.07032969318131149,0.9975800003603879,9.58006247318318E-4,0.0024199996396120833,9.580062473183173E-4,0.9765223588786524,0.04474766734350221,0.023477641121347773,0.04474766734350221,0.9789712640573007,0.042973240196323766,0.021028735942699286,0.042973240196323766,0.8785943118995916,0.05738374390390725,0.12140568810040835,0.057383743903907256,0.9741830583656997,0.016628847247366216,0.025816941634300258,0.016628847247366216,36
3FGL J0838.9-4056c,260.57297,0.300821,-24.813220568337158,-26.42705167663081,0.15906614617704193,3.9810804907129977,2.6630795001983643,-0.7201955235623667,-0.7990265434252435,-0.8461547860153391,-0.7151886626627915,UNAS,None,616.41907,PowerLaw,none,40,0.9841518216554923,0.02417685619271838,0.015848178344507656,0.024176856192718383,0.9810847056976161,0.054437661343683726,0.018915294302383978,0.054437661343683726,0.821176432506669,0.06925975651424417,0.17882356749333092,0.06925975651424417,0.993527067356743,0.0020129950771434527,0.0064729326432570134,0.0020129950771434536,0.8564158216878598,0.1322906767870576,0.14358417831214024,0.1322906767870576,0.8534514847128427,0.16360977974354665,0.14654851528715732,0.16360977974354668,0.6996179023620487,0.09894540486458839,0.3003820976379515,0.09894540486458839,0.9163557277536165,0.03384048957682324,0.08364427224638345,0.03384048957682324,4FGL J0837.8-4048c,260.34842,0.21484931,-25.055865437095097,-26.709043512103225,6.757317475316777,2.6516843,0.18627372,0.17297657,2.109136,0.8555236746155834,0.99969447,-0.6533305,-0.74693847,-0.8578263,-1.0,0.99271595,UNAS,None,3FGL J0838.9-4056c,,,0.9482990201999457,0.14251144318972783,0.05170097980005429,0.14251144318972783,0.6459477992794891,0.23873264465928956,0.35405220072051086,0.23873264465928956,0.8079118592983898,0.059758456288956936,0.19208814070161012,0.05975845628895694,0.7125052256728511,0.07684034249098333,0.28749477432714887,0.07684034249098333,0.8982908911827661,0.14091278209070288,0.10170910881723404,0.14091278209070288,0.07285567082673228,0.1293446094050172,0.9271443291732677,0.1293446094050172,0.6564125740997148,0.08546419255719451,0.34358742590028524,0.08546419255719451,0.07855983703449772,0.04480832869044303,0.9214401629655024,0.04480832869044303,40
3FGL J0848.2-4524,265.13754,-1.1364307,-24.354094912322033,-26.255039558592774,0.44308274012942767,4.041689900084795,2.528322219848633,-0.595923450775131,-0.7664889368986249,-0.7453650091716885,-0.7168530458118832,UNAS,None,1191.2118,PowerLaw,none,4,0.7566716404038264,0.2496830869321145,0.24332835959617358,0.2496830869321145,0.976851120291022,0.0547143686482545,0.023148879708978023,0.0547143686482545,0.663113280065275,0.11205771297147099,0.33688671993472497,0.112057712971471,0.9836026707981537,0.0040959612785125875,0.01639732920184629,0.004095961278512589,0.3961615253488725,0.28757229953910285,0.6038384746511275,0.28757229953910285,0.7879355552401545,0.18305721616394652,0.2120644447598455,0.18305721616394652,0.5348662652657429,0.1311198012840274,0.46513373473425723,0.1311198012840274,0.8532798766227593,0.0401582178244305,0.14672012337724075,0.0401582178244305,4FGL J0848.2-4527,265.1785,-1.169178,-25.312270706338992,-26.854972760388105,7.845403036067492,2.407716,0.13516618,0.01634074,0.28435394,2.1153752422739185,-0.9535824,0.9972736,-0.74209154,-0.62134063,-0.81863034,-0.1278341,UNAS,None,3FGL J0848.2-4524,,,0.9902780072707701,0.016713100518761487,0.00972199272922993,0.016713100518761487,0.9945656790037042,0.008858149136915787,0.005434320996295846,0.008858149136915787,0.9151905850206214,0.043180723882267597,0.08480941497937852,0.043180723882267597,0.9901729744578178,0.0040465308875038235,0.009827025542182032,0.004046530887503824,0.8489476259576035,0.1179142161905659,0.1510523740423964,0.1179142161905659,0.9502513604508755,0.09228682261007924,0.04974863954912446,0.09228682261007927,0.8370413414884865,0.0606471379331275,0.16295865851151353,0.06064713793312751,0.9151380118168904,0.04641174390180107,0.08486198818310951,0.04641174390180107,0
3FGL J0854.4-4404,264.8083,0.5630276,-24.518274849059626,-26.26692623102481,0.822178669413438,4.013765878427967,2.600573778152466,-0.5833555111004834,-0.8316815924512705,-0.8679188587352823,-0.35956978806554946,UNAS,None,1029.6742,PowerLaw,none,17,0.5033021599375818,0.31077835824121613,0.4966978400624182,0.31077835824121613,0.9699677410032241,0.07391849965448577,0.03003225899677598,0.07391849965448578,0.5994924977575365,0.11684732262103091,0.4005075022424635,0.11684732262103091,0.980834901402908,0.006467267530834313,0.019165098597092114,0.006467267530834313,0.2616095858394368,0.24762932488209738,0.7383904141605632,0.24762932488209738,0.7006877294266673,0.21812540323022014,0.2993122705733327,0.21812540323022014,0.4444368492091418,0.1355436576235139,0.5555631507908583,0.1355436576235139,0.8262169791081944,0.08798983857050593,0.1737830208918057,0.08798983857050593,4FGL J0853.1-4407,264.69806,0.35195622,-25.438698675744682,-26.619670315680402,6.974607139436674,2.7527092,0.25228405,0.5437807,4.7049093,1.9616135854641203,-0.76731503,-0.0774536,-0.6920873,-0.87996495,-0.99993736,0.9643745,UNAS,None,3FGL J0854.4-4404,,,0.7305525246729464,0.21872127294613022,0.2694474753270535,0.21872127294613022,0.38073796725924414,0.2330591901726162,0.6192620327407559,0.2330591901726162,0.6686362990739693,0.0789563893056794,0.3313637009260308,0.0789563893056794,0.6808000495290094,0.09780961411822302,0.3191999504709907,0.09780961411822303,0.39598446986740826,0.2317111101426909,0.6040155301325917,0.2317111101426909,0.01909266270843134,0.02964466257295738,0.9809073372915686,0.02964466257295738,0.1626702138507041,0.057532622833804586,0.8373297861492959,0.057532622833804586,0.0319067118917498,0.022872408610249133,0.9680932881082501,0.022872408610249133,8
3FGL J0859.3-4732,268.00262,-1.0450913,-24.695164131624523,-26.291709371092114,0.8731871927527401,3.6495596988857404,2.42120623588562,0.026012284433131076,-0.8577817519550444,-0.5764519981007761,-0.8219588344895294,UNAS,None,2017.2175,PowerLaw,none,16,0.13670972587918515,0.19133234048873424,0.8632902741208148,0.19133234048873424,0.8148810154889186,0.16367536350924058,0.1851189845110814,0.16367536350924056,0.5654157642402138,0.09257899451270778,0.4345842357597863,0.09257899451270778,0.8408172878071871,0.027153499924741777,0.15918271219281285,0.02715349992474178,0.1492868877530567,0.18239416399290573,0.8507131122469432,0.18239416399290573,0.21212383528346232,0.16222163413526727,0.7878761647165377,0.16222163413526727,0.3956130545031373,0.09710581679408387,0.6043869454968627,0.09710581679408388,0.4002759377654545,0.0667224916890479,0.5997240622345456,0.0667224916890479,4FGL J0859.2-4729,267.9374,-1.0268956,-24.550100379917648,-26.507965630370496,7.280420985770916,2.5951626,0.08886738,0.17034481,3.7387676,2.2341297109296456,0.9029236,-0.41471055,-0.70445377,-0.7475825,-0.7992726,-0.85575616,UNAS,None,3FGL J0859.3-4732,,,0.6679095783987791,0.2432886216503889,0.3320904216012209,0.2432886216503889,0.6655243954149361,0.19138562858196806,0.3344756045850638,0.1913856285819681,0.6202963089231791,0.08814076499845744,0.37970369107682084,0.08814076499845744,0.7548174945508715,0.04303699732340289,0.24518250544912848,0.04303699732340289,0.17995759095611027,0.15878596096456948,0.8200424090438898,0.1587859609645695,0.1172721130614302,0.16780510587302971,0.8827278869385697,0.16780510587302971,0.27040457984402005,0.09744512935020512,0.7295954201559798,0.09744512935020512,0.11781011336817582,0.038651646637729575,0.8821898866318242,0.038651646637729575,0
3FGL J0919.4+6604,147.68951,39.351456,-26.65482219319194,-28.04972945985252,-0.21703176476180755,3.8556694021340525,2.1582159996032715,-0.4801517695507276,-0.36296131871969967,-0.4833379692107364,-0.8427543776308049,UNAS,None,1974.2214,PowerLaw,none,0,0.9944969808732039,0.005599274295696691,0.005503019126796124,0.0055992742956966915,0.995635327223796,0.009196206191747356,0.0043646727762039735,0.009196206191747356,0.9532670419103374,0.026443139781898394,0.04673295808966249,0.026443139781898394,0.9975505321945728,8.409071263731563E-4,0.00244946780542716,8.409071263731562E-4,0.9862308411796384,0.014859590749860171,0.013769158820361518,0.014859590749860171,0.9704471646687743,0.05567988374553185,0.02955283533122565,0.05567988374553185,0.9118412843668848,0.04806436558357788,0.08815871563311516,0.04806436558357787,0.9711023329147961,0.01636626622535639,0.028897667085203978,0.01636626622535639,4FGL J0919.3+6607,147.63333,39.31993,-27.143264663551157,-28.76806895594965,8.104275208606023,2.0420306,0.21185187,0.0041647,0.03035359,2.486280268523054,-0.76586276,-0.5114598,-0.75792205,-0.24005957,-0.57780516,-0.43373,UNAS,None,3FGL J0919.4+6604,,,0.9998790763284292,6.687744062349257E-5,1.2092367157080254E-4,6.687744062349123E-5,0.9989241715267487,0.0010809905879375476,0.001075828473251181,0.0010809905879375482,0.9991831262045316,3.70052066856986E-4,8.168737954684142E-4,3.700520668569801E-4,0.9994900700301426,1.6606400238316986E-4,5.099299698575409E-4,1.6606400238316992E-4,0.9999406060640019,4.110001131868107E-5,5.939393599801343E-5,4.110001131868165E-5,0.9951807910109626,0.005430892994022712,0.00481920898903737,0.005430892994022711,0.9993606480480546,0.0015789083715986583,6.393519519453754E-4,0.0015789083715986559,0.9977377895162572,0.0011585042187497803,0.002262210483742669,0.0011585042187497814,0
3FGL J0923.8-5154,273.88165,-1.1452818,-24.802356525049944,-26.78950978343366,0.5821190276923602,3.6598353823901277,2.630905866622925,-0.6157139646361299,-0.8581343884294039,-0.6478127430679023,-0.7749406871071763,UNAS,None,570.80237,PowerLaw,none,9,0.9824332547080069,0.031218176985718982,0.01756674529199311,0.031218176985718986,0.921776097851706,0.11150386284141413,0.07822390214829399,0.11150386284141413,0.9299943144378442,0.03526428444061235,0.07000568556215575,0.03526428444061235,0.9111563935290276,0.01706438950243978,0.08884360647097242,0.01706438950243978,0.7954431836895461,0.17364847965793748,0.20455681631045383,0.17364847965793748,0.3472756165843706,0.2320408265567397,0.6527243834156294,0.23204082655673972,0.7317086294733042,0.08916547343182608,0.2682913705266959,0.08916547343182607,0.4491688185720969,0.07003887210093537,0.5508311814279032,0.07003887210093539,4FGL J0924.1-5202c,274.01495,-1.2133914,-25.171792524231304,-27.04351069970217,6.306585649328929,2.9080424,0.21626589,0.122675754,1.2707515,1.259884183318001,0.9993025,-0.599744,-0.8917122,-0.61954856,-0.9951681,0.78328747,UNAS,None,3FGL J0923.8-5154,,,0.9837630476870519,0.05585041685700749,0.016236952312948083,0.05585041685700749,0.9100513711904014,0.11089388844878359,0.08994862880959865,0.11089388844878359,0.9092811395718802,0.03809696582997749,0.09071886042811966,0.038096965829977486,0.9185423058861957,0.030376160686717654,0.08145769411380442,0.03037616068671765,0.9600960836004856,0.07366291693521489,0.03990391639951437,0.07366291693521489,0.3612259275423645,0.29795759224784585,0.6387740724576354,0.29795759224784585,0.8198965528296324,0.06948487630840781,0.1801034471703677,0.06948487630840781,0.33402456285655135,0.1259860350466444,0.6659754371434488,0.1259860350466444,36
3FGL J0928.3-5255,275.0814,-1.4035287,-26.09520470138474,-27.237614422730825,0.49043634380525897,3.841934770630224,1.6503435373306274,-0.2611184252410097,-0.9999958360894864,0.999871204122275,-0.11503918247385182,UNAS,None,14636.227,PowerLaw,none,0,0.9997938982928078,2.301163523149466E-4,2.0610170719222482E-4,2.3011635231494712E-4,0.9836016230800583,0.04445200599399896,0.016398376919941803,0.04445200599399896,0.9935010562569386,0.006988793980864412,0.006498943743061443,0.006988793980864409,0.999781620228341,1.7745005365425224E-4,2.1837977165893214E-4,1.774500536542519E-4,0.9992495983092136,8.660558498798137E-4,7.504016907864817E-4,8.660558498798142E-4,0.87970546506437,0.1735520315602791,0.12029453493562997,0.1735520315602791,0.988143027522975,0.011620853563555422,0.01185697247702508,0.011620853563555418,0.9998063280158439,2.908438716285963E-4,1.9367198415612218E-4,2.908438716285974E-4,4FGL J0928.4-5256,275.101,-1.4034246,-26.20456165956713,-27.697304472759946,8.892312850066427,2.0069067,0.15323882,-0.001527538,0.047147546,2.045918666763288,-0.8348482,0.99140877,-0.4407584,-0.7788839,-0.17060918,-0.3227903,UNAS,None,3FGL J0928.3-5255,3FHL J0928.5-5256,,0.9991377407216325,0.004546708960355696,8.62259278367473E-4,0.004546708960355694,0.996961421415071,0.0051569221482881894,0.003038578584928831,0.0051569221482881894,0.9918770334878333,0.007573702517674915,0.008122966512166709,0.007573702517674908,0.9981418722656138,8.989676818671005E-4,0.001858127734386299,8.989676818671E-4,0.9967086572065488,0.0026385348614954857,0.0032913427934512527,0.0026385348614954866,0.9749651211509659,0.05536457529534136,0.02503487884903418,0.05536457529534136,0.9742716815446449,0.02032040152284882,0.025728318455355087,0.02032040152284882,0.9885717213459086,0.007950778363375767,0.011428278654091475,0.007950778363375767,0
3FGL J0940.6-7609,292.24707,-17.425198,-25.249250286131858,-27.454343681230743,0.11391019792412575,3.875905528892137,2.3902747631073,-0.716917717178619,-0.4687671060880547,-0.7989020420793036,-0.9999826036183805,UNAS,None,878.10034,PowerLaw,none,0,0.6856955612033083,0.2531042730023209,0.3143044387966917,0.2531042730023209,0.9851072712577958,0.01923241724585189,0.014892728742204047,0.019232417245851893,0.7925500091957821,0.06715826193913403,0.20744999080421792,0.06715826193913405,0.9623817542898473,0.012068617696177333,0.03761824571015271,0.012068617696177333,0.4064467570273856,0.2786628747156486,0.5935532429726145,0.2786628747156486,0.7966744236545276,0.19157216943210142,0.2033255763454725,0.19157216943210142,0.5429809854968515,0.1390048939753551,0.4570190145031484,0.13900489397535506,0.5660008549515348,0.10762200649935243,0.43399914504846515,0.10762200649935243,4FGL J0940.3-7610,292.2483,-17.449461,-25.76233632462076,-28.154695178170673,7.008292916145932,2.0285063,0.11422536,0.39038345,6.618015,2.536918700611815,0.03475738,-0.15455577,-0.45614508,-0.6985585,-0.99999,-0.38062918,UNAS,None,3FGL J0940.6-7609,,,0.08649738335776781,0.12147528601097007,0.9135026166422322,0.12147528601097007,0.4811503562997335,0.20086384238327415,0.5188496437002665,0.20086384238327415,0.23221678739339477,0.07526519912720402,0.7677832126066052,0.07526519912720402,0.720284511713967,0.056696641846238176,0.27971548828603293,0.056696641846238176,0.01021621047730135,0.010678443311776578,0.9897837895226986,0.010678443311776578,0.0937210531870165,0.10827361708086537,0.9062789468129836,0.10827361708086537,0.02406102372652982,0.014829539231059148,0.9759389762734701,0.014829539231059145,0.1224409357596787,0.03822188606569993,0.8775590642403213,0.03822188606569993,0
3FGL J0950.4+7550,135.4112,36.535854,-26.83787673539184,-28.238858290592237,-0.8810774745603517,3.7436550947611233,2.1966805458068848,-0.753777667291983,-0.6135119674468132,-0.4312275721345981,-0.6148281291201699,UNAS,None,1647.9114,PowerLaw,none,0,0.9979978248505884,0.005451244789799219,0.0020021751494116334,0.005451244789799219,0.996047458684016,0.008937558361528531,0.003952541315984016,0.00893755836152853,0.9669324573809102,0.029174129258886187,0.03306754261908993,0.02917412925888619,0.9998494923596303,7.41277577090015E-5,1.5050764036969317E-4,7.412775770900152E-5,0.9967598552719553,0.00511913598673943,0.0032401447280446336,0.005119135986739431,0.9752316517339595,0.05344466670405292,0.024768348266040335,0.05344466670405292,0.9496231159817757,0.041074582611826255,0.05037688401822427,0.041074582611826255,0.9974151400784963,0.0021520261584670724,0.00258485992150366,0.002152026158467071,4FGL J0949.8+7551,135.42438,36.49873,-26.93082927111663,-28.85433263690286,7.242772251025129,1.9634018,0.23967469,0.3070526,2.4537046,2.4432236996450496,-0.86621845,-0.19586277,-0.5238261,-0.64454323,-0.76188916,-0.999995,UNAS,None,3FGL J0950.4+7550,,,0.9985980155399186,0.0010606311423445038,0.0014019844600813647,0.0010606311423445054,0.9967878637990015,0.0027434379719950735,0.0032121362009984215,0.0027434379719950748,0.9881990969920139,0.007154844924453324,0.011800903007986129,0.0071548449244533165,0.9878492007771389,0.0028669725595516986,0.01215079922286112,0.0028669725595517003,0.994006146641636,0.007157800455151336,0.005993853358364099,0.007157800455151336,0.9859656653425091,0.01320141494074248,0.014034334657490924,0.01320141494074248,0.9443274986877386,0.03243427247836468,0.05567250131226127,0.03243427247836468,0.9363351864542168,0.020908457667693663,0.06366481354578325,0.020908457667693663,0
3FGL J1002.0-2837,263.61877,21.026257,-26.16716093183575,-27.71034242483252,0.7430610951043863,3.534677560664492,2.576190710067749,0.18234178963633058,-0.7618308797382165,-0.7826088846950772,-0.9999097445969283,UNAS,None,599.48846,PowerLaw,none,0,0.9952065373992753,0.00581821827822412,0.004793462600724682,0.005818218278224121,0.7209354683863022,0.17341039374618392,0.2790645316136978,0.1734103937461839,0.9118297204526444,0.03636920073132511,0.08817027954735546,0.03636920073132511,0.6953026015738935,0.04470406030903248,0.3046973984261066,0.04470406030903248,0.9900545965118165,0.01647065363484882,0.009945403488183412,0.01647065363484882,0.2397854108855418,0.21629566237113262,0.7602145891144582,0.21629566237113262,0.8977990752734388,0.04618178684167235,0.1022009247265612,0.04618178684167235,0.12360565746871154,0.032565134374590875,0.8763943425312885,0.032565134374590875,4FGL J1002.3-2810,263.3645,21.42083,-26.82656028232412,-28.238004478148625,6.770930732709362,3.516292,0.74460423,0.9166485,2.7065191,1.1986118998430146,0.9987974,-0.4956607,-0.8893187,-0.5609157,-0.9989492,-0.99954766,UNAS,None,3FGL J1002.0-2837,,,0.9027426717178738,0.1540986388555646,0.09725732828212626,0.1540986388555646,0.38629153235427777,0.27172913517581043,0.6137084676457223,0.27172913517581043,0.8879867732296647,0.039756355411506274,0.11201322677033533,0.039756355411506274,0.10860134567653182,0.048817436284457394,0.8913986543234682,0.048817436284457394,0.7724154147605273,0.23642421410141076,0.2275845852394726,0.23642421410141076,0.0950989282309628,0.14712421761863856,0.9049010717690371,0.14712421761863856,0.7584982781755156,0.07010806024151538,0.24150172182448437,0.07010806024151536,0.0017980009846269179,0.0016594609004631545,0.9982019990153731,0.0016594609004631545,4352
3FGL J1003.7-5215,278.7685,2.5736368,-25.774075135728147,-27.216269130727174,0.9183015338682966,4.022261238833977,2.31017804145813,-0.020208008546144806,-0.43902546057833947,-0.6783954741086708,-0.8932381550341966,UNAS,None,1386.2944,PowerLaw,none,0,0.4845387279916075,0.21716895605722344,0.5154612720083924,0.21716895605722344,0.9257100394674276,0.0926368952378422,0.07428996053257239,0.0926368952378422,0.7412185081763967,0.06596959591638381,0.2587814918236033,0.06596959591638381,0.906841687494903,0.015219779449753999,0.09315831250509699,0.015219779449753997,0.18263387671941628,0.14327000255092548,0.8173661232805837,0.14327000255092548,0.48102116921598226,0.21188483725610116,0.5189788307840176,0.21188483725610116,0.44992913509881394,0.1162121439590815,0.5500708649011861,0.11621214395908148,0.5626252201403771,0.06443055345177648,0.43737477985962286,0.06443055345177648,4FGL J1004.6-5215,278.87955,2.6509616,-27.136584795125533,-28.536212842890762,7.732436222245561,1.9979031,0.36440307,0.8079669,3.5042212,2.560890657168935,-0.632025,0.9991272,-0.32380193,-0.4600734,-0.9949841,-0.97948366,UNAS,None,3FGL J1003.7-5215,,,0.9695732446275718,0.027675217681882178,0.03042675537242824,0.027675217681882178,0.8886790052496307,0.11036858968297379,0.11132099475036936,0.11036858968297379,0.9405070485263004,0.024563760179130912,0.05949295147369953,0.024563760179130926,0.8810636428823886,0.026731843132998423,0.1189363571176115,0.02673184313299842,0.8655479358732745,0.09561523299720896,0.13445206412672547,0.09561523299720896,0.5434171077497886,0.2819940021924468,0.4565828922502114,0.2819940021924468,0.743081620039386,0.09570462228948098,0.256918379960614,0.095704622289481,0.5227066417937861,0.1004210713722441,0.47729335820621377,0.1004210713722441,0
3FGL J1016.6-4244,274.98633,11.572934,-26.140080000421307,-27.567712582677423,0.538453126333178,3.9338314967587524,1.7821834087371826,0.9904073937621514,-0.6218758596019908,-0.1787684007589381,-0.4091810907784284,UNAS,None,5159.484,PowerLaw,none,0,0.9998521392171245,1.2271556009493361E-4,1.478607828755796E-4,1.2271556009493432E-4,0.9889380226849674,0.029637822245555927,0.011061977315032515,0.029637822245555927,0.9955174779305419,0.004647125627598444,0.004482522069458226,0.004647125627598441,0.9963408879330574,0.0011439933324087464,0.003659112066942586,0.0011439933324087453,0.999809200753513,1.8467019812730393E-4,1.9079924648703167E-4,1.8467019812730282E-4,0.9415562029745332,0.10978477146289044,0.058443797025466766,0.10978477146289044,0.9940464633370655,0.00685464153129268,0.005953536662934445,0.00685464153129268,0.9879690216286094,0.005351390832552498,0.012030978371390557,0.005351390832552498,4FGL J1016.1-4247,274.9322,11.488272,-26.284164882462953,-28.2973772151341,8.345511548203174,1.7159363,0.14303067,0.15757218,2.502731,2.3939481245399135,0.71801794,-0.8185363,0.7091103,-0.42728102,-0.34461793,-0.6641043,UNAS,None,3FGL J1016.6-4244,3FHL J1016.2-4245,,0.9989834789831944,8.027607635928813E-4,0.0010165210168055598,8.027607635928814E-4,0.9949012097959682,0.006958454159239914,0.005098790204031808,0.006958454159239913,0.9967442540799025,0.004017444403149507,0.003255745920097462,0.00401744440314951,0.9920528084407163,0.0026406299513980817,0.007947191559283676,0.002640629951398083,0.9952621950840397,0.0031993354072614084,0.004737804915960277,0.003199335407261409,0.9694212405477831,0.044009219491513,0.030578759452216955,0.044009219491513,0.9866254259446022,0.013977531618809937,0.01337457405539775,0.01397753161880994,0.976713283173551,0.012382208877804177,0.023286716826449002,0.012382208877804177,0
