Source_Name,AGN_BDT_SMOTE,AGN_BDT_STD_SMOTE,AGN_NN_SMOTE,AGN_NN_STD_SMOTE,AGN_RF_SMOTE,AGN_RF_STD_SMOTE,AGN_LR_SMOTE,AGN_LR_STD_SMOTE,Source_Name_4FGL,AGN_BDT_O,AGN_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,diffBDT,diffNN,diffRF,diffLR
4FGL J0130.4-2129,0.998576213540367,0.0011142845681631763,0.9806896297039336,0.02145370883653535,0.9211079892273645,0.023973438734179765,0.9758295330934597,0.009924707621459335,4FGL J0130.4-2129,0.997443906,0.00154299312,0.988729122,0.0127010686,0.97722419,0.00846829545,0.980541168,0.00610084922,-0.7338383598022604,0.37473671136876985,2.340765602918231,0.47473790526108833
4FGL J0130.6+1844,0.8886714783372038,0.06496641322537607,0.8778335247545397,0.07769387319703566,0.8501455572914186,0.03686046643474231,0.7674413713451552,0.05413666817311955,4FGL J0130.6+1844,0.984774603,0.00963246505,0.961537676,0.0278888564,0.969528986,0.00986992724,0.892512581,0.0201065274,1.4792739800703356,1.077358455707083,3.2387932182013373,2.3102864264732546
4FGL J0131.1+6120,0.9626486859233111,0.03017450197532079,0.6733676102821471,0.24412767213672656,0.795656242083169,0.05195247616277921,0.9339138933055622,0.025868983745507307,4FGL J0131.1+6120,0.964782198,0.0331221583,0.704969175,0.246510659,0.898314257,0.0406169945,0.951487078,0.01347015,0.06441343759560746,0.12819553055453442,1.975998498997036,0.6793148454271907
4FGL J0131.2+5547,0.46826597877295506,0.13084475352176328,0.08920566964883334,0.09396049466209491,0.5136255716184605,0.055632015671605924,0.2842097410927909,0.06741834041766802,4FGL J0131.2+5547,0.77727102,0.0853904629,0.268333782,0.14750221,0.832174668,0.0431235715,0.571732413,0.0611303965,2.3616158302873678,1.214409684784836,5.726003139306061,4.264754518220969
4FGL J0132.7-1654,0.9899677103780424,0.007945896321192846,0.981759407785629,0.028498741809803312,0.9443607321958135,0.017903858152552025,0.9976102285195447,0.001445443077532523,4FGL J0132.7-1654,0.995260988,0.00308292427,0.992698756,0.00895807928,0.977625608,0.0156490449,0.997506493,0.00105292453,0.666164949552588,0.38385372545141616,1.8579724839612224,-0.07176728102068389
4FGL J0132.7-0804,0.9821724968327352,0.012250602475040223,0.9423729317819548,0.05349412154794692,0.8717424036548003,0.036599517400181775,0.8511567138448467,0.04426235938237621,4FGL J0132.7-0804,0.988613175,0.00577753517,0.973819116,0.0297796387,0.974651785,0.00987725222,0.881836356,0.0259062478,0.5257437893676852,0.5878437351262968,2.8117688061288115,0.693131649176589
4FGL J0132.8-4413,0.7443719268274237,0.1584137613840999,0.9003909411346266,0.09868400156126625,0.7945036781018061,0.047551975443815814,0.8740987576791299,0.04973672501286111,4FGL J0132.8-4413,0.863206008,0.129187352,0.967560464,0.0383323605,0.907727542,0.0390574402,0.937289495,0.0202905648,0.7501499878185696,0.6806526063261868,2.3810548950163297,1.2705045879987074
4FGL J0132.8+4324,0.6782649333719748,0.11870450862136722,0.8963603451277591,0.07815325893809323,0.7170818882916653,0.06253512570414675,0.8458163364781981,0.03218042393232903,4FGL J0132.8+4324,0.967734871,0.0168687091,0.957362418,0.0470289771,0.943958479,0.0214400814,0.930034618,0.0143551799,2.438575762537798,0.7805441986822569,3.6279864820562806,2.617065632786605
4FGL J0133.1-5201,0.9952527002408461,0.003999394941007258,0.9880391376687755,0.014753274916192136,0.9553572059621561,0.016271328677030673,0.9996412908823938,2.7714324145912585E-4,4FGL J0133.1-5201,0.995180904,0.00299692892,0.99486102,0.00685288778,0.980800532,0.0137781808,0.999623896,2.19057241E-4,-0.017951775682347612,0.46239783166632953,1.5636907435691316,-0.0627649525286874
4FGL J0133.2-4533,0.9020658561629263,0.08786387101182348,0.9162124724602089,0.09583369001258221,0.7989050137882164,0.04929585326805008,0.844991453832592,0.09262894207271366,4FGL J0133.2-4533,0.946538621,0.0476487823,0.967158873,0.0455848512,0.918030168,0.0355408021,0.856408145,0.0632762332,0.5061553096276524,0.5316126357349101,2.416534988532021,0.12325187907733913
4FGL J0134.3-3842,0.9980258801269405,0.002648067033792655,0.9737576478437269,0.03041762563731768,0.9473820946464367,0.01734595024249292,0.9822802450121983,0.007972002450552481,4FGL J0134.3-3842,0.995416708,0.0300830509,0.989198446,0.0121012644,0.982919239,0.0112585667,0.991036891,0.00325214175,-0.08673229771852864,0.507626674756942,2.0487285998611244,1.0984248991537655
4FGL J0134.5+2637,0.8931502268615866,0.06088929654940183,0.8880571168487432,0.10245084865936772,0.6925457592627072,0.06598139938855346,0.8176304963732094,0.05831240250175588,4FGL J0134.5+2637,0.972349179,0.017503101,0.965950551,0.0305338175,0.926426029,0.0324276051,0.911651973,0.0230106651,1.300704009187496,0.7603005262576177,3.544639427242379,1.6123752854113578
4FGL J0135.0+5338,0.25165538135571747,0.13270260003739398,0.08701711376198719,0.10310725118992577,0.27067026635706637,0.05817215319423599,0.15640757303899222,0.054486443760744574,4FGL J0135.0+5338,0.330084715,0.147135744,0.231163208,0.179898807,0.433407786,0.0838463437,0.497715481,0.0706904084,0.5330406569615233,0.8012620908487339,1.9409018027691722,4.828206763635104
4FGL J0135.1+0255,0.9990444748218865,9.766100120352477E-4,0.9743961348651075,0.030515212150675302,0.8817304770082874,0.03127717335296692,0.9326578554398134,0.03851079799536236,4FGL J0135.1+0255,0.993554293,0.00581451176,0.987754893,0.0139808181,0.942382838,0.0280908464,0.95501352,0.0182764019,-0.9442206067335466,0.43777372639360407,1.9391893348942655,0.580503799554575
4FGL J0136.5+3906,0.9809548808578429,0.016956418357512854,0.9270413707316787,0.07952830892110069,0.7887360832648289,0.060437067728740176,0.8109287438336772,0.08984651870481931,4FGL J0136.5+3906,0.980240405,0.0188798238,0.957839578,0.0504173437,0.897850992,0.0510883707,0.816257368,0.0644093806,-0.0378433541229818,0.3872609349568328,1.8054302241285387,0.0593080760739261
4FGL J0137.0+4751,0.9803566811625956,0.009122540219576722,0.9842070712811327,0.02170811017877547,0.9590412827327435,0.01627508092745224,0.9952882058342698,0.003049158324813564,4FGL J0137.0+4751,0.988416737,0.00644213384,0.990851729,0.017345516,0.991525859,0.00739166083,0.996255546,0.00183975886,0.8835319596736636,0.3060910260794549,1.9959701836236454,0.31724825761198777
4FGL J0137.6-2430,0.9969455682496916,0.002316203920779282,0.9854116398690261,0.018498640276473924,0.9423451419621094,0.0218074825208212,0.999066400582511,6.116253425910099E-4,4FGL J0137.6-2430,0.911453432,0.197599591,0.992947703,0.00910887103,0.980812646,0.0125693239,0.998957262,4.80361099E-4,-0.4326534069075662,0.40738470602934224,1.7639589531328441,-0.17844025567775942
4FGL J0137.9+5814,0.968764035318956,0.018848698912319724,0.6562689315805976,0.21916817189318236,0.849452680457218,0.04051374119404844,0.9058532720077931,0.04183989943348723,4FGL J0137.9+5814,0.985249733,0.00944929209,0.835051241,0.134221576,0.954714019,0.0200277033,0.959299879,0.015402579,0.8746331912739436,0.8157311706123866,2.5981638683678288,1.2774076351968975
4FGL J0138.0+2247,0.9938043112308196,0.0038785390879880976,0.976878191303627,0.023768618680217672,0.9439434004822012,0.016087979560811157,0.9691499501483926,0.009810360321725371,4FGL J0138.0+2247,0.997629322,0.00126255492,0.990804378,0.00905422143,0.983883054,0.008772717,0.985849119,0.00376846541,0.986198845082296,0.585906437548414,2.4825773408544203,1.7021972999938264
4FGL J0138.5-4613,0.9609126976084715,0.027356077782383366,0.910807786756446,0.09253750477389427,0.8278716254781763,0.03834345819608217,0.828879898976235,0.05477497791218645,4FGL J0138.5-4613,0.978291649,0.0146854822,0.96908839,0.0363519717,0.956257859,0.0174590551,0.911299135,0.0222466419,0.6352866638915636,0.6298052166627636,3.3483217101931073,1.5046877089735566
4FGL J0139.0+2601,0.982650281938273,0.015186875158324242,0.942248597765155,0.054470856817557554,0.886662737050437,0.036892124564354596,0.9039730335560923,0.030355079756911565,4FGL J0139.0+2601,0.993336297,0.00418046123,0.976927036,0.0231804073,0.968552175,0.0152138743,0.965335816,0.00901021195,0.7036348788229707,0.6366420552369038,2.2196997032988754,2.0214996282438022
4FGL J0140.6-0758,0.9794537710011585,0.01261355863142111,0.9787182238323909,0.024201349835775442,0.8873527712776613,0.030055369410022292,0.9424120354420106,0.020359578899510726,4FGL J0140.6-0758,0.992758373,0.00354224705,0.98965005,0.0107084729,0.967102695,0.0127406825,0.96911992,0.00893046949,1.0547857577400082,0.4517031587820418,2.65343348918364,1.311809281017658
4FGL J0140.6+8736,0.9526941104266523,0.02813868646530957,0.953893842144534,0.032984038867261284,0.8999722493307657,0.030703551153838767,0.8686619914471764,0.03251465600834815,4FGL J0140.6+8736,0.99680745,0.00142244307,0.983702998,0.0122449284,0.985094072,0.00585420529,0.953843696,0.00991649208,1.5677114007340858,0.903744868099022,2.772377118292774,2.6197941177957764
4FGL J0141.4-0928,0.9859960320002716,0.009768243757180826,0.988078425681996,0.017659154538816058,0.9420888731760328,0.01929006552552137,0.9972839280658016,0.0017259013229891447,4FGL J0141.4-0928,0.996919458,0.0022985782,0.994239812,0.0078692165,0.986122177,0.00853739774,0.997248369,0.00125761501,1.118258949230088,0.3489060761352331,2.2826933255208353,-0.02060318589939042
4FGL J0142.7-0543,0.9891701336989357,0.00774575124477019,0.9711120479018797,0.03343381666992097,0.9176153555201784,0.02531178053079272,0.9542449467552621,0.015837586507860123,4FGL J0142.7-0543,0.985958786,0.0105234415,0.987103456,0.014673368,0.96957369,0.015157332,0.98373412,0.00542857501,-0.30516135799640437,0.47830040632205767,2.052733288225711,1.861973933345377
