Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD
3FGL J0000.1+6545,0.7756208562380287,0.18708289158996305,0.2243791437619713,0.18708289158996305,0.7067675626100829,0.09716303304936011,0.29323243738991717,0.09716303304936011,0.8773583407580511,0.04196935500221124,0.12264165924194882,0.04196935500221124,0.7461381622924396,0.08217600317100256,0.25386183770756043,0.08217600317100256
3FGL J0000.2-3738,0.99984870704146,0.00011294114048057523,0.00015129295854003652,0.00011294114048057555,0.9847128433445211,0.010362225076643476,0.01528715665547894,0.010362225076643476,0.9970334447120415,0.0020771346231647165,0.0029665552879584328,0.002077134623164715,0.9907129214956977,0.003217427323273288,0.00928707850430233,0.0032174273232732876
3FGL J0001.6+3535,0.999681554691768,0.00041368697416188817,0.0003184453082319673,0.00041368697416188844,0.9918452417676715,0.009879599285122154,0.008154758232328512,0.009879599285122154,0.9776826931740734,0.0158766913581213,0.022317306825926607,0.0158766913581213,0.999979023017894,4.320510700192239e-05,2.0976982106214076e-05,4.3205107001922694e-05
3FGL J0002.0-6722,0.9999089947314601,6.340199876319064e-05,9.100526853997877e-05,6.340199876318972e-05,0.9874828384936196,0.010105921231726945,0.012517161506380329,0.010105921231726949,0.9976393236124519,0.0012625642493876473,0.0023606763875481038,0.001262564249387647,0.9930899780316046,0.0022826687933559793,0.006910021968395435,0.0022826687933559784
3FGL J0003.4+3100,0.9824325730998269,0.08154513089896813,0.017567426900173065,0.08154513089896813,0.9717714293414733,0.014201977915675661,0.02822857065852657,0.014201977915675661,0.9352741044045872,0.025169717898399984,0.06472589559541278,0.025169717898399988,0.9468251092060009,0.01855698693733371,0.053174890793999084,0.01855698693733371
3FGL J0003.5+5721,0.9979135184939721,0.002932921966370538,0.0020864815060278727,0.0029329219663705368,0.8550994132114054,0.06757701211043518,0.1449005867885947,0.06757701211043518,0.9786456149854978,0.013692120329612978,0.02135438501450205,0.013692120329612973,0.9221064865805101,0.028926730465082262,0.07789351341948982,0.028926730465082262
3FGL J0004.2+6757,0.4858311070479946,0.28049559925302653,0.5141688929520054,0.28049559925302653,0.37307986639428997,0.13263296474268776,0.62692013360571,0.13263296474268776,0.645543825945726,0.07061549238840197,0.35445617405427404,0.07061549238840197,0.36383560612163945,0.08122266194516582,0.6361643938783607,0.08122266194516582
3FGL J0004.2+0843,0.996080888786834,0.020660734039838476,0.00391911121316607,0.020660734039838476,0.9898626313262339,0.009845241384440637,0.010137368673765969,0.009845241384440638,0.912200628264577,0.04044612137682241,0.08779937173542282,0.040446121376822415,0.998147354449851,0.001078974631398048,0.0018526455501489303,0.0010789746313980462
3FGL J0006.2+0135,0.9997922909303704,0.00018601154418821958,0.00020770906962965007,0.00018601154418822004,0.9915930272427778,0.009930966525712626,0.008406972757222204,0.009930966525712627,0.9947396024403116,0.003468159662940996,0.005260397559688408,0.0034681596629409952,0.9999791441252741,3.330476639016735e-05,2.0855874725873314e-05,3.3304766390167764e-05
3FGL J0006.6+4618,0.9993899542030503,0.0010926887601852213,0.0006100457969497097,0.0010926887601852215,0.9884515263151086,0.010672738313439963,0.01154847368489131,0.010672738313439963,0.9912897572801651,0.006036640498239137,0.008710242719834895,0.0060366404982391325,0.9993637651186342,0.00039059543627032833,0.0006362348813657254,0.00039059543627032877
3FGL J0007.4+1742,0.9997896855548142,0.00020306538884190824,0.00021031444518593496,0.00020306538884190848,0.9903683699771779,0.009888123763990321,0.009631630022822045,0.009888123763990321,0.9918386741632281,0.004665672877915773,0.008161325836771876,0.004665672877915772,0.998348265231283,0.0007572135927406033,0.001651734768717019,0.0007572135927406032
3FGL J0007.9+4006,0.99989620797828,9.219431294883189e-05,0.00010379202171997587,9.21943129488335e-05,0.9870933010417139,0.010111814958617826,0.012906698958286195,0.010111814958617826,0.994885957669861,0.004148339679784814,0.0051140423301390715,0.004148339679784816,0.996685345491034,0.0011858875164292885,0.00331465450896604,0.0011858875164292891
3FGL J0008.3+1456,0.9973690338057829,0.004142671828884653,0.00263096619421705,0.004142671828884653,0.9758672610766042,0.011179329591910715,0.024132738923395975,0.011179329591910715,0.9674202680622054,0.019764737946612633,0.032579731937794634,0.019764737946612623,0.9496669341482559,0.013061178929887706,0.05033306585174407,0.013061178929887703
3FGL J0010.5-1425,0.9664300638893037,0.052239700150964345,0.033569936110696225,0.052239700150964345,0.903537024825707,0.04242754135363572,0.096462975174293,0.04242754135363571,0.8260241271189598,0.054907410466958115,0.1739758728810403,0.054907410466958115,0.8422500729296709,0.05456398457313472,0.15774992707032912,0.054563984573134716
3FGL J0014.3-0455,0.9999529931495533,3.8950682180612534e-05,4.700685044668485e-05,3.895068218061148e-05,0.9893805388307472,0.009888983472984728,0.010619461169252808,0.009888983472984728,0.9953152968505878,0.002951930497881708,0.004684703149412091,0.0029519304978817052,0.9964742207117699,0.0013647891244779645,0.0035257792882300385,0.0013647891244779637
3FGL J0016.5+1713,0.9988612456368853,0.0040636839838454255,0.0011387543631147638,0.004063683983845425,0.9806557428780414,0.011067131725588653,0.019344257121958627,0.011067131725588654,0.9722044689639248,0.017939021308442108,0.02779553103607518,0.0179390213084421,0.9702134122963686,0.013650788510832776,0.02978658770363144,0.013650788510832778
3FGL J0017.1+1445,0.9994347252971582,0.0005526128487492645,0.0005652747028418357,0.0005526128487492632,0.989121084305753,0.010329344626920452,0.010878915694246967,0.010329344626920452,0.9863491951492328,0.007676152120616836,0.013650804850766992,0.00767615212061683,0.996655675491309,0.002279050536803173,0.0033443245086909102,0.0022790505368031713
3FGL J0020.9+0323,0.9999413406271676,5.181541572523679e-05,5.8659372832478075e-05,5.181541572523665e-05,0.9862461016232866,0.011091147500952882,0.013753898376713413,0.01109114750095288,0.997439291424329,0.0032312968158286328,0.0025607085756710114,0.0032312968158286315,0.9951160277252814,0.0029584461161365266,0.004883972274718603,0.0029584461161365266
3FGL J0022.7+4651,0.9738197216973012,0.05492230640005294,0.026180278302698652,0.05492230640005294,0.9905934543733794,0.010115537493696434,0.009406545626620473,0.010115537493696435,0.8877983256195809,0.039288501571450876,0.11220167438041896,0.03928850157145088,0.9997572788870036,0.0004717329301450321,0.00024272111299627105,0.0004717329301450335
3FGL J0026.2-4812,0.99973129167053,0.00024570439132223467,0.00026870832947007074,0.0002457043913222346,0.9904528708163987,0.009976846553713952,0.009547129183601316,0.009976846553713954,0.9933289344731914,0.004886073831656096,0.006671065526808622,0.004886073831656095,0.999064580633315,0.0004948391904654288,0.0009354193666849082,0.0004948391904654286
3FGL J0031.2-2320,0.9702675291380611,0.03256892933179429,0.02973247086193887,0.03256892933179429,0.9416568425615376,0.029672699326856376,0.058343157438462356,0.029672699326856376,0.8721272119687865,0.04525366759030984,0.12787278803121355,0.045253667590309854,0.8914484331388689,0.03791125784052183,0.10855156686113095,0.037911257840521836
3FGL J0031.6+0938,0.999895004741589,0.00018581941001044667,0.00010499525841096365,0.00018581941001044619,0.9909176487545914,0.009896349335057121,0.00908235124540857,0.009896349335057121,0.9678145037187972,0.023370780757870423,0.032185496281202756,0.02337078075787042,0.9995358967957089,0.0004256387299464096,0.00046410320429111294,0.0004256387299464113
3FGL J0032.3-5522,0.9999617251672963,4.144342889957152e-05,3.82748327037575e-05,4.144342889957118e-05,0.9910001752732547,0.010090641875448033,0.008999824726745289,0.010090641875448034,0.9942240528939998,0.004244115667449362,0.005775947106000065,0.004244115667449362,0.99996204139451,2.8231790671005646e-05,3.795860549017918e-05,2.8231790671006134e-05
3FGL J0032.5+3912,0.9998855136582359,0.00011673678335409971,0.0001144863417641282,0.0001167367833541005,0.9892977034510779,0.009839522871979025,0.010702296548921993,0.009839522871979025,0.9869712989675438,0.008041821714845958,0.013028701032456192,0.008041821714845958,0.9987584666306247,0.0007293937556567275,0.0012415333693752849,0.0007293937556567272
3FGL J0048.1-6343,0.9324000591772708,0.0792720286329863,0.06759994082272923,0.0792720286329863,0.8800203398450352,0.04283730298862468,0.11997966015496479,0.042837302988624676,0.8388498741606429,0.05925030225882704,0.1611501258393571,0.059250302258827055,0.8462665339530044,0.051287106162169194,0.1537334660469955,0.05128710616216919
3FGL J0049.0+4224,0.9976093092780042,0.04029041079282313,0.0023906907219958585,0.04029041079282313,0.9882789593452481,0.01078923995520315,0.011721040654751805,0.01078923995520315,0.9967064591020931,0.002634955090276298,0.0032935408979069642,0.0026349550902763,0.9994258733623134,0.00033669580483862795,0.0005741266376864937,0.00033669580483862714
3FGL J0051.6+6445,0.9980867312519918,0.002620863870036578,0.0019132687480082789,0.0026208638700365773,0.9627190296879589,0.025698457466855958,0.03728097031204119,0.025698457466855958,0.983955223028229,0.010608533145621097,0.01604477697177088,0.010608533145621097,0.991152893648101,0.005012750365411229,0.00884710635189905,0.005012750365411229
3FGL J0102.1+4458,0.999208072257976,0.0007496570778177212,0.0007919277420239497,0.0007496570778177232,0.9901796431732264,0.010221838559128915,0.009820356826773548,0.010221838559128915,0.9888706635408998,0.00870305172316889,0.011129336459100284,0.00870305172316889,0.9998916328763203,0.00012350621626237303,0.00010836712367970834,0.00012350621626237203
3FGL J0102.1+0943,0.9999297565823843,4.992137648255334e-05,7.024341761575453e-05,4.992137648255303e-05,0.9911650123284439,0.009917056049649004,0.008834987671556008,0.009917056049649006,0.9971126065661535,0.002772770077289936,0.0028873934338463528,0.0027727700772899313,0.999703972275989,0.000243764362803069,0.0002960277240110138,0.00024376436280306842
