Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD
3FGL J0121.8-3917,0.9998640879893126,0.0002732209632193937,0.00013591201068746922,0.0002732209632193937,0.9981068962247559,0.013031069113095248,0.001893103775244014,0.013031069113095248,0.9420082118530022,0.03192540119131819,0.05799178814699778,0.03192540119131819,0.9999999981061832,2.5677850322538442e-08,1.893816736068081e-09,2.5677850321481474e-08
3FGL J0534.5+2201i,0.876994398287723,0.18242184228940925,0.12300560171227698,0.18242184228940925,0.008862820097329801,0.06547831017008014,0.9911371799026701,0.06547831017008013,0.8501844870682922,0.062488515880463474,0.14981551293170775,0.06248851588046348,0.10424613674613974,0.30394035496760446,0.8957538632538602,0.3039403549676044
3FGL J0833.1-4511e,0.9172466010071515,0.13346870849342868,0.08275339899284842,0.13346870849342868,0.008833858448881552,0.06547361653659906,0.9911661415511185,0.06547361653659906,0.774616947410231,0.06682732154513428,0.22538305258976896,0.06682732154513428,0.10569118449976081,0.30591450311772506,0.8943088155002392,0.30591450311772506
3FGL J0937.7+5008,0.9943403733897597,0.012908612090887978,0.005659626610240471,0.01290861209088798,0.9875507041521785,0.04881326713970524,0.012449295847821621,0.04881326713970524,0.9498028301058244,0.02900163620692974,0.05019716989417549,0.02900163620692973,0.999999997244868,3.274333977300681e-08,2.7551319646374696e-09,3.2743339772768384e-08
3FGL J1031.0+7440,0.9982070235776169,0.003458736042935207,0.0017929764223830478,0.003458736042935206,0.989391569852661,0.04180888663054432,0.010608430147339025,0.04180888663054432,0.9501828317041802,0.02902062870215995,0.04981716829581967,0.02902062870215996,0.999999989926377,1.3348843403081405e-07,1.0073622991933143e-08,1.3348843403164438e-07
3FGL J1159.6-0723,0.9832224061136949,0.026497997223129503,0.016777593886305068,0.026497997223129503,0.9919337217934238,0.02516401824151504,0.008066278206576268,0.025164018241515044,0.9347677342237894,0.03140657876326489,0.06523226577621052,0.03140657876326489,0.9999999955172861,5.161491690793818e-08,4.482713929976094e-09,5.1614916909537833e-08
3FGL J1513.9-5908,0.7895117249032232,0.21405951154512642,0.21048827509677664,0.21405951154512642,0.985276854676814,0.07003705899245335,0.01472314532318587,0.07003705899245335,0.6356766277504771,0.08725560858571849,0.3643233722495229,0.08725560858571849,0.999999999866344,1.3548645507036898e-09,1.3365591099233005e-10,1.35486455228806e-09
3FGL J1514.0-5915e,0.9396478290515365,0.11423076425547399,0.06035217094846341,0.11423076425547397,0.00809323381299003,0.06244802394615547,0.9919067661870099,0.06244802394615547,0.8583354433422258,0.05938496119335228,0.1416645566577743,0.059384961193352286,0.10643573961704053,0.30652624750161683,0.8935642603829594,0.30652624750161683
3FGL J1655.1-3954,0.9978918370432796,0.00700036801621985,0.0021081629567203447,0.00700036801621985,0.972394419171392,0.1266476341363393,0.027605580828608013,0.1266476341363393,0.9085636415602503,0.05972409176225919,0.09143635843974982,0.05972409176225919,0.9999999739424245,4.1124418454865766e-07,2.6057575448440757e-08,4.112441845484388e-07
3FGL J1832.4-5659,0.9046805637008587,0.10199538210301677,0.09531943629914133,0.10199538210301677,0.9915145045274621,0.05085201033589917,0.008485495472537853,0.05085201033589917,0.8742188925433408,0.04388516793667826,0.12578110745665913,0.04388516793667826,0.9999999871699986,1.3275561296673665e-07,1.2830001477895478e-08,1.327556129663142e-07
3FGL J2021.0+4031e,0.896448015554583,0.16659616601543248,0.10355198444541697,0.16659616601543248,0.008035813584090333,0.06411255738356722,0.9919641864159097,0.06411255738356722,0.8579398598876828,0.06532797115410476,0.14206014011231724,0.06532797115410477,0.1086217952819723,0.3085527463012837,0.8913782047180278,0.30855274630128365
3FGL J2028.6+4110e,0.9371084492482343,0.12207398619867617,0.06289155075176563,0.12207398619867615,0.008434549027563229,0.06540184880030643,0.9915654509724368,0.06540184880030643,0.8406510671330449,0.06070070676698746,0.15934893286695506,0.06070070676698747,0.10452223193197671,0.3045206624269512,0.8954777680680234,0.30452066242695125
3FGL J2358.3-2853,0.9965802926958124,0.010097485574452952,0.003419707304187459,0.010097485574452954,0.9975962310780117,0.016954895682052253,0.0024037689219883174,0.016954895682052253,0.9262392476291518,0.039387500489120895,0.07376075237084814,0.039387500489120895,0.9999999975580429,2.6569550880797813e-08,2.441957139470152e-09,2.6569550881686125e-08
