Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD
3FGL J0000.1+6545,0.08296909799152288,0.0772254141937094,0.3002485682506275,0.19788419699314908,0.6167823337578495,0.21644799362446906,0.5217614796437023,0.30025342575853287,0.07464834198532352,0.09070224875184761,0.4035901783709741,0.2693370873843616,0.44276773464902897,0.07905064648046078,0.1840055870498493,0.0524983741383347,0.3732266783011218,0.079138525723681,0.3592410497465645,0.13603775384548739,0.2021305334793215,0.18338906810231764,0.438628416774114,0.15113214306616557
3FGL J0000.2-3738,0.9950674319119064,0.007454621554136613,0.0010404679875190479,0.0016118806980299938,0.0038921001005746375,0.006847109689919129,0.9840868508546755,0.01589192982648025,0.0021563282579871133,0.0026310917904169427,0.013756820887337408,0.014737375873481421,0.9579120927700171,0.018078006806710397,0.015136599826651309,0.008317901956317575,0.026951307403331518,0.013547147543667995,0.9662774832558542,0.02090105281126779,0.005115547409738376,0.00455807409074329,0.028606969334407466,0.019323292754507972
3FGL J0001.6+3535,0.9976181025251124,0.0022266349926717078,0.0007913194740622446,0.0010308611294381378,0.0015905780008254595,0.0018088904016091828,0.9912037557000571,0.0093961667190853,0.0014414523671986616,0.0032759172209162702,0.007354791932744177,0.007495646831870412,0.942147254650301,0.01958419402350039,0.020244328372737017,0.009803460732225613,0.03760841697696188,0.014723429986020012,0.9915634160892495,0.005861106089029747,5.0018388967340624e-05,8.584323853384767e-05,0.008386565521783233,0.005849076664476881
3FGL J0002.0-6722,0.9969324712336468,0.0027803031136035762,0.000402770279752157,0.0005175381820190484,0.002664758486601042,0.002527752595651291,0.9859217009949365,0.011886153328903847,0.0016471889393132847,0.002098563954817397,0.012431110065750208,0.010888308810273448,0.9697184174838595,0.011004736892930684,0.010978929564230551,0.005814956942394076,0.019302652951910065,0.007775075543378578,0.9556211212485266,0.02038707295820731,0.00246217906693655,0.0026797417518977986,0.041916699684536755,0.01970383152048243
3FGL J0003.4+3100,0.788836955273643,0.159577358997199,0.11111255768152717,0.11142122989003345,0.10005048704482983,0.10923831821552178,0.7542961675507258,0.16929583540125195,0.10560112638733055,0.10267435978766364,0.14010270606194355,0.1060980158919019,0.8620682491192301,0.043009334425422006,0.06273799885495529,0.024004628698048924,0.07519375202581449,0.028793648133057965,0.6557360847862502,0.10663025993443243,0.20683353961285747,0.103535381774059,0.13743037560089238,0.06097405196660938
3FGL J0003.5+5721,0.919614439234196,0.07386731150893865,0.03312697597201437,0.04539824274475573,0.047258584793789644,0.049029686325827146,0.42320155882852556,0.28159892796902314,0.16327016761109697,0.14108212654634839,0.41352827356037747,0.23218319679019075,0.8661738809707972,0.03990957963348539,0.04750289392302292,0.021465870275329382,0.08632322510617985,0.029561000721870977,0.47520246193248106,0.1289300722205571,0.20347413065408448,0.12938425992355976,0.3213234074134344,0.1244892155786419
3FGL J0004.2+6757,0.05162439892934899,0.0459921852224792,0.39731196665972307,0.24497792662304996,0.551063634410928,0.24894306206212827,0.10291931822700415,0.12926869974956806,0.37068823436872217,0.20778034965393316,0.5263924474042737,0.21772227850873763,0.2340810807228673,0.06329533681038167,0.3823654692246489,0.078967604983831,0.38355345005248376,0.08575336898086852,0.09026011736013367,0.04321734677335062,0.46754351862909765,0.14468704867168591,0.44219636401076867,0.12924891753280007
3FGL J0004.2+0843,0.9878901162149436,0.01565488785910935,0.004436706076588795,0.005939698507053323,0.007673177708467503,0.012791105630861988,0.9801269704749958,0.021337763765869388,0.0027105743739626884,0.0033471029100956636,0.01716245515104151,0.019986174819576756,0.8591472194728315,0.04955001949803483,0.08199069231452376,0.03879618398379213,0.058862088212644714,0.02774976741191533,0.9621974132993828,0.027171196253693738,0.000977698417045868,0.0017080256094536277,0.0368248882835714,0.026956827488591968
3FGL J0006.2+0135,0.9967194856668968,0.004586989729483182,0.00039908616153473247,0.0009654352948565281,0.0028814281715684393,0.003870128730453145,0.9943930781650542,0.005769519128325596,0.000595177115386393,0.0008950843532736741,0.00501174471955952,0.005272009671966705,0.9541163374617022,0.017707237852007195,0.014753918577637677,0.007141509080369539,0.03112974396066011,0.013247050971039932,0.9931736022601801,0.005073617449575886,1.742034380074769e-05,3.198352833405826e-05,0.006808977396019147,0.005068095399468391
3FGL J0006.6+4618,0.9965775070750863,0.00347380823423458,0.0014788662227528892,0.0019063311354030653,0.0019436267021607923,0.002347352049875997,0.9894880385450376,0.012886681666269434,0.0018128533155874552,0.003388048055527411,0.008699108139374936,0.010613756666317859,0.96097201338291,0.013799978452275896,0.012451434811056462,0.006016050524592312,0.02657655180603348,0.010510830557854945,0.9833175854184658,0.011210010289864103,0.00026857405111779293,0.0005356481819009934,0.016413840530416373,0.01115873478129341
3FGL J0007.4+1742,0.9797729837902409,0.02229324283390314,0.0015994553018350499,0.0017217845642848871,0.018627560907924015,0.021526239814500865,0.9886242952063226,0.009892785889410087,0.0012805928823162636,0.002392433024518213,0.010095111911361105,0.008477140289893006,0.9439763975398957,0.02199389073894913,0.017417285172207583,0.008006663719180965,0.03860631728789673,0.017024383655554427,0.9749763602516207,0.012180577501516479,0.0008603610830621226,0.000946454900312974,0.024163278665317308,0.012001448850577134
3FGL J0007.9+4006,0.9830735327073805,0.0271326667242008,0.0015181252000192906,0.004039299885650216,0.015408342092600226,0.025696544095552578,0.984489135238502,0.014667410173738986,0.00285393867344322,0.0033771048477118006,0.012656926088054693,0.01292946443629228,0.941713971128373,0.020960053239751263,0.018151156739909836,0.009243444805276004,0.0401348721317173,0.015558114762762736,0.9587625734009555,0.018564657449444813,0.0014931001860921502,0.0015148210176722894,0.03974432641295235,0.01819923904022697
3FGL J0008.3+1456,0.9294157569053174,0.06380684212919986,0.019222238863317795,0.026159467103010117,0.05136200423136485,0.053703914022556906,0.909260999020746,0.07743835877706426,0.022744138131049352,0.02907490310401629,0.06799486284820469,0.05811984323514212,0.8972295205059517,0.03568931211935797,0.03978959740900197,0.020550121826693912,0.06298088208504629,0.023312704237682336,0.7900424908075512,0.06094095027804226,0.06057998415991551,0.03450067379685043,0.14937752503253326,0.05221069173809617
3FGL J0010.5-1425,0.9673023906434794,0.05125092422666383,0.028952231720582228,0.04954327314155562,0.003745377635938252,0.005715697208652598,0.8259844051471674,0.15616840417781747,0.07007921507859735,0.08197210419323434,0.10393637977423519,0.10331930555743594,0.7315903853456615,0.07721739276904026,0.1836916886355467,0.06338079018095767,0.08471792601879181,0.033190757844693636,0.6173706026089689,0.13932642565736858,0.22403240374985012,0.1115177348900219,0.15859699364118093,0.095053121242329
3FGL J0014.3-0455,0.9864229362508288,0.02187489957447753,0.0003769385609275975,0.0003581339144528663,0.013200125188243603,0.021711220508532112,0.989390820553144,0.01059832356633534,0.001321766204760468,0.0020804798796792965,0.009287413242095525,0.009448449306676716,0.9442866420541319,0.02191171601702206,0.012489260921311276,0.005820600617243229,0.04322409702455682,0.018510103518438903,0.8917898189245848,0.03575915683908728,0.0019690802234193032,0.001765338352312068,0.10624110085199596,0.035569452091921284
3FGL J0016.5+1713,0.9842551856193908,0.026593338887383394,0.0073032180115248525,0.010165851102773266,0.008441596369084266,0.022531995610799722,0.9810789830460244,0.024180932176328915,0.002807876179146118,0.00621667016901932,0.01611314077482941,0.01968331845877428,0.9339717965136302,0.024488120013962875,0.02475594678831596,0.012785594114777463,0.04127225669805393,0.01752818363981508,0.9386483800228281,0.03821212324881563,0.013894910390643604,0.01905016408517472,0.047456709586528166,0.03241840886692698
3FGL J0017.1+1445,0.9921832054970894,0.00989284047948056,0.002391190911684236,0.0030724761571874603,0.005425603591226398,0.009078746587926824,0.9895685909039932,0.010605751888039304,0.001192145212321533,0.0027174366084988712,0.009239263883685355,0.009018309384803152,0.9352769961073527,0.023631200464295798,0.02834200877049107,0.015792620983801013,0.036380995122156264,0.013950202726185839,0.9440013782279518,0.04283040688263357,0.003957519285040207,0.007198430112748438,0.052041102487007926,0.041738776484148775
3FGL J0020.9+0323,0.999629425472921,0.00036073657810388964,7.370990952349292e-05,6.198633966308127e-05,0.00029686461755555214,0.0003367267766066965,0.9894067183938989,0.015532868649495548,0.00184600089543315,0.009399146076715152,0.008747280710668,0.010108195952507145,0.9798369409163775,0.008617917633952137,0.007096721527785878,0.004908872960470782,0.013066337555836577,0.00641687791508034,0.9853887738998709,0.014623925132275613,0.0026920012518044842,0.003030010246666245,0.011919224848324647,0.013867403481042607
3FGL J0022.7+4651,0.9560218155006287,0.09347972451750815,0.01859531986150304,0.033779554693195706,0.02538286463786833,0.07511954552957026,0.9707884720647171,0.04395853729521451,0.007758651773828358,0.0155709851172868,0.02145287616145449,0.03327980473195631,0.8351119057062358,0.04788754552226655,0.0810966256612027,0.03103057428820606,0.08379146863256139,0.03408807247520435,0.9480389935540752,0.034024451762582814,0.0054935300574217635,0.010668041237856116,0.0464674763885031,0.03049289534223747
3FGL J0026.2-4812,0.9976104375796674,0.002916741774080452,0.0011146287720732023,0.0018821574966735488,0.0012749336482594507,0.001631467527498816,0.9920957658491599,0.007916965123906225,0.0008778642791554719,0.0012846703365116995,0.007026369871684651,0.007260706866131606,0.9544821358864888,0.016915957814987597,0.020666643750922736,0.011837852447470208,0.0248512203625885,0.009557185156977033,0.9826544927334594,0.010829144672669405,0.0006326589107829261,0.0006942524908619802,0.016712848355757638,0.01066190875632828
3FGL J0031.2-2320,0.9234653404821873,0.08724409807605273,0.050567325249609565,0.06967275615740948,0.025967334268203118,0.051044783685593814,0.4714723082654233,0.2930127691191196,0.27945016715350685,0.21789127916946646,0.24907752458106983,0.2152659702897075,0.7639396188206429,0.06395911063138074,0.1449317390231605,0.052774064264776606,0.09112864215619655,0.0380435269902914,0.4913963781162931,0.1530667596952332,0.3039694293924646,0.1562077401430927,0.2046341924912423,0.099521172675513
3FGL J0031.6+0938,0.9917200079632391,0.01112805898278716,0.00024162677778062592,0.0003590029837823849,0.0080383652589803,0.010984078331345534,0.9831913635974101,0.030155170085287192,0.0027315086154248657,0.008290182302023533,0.014077127787165017,0.02402601308196189,0.922347149052944,0.02484186018740611,0.018052051982341027,0.00825617690525478,0.05960079896471499,0.021570183467238248,0.9341323088357268,0.038010996430120826,0.0007653333517217232,0.001420137225009564,0.06510235781255147,0.03788915791543718
3FGL J0032.3-5522,0.9990892544484036,0.002072159160669445,0.00017856865315403733,0.000480864853946339,0.0007321768984422529,0.0016942444271946628,0.9950237327067305,0.005411335894462461,0.0005340433318034227,0.000857742460741403,0.004442223961466272,0.004903662413771991,0.9661812726604283,0.01296541416227444,0.012040011746507907,0.007057990516032826,0.021778715593063866,0.009372555826368124,0.9993263640123314,0.0010412724352672016,2.623185744326314e-06,6.449571411980165e-06,0.0006710128019242254,0.0010399937794951877
3FGL J0032.5+3912,0.9975522480585426,0.0031641512067495828,0.0004358116264952045,0.0005647910277223206,0.0020119403149622453,0.002885545462871066,0.9787335596330934,0.02980926874781941,0.004463692732885871,0.009623080494481103,0.01680274763402073,0.02344360474261092,0.9433540728227212,0.01905157022525054,0.014776481166664284,0.0060048286152846846,0.041869446010614465,0.016004384519973575,0.9649023922908034,0.01762651862900701,0.0014855419864866827,0.0016275074658887421,0.033612065722709916,0.017328529854507255
3FGL J0048.1-6343,0.7037071683487164,0.18586106186986343,0.2573736039637519,0.18377074331301857,0.03891922768753163,0.032604596622883314,0.8161710817012331,0.1338442921440128,0.0773474441684222,0.0783709732919123,0.10648147413034474,0.08343827064822985,0.4672137410597406,0.11257580902094641,0.41327383991299116,0.10493778642424492,0.1195124190272683,0.04027869117020645,0.6603391961447317,0.12164397668121874,0.21604483638363084,0.0927185569907159,0.12361596747163754,0.07601914297898625
3FGL J0049.0+4224,0.9964255397195121,0.006110237073084862,0.0002865525805904773,0.0005571962513350327,0.003287907699897446,0.00601802913634203,0.9889903049623439,0.011136263684504202,0.001970814849661503,0.003385402668090776,0.009038880187994607,0.009801320490028383,0.9595072894571051,0.01371953693804431,0.011706547618077004,0.005914344721114504,0.028786162924817758,0.01133469511009238,0.9647578654736607,0.020617836278237798,0.0002598558811684471,0.0004622212822431839,0.03498227864517091,0.02056054543921958
3FGL J0051.6+6445,0.7000140002757098,0.19036540199814014,0.08333930176947697,0.08618066886289028,0.21664669795481328,0.1694361667025728,0.5144716205719392,0.30715865083953264,0.04375614188540531,0.0610586196080028,0.4417722375426555,0.29715781670888125,0.80922224642806,0.05520160028512973,0.05961978098812118,0.02345974311176561,0.13115797258381884,0.04330524027200756,0.7758152750145887,0.06471772916867599,0.016703497807862868,0.0106682974662489,0.20748122717754847,0.06302620857402086
3FGL J0102.1+4458,0.9836834589235711,0.02712660500923212,0.0009547124466663235,0.0011464368369440816,0.01536182862976248,0.02674491391740902,0.9887749130545799,0.012129895877421987,0.0019520172586785752,0.0024618365185062304,0.009273069686741615,0.010891486448145367,0.9284020820765978,0.025510150596691948,0.021754744837085248,0.011001192131039296,0.049843173086316965,0.020033403161114762,0.9845462724082488,0.014170442509443468,6.340693517910945e-05,0.0001546215481251094,0.015390320656572113,0.014149758090717699
3FGL J0102.1+0943,0.9784590725356774,0.03805559396533875,0.0005704484313203392,0.0007442560318756387,0.02097047903300217,0.03758189425006349,0.9919629609694356,0.00716371040388108,0.0008575723211873851,0.0012037910237910265,0.0071794667093769745,0.006583025988319715,0.9509037761312518,0.01759741573061026,0.015065188091174974,0.0067881575215177825,0.034031035777573104,0.013749726102194756,0.9690669600204682,0.015161705831319119,0.00017421670475047658,0.0002634221868086993,0.0307588232747814,0.015129905232667334
3FGL J0112.9-7506,0.9921637494208335,0.041796723527365486,0.0011735850929797573,0.03158724798920082,0.006662665486186738,0.027597538509976257,0.9929108310933705,0.006512452777928604,0.0007058714883431621,0.0010379783183833977,0.006383297418286277,0.006008896154514972,0.9571912308795871,0.014765465746346849,0.010740834872607394,0.004340579604869447,0.0320679342478055,0.012524148094375997,0.9967843903887729,0.0034266599001213423,1.6147232315370128e-06,4.518838427009898e-06,0.0032139948879957156,0.0034257936825887714
3FGL J0114.8+1917,0.9914331690567707,0.02989572125290252,0.001978856635528982,0.006025878092819716,0.006587974307700351,0.024761463462423815,0.9860336301640216,0.013547844752127048,0.0018403845297683885,0.003991353635057584,0.01212598530620998,0.011079714005029898,0.9406826135755905,0.021132241498830865,0.02056425245913831,0.01021732302981886,0.03875313396527129,0.015833915148896108,0.9746044228716838,0.011956112511998337,0.0016119043720712795,0.001382202764807813,0.023783672756244857,0.011683107235660826
3FGL J0116.8+6913,0.951135393128072,0.04287663919651432,0.012990227158083753,0.016930079590670832,0.03587437971384424,0.03644387623878547,0.5222118564120972,0.219919617770162,0.09442793131120517,0.07314774917857983,0.38336021227669764,0.20573810931102604,0.8115927620596335,0.0566707725565959,0.08381838081284752,0.032757938388896554,0.10458885712751889,0.03877347089575858,0.5368513706232597,0.0850062703049815,0.15892112238029996,0.06218568200617845,0.30422750699644036,0.082799597484521
3FGL J0127.4+5433,0.9176345146486405,0.08780539315539236,0.025147306757408564,0.031511601161182665,0.057218178593950855,0.07702211891622841,0.945221719258548,0.07787368978360927,0.0076472247730780775,0.02040453073768878,0.047131055968373956,0.06377798456389322,0.8955118098831731,0.034733800089809155,0.03133154719213007,0.013161843083059586,0.07315664292469673,0.02917883593390414,0.9636869605637357,0.02789831010795561,0.0007538824248443999,0.0017653623903063134,0.035559157011419894,0.027820777859373046
3FGL J0127.5+5634,0.9742457464987214,0.023433797842078885,0.004822409372747974,0.005905116288317994,0.02093184412853049,0.021328581157041164,0.960888941993401,0.05140917355893477,0.003858317010171721,0.007522977854076592,0.035252740996427286,0.046682382018546756,0.9061189550665476,0.03239889267357282,0.024565224102320527,0.011800396858548617,0.06931582083113173,0.02720445599879939,0.9753644954583124,0.014184411988827207,6.695347929747509e-05,0.00011020489697673727,0.024568551062390098,0.01417435325019422
3FGL J0127.6+4851,0.998395427673099,0.0016506477686171713,0.0003357950346802129,0.00041067632605836576,0.0012687772922208658,0.0014879946985097427,0.9921371617982818,0.008676361226884206,0.0012343346143190788,0.0016639003063704091,0.0066285035873992,0.007823817387281858,0.9703171926845477,0.01080709937432158,0.008689154137691895,0.004733158972395891,0.02099365317776025,0.008578693040644922,0.9902003438287325,0.007070995245644072,6.158621533746425e-05,0.00012130398250623264,0.009738069955930155,0.007036148513903227
3FGL J0132.1-5340,0.9907865901800796,0.03425319724264513,0.004369336739879054,0.033787423243495165,0.004844073080041332,0.006208476887562733,0.9880314333579174,0.01481338860025524,0.0017475353739434274,0.004277290831448175,0.010221031268139063,0.01194076660138122,0.9212456626067465,0.025494496882256624,0.029769245634448927,0.014921350626735344,0.04898509175880464,0.017523028970831935,0.9490970139693168,0.028334985596752238,0.0020576183262206024,0.0021311710820446474,0.048845367704462586,0.027868815649467624
3FGL J0133.2-4737,0.9976593573050554,0.015873672482006586,0.0014436973526224764,0.015827168600875883,0.0008969453423220381,0.0010888530725942543,0.9932974578710138,0.009331522892768044,0.0008008840001499287,0.00244568547933585,0.005901658128836336,0.007735788483379914,0.936060572986824,0.02072303817937019,0.019846988240371576,0.009366884849867856,0.04409243877280437,0.017016333343639205,0.9926516273612549,0.007260651495758506,2.6617681518156128e-05,8.243713156802074e-05,0.007321754957226967,0.0072552363339140795
3FGL J0133.3+5930,0.7822424880984004,0.17626252023162375,0.025432236996233017,0.030743513210147795,0.1923252749053667,0.16828761743615817,0.6907850848207975,0.27879817915991645,0.032745182412056595,0.05048554166217509,0.276469732767146,0.2596359815342935,0.8284362239431864,0.05357795310927606,0.06824935263139949,0.027689998251007302,0.10331442342541407,0.039529969088105917,0.8966846056145473,0.043855583754074355,0.0019304510128421524,0.002022822514130914,0.10138494337261045,0.043554115445527064
3FGL J0138.5-4612,0.9850408238692083,0.03263774457966888,0.0010798556947444568,0.0016611737489106789,0.013879320436047294,0.032174479879994965,0.9855022682054664,0.01870087369506795,0.0017695846280548376,0.0031496123887310365,0.012728147166478831,0.01704777422500137,0.9488939547576345,0.01712911894951509,0.01875460499623282,0.009346631520458601,0.032351440246132596,0.01194110646780915,0.9567656248309447,0.02172198974165554,0.0011331957988241883,0.0011535724354605756,0.04210117937023118,0.021511853664503457
3FGL J0149.6+4846,0.9977192503184351,0.004123702524566773,0.00017971533031183162,0.0002377996663184499,0.002101034351252966,0.003989410623788716,0.9486437926549108,0.07994237102269611,0.01020326902381882,0.017864962680457883,0.04115293832127037,0.06771442086545225,0.9422524912001266,0.020847565321658604,0.013510848644665228,0.005766883442741439,0.04423666015520812,0.017827620552372688,0.9179806052370426,0.03597031949939551,0.003350987625137122,0.003803361530323011,0.07866840713782026,0.03544880443446289
