0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS2,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,Source_Name,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing
314.23904,-56.965885,-22.75402615097728,2.3632457,0.21061169,0.025621843,0.2801407,0.8072822,-0.820896,0.003027135,-0.5377211,-0.48551217,-0.9999003,-0.38655543,1.2357475718822193,7.123532968823178,AGN,bcu,4FGL J0003.3-5905,PowerLaw,0.09697441,0.4669434,,PMN J0003-5905,0.97976094,0.9494421,4,4FGL J0003.3-5905,0.9982610537340381,0.0017389462659624087,0.9936563470496321,0.006343652950367772,0.9862454987360797,0.013754501263920603,0.9927168491977082,0.007283150802292628,310
84.59542,-71.0751,-21.97127392701843,2.1277146,0.17358784,0.26229075,2.7669737,0.99950075,-0.29548064,0.0033132231,-0.45793995,-0.6076023,-0.6580359,-1.0,1.5524747920231485,7.426558358068478,AGN,bll,4FGL J0003.9-1149,PowerLaw,0.12814528,0.41594663,3FGL J0003.8-1151,PMN J0004-1148,0.9983225,0.97085786,0,4FGL J0003.9-1149,0.9992800313001431,0.0007199686998575792,0.9360458983013891,0.06395410169861124,0.8295589676771438,0.1704410323228572,0.9445110202295157,0.05548897977048361,286
103.49598,-52.397846,-22.222525699318215,2.1019166,0.3493307,0.35344642,1.9199413,-0.7333959,-0.82922935,0.0046211286,-0.263176,-0.34118363,-0.9277368,-0.38397604,2.2013589920112535,7.711431694327143,AGN,bcu,4FGL J0004.0+0840,PowerLaw,0.24869604,0.7982378,3FGL J0004.2+0843,SDSS J000359.23+084138.1,0.9922678,0.0,0,4FGL J0004.0+0840,0.9986645843878642,0.0013354156121349926,0.9942611110095979,0.005738888990402069,0.970850954153725,0.02914904584627493,0.9803268177437126,0.0196731822562874,300
323.986,-67.53783,-21.445507270992135,2.4149895,0.08525738,0.07762944,1.6479106,-0.5088327,-0.6246758,0.00165742,-0.68644005,-0.6296224,-0.8792685,-0.9996954,4.815536717983364,6.739808977320824,AGN,fsrq,4FGL J0004.4-4737,PowerLaw,0.05322211,0.1629187,3FGL J0004.7-4740,PKS 0002-478,0.9971799,0.97325,0,4FGL J0004.4-4737,0.999832848869212,0.00016715113078741767,0.9972321908087455,0.0027678091912536605,0.9998660300412107,0.000133969958789402,0.9977606895839723,0.002239310416027827,307
113.23228,-23.613338,-21.51279290343917,2.6667964,0.088459425,0.15494637,2.5308628,-0.33966902,-0.6492034,0.003964011,-0.7973692,-0.8310779,-0.9756107,-0.9979963,3.1472511395315137,6.3003217053390745,AGN,fsrq,4FGL J0005.9+3824,PowerLaw,0.06724274,0.22276911,3FGL J0006.4+3825,S4 0003+38,0.9926908,0.9090593,0,4FGL J0005.9+3824,0.9996758896705095,0.00032411032948957604,0.9958370942386179,0.004162905761381268,0.9339561054710023,0.0660438945289973,0.9827593037681046,0.01724069623189543,312
93.64702,-66.62518,-22.795607922552346,2.1706007,0.32504353,0.2742178,1.4384562,-0.7402131,-0.47549298,0.005508119,-0.6603258,-0.24981126,-0.7283422,-0.9998477,2.9017499185413453,7.615092995925076,AGN,bll,4FGL J0006.3-0620,PowerLaw,0.25072128,0.7789327,,PKS 0003-066,0.9901411,0.9994688,0,4FGL J0006.3-0620,0.999500231788716,0.000499768211284367,0.9959322514112114,0.00406774858878839,0.9975776009764724,0.002422399023527705,0.9928970652667242,0.007102934733275888,271
100.47745,-59.29749,-22.455238164858724,2.0946035,0.32759845,0.16732785,1.0555145,0.9482971,-0.510186,0.003174407,-0.48057696,-0.46150512,-0.63044417,-0.9993743,0.8819517755489519,7.8077893037477315,AGN,bcu,4FGL J0006.4+0135,PowerLaw,0.1977467,0.64328295,3FGL J0006.2+0135,NVSS J000626+013611,0.99729097,0.8214364,0,4FGL J0006.4+0135,0.9990724430864796,0.0009275569135201419,0.9811285651549008,0.018871434845099008,0.9026515581233813,0.09734844187661842,0.9870679929383971,0.012932007061602826,298
119.66263,10.46168,-16.51948192873269,2.027981,0.008471716,0.27321246,62.408077,-0.036784146,-0.18357185,0.007791253,-0.3906637,-0.5268494,-0.82772505,-0.9291842,1.4167521249790607,7.280903372475891,PSR,PSR,4FGL J0007.0+7303,PLSuperExpCutoff,0.005550027,0.05125429,3FGL J0007.0+7302,PSR J0007+7303,1.0,0.0,0,4FGL J0007.0+7303,0.22532065152229658,0.7746793484777037,0.020573850369334398,0.9794261496306658,0.0,1.0,0.21444388132459208,0.7855561186754078,299
113.93701,-21.972776,-21.73536038592122,2.1567848,0.1894369,0.22259808,2.5580692,-0.6870005,-0.357196,0.002382811,-0.6449736,-0.35720858,-0.8215037,-0.99979246,2.8828733722903617,7.535923308007861,AGN,bcu,4FGL J0007.7+4008,PowerLaw,0.115732834,0.39049816,3FGL J0007.9+4006,NVSS J000741+400830,0.9971315,0.0,0,4FGL J0007.7+4008,0.9983907317752061,0.0016092682247939064,0.9961354472953726,0.0038645527046279795,0.966463555743341,0.03353644425665848,0.9153656771808688,0.08463432281913182,340
115.31625,-15.033559,-20.00387653262499,2.0525768,0.050815575,0.079398826,3.5582082,-0.6842743,-0.22422804,3.880337E-4,-0.5103293,-0.44690558,-0.6171973,-0.70254654,2.005695249286218,7.247026095921789,AGN,bll,4FGL J0008.0+4711,LogParabola,0.02349014,0.07345087,3FGL J0008.0+4713,MG4 J000800+4712,0.99995524,0.9736737,0,4FGL J0008.0+4711,0.9953781369075803,0.004621863092419716,0.9827256780210288,0.0172743219789712,0.74638824958944,0.25361175041055967,0.9572134969153915,0.04278650308460805,289
335.9962,-74.58333,-22.55065775087046,2.5685303,0.33063605,0.72450393,3.0652084,-0.88668066,0.7115299,0.02036135,-0.773522,-0.9073874,-0.995771,-0.9979873,0.9000284818799061,6.721935932046319,AGN,bcu,4FGL J0008.0-3937,LogParabola,0.36578268,1.418392,,PMN J0008-3945,0.9207396,0.8798844,16,4FGL J0008.0-3937,0.9865567200026873,0.013443279997313092,0.9177503744761804,0.08224962552381973,0.30656377897983583,0.6934362210201646,0.8674498029641611,0.1325501970358391,294
107.72407,-46.6767,-21.839752589066723,2.1995182,0.14485562,0.042718746,0.6488417,0.11470551,-0.77437603,0.0014510113,-0.44943303,-0.58016366,-0.50578916,-0.9999596,2.0654238615385623,7.448501464789423,AGN,bcu,4FGL J0008.4+1455,PowerLaw,0.07194004,0.27068996,3FGL J0008.3+1456,NVSS J000825+145635,0.9917855,0.0,0,4FGL J0008.4+1455,0.9999275998171541,7.240018284628138e-05,0.9957416192391697,0.004258380760830448,0.9945156965747511,0.005484303425248532,0.998804367876978,0.0011956321230219705,301
50.26514,-79.690834,-22.355711251969847,1.6839513,0.2182928,0.16281697,1.8402169,0.97582525,-0.7381555,8.03355E-4,-0.276594,-0.3899644,0.14149071,-0.75949216,2.3594171857188355,8.713436505929941,AGN,bll,4FGL J0008.4-2339,PowerLaw,0.10865318,0.33615676,3FGL J0008.6-2340,RBS 0016,0.9926684,0.91516817,0,4FGL J0008.4-2339,0.9994393333230954,0.0005606666769050422,0.9943349658722747,0.005665034127725646,0.9995476947048951,0.0004523052951051887,0.9959692669056538,0.004030733094346573,303
104.480736,-54.868298,-21.500536073392464,2.1171386,0.09896444,0.04512154,0.9813813,0.99918073,0.16351931,7.112969E-4,-0.6908289,-0.42011616,-0.6028625,-0.49038437,2.4239561460871673,7.534822003567095,AGN,bll,4FGL J0009.1+0628,PowerLaw,0.048880115,0.1527919,3FGL J0009.1+0630,TXS 0006+061,0.9931449,0.86640173,0,4FGL J0009.1+0628,0.9998045058355306,0.00019549416446863104,0.9948167286929727,0.005183271307027732,0.9869251217109607,0.01307487828903967,0.9982036502913786,0.0017963497086213248,281
116.12437,-11.803588,-19.689923955558285,1.987031,0.035371866,0.06981315,4.3845778,0.21764593,-0.44758025,2.4473228E-4,-0.49609715,-0.4564068,-0.6103414,-0.5451608,4.883537310710062,7.178182641437901,AGN,bll,4FGL J0009.3+5030,LogParabola,0.015831562,0.047521435,3FGL J0009.3+5030,NVSS J000922+503028,0.9999694,0.92810774,0,4FGL J0009.3+5030,0.9999017969702613,9.820302973917181e-05,0.99570981483807,0.004290185161930631,0.9962185973115891,0.003781402688411086,0.9992467685032912,0.0007532314967088922,291
0.6727207,-79.58928,-22.41924878301737,2.1981528,0.1775985,0.075799,0.8613283,-0.99999344,0.99998164,0.0016643126,-0.5080589,-0.7994823,-0.15733007,-0.9999585,2.7771410800746823,7.441626618484626,AGN,rdg,4FGL J0009.7-3217,PowerLaw,0.09984529,0.29060018,3FGL J0009.6-3211,IC 1531,0.99067837,0.94048434,0,4FGL J0009.7-3217,0.9956915288453646,0.004308471154636399,0.9916934979204192,0.008306502079580147,0.9993644386561455,0.0006355613438538788,0.9779802756492136,0.022019724350786675,321
327.77505,-71.76617,-22.255112001886403,2.145199,0.11915045,-0.040844724,0.7269835,0.9976258,-0.7498374,7.1471167E-4,-0.57202005,-0.5466139,-0.20197983,-0.99989754,2.4608318233118722,7.580493608529432,AGN,bll,4FGL J0009.8-4317,PowerLaw,0.048107337,0.20885147,,SUMSS J000949-431654,0.99851024,0.9318478,0,4FGL J0009.8-4317,0.9999341336979087,6.586630209218874e-05,0.9969416733170672,0.003058326682932774,0.999842735782763,0.0001572642172369637,0.9995902472801783,0.0004097527198217242,295
110.21874,-41.12827,-22.56390599422617,2.316534,0.3254802,0.21123806,1.5020043,0.99960864,-0.5378855,0.005072495,-0.702886,-0.521426,-0.99986005,-0.99290526,2.952934460973768,7.169899519246078,AGN,fsrq,4FGL J0010.6+2043,PowerLaw,0.18496026,0.63602114,,TXS 0007+205,0.96985173,0.0,0,4FGL J0010.6+2043,0.9995788750590365,0.00042112494096269854,0.9952483280608505,0.004751671939148859,0.982057192653729,0.017942807346271614,0.9895167761993986,0.01048322380060125,317
10.263708,-80.482315,-21.824723731359644,2.4291213,0.109506525,0.10359336,1.7034289,0.90000385,-0.50310785,0.0022344782,-0.6358786,-0.8608819,-0.6418626,-0.9999945,4.362206219286145,6.682492483655819,AGN,fsrq,4FGL J0010.6-3025,PowerLaw,0.07065257,0.20601568,,PKS 0008-307,0.99674195,0.9643442,0,4FGL J0010.6-3025,0.9998924913724403,0.00010750862755961331,0.9948634119780309,0.005136588021969477,0.9991887895164047,0.0008112104835954887,0.9906051140304436,0.009394885969557256,302
60.28118,-79.400505,-22.976641199276262,2.4946294,0.19624367,-0.034287505,0.3283757,0.98301333,-0.41385394,0.001863804,-0.6621985,-0.7733015,-0.55652726,-0.19732912,2.3399712907956634,6.794007465853339,AGN,bcu,4FGL J0010.8-2154,PowerLaw,0.08828161,0.2913024,,PKS 0008-222,0.9900694,0.95401853,0,4FGL J0010.8-2154,0.9998817994679459,0.00011820053205402731,0.9955101562460286,0.004489843753970977,0.9988164575502387,0.0011835424497615684,0.9957723810313881,0.004227618968611785,307
102.407234,-60.302692,-21.466768121906085,2.3197815,0.11698573,0.055365816,0.9152117,-0.40855178,-0.6915806,0.0018534434,-0.6581666,-0.46316186,-0.8582718,-0.92524153,4.373405172451942,7.096469359985797,AGN,fsrq,4FGL J0011.4+0057,PowerLaw,0.064857274,0.2408841,2FGL J0011.3+0054,RX J0011.5+0058,0.99867564,0.9197632,0,4FGL J0011.4+0057,0.9998908924333388,0.00010910756666073067,0.9967415509073806,0.003258449092619715,0.9994161233543942,0.0005838766456059648,0.9977379016305158,0.002262098369483658,296
2.5585456,-80.23526,-22.910085764371335,1.9738964,0.28676894,0.14012496,1.0242977,-0.4804183,-0.8730768,0.0019068412,-0.6048648,-0.19277471,-0.5248339,-0.53191084,3.028635115778387,8.182836531383936,AGN,bcu,4FGL J0011.8-3142,PowerLaw,0.16189341,0.5150135,,SUMSS J001141-314220,0.0,0.85099846,0,4FGL J0011.8-3142,0.9936271579482892,0.00637284205171145,0.9927177387712683,0.0072822612287316065,0.9994615527179133,0.0005384472820863156,0.9770766277158829,0.022923372284116304,278
119.6611,8.111637,-21.563623867838043,2.4747853,0.1142351,0.008237447,0.16537851,0.91432005,-0.719811,0.0012182813,-0.7224102,-0.63522357,-0.6704733,-0.99433124,2.587452156608613,7.457723016658723,AGN,bcu,4FGL J0012.0+7043,PowerLaw,0.05154001,0.11787345,3FGL J0012.4+7040,TXS 0008+704,0.97765577,0.9222099,0,4FGL J0012.0+7043,0.9996358306044293,0.000364169395571061,0.9955083035747103,0.0044916964252902465,0.9613896510924147,0.03861034890758465,0.9930527611078944,0.006947238892106028,316
332.33987,-74.936165,-21.5247310745655,2.0500717,0.10833041,0.07450506,1.4529521,0.75587547,-0.32381836,0.0010678782,-0.5099509,-0.58401316,-0.36393547,-0.97305566,2.412750825174892,7.578488073571536,AGN,bll,4FGL J0013.1-3955,PowerLaw,0.059356764,0.19826326,3FGL J0013.2-3954,PKS 0010-401,0.99866146,0.9994357,0,4FGL J0013.1-3955,0.9997990505823839,0.00020094941761568099,0.9958581302451569,0.0041418697548431084,0.9988049286582853,0.0011950713417143671,0.9974653137107443,0.0025346862892559807,312
115.2578,-21.451033,-22.433930449933037,2.21155,0.14623235,-0.0017525448,0.012294384,-0.3695242,-0.49439335,4.4292756E-4,-0.5855026,-0.64891684,-0.83440757,0.40872505,2.0312456975942204,7.6209909773402265,AGN,agn,4FGL J0013.6+4051,PowerLaw,0.0677058,0.17173387,,4C +40.01,0.9970998,0.9888399,0,4FGL J0013.6+4051,0.9993222046639054,0.0006777953360951353,0.9971027147016432,0.0028972852983568395,0.9924431029075876,0.007556897092412563,0.9951967396031824,0.004803260396817528,307
99.6602,-65.55318,-22.471827157127017,2.3586702,0.14496373,-0.08897229,1.0614702,-0.99938726,0.96326756,3.1992182E-4,-0.74510133,-0.6099102,-0.4173698,-0.99768794,1.8192207396060662,7.52099908799415,AGN,fsrq,4FGL J0013.6-0424,PowerLaw,0.05192615,0.22163093,,PKS 0011-046,0.9918854,0.95783323,16,4FGL J0013.6-0424,0.9998674750132392,0.0001325249867604253,0.995018710379948,0.004981289620050975,0.9885867784853843,0.011413221514616005,0.9927689968212855,0.007231003178714742,293
74.58781,-78.09192,-21.998806991689566,1.9660697,0.15060115,0.08232986,1.2266417,-0.7748842,-0.45901757,0.0011011278,-0.45060542,-0.3900339,-0.6016834,-0.4578393,0.958624979579743,7.866833164386101,AGN,bll,4FGL J0013.9-1854,PowerLaw,0.07438293,0.2677723,3FGL J0013.9-1853,RBS 0030,0.99950737,0.98459005,0,4FGL J0013.9-1854,0.9996404943433274,0.00035950565667228326,0.9920474585320431,0.007952541467957238,0.964275498467117,0.03572450153288335,0.9991679173066614,0.0008320826933385738,269
110.88994,-42.826824,-22.364103815704183,2.2641912,0.2772186,0.34991562,2.659895,0.9428984,-0.069656536,0.005486404,-0.67514765,-0.5906292,-0.9999873,-0.99807376,2.791847144310268,7.2955814652941875,AGN,bll,4FGL J0014.1+1910,PowerLaw,0.19538191,0.6566895,2FGL J0013.8+1907,MG3 J001356+1910,0.9916659,0.8200502,0,4FGL J0014.1+1910,0.9966218201550896,0.003378179844910501,0.9852298390824532,0.014770160917547133,0.8917765534990034,0.10822344650099616,0.9783933285220204,0.021606671477980198,314
317.45294,-65.69481,-22.07956238631954,1.9924736,0.17179203,0.13571842,1.7620411,0.9285301,-0.67540383,0.0014156428,-0.35404137,-0.55790603,-0.41514832,-0.9998084,0.520232533671265,7.841942116011211,AGN,bll,4FGL J0014.1-5022,PowerLaw,0.096285805,0.29849443,3FGL J0014.0-5025,RBS 0032,0.999756,0.9081001,0,4FGL J0014.1-5022,0.9997755122999518,0.0002244877000486403,0.9768291082650425,0.023170891734957302,0.9656102063383906,0.03438979366160921,0.9953759889104259,0.0046240110895738856,308
107.61855,-52.85195,-22.424699680650445,2.4980073,0.1484973,-0.047722973,0.58525515,0.23263466,-0.31530988,5.2796456E-4,-0.6204872,-0.7033512,-0.99999976,0.99999887,2.387314658540282,6.924241137366739,AGN,bll,4FGL J0014.2+0854,PowerLaw,0.06611666,0.18360731,,MS 0011.7+0837,0.9983077,0.9370092,0,4FGL J0014.2+0854,0.9995788273043729,0.00042117269562695647,0.9959522397567186,0.004047760243282143,0.9909896866836838,0.009010313316315325,0.9905388488702381,0.009461151129761399,299
99.509476,-66.18239,-21.627569309338778,2.3452647,0.13339931,0.023047293,0.33971137,0.9634183,-0.6393423,0.0012148909,-0.8068283,-0.35485289,-0.65790325,-0.9999446,2.992550432346494,7.537787724340103,AGN,bcu,4FGL J0014.3-0500,PowerLaw,0.06613631,0.23306042,3FGL J0014.3-0455,GALEXASC J001420.46-045929.1,0.9956731,0.8810071,0,4FGL J0014.3-0500,0.9999219311675215,7.806883247780865e-05,0.9961843791886873,0.003815620811313177,0.9924632593875488,0.007536740612450929,0.9984352829668276,0.001564717033171937,285
118.074745,-4.4981065,-22.110617384225183,1.7403266,0.1795938,0.15785687,1.92132,-0.99629235,0.9950866,5.047747E-4,-0.67607266,0.14505653,-0.3875114,-0.44803885,2.559685993275709,9.191121364340912,AGN,bll,4FGL J0014.7+5801,PowerLaw,0.101961285,0.26793647,3FGL J0014.7+5802,1RXS J001442.2+580201,0.9999288,0.9859474,0,4FGL J0014.7+5801,0.9996474572094187,0.0003525427905815847,0.9951159523210168,0.0048840476789829635,0.9860416739140344,0.01395832608596527,0.9959232101682463,0.0040767898317538645,308
118.5573,-1.257189,-21.09530344658214,2.0077274,0.18973738,0.27680916,3.4934657,-0.8956941,-0.46390438,0.0017327766,-0.31436062,-0.30697995,-0.4602657,-0.790448,1.264870521172747,8.227684571842442,AGN,bcu,4FGL J0014.8+6118,LogParabola,0.120383464,0.44480944,3FGL J0014.6+6119,4C +60.01,0.9992715,0.9976481,0,4FGL J0014.8+6118,0.9672135369245382,0.0327864630754622,0.8980661835644937,0.10193381643550674,0.5450298169276626,0.4549701830723369,0.871680135489585,0.12831986451041422,303
114.00973,-30.021877,-22.221125882620303,2.676878,0.16861759,0.3146403,3.0807612,0.39478225,-0.4767924,0.008130112,-0.8399325,-0.8573707,-0.99986684,0.5720467,1.5681335404076433,6.000598282261381,AGN,bcu,4FGL J0014.9+3212,LogParabola,0.1384451,0.40147224,,3C 6,0.96470517,0.96670157,0,4FGL J0014.9+3212,0.995249503591042,0.004750496408957913,0.9145046536566005,0.0854953463433991,0.6694447045081919,0.33055529549180834,0.8640688512863832,0.13593114871361744,303
114.71823,-26.677507,-22.763008980684912,2.0663972,0.1527464,-0.056847345,0.7804479,-0.005956009,-0.723641,5.4327585E-4,-0.70328504,-0.45947632,-0.32762265,-0.6395126,1.6802240663858852,8.196279963212858,AGN,bll,4FGL J0015.2+3537,PowerLaw,0.0593215,0.27968657,,RX J0015.4+3536,0.99849707,0.91047436,0,4FGL J0015.2+3537,0.9999317052739476,6.829472605204044e-05,0.996568076863764,0.0034319231362362284,0.9959335890674605,0.004066410932540582,0.9996571940535115,0.00034280594648849604,302
117.8881,-6.6570644,-21.776968410941144,1.9079775,0.10031315,-0.029441735,0.5630203,0.7700385,-0.5396964,2.7144866E-4,-0.64019966,-0.46400204,-0.4649574,-0.1825569,2.18353895278982,8.67776196259078,AGN,bll,4FGL J0015.6+5551,PowerLaw,0.04418891,0.17221698,3FGL J0015.7+5552,GB6 J0015+5551,0.99993026,0.98932874,0,4FGL J0015.6+5551,0.9998936683442032,0.00010633165579745347,0.9960766273145708,0.003923372685429321,0.9841469131710242,0.015853086828975436,0.999735613175746,0.0002643868242538115,294
112.76397,-37.48992,-22.25345012637192,2.1628017,0.1299406,-0.04911716,0.8798769,-0.44532767,-0.78545296,7.4017985E-4,-0.7733137,-0.13857353,-0.82285243,-0.054959245,2.530566851096853,7.746251460848136,AGN,bcu,4FGL J0015.9+2440,PowerLaw,0.047290523,0.26607433,,GB6 J0016+2440,0.9978396,0.8603775,0,4FGL J0015.9+2440,0.9997108103130763,0.00028918968692335877,0.996912592134674,0.003087407865325564,0.9953457522266806,0.004654247773319046,0.9993349867453536,0.0006650132546464045,283
104.012276,-61.85269,-21.466874842576157,2.726546,0.07921617,0.18653215,4.009281,-0.10060008,-0.6679757,0.0039052467,-0.7716553,-1.0,0.9999915,-0.9991738,4.23984610328865,5.8955867062145835,AGN,fsrq,4FGL J0016.2-0016,LogParabola,0.056901317,0.1933121,3FGL J0016.3-0013,S3 0013-00,0.997477,0.97896254,0,4FGL J0016.2-0016,0.9966611134861306,0.0033388865138698222,0.9960683935321683,0.003931606467832678,0.9999939685213525,6.031478647395494e-06,0.9810228556200438,0.01897714437995621,304
111.096794,-45.029816,-22.457996422643173,2.6308897,0.3034599,0.44820043,2.5804365,-0.6509662,-0.592994,0.011370583,-0.70416987,-0.9023887,-0.99999887,0.99999595,2.049778966539842,6.433861468784963,AGN,fsrq,4FGL J0016.5+1702,PowerLaw,0.26498622,0.72432286,3FGL J0016.5+1713,GB6 J0015+1700,0.80752254,0.0,4,4FGL J0016.5+1702,0.9994612090625443,0.0005387909374563756,0.9878811971623087,0.01211880283769158,0.889088166314213,0.11091183368578716,0.953061627687372,0.04693837231262771,294
99.46171,-68.12262,-21.80398224435915,2.3924778,0.10895304,0.0364026,0.66064906,0.9948694,-0.47349125,0.0013043818,-0.7328528,-0.5602087,-0.77242404,-0.44174528,3.1644975895940948,6.916361836088514,AGN,bcu,4FGL J0017.0-0649,PowerLaw,0.057143807,0.17387098,3FGL J0017.2-0643,PMN J0017-0650,0.9970226,0.9240779,0,4FGL J0017.0-0649,0.9999398518459217,6.014815407808018e-05,0.9958591060517947,0.004140893948205573,0.9968841563572192,0.0031158436427808638,0.9987158921352547,0.0012841078647455864,288
