Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O
3FGL J1123.6+7231,0.9328676267405229,0.10104562751779551,0.06713237325947706,0.10104562751779551,0.7479842378854535,0.16381039750941306,0.25201576211454646,0.16381039750941306,0.9118570247259725,0.050448811535322276,0.0881429752740275,0.050448811535322276,0.25044512906902494,0.194004417936844,0.7495548709309751,0.194004417936844
3FGL J1124.1+2337,0.9998074189899359,0.00024730620395637374,0.0001925810100642026,0.0002473062039563716,0.980663832141029,0.01836405041000631,0.019336167858971014,0.01836405041000631,0.9876366670757207,0.011557363168992248,0.012363332924279269,0.011557363168992248,0.9991107808016642,0.0016766334640013689,0.0008892191983357183,0.001676633464001368
3FGL J1124.9+4932,0.9998935928768056,8.329029451632861e-05,0.00010640712319443447,8.329029451633177e-05,0.9872213261723897,0.011063142338929164,0.012778673827610379,0.011063142338929166,0.9955845712091284,0.008274653219690307,0.004415428790871839,0.0082746532196903,0.9981542419956154,0.0012981807792232449,0.0018457580043846097,0.0012981807792232418
3FGL J1125.0-2101,0.9991876085180774,0.0008305792745802254,0.0008123914819225867,0.0008305792745802223,0.9819840491581717,0.016055514316880678,0.01801595084182823,0.016055514316880678,0.9965643280250011,0.005824499456348554,0.0034356719749990116,0.005824499456348554,0.9769185317129907,0.01986199548681099,0.023081468287009497,0.019861995486810995
3FGL J1125.5-3558,0.9998260380764256,0.00014471191309021488,0.00017396192357441458,0.0001447119130902164,0.9900534295653612,0.008401301050512375,0.009946570434638799,0.008401301050512375,0.9982417180270141,0.0037943274365196365,0.0017582819729858705,0.003794327436519643,0.9897580331082144,0.0048482010656561375,0.010241966891785444,0.004848201065656137
3FGL J1125.8-0745,0.9986974044666908,0.0012158434099308944,0.001302595533309238,0.0012158434099308944,0.9588823002388002,0.03683084289219406,0.041117699761199854,0.03683084289219407,0.987795304032269,0.011410237298524131,0.012204695967731098,0.011410237298524136,0.9338504715362804,0.040332119370913314,0.06614952846371952,0.04033211937091331
3FGL J1125.9+2007,0.9962867512830584,0.011569933118151752,0.0037132487169415423,0.011569933118151753,0.85339333285559,0.07109884450159591,0.1466066671444099,0.07109884450159591,0.9068118852784661,0.04591910612708902,0.09318811472153395,0.04591910612708902,0.7340975699261085,0.10704512560466524,0.2659024300738916,0.10704512560466523
3FGL J1126.7-3834,0.9857001331943774,0.017392875963709708,0.014299866805622409,0.01739287596370971,0.967952762955237,0.024770023763233572,0.0320472370447631,0.024770023763233576,0.8921519714872657,0.06343140791269818,0.10784802851273449,0.06343140791269819,0.9098158450900975,0.05261326716854238,0.09018415490990252,0.05261326716854239
3FGL J1127.8+3618,0.9999490645215587,6.51029319777428e-05,5.093547844138058e-05,6.510293197774483e-05,0.9852726136760455,0.013327800489052079,0.014727386323954572,0.013327800489052084,0.9765709482308506,0.01759477559895746,0.02342905176914963,0.017594775598957453,0.9905352000212416,0.006452390051720975,0.009464799978758381,0.006452390051720974
3FGL J1128.0+5921,0.9982539906029376,0.0021039450924160825,0.0017460093970623838,0.0021039450924160864,0.9213434809515779,0.06023128179896824,0.07865651904842234,0.06023128179896824,0.9429846678990584,0.029929227074770838,0.057015332100941576,0.029929227074770838,0.9139349642337722,0.07135184857176749,0.08606503576622779,0.07135184857176749
3FGL J1129.0+3705,0.9999745341658264,2.7370577619878923e-05,2.5465834173427034e-05,2.7370577619880817e-05,0.9717469196824537,0.02132054234552523,0.028253080317546288,0.02132054234552523,0.9986947494071818,0.0027801317956407117,0.0013052505928180288,0.0027801317956407104,0.9633270333841629,0.02112564362758438,0.036672966615837,0.021125643627584376
3FGL J1129.4-4215,0.9074444637736087,0.10843096628846802,0.09255553622639126,0.10843096628846802,0.7804375017194081,0.09984800780336203,0.2195624982805919,0.09984800780336203,0.6978392860907304,0.09593557882456194,0.3021607139092696,0.09593557882456194,0.6170013817354292,0.08991909414190613,0.3829986182645708,0.08991909414190613
3FGL J1129.9-1446,0.9999822159668416,2.0562927053993736e-05,1.778403315829236e-05,2.0562927053988894e-05,0.9834207446494359,0.014691256827797322,0.01657925535056399,0.014691256827797322,0.9873295188896914,0.011100744742145086,0.012670481110308461,0.011100744742145091,0.9828930998301982,0.012485966124848164,0.017106900169801664,0.012485966124848159
3FGL J1131.1+5810,0.9998126085355801,0.00020145009557471027,0.0001873914644200414,0.00020145009557471328,0.9684645223685852,0.02196172448330207,0.031535477631414975,0.021961724483302074,0.9914427630953192,0.008291228737404214,0.008557236904680859,0.008291228737404215,0.9924447727362038,0.005574279600862076,0.0075552272637962655,0.0055742796008620725
