GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,Source_Name,CLASS1,CLASS2,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
301.56763,-46.23473,-22.789866970646393,2.2198255,0.39710075,0.8091197,2.057283,0.9668198,-0.9332497,0.022778101,0.34224594,-0.712946,-0.8134763,-0.97523415,2.8253001761885312,7.486208634856186,4FGL J0102.9-7051,glc,OTHER,PowerLaw,0.53788465,2.7025254,,NGC 362,0.99892765,0.0,0,0.9970040014032738,0.002995998596743073,0.9943173759453336,0.0056826240546654794,0.994221233354238,0.005778766645760079,0.9720297199993156,0.02797028000068494,0.0,0.0,0.0,0.0
127.284904,5.8786836,-21.70763735638255,2.6308134,0.124618165,0.07600726,1.2300527,0.999696,-0.5969231,0.0012654103,-0.8492543,-0.7281539,-0.645651,-0.6788782,0.9066151136840078,7.054103311460646,4FGL J0138.6+6821,unk,OTHER,PowerLaw,0.06828827,0.10362391,,87GB 013451.9+680621,0.0,0.8131367,4,0.9969210481267231,0.0030789518732986473,0.9438073650051865,0.05619263499481427,0.8296259258395399,0.17037407416046083,0.96261575442635,0.03738424557365025,0.0,0.0,0.0,0.0
134.92581,-7.630409,-19.739643799889038,2.21948,0.05438432,0.3844492,12.593907,-0.40320528,-0.08225876,0.0011365938,-0.44777736,-0.66919386,-0.9499313,-0.99872315,1.3790717910422583,6.942567056276762,4FGL J0212.1+5321,bin,OTHER,LogParabola,0.041850407,0.115688115,3FGL J0212.1+5320,1SXPS J021210.6+532136,,0.0,0,0.000543541043464435,0.9994564589565239,0.02550086301736243,0.9744991369826351,0.0032545730756311252,0.9967454269243693,0.010172756229446338,0.9898272437705546,1.0,1.0,1.0,1.0
133.04836,1.599426,-19.38493636812648,2.3995674,0.098926276,0.3669594,5.7796793,-0.6163156,-0.10087867,0.004280359,-0.55508775,-0.7890921,-0.9113483,-0.7837015,1.2827765910075501,7.3905740671830475,4FGL J0221.4+6241e,SNR,OTHER,LogParabola,0.09390817,0.35353556,3FGL J0224.0+6235,HB 3,,,4,0.28981208435754974,0.7101879156424503,0.06785506582038392,0.9321449341796164,0.03820143329327573,0.9617985667067263,0.2952608358457025,0.7047391641542968,1.0,1.0,1.0,1.0
133.41885,0.9361786,-18.196017148490835,2.4291372,0.02606792,0.25006264,16.489254,0.12975882,-0.3001414,8.648467E-4,-0.6465142,-0.75521547,-0.9039972,-0.7575256,2.235485642140094,7.185078028454871,4FGL J0222.4+6156e,snr,OTHER,LogParabola,0.022289366,0.0713512,3FGL J0223.6+6204,W 3,,,4,0.012494150639206758,0.9875058493607871,0.02229344913864103,0.9777065508613579,0.00015033775495253642,0.9998496622450472,0.09072581917551367,0.9092741808244872,1.0,1.0,1.0,1.0
135.68022,1.0876453,-16.878351201223218,2.377353,0.007383757,0.1480988,29.357176,-0.12738049,-0.47728193,1.8054285E-4,-0.6488829,-0.7069762,-0.86431676,-0.75546217,5.523767216310263,7.0782769063028255,4FGL J0240.5+6113,HMB,OTHER,LogParabola,0.0048856502,0.016377944,3FGL J0240.5+6113,LSI +61 303,1.0,0.9958602,0,0.9959705546704305,0.004029445329556512,0.01975177709617236,0.9802482229038278,1.3780188921098668e-05,0.9999862198110786,0.7339880502966606,0.2660119497033379,0.0,1.0,1.0,0.0
172.09357,-51.930832,-21.364433164853878,2.3277144,0.07006294,0.03169729,0.8591335,-0.5768897,-0.45829654,7.475125E-4,-0.72857755,-0.6951972,-0.28587434,-0.99997216,2.875629060867346,6.975209327087471,4FGL J0242.6-0000,sbg,OTHER,PowerLaw,0.03752163,0.10412311,3FGL J0242.7-0001,NGC 1068,0.9995775,0.99712574,0,0.9995374595936543,0.000462540406321926,0.9987150213683268,0.0012849786316735535,0.9995702231688268,0.00042977683117345194,0.9971939942573824,0.0028060057426180654,0.0,0.0,0.0,0.0
145.08734,-2.4598553,-21.257532296269325,2.6413724,0.18953875,0.35021895,3.4375503,0.98996186,-0.043438878,0.0036913261,-0.6693433,-0.705857,-0.9997169,-0.93731385,2.0049531510223235,6.993596588376248,4FGL J0328.6+5330,unk,OTHER,LogParabola,0.14076576,0.33184338,,NVSS J032847+532859,0.0,0.9256498,9,0.803585270191695,0.19641472980829125,0.6674367001970293,0.33256329980297084,0.5476214941125833,0.45237850588741685,0.846674344145808,0.1533256558541916,0.0,0.122,0.0,0.0
154.47958,-6.2716684,-21.94075953801585,2.3477778,0.10928557,-0.04989707,0.9992463,-0.82502604,0.123326816,8.997897E-4,-0.9003605,-0.36867717,-0.85525453,0.55661815,1.910911789208846,7.5709834669397775,4FGL J0359.7+4445,unk,OTHER,PowerLaw,0.041092955,0.12097612,,1RXS J040006.3+444512,0.0,0.8784544,1,0.9857331118756677,0.014266888124348903,0.9972231666518679,0.0027768333481311795,0.99541375995037,0.00458624004962994,0.9767585619441804,0.023241438055821063,0.0,0.0,0.0,0.0
148.71283,1.0319921,-22.338639078650502,1.9806117,0.2098466,0.013368172,0.11767314,0.32358095,0.9397261,3.0735397E-4,0.026675342,-0.70600724,-0.4248284,-0.34130034,2.57609721927456,9.000424325215484,4FGL J0402.5+5402,unk,OTHER,PowerLaw,0.089380234,0.24306129,,TXS 0358+539,0.0,0.86799777,4096,0.9995947965563869,0.0004052034435961079,0.9964783737859959,0.0035216262140036632,0.9945666084998538,0.005433391500147196,0.9959300966877975,0.004069903312201676,0.0,0.0,0.0,0.0
150.24223,4.5783525,-19.69515158767664,1.679643,0.045105934,0.081157,3.9692657,-0.9999937,0.9998475,7.122844E-5,0.31692013,-0.1771834,-0.32620916,-0.33774686,2.164786437110098,9.145346920706922,4FGL J0427.2+5533e,SNR,OTHER,LogParabola,0.020915436,0.05339753,3FGL J0425.8+5600,SNR G150.3+04.5,,,4,0.9827056725343659,0.01729432746564937,0.9384684376248109,0.06153156237519099,0.8345329124600595,0.16546708753993955,0.9126863580345128,0.08731364196548866,0.0,0.0,0.0,0.0
