Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,OTHER_BDT_O,OTHER_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,OTHER_NN_O,OTHER_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,OTHER_RF_O,OTHER_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,OTHER_LR_O,OTHER_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD,Missing_val_flag
3FGL J1111.9-6058,291.1507873535156,-0.3943401873111725,-23.89938600348861,-25.956944944726775,1.6575632809164924,4.297347581256281,1.7806917853046573,0.999942616,-0.555681858,-0.663637313,-0.84344432,PSR,PSR,16,0.01351971553663026,0.026930873893196507,0.4108412356349621,0.2699102684438091,0.5756390488284077,0.26910122131458464,0.00953959093501821,0.015482247954722268,0.18602128255246952,0.12261712904903557,0.8044391265125123,0.12927112554341816,0.04512617324972912,0.02425499052124668,0.3698844202461078,0.10579629976012782,0.5849894065041631,0.10474390826236706,0.06022943602056196,0.03910879106002252,0.1830065801665398,0.08291245971782804,0.7567639838128982,0.0961095045050154,0.024252006968843234,0.04484598795520572,0.4409757428383035,0.2851183084332609,0.5347722501928532,0.28097995517309937,0.021428727325978864,0.041153836474634775,0.2890067731658003,0.1304246498714328,0.6895644995082207,0.1527374438754221,0.09035193808747585,0.03929014369269453,0.33557420444651936,0.0759931372551373,0.5740738574660048,0.07591976679262517,0.0733074978193865,0.04760439160867312,0.22512047166911933,0.06537756586389842,0.7015720305114942,0.08149138578376035,0
3FGL J1111.9-6038,291.0348815917969,-0.08761725574731827,-23.203444058558993,-26.030475353309033,2.042186639879946,3.8434693543555967,1.7233861433648576,-0.52505696,-0.5194687,-0.6016011,-0.7671582,OTHER,spp,0,0.0033202437238609066,0.0023107462151473776,0.3049570768458394,0.21903345295823934,0.6917226794302996,0.21903290785634694,5.777975059854363E-4,0.0014647568571621843,0.5552706644877317,0.13729709533236198,0.444151538006283,0.13762750439412114,0.06687545987348156,0.03085867469678296,0.3174310055997147,0.0958097255792116,0.6156935345268036,0.09993425830128679,0.01598346426690396,0.011002646029909907,0.4779813362133371,0.09509761682773037,0.5060351995197591,0.09880604972592594,0.0038018096309620285,0.003744232945413944,0.3873680479784107,0.23520929800649293,0.6088301423906273,0.23548384134736097,0.0017244200654960157,0.00401674908192861,0.6347091826616468,0.09364172369685266,0.3635663972728573,0.0947767366730973,0.10574351697962246,0.04186047664849233,0.37615570293186285,0.07998353068975177,0.5181007800885147,0.083288410937677,0.019225112681522702,0.012234908445419062,0.5845737293167419,0.07540572635700186,0.3962011580017354,0.08025454994883084,0
3FGL J1112.4+3449,186.8402557373047,67.50630187988281,-24.94130046708586,-27.679017307440937,1.2991231008551154,5.115817021799812,2.219595409684287,-0.438972593,-0.70992605,-0.78342024,-0.725413584,AGN,fsrq,0,0.9990258681637305,6.069570420123407E-4,5.065728980353217E-4,4.553769512869735E-4,4.67558938234011E-4,3.401977826383107E-4,0.9847635764505817,0.012915947905061505,0.007670633214756621,0.00837407895531502,0.007565790334661762,0.008512256620718708,0.9658842066502644,0.0171051972457945,0.017855698554721338,0.011671663256829546,0.016260094795014394,0.010370622591928858,0.9501307131460118,0.033988793697882144,0.028011983629869203,0.020217442649846106,0.021857303224119027,0.025814974430354517,0.9995204029649836,2.75840972850204E-4,3.1804255578872954E-4,2.2356377792451132E-4,1.6155447922768857E-4,1.0706810269614555E-4,0.9940642357446171,0.004876178347220794,0.0029227581866947384,0.0027476155172102734,0.0030130060686882954,0.0030808550881507965,0.9795044505440743,0.009093941129088566,0.012288226289737155,0.007749564479292228,0.00820732316618851,0.003486481609564593,0.9882994971983402,0.006114455741156701,0.008867580274845336,0.003800184202677559,0.0028329225268144153,0.0036414240254333584,0
3FGL J1112.6+1749,229.97933959960938,65.40654754638672,-26.843500377059872,-27.824213847288192,0.5852508245275158,3.4940625907255534,1.4669276475906372,-0.909079194,-0.502551052,-0.229500471,-0.076485355,AGN,bll,0,0.9963665414331803,0.004109615703019925,6.622225367665367E-4,7.722676447816896E-4,0.002971236030053265,0.003952261249032926,0.9894341530872923,0.014537787311714031,0.004975244828033269,0.010553979504505945,0.005590602084674391,0.006934180502996072,0.959551073107676,0.01867636613114696,0.02139349437449688,0.015330519475037394,0.019055432517827306,0.00917072865210502,0.9712540900788446,0.02288238145108045,0.004599918596128046,0.010877728423679137,0.024145991325027358,0.019638236646868933,0.9978334491136881,0.002483488126899634,3.293250626557094E-4,3.204322861105714E-4,0.0018372258236561772,0.0024000769544685846,0.9964669164394091,0.0032643169318658486,0.0017286555867599793,0.0021013510331911885,0.0018044279738309037,0.0016796300061099373,0.9695575866433003,0.01878977385080696,0.01893369016313662,0.01672193016807141,0.011508723193563037,0.007637570345381612,0.993014555286823,0.0053664167996387065,0.00301860616719983,0.0031930228864186097,0.00396683854597704,0.0032038366820951658,0
3FGL J1117.0+2014,225.58892822265625,67.3701400756836,-24.61106644379768,-27.111640026635445,-2.301619502145614,4.559995540629508,1.866652011871338,-0.384973137,-0.455866202,-0.43098236,-0.415920094,AGN,bll,0,0.9997851984369552,1.6823070536166765E-4,5.6382370339600413E-5,4.190769241287009E-5,1.5841919270519092E-4,1.487301879103018E-4,0.9928338479061317,0.006868206272701665,0.0029445955903356445,0.0032600774021432264,0.00422155650353274,0.004800502873806522,0.9797303393763348,0.010385534551951113,0.007526630925356827,0.005792408731547763,0.012743029698308454,0.00811334567729306,0.992358153808603,0.0069901931756929355,3.0227318630016154E-5,6.29581964603741E-5,0.007611618872766872,0.006983739650954487,0.9996149824784112,0.002980464900345558,5.156987944347969E-5,3.772527724373191E-5,3.3344764214535274E-4,0.002977307321342393,0.99741146479927,0.002324270879284178,0.0011751623830731416,0.0012155525739493583,0.0014133728176570566,0.0014073291974360288,0.988883176882058,0.005848728737739187,0.005193052541375531,0.00430551142998295,0.005923770576566714,0.003818528565994665,0.9983245873652173,0.0012469119789579697,3.4172763477415512E-6,5.5449473639949436E-6,0.0016719953584349253,0.0012458737724232217,0
3FGL J1117.3+2546,211.2381591796875,68.92180633544922,-26.571745268726456,-28.041839222611376,-0.6413072345233966,3.6704225091158214,2.146899700164795,-0.78595998,-0.149164346,-0.661213437,-0.824346429,AGN,bll,0,0.9655110553089465,0.024080697985427817,0.02909871304259427,0.022341226440756135,0.005390231648459189,0.005645698235693812,0.969083613525813,0.03268778643296412,0.016693223053697595,0.020690805120380382,0.014223163420489399,0.017951437905206168,0.8916041511384055,0.038152992983741855,0.07083181758365249,0.03232007012652478,0.03756403127794183,0.015171683853893767,0.9394625550518976,0.03630480934289067,0.03856266955705032,0.03151421930424138,0.02197477539105203,0.014609318005106373,0.9856965851491801,0.01054722490533942,0.012251705261786656,0.009906259354103898,0.0020517095890332203,0.0017478211328366933,0.9929313326154148,0.006356265863765306,0.003621525583794619,0.00397761249878955,0.0034471418007906186,0.00385611124499747,0.9457577030238119,0.022501792515094828,0.0385894917536196,0.01994687389931334,0.01565280522256861,0.007270466596007326,0.9915967335854956,0.004364224676487204,0.0041658881730313345,0.003011725122802713,0.00423737824147303,0.0028930703290334214,0
3FGL J1117.7-4632,286.62066650390625,13.342768669128418,-25.521226693277303,-27.457021592234785,1.3427452555859745,4.1887861166635885,2.430299758911133,-0.27645279,-0.849949562,-0.766348916,-0.356394823,AGN,fsrq,0,0.939660014031873,0.10798416603400957,0.02832670945548133,0.046857552230849024,0.03201327651264556,0.0850677142295911,0.9558903854056261,0.0685064032438659,0.012783267108439904,0.01662207857003893,0.031326347485934006,0.0550532261021728,0.8687432252254627,0.04953364348052344,0.06743661417743423,0.02986889475393643,0.06382016059710303,0.03323200387484463,0.8242386707028257,0.08421348392772929,0.05862510150034415,0.06835403127837027,0.11713622779683003,0.06029474308438553,0.9668874602558356,0.13983191393464253,0.009026508819424553,0.02411513536283565,0.024086030924739838,0.12897517980708087,0.9819664611179896,0.026417409658426885,0.005389562167767944,0.006997467793397459,0.012643976714242463,0.02062555387295398,0.9413319510703151,0.025771013119362324,0.03544370893246709,0.019745610379060564,0.023224339997217906,0.014399499209906245,0.9424486700292707,0.03169341033555707,0.033382271031336466,0.025585635380143284,0.02416905893939266,0.013618463683048171,0
3FGL J1117.9+5355,149.2092742919922,58.170448303222656,-25.54021345762886,-27.707994017965778,0.7609495873314501,3.968151450589759,1.930389642715454,-0.604121299,-0.433216627,-0.445112229,-0.443637428,AGN,bll,0,0.9966054159212498,0.0053467676087183835,0.0017047722223512112,0.0038576219891138584,0.0016898118563989345,0.001965209544827134,0.9804648718485399,0.02058357569614949,0.009808856709745007,0.01570273211472249,0.009726271441715145,0.01158607693683833,0.9760641785309865,0.010098521708119671,0.009628610672447172,0.005711911834931029,0.014307210796566383,0.006864360279996938,0.9304021069042315,0.030026501263037016,0.02757769447003633,0.020753911110236625,0.04202019862573205,0.021301862246128355,0.9987963102952764,0.0027537949487810463,5.299214504757119E-4,0.001103343331020903,6.737682542478466E-4,0.001821804588474046,0.9937486963280722,0.005523498685243622,0.003018029325433317,0.0029674813713417227,0.003233274346494427,0.0038027440228992444,0.9882038580400127,0.0049674458553952165,0.005219407937888412,0.002859704404937343,0.006576734022098864,0.0038361360424103166,0.9786653974003813,0.009093424113220496,0.01342421584626463,0.005447928431307762,0.007910386753354214,0.0053968999970273645,0
3FGL J1118.2-0411,263.699462890625,51.43489456176758,-25.2006720918732,-27.535108620544847,1.1482485488727243,5.899581844027557,2.5653841495513916,-0.599770999,-0.799636128,-0.761654298,-0.999074942,AGN,agn,0,0.9989904712120664,8.064205319114504E-4,5.661347651239038E-4,5.379759619632996E-4,4.4339402280978705E-4,3.8696803492037574E-4,0.9894615336608427,0.012812246112401804,0.004988540508730877,0.009547844672361158,0.005549925830426673,0.006968575669148595,0.9488353186721455,0.02117483815644533,0.03360743267682804,0.017845153495224083,0.017557248651026338,0.00913112842211302,0.9916871208386557,0.008003415486953413,0.0027914638774042475,0.003470331471989504,0.0055214152839399774,0.0069009936958429495,0.9989966278294177,7.32268554231392E-4,7.431881168468921E-4,6.132012521695723E-4,2.601840537353365E-4,1.9205113476606755E-4,0.9961079594375275,0.0033100257045611432,0.0018226867888178344,0.001615018581610849,0.002069353773654556,0.0022321248139546414,0.9663535926129614,0.01217986216260963,0.022458003710410453,0.009609661750698868,0.011188403676628184,0.005358940782036771,0.9979698923369781,0.0019362157614920732,0.0010869876301167851,7.79195671611805E-4,9.431200329051542E-4,0.0016119319122107976,0
3FGL J1119.1-6127,292.1457214355469,-0.5418009161949158,-23.189582450635346,-26.286093952940853,0.8328424464383288,4.13914088738682,2.359264612197876,-0.462218092,-0.659811504,-0.680453323,-0.768415947,PSR,PSR,0,0.09874968433570877,0.11206568506181025,0.08102105934955783,0.0811797772571326,0.8202292563147334,0.14405408670042102,0.012082875865770544,0.023833093099196324,0.18677570065073,0.11840436834441881,0.8011414234834995,0.12866393159394585,0.15935732116293544,0.060853229378239664,0.17367556647163318,0.06901109052497592,0.6669671123654314,0.08665393032285733,0.13451959501419364,0.06305451360731086,0.15629180174784332,0.07593902382119629,0.7091886032379631,0.1000784086351219,0.13938670496733452,0.154074418926528,0.04371867674317691,0.05003366581896634,0.8168946182894885,0.16450661236852285,0.03228342563365312,0.061726931464606116,0.2388334348918305,0.11870185064903631,0.7288831394745163,0.15214568992769056,0.2885428732671237,0.09002853498060469,0.17653052441023517,0.06287168599993942,0.5349266023226411,0.09215944949310895,0.23015282374440227,0.07603194293636863,0.11222248031975458,0.04071206382677185,0.657624695935843,0.08730191740831403,0
3FGL J1119.7-3046,280.6408996582031,28.094886779785156,-26.735020339833458,-27.76398919588161,-0.3594459849674038,3.564647102662085,1.5393491983413696,0.3330983,-0.756325418,0.782517628,-0.24611055,AGN,bll,0,0.9980867907748019,0.0017126826699846998,2.1306862994714446E-4,2.057787367597768E-4,0.00170014059525096,0.0016490704119185538,0.990602427101268,0.009505685952792272,0.0036775085335947824,0.0038544430067900533,0.005720064365137327,0.0071300287743733155,0.9656147187103971,0.012799873768231875,0.011916882877848875,0.0070261865599490995,0.022468398411753906,0.00962750211555191,0.9824446033718754,0.02331428051783959,1.3314732566866564E-4,4.4240357498163876E-4,0.017422249302455898,0.02322303192024024,0.9992616024735484,4.6212365718448277E-4,1.4140725447619012E-4,1.1647031636455749E-4,5.969902719752957E-4,4.217038450620943E-4,0.9967312183170955,0.0025599773826792127,0.0014271077225313463,0.001183862556017301,0.00184167396037321,0.0018573018106264865,0.9824200058943982,0.0069348715471696425,0.006472816838690439,0.003563383750740677,0.011107177266911405,0.005977427606977987,0.9974796033277321,0.002663257069346846,1.510434037570086E-4,3.9012809648894775E-4,0.002369353268510867,0.002500850397306408,0
3FGL J1120.8+4212,167.8412322998047,66.16793823242188,-24.780271399170235,-27.029296418708185,0.3445010895263489,3.6247431754709525,1.6163506507873535,-0.574151033,-0.327433708,-0.240351415,-0.181876047,AGN,bll,0,0.9593467502541281,0.04623347677468885,0.0035141331111048536,0.003887541161587663,0.037139116634767,0.045516061248964186,0.9835370649609725,0.020400660661411493,0.007405090500596575,0.013130393233958326,0.009057844538430969,0.012451559245235996,0.8796270584406425,0.0417777114255889,0.03655241768902518,0.01881473980043099,0.08382052387033241,0.03331333214154812,0.8266096923248298,0.06456403736692691,0.01581271254891878,0.017155112545447965,0.15757759512625139,0.06393931593789111,0.977116298167326,0.031141483074221432,0.002521645218343437,0.0034078448291589773,0.020362056614330534,0.030241422337108383,0.9940315097533554,0.0061276036732630474,0.0029269537740515186,0.0041442955703631145,0.003041536472593014,0.0037580950766198853,0.9402491055812595,0.024786855259705972,0.023213299319977784,0.012910593037578272,0.03653759509876263,0.01804808557881672,0.933870198630406,0.02230813271502178,0.012394205238889146,0.005771467348063895,0.05373559613070478,0.020910292308569698,0
3FGL J1121.4-0554,266.2350158691406,50.44778060913086,-24.282670260385007,-27.30590052861205,1.1070090865691475,6.700078729017339,2.36649489402771,-0.521652554,-0.705207821,-0.617266498,-0.887266071,AGN,fsrq,0,0.9973059499335278,0.0017451317117332154,0.002244345111382111,0.001592682096221833,4.4970495508996674E-4,3.415990844733207E-4,0.9924086293544893,0.007436944759903163,0.0033302816191623243,0.003684824660460941,0.004261089026348314,0.0049946306369352085,0.93737772654766,0.02672736839231574,0.04171939869360928,0.021859931103245512,0.02090287475873073,0.011940290694719235,0.9972925086276381,0.003719063359829361,3.2470294115457307E-4,8.024240006342197E-4,0.002382788431207323,0.0036454966828240367,0.9980281053006853,0.0013846815350273328,0.0016909084253430018,0.0012769872378234624,2.8098627397188576E-4,2.182831845074406E-4,0.9970914512937901,0.0024990101377120847,0.0013677485570855867,0.0012812860369896641,0.0015408001491241297,0.0015624837208070472,0.959365722987049,0.018825439714649277,0.028246885334493738,0.015982701843886553,0.012387391678457284,0.007243511625482639,0.9994966830796896,6.776520257679444E-4,1.218709046427465E-4,1.295598528866117E-4,3.814460156673784E-4,6.301046070394575E-4,0
3FGL J1123.2-6415,293.5356140136719,-3.010378122329712,-24.361727843537686,-26.880102079382326,1.5094562509192302,5.350827236281438,2.612182339551437,-0.636152135,-0.829606623,-0.856029231,-0.540114363,AGN,bcu,0,0.9881622559583488,0.010990698913455731,0.001134730157420419,0.0012366864283511424,0.010703013884230565,0.010776600745084648,0.6305383522603685,0.307057208386537,0.05141361528039957,0.08348976776934257,0.3180480324592319,0.28064479167149425,0.8662116053290051,0.04925847992030699,0.04359527111069842,0.022184388110970028,0.0901931235602965,0.03897233176924196,0.9191395250893993,0.04323963958527189,0.010265815942209742,0.01173206546006494,0.0705946589683908,0.04212034294986588,0.9957681878167107,0.004482404241487194,5.38081321176601E-4,5.102017578586449E-4,0.0036937308621127858,0.004288900733429149,0.868774062335688,0.18823283376575997,0.018382459998602177,0.02389156704996689,0.1128434776657097,0.16903671755199204,0.9279170415224954,0.02996950271217899,0.025450895010563846,0.015413604097544218,0.046632063466940654,0.022149310188457227,0.9760705152641028,0.012520494773402314,0.0068038530722332674,0.00429030395509035,0.017125631663664057,0.011349817439885829,0
3FGL J1123.6+7231,131.77345275878906,43.06325912475586,-27.1288687137115,-28.16463093846492,1.0858460858600187,3.1907983186120785,1.5933715105056763,-0.879827096,-0.566481115,-0.542727844,0.134243695,AGN,bll,0,0.9104015242008886,0.1300049506642864,0.07902537639423769,0.12910372985662097,0.010573099404873639,0.01217846903165975,0.9814457969584903,0.024414294650464838,0.008727107190765294,0.014800939365293317,0.009827095850744337,0.015945010178713147,0.812935388258967,0.06559993968669425,0.1113603657729611,0.04400203150400628,0.07570424596807183,0.03814269485356516,0.9430112912500598,0.06693773186168646,0.026040628157122922,0.05695441687668093,0.030948080592817364,0.03057562408238761,0.9226881841843931,0.13466537521283548,0.07060155991055404,0.13421434036270805,0.0067102559050529,0.0064019260321415096,0.9948920145286945,0.005293645159263809,0.002469907717792604,0.0028937051631442415,0.002638077753513075,0.003297660578189067,0.8986114495395878,0.03883391219967023,0.06602018792772762,0.031320261325168006,0.03536836253268449,0.019051988540819693,0.9843467159687138,0.014766204998148737,0.011340926965864133,0.013447202745023468,0.0043123570654219345,0.004826996836913318,0
3FGL J1123.9-3653,284.0843200683594,22.75874137878418,-25.05353374875683,-27.54827273805101,1.9528553589379898,3.543305207535064,1.6628059023449964,-0.275397443,-0.43883785,-0.542303561,-0.917345807,PSR,PSR,0,0.0040355057483354665,0.003657941309234224,0.9929505269172322,0.007584454185973234,0.003013967334432298,0.005625994173816288,0.0070351060123698935,0.01434217690309292,0.949451450578499,0.07501556671168111,0.043513443409131186,0.07197782805716617,0.04712441512595035,0.024270277741555425,0.8854933423714405,0.039147217304924764,0.06738224250260903,0.029267038618384596,0.03275816660832524,0.016591719192199667,0.9160473894678378,0.038257969981549345,0.05119444392383695,0.028399824516277317,0.0014324732366246804,0.0014980084469427843,0.9967521431084737,0.0031393894517316324,0.0018153836549017269,0.0020767087589527032,0.019357619682738778,0.056198225501981905,0.9175088832655791,0.11773108730600379,0.06313349705168222,0.09675949346781572,0.07377704897203743,0.03236087218556871,0.8635111427127824,0.04404976041650819,0.06271180831518018,0.029032324683231678,0.06992062971703512,0.023251476138189415,0.9001260695851222,0.03162324086711617,0.029953300697842546,0.013844485064719103,0
3FGL J1124.1+2337,218.15176391601562,70.00226593017578,-25.727701905079435,-27.85709890630898,-1.3891567349415332,4.085608238731571,2.4591012001037598,-0.661138531,-0.752140608,-0.494045191,-0.833859941,AGN,fsrq,0,0.9967142075992977,0.0027340398722162174,0.0014629516649848917,0.0013188951130322193,0.0018228407357173957,0.00208117343075785,0.9897625221033826,0.010569988983070397,0.00437860580970431,0.005724846498296602,0.005858872086913006,0.006477701668974687,0.9606530033886314,0.01523135014474222,0.015189428409860982,0.007740531005272087,0.024157568201507766,0.011204596612986421,0.9853007398375212,0.011197092038301937,0.0015327902974793027,0.0015792307753027047,0.013166469864999527,0.010643573662678704,0.9987683742590288,8.579599651938534E-4,6.630331281452562E-4,4.97446295760936E-4,5.685926128261291E-4,5.761987966730783E-4,0.9963178273974167,0.0031577698501874386,0.001645292652661182,0.001544574096707563,0.0020368799499222634,0.0022962606109545587,0.9827515864610009,0.006650721827671786,0.008217613493211087,0.003909121114888593,0.009030800045788087,0.004709605146370009,0.9977872415958916,0.001538726556726486,2.165716595181284E-4,2.890997809461018E-4,0.001996186744590416,0.001457132278840211,0
3FGL J1124.5-5915,292.0156555175781,1.7629956007003784,-23.514537220786607,-26.486266928683374,2.1436398636002236,3.58244537282092,2.346973547534642,-0.49765125,-0.609116419,-0.792370459,-0.856134739,PSR,PSR,0,0.002453444691307835,0.0037361188609527115,0.9506674102369953,0.060662991610591056,0.046879145071696916,0.059663380277732436,5.952889347899343E-4,0.0017053768233257604,0.8086868131665731,0.09968988058743222,0.19071789789863702,0.09939715069417386,0.06533273174651423,0.036873156766721614,0.6995501691462744,0.09479121492231363,0.23511709910721135,0.08105181981844899,0.0038541426196750696,0.003300390710694349,0.8721142925054429,0.06245800784629325,0.12403156487488198,0.06081375607303916,0.0014183267519625963,0.0025283666731141467,0.9629002770498232,0.05216488686759719,0.035681396198214345,0.05154939961520133,0.00206081658050946,0.003940605087637174,0.8259141704280293,0.07284197280978227,0.17202501299146128,0.07320182660710127,0.15667805683561595,0.053594309182009886,0.6603058344264058,0.07607386846412502,0.18301610873797822,0.0573798417737112,0.0075993084881793415,0.004018917621382173,0.8572862886557542,0.04741068041531799,0.1351144028560665,0.046068154277826276,0
3FGL J1124.9+4932,153.6555938720703,62.1100959777832,-26.39233793584898,-27.927781534934514,-0.3309485678564385,4.109648533403809,1.8031047582626343,-0.839328035,-0.445990062,-0.306344773,-0.149158276,AGN,bll,0,0.9997264118562453,1.724913404337198E-4,1.144345017568871E-4,8.923802713081588E-5,1.5915364199769547E-4,1.1602756910618109E-4,0.9919571488666113,0.007648258424802078,0.003638882406064924,0.0048082066363956105,0.004403968727323657,0.004938732979153237,0.9805881005827697,0.008840627937606585,0.010054034608827492,0.007803887387472454,0.009357864808402727,0.0036589007162252667,0.995870658235895,0.003184756720997974,1.685339855038904E-4,2.1736735190719254E-4,0.003960807778601284,0.0031438401273300247,0.9998405075504753,8.639525131496743E-5,7.33370561237096E-5,5.656536947997001E-5,8.615539340109728E-5,5.0580946566337736E-5,0.9971287732196789,0.002423565232196932,0.0013297409997802031,0.0012973190166138727,0.0015414857805409004,0.0015945668097359861,0.9894263239028471,0.006161234837410605,0.0055367011063431485,0.005314472846230957,0.005036974990809615,0.002945216084819487,0.9993662477936519,4.879543356928528E-4,7.444766218443394E-5,6.2857438289687E-5,5.593045441638143E-4,4.6025764871945174E-4,0
3FGL J1125.0-2101,277.2592468261719,37.50370407104492,-25.970858118378843,-27.578086092624158,-0.018299159214966613,3.746036389757602,1.7843588590621948,-0.980584906,0.788581293,-0.569434617,-0.172027525,AGN,bcu,0,0.9945563210572469,0.005712343782824935,0.0010039050787945733,8.358500842386076E-4,0.004439773863958621,0.005298035230620192,0.9827187556307734,0.019993225864630006,0.007206257934425645,0.01110548611962586,0.010074986434800952,0.014865686965230105,0.9622110797698148,0.014267958754344235,0.012785730175926642,0.00597260707000222,0.025003190054258516,0.01154157801040893,0.9672527046309871,0.020691666249537027,0.013262186448870188,0.012965743500665287,0.019485108920142855,0.016130084332801654,0.9969134935128113,0.012795656147407786,4.07079558977531E-4,5.016595057053269E-4,0.002679426928211179,0.012731279707504076,0.9950734755397183,0.0039533973720696745,0.0021956528030792166,0.0017235337208167242,0.002730871657202732,0.00308320373606194,0.9828015839491423,0.008103527932596699,0.006553706235986704,0.003949804223810891,0.010644709814870828,0.006751356572230243,0.993275176536755,0.0035819586075403966,0.002528475490946944,0.0015117774025722019,0.004196347972297883,0.002918579230446969,0
3FGL J1125.3-5824,291.84210205078125,2.6006791591644287,-24.95622358044514,-26.653638515395503,1.1046671573633393,3.7218164395895754,2.389906644821167,0.909265562,-0.69862228,-0.49878115,-0.91681868,PSR,PSR,0,0.047432802775519416,0.044709089942646156,0.48569039642599937,0.24603449040960257,0.46687680079848126,0.24641569295034804,0.11659226116941339,0.15175594697488223,0.3662404184632811,0.1652238878638249,0.5171673203673054,0.1919250603103025,0.21372799998578879,0.05521153820273263,0.3383673893019887,0.07673394746838906,0.4479046107122225,0.08361245410791496,0.107295437097113,0.04907707177949863,0.2869450201492418,0.11777471586544125,0.6057595427536452,0.1278972216159058,0.0787162972119409,0.06831786306429129,0.5205483161512918,0.22942807625801848,0.4007353866367674,0.2228631015554064,0.23118305786405136,0.24321244310222115,0.3724137087619758,0.1667555822894307,0.3964032333739729,0.17245213784946728,0.42995534513954586,0.07662526025939097,0.29348775765244356,0.06275766479634928,0.2765568972080107,0.06667353127643809,0.19062941991914464,0.06869097823277494,0.33030720476431535,0.08219854435196627,0.4790633753165401,0.09836485158101703,0
3FGL J1125.5-3558,284.0456848144531,23.7310791015625,-25.29810325235061,-27.352676285176038,0.309184801574547,4.351568292377869,1.8834123611450195,-0.145713025,-0.417462808,-0.418483574,-0.396170962,AGN,bll,0,0.999741754650166,1.6578376522519527E-4,9.76075590448704E-5,8.292307980690088E-5,1.6063779078903702E-4,1.1334468560617637E-4,0.9876855665792633,0.015536889825452802,0.004894910395063629,0.00914780186974698,0.007419523025673216,0.011090141621912854,0.9822234284757152,0.007852445754615868,0.008865969423009285,0.006111350226202527,0.008910602101275453,0.003906502577052462,0.9658202377918798,0.013566428902107608,0.0023710679716596934,0.002117709338465959,0.03180869423646056,0.013044098609912408,0.9998347592469266,9.431346655099137E-5,8.036734103614581E-5,6.165482863080678E-5,8.487341203736866E-5,5.4726853956374226E-5,0.9954361568095426,0.004338587114807737,0.0018451823861061621,0.001404846983260377,0.0027186608043513216,0.003653880547778361,0.9898785724808329,0.0041866928522114825,0.005434721536542005,0.0037773192792640298,0.004686705982625056,0.0014168449176372138,0.9911427322212852,0.0032206426408818135,0.0013745949841432051,5.667636139728386E-4,0.007482672794571626,0.0030666576842287674,0
3FGL J1125.6-6012,292.4598388671875,0.905666708946228,-25.164281676152207,-26.696554306176925,0.9420342528911382,3.870390218080977,2.373940944671631,-0.152402757,-0.712471559,-0.760325617,-0.63112901,PSR,psr,0,0.6339183123865242,0.1807858652046384,0.08406623990138565,0.07711178600369736,0.28201544771209025,0.17693488220864392,0.09227999581093134,0.10682832449788433,0.09586690896634745,0.07775343132670023,0.8118530952227212,0.14962622034198655,0.6035504696120167,0.08071731789201197,0.10531851066316679,0.03842778952181475,0.2911310197248164,0.07574213266464036,0.345238918492639,0.11008818957981449,0.09115950927771597,0.05990469527821101,0.5636015722296449,0.11087794953049121,0.8514055489952118,0.1188075884547877,0.02865738512816059,0.028775106740974454,0.11993706587662761,0.11114689215479676,0.2538247781161779,0.22799071764011947,0.09852179081447894,0.05416848865296071,0.6476534310693433,0.23486267759559676,0.8290446548202912,0.04920189696305147,0.05695087821978167,0.025585943449189616,0.11400446695992701,0.04110355709050476,0.5271468850659095,0.08876227707033382,0.10942315379333556,0.04109813567356449,0.3634299611407551,0.0806607214455115,0
