Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O
4FGL J1623.9-6936,0.3973231447565633,0.20023750923377295,0.6026768552434366,0.20023750923377293,0.613009128444706,0.25071411129676907,0.386990871555294,0.25071411129676907,0.2623281549733236,0.08365558481197942,0.7376718450266764,0.08365558481197942,0.6395798767850951,0.08502990873398401,0.36042012321490496,0.08502990873398403
4FGL J1624.1-4941c,0.2458481659800176,0.17521303069672317,0.7541518340199825,0.17521303069672314,0.20487074265900862,0.19168720073343556,0.7951292573409915,0.19168720073343556,0.3283945132149121,0.10323651078355385,0.6716054867850879,0.10323651078355385,0.20841814044257917,0.06889717967565534,0.7915818595574208,0.06889717967565534
4FGL J1624.1-4417,0.450224658194865,0.1950581267084889,0.549775341805135,0.1950581267084889,0.03347756920560336,0.06040773159382936,0.9665224307943966,0.06040773159382936,0.4026174642883195,0.09092725576081157,0.5973825357116804,0.09092725576081155,0.04792542796686664,0.019230027986203355,0.9520745720331333,0.01923002798620336
4FGL J1624.9-4538,0.46956921473265184,0.2519616245804393,0.530430785267348,0.2519616245804393,0.034669740356376065,0.05813036047068626,0.9653302596436238,0.05813036047068626,0.42328668347579956,0.12387471966348547,0.5767133165242005,0.12387471966348546,0.0918916869261658,0.0716909855144874,0.9081083130738343,0.0716909855144874
4FGL J1625.3-2338c,0.8373029653350395,0.1802129850625983,0.16269703466496063,0.1802129850625983,0.13375850884108867,0.18732407495789238,0.8662414911589114,0.18732407495789238,0.5161855599274136,0.09289982906889276,0.4838144400725863,0.09289982906889276,0.21914717250242943,0.10733948578226257,0.7808528274975706,0.10733948578226257
4FGL J1626.0-4917c,0.6782702536018671,0.2814270941674886,0.3217297463981329,0.2814270941674886,0.9194393699853517,0.12706157989605876,0.08056063001464824,0.1270615798960588,0.6263009445381573,0.12242746855533732,0.3736990554618427,0.12242746855533733,0.8183196844303284,0.0807843551283469,0.18168031556967157,0.0807843551283469
4FGL J1626.5-4406,0.9115598584900214,0.0906780586637644,0.08844014150997866,0.09067805866376441,0.8642003290922473,0.1561218967779462,0.13579967090775277,0.1561218967779462,0.773586108939893,0.08160806843102618,0.22641389106010706,0.08160806843102617,0.8183936230714965,0.07545563424802144,0.18160637692850337,0.07545563424802144
4FGL J1626.5+6257,0.9998803986087224,0.00010249828553823354,0.00011960139127772369,0.0001024982855382335,0.9955379645872471,0.005190550325676672,0.004462035412752845,0.00519055032567667,0.9967040678472244,0.005582221549789354,0.003295932152775612,0.005582221549789355,0.9987650602127432,0.0007510509497224311,0.0012349397872568003,0.0007510509497224324
4FGL J1626.6-4251,0.5992825794786073,0.2042071737277191,0.4007174205213927,0.2042071737277191,0.041801197523267414,0.07406221767852057,0.9581988024767327,0.07406221767852057,0.4177916519723101,0.09971014705777373,0.58220834802769,0.09971014705777374,0.06809246792170388,0.025957830925069824,0.931907532078296,0.025957830925069824
4FGL J1627.7-5749,0.29652195769344253,0.1985802834093566,0.7034780423065574,0.1985802834093566,0.13266723019612106,0.16851207414514627,0.867332769803879,0.16851207414514627,0.20672983084291774,0.06864568887830783,0.7932701691570823,0.06864568887830783,0.15559715293930515,0.03643968198571828,0.8444028470606948,0.03643968198571828
4FGL J1628.0-4920,0.13920050526058356,0.11369776727773907,0.8607994947394163,0.11369776727773907,0.16123809659431754,0.1730613183894964,0.8387619034056825,0.1730613183894964,0.20167562494834948,0.07778614454738546,0.7983243750516505,0.07778614454738546,0.22805798212050182,0.08652989745085367,0.7719420178794981,0.08652989745085367
4FGL J1628.6-4553,0.6715441817790089,0.18238202650376828,0.32845581822099107,0.18238202650376828,0.5419774810348723,0.25422518005409134,0.45802251896512763,0.25422518005409134,0.5450653343092285,0.10970690812616715,0.45493466569077146,0.10970690812616717,0.5496807977869012,0.09815955805738028,0.45031920221309885,0.09815955805738028
4FGL J1629.3-4822c,0.3199950840133103,0.3488033027555133,0.6800049159866897,0.3488033027555133,0.02285041331816881,0.038464179662450595,0.9771495866818312,0.0384641796624506,0.13766229408776567,0.06459142852686837,0.8623377059122344,0.06459142852686837,0.010058653401068108,0.0063832942524856195,0.9899413465989318,0.0063832942524856195
4FGL J1630.1-1049,0.09239610328935635,0.23044359963973843,0.9076038967106437,0.23044359963973843,0.03336767186478452,0.06699605411799045,0.9666323281352154,0.06699605411799045,0.12839065623630197,0.04608253560261271,0.871609343763698,0.04608253560261271,0.002406044804392207,0.0013798188450004137,0.9975939551956078,0.001379818845000414
4FGL J1630.1-3546,0.8419751271034843,0.16558520311001046,0.15802487289651565,0.16558520311001046,0.17281618612876837,0.1984393610602103,0.8271838138712316,0.1984393610602103,0.5313979163865199,0.10582925048929481,0.4686020836134802,0.10582925048929481,0.41063130896197003,0.12205096923923214,0.5893686910380299,0.12205096923923214
4FGL J1631.7-4826c,0.411729803290089,0.23185595140495796,0.588270196709911,0.23185595140495796,0.1411912112957147,0.18565507881372956,0.8588087887042852,0.18565507881372956,0.38400091224284744,0.09712915187224418,0.6159990877571525,0.09712915187224416,0.05847743729794524,0.03447768230432394,0.9415225627020548,0.03447768230432394
4FGL J1631.7-2319c,0.8967273399731716,0.11886679167018155,0.10327266002682849,0.11886679167018153,0.11313600307989015,0.1675447461732564,0.8868639969201099,0.16754474617325638,0.6283840184900745,0.09350106955713632,0.3716159815099255,0.09350106955713632,0.17939166424840153,0.09721583183673826,0.8206083357515983,0.09721583183673826
4FGL J1631.8+4144,0.9999438146580947,3.7061500046725296e-05,5.618534190532686e-05,3.706150004672514e-05,0.9943587067725344,0.007273636798499973,0.005641293227465674,0.00727363679849997,0.9992825535044213,0.0012103960932819404,0.0007174464955787203,0.0012103960932819398,0.9961451901845244,0.0020595714805570955,0.0038548098154756417,0.002059571480557096
4FGL J1632.5+3839,0.8963288997093459,0.11242638685181845,0.10367110029065404,0.11242638685181845,0.4941048289390619,0.2797036979149907,0.5058951710609381,0.2797036979149907,0.7654809199351688,0.09705302346882733,0.2345190800648312,0.09705302346882731,0.3485674598292412,0.12037089737435581,0.6514325401707588,0.12037089737435581
