Source_Name,AGN_BDT_MEAN,AGN_BDT_STD,PSR_BDT_MEAN,PSR_BDT_STD,AGN_NN_MEAN,AGN_NN_STD,PSR_NN_MEAN,PSR_NN_STD,AGN_RF_MEAN,AGN_RF_STD,PSR_RF_MEAN,PSR_RF_STD,AGN_LR_MEAN,AGN_LR_STD,PSR_LR_MEAN,PSR_LR_STD
4FGL J1917.0+2245,0.995089953870695,0.009454822798361944,0.004910046129304973,0.009454822798361946,0.9961412240503251,0.0028937986977819654,0.003858775949674877,0.0028937986977819645,0.9914628292033856,0.009244224415681502,0.008537170796614507,0.0092442244156815,0.9949592118606222,0.001437267599774246,0.005040788139377799,0.001437267599774245
4FGL J1918.0+0331,0.9995596336663111,0.00033371953403384715,0.00044036633368897416,0.0003337195340338456,0.9909161295930554,0.006945070428748093,0.009083870406944573,0.006945070428748094,0.9954941951153362,0.0056922900482447745,0.004505804884663848,0.0056922900482447684,0.9948816956062527,0.001509365481240521,0.005118304393747166,0.0015093654812405185
4FGL J1918.1+1215c,0.5433159781492531,0.27524130852517625,0.45668402185074686,0.27524130852517625,0.3124582852860908,0.144639491920618,0.6875417147139092,0.144639491920618,0.5968586488445657,0.08007641468993458,0.4031413511554341,0.08007641468993458,0.4055736894587302,0.08665665872760807,0.5944263105412699,0.08665665872760807
4FGL J1920.8+0418,0.5946059381840362,0.2068703635541342,0.4053940618159638,0.2068703635541342,0.43626277196113983,0.13561318903606906,0.5637372280388602,0.13561318903606906,0.8283650956396325,0.05349887182983699,0.17163490436036755,0.05349887182983699,0.5778832605945178,0.055298598996100685,0.4221167394054822,0.055298598996100685
4FGL J1920.9+1408,0.41240354753071434,0.3133918414813701,0.5875964524692856,0.3133918414813701,0.07000740565420546,0.044256155087706354,0.9299925943457945,0.044256155087706354,0.4982217540194566,0.0872695217392471,0.5017782459805433,0.0872695217392471,0.02043273018253802,0.006302427859194716,0.9795672698174619,0.006302427859194716
4FGL J1923.2+1408e,0.5949192438164768,0.24563182319845123,0.40508075618352324,0.24563182319845123,0.02861630809817436,0.020476719104492294,0.9713836919018256,0.020476719104492294,0.7680958596166324,0.0633121922093736,0.23190414038336757,0.0633121922093736,0.005579432934401344,0.0031233269546325684,0.9944205670655987,0.003123326954632568
4FGL J1925.1+1707,0.5687370344914328,0.28364649310654994,0.43126296550856735,0.28364649310654994,0.41941530487030937,0.19031933337940005,0.5805846951296908,0.19031933337940005,0.7616526999212865,0.062455381361927055,0.23834730007871355,0.062455381361927055,0.25804026389310425,0.08161506893513511,0.7419597361068958,0.08161506893513511
4FGL J1925.3+3705,0.999912094484993,6.106041764823792e-05,8.790551500696023e-05,6.106041764823943e-05,0.997406357925881,0.0016833703185063563,0.0025936420741191025,0.0016833703185063554,0.9978176284191502,0.0035304342394821466,0.0021823715808499226,0.00353043423948215,0.9994338038232425,0.0002077592276041847,0.0005661961767574502,0.0002077592276041832
4FGL J1926.7+3027,0.940210102200766,0.08415711545001775,0.059789897799233986,0.08415711545001776,0.2632312227804625,0.12482485714192568,0.7367687772195376,0.12482485714192568,0.8680578357797465,0.04418769445268,0.13194216422025346,0.04418769445268,0.49723185569684664,0.06484558312617877,0.5027681443031533,0.06484558312617877
4FGL J1927.5+0154,0.9993397451396582,0.0004568828723392604,0.0006602548603418023,0.0004568828723392619,0.989838392062032,0.008216523216530876,0.01016160793796807,0.008216523216530876,0.9956140341345922,0.003597262808292956,0.00438596586540782,0.0035972628082929507,0.995086994561901,0.0013706048202881157,0.004913005438099124,0.0013706048202881162
4FGL J1928.4+1801c,0.8254471319299573,0.16186463163532033,0.17455286807004264,0.16186463163532033,0.8124063278055678,0.1162314856384892,0.18759367219443232,0.1162314856384892,0.7930552761079747,0.054688062864882654,0.2069447238920253,0.054688062864882654,0.6368656589204027,0.07777142113373782,0.3631343410795974,0.07777142113373782
4FGL J1928.8+3126,0.9968370408070361,0.005016555585059809,0.003162959192963947,0.00501655558505981,0.9850205197931813,0.012188892223751906,0.014979480206818751,0.012188892223751906,0.9813423250392463,0.012691514250835924,0.01865767496075366,0.01269151425083592,0.9826622183075283,0.00459829042521887,0.01733778169247173,0.00459829042521887
4FGL J1929.8+1832,0.4361319438561103,0.3127151736538395,0.5638680561438898,0.3127151736538395,0.5282098459798876,0.20803198665675338,0.47179015402011243,0.20803198665675338,0.6570542269628524,0.07703384736444033,0.34294577303714757,0.07703384736444034,0.37490751353340385,0.11572190959932166,0.6250924864665962,0.11572190959932166
4FGL J1934.3+1859,0.6762487419566054,0.2682815860647687,0.3237512580433945,0.2682815860647687,0.21271790208620617,0.10320433003768761,0.7872820979137939,0.10320433003768763,0.6616694350820596,0.07916279725398875,0.3383305649179405,0.07916279725398875,0.4333125905975403,0.08438523095035678,0.5666874094024597,0.08438523095035678
4FGL J1937.0+3003,0.9983110262360277,0.00789515422701166,0.0016889737639723173,0.007895154227011661,0.9582412492154465,0.03187104859853049,0.04175875078455351,0.03187104859853049,0.9800951671242821,0.014147251665972813,0.01990483287571786,0.014147251665972813,0.9548143798053507,0.013058779723348426,0.04518562019464936,0.013058779723348424
4FGL J1946.1+2436c,0.983222495546663,0.03438676682379994,0.016777504453337137,0.03438676682379994,0.9147824966491505,0.06545837978327408,0.08521750335084959,0.06545837978327408,0.7738096879067188,0.059553430291022974,0.22619031209328122,0.059553430291022974,0.8585297391821707,0.04135987839855898,0.1414702608178293,0.04135987839855899
4FGL J1947.7+2744,0.6807354424490846,0.2183961473626697,0.3192645575509156,0.2183961473626697,0.6257717655816927,0.1350961991761212,0.3742282344183073,0.1350961991761212,0.8098298037628782,0.06017882841136405,0.19017019623712178,0.06017882841136405,0.6114635935116438,0.04665748250707916,0.3885364064883562,0.04665748250707916
4FGL J1952.8+2924,0.40173580535686404,0.2759306401645513,0.598264194643136,0.2759306401645513,0.1612805119786344,0.08718432298083693,0.8387194880213655,0.08718432298083695,0.5321535234458457,0.07557358972395115,0.4678464765541544,0.07557358972395115,0.14351417283752196,0.03770615810098228,0.856485827162478,0.03770615810098228
4FGL J1953.6+1846,0.9102319289701256,0.10574813942758603,0.08976807102987436,0.10574813942758603,0.5645320871394904,0.14261338765594836,0.4354679128605096,0.14261338765594836,0.9124742950449319,0.034664571887666834,0.08752570495506802,0.034664571887666834,0.7099361479924237,0.04007443870393314,0.29006385200757634,0.04007443870393314
4FGL J1955.1+3321,0.9641396936461624,0.04557224361794583,0.03586030635383765,0.04557224361794583,0.9803346171780801,0.012794447842158546,0.019665382821919885,0.012794447842158546,0.8635041406672298,0.04726431137473413,0.13649585933277028,0.04726431137473412,0.9584906293327511,0.010871224231114257,0.04150937066724899,0.010871224231114257
4FGL J1958.5+3512,0.9995357630128594,0.00040779784878901834,0.0004642369871406651,0.00040779784878901867,0.9965118436425108,0.0023748397932952577,0.0034881563574890996,0.0023748397932952573,0.998069093156761,0.0025279297192595494,0.0019309068432390992,0.0025279297192595477,0.9911605016858631,0.002539930525123105,0.008839498314136923,0.002539930525123107
4FGL J2002.3+3246,0.9874306539605421,0.022317026856838385,0.012569346039458034,0.022317026856838385,0.9716457417549491,0.021439636833562533,0.028354258245050893,0.021439636833562533,0.9600450763018825,0.023605761278972303,0.039954923698117456,0.0236057612789723,0.8775396282569674,0.03481833412389496,0.1224603717430327,0.03481833412389496
4FGL J2004.1+2517,0.8416650551931009,0.15733342876333264,0.15833494480689905,0.15733342876333264,0.5780696324295784,0.17466858626207804,0.4219303675704217,0.17466858626207804,0.7913713815712698,0.0583373752216141,0.20862861842873012,0.05833737522161411,0.5918743148965518,0.07900839011959611,0.4081256851034482,0.07900839011959611
4FGL J2004.3+3339,0.7333766251382878,0.1925293756330457,0.2666233748617121,0.19252937563304567,0.4045983279434405,0.1457024324287092,0.5954016720565595,0.1457024324287092,0.7412291832170472,0.06662223906876408,0.25877081678295294,0.06662223906876409,0.3094802217843217,0.04754331962635457,0.6905197782156783,0.04754331962635457
4FGL J2013.5+3613,0.6301867715480635,0.26485742817572316,0.36981322845193654,0.26485742817572316,0.5763034032162112,0.14680660857468783,0.4236965967837888,0.14680660857468783,0.6568475438312753,0.06829782631426726,0.34315245616872464,0.06829782631426727,0.44011664737820105,0.06538331354900004,0.5598833526217989,0.06538331354900004
4FGL J2016.2+3712,0.9693244687870711,0.07954111944586514,0.030675531212928764,0.07954111944586514,0.9529675978653782,0.04406052171186734,0.047032402134621724,0.04406052171186734,0.9226719600194301,0.03679325096603039,0.07732803998056995,0.03679325096603039,0.7169590521727885,0.08166039530065994,0.28304094782721145,0.08166039530065994
4FGL J2016.3+4953,0.9961358403258426,0.007119398763791145,0.003864159674157464,0.007119398763791146,0.990502334937727,0.00848355175105303,0.009497665062272927,0.00848355175105303,0.9934202633878131,0.007836199097931216,0.00657973661218687,0.007836199097931212,0.984799362050989,0.005631740621824293,0.015200637949011032,0.005631740621824292
4FGL J2021.0+4031e,0.9541804698582821,0.11953581219812551,0.04581953014171786,0.11953581219812551,0.7741529674218408,0.1524807794128691,0.2258470325781592,0.1524807794128691,0.845456156715087,0.053201894156168224,0.154543843284913,0.053201894156168224,0.19822750787380744,0.07428295491083879,0.8017724921261926,0.07428295491083879
4FGL J2024.0+3202,0.9990580961054577,0.001178838123983766,0.0009419038945423157,0.001178838123983765,0.9928743935252576,0.004781584414136677,0.007125606474742274,0.004781584414136677,0.9861278961775692,0.013631097617866048,0.01387210382243068,0.013631097617866041,0.9831077037715965,0.005555497748635707,0.016892296228403374,0.005555497748635708
4FGL J2026.5+3718c,0.4829836164109513,0.24832068810910327,0.5170163835890487,0.24832068810910327,0.6513287556281284,0.14925227107089234,0.3486712443718716,0.14925227107089237,0.6989194183257962,0.06844270645610945,0.30108058167420393,0.06844270645610946,0.6081485767094285,0.09897843375053018,0.3918514232905716,0.09897843375053018
4FGL J2027.0+3343,0.994727054569481,0.048300615001050796,0.0052729454305189835,0.048300615001050796,0.9809665883376688,0.016775676424816366,0.01903341166233121,0.016775676424816366,0.9874797908639534,0.012374827434417245,0.012520209136046555,0.012374827434417236,0.916619092075053,0.03184512942612055,0.083380907924947,0.03184512942612055
4FGL J2028.6+4110e,0.7847232026877508,0.29986673229868266,0.21527679731224936,0.29986673229868266,0.33565121916297996,0.167837472152698,0.6643487808370201,0.167837472152698,0.8438660071508712,0.0553763945833987,0.15613399284912874,0.0553763945833987,0.08884338315294514,0.031331877749882206,0.9111566168470548,0.031331877749882206
4FGL J2032.6+4053,0.9457577926353525,0.08731386925826083,0.054242207364647486,0.08731386925826083,0.9816761564297172,0.014147439004010089,0.018323843570282924,0.014147439004010087,0.7634191647314056,0.06185500835590563,0.23658083526859447,0.061855008355905634,0.9570103093680477,0.012839780943939519,0.04298969063195232,0.012839780943939519
4FGL J2041.5+5554,0.9949617318008817,0.00767933630953339,0.005038268199118285,0.0076793363095333895,0.9021292043669077,0.06582210179626834,0.09787079563309221,0.06582210179626834,0.9808193152860039,0.013389004692907467,0.019180684713996102,0.013389004692907472,0.9102739795458835,0.019958094035095464,0.08972602045411648,0.019958094035095464
4FGL J2043.1+4256c,0.13466342196125916,0.1370057524282834,0.8653365780387408,0.13700575242828336,0.24987412906981182,0.13003456604244212,0.7501258709301881,0.13003456604244212,0.6358040396461943,0.06778076369446975,0.36419596035380575,0.06778076369446975,0.1930922997548791,0.05390135118540723,0.8069077002451208,0.05390135118540723
4FGL J2045.2+5026e,0.0361507460640433,0.04416436740524001,0.9638492539359567,0.04416436740524001,0.03547214072119207,0.02402831931507595,0.9645278592788079,0.02402831931507595,0.22773204891285365,0.07139471066059751,0.7722679510871463,0.07139471066059751,0.004518475265247398,0.0025818207393534984,0.9954815247347526,0.0025818207393534984
4FGL J2051.0+3049e,0.14333202077246118,0.14250709916447074,0.8566679792275388,0.14250709916447074,0.028442931650918973,0.020768457881813262,0.9715570683490811,0.020768457881813262,0.42316963508754346,0.07844331797120915,0.5768303649124567,0.07844331797120915,0.004566929871214056,0.0030760085726210615,0.9954330701287859,0.0030760085726210615
4FGL J2056.4+4351c,0.6746339238979845,0.22179906508311095,0.3253660761020156,0.22179906508311095,0.22088953437434714,0.11414792437660087,0.7791104656256529,0.11414792437660087,0.6800212359345701,0.06620262244468066,0.3199787640654299,0.06620262244468066,0.1792139435674755,0.033225698823114824,0.8207860564325246,0.033225698823114824
4FGL J2058.7+4454,0.9938429840979466,0.030646344906131755,0.006157015902053503,0.030646344906131752,0.9722084511928674,0.01994006287561725,0.027791548807132548,0.019940062875617254,0.9730612034258281,0.0160759653074195,0.026938796574171774,0.0160759653074195,0.9318488608724139,0.018135156088963964,0.06815113912758616,0.018135156088963964
4FGL J2059.7+4837,0.6774995691371501,0.2140291522288491,0.32250043086284985,0.2140291522288491,0.6315445480005808,0.15677847296848227,0.3684554519994192,0.15677847296848227,0.721228533798288,0.07193783678041035,0.2787714662017119,0.07193783678041035,0.4417163288150576,0.09333457104033326,0.5582836711849424,0.09333457104033326
4FGL J2114.8+2026,0.9999412622172201,0.00027190761452353384,5.8737782779973385e-05,0.0002719076145235339,0.9972327346370319,0.0017982401947367309,0.0027672653629681747,0.0017982401947367302,0.9984239936151038,0.0028258490191182895,0.0015760063848962655,0.0028258490191182834,0.999402264857525,0.00017367777880251178,0.000597735142475029,0.00017367777880251254
4FGL J2123.9+5158,0.8067663123019198,0.1743216204126921,0.19323368769808041,0.1743216204126921,0.7179998172381357,0.13394124443490654,0.2820001827618644,0.13394124443490654,0.6759274133626122,0.07226637999246968,0.3240725866373877,0.0722663799924697,0.6157590575501228,0.057763398745426825,0.38424094244987717,0.057763398745426825
