Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,OTHER_BDT_O,OTHER_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,OTHER_NN_O,OTHER_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,OTHER_RF_O,OTHER_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,OTHER_LR_O,OTHER_LR_STD_O
3FGL J1106.4-3643,280.5289611816406,21.528427124023438,-25.396653467972257,-27.629742145910896,-1.1840649192085904,4.136067395982008,2.2920713424682617,-0.649525449,-0.656103745,-0.373300297,-0.880996929,AGN,bcu,0,0.9886993777418117,0.011338548464862652,0.00893230680310885,0.010524629628711597,0.002368315455079311,0.0018679141835827883,0.9818664871723796,0.020051931281771445,0.0071314213647342365,0.005845391968630556,0.011002091462886094,0.016583985665122633,0.9295857763147235,0.03173188718959031,0.04475195007001156,0.023989925852746476,0.02566227361526504,0.014591646352514242,0.9675101592367861,0.02000301876685279,0.002335676850079798,0.0035384613283322556,0.03015416391313411,0.019104959301954706
3FGL J1107.4-4447,284.20660400390625,14.268017768859863,-24.788392460594824,-27.38287473192519,0.682259992221074,5.019062212089698,2.7139904499053955,-0.683301002,-0.842471598,-0.563512441,-0.999982436,AGN,fsrq,0,0.9985168386442943,0.0019973520613626515,1.3408323833013854E-4,1.1162955886431771E-4,0.0013490781173755252,0.0019714067221574456,0.9633081588391237,0.034514787891691115,0.011225968527031659,0.00861355743259887,0.025465872633844724,0.030031849504775283,0.9403994630147134,0.025336496139812023,0.026402867424917986,0.013843835688458454,0.03319766956036859,0.0195522093214139,0.944696351667557,0.03217949026074634,0.013752999377156974,0.011590562610071813,0.041550648955285964,0.028595095666555496
3FGL J1107.5+0223,253.34385681152344,54.92189407348633,-26.031870812448588,-27.703430473175032,-0.21543071360719274,3.931797059485615,2.116220712661743,-0.527284616,-0.659653568,-0.728283736,-0.10953029,AGN,bll,0,0.9984915061976894,9.590481760191915E-4,6.391722615297664E-4,6.00521352320657E-4,8.693215407808814E-4,5.853605704772997E-4,0.9908684485394591,0.011904235953403846,0.004127659592706411,0.008895972743871152,0.0050038918678344205,0.006455353579033352,0.9712004143003911,0.012463267678552612,0.011379957371126391,0.006760111717963107,0.017419628328482525,0.008611150275725525,0.9803549516524831,0.012688492614548755,0.001460251461191145,0.0018761666554697686,0.01818479688632582,0.012492141378187344
3FGL J1107.8+1502,234.30641174316406,63.06547927856445,-25.680820860278395,-27.671466100006384,0.27390061778215397,3.8920874469337248,1.9905468225479126,-0.532538026,-0.510540574,-0.305134885,-0.656062836,AGN,bll,0,0.9987203412725673,9.198429263703758E-4,6.115023223300373E-4,5.054777787940482E-4,6.681564051026663E-4,5.519244362656294E-4,0.9774033097517351,0.016450359491639772,0.011122974485068608,0.009030603477573892,0.011473715763196264,0.012023526836329915,0.9772664981516106,0.008965138346819388,0.008892077716769262,0.005361584721462476,0.013841424131620083,0.005675921016943923,0.9353623656273012,0.02485648170210295,0.019593686051458253,0.012274911527546015,0.04504394832124047,0.021370913917804515
3FGL J1109.4+2411,214.48306274414062,66.87492370605469,-26.359435614033888,-27.834212386345843,-0.8628300745374993,3.7012132431433207,1.886878490447998,0.242557206,-0.704600279,-0.497127515,-0.032576099,AGN,bll,0,0.9976378244394374,0.0019440559500700546,2.762707832976116E-4,2.6109738575018316E-4,0.0020859047772648523,0.0017896951566210553,0.9918956613603832,0.008143047912441572,0.003330442392367598,0.004013216802950941,0.004773896247249263,0.00565662914466808,0.9669240275124109,0.010664268336603654,0.012046930228828441,0.005639918916487604,0.02102904225876056,0.007478494490098439,0.9893677527674157,0.008249635606507663,2.5186563471605943E-4,3.908039159946542E-4,0.010380381597868095,0.008195996073837431
3FGL J1109.4-4815,285.94671630859375,11.223971366882324,-25.646836525138855,-27.48034082161531,0.6995582842449023,3.7965314725978883,2.494549036026001,-0.725694858,-0.704768051,-0.793840218,-0.720469378,AGN,bcu,0,0.9575478656268438,0.044657746784514354,0.013135827541143608,0.016104480722539023,0.029316306832012508,0.03708911958872057,0.8190833036325313,0.2009924755552622,0.07169514096877137,0.08525923331765337,0.10922155539869725,0.13858027815919602,0.8891939373774069,0.0375715500404629,0.033165865038357875,0.015390930450454067,0.07764019758423524,0.03134338039682199,0.626622142423493,0.08396580146949563,0.18027757774226721,0.08069048473222408,0.19310027983423975,0.05992719132750516
3FGL J1109.6+3734,180.4908447265625,66.20696258544922,-26.85009593686243,-27.929147526786963,0.39901819592100907,3.34953312282236,1.6594394445419312,0.563813549,0.999121004,-0.223098667,-0.224372868,AGN,bll,0,0.9982274117334726,0.001682281768187968,6.655285302958328E-4,8.543843324626796E-4,0.0011070597362316465,0.0012884944332954504,0.9763916373973834,0.035354144271650186,0.012849804452919627,0.027854540056128745,0.010758558149696971,0.013699245467102572,0.958463944653698,0.016883574988713058,0.01853564840489785,0.010940005811876718,0.023000406941403956,0.010865433485254086,0.9055891099962654,0.07198927491350736,0.07040821978203664,0.06691510780260503,0.024002670221697872,0.023135131598760877
3FGL J1110.0+7134,133.6653289794922,43.379085540771484,-26.31514849068315,-28.081757248648703,0.5849677402832942,3.8141495992111585,2.030729293823242,-0.600234267,-0.648422041,-0.266783279,-0.626741668,AGN,bll,0,0.9980254446654329,0.001940858510700875,6.086885491090428E-4,7.492529195822256E-4,0.0013658667854582474,0.0013844936975209643,0.9747909086742333,0.021054340160116796,0.012701069961750395,0.012727944070056584,0.012508021364016195,0.014850214016431192,0.968859312727229,0.017192489390512714,0.017105079267396444,0.01540856809790864,0.014035608005374687,0.005906614778484156,0.9563126994789896,0.02673614147533824,0.017029456716526614,0.01724980689835028,0.026657843804483907,0.016844551454849366
3FGL J1110.4-1835,272.0132751464844,38.138919830322266,-25.31402053544364,-27.460598029045585,0.6739539168480404,4.024873240506819,2.0201408863067627,0.030146186,-0.608698514,-0.478920976,-0.48384141,AGN,bll,0,0.9974574017720608,0.001536153345895679,0.0012462063088806063,9.538261618512693E-4,0.0012963919190585517,8.928732428274335E-4,0.9748446755216954,0.030538889141367983,0.011681927997863066,0.01644604391948711,0.013473396480441546,0.020843029453453916,0.9727272083697881,0.011515560925327132,0.01228102275937132,0.007184637925126731,0.01499176887084071,0.006838402727742091,0.8806609187043805,0.04059494594412562,0.02715159295138047,0.0191881940885892,0.09218748834423918,0.03742931945282598
3FGL J1111.9-6058,291.1507873535156,-0.3943401873111725,-23.89938600348861,-25.956944944726775,1.6575632809164924,4.297347581256281,1.7806917853046573,0.999942616,-0.555681858,-0.663637313,-0.84344432,PSR,PSR,16,0.01351971553663026,0.026930873893196507,0.4108412356349621,0.2699102684438091,0.5756390488284077,0.26910122131458464,0.00953959093501821,0.015482247954722268,0.18602128255246952,0.12261712904903557,0.8044391265125123,0.12927112554341816,0.04512617324972912,0.02425499052124668,0.3698844202461078,0.10579629976012782,0.5849894065041631,0.10474390826236706,0.06022943602056196,0.03910879106002252,0.1830065801665398,0.08291245971782804,0.7567639838128982,0.0961095045050154
3FGL J1111.9-6038,291.0348815917969,-0.08761725574731827,-23.203444058558993,-26.030475353309033,2.042186639879946,3.8434693543555967,1.7233861433648576,-0.52505696,-0.5194687,-0.6016011,-0.7671582,OTHER,spp,0,0.0033202437238609066,0.0023107462151473776,0.3049570768458394,0.21903345295823934,0.6917226794302996,0.21903290785634694,5.777975059854363E-4,0.0014647568571621843,0.5552706644877317,0.13729709533236198,0.444151538006283,0.13762750439412114,0.06687545987348156,0.03085867469678296,0.3174310055997147,0.0958097255792116,0.6156935345268036,0.09993425830128679,0.01598346426690396,0.011002646029909907,0.4779813362133371,0.09509761682773037,0.5060351995197591,0.09880604972592594
3FGL J1112.4+3449,186.8402557373047,67.50630187988281,-24.94130046708586,-27.679017307440937,1.2991231008551154,5.115817021799812,2.219595409684287,-0.438972593,-0.70992605,-0.78342024,-0.725413584,AGN,fsrq,0,0.9990258681637305,6.069570420123407E-4,5.065728980353217E-4,4.553769512869735E-4,4.67558938234011E-4,3.401977826383107E-4,0.9847635764505817,0.012915947905061505,0.007670633214756621,0.00837407895531502,0.007565790334661762,0.008512256620718708,0.9658842066502644,0.0171051972457945,0.017855698554721338,0.011671663256829546,0.016260094795014394,0.010370622591928858,0.9501307131460118,0.033988793697882144,0.028011983629869203,0.020217442649846106,0.021857303224119027,0.025814974430354517
3FGL J1112.6+1749,229.97933959960938,65.40654754638672,-26.843500377059872,-27.824213847288192,0.5852508245275158,3.4940625907255534,1.4669276475906372,-0.909079194,-0.502551052,-0.229500471,-0.076485355,AGN,bll,0,0.9963665414331803,0.004109615703019925,6.622225367665367E-4,7.722676447816896E-4,0.002971236030053265,0.003952261249032926,0.9894341530872923,0.014537787311714031,0.004975244828033269,0.010553979504505945,0.005590602084674391,0.006934180502996072,0.959551073107676,0.01867636613114696,0.02139349437449688,0.015330519475037394,0.019055432517827306,0.00917072865210502,0.9712540900788446,0.02288238145108045,0.004599918596128046,0.010877728423679137,0.024145991325027358,0.019638236646868933
3FGL J1117.0+2014,225.58892822265625,67.3701400756836,-24.61106644379768,-27.111640026635445,-2.301619502145614,4.559995540629508,1.866652011871338,-0.384973137,-0.455866202,-0.43098236,-0.415920094,AGN,bll,0,0.9997851984369552,1.6823070536166765E-4,5.6382370339600413E-5,4.190769241287009E-5,1.5841919270519092E-4,1.487301879103018E-4,0.9928338479061317,0.006868206272701665,0.0029445955903356445,0.0032600774021432264,0.00422155650353274,0.004800502873806522,0.9797303393763348,0.010385534551951113,0.007526630925356827,0.005792408731547763,0.012743029698308454,0.00811334567729306,0.992358153808603,0.0069901931756929355,3.0227318630016154E-5,6.29581964603741E-5,0.007611618872766872,0.006983739650954487
3FGL J1117.3+2546,211.2381591796875,68.92180633544922,-26.571745268726456,-28.041839222611376,-0.6413072345233966,3.6704225091158214,2.146899700164795,-0.78595998,-0.149164346,-0.661213437,-0.824346429,AGN,bll,0,0.9655110553089465,0.024080697985427817,0.02909871304259427,0.022341226440756135,0.005390231648459189,0.005645698235693812,0.969083613525813,0.03268778643296412,0.016693223053697595,0.020690805120380382,0.014223163420489399,0.017951437905206168,0.8916041511384055,0.038152992983741855,0.07083181758365249,0.03232007012652478,0.03756403127794183,0.015171683853893767,0.9394625550518976,0.03630480934289067,0.03856266955705032,0.03151421930424138,0.02197477539105203,0.014609318005106373
3FGL J1117.7-4632,286.62066650390625,13.342768669128418,-25.521226693277303,-27.457021592234785,1.3427452555859745,4.1887861166635885,2.430299758911133,-0.27645279,-0.849949562,-0.766348916,-0.356394823,AGN,fsrq,0,0.939660014031873,0.10798416603400957,0.02832670945548133,0.046857552230849024,0.03201327651264556,0.0850677142295911,0.9558903854056261,0.0685064032438659,0.012783267108439904,0.01662207857003893,0.031326347485934006,0.0550532261021728,0.8687432252254627,0.04953364348052344,0.06743661417743423,0.02986889475393643,0.06382016059710303,0.03323200387484463,0.8242386707028257,0.08421348392772929,0.05862510150034415,0.06835403127837027,0.11713622779683003,0.06029474308438553
3FGL J1117.9+5355,149.2092742919922,58.170448303222656,-25.54021345762886,-27.707994017965778,0.7609495873314501,3.968151450589759,1.930389642715454,-0.604121299,-0.433216627,-0.445112229,-0.443637428,AGN,bll,0,0.9966054159212498,0.0053467676087183835,0.0017047722223512112,0.0038576219891138584,0.0016898118563989345,0.001965209544827134,0.9804648718485399,0.02058357569614949,0.009808856709745007,0.01570273211472249,0.009726271441715145,0.01158607693683833,0.9760641785309865,0.010098521708119671,0.009628610672447172,0.005711911834931029,0.014307210796566383,0.006864360279996938,0.9304021069042315,0.030026501263037016,0.02757769447003633,0.020753911110236625,0.04202019862573205,0.021301862246128355
3FGL J1118.2-0411,263.699462890625,51.43489456176758,-25.2006720918732,-27.535108620544847,1.1482485488727243,5.899581844027557,2.5653841495513916,-0.599770999,-0.799636128,-0.761654298,-0.999074942,AGN,agn,0,0.9989904712120664,8.064205319114504E-4,5.661347651239038E-4,5.379759619632996E-4,4.4339402280978705E-4,3.8696803492037574E-4,0.9894615336608427,0.012812246112401804,0.004988540508730877,0.009547844672361158,0.005549925830426673,0.006968575669148595,0.9488353186721455,0.02117483815644533,0.03360743267682804,0.017845153495224083,0.017557248651026338,0.00913112842211302,0.9916871208386557,0.008003415486953413,0.0027914638774042475,0.003470331471989504,0.0055214152839399774,0.0069009936958429495
3FGL J1119.1-6127,292.1457214355469,-0.5418009161949158,-23.189582450635346,-26.286093952940853,0.8328424464383288,4.13914088738682,2.359264612197876,-0.462218092,-0.659811504,-0.680453323,-0.768415947,PSR,PSR,0,0.09874968433570877,0.11206568506181025,0.08102105934955783,0.0811797772571326,0.8202292563147334,0.14405408670042102,0.012082875865770544,0.023833093099196324,0.18677570065073,0.11840436834441881,0.8011414234834995,0.12866393159394585,0.15935732116293544,0.060853229378239664,0.17367556647163318,0.06901109052497592,0.6669671123654314,0.08665393032285733,0.13451959501419364,0.06305451360731086,0.15629180174784332,0.07593902382119629,0.7091886032379631,0.1000784086351219
3FGL J1119.7-3046,280.6408996582031,28.094886779785156,-26.735020339833458,-27.76398919588161,-0.3594459849674038,3.564647102662085,1.5393491983413696,0.3330983,-0.756325418,0.782517628,-0.24611055,AGN,bll,0,0.9980867907748019,0.0017126826699846998,2.1306862994714446E-4,2.057787367597768E-4,0.00170014059525096,0.0016490704119185538,0.990602427101268,0.009505685952792272,0.0036775085335947824,0.0038544430067900533,0.005720064365137327,0.0071300287743733155,0.9656147187103971,0.012799873768231875,0.011916882877848875,0.0070261865599490995,0.022468398411753906,0.00962750211555191,0.9824446033718754,0.02331428051783959,1.3314732566866564E-4,4.4240357498163876E-4,0.017422249302455898,0.02322303192024024
3FGL J1120.8+4212,167.8412322998047,66.16793823242188,-24.780271399170235,-27.029296418708185,0.3445010895263489,3.6247431754709525,1.6163506507873535,-0.574151033,-0.327433708,-0.240351415,-0.181876047,AGN,bll,0,0.9593467502541281,0.04623347677468885,0.0035141331111048536,0.003887541161587663,0.037139116634767,0.045516061248964186,0.9835370649609725,0.020400660661411493,0.007405090500596575,0.013130393233958326,0.009057844538430969,0.012451559245235996,0.8796270584406425,0.0417777114255889,0.03655241768902518,0.01881473980043099,0.08382052387033241,0.03331333214154812,0.8266096923248298,0.06456403736692691,0.01581271254891878,0.017155112545447965,0.15757759512625139,0.06393931593789111
3FGL J1121.4-0554,266.2350158691406,50.44778060913086,-24.282670260385007,-27.30590052861205,1.1070090865691475,6.700078729017339,2.36649489402771,-0.521652554,-0.705207821,-0.617266498,-0.887266071,AGN,fsrq,0,0.9973059499335278,0.0017451317117332154,0.002244345111382111,0.001592682096221833,4.4970495508996674E-4,3.415990844733207E-4,0.9924086293544893,0.007436944759903163,0.0033302816191623243,0.003684824660460941,0.004261089026348314,0.0049946306369352085,0.93737772654766,0.02672736839231574,0.04171939869360928,0.021859931103245512,0.02090287475873073,0.011940290694719235,0.9972925086276381,0.003719063359829361,3.2470294115457307E-4,8.024240006342197E-4,0.002382788431207323,0.0036454966828240367
3FGL J1123.2-6415,293.5356140136719,-3.010378122329712,-24.361727843537686,-26.880102079382326,1.5094562509192302,5.350827236281438,2.612182339551437,-0.636152135,-0.829606623,-0.856029231,-0.540114363,AGN,bcu,0,0.9881622559583488,0.010990698913455731,0.001134730157420419,0.0012366864283511424,0.010703013884230565,0.010776600745084648,0.6305383522603685,0.307057208386537,0.05141361528039957,0.08348976776934257,0.3180480324592319,0.28064479167149425,0.8662116053290051,0.04925847992030699,0.04359527111069842,0.022184388110970028,0.0901931235602965,0.03897233176924196,0.9191395250893993,0.04323963958527189,0.010265815942209742,0.01173206546006494,0.0705946589683908,0.04212034294986588
3FGL J1123.6+7231,131.77345275878906,43.06325912475586,-27.1288687137115,-28.16463093846492,1.0858460858600187,3.1907983186120785,1.5933715105056763,-0.879827096,-0.566481115,-0.542727844,0.134243695,AGN,bll,0,0.9104015242008886,0.1300049506642864,0.07902537639423769,0.12910372985662097,0.010573099404873639,0.01217846903165975,0.9814457969584903,0.024414294650464838,0.008727107190765294,0.014800939365293317,0.009827095850744337,0.015945010178713147,0.812935388258967,0.06559993968669425,0.1113603657729611,0.04400203150400628,0.07570424596807183,0.03814269485356516,0.9430112912500598,0.06693773186168646,0.026040628157122922,0.05695441687668093,0.030948080592817364,0.03057562408238761
3FGL J1123.9-3653,284.0843200683594,22.75874137878418,-25.05353374875683,-27.54827273805101,1.9528553589379898,3.543305207535064,1.6628059023449964,-0.275397443,-0.43883785,-0.542303561,-0.917345807,PSR,PSR,0,0.0040355057483354665,0.003657941309234224,0.9929505269172322,0.007584454185973234,0.003013967334432298,0.005625994173816288,0.0070351060123698935,0.01434217690309292,0.949451450578499,0.07501556671168111,0.043513443409131186,0.07197782805716617,0.04712441512595035,0.024270277741555425,0.8854933423714405,0.039147217304924764,0.06738224250260903,0.029267038618384596,0.03275816660832524,0.016591719192199667,0.9160473894678378,0.038257969981549345,0.05119444392383695,0.028399824516277317
3FGL J1124.1+2337,218.15176391601562,70.00226593017578,-25.727701905079435,-27.85709890630898,-1.3891567349415332,4.085608238731571,2.4591012001037598,-0.661138531,-0.752140608,-0.494045191,-0.833859941,AGN,fsrq,0,0.9967142075992977,0.0027340398722162174,0.0014629516649848917,0.0013188951130322193,0.0018228407357173957,0.00208117343075785,0.9897625221033826,0.010569988983070397,0.00437860580970431,0.005724846498296602,0.005858872086913006,0.006477701668974687,0.9606530033886314,0.01523135014474222,0.015189428409860982,0.007740531005272087,0.024157568201507766,0.011204596612986421,0.9853007398375212,0.011197092038301937,0.0015327902974793027,0.0015792307753027047,0.013166469864999527,0.010643573662678704
3FGL J1124.5-5915,292.0156555175781,1.7629956007003784,-23.514537220786607,-26.486266928683374,2.1436398636002236,3.58244537282092,2.346973547534642,-0.49765125,-0.609116419,-0.792370459,-0.856134739,PSR,PSR,0,0.002453444691307835,0.0037361188609527115,0.9506674102369953,0.060662991610591056,0.046879145071696916,0.059663380277732436,5.952889347899343E-4,0.0017053768233257604,0.8086868131665731,0.09968988058743222,0.19071789789863702,0.09939715069417386,0.06533273174651423,0.036873156766721614,0.6995501691462744,0.09479121492231363,0.23511709910721135,0.08105181981844899,0.0038541426196750696,0.003300390710694349,0.8721142925054429,0.06245800784629325,0.12403156487488198,0.06081375607303916
3FGL J1124.9+4932,153.6555938720703,62.1100959777832,-26.39233793584898,-27.927781534934514,-0.3309485678564385,4.109648533403809,1.8031047582626343,-0.839328035,-0.445990062,-0.306344773,-0.149158276,AGN,bll,0,0.9997264118562453,1.724913404337198E-4,1.144345017568871E-4,8.923802713081588E-5,1.5915364199769547E-4,1.1602756910618109E-4,0.9919571488666113,0.007648258424802078,0.003638882406064924,0.0048082066363956105,0.004403968727323657,0.004938732979153237,0.9805881005827697,0.008840627937606585,0.010054034608827492,0.007803887387472454,0.009357864808402727,0.0036589007162252667,0.995870658235895,0.003184756720997974,1.685339855038904E-4,2.1736735190719254E-4,0.003960807778601284,0.0031438401273300247
