Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,Flags_3FGL,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,Flags_Catalog
3FGL J1103.9-5357,287.424835,5.64830923,-23.9702139,-26.8418078,1.22080196,5.20908492,2.01768301,-0.509755069,-0.593400579,-0.613727856,-0.637546712,AGN,bll,840.1418,LogParabola,PKS 1101-536,0,0.999833685,1.52552913E-4,1.66314873E-4,1.52552913E-4,0.984349338,0.0318781909,0.015650662,0.0318781909,0.991001303,0.00872966175,0.0089986971,0.00872966175,0.988128202,0.00283392524,0.0118717983,0.00283392524,0.999680909,3.22274719E-4,3.19090766E-4,3.22274719E-4,0.898343908,0.142192723,0.101656092,0.142192723,0.978153178,0.0191820065,0.0218468218,0.0191820065,0.957857752,0.0169299967,0.0421422476,0.0169299967,0
3FGL J1104.3+0730,245.673309,57.91959,-25.5686086,-27.6772552,0.0346185967,4.12679414,2.19309044,-0.467879097,-0.699844418,-0.61168149,-0.393102003,AGN,bll,1272.6943,PowerLaw,MG1 J110424+0730,0,0.999924145,7.43725108E-5,7.58547787E-5,7.43725108E-5,0.995503323,0.00959737838,0.00449667668,0.00959737838,0.997950175,0.00253371818,0.0020498245,0.00253371818,0.998707811,4.61734971E-4,0.00129218881,4.61734971E-4,0.99989091,1.17179304E-4,1.09089702E-4,1.17179304E-4,0.972898791,0.056509799,0.0271012092,0.056509799,0.99424929,0.00697896054,0.00575071002,0.00697896054,0.983727304,0.0101463641,0.0162726956,0.0101463641,0
3FGL J1104.4+3812,179.826935,65.0346527,-21.6831183,-25.6974362,-0.522157207,6.62685541,1.77164221,-0.360062833,-0.454555072,-0.371881221,-0.317998347,AGN,BLL,1187.1278,PowerLaw,Mkn 421,0,0.930886351,0.138467241,0.0691136488,0.138467241,0.99669245,0.00763582745,0.00330754992,0.00763582745,0.840363421,0.0710142829,0.159636579,0.0710142829,0.999999381,4.87200749E-7,6.18532967E-7,4.87200749E-7,0.992347795,0.0118688079,0.00765220548,0.0118688079,0.983415154,0.0358996167,0.0165848462,0.0358996167,0.957504084,0.0333870732,0.0424959162,0.0333870732,0.999998695,1.65550858E-6,1.30464994E-6,1.65550858E-6,0
3FGL J1105.2-6113,290.502899,-0.941154718,-23.8967319,-26.1178276,0.592591529,4.02658029,2.43273091,-0.641022431,-0.762021346,-0.908316499,-0.357230993,PSR,PSR,1389.2228,PowerLaw,PSR J1105-6107,528,0.751454401,0.219553664,0.248545599,0.219553664,0.973202501,0.0711326595,0.0267974993,0.0711326595,0.586181412,0.113207724,0.413818588,0.113207724,0.987844746,0.00439996761,0.0121552543,0.00439996761,0.360823642,0.281979819,0.639176358,0.281979819,0.795566803,0.188765493,0.204433197,0.188765493,0.499294987,0.163333153,0.500705013,0.163333153,0.874684877,0.0715472239,0.125315123,0.0715472239,0
3FGL J1105.9+2814,204.051132,66.672905,-25.045876,-27.7567386,-0.420105909,5.18093333,2.46715975,-0.725571687,-0.605437598,-0.741904397,-0.799801509,AGN,fsrq,571.0546,PowerLaw,MG2 J110606+2812,0,0.999778274,2.67100583E-4,2.21725931E-4,2.67100583E-4,0.996647794,0.00926217761,0.00335220579,0.00926217761,0.990929576,0.00797460457,0.00907042424,0.00797460457,0.999889717,5.09080152E-5,1.1028319E-4,5.09080152E-5,0.999710818,4.29064529E-4,2.89182162E-4,4.29064529E-4,0.982558483,0.036439772,0.0174415165,0.036439772,0.978854823,0.0184684258,0.0211451768,0.0184684258,0.998739811,0.00101524901,0.00126018859,0.00101524901,0
3FGL J1106.4-3643,280.528961,21.5284271,-25.3966535,-27.6297421,-1.18406492,4.1360674,2.29207134,-0.649525449,-0.656103745,-0.373300297,-0.880996929,AGN,bcu,1011.2615,PowerLaw,PMN J1106-3647,0,0.994627949,0.00581338452,0.00537205143,0.00581338452,0.994969821,0.0099232862,0.00503017852,0.0099232862,0.977628697,0.0153216864,0.0223713029,0.0153216864,0.999892927,6.17575293E-5,1.07073202E-4,6.17575293E-5,0.979455586,0.0243647615,0.0205444136,0.0243647615,0.976633655,0.0389916879,0.0233663452,0.0389916879,0.920266448,0.0454202335,0.0797335523,0.0454202335,0.99834062,0.00128878978,0.00165938004,0.00128878978,0
3FGL J1107.4-4447,284.206604,14.2680178,-24.7883925,-27.3828747,0.682259992,5.01906221,2.71399045,-0.683301002,-0.842471598,-0.563512441,-0.999982436,AGN,fsrq,409.3596,PowerLaw,PKS 1104-445,0,0.999805354,1.90608171E-4,1.9464563E-4,1.90608171E-4,0.991994214,0.011975082,0.00800578574,0.011975082,0.980142151,0.0115415128,0.0198578493,0.0115415128,0.991608891,0.00238311011,0.00839110906,0.00238311011,0.999804968,2.50058221E-4,1.95032242E-4,2.50058221E-4,0.950002109,0.090261717,0.0499978914,0.090261717,0.969471164,0.0212541157,0.0305288359,0.0212541157,0.958783181,0.0201797416,0.0412168189,0.0201797416,0
3FGL J1107.5+0223,253.343857,54.9218941,-26.0318708,-27.7034305,-0.215430714,3.93179706,2.11622071,-0.527284616,-0.659653568,-0.728283736,-0.10953029,AGN,bll,1979.6333,PowerLaw,NVSS J110735+022225,0,0.999860581,2.30310034E-4,1.39418694E-4,2.30310034E-4,0.995936273,0.00835056808,0.00406372693,0.00835056808,0.993785646,0.00538736694,0.00621435374,0.00538736694,0.999705406,1.40313429E-4,2.94594011E-4,1.40313429E-4,0.999652523,4.42390703E-4,3.47477344E-4,4.42390703E-4,0.976220354,0.0487111259,0.0237796462,0.0487111259,0.983153712,0.0147672679,0.0168462879,0.0147672679,0.994034118,0.00523675585,0.00596588236,0.00523675585,0
3FGL J1107.8+1502,234.306412,63.0654793,-25.6808209,-27.6714661,0.273900618,3.89208745,1.99054682,-0.532538026,-0.510540574,-0.305134885,-0.656062836,AGN,bll,2091.0593,PowerLaw,RX J1107.7+1502,0,0.999834725,1.62879199E-4,1.6527481E-4,1.62879199E-4,0.995275113,0.0088245347,0.00472488686,0.0088245347,0.996468346,0.00490783233,0.00353165433,0.00490783233,0.991167014,0.00254827789,0.00883298621,0.00254827789,0.998806834,0.00147562107,0.00119316596,0.00147562107,0.964016643,0.0559103918,0.0359833574,0.0559103918,0.993514443,0.00789402054,0.00648555714,0.00789402054,0.928952454,0.032133651,0.071047546,0.032133651,0
3FGL J1109.4+2411,214.483063,66.8749237,-26.3594356,-27.8342124,-0.862830075,3.70121324,1.88687849,0.242557206,-0.704600279,-0.497127515,-0.032576099,AGN,bll,3412.1594,PowerLaw,1ES 1106+244,0,0.999921599,7.19247331E-5,7.8401106E-5,7.19247331E-5,0.996694661,0.00646164395,0.00330533914,0.00646164395,0.996207211,0.00326333993,0.00379278935,0.00326333993,0.99996429,2.16913934E-5,3.5709561E-5,2.16913934E-5,0.999899956,8.3949912E-5,1.00043855E-4,8.3949912E-5,0.983379737,0.0321729585,0.0166202633,0.0321729585,0.993218042,0.00697213525,0.00678195808,0.00697213525,0.999339122,7.38416142E-4,6.60878167E-4,7.38416142E-4,0
3FGL J1109.4-4815,285.946716,11.2239714,-25.6468365,-27.4803408,0.699558284,3.79653147,2.49454904,-0.725694858,-0.704768051,-0.793840218,-0.720469378,AGN,bcu,803.4223,PowerLaw,PMN J1109-4815,0,0.998939283,0.00132795149,0.00106071676,0.00132795149,0.958542568,0.066588994,0.0414574318,0.066588994,0.988310912,0.0064796258,0.0116890877,0.0064796258,0.92002277,0.0152623896,0.0799772301,0.0152623896,0.985433156,0.0158497307,0.0145668436,0.0158497307,0.542003852,0.266011857,0.457996148,0.266011857,0.924711365,0.0419613998,0.0752886355,0.0419613998,0.422716329,0.0899757212,0.577283671,0.0899757212,0
3FGL J1109.6+3734,180.490845,66.2069626,-26.8500959,-27.9291475,0.399018196,3.34953312,1.65943944,0.563813549,0.999121004,-0.223098667,-0.224372868,AGN,bll,8133.7954,PowerLaw,NVSS J110938+373609,0,0.999751194,3.07970177E-4,2.4880633E-4,3.07970177E-4,0.995244482,0.00850622473,0.00475551804,0.00850622473,0.983975182,0.0140109339,0.0160248179,0.0140109339,0.98794317,0.00471010108,0.01205683,0.00471010108,0.999104979,9.91069068E-4,8.95020848E-4,9.91069068E-4,0.962011136,0.0554135602,0.037988864,0.0554135602,0.980944554,0.0166822258,0.0190554456,0.0166822258,0.938855342,0.037705537,0.0611446576,0.037705537,0
3FGL J1110.0+7134,133.665329,43.3790855,-26.3151485,-28.0817572,0.58496774,3.8141496,2.03072929,-0.600234267,-0.648422041,-0.266783279,-0.626741668,AGN,bll,2887.0454,PowerLaw,RX J1110.5+7133,0,0.999821705,4.99495693E-4,1.78295403E-4,4.99495693E-4,0.992887841,0.0117893273,0.00711215882,0.0117893273,0.991982527,0.010479098,0.00801747289,0.010479098,0.981302596,0.00474433098,0.0186974035,0.00474433098,0.99912828,0.00117871203,8.71720374E-4,0.00117871203,0.929654567,0.0927828375,0.0703454328,0.0927828375,0.98465351,0.0173036987,0.0153464903,0.0173036987,0.879842398,0.0474238233,0.120157602,0.0474238233,0
3FGL J1110.4-1835,272.013275,38.1389198,-25.3140205,-27.460598,0.673953917,4.02487324,2.02014089,0.030146186,-0.608698514,-0.478920976,-0.48384141,AGN,bll,1741.1316,PowerLaw,CRATES J1110-1835,0,0.999394806,5.16674903E-4,6.05194149E-4,5.16674903E-4,0.992319563,0.0122628223,0.00768043666,0.0122628223,0.994487013,0.00522346458,0.00551298739,0.00522346458,0.98262034,0.0035698148,0.01737966,0.0035698148,0.998750067,0.00109702671,0.00124993279,0.00109702671,0.947074832,0.064254872,0.0529251675,0.064254872,0.986473648,0.0132420883,0.0135263517,0.0132420883,0.885379999,0.0365819568,0.114620001,0.0365819568,0
3FGL J1111.9-6058,291.150787,-0.394340187,-23.899386,-25.9569449,1.65756328,4.29734758,1.78069179,0.999942616,-0.555681858,-0.663637313,-0.84344432,PSR,PSR,3896.8267,PLExpCutoff,PSR J1112-6103,16,0.131974955,0.204612842,0.868025045,0.204612842,0.321371767,0.195401769,0.678628233,0.195401769,0.249122194,0.0836549169,0.750877806,0.0836549169,0.580594716,0.0695720193,0.419405284,0.0695720193,0.0258656947,0.086536995,0.974134305,0.086536995,0.0952106194,0.111022326,0.904789381,0.111022326,0.122560523,0.108159562,0.877439477,0.108159562,0.259717991,0.0861991766,0.740282009,0.0861991766,0
3FGL J1111.9-6038,291.034882,-0.0876172557,-23.2034441,-26.0304754,2.04218664,3.84346935,1.72338614,-0.52505696,-0.5194687,-0.6016011,-0.7671582,OTHER,spp,2979.1165,LogParabola,,0,0.0102217813,0.0201632063,0.989778219,0.0201632063,0.0400071501,0.123079059,0.95999285,0.123079059,0.302140062,0.0834182605,0.697859938,0.0834182605,0.0578633832,0.0148797865,0.942136617,0.0148797865,0.0085657921,0.0134270051,0.991434208,0.0134270051,0.0128965019,0.0526041851,0.987103498,0.0526041851,0.307562499,0.0908685136,0.692437501,0.0908685136,0.00797331688,0.00374532621,0.992026683,0.00374532621,0
3FGL J1112.4+3449,186.840256,67.5063019,-24.9413005,-27.6790173,1.2991231,5.11581702,2.21959541,-0.438972593,-0.70992605,-0.78342024,-0.725413584,AGN,fsrq,437.4505,LogParabola,TXS 1109+350,0,0.999852068,1.46892228E-4,1.47931766E-4,1.46892228E-4,0.993911212,0.00763661914,0.006088788,0.00763661914,0.987900558,0.00936354203,0.0120994417,0.00936354203,0.968067534,0.00659681733,0.0319324662,0.00659681733,0.999733066,2.41739263E-4,2.66933917E-4,2.41739263E-4,0.959893406,0.052683185,0.040106594,0.052683185,0.980725898,0.0177119119,0.0192741022,0.0177119119,0.830860517,0.0626725068,0.169139483,0.0626725068,0
3FGL J1112.6+1749,229.97934,65.4065475,-26.8435004,-27.8242138,0.585250825,3.49406259,1.46692765,-0.909079194,-0.502551052,-0.229500471,-0.076485355,AGN,bll,13985.763,PowerLaw,1RXS J111224.2+175131,0,0.974990311,0.148327015,0.0250096893,0.148327015,0.996189615,0.0079853384,0.0038103847,0.0079853384,0.983294948,0.0175209233,0.0167050519,0.0175209233,0.996539314,0.00158406353,0.0034606865,0.00158406353,0.999159725,0.00110756585,8.40275081E-4,0.00110756585,0.964248564,0.0617863724,0.0357514355,0.0617863724,0.984079227,0.0149677132,0.0159207734,0.0149677132,0.972229982,0.0214172363,0.0277700176,0.0214172363,0
3FGL J1117.0+2014,225.588928,67.3701401,-24.6110664,-27.11164,-2.3016195,4.55999554,1.86665201,-0.384973137,-0.455866202,-0.43098236,-0.415920094,AGN,bll,2095.6445,PowerLaw,RBS 0958,0,0.999967183,2.42044313E-5,3.28169988E-5,2.42044313E-5,0.995880181,0.0106131451,0.00411981886,0.0106131451,0.99633153,0.00417407573,0.00366846976,0.00417407573,0.999999733,2.39556756E-7,2.67080635E-7,2.39556756E-7,0.999941589,5.05181485E-5,5.84110168E-5,5.05181485E-5,0.983173504,0.0378004446,0.0168264958,0.0378004446,0.997063613,0.00649199551,0.00293638659,0.00649199551,0.999993811,9.25082369E-6,6.18890344E-6,9.25082369E-6,0
3FGL J1117.3+2546,211.238159,68.9218063,-26.5717453,-28.0418392,-0.641307235,3.67042251,2.1468997,-0.78595998,-0.149164346,-0.661213437,-0.824346429,AGN,bll,1865.2909,PowerLaw,RX J1117.6+2548,0,0.988342946,0.0126766429,0.0116570538,0.0126766429,0.995723572,0.0105189746,0.00427642829,0.0105189746,0.945661901,0.0267662226,0.0543380994,0.0267662226,0.998416819,6.87753729E-4,0.00158318119,6.87753729E-4,0.977137699,0.0189015029,0.022862301,0.0189015029,0.977163614,0.0489517458,0.0228363858,0.0489517458,0.882442164,0.053386138,0.117557836,0.053386138,0.960404275,0.0282108455,0.0395957246,0.0282108455,0
3FGL J1117.7-4632,286.620667,13.3427687,-25.5212267,-27.4570216,1.34274526,4.18878612,2.43029976,-0.27645279,-0.849949562,-0.766348916,-0.356394823,AGN,fsrq,851.79834,PowerLaw,PKS 1116-46,0,0.986687906,0.0164698147,0.0133120943,0.0164698147,0.944244398,0.0737463442,0.0557556016,0.0737463442,0.95532231,0.0235342175,0.0446776902,0.0235342175,0.933407513,0.0199275836,0.0665924874,0.0199275836,0.97197075,0.0384977259,0.0280292496,0.0384977259,0.552452187,0.292917345,0.447547813,0.292917345,0.902266439,0.0409108937,0.0977335611,0.0409108937,0.643093803,0.138058053,0.356906197,0.138058053,0
3FGL J1117.9+5355,149.209274,58.1704483,-25.5402135,-27.707994,0.760949587,3.96815145,1.93038964,-0.604121299,-0.433216627,-0.445112229,-0.443637428,AGN,bll,2152.8586,PowerLaw,NVSS J111757+535553,0,0.999747345,1.99937857E-4,2.52655267E-4,1.99937857E-4,0.994069611,0.00978433035,0.00593038907,0.00978433035,0.995994082,0.00410913223,0.00400591843,0.00410913223,0.97618218,0.00560140059,0.0238178196,0.00560140059,0.998938675,9.06762648E-4,0.00106132507,9.06762648E-4,0.946676225,0.0648222465,0.0533237747,0.0648222465,0.988862999,0.011340166,0.0111370013,0.011340166,0.833084695,0.0606923617,0.166915305,0.0606923617,0
3FGL J1118.2-0411,263.699463,51.4348946,-25.2006721,-27.5351086,1.14824855,5.89958184,2.56538415,-0.599770999,-0.799636128,-0.761654298,-0.999074942,AGN,agn,571.84216,PowerLaw,PMN J1118-0413,0,0.999185214,6.36866037E-4,8.14785768E-4,6.36866037E-4,0.994507234,0.0126258247,0.00549276641,0.0126258247,0.980372088,0.00969621901,0.0196279117,0.00969621901,0.997138969,9.14960177E-4,0.00286103131,9.14960177E-4,0.999638264,3.79013936E-4,3.61736473E-4,3.79013936E-4,0.97223003,0.055189409,0.02776997,0.055189409,0.970987791,0.0222519935,0.0290122094,0.0222519935,0.990413376,0.00562896842,0.00958662363,0.00562896842,0
3FGL J1119.1-6127,292.145721,-0.541800916,-23.1895825,-26.286094,0.832842446,4.13914089,2.35926461,-0.462218092,-0.659811504,-0.680453323,-0.768415947,PSR,PSR,1092.5222,PowerLaw,PSR J1119-6127,0,0.84227992,0.177012314,0.15772008,0.177012314,0.89563648,0.115607855,0.10436352,0.115607855,0.71750125,0.0922391534,0.28249875,0.0922391534,0.859233415,0.0343109721,0.140766585,0.0343109721,0.500244921,0.268626128,0.499755079,0.268626128,0.391467818,0.237705675,0.608532182,0.237705675,0.587002318,0.107151002,0.412997682,0.107151002,0.378351222,0.104710323,0.621648778,0.104710323,0
3FGL J1119.7-3046,280.6409,28.0948868,-26.7350203,-27.7639892,-0.359445985,3.5646471,1.5393492,0.3330983,-0.756325418,0.782517628,-0.24611055,AGN,bll,10678.634,PowerLaw,1RXS J111941.0-304652,0,0.999876519,1.18691614E-4,1.2348069E-4,1.18691614E-4,0.996364477,0.00528720852,0.00363552334,0.00528720852,0.995457779,0.0044151136,0.00454222092,0.0044151136,0.9999374,4.32085174E-5,6.26001609E-5,4.32085174E-5,0.999796029,2.11321891E-4,2.03970705E-4,2.11321891E-4,0.970042353,0.0801084302,0.0299576467,0.0801084302,0.994151932,0.00615982771,0.00584806765,0.00615982771,0.999876222,1.63069627E-4,1.23778326E-4,1.63069627E-4,0
3FGL J1120.8+4212,167.841232,66.1679382,-24.7802714,-27.0292964,0.34450109,3.62474318,1.61635065,-0.574151033,-0.327433708,-0.240351415,-0.181876047,AGN,bll,4312.035,PowerLaw,RBS 0970,0,0.998246757,0.00219301467,0.00175324303,0.00219301467,0.995365865,0.0113538719,0.00463413541,0.0113538719,0.978683375,0.0160528766,0.0213166252,0.0160528766,0.993295334,0.00248332525,0.00670466563,0.00248332525,0.991333269,0.0080136749,0.0086667313,0.0080136749,0.972634481,0.0408256284,0.0273655191,0.0408256284,0.970900039,0.0216181381,0.0290999614,0.0216181381,0.947616261,0.0294115063,0.0523837391,0.0294115063,0
3FGL J1121.4-0554,266.235016,50.4477806,-24.2826703,-27.3059005,1.10700909,6.70007873,2.36649489,-0.521652554,-0.705207821,-0.617266498,-0.887266071,AGN,fsrq,756.8279,PowerLaw,PKS 1118-05,0,0.998404403,0.00348787948,0.00159559748,0.00348787948,0.994966556,0.0109699648,0.00503344446,0.0109699648,0.96441903,0.0194823878,0.0355809701,0.0194823878,0.999718164,1.18529878E-4,2.81836373E-4,1.18529878E-4,0.997643023,0.00310226859,0.00235697697,0.00310226859,0.974292247,0.0633520403,0.0257077531,0.0633520403,0.945113736,0.0296918154,0.0548862635,0.0296918154,0.999549163,3.70509062E-4,4.50837319E-4,3.70509062E-4,0
3FGL J1123.2-6415,293.535614,-3.01037812,-24.3617278,-26.8801021,1.50945625,5.35082724,2.61218234,-0.636152135,-0.829606623,-0.856029231,-0.540114363,AGN,bcu,339.35864,LogParabola,AT20G J112319-641735,0,0.999663976,3.50034574E-4,3.36024467E-4,3.50034574E-4,0.974442568,0.0542496513,0.0255574317,0.0542496513,0.970827267,0.0194007291,0.0291727329,0.0194007291,0.986248155,0.00454405346,0.0137518448,0.00454405346,0.998745168,0.0015427964,0.00125483186,0.0015427964,0.817199603,0.185729772,0.182800397,0.185729772,0.94761377,0.0319511328,0.0523862295,0.0319511328,0.944868986,0.0334646395,0.0551310137,0.0334646395,0
3FGL J1123.6+7231,131.773453,43.0632591,-27.1288687,-28.1646309,1.08584609,3.19079832,1.59337151,-0.879827096,-0.566481115,-0.542727844,0.134243695,AGN,bll,13135.217,PowerLaw,RX J1123.8+7230,0,0.960249371,0.0945176733,0.0397506292,0.0945176733,0.946772326,0.13057088,0.0532276743,0.13057088,0.933172908,0.0368828713,0.0668270923,0.0368828713,0.965210649,0.0194466719,0.0347893508,0.0194466719,0.936094715,0.0990304374,0.0639052847,0.0990304374,0.577248418,0.32274472,0.422751582,0.32274472,0.86280458,0.0629808751,0.13719542,0.0629808751,0.682645648,0.195820057,0.317354352,0.195820057,0
3FGL J1123.9-3653,284.08432,22.7587414,-25.0535337,-27.5482727,1.95285536,3.54330521,1.6628059,-0.275397443,-0.43883785,-0.542303561,-0.917345807,PSR,PSR,1369.7588,PLExpCutoff,PSR J1124-3653,0,2.25699136E-4,3.85948606E-4,0.999774301,3.85948606E-4,0.0675701617,0.109069351,0.932429838,0.109069351,0.0635406286,0.0309759272,0.936459371,0.0309759272,0.0280859867,0.00723188611,0.971914013,0.00723188611,8.80287695E-4,5.0831513E-4,0.999119712,5.0831513E-4,0.0319301734,0.070943565,0.968069827,0.070943565,0.0201152417,0.0141113247,0.979884758,0.0141113247,0.00259337132,0.00112674948,0.997406629,0.00112674948,0
3FGL J1124.1+2337,218.151764,70.0022659,-25.7277019,-27.8570989,-1.38915673,4.08560824,2.4591012,-0.661138531,-0.752140608,-0.494045191,-0.833859941,AGN,fsrq,695.34985,PowerLaw,OM 235,0,0.999707829,2.38847061E-4,2.92170528E-4,2.38847061E-4,0.996417913,0.00929750325,0.00358208679,0.00929750325,0.992980113,0.00528252314,0.00701988693,0.00528252314,0.999942995,3.9313258E-5,5.7004915E-5,3.9313258E-5,0.999793843,2.08364228E-4,2.06156676E-4,2.08364228E-4,0.984686031,0.0330286452,0.0153139687,0.0330286452,0.991746639,0.00879509239,0.00825336127,0.00879509239,0.998680542,0.00121670138,0.00131945803,0.00121670138,0
3FGL J1124.5-5915,292.015656,1.7629956,-23.5145372,-26.4862669,2.14363986,3.58244537,2.34697355,-0.49765125,-0.609116419,-0.792370459,-0.856134739,PSR,PSR,981.67737,PLExpCutoff,PSR J1124-5916,0,5.94969453E-4,7.72885055E-4,0.999405031,7.72885055E-4,0.0334281856,0.118542376,0.966571814,0.118542376,0.188433888,0.0709870792,0.811566112,0.0709870792,0.00919597584,0.0031120706,0.990804024,0.0031120706,4.19779133E-4,3.77117132E-4,0.999580221,3.77117132E-4,0.0137173753,0.0610591504,0.986282625,0.0610591504,0.0244337052,0.0211885974,0.975566295,0.0211885974,7.39569183E-4,4.32277069E-4,0.999260431,4.32277069E-4,0
3FGL J1124.9+4932,153.655594,62.110096,-26.3923379,-27.9277815,-0.330948568,4.10964853,1.80310476,-0.839328035,-0.445990062,-0.306344773,-0.149158276,AGN,bll,4276.223,PowerLaw,GB6 J1124+4933,0,0.999943815,3.486766E-5,5.61848368E-5,3.486766E-5,0.9970317,0.00599580731,0.00296830014,0.00599580731,0.996052346,0.00636155524,0.0039476537,0.00636155524,0.999928597,3.14454202E-5,7.14034106E-5,3.14454202E-5,0.999928228,5.55946349E-5,7.17718803E-5,5.55946349E-5,0.981947753,0.0248389598,0.0180522474,0.0248389598,0.993440694,0.00867046451,0.00655930636,0.00867046451,0.999396032,4.56320306E-4,6.0396822E-4,4.56320306E-4,0
3FGL J1125.0-2101,277.259247,37.5037041,-25.9708581,-27.5780861,-0.0182991592,3.74603639,1.78435886,-0.980584906,0.788581293,-0.569434617,-0.172027525,AGN,bcu,4517.971,PowerLaw,PMN J1125-2100,0,0.999703929,5.58362712E-4,2.96070782E-4,5.58362712E-4,0.994674506,0.0113437542,0.00532549445,0.0113437542,0.995456772,0.00464056946,0.00454322796,0.00464056946,0.998370353,7.59932116E-4,0.00162964678,7.59932116E-4,0.999224177,8.19121625E-4,7.75822993E-4,8.19121625E-4,0.967146329,0.0756556463,0.0328536713,0.0756556463,0.993343459,0.00687904215,0.00665654135,0.00687904215,0.979519969,0.0139866351,0.0204800306,0.0139866351,0
3FGL J1125.3-5824,291.842102,2.60067916,-24.9562236,-26.6536385,1.10466716,3.72181644,2.38990664,0.909265562,-0.69862228,-0.49878115,-0.91681868,PSR,PSR,1863.127,PowerLaw,PSR J1125-5825,0,0.131701324,0.16293577,0.868298676,0.16293577,0.422354163,0.237205629,0.577645837,0.237205629,0.584392934,0.0755079147,0.415607066,0.0755079147,0.676348248,0.0607671742,0.323651752,0.0607671742,0.0512491665,0.0899953049,0.948750833,0.0899953049,0.0939616174,0.116350897,0.906038383,0.116350897,0.280428778,0.0906871691,0.719571222,0.0906871691,0.283363909,0.075475181,0.716636091,0.075475181,0
3FGL J1125.5-3558,284.045685,23.7310791,-25.2981033,-27.3526763,0.309184802,4.35156829,1.88341236,-0.145713025,-0.417462808,-0.418483574,-0.396170962,AGN,bll,3089.893,PowerLaw,PMN J1125-3556,0,0.999852214,1.24226682E-4,1.47785575E-4,1.24226682E-4,0.994449767,0.0103421948,0.0055502328,0.0103421948,0.995692394,0.00445579189,0.0043076058,0.00445579189,0.998739286,3.62296184E-4,0.00126071392,3.62296184E-4,0.999650427,3.57400684E-4,3.49573311E-4,3.57400684E-4,0.968460522,0.0713346366,0.0315394778,0.0713346366,0.995510625,0.00687611652,0.00448937468,0.00687611652,0.993066938,0.00319336606,0.00693306224,0.00319336606,0
3FGL J1125.6-6012,292.459839,0.905666709,-25.1642817,-26.6965543,0.942034253,3.87039022,2.37394094,-0.152402757,-0.712471559,-0.760325617,-0.63112901,PSR,psr,2066.476,PowerLaw,PSR J1125-6014,0,0.97510238,0.0377503304,0.0248976205,0.0377503304,0.927380763,0.119297188,0.0726192371,0.119297188,0.928555388,0.0351177539,0.0714446121,0.0351177539,0.932688922,0.0134655617,0.0673110783,0.0134655617,0.859444717,0.157042925,0.140555283,0.157042925,0.474059767,0.249536064,0.525940233,0.249536064,0.727705102,0.0900801746,0.272294898,0.0900801746,0.621926212,0.0914184887,0.378073788,0.0914184887,0
3FGL J1125.8-0745,269.180908,49.4308586,-26.4371149,-27.8057141,0.0183473137,3.75953837,1.95365381,-0.739948356,0.288530016,-0.642674175,-0.401024115,AGN,bll,3276.2466,PowerLaw,1RXS J112551.6-074219,1,0.999695279,3.06768016E-4,3.04720681E-4,3.06768016E-4,0.995141953,0.009199275,0.00485804658,0.009199275,0.994038851,0.00445816718,0.00596114898,0.00445816718,0.997329811,9.64932957E-4,0.00267018936,9.64932957E-4,0.998790191,0.00131563328,0.00120980869,0.00131563328,0.966664127,0.0668531235,0.0333358728,0.0668531235,0.987542328,0.0108315446,0.0124576718,0.0108315446,0.961373308,0.023361022,0.0386266924,0.023361022,0
3FGL J1125.9+2007,228.031296,69.2350616,-26.4180237,-27.9686667,0.474328801,3.94632137,2.31225061,-0.006214492,-0.719364908,-0.431284716,-0.99997654,AGN,fsrq,1141.2059,PowerLaw,4C +20.25,0,0.999150481,0.00140915388,8.49518603E-4,0.00140915388,0.993611968,0.00814440311,0.0063880318,0.00814440311,0.946975258,0.0256527099,0.0530247419,0.0256527099,0.966915818,0.00938718441,0.0330841824,0.00938718441,0.999241376,0.00139883103,7.58624266E-4,0.00139883103,0.938381966,0.0788745803,0.0616180345,0.0788745803,0.930080088,0.034308171,0.0699199118,0.034308171,0.765251791,0.0915263083,0.234748209,0.0915263083,0
