Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,Flags,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,ASSOC_FGL,Category_4FGL,mixPSR,classPSR,missclassPSR,mixAGN,classAGN,missclassAGN
3FGL J0557.7-0720,213.4565,-15.24574,-26.176730650072756,-27.43493896958729,-1.0557090454640925,3.498306017995427,2.1480634212493896,-0.8089276008352212,-0.2988866367713004,-0.7461798823513022,-0.172757044340822,UNAS,None,3111.073,PowerLaw,none,0,0.9993593121854073,0.0014098372462715428,6.406878145927879E-4,0.0014098372462715428,0.9932006902425866,0.014667227717746475,0.00679930975741346,0.014667227717746477,0.9864457872494119,0.009271951246327901,0.013554212750588143,0.0092719512463279,0.9999423261843167,3.997476698807374E-5,5.7673815683295174E-5,3.997476698807412E-5,0.9971758896970392,0.003191512464324883,0.0028241103029607384,0.0031915124643248816,0.9631201692982334,0.06917510910652531,0.036879830701766564,0.06917510910652531,0.9627800412939532,0.02353167468489851,0.03721995870604687,0.023531674684898512,0.9983545595034484,0.0016487288604214547,0.0016454404965515511,0.0016487288604214536,3FGL J0557.7-0720,AGN,false,false,false,false,true,false
3FGL J0559.8+3042,180.03539,3.5618856,-26.08659646742579,-27.441078851289074,0.7005455302186319,3.663447296486757,1.7110546827316284,-0.9999953066817263,0.999801934432957,0.0023288091614438395,-0.4839796808641839,UNAS,None,8363.287,PowerLaw,none,0,0.9997595073469738,2.9854384470995044E-4,2.404926530260888E-4,2.985438447099492E-4,0.9802256993948845,0.043980276286463414,0.019774300605115484,0.043980276286463414,0.9944862255275957,0.004228584942062273,0.0055137744724043,0.004228584942062269,0.9778040881007436,0.007268754558020618,0.02219591189925639,0.007268754558020618,0.9990753698034976,9.658424556540481E-4,9.24630196502308E-4,9.658424556540475E-4,0.8706403159928136,0.16361704376679012,0.12935968400718653,0.16361704376679012,0.9878475610651759,0.011174193351460833,0.012152438934824004,0.011174193351460837,0.9333401852989887,0.0377225223633576,0.06665981470101125,0.0377225223633576,3FGL J0559.8+3042,AGN,false,false,false,false,true,false
3FGL J0601.5+2309,186.79189,0.1465086,-25.30700971629902,-26.92899923443541,0.43426675203882037,3.8241905350415313,2.4846689701080322,-0.6780363081264914,-0.665413597280059,-0.7934080864669532,-0.7343855511864937,UNAS,None,914.2176,PowerLaw,none,256,0.9973320869828308,0.003909938087571349,0.0026679130171691884,0.003909938087571348,0.9814830214117845,0.032173384369364816,0.018516978588215563,0.032173384369364816,0.9630867713593992,0.024607211144174322,0.03691322864060083,0.024607211144174322,0.9746069517286904,0.005715089391323945,0.025393048271309587,0.005715089391323943,0.9362546333859189,0.07863507948088357,0.06374536661408109,0.07863507948088358,0.7884652445591817,0.18223959905788273,0.21153475544081835,0.18223959905788273,0.785209117174412,0.11611324447981453,0.2147908828255881,0.11611324447981454,0.7407725286161458,0.06910075024225283,0.2592274713838542,0.06910075024225282,3FGL J0601.5+2309,AGN,false,false,false,false,true,false
3FGL J0605.0-0000,207.59874,-10.302232,-25.578214719614692,-27.34574931234206,0.22786252864764903,3.9488381551314955,2.0085489749908447,-0.28309637566458956,-0.5725710755266692,-0.47627232740447517,-0.38921242324820665,UNAS,None,3121.2192,PowerLaw,none,0,0.9997696741599836,1.949036459879294E-4,2.303258400163158E-4,1.9490364598793097E-4,0.9907605797351531,0.017254601379328886,0.0092394202648469,0.017254601379328886,0.9949709513997341,0.005523701647070744,0.005029048600266028,0.00552370164707074,0.9978608004228274,5.806489939658222E-4,0.002139199577172575,5.806489939658223E-4,0.9988713987793748,0.0011068472660780964,0.0011286012206251827,0.0011068472660780953,0.9417131545945068,0.09195759569736935,0.058286845405493164,0.09195759569736935,0.9895704667944166,0.011080682494277851,0.010429533205583402,0.011080682494277854,0.9843440600067097,0.006641773911160316,0.01565593999329023,0.006641773911160316,3FGL J0605.0-0000,AGN,false,false,false,false,true,false
3FGL J0623.1-4143,249.54938,-22.665697,-26.5213369681366,-27.8856537962801,-0.6139750061447152,3.4577963620437173,2.2900795936584473,-0.9178029938819195,0.24280270313850863,-0.6370885777240841,-0.7686549406792701,UNAS,None,1408.542,PowerLaw,none,0,0.9901997712993005,0.03596956457206756,0.009800228700699581,0.035969564572067556,0.9933209068790716,0.01484735151208688,0.006679093120928402,0.01484735151208688,0.972270437539482,0.018822691556723073,0.027729562460518064,0.018822691556723063,0.9975195876675522,0.0011238918398478563,0.00248041233244778,0.0011238918398478576,0.9830732551515267,0.0246791425012078,0.016926744848473427,0.0246791425012078,0.9644239843616429,0.06469864726268533,0.035576015638357106,0.06469864726268533,0.9393006834150393,0.03626803209027939,0.060699316584960826,0.03626803209027939,0.950993288995167,0.0287460539384467,0.049006711004832997,0.028746053938446696,3FGL J0623.1-4143,AGN,false,false,false,false,true,false
3FGL J0638.4+5704,158.42148,20.810717,-26.057636109921923,-27.929492914909336,0.35770408443043905,4.1225699737441515,2.9271509647369385,-0.8845666490745744,-0.8077782072109592,-0.21123896242128368,-0.8525412852487604,UNAS,None,333.18195,PowerLaw,none,1,0.9997940301313124,1.6299777188250888E-4,2.0596986868750842E-4,1.629977718825091E-4,0.9934661037422712,0.00963593607772892,0.006533896257728754,0.00963593607772892,0.991416997553682,0.008278657643572739,0.008583002446317878,0.008278657643572739,0.9921067242731958,0.0025010621338154245,0.007893275726804197,0.002501062133815425,0.9998021998368501,2.1531230481074747E-4,1.9780016314982303E-4,2.1531230481074603E-4,0.9553460366458657,0.07217103981725738,0.044653963354134234,0.07217103981725737,0.9882459733340077,0.01224280707286743,0.011754026665992432,0.01224280707286743,0.9580661284977632,0.026443116959654008,0.04193387150223669,0.026443116959654005,3FGL J0638.4+5704,AGN,false,false,false,false,true,false
3FGL J0644.6+6035,155.04752,22.594389,-25.674838468258635,-27.873067132951245,0.05741648189487748,4.099094514131664,2.276465654373169,-0.8162257518858936,-0.5032566306097491,-0.5160005793528826,-0.4628879915814917,UNAS,None,1100.7498,PowerLaw,none,0,0.9998443515438041,1.6193465915812058E-4,1.556484561959131E-4,1.6193465915811958E-4,0.9949701453123596,0.009228411657847855,0.005029854687640359,0.009228411657847855,0.995222875391309,0.005721345358361536,0.004777124608691043,0.005721345358361529,0.9981925499020338,5.661711641390155E-4,0.0018074500979661811,5.661711641390154E-4,0.9990934920975469,0.0012339460914194344,9.065079024531796E-4,0.0012339460914194353,0.9694432796601761,0.06091808030987065,0.030556720339823987,0.06091808030987065,0.9802433488027373,0.018398874875495325,0.01975665119726262,0.018398874875495325,0.9818804627711709,0.009073445522770068,0.018119537228829103,0.00907344552277007,3FGL J0644.6+6035,AGN,false,false,false,false,true,false
3FGL J0647.8+1751,196.55954,7.268618,-25.556300151635135,-27.202762569421278,1.2423765635500077,3.7167934550537356,2.702812433242798,-0.6101823817556127,-0.8949053358124048,-0.45679447794949535,-0.6524532042513629,UNAS,None,656.27594,PowerLaw,none,1,0.9803829567627174,0.029950872315297094,0.01961704323728256,0.029950872315297097,0.624086957008317,0.2482679240565791,0.37591304299168304,0.2482679240565791,0.9288616037538276,0.034403451243908534,0.0711383962461724,0.03440345124390853,0.7909362143103428,0.045554888469960725,0.20906378568965728,0.04555488846996073,0.9401922631827484,0.07158035030489021,0.059807736817251524,0.07158035030489021,0.1786827954978718,0.20480939888624494,0.8213172045021281,0.20480939888624494,0.8423384293119612,0.05824295552624685,0.15766157068803868,0.05824295552624685,0.389359278246139,0.11133697851980784,0.6106407217538611,0.11133697851980784,3FGL J0647.8+1751,AGN,false,false,false,true,false,false
3FGL J0650.9+6524,150.12836,24.45203,-26.16955311154203,-28.045740898698845,-2.6072739731973242,3.8531116882448604,2.5400683879852295,-0.8324936377297658,-0.6059805749532393,-0.6098149205370507,-0.8838774144739625,UNAS,None,637.60443,PowerLaw,none,1,0.9978646282371147,0.0021519365209633286,0.002135371762885246,0.0021519365209633277,0.9958339480908027,0.00856755603308441,0.004166051909197119,0.008567556033084409,0.9769428588479466,0.011838723231424418,0.02305714115205346,0.011838723231424422,0.9999975891364477,2.5845329166236834E-6,2.410863552414927E-6,2.5845329166234408E-6,0.9961208050009307,0.004544101375177048,0.00387919499906938,0.0045441013751770475,0.9762226979841525,0.0569216673340826,0.023777302015847535,0.056921667334082604,0.9554891991859356,0.028108548740298202,0.04451080081406444,0.0281085487402982,0.9998731392760868,1.7232771884388037E-4,1.2686072391323102E-4,1.7232771884388137E-4,3FGL J0650.9+6524,AGN,false,false,false,false,true,false
3FGL J0716.0-4525,256.6907,-14.9429865,-26.497180542473387,-27.756129389297765,-2.7436327729211616,3.6441377758782623,2.258249521255493,-0.8822537063956676,-0.5687212348633901,-0.6657158670291284,-0.4621490012325013,UNAS,None,1866.3899,PowerLaw,none,0,0.9994043628020186,9.064886629158871E-4,5.956371979814399E-4,9.064886629158843E-4,0.9934909284557292,0.01424622737182166,0.006509071544270794,0.01424622737182166,0.9877131727427964,0.008937342236811844,0.01228682725720369,0.008937342236811833,0.9999996348333821,4.5632730810951965E-7,3.6516661792030727E-7,4.563273081107734E-7,0.9951179825639456,0.006410193931417651,0.004882017436054453,0.006410193931417651,0.9630385521732598,0.06973026140115063,0.036961447826740094,0.06973026140115063,0.9477570411814104,0.03822239809141792,0.05224295881858962,0.03822239809141792,0.9999798293501496,3.115482239358006E-5,2.0170649850379883E-5,3.1154822393578543E-5,3FGL J0716.0-4525,AGN,false,false,false,false,true,false
3FGL J0721.5-0221,218.4831,5.5968394,-26.31401955784299,-27.614640154941835,-2.0920608136134473,3.70108870508562,2.002668619155884,0.8035768872804164,-0.44035589225446997,-0.5581615111712227,-0.39029433826530663,UNAS,None,3671.5842,PowerLaw,none,256,0.9998358878740314,1.4167404066531866E-4,1.6411212596854175E-4,1.4167404066531684E-4,0.9924452324660304,0.014708570773075445,0.007554767533969597,0.014708570773075445,0.994909344203229,0.0043871989214033244,0.005090655796770981,0.004387198921403319,0.9999979561402627,1.7165682559542838E-6,2.043859737265751E-6,1.716568255954287E-6,0.9995577827324071,3.7648445761091293E-4,4.422172675927636E-4,3.7648445761091374E-4,0.957393815370617,0.0851617806588456,0.04260618462938303,0.0851617806588456,0.9901220338907352,0.009519042107906862,0.009877966109264886,0.009519042107906862,0.9999514723221654,6.38715290953321E-5,4.8527677834641956E-5,6.38715290953333E-5,3FGL J0721.5-0221,AGN,false,false,false,false,true,false
3FGL J0725.8-3532,248.37883,-9.017494,-26.029217825325464,-27.444007176015592,0.25735453832008665,3.572375169179414,2.35854434967041,-0.8115409727663679,-0.69082224917392,-0.6237116009592443,-0.11480575887986005,UNAS,None,1422.9324,PowerLaw,none,0,0.99976332075825,2.7853370994096406E-4,2.3667924174998012E-4,2.785337099409636E-4,0.9887677821993455,0.022089310795190206,0.01123221780065465,0.02208931079519021,0.9940739042800607,0.0038072664087413013,0.005926095719939328,0.003807266408741299,0.9974996507217877,9.841230818421664E-4,0.002500349278212337,9.841230818421662E-4,0.9986976518494842,0.0017463389558380173,0.0013023481505157765,0.0017463389558380166,0.9049643484260234,0.11925941530018519,0.09503565157397673,0.11925941530018519,0.9725317436893809,0.01959749976321189,0.02746825631061917,0.01959749976321189,0.9673889786142886,0.021197960001190196,0.032611021385711425,0.021197960001190196,3FGL J0725.8-3532,AGN,false,false,false,false,true,false
3FGL J0731.8-3010,244.19069,-5.3990955,-26.48490131919466,-27.56194145820552,-0.3528872009494566,3.4720674066161235,1.6692367792129517,-0.9998970361061206,0.9998946320336461,-0.4191134886896623,0.18706682342479275,UNAS,None,10966.364,PowerLaw,none,0,0.9997628673860902,2.2839862585281203E-4,2.3713261390988398E-4,2.2839862585281097E-4,0.9897475138028435,0.017977537236923427,0.010252486197156456,0.017977537236923427,0.9941677221848172,0.004859431886401562,0.005832277815182878,0.004859431886401558,0.9998284305246317,1.0109962838119577E-4,1.7156947536836603E-4,1.0109962838119441E-4,0.9992829127801695,7.674444892151047E-4,7.170872198304939E-4,7.674444892151054E-4,0.9279557678715221,0.1173141321696688,0.07204423212847778,0.1173141321696688,0.9914850965443895,0.007901645138970586,0.008514903455610366,0.007901645138970586,0.9983206417998592,0.0014268740398506834,0.0016793582001408051,0.001426874039850687,3FGL J0731.8-3010,AGN,false,false,false,false,true,false
3FGL J0733.3+5904,157.97292,28.310799,-25.983994264864176,-27.975093418844637,0.09890083348544246,4.3099087013189825,2.7803707122802734,-0.814185857740426,-0.8602108173974847,-0.3084678594485318,-0.7515844524722357,UNAS,None,409.60196,PowerLaw,none,0,0.999969828642085,2.86978321831742E-5,3.0171357915079986E-5,2.8697832183173564E-5,0.9951012645168712,0.009254258049130222,0.004898735483128911,0.00925425804913022,0.9977127983627279,0.0038639041414178497,0.002287201637272109,0.003863904141417853,0.9983307254253844,5.179321110708292E-4,0.001669274574615676,5.179321110708311E-4,0.9999832693672881,1.6661779341759505E-5,1.6730632711847027E-5,1.666177934176022E-5,0.9703408384309052,0.06055777685648024,0.029659161569094764,0.06055777685648024,0.9970026435584922,0.004040429298409229,0.00299735644150787,0.0040404292984092234,0.9897847990468974,0.0058981718544125076,0.010215200953102629,0.0058981718544125076,3FGL J0733.3+5904,AGN,false,false,false,false,true,false
3FGL J0737.8-8245,295.07507,-25.45458,-26.052413889154828,-27.654834820064032,-1.763022158412651,3.7326305347968303,1.9193196296691895,-0.2203475232968781,-0.7137584951258283,-0.29592031860129986,-0.1673561579639341,UNAS,None,4000.7874,PowerLaw,none,0,0.9998012375419323,1.8898847797290685E-4,1.9876245806758815E-4,1.8898847797290874E-4,0.994075238352829,0.014038276995103493,0.005924761647171072,0.014038276995103493,0.9958078800419191,0.00395816428461055,0.0041921199580807885,0.003958164284610549,0.9999980711623101,1.5470951788640245E-6,1.928837689894314E-6,1.5470951788635593E-6,0.9996493348165829,4.0437209594833837E-4,3.5066518341705764E-4,4.043720959483376E-4,0.9742528535537737,0.06221990917731718,0.025747146446226298,0.06221990917731718,0.9952566220159086,0.005739086001575044,0.004743377984091493,0.005739086001575044,0.9999710745197531,3.190303062108009E-5,2.8925480246869668E-5,3.1903030621079974E-5,3FGL J0737.8-8245,AGN,false,false,false,false,true,false
3FGL J0746.4-0225,221.48625,11.082273,-25.651186289814405,-27.568618330224357,-0.1809777316616963,4.091157331513528,2.0025746822357178,-0.6140233439024987,-0.48423486152282796,-0.5129408432068301,-0.32624270438842307,UNAS,None,2268.7786,PowerLaw,none,0,0.999880686844462,8.804672270380775E-5,1.1931315553799862E-4,8.80467227038079E-5,0.993255912351976,0.012789356769229964,0.006744087648023987,0.012789356769229968,0.9971773703814611,0.0034666256678605677,0.00282262961853892,0.003466625667860568,0.9996126708124604,1.458562656723873E-4,3.873291875394782E-4,1.458562656723878E-4,0.9996054511592559,3.4872972899095564E-4,3.945488407440201E-4,3.4872972899095646E-4,0.9643895743720738,0.07143001777982458,0.03561042562792616,0.07143001777982458,0.9939394244119926,0.007202411661201096,0.006060575588007429,0.0072024116612010945,0.9961463671543213,0.0022739517765174673,0.003853632845678657,0.0022739517765174677,3FGL J0746.4-0225,AGN,false,false,false,false,true,false
3FGL J0747.5-4927,262.8065,-11.9038315,-25.856746180057595,-27.418586426900646,-0.25375098379946504,3.6801520775779237,2.273484230041504,-0.7231593391506516,-0.7635385323643958,-0.29845383832734385,-0.4633834789453144,UNAS,None,1921.2003,PowerLaw,none,0,0.9997000034699488,4.990631798167988E-4,2.9999653005127904E-4,4.990631798167978E-4,0.991935248714311,0.015535843893947703,0.008064751285688935,0.015535843893947705,0.99554602760743,0.0031998659938965827,0.004453972392570029,0.0031998659938965793,0.9992286128450953,2.835877243524957E-4,7.713871549047128E-4,2.8358772435249446E-4,0.9982521481494914,0.0025431560221425135,0.0017478518505085864,0.002543156022142512,0.9444208934555137,0.09009144513189363,0.05557910654448633,0.09009144513189363,0.9820473905117699,0.01702705407673658,0.017952609488230103,0.01702705407673658,0.9932455259216603,0.0037903888560210795,0.0067544740783397296,0.0037903888560210782,3FGL J0747.5-4927,AGN,false,false,false,false,true,false
3FGL J0749.0+4459,174.22607,28.617638,-25.881847305162065,-27.886472316541987,-0.687881764627693,4.323988445247852,2.3717525005340576,-0.716658109037959,-0.5740780173802255,-0.5671577945085893,-0.8519277459530681,UNAS,None,868.7137,PowerLaw,none,0,0.9989797496306599,0.0012061281891233616,0.0010202503693401035,0.001206128189123361,0.9955467147526486,0.009055618227918349,0.004453285247351459,0.009055618227918349,0.9894676046766151,0.0075875632500641095,0.010532395323384817,0.007587563250064112,0.9997417655311759,1.1901138588581183E-4,2.5823446882405584E-4,1.1901138588581023E-4,0.9973621879863777,0.002736673275619605,0.0026378120136223383,0.002736673275619603,0.9742282646454478,0.058954347151233565,0.025771735354552155,0.05895434715123357,0.9688238732149239,0.023713917183659398,0.031176126785075992,0.023713917183659398,0.9964846201496927,0.0024042777239374957,0.0035153798503072095,0.002404277723937495,3FGL J0749.0+4459,AGN,false,false,false,false,true,false
3FGL J0749.5+1320,207.2346,18.820091,-25.94401304634427,-27.623951044447676,0.8047628990341139,3.841011512681735,2.2493107318878174,-0.9097590800580474,0.03524679460657557,-0.7152654296318703,-0.7625267821196859,UNAS,None,1621.5061,PowerLaw,none,0,0.9986535803813066,0.0016176874152228353,0.001346419618693497,0.0016176874152228349,0.9608971343513476,0.04380611941720014,0.03910286564865247,0.04380611941720014,0.9827916710398552,0.012164714266266283,0.017208328960144823,0.012164714266266282,0.8913081765544623,0.019043162531992796,0.10869182344553774,0.019043162531992792,0.9844069397200595,0.019772071219784106,0.015593060279940448,0.019772071219784106,0.6590769794431527,0.21912449214073668,0.34092302055684726,0.2191244921407367,0.9157025275522088,0.04795562620515041,0.08429747244779116,0.04795562620515041,0.41537048145763655,0.06812180718046561,0.5846295185423634,0.06812180718046561,3FGL J0749.5+1320,AGN,false,false,false,true,false,false
3FGL J0752.6-1629,234.62473,5.4891796,-25.80204011281273,-27.492756005994227,0.4536061392459225,3.739561098888916,2.1992740631103516,-0.689069843690954,-0.41606474097934315,-0.5758825942476845,-0.7317179594463101,UNAS,None,1914.2279,PowerLaw,none,1,0.9992954068737246,0.0010172774684830156,7.045931262753504E-4,0.0010172774684830148,0.9816458241697185,0.026251073783197243,0.01835417583028163,0.026251073783197246,0.9948502562976628,0.003903576787166728,0.005149743702337204,0.0039035767871667183,0.9692954648298041,0.005785581839725979,0.030704535170195883,0.005785581839725978,0.9933369705238722,0.0075169462538594405,0.0066630294761278125,0.0075169462538594405,0.7851975709277692,0.1838531486634575,0.2148024290722309,0.18385314866345753,0.9721954557454112,0.021892480431623427,0.027804544254588854,0.021892480431623423,0.736914067536625,0.0571900093323138,0.2630859324633751,0.0571900093323138,3FGL J0752.6-1629,AGN,false,false,false,false,true,false
3FGL J0802.3-0941,229.91704,10.974437,-25.62491264615767,-27.557115038850284,-1.0448547018545984,3.5802761739974915,2.282055616378784,-0.6490850104227932,-0.5928482262152073,-0.5254673190097823,-0.49755286248127495,UNAS,None,1289.7836,PowerLaw,none,0,0.997227048535251,0.0446800021208252,0.0027729514647490475,0.044680002120825194,0.9935778664170828,0.012246146764003969,0.006422133582917116,0.012246146764003969,0.9915439029924498,0.0069398504593578434,0.00845609700755028,0.006939850459357839,0.9997964446268481,1.1619937402547772E-4,2.0355537315194862E-4,1.1619937402547917E-4,0.9964830171072929,0.004130706446393781,0.0035169828927072064,0.00413070644639378,0.9660422489537371,0.07003948147671583,0.03395775104626287,0.07003948147671583,0.9628325773276086,0.02804910341297702,0.03716742267239138,0.028049103412977016,0.9953974084946015,0.003682888724890643,0.004602591505398536,0.003682888724890643,3FGL J0802.3-0941,AGN,false,false,false,false,true,false
3FGL J0813.5-0356,226.22044,16.261818,-26.504003157719392,-27.70961417117002,0.68813560199492,3.469690233276106,1.667009711265564,-0.9994345155630443,0.9899114037983795,0.021278003067697556,-0.34821232385333634,UNAS,None,6371.0244,PowerLaw,none,0,0.9997911463198875,2.1856991927716286E-4,2.088536801125622E-4,2.1856991927716185E-4,0.9870380695691324,0.017415888451767645,0.01296193043086757,0.017415888451767645,0.9946649509824618,0.0033954507356647925,0.00533504901753823,0.003395450735664786,0.9790917183716813,0.006640924619506125,0.020908281628318738,0.006640924619506123,0.9990934925926868,8.914208545258037E-4,9.065074073133549E-4,8.914208545258025E-4,0.9016414148494101,0.13396734624156612,0.09835858515058982,0.13396734624156612,0.9898445337834909,0.008413245127788864,0.010155466216509108,0.008413245127788866,0.9285841192724961,0.03793240915691198,0.07141588072750389,0.03793240915691198,3FGL J0813.5-0356,AGN,false,false,false,false,true,false
3FGL J0823.6-4838,265.20532,-6.4258246,-24.961495575932805,-26.952036949403336,1.3285160421805875,4.498429578223003,2.612471342086792,-0.5209255402626027,-0.8708479959930315,-0.7569134786945546,-0.9086073680690313,UNAS,None,651.0054,PowerLaw,none,0,0.9962748114940603,0.003152542223990236,0.0037251885059396703,0.003152542223990236,0.8798296497251474,0.0969945056778553,0.12017035027485258,0.0969945056778553,0.9371974027957196,0.029193999429703205,0.06280259720428041,0.029193999429703212,0.8602873677752749,0.023761849483779938,0.13971263222472513,0.02376184948377994,0.990488973082729,0.013489042576333597,0.00951102691727101,0.013489042576333599,0.3543653346193047,0.21718533366695245,0.6456346653806954,0.21718533366695245,0.9004621476716086,0.04505429830591713,0.09953785232839141,0.04505429830591713,0.4973270594362234,0.08541599193572855,0.5026729405637765,0.08541599193572855,3FGL J0823.6-4838,AGN,false,false,false,true,false,false
3FGL J0826.3-6400,278.43707,-14.649408,-25.959218433138886,-27.677385063928533,-1.447216420816403,3.565351656399849,2.342020034790039,-0.7688789569982749,-0.5765684247961099,-0.816796467298679,-0.28814059135789155,UNAS,None,1123.7828,PowerLaw,none,0,0.9986231743385224,0.002083910308583941,0.0013768256614775992,0.002083910308583941,0.9929734414150102,0.014513473263175066,0.00702655858498975,0.014513473263175068,0.9848901565755837,0.008550359116379224,0.015109843424416276,0.008550359116379216,0.9999665675363919,2.5773137013063705E-5,3.343246360809744E-5,2.577313701306209E-5,0.9815765551044212,0.022355782510795882,0.018423444895578713,0.022355782510795882,0.955513652656528,0.07938917847702742,0.04448634734347213,0.07938917847702742,0.9337149699130345,0.03612954107318744,0.06628503008696553,0.03612954107318744,0.9984775106710356,0.0016913278635331712,0.0015224893289645135,0.001691327863533172,3FGL J0826.3-6400,AGN,false,false,false,false,true,false
3FGL J0830.8+2629,197.41391,32.552692,-26.179143829193322,-27.789558149219694,-0.2899325722372776,4.028596135181331,2.556795120239258,-0.7006350034277311,-0.7864284986527581,-0.44446285787754547,-0.9999852619696054,UNAS,None,704.4848,PowerLaw,none,0,0.9998686217816608,1.3492404650480388E-4,1.3137821833935026E-4,1.3492404650480527E-4,0.9952350936064319,0.009275403518815895,0.004764906393568018,0.009275403518815893,0.9869078410415231,0.005807838362715689,0.013092158958476898,0.005807838362715689,0.997957140922321,7.531544711582505E-4,0.002042859077678903,7.531544711582505E-4,0.9999140811217004,1.3068755376976495E-4,8.591887829962361E-5,1.3068755376976427E-4,0.9721738028841014,0.05451985355530192,0.02782619711589865,0.05451985355530192,0.984496553032499,0.01360433788120842,0.015503446967500988,0.01360433788120842,0.9767917514616857,0.013913381123359039,0.023208248538314293,0.01391338112335904,3FGL J0830.8+2629,AGN,false,false,false,false,true,false
3FGL J0843.4+6713,147.7995,35.605545,-25.65020054224971,-27.80692857289761,0.7436713687504989,4.024863699154188,1.9921931028366089,-0.6885765582433113,-0.4480457654268242,-0.290800574178774,-0.8977323249371465,UNAS,None,2175.478,PowerLaw,none,0,0.9620487967163927,0.0299476639389555,0.03795120328360738,0.0299476639389555,0.9851329508323382,0.01571405988274469,0.014867049167661857,0.01571405988274469,0.8115737464681693,0.060823632114306275,0.1884262535318307,0.060823632114306275,0.9350227130073285,0.015184681286848172,0.06497728699267147,0.015184681286848176,0.8896472897692072,0.08145227586479775,0.11035271023079278,0.08145227586479774,0.8750045697668241,0.12032362703834028,0.12499543023317596,0.12032362703834028,0.8032331592979463,0.0700042196668598,0.1967668407020538,0.0700042196668598,0.6871415819627713,0.10871188339037885,0.31285841803722875,0.10871188339037885,3FGL J0843.4+6713,PSR,false,false,true,false,false,false
3FGL J0848.5+7018,144.01395,35.168575,-26.501958345131875,-28.009420053794504,-2.3840516300984076,3.9989924452998205,2.0133776664733887,0.24455699697691782,-0.667437805437625,-0.34672057595854444,-0.6070125313030804,UNAS,None,3640.7893,PowerLaw,none,0,0.9999531970680636,3.593014900937365E-5,4.6802931936346856E-5,3.5930149009370316E-5,0.9961683588456469,0.008897309647898007,0.003831641154353073,0.008897309647898005,0.9974580401398275,0.0026986467625681903,0.00254195986017255,0.002698646762568197,0.9999994295545209,5.193881208267105E-7,5.704454790527812E-7,5.193881208273732E-7,0.9999708256883293,2.625366688506236E-5,2.917431167067029E-5,2.6253666885060687E-5,0.9777428630951551,0.052149211175737994,0.02225713690484491,0.05214921117573799,0.9975288988673883,0.0031590407326350244,0.0024711011326116975,0.003159040732635026,0.9999878871662418,1.6928836706429064E-5,1.2112833758261774E-5,1.6928836706429213E-5,3FGL J0848.5+7018,AGN,false,false,false,false,true,false
3FGL J0855.4+7142,142.1557,35.225597,-25.695754429470107,-27.745079939272554,0.20443468027803158,4.34361952478186,2.5718791484832764,-0.5890010317331776,-0.7123852720147898,-0.6902800166444242,-0.9999896920244272,UNAS,None,769.328,PowerLaw,none,0,0.999899796244923,2.1293016365610712E-4,1.002037550770844E-4,2.1293016365610745E-4,0.9948173632846531,0.009606020448552688,0.005182636715346882,0.009606020448552686,0.9908625211701946,0.005616125605638886,0.009137478829805437,0.005616125605638884,0.9911116437669486,0.0023199154997847627,0.008888356233051373,0.0023199154997847627,0.9998930489285887,1.2492872271112628E-4,1.0695107141137336E-4,1.249287227111269E-4,0.963198980130131,0.059342546359421204,0.03680101986986897,0.059342546359421204,0.9930007777686394,0.0079437239501908,0.006999222231360663,0.007943723950190799,0.9084604881911453,0.03505721643140794,0.09153951180885463,0.03505721643140794,3FGL J0855.4+7142,AGN,false,false,false,false,true,false
3FGL J0900.0+6754,146.39307,36.91735,-26.562404827329072,-28.061354076600114,0.2601993378123141,3.832597280894139,2.2386300563812256,-0.42950195498341703,-0.6318236864444325,-0.44979452680579185,-0.9999509340319873,UNAS,None,1320.7998,PowerLaw,none,256,0.9986007028156095,0.0012659182035658796,0.0013992971843903468,0.0012659182035658796,0.9934744033675156,0.010349627596915155,0.0065255966324845,0.010349627596915153,0.9564459861291948,0.020222264899128144,0.043554013870805104,0.02022226489912815,0.9795910737376768,0.005581559983694862,0.02040892626232322,0.005581559983694862,0.9938048370476588,0.009043203871561935,0.006195162952341189,0.009043203871561937,0.9381372986005929,0.08216945865368472,0.061862701399407055,0.08216945865368472,0.8950489243572733,0.056113599941327544,0.10495107564272665,0.056113599941327544,0.8213328381063731,0.0768560091283926,0.17866716189362683,0.0768560091283926,3FGL J0900.0+6754,AGN,false,false,false,false,true,false
