Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD
3FGL J0121.8-3917,0.9932101959688694,0.047034563047624295,0.0019878178970098863,0.04074133059099239,0.004801986134120746,0.023852922088335185,0.9892229817786916,0.02540512952439062,0.0012962880593757522,0.006101230160669322,0.009480730161932661,0.021506886731300568,0.9171244931621995,0.024972006180041646,0.028440932352493578,0.01451633717512287,0.05443457448530694,0.02013393914577983,0.9735075262734971,0.07869380453419951,3.988766707028932e-06,4.403659795606099e-05,0.02648848495979588,0.07868624075903319
3FGL J0534.5+2201i,0.8996115622020083,0.13580185189846633,0.04012842362098129,0.08677255152335597,0.06026001417701032,0.10411077149422582,0.01771575608481019,0.10912124729648957,0.8412340459566566,0.27434426868134265,0.14105019795853319,0.2562990427928169,0.7198091495472035,0.06490829858721203,0.09277369465125243,0.041611893541671316,0.18741715580154397,0.054657165248066464,0.23049401906600384,0.4197302587139326,0.7695059809339961,0.4197302587139326,2.851928416780355e-31,9.014078959439517e-30
3FGL J0833.1-4511e,0.5520272151943729,0.27849149223933894,0.04248472447691039,0.08962121330776905,0.40548806032871665,0.2793913257023639,0.01957651438848341,0.11552567739675412,0.8411880289402557,0.27413554444988036,0.13923545667126097,0.2542048523920024,0.6134490419655012,0.06445551243332882,0.123471031561835,0.044910334370226054,0.2630799264726638,0.05364518307891399,0.2313493053023957,0.420487560224213,0.7686506946976043,0.420487560224213,4.768455661540435e-31,1.5071639195771796e-29
3FGL J0937.7+5008,0.9502997298521738,0.0971312928188093,0.0016846889231454231,0.003035007627347502,0.04801558122468066,0.09709918359997409,0.9888804432094771,0.04589088622270545,0.00457106245929144,0.034668010345241466,0.00654849433123151,0.022572005283917087,0.9266131419482114,0.026422253733349714,0.024862829855013507,0.015292574739825782,0.04852402819677494,0.019770377854135514,0.9900292206028224,0.047565985798164186,5.4522598217255027e-05,0.0010805444152008363,0.009916256798960191,0.047410914722129736
3FGL J1031.0+7440,0.9751970069713581,0.07934810533995039,0.002429223734510149,0.029685485102367636,0.02237376929413168,0.07307288120289208,0.9868944649553555,0.04744835842900347,0.004578427869169488,0.03404122318006986,0.008527107175474976,0.026458663016501332,0.9290462066401315,0.02587447487651596,0.02403564944094037,0.01466684398228448,0.04691814391892814,0.019639251331081735,0.9743288766180608,0.07488832461252404,7.139324273440336e-05,0.0016130507814456575,0.0255997301392048,0.07470944142747972
3FGL J1159.6-0723,0.950528104857897,0.11631561104355587,0.004534566737720975,0.008472981268081577,0.04493732840438193,0.11631293909338852,0.9901784316303986,0.04377251052132964,0.00422586670982356,0.03347568582775159,0.00559570165977782,0.020213494101307995,0.906626749647021,0.035377352412766336,0.03350271551131221,0.01743834788652678,0.05987053484166691,0.02785842394364493,0.9895787866896114,0.036771025180828004,1.5168583155843441e-05,0.00025372621006793415,0.010406044727232824,0.03669874658299131
3FGL J1513.9-5908,0.08473136292260063,0.1464949120720717,0.04785166237184902,0.11507071729362577,0.8674169747055503,0.2104184495799225,0.7601712512481502,0.34881876164809356,0.011616470567463358,0.04440766839176778,0.2282122781843863,0.3378369789672519,0.13920664982453398,0.050317221060853616,0.20785452096117824,0.07016434152929026,0.6529388292142878,0.08004212401980694,0.9298443900502248,0.14197722425455286,1.1837783517772611e-07,1.0723340596221117e-06,0.07015549157194008,0.14197706324818324
3FGL J1514.0-5915e,0.8993928622936045,0.14383719166359846,0.05777295216163048,0.11335467666862128,0.04283418554476503,0.08824750841276825,0.01964066928234915,0.11558519455930179,0.8431023178588787,0.27201897521346724,0.13725701285877223,0.251987303022191,0.7069217081555397,0.06595139674034835,0.0907868289957228,0.04046105720449533,0.20229146284873747,0.05665375585529606,0.2330956157259011,0.42133989134248256,0.7669043842740989,0.42133989134248256,1.5412891467722449e-31,4.871546608636879e-30
3FGL J1655.1-3954,0.9040337684229799,0.1726342582057269,0.0016455541839148467,0.003948018787970623,0.09432067739310525,0.17269646940689393,0.5290610205770109,0.4164842866699603,0.01991433603776066,0.05510804668997596,0.4510246433852285,0.4080672483777924,0.7277515007323568,0.0886524929041712,0.055820111102043386,0.03310155460168523,0.2164283881655998,0.0810427031821951,0.837972224751944,0.24578930403960436,6.109580845840327e-05,0.0012385890957618702,0.16196667943959767,0.24572268122426888
3FGL J1832.4-5659,0.822990959677536,0.2226534574292939,0.021618445365008735,0.04246504860662416,0.15539059495745522,0.22401922746402053,0.9780637473558602,0.06728357113329374,0.0038484201574806916,0.019083636534201618,0.018087832486659138,0.05520643813710019,0.840504181773086,0.04473685849370051,0.05757024204221243,0.022921875930573765,0.10192557618470158,0.035305455868854974,0.9620511308938771,0.10133106751167958,0.00040096248645255336,0.0054156437188192345,0.03754790661967044,0.10032122193702347
