Source_Name,AGN_BDT_SMOTE,AGN_BDT_STD_SMOTE,AGN_NN_SMOTE,AGN_NN_STD_SMOTE,AGN_RF_SMOTE,AGN_RF_STD_SMOTE,AGN_LR_SMOTE,AGN_LR_STD_SMOTE,Source_Name_3FGL,AGN_BDT_O,AGN_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,diffBDT,diffNN,diffRF,diffLR
3FGL J0008.6-2340,0.9951729668762832,0.006577578151688852,0.9766203449942882,0.02889988993712532,0.870731993464974,0.04038094917998123,0.9758373814817679,0.03203202054724723,3FGL J0008.6-2340,0.990980844,0.0448051084,0.987712763,0.0128319561,0.940433912,0.0219323008,0.985321848,0.0165167028,-0.09356350260014622,0.3838221539889774,1.7261089684731985,0.2960932952775335
3FGL J0009.1+0630,0.9850143945553732,0.01603438646198185,0.9742169241658349,0.02014860317784247,0.8921242171120631,0.039221254323614056,0.9322782631638975,0.027907580337825418,3FGL J0009.1+0630,0.997195102,0.00204608913,0.986496028,0.0114843798,0.964699546,0.0144748405,0.976166454,0.0123220533,0.7596615856495523,0.6094270518796301,1.8504081559737673,1.5726261576542797
3FGL J0009.3+5030,0.9927123014500412,0.010949217250762588,0.9130475670117458,0.09413706349645799,0.7733709984863167,0.07773209483283645,0.70291677275082,0.08266747897497799,3FGL J0009.3+5030,0.998646997,0.00134343719,0.953708123,0.0617017254,0.944855651,0.0265512372,0.836869778,0.0493201482,0.5420200744985225,0.43192930051173767,2.2060984318313115,1.620383334657214
3FGL J0009.6-3211,0.8530454015386232,0.11304595454632273,0.900861217554613,0.09495351063213436,0.7988731313188161,0.05786845110732508,0.7606232257129926,0.0794548227916979,3FGL J0009.6-3211,0.982415114,0.014693141,0.978210396,0.0192865707,0.922619124,0.025994465,0.930754398,0.0295315362,1.1443993107100985,0.8146005127188036,2.1384016733345734,2.1412315364799253
3FGL J0012.4+7040,0.9042264734689309,0.08992733096596109,0.7888860858095033,0.22421342607719472,0.7758190492354907,0.07861217991044092,0.9350046727721056,0.0318780237800641,3FGL J0012.4+7040,0.991735897,0.00888274072,0.944002505,0.0963113699,0.91236698,0.0374761933,0.973499117,0.0135183639,0.9731126520834111,0.691824846996859,1.736981863625609,1.2075542854688521
3FGL J0013.2-3954,0.9874601425792292,0.019362540928215138,0.9804999828425325,0.01849930860050689,0.8655631863159795,0.05622266854742155,0.9638053631235581,0.02639878728217638,3FGL J0013.2-3954,0.995157504,0.00411499715,0.989224625,0.00977091119,0.956608587,0.0157381359,0.98914923,0.0090230907,0.3975388069834475,0.47161990460705266,1.6193717416174818,0.9600390580651115
3FGL J0013.9-1853,0.910038733259875,0.09984307426735817,0.48194836946847386,0.3028252896329925,0.6895732792855507,0.0753048216412825,0.4287688567972522,0.21007635480892994,3FGL J0013.9-1853,0.955943157,0.0470043456,0.714112201,0.218786307,0.85501853,0.0474091942,0.690712742,0.152039372,0.4597657281385668,0.7666593229809037,2.197007404154735,1.2468984690875504
3FGL J0014.0-5025,0.9930857599644742,0.007957926225910072,0.937021097047908,0.05178203067237882,0.9213723630804114,0.02747204091601605,0.8743254689065703,0.06049912711485291,3FGL J0014.0-5025,0.997575589,0.0017367065,0.981232752,0.0172442928,0.963328269,0.0113509852,0.95447766,0.0219093136,0.5641958605883269,0.8538030351072163,1.527222023578473,1.3248487195735406
3FGL J0014.6+6119,0.9371331063895957,0.04840500371291658,0.0376090056471546,0.07264505481941903,0.776256667761807,0.0599919214383266,0.6894641324700372,0.12912505021014542,3FGL J0014.6+6119,0.978832721,0.0158722857,0.0913643361,0.155093173,0.891252931,0.0367704237,0.825612275,0.0667138504,0.8614732240848272,0.34660023657421335,1.9168624788324613,1.054389851608093
3FGL J0014.7+5802,0.8176972932419638,0.14192445766516434,0.35480772899705754,0.328033302851867,0.8181949258954192,0.05008118707173627,0.560554963751771,0.2539376384071034,3FGL J0014.7+5802,0.972277963,0.0246356166,0.705100881,0.275520253,0.924268452,0.0244464993,0.865794627,0.0941832849,1.0891756945989608,1.06785850387004,2.1180313867688696,1.202026076807409
3FGL J0015.7+5552,0.5294834408635487,0.23031764187303722,0.49659062077742394,0.26651218328062715,0.7686032180672284,0.07356949743170514,0.665318048364421,0.0753967937102376,3FGL J0015.7+5552,0.938435371,0.061146838,0.816461321,0.177132625,0.928662819,0.0244937291,0.869218133,0.0314887504,1.775599675346999,1.200210422972538,2.1756244982012496,2.7043601538176922
3FGL J0016.3-0013,0.995337832906991,0.011310895628983561,0.9718731374854942,0.04139660865433694,0.9037240530544419,0.03861498812013815,0.8928283274549089,0.07393987025400646,3FGL J0016.3-0013,0.998081233,0.00271554564,0.986429178,0.0215767387,0.94401479,0.0234712859,0.971854658,0.0264965633,0.242544903869432,0.3516239853377649,1.0433963315023265,1.068791847667721
3FGL J0017.2-0643,0.8289278199069567,0.13858273280701558,0.7567036915363479,0.17818303472616734,0.7907253825247516,0.054089437600649985,0.5377866881331693,0.12870162835831025,3FGL J0017.2-0643,0.979966743,0.017947504,0.941165067,0.05025354,0.922844505,0.023709714,0.806531109,0.0657546935,1.0898827006346714,1.0352353452007,2.4426048473770936,2.088119818644687
3FGL J0017.6-0512,0.9988492739430632,0.0010998244597655075,0.9856509158284388,0.014759893550603689,0.9325251651870453,0.02253981665334329,0.9694842765236091,0.023744452134164394,3FGL J0017.6-0512,0.999565214,2.52451748E-4,0.989647991,0.0128850936,0.965514886,0.0122394378,0.989114304,0.00876591797,0.6509584784915622,0.27080650398035855,1.4636197498998467,0.8267205899497869
3FGL J0018.4+2947,0.999815968093352,2.074053027128619E-4,0.9821315578086702,0.016059575336318098,0.9597926003943301,0.01703774946634376,0.9932185482827184,0.006129510657482439,3FGL J0018.4+2947,0.999300627,5.80047755E-4,0.987237676,0.0130220477,0.969489492,0.0122898215,0.997335434,0.00243504604,-0.8884459751974229,0.3179485188367648,0.5691415773441824,0.6716499811051079
3FGL J0018.9-8152,0.9975014297913156,0.0029892506221578523,0.9799604841089014,0.016835631007131514,0.9378614859562449,0.029045940210167685,0.9823271011274134,0.010773933544719807,3FGL J0018.9-8152,0.999114646,6.76490845E-4,0.987179948,0.0113110324,0.976628977,0.0103779632,0.992930293,0.00430102184,0.539672450588918,0.4288205109770154,1.3346956842589772,0.9841523366164756
3FGL J0019.1-5645,0.9988943883851088,0.0013465595068738634,0.979900613827016,0.017651950032729607,0.9488389966778258,0.019881192878648247,0.9746137703608706,0.015478656726140036,3FGL J0019.1-5645,0.99934848,4.57679346E-4,0.988793778,0.00906644089,0.968439888,0.0113691093,0.991866395,0.00601330196,0.33722357799499725,0.5038063305467465,0.9859011701065965,1.1146073554298468
3FGL J0019.4+2021,0.9994661470929832,6.263732913321527E-4,0.9715894698829811,0.023240602153558717,0.9332596869285749,0.023194031885812077,0.92227874100435,0.045084670781985255,3FGL J0019.4+2021,0.999205162,8.08779041E-4,0.984856823,0.0144313187,0.961753414,0.0133111668,0.97769885,0.0147943964,-0.3226902278037934,0.5708695940559919,1.2284939165257829,1.2292450634417078
3FGL J0021.6-6835,0.996616256755637,0.005643398749348204,0.879796433872135,0.09642999105586975,0.9120311086366332,0.03362644211349678,0.7871277781543146,0.09601709047094831,3FGL J0021.6-6835,0.997179441,0.00410652919,0.963031082,0.0320081926,0.931254753,0.0209138255,0.940624124,0.0290108982,0.09979522436333509,0.8631614212184294,0.5716823771745689,1.5986356709291087
3FGL J0021.6-2553,0.9978754518895611,0.004678447102892705,0.9723825246623443,0.03333051705553178,0.925051441501098,0.037753819703420816,0.9738397507714126,0.018419213363288358,3FGL J0021.6-2553,0.998533554,0.00140449143,0.98517331,0.0224590237,0.978619997,0.00877039637,0.989630421,0.00717641313,0.1406667845046323,0.3837559830333565,1.4188910134051491,0.8572934097207444
3FGL J0022.1-1855,0.9954874699465687,0.007236022117978137,0.9240599167165104,0.07398448873485419,0.8703619896140785,0.04261167880698355,0.5726264669657218,0.14217865242991967,3FGL J0022.1-1855,0.997864351,0.0015362863,0.965536028,0.0320122121,0.960036466,0.0162356437,0.779499528,0.0896770102,0.32847896464079734,0.5606054997843102,2.10445771902385,1.4550219565222464
3FGL J0022.1-5141,0.9888561931408208,0.009686220551814595,0.9617729325330232,0.038732899536563455,0.8671799491778323,0.04031692311701567,0.7735798121007701,0.09930146109209739,3FGL J0022.1-5141,0.996946852,0.0021538504,0.985313932,0.0136997409,0.952039223,0.0178456138,0.924847466,0.044419422,0.8352751019760188,0.607777877428316,2.1048053090726326,1.523317504451786
3FGL J0022.5+0608,0.994059623231766,0.020498267426670342,0.9241299491989624,0.06502250966921111,0.8512055120103568,0.04696841309159536,0.6278258918357138,0.10228018139205887,3FGL J0022.5+0608,0.997299185,0.00750103126,0.974853982,0.0204859474,0.935495999,0.0293281026,0.829964047,0.058208208,0.15804076026537894,0.7800995848835399,1.7946207129728724,1.9763179182236026
3FGL J0023.4+0923,0.1149550057113975,0.12646284382606993,0.2706249038133704,0.22561518331565916,0.36059897305681,0.08549853303214384,0.10554308296469168,0.06706817101219273,3FGL J0023.4+0923,0.630279555,0.194269193,0.670202726,0.238285694,0.443877573,0.0928280191,0.338039733,0.135544752,2.652631337633664,1.6768854876643564,0.8971278365153655,1.7152759262513413
3FGL J0023.5+4454,0.9955675748552434,0.0041260300541082285,0.9626833476259301,0.036569335115317236,0.9367580739991849,0.025627444724857458,0.9406391171913423,0.03576914282235749,3FGL J0023.5+4454,0.998619126,9.27309941E-4,0.979615588,0.0189294242,0.969946433,0.0095118881,0.980881842,0.012440244,0.7395852925788196,0.4630174522089624,1.295031922110595,1.1250681909968485
3FGL J0023.9-7203,3.7906825065168515E-4,3.925375806168769E-4,0.0010251526813272462,0.001999383733426645,0.007485343528967327,0.0033940612341677805,8.494352031222051E-4,0.0010521843278810661,3FGL J0023.9-7203,0.00110634423,0.00107688934,0.0032103481,0.0159867173,0.0213350338,0.0128119685,0.00540902648,0.00409938007,0.67534885185911,0.13668818792916002,1.0809962786774472,1.1122636103555519
3FGL J0024.4+0350,0.9848659346397138,0.01946814481410965,0.9263527508854734,0.06199171808200425,0.8559163655763312,0.04195680904894489,0.7355448844099214,0.10480911876731804,3FGL J0024.4+0350,0.994395086,0.00824513752,0.977724533,0.0238382739,0.933493972,0.0285740961,0.90388953,0.0422500173,0.48947403315902477,0.8286878264378897,1.8489872843564024,1.6062022805841252
3FGL J0025.7+6404,0.7590911895937839,0.1816437511429708,0.0852007492754895,0.14477106977554643,0.7012218965906923,0.07157814099936533,0.5187942623166175,0.13435287588604447,3FGL J0025.7+6404,0.941539669,0.0456761366,0.148782965,0.221776382,0.848660346,0.0478698041,0.778166022,0.102987149,1.004430255696558,0.28669516181624105,2.0598250716041218,1.9305262948251036
3FGL J0026.7-4603,0.9948071633893002,0.006272114611210015,0.9757642951675791,0.01945465155820452,0.9006286189446989,0.03462972762842169,0.9469903897564026,0.032042302983738474,3FGL J0026.7-4603,0.998959955,9.27893235E-4,0.988263916,0.0097802104,0.951728487,0.0182103954,0.985261157,0.00869499712,0.6621039104224304,0.6425003704139556,1.4756069872568633,1.1943825405751871
3FGL J0028.6+7507,0.30369939124993134,0.20588160288628504,0.5733361933806864,0.26783185347762967,0.5620934846834467,0.08488046902754041,0.6808645595745985,0.10784962770988549,3FGL J0028.6+7507,0.639251038,0.17793437,0.83370908,0.17513044,0.753337266,0.0614614738,0.861667542,0.059816421,1.6298282218805367,0.9721505610275026,2.2530952468523955,1.6764358511441493
3FGL J0028.8+1951,0.8572883846247759,0.13959048073145838,0.8913004173794006,0.12319009931410833,0.7727580470629266,0.07395241891182497,0.72220831571697,0.1307428215734778,3FGL J0028.8+1951,0.92324451,0.0937130802,0.971286856,0.0518869703,0.880738951,0.0389362499,0.905591696,0.0698586757,0.4724973008876536,0.6492927521444003,1.4601402567483464,1.402626760506068
3FGL J0029.1-7045,0.9793525783019928,0.022683845292505368,0.9609252267642612,0.02840198954044718,0.9131337971905787,0.033466331046269886,0.9229307588945174,0.03350506122003993,3FGL J0029.1-7045,0.998287222,0.00118406132,0.98018483,0.0166629192,0.974256183,0.00914099453,0.972789328,0.0134439177,0.834719310321828,0.6781075392028891,1.8263844257356658,1.4880906731685466
3FGL J0030.2-1646,0.9997198271711194,4.8768337559256474E-4,0.951443949969608,0.05310573351668348,0.9585838302601598,0.022536226261896837,0.9616344181466693,0.0417351069008318,3FGL J0030.2-1646,0.999768125,1.96469983E-4,0.984688163,0.0125906828,0.969646988,0.0162454823,0.969868178,0.0249294456,0.0990352169005576,0.6260004490842418,0.49090551413859773,0.19728618098176343
3FGL J0030.3-4223,0.9979583301935422,0.0033736406657897404,0.9584144740077971,0.06048475771490572,0.9271821312701477,0.028830517016904658,0.8849449618454792,0.07816838095782695,3FGL J0030.3-4223,0.998918937,0.00116778182,0.983270104,0.0192298353,0.933228127,0.0280292978,0.969376769,0.0256648947,0.28473892201941137,0.41094039112068,0.20970819657196124,1.0801273624954963
3FGL J0030.4+0451,0.0021802681845336813,0.0029566649282314547,0.003976816383959692,0.011283740993150652,0.019432916192969895,0.014871406775067897,4.543695441358051E-4,6.050657104208839E-4,3FGL J0030.4+0451,0.00234124648,0.00258330359,0.00795244849,0.0544047743,0.0321702802,0.0205800801,0.00272492211,0.0030028017,0.05444590421093437,0.07307505926075145,0.6189171249644506,0.7561446917604299
3FGL J0030.7-0209,0.9979291771960496,0.0019176308395480771,0.9788130507015527,0.02015409044660392,0.8918319146395564,0.038891835564572534,0.9680258625618673,0.02991414231912342,3FGL J0030.7-0209,0.996442707,0.00303021633,0.984761694,0.014138796,0.923738188,0.0306037212,0.989325333,0.00945112025,-0.49054919984855583,0.29515811265249803,0.8203848673449541,0.712020094405865
3FGL J0031.3+0724,0.9972019034614549,0.00308987299566525,0.9611096970657812,0.038783642814331484,0.9274941236319255,0.02441759446649226,0.9368395849416226,0.06690139903812334,3FGL J0031.3+0724,0.996032525,0.00285671099,0.985515388,0.0159197411,0.945454687,0.0159380584,0.971033295,0.026603223,-0.37845518670037154,0.6292779420194217,0.7355582628223839,0.5111060538344256
3FGL J0032.3-2852,0.9739372374841578,0.0518196340102643,0.976700623128103,0.032995912433458924,0.8564960764479799,0.043695076162913946,0.9894449387596265,0.013072778956753132,3FGL J0032.3-2852,0.994729402,0.00387948933,0.917571465,0.210102831,0.925536758,0.0262750408,0.995103166,0.00693621632,0.4012410529901416,-0.28142961161767044,1.5800563270471697,0.4328251291551629
3FGL J0033.6-1921,0.9865976827512917,0.016064098170826647,0.9471445332785391,0.06628125542220285,0.6172274300674672,0.09453366093156944,0.4975277361149625,0.1385097955437841,3FGL J0033.6-1921,0.993022493,0.0101869149,0.97640235,0.0297713737,0.847997903,0.0712090516,0.628004346,0.107895571,0.3999483930181758,0.44141916949358384,2.4411460495492903,0.9420027614133094
3FGL J0034.3-0534,0.002871942013838328,0.003381340797736483,0.03788801445260771,0.09588857352718125,0.05561778253985994,0.028904527661916517,0.014924175531960954,0.01266484773323993,3FGL J0034.3-0534,0.00723422279,0.00609594966,0.0630373732,0.129016761,0.121081844,0.045193892,0.0592916988,0.0331668003,0.7156031495446554,0.19493094193701144,1.448515685706822,1.3377088795640937
3FGL J0035.2+1513,0.9689524031478544,0.02677464462087481,0.9399328665535475,0.04389653368430463,0.8713881174294129,0.0432991460005581,0.7851239828204911,0.06941965307779292,3FGL J0035.2+1513,0.997052582,0.0018907194,0.977321933,0.0192543698,0.962969274,0.0126188286,0.883755876,0.0406448453,1.0495070709636012,0.8517544167689297,2.1150799733880814,1.4208064835613663
3FGL J0035.9+5949,0.9149467857473591,0.06778420374551113,0.44996112700626045,0.2817753230754352,0.5449577868300335,0.12604608357387584,0.7603466117744265,0.08296359334557586,3FGL J0035.9+5949,0.980885295,0.015051278,0.69154933,0.257749156,0.860458315,0.0541284066,0.882738968,0.042394295,0.9727710234703101,0.8573788519055765,2.5030569711041526,1.4752537985639234
3FGL J0037.9+1239,0.986559533854012,0.012833370066606243,0.9619121012868008,0.0282429185169142,0.912770688755199,0.03195248943823996,0.8612320219499954,0.04549114842170579,3FGL J0037.9+1239,0.998274512,0.00120620929,0.982446448,0.0142693039,0.974882328,0.00984925274,0.951533963,0.0173745149,0.9128528270583868,0.727061783678678,1.9438748071525005,1.9850442159186668
3FGL J0038.0-2501,0.9878538142873017,0.031629909305299755,0.9233623432097161,0.08811830187208718,0.9144697817539302,0.037678078268093065,0.8406857963035785,0.075246851635862,3FGL J0038.0-2501,0.9983918,0.00124847617,0.963584396,0.0449219593,0.944013113,0.0349190804,0.953518711,0.0235549097,0.33316522064553244,0.4564551510385478,0.7840986749870406,1.4995034641774465
3FGL J0038.0+0012,0.9675337109719674,0.042103226056122905,0.8801952513621324,0.10411037542395689,0.8735620733529676,0.04361879166624911,0.6715675601384232,0.08539999657261681,3FGL J0038.0+0012,0.99443504,0.00646107631,0.968561029,0.0377705356,0.947554843,0.0147336084,0.87820679,0.0449080057,0.6389374769566026,0.8487701372512165,1.696350742890609,2.4196632102422693
3FGL J0039.0-2218,0.9906121411397475,0.011530481011723867,0.8590228435006486,0.1320954930674997,0.806638209129696,0.07036133935453195,0.6055993280582863,0.13889471597205702,3FGL J0039.0-2218,0.994166112,0.00434351117,0.962887404,0.0433835021,0.903586323,0.0352372725,0.827061128,0.0798829458,0.3082239896704202,0.7862839078565489,1.377860551826741,1.594458064094156
3FGL J0039.1-0939,0.9832898075371256,0.02454470663736621,0.49350557060819517,0.2370907473635731,0.7274366916812921,0.06607216900256997,0.22415105310549777,0.09375417850714393,3FGL J0039.1-0939,0.948822349,0.0565889234,0.801626001,0.148234718,0.792466362,0.0610880592,0.546725667,0.0984123426,-0.6090848962347573,1.2995885913645944,0.9842218183601398,3.277786153365099
3FGL J0039.1+4330,0.9860025434750966,0.014488480794481099,0.7584102992075719,0.16395263398704327,0.9105679728422345,0.029011321400498752,0.7610078977272946,0.07816035683323258,3FGL J0039.1+4330,0.997044685,0.00191602393,0.933591925,0.0761403269,0.953392498,0.0140554662,0.892495357,0.0459170327,0.7621324610589595,1.0684892430961022,1.4761314924810476,1.6822781343393125
3FGL J0040.3+4049,0.9603937039318869,0.06788629688068148,0.9567511118882098,0.09834105070605316,0.9009180402727894,0.03921931259300133,0.8802039435979525,0.12292688054963295,3FGL J0040.3+4049,0.980155636,0.0282832247,0.983156874,0.0152245109,0.925892311,0.0296636539,0.954392585,0.0521119331,0.29110340342833957,0.2685121007169063,0.6367850193189577,0.6035184580486699
3FGL J0040.5-2339,0.9976795521360072,0.004025156046508449,0.9709791917107469,0.035805448664848076,0.8918036407203088,0.04219103558784468,0.8880385274933003,0.07593633795811619,3FGL J0040.5-2339,0.999105458,6.14484213E-4,0.986638393,0.0182202872,0.954586866,0.0209432748,0.969756572,0.0244284887,0.3542485924811767,0.4373412950589981,1.4880702595927542,1.0761388645285017
3FGL J0041.9+3639,0.9997532552540903,3.950255578712739E-4,0.9791716836261438,0.019203219300920595,0.9256326413200261,0.029852733101984476,0.9708596561207288,0.021989399326713538,3FGL J0041.9+3639,0.992128735,0.0122649338,0.986218447,0.0171804746,0.92245997,0.0339196226,0.990584579,0.00911689047,-0.6216519696250075,0.3669573972692389,-0.09353498290473541,0.8970196314234297
3FGL J0042.0+2318,0.9724303966769642,0.030964384267794336,0.8056295925164377,0.10672829262285022,0.8428379708781149,0.05712162690735742,0.6825697063097479,0.09397303380446426,3FGL J0042.0+2318,0.992882357,0.00687898008,0.904388644,0.0557936886,0.903044663,0.0328776405,0.873046766,0.0463188464,0.6604994998821175,0.9253315035456513,1.054008707061709,2.026933174112373
3FGL J0042.5+4117,0.6104663580949492,0.2230319914896051,0.5879186507799518,0.26303808874121337,0.7340245278007798,0.07110389145714022,0.2979433965501596,0.1284846207137705,3FGL J0042.5+4117,0.958932264,0.0364956117,0.89956412,0.160818083,0.892949767,0.0351709216,0.700140267,0.108165536,1.5624032390048035,1.1847921748194292,2.235113099189749,3.1303113805801535
3FGL J0043.5-0444,0.9996346822835707,3.4682535024737666E-4,0.9848471119732695,0.015879833983678315,0.9642025927063829,0.015836893235938,0.9964122078854728,0.0045375285643804416,3FGL J0043.5-0444,0.998465873,0.00129662917,0.989958484,0.0123587567,0.964757611,0.0109873405,0.997361704,0.00284369905,-0.9014214014409839,0.3218781778187419,0.035045907385273585,0.20925402475275884
3FGL J0043.7-1117,0.9983491978115377,0.00388101361024263,0.6682664140569796,0.23919205555797418,0.9273927813236601,0.02890376786761761,0.6876164492574135,0.18798323605737527,3FGL J0043.7-1117,0.99831853,0.00138972371,0.940021478,0.0713182056,0.953405061,0.0138357341,0.747686003,0.135376264,-0.007902010819228453,1.136137499671906,0.8999615481095392,0.31954739689794665
3FGL J0043.8+3425,0.9992970404307875,6.888417033258638E-4,0.9768068299306564,0.019967068933005136,0.9226540170591154,0.029541212116910354,0.9494057314554638,0.028397322015495097,3FGL J0043.8+3425,0.999652433,2.03595234E-4,0.984803133,0.0113493195,0.97883632,0.00729042661,0.979599668,0.0105906051,0.5159277777413291,0.4004745561891614,1.9018279520332875,1.0632670407463332
3FGL J0045.2-3704,0.9965743579651873,0.005319434383627379,0.9770650192369019,0.025921016755300577,0.945036290535608,0.02446129918051577,0.9773977208234234,0.018509998761495037,3FGL J0045.2-3704,0.999106364,6.56773181E-4,0.987808587,0.01347627,0.973059086,0.00848552917,0.993495772,0.00559239406,0.4759915908739956,0.4144732386279212,1.1455971842539374,0.8696948813451176
3FGL J0045.3+2126,0.9932644114896046,0.005162177841609388,0.9214901963757262,0.0570410323021536,0.8610747122574467,0.04286750354628598,0.6793727768308147,0.07192346469301816,3FGL J0045.3+2126,0.998051095,0.00107165658,0.969515954,0.0235482156,0.959274828,0.0161314727,0.847017604,0.041499305,0.927260481382995,0.8419510602451111,2.290782238730608,2.330878078311753
3FGL J0045.7+1217,0.9613499263085544,0.029252625028270817,0.9349354078162967,0.051217173455469396,0.8382639219468153,0.05113435984927629,0.684527985272834,0.0659542614160266,3FGL J0045.7+1217,0.997070185,0.00177618812,0.973180097,0.0279592827,0.960683559,0.0139555266,0.870785179,0.0317578275,1.2210958386443675,0.7467161228050782,2.3940778258304003,2.824035774614956
3FGL J0046.7-8419,0.998171341500462,0.001818606610377273,0.8718831557146247,0.10093126551940665,0.9370324631467629,0.023156771881778736,0.6899630538156296,0.11439435103548057,3FGL J0046.7-8419,0.997386061,0.00652901146,0.957493569,0.0394443053,0.959783939,0.0143707483,0.899996584,0.0438278579,-0.12027555860072031,0.8482050913045821,0.9824977319545762,1.8360480940114465
3FGL J0047.0+5658,0.9028699846050697,0.06473417984826517,0.6161205544775612,0.23510227177171583,0.7866150409981827,0.05046667038206868,0.6847327623664149,0.08500390535098412,3FGL J0047.0+5658,0.986683212,0.0101347791,0.796798819,0.172795202,0.935562372,0.0252299434,0.85885354,0.046408122,1.294729115150385,0.7685092243509979,2.9514000007169057,2.0483856231620687
3FGL J0047.5-2516,0.9818732228531352,0.020908693495128174,0.9621982651400107,0.0638036398646609,0.8920085205891422,0.039061762878536264,0.7490247407177991,0.08414766723212672,3FGL J0047.5-2516,0.997074669,0.00261341849,0.985075365,0.0193389092,0.969788434,0.0111216579,0.914795648,0.0377422019,0.727039503946376,0.35855477694557547,1.9912033579415471,1.970000033689719
