Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD
4FGL J0002.1+6721c,0.6716136278800853,0.1846451126778632,0.3283863721199148,0.1846451126778632,0.6642661533653959,0.23499666878312872,0.33573384663460404,0.23499666878312872,0.7762863173031536,0.057344706201106294,0.2237136826968465,0.0573447062011063,0.8244563161481541,0.05065339650770949,0.17554368385184596,0.05065339650770949
4FGL J0002.7+7220,0.9992412599447309,0.003887601936980894,0.0007587400552690625,0.0038876019369808957,0.9976118474430382,0.0025489608268327297,0.0023881525569617707,0.0025489608268327306,0.985883573896508,0.01183482520404715,0.014116426103491935,0.011834825204047151,0.9957457209524178,0.0015208272431109985,0.00425427904758224,0.001520827243110999
4FGL J0024.0-7204,0.004901877653407219,0.004769930884151576,0.9950981223465929,0.004769930884151576,0.1592117749640344,0.12416413053793843,0.8407882250359656,0.12416413053793843,0.02970404596495159,0.01968234420778558,0.9702959540350483,0.01968234420778558,7.924967648326054e-05,9.680564734164846e-05,0.9999207503235168,9.680564734164846e-05
4FGL J0025.3+6408,0.9916132782802074,0.04767636766784764,0.0083867217197925,0.04767636766784764,0.9858841196974478,0.020882016080416933,0.014115880302552234,0.020882016080416933,0.9822703027548021,0.01406412228541392,0.017729697245197917,0.014064122285413927,0.9293808300344838,0.026118440087905932,0.07061916996551619,0.026118440087905936
4FGL J0043.2+4114,0.963907264219546,0.06182806449202849,0.03609273578045409,0.061828064492028496,0.6948675008300138,0.21871232031310484,0.30513249916998625,0.21871232031310486,0.8001793996180279,0.05868230237058674,0.19982060038197216,0.05868230237058675,0.7505391774826712,0.06258809302483385,0.24946082251732876,0.06258809302483385
4FGL J0047.3+6943,0.9997847363239021,0.00015768293962321729,0.0002152636760980538,0.00015768293962321897,0.9961294466250132,0.006744225908074041,0.003870553374986803,0.00674422590807404,0.9975286449865789,0.0037655350428410536,0.002471355013421108,0.0037655350428410415,0.9958281262266621,0.0014691558702545336,0.004171873773337877,0.0014691558702545342
4FGL J0047.5-2517,0.9987849181139902,0.0011097284802750512,0.0012150818860098965,0.0011097284802750503,0.9936543706809446,0.019840044505940388,0.006345629319055302,0.01984004450594039,0.9937292109575067,0.0070734290590740816,0.006270789042493366,0.007073429059074086,0.9887165160239335,0.0036629827495126385,0.011283483976066388,0.003662982749512639
4FGL J0058.0-7245e,0.9820744709667252,0.021556929969475794,0.017925529033274892,0.021556929969475794,0.8807651900199589,0.1315823572888589,0.11923480998004113,0.1315823572888589,0.916334527053819,0.036705164727679145,0.08366547294618101,0.03670516472767915,0.8599788703191777,0.03781208514291497,0.1400211296808223,0.03781208514291497
4FGL J0059.7-7210,0.9755598327900934,0.04407564941749103,0.024440167209906567,0.044075649417491036,0.9637108003367943,0.05554654261616353,0.03628919966320558,0.05554654261616353,0.9062717242606655,0.038215147715091054,0.09372827573933457,0.03821514771509105,0.9534352765384055,0.01844756654205328,0.046564723461594466,0.01844756654205328
4FGL J0102.9-7051,0.9993859123372067,0.000586596229473606,0.0006140876627932573,0.0005865962294736063,0.998488247599283,0.0016345803196981456,0.001511752400716992,0.0016345803196981465,0.9824080110157083,0.010571865190192868,0.017591988984291738,0.010571865190192872,0.9919759580451375,0.003685981896289051,0.008024041954862423,0.003685981896289052
4FGL J0138.6+6821,0.9963747523854979,0.032888168227190574,0.0036252476145020485,0.032888168227190574,0.8527325193863581,0.11768971736089365,0.14726748061364203,0.11768971736089365,0.9704224297749677,0.018349420312713503,0.029577570225032192,0.018349420312713496,0.8417241213451625,0.03946078907952999,0.15827587865483753,0.03946078907952999
4FGL J0212.1+5321,0.002414070634230498,0.002190234972905916,0.9975859293657695,0.002190234972905916,0.07617036489555008,0.07597565233822337,0.9238296351044498,0.07597565233822337,0.026456899347803858,0.01756200347928408,0.9735431006521962,0.017562003479284084,0.002231140626972129,0.0014891258760141499,0.997768859373028,0.0014891258760141499
4FGL J0221.4+6241e,0.023254716210928537,0.04404715816381786,0.9767452837890714,0.04404715816381786,0.12375073193354699,0.1116887732604401,0.876249268066453,0.1116887732604401,0.16302347380872947,0.06396843861486703,0.8369765261912705,0.06396843861486703,0.042311105168553215,0.011604656924827535,0.9576888948314469,0.011604656924827535
4FGL J0222.4+6156e,0.020457814605669266,0.039601748926325016,0.9795421853943308,0.03960174892632501,0.048483602247951084,0.04679119365543016,0.9515163977520489,0.04679119365543016,0.11947891548622465,0.052195476726437796,0.8805210845137753,0.0521954767264378,0.0001262693825218303,0.00010868820808804735,0.9998737306174783,0.00010868820808804735
4FGL J0240.5+6113,0.956713164193522,0.08992789520446244,0.04328683580647778,0.08992789520446244,0.038071764156203045,0.04575573790584798,0.9619282358437969,0.04575573790584798,0.6846602711842661,0.0828254194041518,0.315339728815734,0.0828254194041518,1.6260918616406104e-05,2.364070085372226e-05,0.9999837390813836,2.364070085372226e-05
4FGL J0242.6-0000,0.9997680609610495,0.00012597192544717764,0.00023193903895045835,0.00012597192544717764,0.9987968617529082,0.0013210027828335403,0.0012031382470918154,0.0013210027828335408,0.9980814696332365,0.0016529990756153513,0.0019185303667633236,0.0016529990756153454,0.9995650596108391,0.0001885945193884581,0.0004349403891609778,0.000188594519388458
4FGL J0328.6+5330,0.9235021654522693,0.08234003082640763,0.07649783454773067,0.08234003082640763,0.6477030589212343,0.19828046592426515,0.3522969410787657,0.19828046592426515,0.8838152464905958,0.03836287546616255,0.11618475350940415,0.03836287546616256,0.6887257260138661,0.04200489720084045,0.31127427398613394,0.04200489720084045
4FGL J0359.7+4445,0.9977428875785271,0.002360973973301281,0.002257112421472769,0.002360973973301283,0.9968541473671553,0.004001738607403046,0.003145852632844602,0.004001738607403046,0.9791191269755563,0.014752917027143873,0.020880873024443705,0.014752917027143864,0.9957067230693117,0.0014978476736169778,0.004293276930688277,0.0014978476736169767
4FGL J0402.5+5402,0.9991607406064318,0.006048997401623876,0.0008392593935682421,0.006048997401623876,0.996922426948726,0.005386229080135568,0.0030775730512739123,0.005386229080135568,0.9968195177667303,0.00429807573943591,0.0031804822332697205,0.004298075739435915,0.9976585163031795,0.0009731409378554407,0.0023414836968205436,0.0009731409378554416
4FGL J0427.2+5533e,0.9686179541564461,0.08104882237150449,0.03138204584355396,0.08104882237150449,0.8442842168639435,0.18258306760136878,0.15571578313605655,0.18258306760136875,0.8476853889041729,0.05840635445591517,0.15231461109582717,0.05840635445591516,0.7879049909540615,0.07093952384864016,0.2120950090459385,0.07093952384864016
4FGL J0427.8-6704,0.9996038951339301,0.00023463990504793896,0.0003961048660698548,0.00023463990504793867,0.9987623247011345,0.001392055101775681,0.001237675298865579,0.00139205510177568,0.9969128416830768,0.004084846964786642,0.0030871583169230932,0.0040848469647866365,0.9980604079742413,0.0009681567007605598,0.001939592025758639,0.0009681567007605596
