GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,Source_Name,CLASS1,CLASS2,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
135.67383,24.865604,-22.64745997470649,2.1417797,0.12772222,-0.08293977,1.0406904,0.8505936,0.03620456,5.897958E-4,-0.66770214,-0.31026384,-0.90174174,0.3904814,1.2858695337768977,7.825178848952848,4FGL J0618.1+7819,sbg,OTHER,PowerLaw,0.051464424,0.22903228,3FGL J0618.0+7819,NGC 2146,0.98871547,0.97111225,0,0.9937985519555396,0.006201448044461092,0.9719100665063746,0.02808993349362454,0.8887720408723854,0.11122795912761374,0.984786374086039,0.015213625913961776,0.0,0.0,0.0,0.0
205.61147,-1.4479226,-21.903875953290203,2.1703222,0.1289879,-0.09472202,2.123204,0.9280649,-0.68466854,5.198724E-4,-0.93121934,-0.40573782,-0.5219556,-0.49950677,2.1554611676014632,8.90575563766083,4FGL J0632.8+0550,hmb,OTHER,PowerLaw,0.034603726,0.11607566,,HESS J0632+057,0.8,0.9237122,16,0.9893249066295786,0.010675093370422448,0.9397507755833954,0.060249224416605296,0.7498156524743211,0.2501843475256804,0.9606766380450059,0.039323361954993946,0.0,0.002,0.0,0.0
206.87491,-1.7003806,-18.56385205161403,2.2631068,0.0460361,0.23192531,9.420627,-0.31500202,-0.23844084,0.001396951,-0.57889223,-0.7224752,-0.66721314,-0.7647244,1.5549927086263138,7.01468379468512,4FGL J0634.2+0436e,snr,OTHER,LogParabola,0.034624107,0.10996344,3FGL J0634.1+0424,Rosette,,,516,0.02264556818845602,0.9773544318115442,0.0010685548686457903,0.9989314451313539,0.0003941444784951873,0.9996058555215058,0.4739246928078563,0.526075307192144,1.0,1.0,1.0,0.639
205.40027,0.5034855,-18.398021416598308,2.297204,0.07962603,0.24825741,7.5863013,0.99547005,-0.36078644,0.0019197016,-0.66834724,-0.64189047,-0.8683196,-0.6965816,2.1363543420259266,6.609120915215745,4FGL J0639.4+0655e,SNR,OTHER,LogParabola,0.04524796,0.1320209,3FGL J0640.9+0752,Monoceros,,,4,0.0034041792751676385,0.9965958207248333,0.0010779195447331391,0.9989220804552679,0.0029188919323993993,0.9970811080676012,0.1073578288568648,0.8926421711431346,1.0,1.0,1.0,1.0
212.05276,-0.57211107,-21.29133951974683,2.5556605,0.5822296,0.15449211,1.9410406,0.99987894,-0.10424125,0.0020792563,-0.80404854,-0.8382465,-0.626596,-0.53135103,2.3161127798484547,6.906088059944528,4FGL J0647.7+0031,spp,OTHER,PowerLaw,0.5199855,0.24725172,3FGL J0647.6+0032,SNR G213.0-00.6,0.8,0.0,2,0.6567674115931161,0.3432325884068835,0.6815192226169159,0.318480777383085,0.5567803355970904,0.44321966440290894,0.6812284340374091,0.31877156596259043,0.153,0.211,0.074,0.001
194.05469,9.203488,-21.519531470687948,1.7865936,0.110857315,0.075752385,1.7086893,0.9980814,-0.7080141,3.8193777E-4,-0.30476147,-0.3548127,-0.34969783,-0.47994265,2.2570006300693994,8.489052119719645,4FGL J0650.6+2055,unk,OTHER,PowerLaw,0.050047066,0.16679388,3FGL J0650.5+2055,NVSS J065035+205556,0.0,0.9463466,0,0.9976315650952581,0.0023684349047418036,0.9985029618196889,0.0014970381803113798,0.9830731136901537,0.01692688630984531,0.9940321454342828,0.005967854565717547,0.0,0.0,0.0,0.0
241.97298,-9.645979,-22.10867399086393,1.9605612,0.13315883,0.005669981,0.098895594,0.9999774,-0.7822771,4.3199048E-4,-0.3153784,-0.6112054,-0.33786383,-0.49795714,2.6595308102703688,8.25211765476984,4FGL J0709.7-3009,unk,OTHER,PowerLaw,0.058893148,0.18665406,,1RXS J070947.9-300901,0.0,0.9446162,0,0.999658643995064,0.0003413560049361136,0.9992301672985331,0.0007698327014669862,0.9985054116118707,0.0014945883881305664,0.9969409618602457,0.00305903813975413,0.0,0.0,0.0,0.0
241.35329,-0.7392291,-19.693850726348707,2.3406928,0.0775955,0.41880497,9.642151,0.6252562,-0.30136883,0.0015892987,-0.44296739,-0.6835741,-1.0,0.9999778,1.9764221168624572,7.1349837556167035,4FGL J0744.0-2525,bin,OTHER,LogParabola,0.06332105,0.17178804,3FGL J0744.1-2523,1FGL J0744.1-2523,,0.0,0,0.0012810014593917728,0.9987189985406083,0.004230017251696263,0.9957699827483041,0.0011206630002396985,0.9988793369997601,0.012707372625398857,0.9872926273746004,1.0,1.0,1.0,1.0
262.72278,-7.6400313,-21.774708359295147,2.4595487,0.14963572,0.10164312,1.344074,-0.39180475,-0.3733129,0.002168011,-0.7497035,-0.68076706,-0.6203011,-0.99999183,1.8607394095202878,7.188986438967702,4FGL J0809.5-4714,unk,OTHER,PowerLaw,0.08427169,0.28884634,,Gamma02 Velorum,0.0,0.8383361,0,0.9918894796906177,0.008110520309383182,0.9579251469425496,0.04207485305744966,0.8688430728683831,0.131156927131618,0.9295336782725135,0.07046632172748776,0.0,0.0,0.0,0.0
243.70445,6.3586006,-22.483463559709293,2.765779,0.25126094,0.29971397,2.5786161,-0.48939583,-0.740379,0.0084548015,-0.77558243,-0.9799109,-0.98305094,-0.9896097,2.0153968319306825,6.322798731516989,4FGL J0816.0-2342,unk,OTHER,PowerLaw,0.1616486,0.51966405,,AT20G J081524-233846,0.0,0.87837595,16,0.9971311795081033,0.002868820491896006,0.6500572206854658,0.34994277931453355,0.6460075959514247,0.35399240404857507,0.828613751193759,0.17138624880624134,0.0,0.299,0.0,0.0
253.23625,0.8743931,-21.936573273706692,2.73044,0.2369671,0.37711313,2.6240985,0.86045176,-0.3305771,0.01215793,-0.838185,-0.7758487,-0.9997665,-0.040382758,2.091799368227792,6.477932594027858,4FGL J0819.5-3439,unk,OTHER,PowerLaw,0.12400296,0.65512246,,NVSS J081945-344215,0.0,0.8312154,0,0.9127721990898755,0.08722780091012483,0.28859774847940733,0.7114022515205934,0.409132195948216,0.5908678040517839,0.665610234183976,0.33438976581602453,0.0,0.903,0.998,0.002
260.30905,-3.3742685,-18.543451497619802,2.0498333,0.029121276,0.10079558,6.449677,-0.1642887,-0.29006383,1.9047932E-4,-0.47252896,-0.44938222,-0.6418856,-0.575134,2.2934269852492655,7.628003681298233,4FGL J0822.1-4253e,SNR,OTHER,LogParabola,0.014037958,0.041989896,3FGL J0822.6-4250e,Puppis A,,,0,0.865776662839104,0.13422333716089602,0.032605151240246405,0.9673948487597537,0.043452086612444825,0.9565479133875553,0.9247157410068909,0.0752842589931096,0.0,1.0,1.0,0.0
263.3321,-3.10605,-18.272247635471665,2.1815877,0.04422501,0.034865096,1.2561462,0.69132495,0.9880046,9.382759E-5,-0.50692403,-0.4803746,-0.7262097,-0.5846987,2.611039396054164,8.946098355635602,4FGL J0833.1-4511e,PWN,OTHER,PowerLaw,0.02470023,0.059976093,3FGL J0833.1-4511e,Vela X,,,0,0.9069112240865507,0.09308877591344913,0.8197114116294626,0.18028858837053813,0.05073877677903653,0.9492612232209636,0.9255181048539349,0.07448189514606464,0.0,0.073,1.0,0.0
250.57239,7.809594,-20.436607087911483,2.1293805,0.07617358,0.29859623,7.3886085,0.99872595,-0.06213269,0.0015148319,-0.44505793,-0.4783188,-0.927371,-0.9963601,2.0180352566317805,7.200348546747078,4FGL J0838.7-2827,bin,OTHER,LogParabola,0.05798806,0.17927103,3FGL J0838.8-2829,XMMU J083850.3-282756,,0.9642502,0,0.005642970869507039,0.9943570291304931,0.000809461726978323,0.9991905382730225,0.021603428325551125,0.9783965716744493,0.022314554386368788,0.977685445613631,1.0,1.0,1.0,1.0
266.26007,-1.2322998,-18.451503110154725,1.7855031,0.017861942,-0.019598952,1.7355343,0.96988314,-0.35408098,3.364802E-5,-0.5758254,-0.42800158,-0.4327088,-0.1884802,2.52843697347163,8.848230629093143,4FGL J0851.9-4620e,SNR,OTHER,PowerLaw,0.0073802453,0.025905455,3FGL J0852.7-4631e,RX J0852.0-4622,,,0,0.9430893625861481,0.05691063741385198,0.9635773088672823,0.036422691132717754,0.6098278974783453,0.39017210252165474,0.953285952992343,0.04671404700765781,0.0,0.001,0.036,0.0
254.77513,8.371002,-22.811112603770265,1.7621727,0.2793487,0.24829252,1.283755,0.98126304,-0.99991673,9.6323894E-4,0.9996076,-0.39745322,-0.18804845,-0.2503139,2.2748816724668472,9.121692747973324,4FGL J0852.5-3123,unk,OTHER,PowerLaw,0.14663634,0.5168193,,NVSS J085238-312331,0.0,0.84441847,0,0.9984445860920046,0.0015554139079950375,0.9973263103311482,0.0026736896688515904,0.9975994733452832,0.00240052665471552,0.9925420098732995,0.007457990126701831,0.0,0.0,0.0,0.0
255.60423,9.196126,-21.99746355712865,1.7733507,0.15582068,0.093637094,1.400037,0.99637574,-0.9034953,5.123696E-4,0.018487269,-0.2760694,-0.32028922,-0.37624097,2.766275397579022,8.846920302165229,4FGL J0858.0-3130,unk,OTHER,PowerLaw,0.07341214,0.2507217,3FGL J0858.1-3130,NVSS J085802-313040,0.0,0.98605096,0,0.9998703308857099,0.00012966911429027663,0.9985002852081238,0.0014997147918770718,0.997523558789892,0.002476441210107558,0.9988845634724429,0.0011154365275573568,0.0,0.0,0.0,0.0
269.78375,-1.4360971,-20.967416577250027,2.747357,0.25393343,0.49789688,4.155372,-0.90405506,0.42673838,0.016557148,-0.854204,-0.8379998,-0.8163598,-0.99991196,2.051876119959544,6.770861439664407,4FGL J0904.7-4908c,unk,OTHER,LogParabola,0.17448339,0.84195715,3FGL J0905.6-4917,1RXS J090505.3-490324,0.0,0.8047491,52,0.2977654896911786,0.702234510308821,0.29928899422784055,0.7007110057721592,0.03076670805806821,0.9692332919419318,0.2724216867916012,0.7275783132083995,0.878,0.807,1.0,1.0
178.2341,42.924023,-22.228886854492448,2.5283022,0.24154115,0.3096103,2.401001,0.93331707,-0.6543063,0.0057418905,-0.6491651,-0.9007339,-0.9976498,0.9891259,2.5896331144779885,6.726690911594307,4FGL J0910.0+4257,css,OTHER,PowerLaw,0.20844561,0.4883757,,3C 216,0.0,0.96243405,0,0.9965252352266254,0.003474764773374103,0.9482127703181021,0.05178722968189809,0.8735628035071317,0.12643719649286847,0.9480902111289462,0.05190978887105379,0.0,0.0,0.0,0.0
282.17368,-11.215276,-21.68795206588131,2.362658,0.14848746,0.20422184,2.7374182,0.9711145,-0.15169762,0.0025713006,-0.6227565,-0.6368045,-0.8777667,-0.9970914,2.39545785015033,7.114936670156478,4FGL J0912.1-6449,glc,OTHER,PowerLaw,0.09504873,0.31182942,3FGL J0912.2-6452,NGC 2808,0.9973071,0.0,0,0.3853535175568216,0.6146464824431787,0.8763862042850548,0.1236137957149438,0.7696913935175964,0.23030860648240492,0.6317412540409032,0.36825874595909774,0.898,0.006,0.0,0.02
281.7689,-9.40067,-21.691145643788985,2.231203,0.22956732,0.5242908,4.1229916,-0.9996734,0.9999555,0.0051020267,-0.383221,-0.5572405,-0.9999861,-0.10108323,0.9998619884289601,7.427503438273853,4FGL J0921.7-6317,lmb,OTHER,LogParabola,0.213653,0.5703214,,2S 0921-630,0.86303204,0.0,4,0.4249015784699642,0.575098421530036,0.11781030407081808,0.8821896959291832,0.056987723879835694,0.9430122761201639,0.17813249245445845,0.821867507545541,0.729,0.976,1.0,1.0
224.71835,40.384018,-21.404564390547975,2.451047,0.164445,0.3053939,3.7151701,-0.77496254,-0.25107765,0.0048317206,-0.6221728,-0.8575247,-0.8008307,-0.999597,2.6942661020754897,6.50887494359453,4FGL J0935.3+0901,bin,OTHER,LogParabola,0.12261016,0.38131645,3FGL J0935.2+0903,4FGL J0935.3+0901,0.0,0.0,0,0.7262832310565647,0.273716768943435,0.9244137404127688,0.07558625958723218,0.7638342914875769,0.23616570851242322,0.38813008099592217,0.611869919004078,0.055,0.003,0.0,0.937
278.0827,0.5000744,-21.698423603286443,2.1885567,0.107752554,-0.090018526,1.6135644,-0.99991375,0.99909747,7.9415645E-4,-0.77893656,-0.44957855,-0.7060405,-0.48475793,2.179453944140965,8.083945918211699,4FGL J0951.7-5328,spp,OTHER,PowerLaw,0.036047257,0.114194795,,SNR G279.0+01.1,0.8,0.0,4,0.9826285899970161,0.017371410002983267,0.7120245651260604,0.2879754348739405,0.8992616838134279,0.10073831618657256,0.9817282845222005,0.018271715477799797,0.0,0.111,0.0,0.0
269.93344,11.513521,-20.45587851686449,2.4399257,0.086880535,0.27573666,6.73585,0.9348645,-0.45107386,0.0017735283,-0.64138156,-0.7116821,-0.95857894,-0.99535275,2.5703188390360463,6.767284780640478,4FGL J0955.3-3949,bin,OTHER,LogParabola,0.058922138,0.15727322,2FGL J0955.0-3949,CRTS J095527.8-394752,,0.0,0,0.030064121554940985,0.9699358784450594,0.003141523393967848,0.9968584766060324,0.042888922432973174,0.9571110775670264,0.0925924292577077,0.9074075707422922,1.0,1.0,1.0,1.0
141.42867,40.568253,-20.809055702103663,2.2199283,0.048531637,0.060486604,2.2378747,0.99995446,-0.5052886,5.1398866E-4,-0.553501,-0.65225077,-0.61440855,-0.73966384,1.8023913664419617,7.132405215128787,4FGL J0955.7+6940,sbg,OTHER,PowerLaw,0.026528997,0.07722957,3FGL J0955.4+6940,M 82,0.99874455,0.99849063,0,0.9815574289470902,0.01844257105290972,0.955032569626044,0.04496743037395541,0.6045244322060127,0.39547556779398735,0.9655243185949631,0.03447568140503655,0.0,0.001,0.0,0.0
282.1348,-0.97617835,-20.56187505857188,2.6046429,0.16205585,0.1308863,1.7621384,0.9241773,-0.59578735,0.0022439868,-0.67901665,-0.8081585,-0.6088664,-0.9662416,1.7192191881171583,7.9366178383901245,4FGL J1008.1-5706c,unk,OTHER,PowerLaw,0.08060032,0.36973616,3FGL J1008.6-5706,1RXS J100718.2-570335,0.0,0.83419794,56,0.8836940333696542,0.11630596663034624,0.5364988705074325,0.46350112949256767,0.06396172497892937,0.9360382750210706,0.670158568819333,0.329841431180667,0.0,0.429,1.0,0.0
275.09564,9.692405,-22.699220465065164,2.015893,0.23716961,0.04286146,0.46091145,-0.5811662,-0.88738745,3.7202713E-4,-0.52222407,-0.56074065,-0.026010966,-0.7144466,2.2108059317995163,8.288190232250965,4FGL J1011.1-4420,unk,OTHER,PowerLaw,0.09602772,0.23602922,,1RXS J101130.7-442241,0.0,0.8644327,256,0.9994026303265577,0.0005973696734417019,0.9953947038040376,0.004605296195961646,0.9985684198240614,0.0014315801759382872,0.9967301075944016,0.003269892405597745,0.0,0.0,0.0,0.0
176.91704,54.4102,-22.01608034683728,1.8004951,0.12941165,0.03128884,0.53705573,0.99662685,-0.7144375,3.5502348E-4,-0.5300589,-0.22389857,-0.5562941,-0.37506023,2.864022306839997,8.279195486389566,4FGL J1012.7+4228,agn,OTHER,PowerLaw,0.06040876,0.155069,3FGL J1012.7+4229,B3 1009+427,0.99822575,0.9743882,0,0.9998673601007598,0.00013263989924124856,0.9998172882990491,0.00018271170095140828,0.9983336320058129,0.0016663679941867544,0.9994858145527011,0.0005141854472995458,0.0,0.0,0.0,0.0
284.3546,-1.684872,-17.52419226897446,2.480276,0.020691002,0.23727545,22.364065,-0.20797794,-0.51331013,4.8164855E-4,-0.67113817,-0.75287527,-0.91055214,-0.7634819,2.2515559742353566,7.492587361178077,4FGL J1018.9-5856,HMB,OTHER,LogParabola,0.0134462165,0.047540553,3FGL J1018.9-5856,1FGL J1018.6-5856,1.0,0.0,0,0.0033213242957146924,0.996678675704285,0.0008452833160246718,0.9991547166839747,3.545915545410949e-09,0.999999996454085,0.06569605792482446,0.9343039420751755,1.0,1.0,1.0,1.0
284.2092,-0.4104208,-19.341588869600685,2.0578496,0.089505166,-0.0031920003,0.117999084,-0.9087106,0.97969806,1.40088E-4,-0.8549269,-0.576004,-0.6166387,-0.4374248,2.0717984072010043,9.506586418693171,4FGL J1023.3-5747e,SFR,OTHER,PowerLaw,0.025942449,0.14589392,3FGL J1023.1-5745,Westerlund 2,,,4,0.6670161409015376,0.33298385909846306,0.7323784864054048,0.26762151359459513,0.17985926529845517,0.8201407347015444,0.8638139130495094,0.13618608695049098,0.152,0.141,1.0,0.0
243.48004,45.78247,-19.756378079023257,2.3983805,0.034415208,0.18109262,9.099071,0.09121133,-0.48506963,0.0010107569,-0.70390296,-0.75387824,-0.88129264,-0.6114805,7.185060901805039,6.249675583466657,4FGL J1023.7+0038,LMB,OTHER,LogParabola,0.02233643,0.069610655,2FGL J1023.6+0040,PSR J1023+0038,1.0,0.0,0,0.838192060992552,0.16180793900744822,0.9805380831013486,0.019461916898651756,0.9946899076006083,0.005310092399392044,0.83767895575008,0.16232104424991994,0.0,0.0,0.0,0.0
282.05533,3.313429,-23.014666212740835,1.693573,0.34474123,0.4727715,3.148517,-0.99999905,-0.2046069,0.005491628,0.9999184,-0.13371673,-0.28314772,-0.5529743,2.4497537120069537,9.123053320628232,4FGL J1024.5-5329,unk,OTHER,LogParabola,0.24576117,1.995207,,1RXS J102441.6-533141,0.0,0.809698,0,0.9996411917426544,0.00035880825734543203,0.9947316610983913,0.005268338901607715,0.9958736841344892,0.004126315865509596,0.9828835330429657,0.01711646695703434,0.0,0.0,0.0,0.0
277.87323,9.875003,-22.236792522968166,1.9211432,0.15773624,0.051474486,0.7619623,0.99730307,-0.50960076,5.279625E-4,-0.7344699,-0.31821924,-0.27552548,-0.61588866,2.046699240227687,8.458563429792468,4FGL J1024.5-4543,unk,OTHER,PowerLaw,0.07050134,0.22455968,3FGL J1024.4-4545,1RXS J102430.1-454401,0.0,0.94164234,0,0.9994136900844978,0.0005863099155029573,0.9921517278159389,0.007848272184060983,0.9889255852303751,0.011074414769625937,0.9968207840146913,0.003179215985308785,0.0,0.0,0.0,0.0
289.66034,-7.8187947,-22.214739441266083,2.41805,0.17523931,0.02549008,0.3777832,0.9704086,-0.7725248,0.0017948464,-0.8298403,-0.45432585,-0.612779,-0.66605574,3.101106909112131,7.389613427438347,4FGL J1029.3-6657,unk,OTHER,PowerLaw,0.06920354,0.16550265,,PMN J1029-6656,0.0,0.9064799,0,0.9971385700351628,0.0028614299648363913,0.9985919467482837,0.0014080532517148346,0.9970352566273468,0.00296474337265146,0.9703748664649542,0.029625133535046387,0.0,0.0,0.0,0.0
279.9387,9.928071,-22.456108306220585,2.1703606,0.21648586,0.032708798,0.32068747,-0.12330747,-0.8145376,0.0017162807,-0.23492654,-0.69890213,-0.21018296,-0.71269363,2.590442550065045,7.894563447602812,4FGL J1034.7-4645,unk,OTHER,PowerLaw,0.10380448,0.21771754,,1RXS J103438.7-464412,0.0,0.9521657,0,0.9990400794620974,0.0009599205379018713,0.9962750590892491,0.00372494091075075,0.9985667246755262,0.0014332753244736568,0.9955110956229942,0.0044889043770063,0.0,0.0,0.0,0.0
287.60138,-0.6245656,-17.709309632562398,2.3108993,0.01810609,0.11267445,11.926499,0.9718212,-0.36628366,2.5359044E-4,-0.62258273,-0.6353406,-0.7714916,-0.64768654,3.8433451557451868,7.654230786844802,4FGL J1045.1-5940,BIN,OTHER,LogParabola,0.010586679,0.035539806,3FGL J1045.1-5941,Eta Carinae,1.0,0.0,4,0.405726988516728,0.5942730114832718,0.0034955671201135053,0.9965044328798854,0.0005878340304360622,0.9994121659695632,0.8485841816294308,0.15141581837056936,0.781,1.0,1.0,0.0
289.79263,-4.627209,-21.403097365604665,2.3046048,0.15034032,0.17518878,2.4200063,-0.99976856,0.9993179,0.0023463257,-0.6239384,-0.5403707,-0.87601656,-0.78061473,2.738593179078073,7.626353808609365,4FGL J1045.7-6414,unk,OTHER,PowerLaw,0.08851084,0.3429092,3FGL J1045.3-6414,1RXS J104537.2-641438,0.0,0.958258,0,0.7957386945518127,0.20426130544818735,0.8092514581240399,0.19074854187595958,0.830332680239926,0.16966731976007374,0.7155815083271747,0.2844184916728247,0.0,0.018,0.0,0.001
193.0703,63.529655,-23.066617405168603,2.0520685,0.37155738,0.04904965,0.27647427,0.6084514,-0.9999945,0.0022893841,0.9997399,-0.36360073,-0.32176793,-0.99992627,3.5326477771800615,7.995807438574596,4FGL J1051.6+3253,sbg,OTHER,PowerLaw,0.17666729,0.6664259,,NGC 3424,0.99207217,0.84119767,0,0.9999533304995996,4.6669500400733426e-05,0.9998684336469901,0.0001315663530095745,0.999920171605312,7.982839468955983e-05,0.9984985862114857,0.001501413788515478,0.0,0.0,0.0,0.0
289.52295,-0.43875116,-20.879076493773454,2.523071,0.21010798,0.2432975,2.655709,0.19991381,0.014429361,0.0069839633,-0.5743557,-0.70771116,-0.999999,0.9999654,2.2515609202847444,7.605790742395801,4FGL J1059.5-6021,spp,OTHER,PowerLaw,0.15046376,0.8541521,,SNR G289.7-00.3,0.8,0.0,24,0.7337658600269908,0.266234139973009,0.19282715985864987,0.8071728401413507,0.28012054423088856,0.719879455769112,0.3607138202790722,0.6392861797209272,0.085,0.979,1.0,0.992
250.1144,59.139038,-23.444758332215148,1.6976836,0.6802835,0.99944264,1.8888481,-0.8095664,-0.99998456,0.0011815454,0.9999002,-0.6505156,0.20740356,-0.8859268,1.51233066687393,9.1868394765088,4FGL J1114.2+0638,gal,OTHER,PowerLaw,0.043297127,0.07763581,,IC 678,0.89625055,0.0,0,0.9815033770306409,0.01849662296935911,0.9972384525364796,0.002761547463519865,0.9661395011295881,0.03386049887041107,0.9611467477661646,0.03885325223383526,0.0,0.0,0.0,0.0
263.75262,51.391243,-21.67517675166953,2.6385624,0.09343824,0.086008325,1.597562,-0.416043,-0.5945898,0.00215296,-0.7685436,-0.73785514,-0.9008055,-0.9867921,5.500473984752702,6.531764843363116,4FGL J1118.2-0415,agn,OTHER,PowerLaw,0.056927443,0.17692064,3FGL J1118.2-0411,PMN J1118-0413,0.98313683,0.86466885,0,0.9997348555052852,0.00026514449471381764,0.9998451173248574,0.0001548826751431706,0.9997676358952858,0.00023236410471446557,0.9935914416411753,0.0064085583588243365,0.0,0.0,0.0,0.0
141.99892,55.42325,-22.918265221860644,2.210937,0.25753543,0.111070596,0.93327576,-0.6035731,-0.7957753,0.0025343362,-0.49624965,-0.5758544,-0.86897355,0.23314829,2.6047014382897458,7.706679938258729,4FGL J1128.2+5831,sbg,OTHER,PowerLaw,0.14985853,0.45139363,,Arp 299,0.9726982,0.93733644,0,0.9985189200656918,0.0014810799343081473,0.9997328813613171,0.0002671186386842594,0.9946792128675197,0.005320787132480285,0.9939197149737959,0.006080285026204274,0.0,0.0,0.0,0.0
296.142,-0.73365104,-20.833221170407995,2.429501,0.1482033,0.06897007,1.353501,0.33088872,-0.49951613,0.0013056482,-0.835721,-0.64306104,-0.6980638,-0.85569495,2.2559007400469926,7.893470389230754,4FGL J1151.4-6248,spp,OTHER,PowerLaw,0.059120037,0.12020822,,SNR G296.1-00.5,0.8,0.0,0,0.8958284713862715,0.10417152861372764,0.8562925209667773,0.1437074790332215,0.5843366569121782,0.41566334308782155,0.8079653119040342,0.19203468809596597,0.0,0.016,0.048,0.0
296.1239,-0.026665341,-21.004266890523596,2.5826745,0.31607822,0.62554735,3.7903857,-0.7858845,0.059239164,0.0047884677,-0.68815744,-0.8626725,-0.8206999,-0.9999984,2.094487038418334,7.006734175353899,4FGL J1152.6-6207,spp,OTHER,LogParabola,0.21942058,1.8988054,,SNR G296.1-00.5,0.8,0.0,9,0.41136106174270803,0.5886389382572926,0.25777294369986997,0.7422270563001302,0.06751299778187653,0.9324870022181233,0.21579788225017504,0.7842021177498257,0.745,0.86,1.0,1.0
296.59695,-0.80959797,-21.160143797836096,2.3009644,1.1734966,-0.029229343,0.5359665,0.49599305,0.57175726,6.347026E-4,-0.7373647,-0.688255,-0.8021692,-0.7133477,2.1361521608302616,9.017408079910059,4FGL J1155.2-6259,spp,OTHER,PowerLaw,0.26551843,0.09267511,,SNR G296.7-00.9,0.8,0.0,17,0.5799502624412295,0.42004973755877,0.751362675557492,0.2486373244425076,0.14777422628302433,0.8522257737169754,0.795309549532994,0.20469045046700746,0.251,0.127,1.0,0.0
296.6034,-0.5804386,-20.51849198006722,2.5139484,0.21173982,0.27956575,3.9423592,-0.734408,0.73516923,0.0071171923,0.013050592,-0.7757173,-0.8562092,-0.9999948,1.384733944302565,7.459145155255764,4FGL J1155.6-6245c,spp,OTHER,LogParabola,0.10393093,0.698891,,SNR G296.8-00.3,0.8,0.0,57,0.22168148908197263,0.7783185109180268,0.10922956797540187,0.8907704320245997,0.013529650384428162,0.9864703496155715,0.13422959275704233,0.8657704072429567,0.988,0.991,1.0,1.0
296.84955,-0.29444847,-20.839023280500353,2.4020991,0.18301661,0.15983286,2.2619302,0.94073683,-0.6782947,0.004359164,-0.6877147,-0.7189873,-0.86496544,-0.8099374,3.0101232252893535,8.17249870858313,4FGL J1158.3-6232,spp,OTHER,PowerLaw,0.098574676,0.7163201,,SNR G296.8-00.3,0.8,0.0,1,0.994340018235728,0.0056599817642713195,0.9231088541674907,0.07689114583250949,0.5544037283748183,0.4455962716251813,0.8219954262873924,0.17800457371260706,0.0,0.001,0.138,0.0
296.7372,0.8614489,-21.332395450831303,2.4869661,0.22002012,0.20134123,2.2968419,0.71837795,-0.38616168,0.007635418,-0.5368378,-0.6974135,-0.9386602,-0.9998598,2.6739670467308607,7.573206081411577,4FGL J1159.3-6122,unk,OTHER,PowerLaw,0.13372448,1.1460179,,1RXS J115843.7-611934,0.0,0.80742866,27,0.8297448646403317,0.17025513535966716,0.8242837805281957,0.17571621947180296,0.5846995914136852,0.41530040858631423,0.6275767057708462,0.3724232942291541,0.0,0.033,0.003,0.026
296.1465,10.477595,-22.549096451540688,2.0430808,0.20332678,0.05647187,0.6549703,0.9999555,-0.806237,2.0783936E-4,-0.51865816,-0.41078648,-0.80510896,0.22231302,2.653218372779634,8.2184175994534,4FGL J1208.1-5149,spp,OTHER,PowerLaw,0.09401676,0.18724659,,SNR G295.5+09.7,0.8,0.0,0,0.9991884560008171,0.0008115439991833375,0.9982740093722363,0.0017259906277633178,0.9964918401860109,0.0035081598139903064,0.9936418288523168,0.0063581711476831245,0.0,0.0,0.0,0.0
296.36636,9.593775,-20.684137435746056,1.889609,0.0537237,0.009935072,0.43929896,0.9987557,0.9856049,1.0392508E-4,-0.56143063,-0.34607548,-0.52857155,-0.38824698,1.5333077740026908,8.197899770356758,4FGL J1208.5-5243e,SNR,OTHER,PowerLaw,0.021844942,0.062070526,3FGL J1209.1-5224,SNR G296.5+10.0,,,0,0.9913974053715408,0.008602594628459132,0.9279507994410598,0.07204920055893971,0.8015389770239426,0.1984610229760582,0.9902176071184511,0.009782392881549001,0.0,0.001,0.0,0.0
298.58282,-0.12688911,-18.59493544549054,2.296243,0.034265365,0.083387874,5.10601,-0.16493668,-0.3418162,5.923326E-4,-0.6086285,-0.6394685,-0.72311616,-0.60655767,2.059639710633339,7.899789125435696,4FGL J1213.3-6240e,snr,OTHER,LogParabola,0.017834691,0.08546272,3FGL J1214.0-6236,SNR G298.6-00.0,,,4,0.7065365151159289,0.293463484884071,0.046336451810063246,0.9536635481899366,0.01119691228876705,0.9888030877112337,0.8146485237946884,0.18535147620531153,0.018,1.0,1.0,0.0
