Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD
4FGL J0001.2+4741,0.9995792766074503,0.0004491948676785437,0.00042072339254976506,0.00044919486767854315,0.9998150418028251,0.0008189290678601918,0.00018495819717487724,0.0008189290678601895,0.9929046592809814,0.007413917222689536,0.007095340719018711,0.007413917222689537,0.9996685853122059,0.00019491174844818684,0.00033141468779409103,0.0001949117484481843
4FGL J0001.2-0747,0.9995805260391674,0.0003363657697699989,0.00041947396083243294,0.00033636576977000114,0.9996165659541064,0.0014179842877897189,0.00038343404589360455,0.001417984287789718,0.9979893883986551,0.002141021282228651,0.0020106116013447824,0.002141021282228647,0.9981575730104136,0.0008965701203546895,0.001842426989586143,0.0008965701203546921
4FGL J0001.5+2113,0.9985932709782229,0.0020418218688749625,0.0014067290217771513,0.0020418218688749595,0.9983088259526952,0.006900846332233497,0.0016911740473047655,0.006900846332233496,0.934653694267415,0.03557835365046835,0.0653463057325851,0.03557835365046835,0.9997470793182357,0.00018092697611394332,0.00025292068176432713,0.00018092697611394437
4FGL J0001.6-4156,0.9998771405163761,7.665943955158697e-05,0.00012285948362386988,7.665943955158531e-05,0.9996988893606975,0.0010659149047451465,0.0003011106393026541,0.0010659149047451439,0.9994446233577046,0.0009057870202884401,0.0005553766422952851,0.0009057870202884391,0.998862168994559,0.000533228447670658,0.0011378310054409753,0.0005332284476706569
4FGL J0002.1-6728,0.997847624086481,0.0018081971913372252,0.002152375913519234,0.0018081971913372285,0.9994563624750349,0.0017630877036978864,0.0005436375249652457,0.0017630877036978842,0.9921360760834209,0.008512116550695453,0.007863923916579078,0.008512116550695455,0.9945478828282335,0.002411684823709371,0.005452117171766506,0.002411684823709374
4FGL J0002.3-0815,0.9997394274319995,0.00025473015114624195,0.00026057256800029484,0.0002547301511462422,0.9973118495792489,0.008970870439883271,0.0026881504207509443,0.008970870439883271,0.9820168660597668,0.013479615047696491,0.01798313394023319,0.013479615047696496,0.9952352703765869,0.003963943995083249,0.004764729623413237,0.003963943995083251
4FGL J0002.4-5156,0.9996250460797643,0.00042634514797206246,0.0003749539202357887,0.0004263451479720596,0.999722321146207,0.0006963078719530489,0.00027767885379304023,0.0006963078719530484,0.9885434909064612,0.011066792563580334,0.011456509093538727,0.011066792563580334,0.999272248120475,0.0006703842660520333,0.0007277518795249728,0.0006703842660520344
4FGL J0003.1-5248,0.9991996632259987,0.0005921774728025865,0.0008003367740010954,0.0005921774728025886,0.9977666389522978,0.005284033099878693,0.0022333610477022424,0.005284033099878695,0.9969106109759505,0.0037812566307551874,0.0030893890240494964,0.00378125663075518,0.9874758510813099,0.005793842218943393,0.012524148918690237,0.0057938422189433925
4FGL J0003.2+2207,0.9926684076669924,0.00615787918767548,0.00733159233300772,0.006157879187675479,0.9816146402069967,0.061862302009379026,0.018385359793003264,0.06186230200937903,0.9330936438250949,0.032019351483424434,0.06690635617490528,0.032019351483424434,0.9625966596181166,0.03493871202150625,0.03740334038188343,0.03493871202150625
4FGL J0003.3-1928,0.9777124305905437,0.0609969539138085,0.022287569409456198,0.060996953913808494,0.9996145350197126,0.0013723172908376492,0.00038546498028739994,0.0013723172908376496,0.788662000850916,0.07632467854448696,0.21133799914908397,0.07632467854448698,0.9973981787875894,0.0013637037154073588,0.002601821212410557,0.0013637037154073575
