Source_Name,AGN_BDT_MEAN_O,AGN_BDT_STD_O,PSR_BDT_MEAN_O,PSR_BDT_STD_O,AGN_NN_MEAN_O,AGN_NN_STD_O,PSR_NN_MEAN_O,PSR_NN_STD_O,AGN_RF_MEAN_O,AGN_RF_STD_O,PSR_RF_MEAN_O,PSR_RF_STD_O,AGN_LR_MEAN_O,AGN_LR_STD_O,PSR_LR_MEAN_O,PSR_LR_STD_O
4FGL J0002.1+6721c,0.5141381990199818,0.2047400029602871,0.4858618009800182,0.20474000296028713,0.6300223647366403,0.2726825051570279,0.36997763526335964,0.2726825051570279,0.2768263095611611,0.08511068397115179,0.7231736904388388,0.08511068397115178,0.13046626969458572,0.052747333487481694,0.8695337303054144,0.052747333487481694
4FGL J0002.7+7220,0.9990561010767861,0.0008248283888099128,0.0009438989232138229,0.0008248283888099118,0.9947215255146803,0.011214463949170991,0.0052784744853197904,0.011214463949170996,0.9739863168396695,0.02094061060532686,0.026013683160330495,0.020940610605326856,0.9388327587456852,0.026431052344611072,0.061167241254314844,0.026431052344611076
4FGL J0013.6+4051,0.9979876226731835,0.0014409283665122996,0.002012377326816547,0.0014409283665123018,0.9970015949240205,0.004607423715711663,0.0029984050759795347,0.004607423715711663,0.9918056584925575,0.009351710961361165,0.008194341507442443,0.009351710961361167,0.9958082293682824,0.0024178929865027203,0.004191770631717583,0.0024178929865027194
4FGL J0024.0-7204,0.0020829693598457865,0.0016038449304561061,0.9979170306401542,0.0016038449304561061,0.0035963968674551984,0.005752562659558924,0.9964036031325448,0.005752562659558924,0.010273595804123452,0.00642403312604902,0.9897264041958765,0.006424033126049025,7.490992737645419e-07,1.0710104952644598e-06,0.9999992509007263,1.0710104952644598e-06
4FGL J0025.3+6408,0.9819907683658632,0.015108574639762649,0.018009231634136768,0.015108574639762649,0.9187829557518878,0.10364033247319175,0.08121704424811227,0.10364033247319175,0.9622721764996192,0.02610541688409243,0.03772782350038084,0.02610541688409243,0.5647263812265856,0.08713293915029993,0.43527361877341436,0.08713293915029993
4FGL J0043.2+4114,0.9820116284092683,0.025952607198343323,0.017988371590731758,0.02595260719834332,0.5366365369524432,0.2822912652194702,0.4633634630475568,0.2822912652194702,0.5752729623135849,0.11121839864279093,0.424727037686415,0.11121839864279096,0.114115665443374,0.043406650329458805,0.885884334556626,0.0434066503294588
4FGL J0047.3+6943,0.9985368975883316,0.0012793426191168066,0.0014631024116683463,0.0012793426191168072,0.9699887376442989,0.04450861603681143,0.03001126235570107,0.04450861603681143,0.9941063147102622,0.006882288469820588,0.005893685289737782,0.006882288469820588,0.9512184052464615,0.02110687339603747,0.04878159475353844,0.02110687339603747
4FGL J0047.5-2517,0.9965881500527756,0.003595108175840357,0.0034118499472243873,0.0035951081758403575,0.9693517885410183,0.05092603860812756,0.03064821145898161,0.050926038608127555,0.967505792323507,0.024025899205620694,0.03249420767649309,0.0240258992056207,0.9442003965951351,0.02354343627452641,0.05579960340486488,0.02354343627452641
4FGL J0058.0-7245e,0.8770341361185084,0.09106776130476309,0.1229658638814916,0.09106776130476309,0.7417900470929149,0.21537036189477948,0.25820995290708515,0.21537036189477948,0.891881955040004,0.045110227243705676,0.10811804495999602,0.04511022724370569,0.3781574954293489,0.0770431072314866,0.621842504570651,0.0770431072314866
4FGL J0059.7-7210,0.7779972798013631,0.20863063778791038,0.22200272019863695,0.20863063778791038,0.7809230906636027,0.2053792075222172,0.21907690933639723,0.2053792075222172,0.5336567174025789,0.1484125826965693,0.466343282597421,0.1484125826965693,0.4969471680920049,0.1272974531355478,0.5030528319079951,0.1272974531355478
