Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD
4FGL J0850.4-2558,0.6460539776245677,0.1737071014192363,0.3210987810777479,0.17190793002700352,0.3210987810777479,0.17190793002700352,0.6442233145145596,0.2273432558610713,0.261322568433503,0.20498240319397942,0.261322568433503,0.20498240319397942,0.7945266330380136,0.044658277568454786,0.14654206941040387,0.03399669586679859,0.14654206941040387,0.03399669586679859,0.5406520074392998,0.07736315138403448,0.37691243204736363,0.07268151390328004,0.37691243204736363,0.07268151390328004
4FGL J1039.7-1540,0.9794756532158256,0.024022976778897073,0.019174617082858995,0.02361245422506587,0.019174617082858995,0.02361245422506587,0.9482848631019353,0.05097720046685534,0.04101627461139942,0.038646588284312056,0.04101627461139942,0.038646588284312056,0.9200859284442642,0.02129380620714551,0.06454261277973973,0.01805566437570315,0.06454261277973973,0.01805566437570315,0.9610537062995939,0.014407678628269815,0.03459025530966335,0.013284996355239305,0.03459025530966335,0.013284996355239305
4FGL J1202.9-5717,0.46056308793913586,0.1589460752823362,0.44263820892535566,0.1572778799720167,0.44263820892535566,0.1572778799720167,0.34446689410183295,0.18480649768121804,0.5780381464884479,0.18190124989597678,0.5780381464884479,0.18190124989597678,0.5754263835840782,0.06410748518171928,0.32201595507693914,0.05272468020859802,0.32201595507693914,0.05272468020859802,0.4606738170461024,0.08630862201947308,0.48231728807993945,0.08394253918757509,0.48231728807993945,0.08394253918757509
4FGL J1209.9-5923,0.11899538661578593,0.09747905152910002,0.8640907768797115,0.10239295061135228,0.8640907768797115,0.10239295061135228,0.12788542604284056,0.11545577824235013,0.713320973083205,0.1701695464878346,0.713320973083205,0.1701695464878346,0.31286012376393696,0.0540596829561715,0.5728557995381813,0.05584244701224219,0.5728557995381813,0.05584244701224219,0.07188560695634419,0.031556786280150614,0.8611852601421618,0.05551914334844621,0.8611852601421618,0.05551914334844621
4FGL J1320.5-6256c,0.25251989032790684,0.18972036761845973,0.7159157273809226,0.20132299127464867,0.7159157273809226,0.20132299127464867,0.14680853416689188,0.15092034597100046,0.8372425236602666,0.15254652825178003,0.8372425236602666,0.15254652825178003,0.25386018824059847,0.047995306008798956,0.5818313858922253,0.06355277607001518,0.5818313858922253,0.06355277607001518,0.11811451578644298,0.05497767477195813,0.8751475345203894,0.05662661144450888,0.8751475345203894,0.05662661144450888
4FGL J1622.8-4454,0.07765063716659042,0.051476427081738614,0.8894446011059487,0.06829487318817781,0.8894446011059487,0.06829487318817781,0.2825939592580085,0.1585317155608896,0.6117936693374773,0.1705284871984031,0.6117936693374773,0.1705284871984031,0.28566967658438275,0.0561752782863012,0.5997278785182077,0.060536677170547185,0.5997278785182077,0.060536677170547185,0.28187861396091696,0.06661565723951753,0.6689417907518667,0.07034954507832347,0.6689417907518667,0.07034954507832347
4FGL J1758.3-1920,0.27428581829413956,0.13844621235513038,0.468810709024223,0.19692527843164206,0.468810709024223,0.19692527843164206,0.10793759608348802,0.10991661994873037,0.726739964316852,0.18857787358195327,0.726739964316852,0.18857787358195327,0.2284551015877649,0.0425421360205263,0.6312213340626938,0.053100040035030854,0.6312213340626938,0.053100040035030854,0.02978665251556515,0.012855217057351572,0.9116940828774582,0.0527042667664123,0.9116940828774582,0.0527042667664123
4FGL J1838.0-0516,0.07746056342513724,0.09642043120663248,0.7442172809590554,0.2201819459255482,0.7442172809590554,0.2201819459255482,0.07392977817405268,0.09907150881529254,0.7391874747847907,0.20604538206551107,0.7391874747847907,0.20604538206551107,0.09708905189995619,0.022340785008292507,0.7212782136866902,0.05459911096069258,0.7212782136866902,0.05459911096069258,0.03880246418535445,0.039844577555118964,0.9455192845555487,0.06021582057346648,0.9455192845555487,0.06021582057346648
4FGL J1841.3-4442,0.9847944563289637,0.011213394455228377,0.014137428485697422,0.011028924968864073,0.014137428485697422,0.011028924968864073,0.9748331742567737,0.02369096056186755,0.02129298643807108,0.01950078724847472,0.02129298643807108,0.01950078724847472,0.9310466413614438,0.01644478142645148,0.05799770905429077,0.01418872225218031,0.05799770905429077,0.01418872225218031,0.9306931362415365,0.01797112732136992,0.061186044758900354,0.016963244462502972,0.061186044758900354,0.016963244462502972
4FGL J2048.4-2517,0.9307601046573718,0.052013336356086126,0.06245146124527486,0.04959600397145936,0.06245146124527486,0.04959600397145936,0.9068258900859275,0.09364024618710669,0.0690422087216276,0.06574972313722126,0.0690422087216276,0.06574972313722126,0.8770096802225803,0.030475515852259657,0.09327773238863543,0.023863762770038793,0.09327773238863543,0.023863762770038793,0.6365252613381803,0.08094346064931582,0.34495169929950475,0.07975030996072043,0.34495169929950475,0.07975030996072043
4FGL J2106.9+2455,0.9902902796968494,0.008892322357056077,0.009131425343767756,0.008666913361419447,0.009131425343767756,0.008666913361419447,0.9613576827042486,0.05055394678589847,0.029625793751906982,0.038873815381356765,0.029625793751906982,0.038873815381356765,0.9332806762599016,0.022088974282896412,0.05235162044770601,0.019085269215431536,0.05235162044770601,0.019085269215431536,0.9138032371362881,0.031159440159309038,0.08143780222236775,0.03036746156943784,0.08143780222236775,0.03036746156943784
4FGL J2325.9+6206c,0.5358599491546479,0.17970643848134876,0.3459725984185728,0.16864839393917566,0.3459725984185728,0.16864839393917566,0.35513313127625484,0.2410345936715496,0.5419242406339287,0.24789548720827276,0.5419242406339287,0.24789548720827276,0.29337617628361157,0.05419297717119197,0.5750151272141621,0.058906602182432134,0.5750151272141621,0.058906602182432134,0.37320428466756256,0.08150620201858719,0.5263207235660403,0.08717418554847901,0.5263207235660403,0.08717418554847901
