0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD
3FGL J0015.7+5552,0.9879100467095836,0.009865870332156985,0.000902095638165949,0.0008537824030596384,0.011187857652250562,0.00925501151496506,0.9653458971762756,0.034029374089654806,0.00740554834608095,0.007118950278545156,0.027248554477643464,0.02858948285329008,0.9770264528736671,0.005957792616124333,0.008327043668229988,0.0028716043132424296,0.014646503458102905,0.003984640720447002,0.9639744801738201,0.009174774465425577,0.008681197405684295,0.0031177295386597675,0.027344322420495674,0.0075565061777874455
3FGL J0016.3-0013,0.9992965663449291,0.0005897959168187116,0.00025902257851154404,0.00025215702809238116,0.00044441107655944143,0.0005129622556221652,0.9748050610155711,0.039274184998774817,0.010206309926921425,0.02715876585089802,0.014988629057507596,0.015751715892309868,0.9671067160925216,0.013483452217034782,0.015290255609066427,0.009485541187009587,0.017603028298411885,0.010019346779774948,0.9479691424607384,0.014237827993590177,0.00360770818454362,0.002300219266483294,0.04842314935471807,0.012926387916743543
3FGL J0017.2-0643,0.9933399962119595,0.005964239863392142,0.0020614975484522543,0.0019757958985516136,0.004598506239588477,0.004843859120916132,0.960822604559097,0.026776478350320664,0.016214500242718605,0.02021664025383854,0.022962895198184417,0.01637506271077262,0.9678586803483363,0.011367042954804315,0.017707483704717468,0.009679723629638308,0.014433835946946071,0.0046858084686984495,0.937173443492827,0.02260330323607571,0.011978439199961617,0.005188107554969383,0.05084811730721116,0.0190735837426936
3FGL J0017.6-0512,0.9997583390834857,0.00017376737361257744,8.987449675174893e-05,7.249412896147538e-05,0.00015178641976245673,0.00013802287237747672,0.9736719051438629,0.032918834962918704,0.00987578851414443,0.026299226448715785,0.016452306341992826,0.0150805329526618,0.9848000652343873,0.006364998776125249,0.005712854955739914,0.0020723281262239697,0.00948707980987276,0.006157269871149778,0.9923863657554809,0.0027968582430960777,0.00012767182384107128,0.0001124850355649336,0.007485962420678218,0.002722170748326422
3FGL J0018.4+2947,0.9994952571451584,0.0002586511437363326,4.818559208083382e-05,3.5740943159334134e-05,0.0004565572627606792,0.0002425132858830431,0.9793694536636258,0.021578257442568152,0.0034599771818034962,0.004317357019228016,0.017170569154570735,0.017645624504794483,0.9853488741532808,0.005216765820691422,0.004372214846279709,0.0016628339729161518,0.010278911000439405,0.004357802392768239,0.9996067193499031,0.00032418726336062506,1.804921362074746e-07,2.2109362262456712e-07,0.00039310015796065125,0.00032408631754308185
3FGL J0018.9-8152,0.9995841501453291,0.0002504527469889763,5.898960471696278e-05,3.757052944101697e-05,0.0003568602499539292,0.00023925180016646047,0.9829486357575181,0.015205362271776225,0.002879016439724719,0.002676771452666244,0.014172347802757158,0.01317528904844388,0.9889973476312126,0.004490625129805458,0.0036838951983145787,0.001325114518455869,0.007318757170472824,0.004214560506001334,0.9984500495925492,0.0008089015521053837,5.052413620011655e-06,6.3706658822651784e-06,0.0015448979938306713,0.0008049416604141247
3FGL J0019.1-5645,0.9996257579001223,0.00023842725768710103,0.0001510020889971041,0.00010059315913225963,0.0002232400108806712,0.00019088435742751602,0.980055704214906,0.021766632880324353,0.004368544711328835,0.006916776511837997,0.015575751073765113,0.01710075307763738,0.9861918928178051,0.005454783306246527,0.005413491681544856,0.002161108445972079,0.008394615500650066,0.004553554412690786,0.9956180706824517,0.0018227124524914328,9.862237589039754e-05,9.202047465173342e-05,0.004283306941658039,0.0017680461365956303
3FGL J0019.4+2021,0.9996123240437137,0.00021387741323241835,6.776542437647875e-05,4.195657161257524e-05,0.0003199105319099538,0.00019175243021770462,0.9880010829993676,0.016052365639370857,0.0037569621655705074,0.008047881246640113,0.008241954835062102,0.01082718720609083,0.9841463911217719,0.003958864881301534,0.00565792920443289,0.0020916588858006665,0.01019567967379542,0.003245472191516314,0.9895022739162141,0.0034884075121738036,0.00020913245985179648,0.00012007254664530592,0.010288593623934191,0.003449179964358543
3FGL J0021.6-6835,0.9961232645808167,0.005883572040764778,0.0025019242091765706,0.005858224182479243,0.0013748112100068137,0.0010183586088975808,0.9802350280514245,0.017550706711770274,0.0031310627731878666,0.0028451442657661643,0.016633909175387835,0.015347525597187996,0.9590625458852549,0.012212901740397374,0.02461230229464886,0.009256157760385651,0.016325151820096313,0.00606335636675189,0.9710231956259021,0.010678352827021903,0.0014641846716085915,0.0008109118932566572,0.027512619702489256,0.010136957790720429
3FGL J0021.6-2553,0.9993654182108468,0.00046001180286574163,0.00011227797284809865,9.718597252352445e-05,0.0005223038163051924,0.00040939000356183527,0.986905160876958,0.02737291091085744,0.003363640387371067,0.004757582503327702,0.009731198735670963,0.02456780244705961,0.9905139836952375,0.0019564347543162045,0.003796468461569907,0.0010869872287041274,0.005689547843192613,0.0016100782767733018,0.9986878826208774,0.0010137618731953164,2.647016871080144e-06,3.4862894986473113e-06,0.001309470362251477,0.0010123383367961094
3FGL J0022.1-1855,0.9987618845794756,0.00113935610201494,0.0005352344683737259,0.0006431329190456391,0.0007028809521506369,0.0005675591343298127,0.9523781867789016,0.03536364425408092,0.018961253346969843,0.020339965948440508,0.02866055987412849,0.02406122251888809,0.9793758679190714,0.00987643446037726,0.00968927329518583,0.005476115232838132,0.010934858785742716,0.006850397132932682,0.8583349563324529,0.032114391985603834,0.016742427043273698,0.005766282485158475,0.12492261662427327,0.03383234814374437
3FGL J0022.1-5141,0.9978883127077497,0.0016942661821100794,0.0011714923189228652,0.0012627788001952536,0.0009401949733275119,0.0006088296049088975,0.9779068869868981,0.017166272181795086,0.004919839714668366,0.005217770205650361,0.01717327329843352,0.014150855334726592,0.9788112717577702,0.006665956130682086,0.011921131310407852,0.006172605907823642,0.009267596931821973,0.0023862851260612905,0.903955751265179,0.01944713380271651,0.007344506258096929,0.0034681763597746505,0.08869974247672394,0.018265868096793182
3FGL J0022.5+0608,0.9996711982539463,0.00021988365236536836,0.00010056255813494107,7.074027077679022e-05,0.00022823918791895788,0.00016395709659789847,0.977941905465076,0.01889225890203509,0.004741483123875945,0.003240399357806672,0.017316611411048025,0.017255544935890064,0.9836214085572448,0.007876187021869546,0.007336477711430543,0.005611811214202162,0.00904211373132458,0.004490365731927085,0.9045812595899133,0.01697528186191331,0.008351337603019897,0.0036745638525488003,0.08706740280706668,0.016928972280364083
3FGL J0023.4+0923,0.7755391031672711,0.19350584166331003,0.11698871042498565,0.11192688625261578,0.10747218640774331,0.1806281026288437,0.4723914433029044,0.2660973323815149,0.40773076687983834,0.2588804567604373,0.1198777898172572,0.09621408555049657,0.5430066748937379,0.07580013330076522,0.27855202111443117,0.06095669438401577,0.17844130399183086,0.0631360367699439,0.2787095011377294,0.048193680783240406,0.48943467307830646,0.04459040524911058,0.2318558257839639,0.04036801193237243
3FGL J0023.5+4454,0.9992126382201872,0.00045742468555170086,0.00024030037511151586,0.0001283638485004232,0.0005470614047011479,0.00037952766322123406,0.9758042206912759,0.043008553488618956,0.009786942614861852,0.034534579490354815,0.014408836693862318,0.012941520482108103,0.9869698317879971,0.0030624433945428127,0.005300850270274957,0.002011311264141639,0.007729317941727819,0.0020679069516189377,0.9958460973347021,0.0021392989780482704,2.888924042399892e-05,2.998451016761739e-05,0.004125013424874065,0.0021189484209064523
3FGL J0023.9-7203,0.00012928017400839185,0.00010653588793677959,0.9984701842649333,0.0012813610310408669,0.0014005355610584038,0.0012500447484172672,0.09809227621616148,0.20722651843289366,0.8039724295113571,0.2060721306834341,0.09793529427248147,0.07331485383236133,0.03942901245361759,0.022492924474875067,0.9219778868214039,0.032853870159807584,0.03859310072497854,0.021114415299570838,0.007401044752945529,0.002948127317959639,0.904567489328777,0.029413303279675763,0.0880314659182775,0.028014275537871815
3FGL J0024.4+0350,0.9990601332043919,0.00082385986050625,0.00042927017615102176,0.0005408004456884241,0.0005105966194571929,0.00035760290730130564,0.9774117467415067,0.018736911124314345,0.006576533388770686,0.00587710068323203,0.01601171986972266,0.014751319945294633,0.9825794747418483,0.005233277571035669,0.00910161405309854,0.004556919128307596,0.008318911205053315,0.0019559417179557436,0.9331505656267746,0.017943201163494675,0.020087345707671157,0.005561095756364822,0.04676208866555423,0.013924317831620674
3FGL J0025.7+6404,0.9775629957896295,0.015123099137371004,0.006062435635041548,0.008276324081076418,0.0163745685753292,0.009191678338070134,0.8704668249372431,0.20786438737277677,0.03769071069909556,0.11990897999834409,0.09184246436366121,0.12037994635205049,0.9387224431375691,0.023344643006282625,0.024100834012443333,0.012446104634739582,0.03717672284998748,0.016165023492745078,0.9517292416665877,0.01497560229859784,0.004019999897303643,0.00186583230866454,0.04425075843610863,0.014035143911441837
3FGL J0026.7-4603,0.9995211406817938,0.00023597371692561333,0.00011114123667755621,6.742318550299543e-05,0.000367718081528948,0.0002014739315673198,0.9783910838381034,0.01760548679067628,0.005528744370353265,0.008574829659651896,0.01608017179154334,0.013198821214177541,0.9806242569480713,0.008433824045180928,0.005907244841091655,0.0017172462850135886,0.013468498210836883,0.0072111568150525305,0.9934140111594784,0.0026125056093842755,0.00010194462510525253,8.27425012454164e-05,0.0064840442154163215,0.002578525903484462
3FGL J0028.6+7507,0.8724378056261445,0.10008337041153842,0.08667948510401076,0.07780353364967646,0.0408827092698446,0.0344304593750752,0.9883689455795089,0.013017232390652498,0.004303315183904946,0.006034964773877297,0.007327739236586268,0.009875732852430102,0.883085674393324,0.029566942980612295,0.07705104899870463,0.02049612179666475,0.03986327660797136,0.014791370620266133,0.9830179388525594,0.007926208678418705,0.0011300158977605738,0.0009169653814428392,0.015852045249679928,0.007185522861888702
3FGL J0028.8+1951,0.9872759804786249,0.029700103837481784,0.004250118913584728,0.008406482657228946,0.00847390060779027,0.021494339036319254,0.9746279831126432,0.030445358266422296,0.008629515189245422,0.015956883616119875,0.01674250169811129,0.01733042122219867,0.9532958574914636,0.018389959934416836,0.018285578447767986,0.00905535588416824,0.02841856406076837,0.015146262364383984,0.9255735561187365,0.023067235710986955,0.02436515473424034,0.008834992577517442,0.05006128914702313,0.016799885599288838
3FGL J0029.1-7045,0.9992023801542272,0.0004916904120617825,0.0004107326597391107,0.00034705863668398025,0.0003868871860335676,0.00025467536356795184,0.972804445351438,0.03893261427847812,0.009311228661231508,0.02543360387429733,0.01788432598733053,0.018853854871067603,0.987371233804181,0.004204887583751578,0.0048080678947769176,0.0015511646464509852,0.007820698301042173,0.0038943566774003718,0.987600248967985,0.004147219420354353,0.0002622449015194452,0.000196574639019611,0.012137506130495515,0.004077342180075718
3FGL J0030.2-1646,0.9998217281969477,0.00013157755022975433,3.320216176469185e-05,2.3586371183520204e-05,0.00014506964128768978,0.00012097552905208334,0.9775475996792606,0.02276585848195687,0.006725709848659467,0.012151502562448319,0.01572669047207996,0.012598510876513504,0.9833400643416791,0.010297385548130672,0.005248880870483951,0.005277414355303905,0.011411054787836983,0.009358855957242573,0.9956359446993217,0.0016640413619602758,0.000995065505424883,0.0004967286450771665,0.003368989795253337,0.0013273099835114507
3FGL J0030.3-4223,0.999610257722673,0.0002933981095253302,0.00020741059361763955,0.0001701803656606652,0.00018233168370949414,0.00015156586712878757,0.9832673800715839,0.014574251347406688,0.003377155409776031,0.004319114609649028,0.013355464518640173,0.012235903406111217,0.9838982979946564,0.004355300216336685,0.00640606839588701,0.0026058072370801232,0.009695633609456543,0.0032699527416554723,0.9395618130399221,0.015779126050565407,0.0007115396462906525,0.0005108805964713873,0.059726647313787046,0.015812489396434867
3FGL J0030.4+0451,0.0025366522953765734,0.004642794113894327,0.9962299267149658,0.0054434463014064694,0.0012334209896577315,0.0012997802916833248,0.11881964947456464,0.25013115474172015,0.8066311390733185,0.24220801840376163,0.07454921145211693,0.05784521894341446,0.05079461551839083,0.03113121259655793,0.8975940223602186,0.03903720615728694,0.05161136212139043,0.02571062194566239,0.0017641553771530853,0.0009489545878082704,0.9298581400229783,0.01755871497489383,0.06837770459986867,0.016958447660204608
3FGL J0030.7-0209,0.9986667876504112,0.0012638166969369587,0.0005671438422954542,0.0006036712094329938,0.0007660685072934198,0.0008483251900790034,0.9764556887987376,0.020113304933379653,0.008243299045071234,0.017596131720660848,0.015301012156191339,0.012323029084061412,0.9604086705277263,0.01494860623219296,0.02497853704652881,0.009560477952206292,0.014612792425744826,0.008298295857490444,0.9843335446638375,0.005812694273832607,0.0004450659264384518,0.00038865910916194556,0.015221389409724352,0.0055732197422006064
3FGL J0031.3+0724,0.9976558917720746,0.0014079329636459011,0.0005225680207357518,0.00043208858642159825,0.0018215402071896697,0.0012119433112266229,0.9741212171697081,0.0463056214398513,0.013425481484711949,0.0334745880723128,0.01245330134558005,0.01931243040436605,0.9754539424444908,0.007544663188763332,0.01101726280189701,0.005091805276095366,0.013528794753612182,0.0034235518694366762,0.9924745291465288,0.003704458562198668,0.0027430711250504376,0.001639142501039,0.004782399728420832,0.002643997088043572
3FGL J0032.3-2852,0.9970630541070362,0.002595861564600258,0.0003614932569801801,0.0003285941900780481,0.002575452635983698,0.002570446054045557,0.9935792437506964,0.008385533430870076,0.0014923836032621402,0.0020805667822259848,0.004928372646041514,0.0067939488322088385,0.9634672584417114,0.014903874058803866,0.015620064812047042,0.010081906181133433,0.020912676746241452,0.009067881259032518,0.9998940465603354,0.00013162268952630177,7.853942349164564e-09,1.3854481713385308e-08,0.00010594558572214173,0.00013162045041262095
3FGL J0033.6-1921,0.9983372351209207,0.0009147983845230048,0.00042903900845290855,0.00030530653503417997,0.0012337258706264205,0.00072012069731608,0.9742523102597348,0.019572315707732737,0.009838855285237761,0.01753783013339168,0.01590883445502744,0.011963105549247056,0.9495220367659728,0.03156389660589404,0.015709794212494747,0.009198456951910289,0.03476816902153241,0.027209457547127353,0.9386180069897987,0.011205110247552823,0.0074109714895253705,0.003980013562491442,0.05397102152067591,0.00975021953115191
3FGL J0034.3-0534,0.005933358993761581,0.005028505816954659,0.9915558538387885,0.00752005705372967,0.002510787167449875,0.0028612317370113063,0.09736846046553091,0.13616330861723908,0.7765074774718643,0.18511701974475434,0.12612406206260476,0.11009082005287411,0.19871333092532664,0.05844611048399858,0.7556324485884774,0.058180014042994894,0.045654220486195864,0.022744230906475763,0.048684585920995505,0.013007230571828121,0.7583519410216384,0.04268331047052993,0.19296347305736622,0.039774992192639
3FGL J0035.2+1513,0.9990406216494326,0.0005407108318827497,0.00027365864164670764,0.00015824400859510682,0.0006857197089205129,0.0004740376090663546,0.9833523203810708,0.02240079025897484,0.007459518226118439,0.01824359307946998,0.009188161392810822,0.011586582383201706,0.9841191258549387,0.0038842325701711694,0.007247885928226305,0.0026875723213636497,0.008632988216835015,0.0017969630033161411,0.9724201292472844,0.0067353857584544555,0.005527234794889535,0.0017517201547519708,0.022052635957826045,0.0057631568020284985
3FGL J0035.9+5949,0.9933950133624639,0.0031946963854126652,0.0005809991555909329,0.00039479375015485425,0.006023987481945234,0.00312201364717997,0.9272377174340043,0.07127881350621583,0.012825458871245183,0.02505116138368064,0.059936823694750514,0.060603163860733396,0.9556787577868091,0.030500395187666784,0.012029590639666451,0.010553872920125178,0.03229165157352435,0.02640322965608516,0.9778587163230542,0.009969686456748741,0.0004379901317236315,0.00025338678052486125,0.02170329354522216,0.00989350025370578
3FGL J0037.9+1239,0.9994537598995412,0.00032262927886243277,9.504710565791882e-05,5.576551337370811e-05,0.0004511929948009431,0.00029516565493955404,0.9802129487385353,0.018597935286046568,0.004959031109889073,0.0051434657415800845,0.014828020151575558,0.015546235700455647,0.9890136501378544,0.005290240256815794,0.003761624868386804,0.0008683475030779728,0.00722472499375883,0.004847358443324759,0.9850944138269766,0.004908509505041951,0.0004425720357790778,0.00029592358274329244,0.014463014137244342,0.004764193102940426
3FGL J0038.0-2501,0.9866086691468362,0.0732038826913632,0.0004964902076524907,0.0004528523042374585,0.01289484064551138,0.07326210546139968,0.988229912465998,0.011526501335645364,0.003621148352473209,0.0035030193177948365,0.008148939181528855,0.009064616081310827,0.9633615153852022,0.027446538145740395,0.010405355201767854,0.006264333196894555,0.026233129413030055,0.027937670509122523,0.9619389922863718,0.009175430823827572,0.003473170624764382,0.0016260022723086972,0.03458783708886406,0.00830250116415285
3FGL J0038.0+0012,0.9986120189966496,0.000702372724206182,0.00014910071201564883,0.00010544507897259961,0.001238880291334662,0.0006538633227109445,0.9696814242889266,0.04046547965377152,0.013212547499356238,0.032492921030871307,0.017106028211717174,0.014639264765790397,0.9783197933173226,0.005435486929118669,0.008525563024709774,0.00322749361960647,0.013154643657967535,0.004297944724014544,0.9663853543887669,0.009624837549346224,0.0036039295259034216,0.0015467765990454492,0.030010716085329556,0.008746668894165822
3FGL J0039.0-2218,0.995665095260156,0.0022818258279403664,0.000886695080953503,0.0006443308792595321,0.0034482096588903458,0.0020288543488230604,0.9531174172800054,0.04216957130358011,0.022635801611965142,0.02982303350534423,0.024246781108029476,0.017021827696970457,0.9588649907143877,0.015155865848590988,0.019236015349559085,0.008771772411798873,0.0218989939360531,0.011513833654455163,0.8339538472420144,0.04201070275287519,0.07188677388094727,0.02319132916327247,0.09415937887703836,0.02966712363752501
3FGL J0039.1-0939,0.9637044607375672,0.03321491113313837,0.010574417960060476,0.008881132854401902,0.025721121302372398,0.028122497800538406,0.8097468679223603,0.16700441167958097,0.11978243139962691,0.1424407853489177,0.07047070067801274,0.04823124378653222,0.901953586594807,0.02708548871574426,0.06168320726479358,0.02025576112406564,0.03636320614039938,0.01236287311585962,0.6347403304031681,0.04542637477756969,0.19538975193404487,0.03652345174998816,0.16986991766278695,0.03181158477298252
