Source_Name,AGN_BDT_MEAN_O,AGN_BDT_STD_O,PSR_BDT_MEAN_O,PSR_BDT_STD_O,AGN_NN_MEAN_O,AGN_NN_STD_O,PSR_NN_MEAN_O,PSR_NN_STD_O,AGN_RF_MEAN_O,AGN_RF_STD_O,PSR_RF_MEAN_O,PSR_RF_STD_O,AGN_LR_MEAN_O,AGN_LR_STD_O,PSR_LR_MEAN_O,PSR_LR_STD_O
4FGL J1819.4-1102,0.5328887654092229,0.30263913271548526,0.467111234590777,0.30263913271548526,0.5049285004711648,0.16709946813170617,0.4950714995288353,0.16709946813170617,0.5912470461543187,0.07949582406725302,0.4087529538456813,0.07949582406725302,0.3697736562560616,0.07959654798511266,0.6302263437439383,0.07959654798511268
4FGL J1819.9-1300,0.7311639747665479,0.2744180990459847,0.2688360252334522,0.27441809904598474,0.8105964746612824,0.14918817155986458,0.18940352533871765,0.14918817155986458,0.7851499466684259,0.06453187510394019,0.2148500533315741,0.06453187510394019,0.722114039475673,0.1249686915138537,0.27788596052432707,0.1249686915138537
4FGL J1819.9-2926,0.9109507095260947,0.11087848204571153,0.08904929047390532,0.11087848204571153,0.8429272234669734,0.09737325610218914,0.15707277653302662,0.09737325610218914,0.8741045823148034,0.04633676486511837,0.12589541768519655,0.04633676486511838,0.895384247253073,0.024811059358646113,0.10461575274692705,0.024811059358646113
4FGL J1819.9-1530,0.0015212850017836078,0.004569936212799314,0.9984787149982165,0.004569936212799314,0.02605253478378202,0.021277706136675477,0.973947465216218,0.021277706136675477,0.14482477289817436,0.051272442738842586,0.8551752271018256,0.05127244273884258,0.0007273527384485716,0.00044072063154673225,0.9992726472615515,0.00044072063154673225
4FGL J1820.7-3217,0.690761296695183,0.27911977068970495,0.3092387033048168,0.279119770689705,0.5119205150064735,0.17935243972899712,0.48807948499352666,0.17935243972899712,0.7705952105418157,0.06289036554062179,0.22940478945818427,0.06289036554062179,0.6569917402878298,0.04903687474884786,0.34300825971217014,0.04903687474884786
4FGL J1821.6+6636,0.9999730853087984,1.9434338956225372e-05,2.6914691201742564e-05,1.943433895622603e-05,0.9979104085334483,0.0013699179424430442,0.0020895914665517517,0.0013699179424430416,0.9992631688014229,0.002114693377561822,0.0007368311985771775,0.00211469337756182,0.9998854946577282,4.934944611368526e-05,0.00011450534227180296,4.934944611368578e-05
4FGL J1822.6-2502,0.46866079984183856,0.24112917951466342,0.5313392001581614,0.2411291795146634,0.41579733371463146,0.16756711146233907,0.5842026662853685,0.16756711146233907,0.709478236407039,0.07551344884354667,0.29052176359296106,0.07551344884354669,0.42294108336064007,0.07448082420578882,0.5770589166393599,0.07448082420578882
4FGL J1822.8-1118,0.8578265765342596,0.15094733934051108,0.14217342346574047,0.15094733934051108,0.6969757615229637,0.15531390853005186,0.30302423847703636,0.15531390853005186,0.8483738996083812,0.049107971579033786,0.1516261003916189,0.049107971579033786,0.43647404891377406,0.08920110950833376,0.5635259510862259,0.08920110950833376
4FGL J1822.9-4718,0.9318985848749823,0.08876206588010485,0.06810141512501755,0.08876206588010485,0.9277499112150914,0.049588016619576944,0.0722500887849086,0.04958801661957694,0.878779738049734,0.043494008084190246,0.12122026195026607,0.04349400808419024,0.9259252100293395,0.01563727359705324,0.07407478997066055,0.015637273597053237
4FGL J1823.2+1209,0.5662411607000515,0.2771858476252587,0.43375883929994846,0.2771858476252588,0.10964799395011013,0.07601991176818944,0.89035200604989,0.07601991176818944,0.5830980416282854,0.07767069821829822,0.4169019583717146,0.07767069821829822,0.15998768696356666,0.062401282948479825,0.8400123130364334,0.062401282948479825
4FGL J1823.3-1340,0.02247129155226315,0.06457697289180143,0.9775287084477369,0.06457697289180143,0.02639548795929602,0.021681318636102936,0.9736045120407041,0.021681318636102936,0.2647417202144452,0.07976910496982863,0.7352582797855548,0.07976910496982863,0.0021009045316159624,0.0009402215613477771,0.9978990954683841,0.0009402215613477771
4FGL J1823.8-3544,0.9626665466271366,0.04621431863925501,0.03733345337286343,0.04621431863925501,0.7883882356494919,0.12263211753959626,0.2116117643505082,0.12263211753959626,0.8764908003158962,0.04463996057588634,0.12350919968410376,0.044639960575886345,0.8632670746268682,0.03430367705478581,0.13673292537313173,0.03430367705478582
