Source_Name,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD
3FGL J0121.8-3917,0.9988425461022753,0.031602891015548584,0.0011574538977247861,0.031602891015548584,0.9954894599512898,0.01170937745332382,0.004510540048710272,0.011709377453323821,0.9631612146558995,0.023231340885139475,0.036838785344100455,0.023231340885139482,0.9999999999960576,4.143433648384208e-11,3.942330933039658e-12,4.143433589023252e-11
3FGL J0534.5+2201i,0.8989158345608844,0.18855122686278233,0.1010841654391157,0.18855122686278233,0.036066174393442056,0.13288281619893003,0.9639338256065579,0.13288281619893003,0.7903781325877336,0.06965147399897305,0.20962186741226643,0.06965147399897305,0.003000000144964827,0.05469003564754948,0.9969999998550352,0.05469003564754948
3FGL J0833.1-4511e,0.8710738137417964,0.21579603459286284,0.12892618625820376,0.21579603459286284,0.040147135879135626,0.14459803585663863,0.9598528641208645,0.14459803585663863,0.74140589610059,0.06963093835074603,0.2585941038994099,0.06963093835074603,0.0030000004719311145,0.0546900356296157,0.9969999995280688,0.054690035629615705
3FGL J0937.7+5008,0.99875964698812,0.031602982962290034,0.001240353011879873,0.031602982962290034,0.9966766177783032,0.008267382296708647,0.003323382221696794,0.008267382296708646,0.9605748325848551,0.027718916177798637,0.03942516741514478,0.02771891617779864,0.9999999999960973,3.014257072971955e-11,3.902775095705764e-12,3.014256953584168e-11
3FGL J1031.0+7440,0.9988495819948762,0.031603316923631414,0.0011504180051237784,0.031603316923631414,0.9966846189025579,0.008257429396970285,0.0033153810974421846,0.008257429396970283,0.9706819850121698,0.021338916468538676,0.02931801498783011,0.02133891646853868,0.9999999999923352,9.736961411681396e-11,7.66470770747466e-12,9.736961393585762e-11
3FGL J1159.6-0723,0.9916012734330655,0.06607740604028244,0.008398726566934554,0.06607740604028244,0.9962715515265245,0.008387245398244054,0.0037284484734755544,0.008387245398244052,0.9587268411777262,0.026825822284066603,0.041273158822273816,0.026825822284066606,0.9999999999971059,2.4084230629154415e-11,2.894205950647262e-12,2.4084229086370233e-11
3FGL J1513.9-5908,0.2857607735608762,0.2814043285990272,0.7142392264391237,0.2814043285990272,0.9923016160179691,0.014528205318468514,0.007698383982030924,0.014528205318468516,0.5257716985011666,0.0858326976149514,0.4742283014988334,0.0858326976149514,0.9999999999993461,8.852131138664032e-12,6.539424144139207e-13,8.85212976526345e-12
3FGL J1514.0-5915e,0.8489408644468935,0.22425133765230051,0.15105913555310638,0.22425133765230051,0.04485098182460212,0.15220222864200997,0.955149018175398,0.15220222864200997,0.8092177029285688,0.06790501028921934,0.19078229707143118,0.06790501028921933,0.0030000005632513198,0.054690035624607246,0.9969999994367487,0.054690035624607246
3FGL J1655.1-3954,0.9947682205742455,0.05251113080868184,0.0052317794257545295,0.05251113080868184,0.9923137202822195,0.01542350252335513,0.007686279717780566,0.015423502523355132,0.940768743288394,0.03397375136810288,0.05923125671160591,0.033973751368102885,0.9999999999741804,4.5979873711087135e-10,2.581952543499395e-11,4.5979873632982136e-10
3FGL J1832.4-5659,0.9174559518727705,0.214782723511276,0.08254404812722947,0.214782723511276,0.9943220799996975,0.01168611076725916,0.005677920000302403,0.011686110767259162,0.9281767438469773,0.03683083956069868,0.07182325615302249,0.03683083956069868,0.9999999999879542,1.2294476474231956e-10,1.2045786300478151e-11,1.2294476541857872e-10
3FGL J2021.0+4031e,0.9058696908376612,0.18371667643943718,0.09413030916233879,0.18371667643943718,0.03493806551283519,0.12253326012084613,0.9650619344871647,0.12253326012084612,0.81747026928996,0.07304721020545292,0.18252973071004003,0.07304721020545292,0.003000003813621218,0.05469003544643943,0.9969999961863788,0.05469003544643943
3FGL J2028.6+4110e,0.9107218266087064,0.18089428050092732,0.08927817339129374,0.18089428050092732,0.03527627834445903,0.12300409041092786,0.964723721655541,0.12300409041092786,0.769711036166885,0.06802716559297817,0.23028896383311498,0.06802716559297817,0.003000000145768601,0.05469003564750537,0.9969999998542314,0.05469003564750537
3FGL J2358.3-2853,0.9982168681990725,0.03162149477109143,0.0017831318009274525,0.03162149477109143,0.9960185368951275,0.01035146952302567,0.00398146310487239,0.010351469523025672,0.9215463321021597,0.03586640014459963,0.07845366789784008,0.035866400144599624,0.9999999999926582,1.0518707970380197e-10,7.341771719135742e-12,1.0518708014852575e-10
