Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD,Flags
3FGL J0713.9+1933,197.6771697998047,13.593086242675781,-24.273146775271975,-27.240119894159193,1.4419396463566563,6.59085130309844,2.114091492467789,-0.438065785,-0.667644739,-0.671756715,-0.775816946,AGN,fsrq,0.9878102037110303,0.09734470440861168,0.0037417580989780727,0.0401224292128686,0.008448038189991632,0.08104331276807253,0.987505689960066,0.01770993741583313,0.003570637652165761,0.009075627664919985,0.008923672387768204,0.011302883184276918,0.9770794723575277,0.011114248569238368,0.012545089704871046,0.007531785455390683,0.010375437937601265,0.0069314355290629286,0.9902869192849815,0.003760121570129081,1.363486082607525E-4,1.5362156943339367E-4,0.009576732106757958,0.003709176270732293,64
3FGL J0718.7-4319,254.92543029785156,-13.644322395324707,-24.299669279988915,-26.95016904119916,1.1946530484013325,3.6408530248665736,1.8662681579589844,-0.271327615,-0.386762834,-0.381782415,-0.472123774,AGN,bll,0.6972827054182912,0.16693350015758168,0.05748750993793719,0.03552441532150121,0.2452297846437717,0.1573014606323506,0.555838032329669,0.2513553058139778,0.2538342274168354,0.14310325884569963,0.19032774025349564,0.13597684046985173,0.8337501060950733,0.04821320286637712,0.0711356985070348,0.026389492818576558,0.0951141953978918,0.03705114726181629,0.4874952971760436,0.04123599304782871,0.2631615555898244,0.025459167998713436,0.24934314723413198,0.03479964137354942,0
3FGL J0719.3+3307,185.03921508789062,19.854019165039062,-23.582258584429415,-26.957722303691135,1.6228083826591087,6.602727592483162,1.9829510515087094,-0.472497413,-0.574814278,-0.613181516,-0.670157714,AGN,fsrq,0.9992418774063309,5.146727377911036E-4,3.645763856605296E-4,2.9499419477156875E-4,3.935462080085363E-4,3.191395578955183E-4,0.9876854748758672,0.015289224298144439,0.003764611929324754,0.007609883478797653,0.008549913194807968,0.010809796741039974,0.9588981641789971,0.026698041114262994,0.023600806294534638,0.0185716607847028,0.017501029526468193,0.015552092457538696,0.9855410865350285,0.005982822163842762,2.5348774060408353E-4,2.939763944853066E-4,0.014205425724367518,0.005880521700390174,0
3FGL J0720.0-4010,252.1040496826172,-12.092090606689453,-25.87790351541054,-27.49562793481003,-0.27485590395379167,3.569870804169901,2.228191614151001,-0.761479879,-0.71506506,-0.275314451,-0.854165793,AGN,bcu,0.9856120596221946,0.010348181546074982,0.005900178958569402,0.005521776108803988,0.008487761419236028,0.0067477870703413,0.9642222850811898,0.03657622430641297,0.008297596801179983,0.016079902965878353,0.027480118117630282,0.026781059858330996,0.9521791070775983,0.016208687049973382,0.024905113767156865,0.011117230221473668,0.022915779155244797,0.008640922301955043,0.9692835068499984,0.007319034761505649,0.005770859356938627,0.00187898316939573,0.02494563379306298,0.006497848904527174,0
3FGL J0721.4+0404,212.7109832763672,8.530733108520508,-25.215536917337182,-27.45693559260934,0.5184430266888025,4.74843596862161,2.52874493598938,-0.626285625,-0.73543367,-0.761626063,-0.630502556,AGN,fsrq,0.9995303157840594,6.196945353485354E-4,1.6063483011862395E-4,1.5178056013599882E-4,3.09049385821937E-4,5.596295736300037E-4,0.9559183100664347,0.04799269987961326,0.007967231566020652,0.013697035815416045,0.03611445836754473,0.04132485741748969,0.9845021207575821,0.005723796565789908,0.005842323757827458,0.003056625210547604,0.009655555484590385,0.004389623464826296,0.9706067632377278,0.005479731502629237,0.0021842846581369727,9.806696714333056E-4,0.027208952104135424,0.00499775395283924,0
3FGL J0721.9+7120,143.9796142578125,28.023353576660156,-22.273986789651623,-26.344844324661043,1.4084378589981108,7.505515238195915,1.9603034908285049,-0.458540384,-0.548183847,-0.522887697,-0.614150582,AGN,BLL,0.9982164122493649,0.0025717044288176296,4.6359719065434035E-4,6.664884948378959E-4,0.0013199905599807786,0.0022048958674735202,0.9883466530248712,0.016339935376476475,0.003491824543081645,0.008233495390297881,0.008161522432047052,0.010727980005877807,0.9136669305138274,0.043248727841090955,0.018966359114653587,0.016296616377737796,0.06736671037151899,0.038156888191910036,0.9952179732314863,0.002731079168720235,8.125448602948807E-6,1.3155070427681613E-5,0.004773901319910679,0.002729224687931446,0
3FGL J0723.2-0728,223.21795654296875,3.59458589553833,-26.353038281125343,-27.546224644085374,-0.8842509994253243,3.62965070438584,1.7982008457183838,-0.979519435,0.150567971,0.082024332,-0.264620088,AGN,bcu,0.9982942406732939,0.0014827254655195182,2.4140798972073835E-4,1.834812743047841E-4,0.001464351336985317,0.0013719009179312402,0.9408962557511975,0.08007394030918316,0.012547506483330867,0.033995764549310116,0.0465562377654716,0.059081948123194256,0.9693590424457014,0.012833038654151628,0.010247144710024282,0.005876847611227823,0.02039381284427418,0.01026279100651123,0.9988878576528508,5.034958916042411E-4,8.957183989595906E-5,5.023188928819933E-5,0.0010225705072531867,4.7379211937535504E-4,0
3FGL J0723.7+2050,197.41590881347656,16.20233154296875,-26.09700794738824,-27.702336437435715,0.08950872054857341,3.9745448813514197,2.4001028537750244,-0.658230099,-0.881110646,-0.178735073,-0.621644354,AGN,bcu,0.9997156795565126,2.2666595561400996E-4,6.857430061572716E-5,4.79417890388871E-5,2.1574614287148656E-4,2.035415348526876E-4,0.9846967938072783,0.0214633247923526,0.0044366839744092385,0.011146809523863169,0.010866522218312444,0.013831070317544837,0.9855663964535893,0.0055866729090684655,0.004727325453737367,0.002425426890392981,0.009706278092673281,0.0046268659486968415,0.9826134245355154,0.004620220912107128,0.002680074565079948,9.367960591188691E-4,0.014706500899404779,0.004027899518661334,0
3FGL J0724.1+2857,189.5647735595703,19.358354568481445,-25.64179281627391,-27.76609227319262,-0.9394442151258433,4.751385762025741,2.5944273471832275,-0.747794018,-0.701852604,-0.65225977,-0.999991909,AGN,fsrq,0.9987643553759962,0.0019085711959832112,3.6138226920671214E-4,4.59877174341053E-4,8.742623547971821E-4,0.0017691445744159246,0.9875255057041136,0.018445422868342283,0.003819056145294174,0.010093978504267003,0.008655438150592255,0.011482595096442208,0.9530809290958815,0.025113607442361515,0.024990036521997855,0.016417204005402433,0.02192903438212076,0.017290505369819048,0.9957650652404866,0.001877798283372175,4.380809336383652E-5,2.8052567351846644E-5,0.004191126666149564,0.0018660931350401298,0
3FGL J0725.2+1425,203.63575744628906,13.916228294372559,-23.35219793561843,-26.899770044101174,1.5304327646443647,7.805728682301361,2.1211933307189907,-0.53665547,-0.621131205,-0.635838305,-0.678447893,AGN,FSRQ,0.998930102283976,9.023502227700273E-4,5.201727052883079E-4,7.14089132793291E-4,5.497250107355467E-4,4.323090643927334E-4,0.9878794698163441,0.01495162976215382,0.0030999165693945683,0.005903825440885431,0.009020613614261356,0.011616098815038837,0.9717422822625841,0.01723016437876449,0.020177096606642814,0.015908780773122688,0.00808062113077311,0.0062275382286724815,0.997849741038086,0.0011945337524113927,3.921349612391034E-6,7.730957256790584E-6,0.002146337612301562,0.0011925287458083304,0
3FGL J0725.8-0054,217.69454956054688,7.237085342407227,-25.094807095675655,-27.421313171627247,0.10860901536009278,3.8933538754956865,2.1885626316070557,-0.629889777,-0.641947172,-0.393291951,-0.576505288,AGN,bcu,0.9973132394253266,0.0020298763242345684,6.3484369786353E-4,4.2422208506468975E-4,0.002051916876810046,0.0017968634509684897,0.928395190747365,0.07928507888336288,0.01679881517723777,0.030433492311305814,0.054805994075397046,0.061790404684530766,0.9757936500368374,0.010040531483365629,0.010099889287081809,0.005649127310686116,0.014106460676080625,0.00623097146647076,0.9494412118852733,0.008739153396975303,0.006929148162473095,0.0019684794710755397,0.04362963995225358,0.008070723426448106,0
3FGL J0726.6-4727,259.3911437988281,-14.117165565490723,-24.775908213713233,-27.329953352581153,1.0190308013212093,4.53363933922315,2.4639532566070557,-0.563079466,-0.704805266,-0.718990917,-0.946681908,AGN,fsrq,0.9968416255869708,0.0021094295002207415,0.0023804222544362126,0.0018187704522656396,7.779521585930935E-4,5.216079767217742E-4,0.8734367145860569,0.08984089361888749,0.04182445772180307,0.03171787568518584,0.08473882769213993,0.06714143176109397,0.9628559543361259,0.01258600198621267,0.02393002552258644,0.008755194716990426,0.013214020141287565,0.0058222389807029516,0.7958200265957414,0.021668718723118787,0.04431555867370241,0.011149654310161773,0.15986441473055624,0.01922171289038797,0
3FGL J0728.0+4828,169.56976318359375,25.804044723510742,-26.545240664413136,-27.902602779013275,-1.662957576560313,3.602598394262312,2.371089458465576,-0.839704655,-0.503375967,-0.454484065,-0.819930831,AGN,bcu,0.9917843188525699,0.006432878087832089,0.006787858732024687,0.0057305431461571145,0.0014278224154053163,0.0015124321692754148,0.9886314077445766,0.015626323943766625,0.003104587443352371,0.007577558706841363,0.008264004812071154,0.010649177034517315,0.9626642258000144,0.014671616650129274,0.021102604062143062,0.011686452629820068,0.01623317013784261,0.0068609691377060425,0.9977407197544522,0.001030487862779951,7.851332673869758E-5,5.7168903219473795E-5,0.0021807669188091687,0.0010021477214130212,0
3FGL J0729.5-3127,245.09046936035156,-6.443073749542236,-25.70425267013885,-27.319225651178655,-0.8512468156453769,3.94852094299471,2.6541552543640137,-0.623615143,-0.829204815,-0.907568935,-0.007514482,AGN,bcu,0.9946175584831053,0.00479605786974631,0.0019572022290489633,0.0029158515080938605,0.0034252392878457555,0.003145474670620363,0.9599917273208246,0.04733301638998982,0.009407227392119813,0.023267325882493917,0.030601045287055605,0.032590757384639575,0.9693047137812821,0.010554244650582153,0.012204525022223647,0.005770085932900045,0.01849076119649403,0.008511799606845847,0.994020356954514,0.002340161219553367,1.0108721692106454E-4,6.470231982161371E-5,0.005878555828565085,0.002309960285895163,0
3FGL J0729.7-1448,230.43589782714844,1.5241068601608276,-25.551265642577068,-27.07561232371937,0.34991738649394044,3.482829964387614,2.4202182292938232,-0.521725544,-0.773983266,-0.742127411,-0.359442067,PSR,PSR,0.8742246026527016,0.17255324695148702,0.004261013443927005,0.005652823679645243,0.12151438390337135,0.1699283592401772,0.8544317847219434,0.17685410846608335,0.026276967721172564,0.05093550942993079,0.11929124755688411,0.15219133007497593,0.9336794556852532,0.024101983716110838,0.01987865416313524,0.00913222795505932,0.04644189015161142,0.01962462018689081,0.9073229562842813,0.01768894250004207,0.02891710829190741,0.006892040625185955,0.06375993542381124,0.014076319897168002,0
3FGL J0730.2-1141,227.7632293701172,3.136643171310425,-22.382868895231915,-26.42251119807807,1.53551775246716,7.1068070332739,2.2152226486069546,-0.543144354,-0.649366775,-0.653257771,-0.707414218,AGN,fsrq,0.9940734330995904,0.005762695982781407,0.0013175776544522171,0.0015280175865367406,0.004608989245957487,0.005128878471094415,0.9388893395770453,0.07907828227139534,0.01295048999722063,0.030833962245938325,0.04816017042573385,0.06184799855324723,0.900133472229536,0.044631269722251204,0.03119487726736271,0.01916195149174835,0.0686716505031014,0.036591517259647925,0.9823673732681176,0.008631435694742996,6.297994357130298E-5,9.611744081958392E-5,0.017569646788310946,0.008612391148033194,0
3FGL J0730.3+6720,148.55397033691406,28.601163864135742,-26.34532738426201,-27.995421713885143,-0.5699000295336977,3.955409190069904,2.615220308303833,-0.805451475,-0.654654187,-0.766620985,-0.999929763,AGN,fsrq,0.9924285793594996,0.07500658239962714,0.001168071348212143,0.001541294566423473,0.006403349292288319,0.07507412781221022,0.9839614059089143,0.021121534690761782,0.005048331940319407,0.010919840486324514,0.010990262150766332,0.013561273289861873,0.9584469704947759,0.015484523579696319,0.024698165458294778,0.009946327280429674,0.016854864046929208,0.00943601521351588,0.9839449532778757,0.004564870413453332,0.0019528383072458608,8.073386789139033E-4,0.014102208414878435,0.004141401653173699,1
3FGL J0730.5+3307,185.8739013671875,22.064043045043945,-25.973603136148956,-27.799072344561036,-0.9519930938747441,3.774675135207425,2.1171820163726807,0.233173619,-0.777918195,-0.496478651,-0.305470238,AGN,bll,0.9839477665869085,0.09182027088538812,0.002465120846999213,0.015204084721658524,0.013587112566092354,0.0785997538565492,0.9879921247033157,0.015147834028185122,0.0037618578566563526,0.007975150874807935,0.008246017440027785,0.010518837822984848,0.9836131360405614,0.0065561488481286345,0.0067820777417357415,0.003631682470023474,0.009604786217702735,0.004750088077054025,0.9892480986530436,0.004719479124410326,1.9671752825388807E-4,1.0603693305917138E-4,0.01055518381870251,0.00466897393273628,0
3FGL J0730.5-0537,222.43592834472656,6.066130638122559,-25.76466365663312,-27.539322445713324,-0.5035319035458733,3.845813900188563,2.1005489826202393,-0.697747165,-0.625818618,-0.170139807,-0.840885186,AGN,bcu,0.9843468935304782,0.012058008398470316,0.0062855289742928715,0.0047999270607749665,0.009367577495228943,0.009682838949085549,0.9434889443306902,0.06956947662930235,0.011947361309691698,0.02774652868393108,0.04456369435961797,0.05214320916905619,0.9463548774740014,0.023298601274925536,0.032322098901029675,0.017910552537113985,0.021323023624969017,0.011494557749267541,0.9884542795496675,0.003052032161322448,0.0010046984498106163,4.115776264760567E-4,0.01054102200052187,0.002868512398703631,0
3FGL J0730.5-6606,277.6505432128906,-20.832094192504883,-25.81823513157982,-27.53004640562071,-0.9760408136014563,3.7164136037885327,1.78911292552948,-0.805543427,-0.386022292,-0.133838697,-0.456602761,AGN,bcu,0.996579927613948,0.0022331440400724903,6.100192199079669E-4,5.417208967467753E-4,0.0028100531661441044,0.0019963950096954695,0.974716708363849,0.03758879243741553,0.007393011913643122,0.02183764395697053,0.017890279722507965,0.02049601297165683,0.9802155345721619,0.005706420990155449,0.007605551182392445,0.002581446655123699,0.012178914245445413,0.00414611982779578,0.996451087193983,0.001442790321181274,1.2794245111643132E-4,8.062328840809156E-5,0.0034209703549005783,0.0014060684382341828,0
3FGL J0732.2-4638,259.04766845703125,-12.898980140686035,-25.39743212005177,-27.425306683137887,1.678909464704589,4.650725564840791,2.1454687754152344,-0.378445091,-0.709812941,-0.968486935,-0.999747957,AGN,bcu,0.9763563577827699,0.05326443576029605,0.01564365383050012,0.029493237636774135,0.007999988386729906,0.03944492103990807,0.6784949229143235,0.22443633243534566,0.15950382843161895,0.11675056611081609,0.16200124865405757,0.12800044605956792,0.6971125744273844,0.07864075951398934,0.19928767456594446,0.059655866465412315,0.10359975100667108,0.047665022530365586,0.6490509292213511,0.0526204306163304,0.16941977308026854,0.03284988612876056,0.18152929769838042,0.034757764104088235,0
3FGL J0733.5+5153,166.0133819580078,27.338289260864258,-26.440829660078936,-27.840665531968707,-0.24854874352563072,3.67421122338979,1.7407517433166504,0.624694531,0.779577146,-0.614789935,-0.114129211,AGN,bcu,0.9986922719714368,0.0010339013607660757,2.745053044623228E-4,2.3908407502684027E-4,0.0010332227241008234,9.037307565286915E-4,0.9857839001195399,0.021953419899283934,0.004943334516657385,0.012773184264841263,0.009272765363802634,0.012042397461685854,0.9808267141130069,0.006837297990562389,0.008843669202311652,0.004728185887048317,0.010329616684681141,0.004262635821941855,0.9880084892446203,0.005543824581009429,0.001766547338274454,7.879245255002095E-4,0.010224963417105203,0.005073331734518067,0
3FGL J0733.8+5021,167.7158966064453,27.096635818481445,-25.772391981638265,-27.823958324214107,-1.103368828066949,4.732708946233245,2.503782272338867,-0.749371951,-0.708329378,-0.727028549,-0.594128694,AGN,fsrq,0.9998927889892216,8.592817085099143E-5,3.764997846692216E-5,3.0374929949167135E-5,6.95610323115427E-5,6.987809806594505E-5,0.9876932640419059,0.017455532824220302,0.0036587056461147103,0.009491683889376068,0.008648030311979296,0.010759692553010843,0.9911267352558774,0.0023061786541073498,0.003595896477922404,0.0015439394598351598,0.005277368266200147,0.001434269835219912,0.9981203987411478,8.481433546519304E-4,1.1805718182143473E-5,8.925632783174177E-6,0.0018677955406700081,8.440816540534741E-4,0
3FGL J0733.8+4108,177.72386169433594,25.052474975585938,-26.18284115062755,-27.916183503275267,0.03253342076396081,3.6446271369707004,2.2220733165740967,-0.893668194,-0.232712945,-0.543747271,-0.370541524,AGN,bll,0.9987940569546281,0.0010924389403530728,3.9706231804438933E-4,3.3905578924158555E-4,8.088807273275081E-4,9.177675756466002E-4,0.9845723645436825,0.017331351723802044,0.004477606385154413,0.007437674255742741,0.010950029071162973,0.013324329996693076,0.979650428170575,0.0069951115087542376,0.008647988081505447,0.004534338295626288,0.011701583747919497,0.00432054716212257,0.9759538898363596,0.005312455183191401,0.007496660877934876,0.002207916492895153,0.016549449285705523,0.004036563326939706,0
3FGL J0734.3-7709,289.09735107421875,-24.06702995300293,-24.812602103442572,-27.42996792210289,0.7854561781982895,4.820515403816084,2.290316581726074,-0.341960946,-0.696408827,-0.659904948,-0.732561488,AGN,bcu,0.9995336452853577,2.828295362621223E-4,2.6416672560501263E-4,1.999400811196191E-4,2.021879890373879E-4,1.4231488787012355E-4,0.9645721555734457,0.041248747720493334,0.010443591419505367,0.023574625256783534,0.024984253007049075,0.023262842754101513,0.9809087608716524,0.009790430922588338,0.010233025436371869,0.007818985198007866,0.008858213691975673,0.004843628075316881,0.9216048257341705,0.01143042232744969,0.005175059431827136,0.00214206014124887,0.07322011483400238,0.011167027673261325,0
3FGL J0734.7-1558,232.05056762695312,2.0105555057525635,-23.885339994018135,-26.968445802918477,2.3251404954878647,3.462340607969768,2.322461066087538,-0.356588455,-0.601725956,-0.754569135,-0.935066569,PSR,PSR,0.0010100886167959627,0.002229550715085077,0.9827218160065807,0.03400352831357058,0.016268095376623454,0.03258520317770834,0.034257744288564485,0.1422437644343644,0.8070545467113096,0.14491227653877994,0.15868770900012588,0.060559044435152254,0.05732904144830595,0.030494693129559602,0.8778598151153248,0.04096467043137124,0.06481114343636923,0.025945067895172015,0.0036728379915994262,0.0018622063663224758,0.9381572160996662,0.018138023747876653,0.058169945908734325,0.017290380887853396,0
3FGL J0738.1+1741,201.85604858398438,18.07254981994629,-23.517068450942713,-26.770571794992488,0.6406151496054905,4.869056119278562,2.006392002105713,-0.438794023,-0.55654043,-0.483515667,-0.448967719,AGN,bll,0.9996941268681778,1.8016591990808583E-4,9.009671961434612E-5,5.8725368964771494E-5,2.1577641220787682E-4,1.4649312265526134E-4,0.9846328859904325,0.021361802316433306,0.004778566258858182,0.011197548288722606,0.010588547750709285,0.013791037775879592,0.9836022654190245,0.011364838641301328,0.0051636216539569174,0.005103786865576025,0.011234112927018603,0.00913281822661532,0.9484957846849443,0.014268367254328548,0.0018771030654187756,9.94065593302728E-4,0.049627112249636736,0.014247764796200749,0
3FGL J0739.4+0137,216.99363708496094,11.407634735107422,-24.031819813932344,-27.33099035232055,1.6887553005520985,5.624262498173448,2.3907838910582604,-0.560619212,-0.76131797,-0.736425365,-0.89925056,AGN,fsrq,0.9824906481937706,0.014921227509602201,0.01552504817303731,0.013703642599170895,0.0019843036331920944,0.002034668545030515,0.92310771889845,0.06580710954696459,0.022529296949328106,0.02026735234442639,0.054362984152221946,0.05122858153884825,0.9222353111427862,0.034269483176263334,0.05612542975460595,0.028065185308583606,0.021639259102607795,0.01615026983697849,0.8510757951883403,0.030304999412521925,0.014919186074093978,0.008535014311660661,0.13400501873756562,0.027969950005888453,0
3FGL J0740.8+6621,149.70907592773438,29.611249923706055,-26.067969546834096,-28.018561744219127,1.3583351433902426,4.054061619249565,2.2743382453918457,-0.698930262,-0.273350884,-0.710587691,-0.999992307,PSR,PSR,0.5446530400195968,0.26199801042024873,0.43788625334590486,0.25970419574120185,0.017460706634498425,0.020235639664509666,0.5604551725818662,0.20854674119825722,0.32306867705070125,0.16453061952991438,0.11647615036743265,0.12421690985630963,0.7008543090828789,0.06543527131539524,0.23845007528051074,0.06038743200771928,0.0606956156366103,0.02542019800996483,0.5305891803853757,0.04506679907102552,0.3703718178597344,0.04127418368216599,0.09903900175488997,0.026304115880176733,0
3FGL J0742.4-8133c,293.84515380859375,-24.97267723083496,-26.76469952750605,-27.73256786353299,-0.06280103810896479,3.232538774097393,1.4638817310333252,-0.891502274,-0.399624935,-0.50265565,0.378068232,AGN,bcu,0.9960590337221484,0.004038600599038176,4.392158756991022E-4,4.0489168605702206E-4,0.003501750402152617,0.0039015944797319863,0.9764168772333016,0.029277531759879172,0.0053173367482046655,0.015136013086479539,0.018265786018493706,0.018583779623793574,0.9647098288504876,0.019233785352161685,0.018821547108874237,0.015436954700669409,0.016468624040638223,0.009502461207238725,0.9932931646327735,0.003345008219109392,0.0015349735809530346,8.233955776280536E-4,0.005171861786273441,0.0027884266029437883,32
3FGL J0742.6+5444,163.04464721679688,29.08807945251465,-23.772716665097395,-27.20217619456065,1.484235947824037,7.6955263687603574,2.1448567747614877,-0.532023735,-0.623570107,-0.644427724,-0.760389406,AGN,fsrq,0.9994037091863762,3.673109902419466E-4,3.788449307033669E-4,3.0037782197279674E-4,2.1744588292060938E-4,1.4565793364085773E-4,0.9902142224345764,0.0111923581766931,0.0029215018151541984,0.005095020049008469,0.006864275750269456,0.008933214529043101,0.9847968595512441,0.008766789993904739,0.00841451593287386,0.006208354945444292,0.006788624515881998,0.004899718988664702,0.997802141722878,0.0013437286434058223,5.644240491243816E-6,1.0178830051273112E-5,0.0021922140366305567,0.0013406784590476342,0
3FGL J0742.6-5623,268.8316955566406,-15.693739891052246,-25.79678628835909,-27.638716723601284,0.6071605216063785,4.054422894432444,2.6788861751556396,-0.767253161,-0.571902838,-0.999830306,-0.954647451,AGN,fsrq,0.9530037849036422,0.04507371939519008,0.042796614732384115,0.04260367240040745,0.004199600363973512,0.005656806012664932,0.8891101934037731,0.0887149289132903,0.03509734212287652,0.02955739676727822,0.07579246447335035,0.06622141262961824,0.9266359321418255,0.028054193591620397,0.051749093797438424,0.024770710468207162,0.021614974060736116,0.009543816873703483,0.8269965182310965,0.027295078066904087,0.06305294196070216,0.012551955710597536,0.10995053980820128,0.023366035336613928,256
3FGL J0742.7-2824,243.7863311767578,-2.4757187366485596,-24.87648787713628,-27.131746955130705,1.417967269256636,4.065616671544366,2.491165281137312,-0.28360392,-0.65404424,-0.839937999,-0.978052104,PSR,PSR,0.47426742761517876,0.18466081038539517,0.47379774302384214,0.18601961063116135,0.05193482936097905,0.02969349063523353,0.120049728169602,0.15229764871431253,0.5396010642100664,0.11433965129898166,0.34034920762033155,0.10234287151166652,0.6287410902249141,0.07395380307091065,0.2785223064373701,0.06544827875925219,0.09273660333771593,0.03193092223024002,0.35331027720310954,0.0373065330395034,0.3850680794830391,0.03589493240325232,0.2616216433138514,0.0325981276163698,0
3FGL J0744.1-3804,252.38052368164062,-6.976343154907227,-25.682078197469156,-27.251252902777647,-0.03808438849473951,3.6335096883353475,2.6805176734924316,-0.741714048,-0.712918198,-0.850006551,-0.999898689,AGN,bcu,0.9244873696025772,0.05683605199637692,0.03341567590427804,0.03966025239890813,0.04209695449314483,0.030016243511531943,0.8669083239825045,0.12196090355351363,0.03343155305223387,0.03932647999721308,0.09966012296526176,0.09421057481258131,0.8989130416457579,0.030491425976802267,0.057588085166420055,0.019660147327442923,0.04349887318782194,0.015815419741441433,0.9003101335640613,0.020702247069991127,0.028783115975455895,0.008507709251309867,0.07090675046048278,0.01744354087956458,8
3FGL J0744.3+7434,140.25189208984375,29.588666915893555,-25.792664521690792,-27.829069073154344,0.3991466465830545,4.21309826378265,1.969186544418335,-0.689179624,-0.773400521,-0.271326352,-0.172718936,AGN,bll,0.999718149204147,1.681173783506215E-4,8.964246664934968E-5,6.164383579914759E-5,1.9220832920363167E-4,1.3606248774224983E-4,0.9875707012751676,0.017311841357292256,0.003523293402180186,0.008479638175875276,0.008906005322652151,0.011594940391162944,0.9924262935296226,0.003717431153155407,0.0030948811377812095,0.003052019124593738,0.004478825332596092,0.002159911746397188,0.9875809224379037,0.0031191301296850304,0.0016108196936183063,7.042986384232087E-4,0.010808257868477946,0.0026501903682166444,0
3FGL J0744.8-4028,254.55845642089844,-8.01923942565918,-25.390581188849698,-27.320790856862985,0.6841078158957136,3.6758720785103103,2.3395307064056396,-0.78029522,-0.333868636,-0.633242973,-0.999953541,AGN,bcu,0.3302641055097354,0.190513087565084,0.6170407121467862,0.19520984125404262,0.05269518234347842,0.03956928459460338,0.4866402560636974,0.23504302133532182,0.24354480524261748,0.12059957612798146,0.269814938693685,0.1445087304941756,0.7317882241835693,0.06422355558831222,0.2093727762407643,0.059936753832957365,0.05883899957566646,0.01902175899837835,0.6946205956068378,0.033735481732135024,0.17926310095489237,0.0331427461811618,0.12611630343826996,0.02526555200709824,4
3FGL J0746.4+2540,194.72740173339844,22.843996047973633,-25.301805818949045,-27.658765110616407,-1.2911100959266597,4.496977446816277,2.964162588119507,-0.775259516,-0.839738154,-0.72840244,-0.999946585,AGN,fsrq,0.9996770768362594,2.990289760005724E-4,1.404388062425149E-4,1.1959218629030343E-4,1.8248435749806615E-4,2.5676650944457833E-4,0.9877657349182073,0.015263946814132958,0.0037532797268756387,0.007795808013860608,0.008480985354917057,0.010596298266621399,0.9770019676818846,0.009577626543937682,0.014904207968098819,0.008743649347593275,0.008093824350016444,0.0036741285570795713,0.9923197628313735,0.003734284533911052,5.647773936391794E-5,4.061588312498139E-5,0.007623759429262548,0.0037202397808589398,0
3FGL J0746.6-0706,225.68898010253906,8.870280265808105,-25.992704584966383,-27.418066415955813,0.3316868817234936,3.966189187095163,2.191289186477661,0.997610085,-0.675275988,-0.592716491,-0.842869114,AGN,bcu,0.9967183599943953,0.002489451298034954,0.0019766802729286707,0.0015999895961775988,0.001304959732675931,0.001235902908493283,0.903285844072237,0.11941715832346686,0.0251022083389271,0.058522217664592764,0.07161194758883571,0.07762917806265808,0.9387263581443418,0.02655079725226857,0.03905235771714656,0.02094530732921041,0.02222128413851168,0.014230533946875266,0.8888154327085022,0.03070086984723312,0.01547375051410494,0.004580365233556381,0.09571081677739281,0.028987139138019972,16
3FGL J0746.6-4756,261.3645935058594,-11.318306922912598,-24.971174389501975,-27.34185690360265,0.7182947551107969,4.276825052104924,2.2542688846588135,-0.739990786,-0.65280708,-0.535811381,-0.348480636,AGN,bcu,0.992965364127494,0.026748174901440613,0.002751887486511606,0.010152512465806625,0.004282748385994256,0.016787711367064764,0.9596573606231841,0.04262219919825147,0.010442278702610056,0.022038679701626623,0.029900360674205848,0.02672575588663645,0.9856023949271873,0.006606012113021875,0.005710894647723535,0.0035868523209695636,0.008686710425089289,0.0052440439366159474,0.941458672324632,0.0086493772386283,0.008603874442146959,0.0025576768335694245,0.04993745323322109,0.007487595076897525,0
3FGL J0746.9+8511,128.22264099121094,28.17973518371582,-26.078844582469227,-27.8156283999384,-2.4225067691786504,3.617128093228098,1.78733491897583,-0.79994552,-0.503436448,-0.347225383,-0.232586138,AGN,bcu,0.9991207689422396,8.288038908424829E-4,1.384375100997687E-4,9.199788493967951E-5,7.407935476607193E-4,8.15506753080516E-4,0.9887517473854804,0.013884464248879133,0.0033596467626615715,0.006527230244183338,0.007888605851857786,0.01040541073750109,0.9847316853920351,0.0037410127806402917,0.005841961035267488,0.0018226629403567316,0.009426353572697294,0.0028692081941232685,0.9995340225505486,3.5649929152247443E-4,1.7221128730556505E-6,2.0043753813464155E-6,4.642553365783336E-4,3.557913053199737E-4,0
