spec_ind,signif_curv,var,hr45,class_4fgl,source_name,pro_agn,pro_psr
1.9356745,-0.18511253595540253,3.638525455292259,-0.6485734538972411,AGN,3FGL J0221.2+2518,1.0,1.5777218104420237E-31
2.4037545,0.39726672636221605,3.8699100947006593,-0.6857798507879597,AGN,3FGL J0223.6+3927,0.9545222762737183,0.045477723726281644
2.4003537,-0.21116971220478373,3.7207829568519437,-0.7621781041342908,AGN,3FGL J0224.1-1846,0.9999998376591618,1.6234083819436257E-7
2.261836,-1.0051141314036514,3.9618117565579025,-0.4252539113965246,AGN,3FGL J0224.4+1615,0.9999965667724495,3.433227550442286E-6
2.771561,0.10939130111626182,3.7231011545365384,-0.6271608779045807,AGN,3FGL J0228.5+8213,1.0,0.0
2.665958,0.8489591083218612,4.006103957314026,-0.8134135739200044,AGN,3FGL J0232.6+0646,0.9206871719636303,0.07931282803636973
1.8133874,-0.19301100592775539,3.562483287965839,-0.23066909142580183,AGN,3FGL J0234.2-0629,1.0,0.0
1.9952142,-0.9615283724844393,3.932947650086181,-0.5966145737305769,AGN,3FGL J0239.4+1326,1.0,0.0
2.0670924,-0.2641414727670336,3.4976885002473406,-0.5336930001024264,AGN,3FGL J0248.4+5130,1.0,0.0
2.0957446,0.4017659412859103,3.9792314591215523,-0.3874332086890424,AGN,3FGL J0307.3+4916,1.0,0.0
2.5369458,0.26585209797538195,3.262073427395963,-0.9999154605817256,AGN,3FGL J0308.4-2852,0.9937481935537997,0.006251806446200227
1.6247706,0.8343165233866486,3.578460331920012,-0.35570969583009127,AGN,3FGL J0312.7-2222,0.9998779296875,1.220703125E-4
2.1997874,0.6638696972445209,3.897573248723105,-0.799123868971469,AGN,3FGL J0322.5-3721,0.9886814454547788,0.011318554545221172
2.6469278,-3.181135052441008,3.6905785099008357,-0.9999531391918498,AGN,3FGL J0324.5-1315,0.9968749999534332,0.0031250000465668504
2.2363307,0.8758898153547805,4.1216347737390135,-0.9999925061218958,AGN,3FGL J0330.6+0437,0.866641353959261,0.13335864604073897
2.071027,-1.0506444625259295,3.646266951340054,-0.7781829409411907,AGN,3FGL J0333.6+0233,1.0,0.0
2.0884702,0.12538579463586885,3.366244518931928,-0.5606198978321724,AGN,3FGL J0340.4-2423,1.0,0.0
1.8813975,-0.296966856297168,3.671178716299576,-0.010361715318134509,AGN,3FGL J0348.4+6039,1.0,0.0
2.0426261,-0.6883369682036273,3.64908445809181,-0.22998269799277604,AGN,3FGL J0351.0-2816,1.0,0.0
2.166003,-0.4524117575954811,3.992703380517825,-0.76681166829007,AGN,3FGL J0359.7+7649,1.0,0.0
2.772858,0.02318298587226278,3.920145925007697,-0.999799446509744,AGN,3FGL J0402.7+2616,0.9874999522697039,0.01250004773029616
2.398651,-0.01677440698699582,4.084009909860215,-0.2175048211115445,AGN,3FGL J0412.0+0229,0.9622985836089322,0.03770141639106779
2.4036627,-0.702608497999665,3.981569888755527,-0.9999683912855907,AGN,3FGL J0414.9-0840,0.9873485236131136,0.012651476386886351
2.4831734,0.42928813947031547,3.6663037804763103,-0.07509973173809711,AGN,3FGL J0415.7-4351,0.9636991814259616,0.03630081857403841
1.8452863,-2.805610434880471,3.700267513316448,-0.31903834158775124,AGN,3FGL J0420.4-6013,1.0,0.0
2.3351693,0.29861036553801684,3.987075003277932,-0.5661491520362788,AGN,3FGL J0420.6-3742,0.9749999999562108,0.025000000043789158
2.3310003,0.6241063257789569,3.85175800643967,-0.8933933252966542,AGN,3FGL J0421.6+1950,0.8172058393489183,0.18279416065108167
1.9710824,0.7459867538418614,3.787122737252871,-0.9218972291928482,AGN,3FGL J0430.1-3103,0.9620694368475224,0.037930563152477545
2.501354,-0.5871267426986833,3.655724864771727,-0.7512389777437518,AGN,3FGL J0447.1-2540,0.999999999627471,3.7252904094842696E-10
2.6509671,0.6875164577521543,3.7312047181581613,-0.8303447294875226,AGN,3FGL J0451.6+7231,0.9862548551909458,0.013745144809054241
2.486627,0.44252547657586566,3.3436605315183385,-0.5026742847368146,AGN,3FGL J0451.7+5722,0.7775853781430879,0.22241462185691208
2.1675987,1.1215789899658377,3.3065798419273054,-0.946843995712991,AGN,3FGL J0506.3-0357,0.42988073576275304,0.5701192642372469
1.8043303,-1.5887274620399159,3.5001334949686442,-0.4554918847971878,AGN,3FGL J0506.9+0321,1.0,0.0
2.34381,2.869588233781981E-4,3.7907020863360272,-0.38635146226509015,AGN,3FGL J0507.5-0906,0.9993692693824128,6.307306175871547E-4
2.1241972,-1.100133705435884,3.97483696536452,-0.5303566716462821,AGN,3FGL J0524.4+2839,1.0,0.0
1.6333857,0.3574575676089194,3.5951323520668366,0.22072467717817493,AGN,3FGL J0524.5-6937,0.9999999999970879,2.9121594025127708E-12
2.4045255,0.459068305946744,4.03815456167154,-0.1917968550819415,AGN,3FGL J0526.4+2247,0.8954447898545286,0.10455521014547133
2.3432455,-1.541852350743209,4.050848544296966,-0.15184503624003623,AGN,3FGL J0533.8-3754,0.9551540000692638,0.044845999930736194
2.2926352,0.9946460967852343,5.302264566095964,-0.291382477240103,AGN,3FGL J0536.4-3347,0.9999999999941338,5.8662416937972085E-12
1.890715,0.7709893149009096,3.8141281081176506,-0.5864841278580718,AGN,3FGL J0538.9+1646,0.99921875,7.8125E-4
2.1070893,-1.498020516763739,3.879204398190888,-0.2988629311006355,AGN,3FGL J0540.0+1208,1.0,0.0
3.0930102,7.585122568305369E-4,3.964124633026361,-0.7575235031343602,AGN,3FGL J0556.2+3933,1.0,2.117582368135751E-23
2.1480634,-1.0557090470459043,3.4983060039050233,-0.172757044340822,AGN,3FGL J0557.7-0720,1.0,0.0
1.7110547,0.7005455450438457,3.6634472806158014,-0.4839796808641839,AGN,3FGL J0559.8+3042,0.999609375,3.90625E-4
2.484669,0.43426673055754395,3.8241905277912625,-0.7343855511864937,AGN,3FGL J0601.5+2309,0.952383505154174,0.04761649484582589
2.008549,0.22786255926090063,3.9488381351766995,-0.38921242324820665,AGN,3FGL J0605.0-0000,1.0,0.0
2.2983522,0.7211961056463689,4.123885322229688,-0.70970651561715,AGN,3FGL J0609.7-1841,0.973605185546866,0.02639481445313399
2.0148985,-0.07975617789378135,3.9451949423330257,-0.6340091643975292,AGN,3FGL J0619.4+2242,1.0,0.0
2.2900796,-0.6139750116953873,3.4577963427412914,-0.7686549406792701,AGN,3FGL J0623.1-4143,0.9997802253574147,2.1977464258524722E-4
2.2764657,0.05741646942962959,4.0990945133217185,-0.4628879915814917,AGN,3FGL J0644.6+6035,0.9999999999999994,5.330101951357337E-16
2.4574044,0.8962084254714199,3.897697077597684,-0.5730556333847211,AGN,3FGL J0647.6+0032,0.9241502326430449,0.07584976735695509
2.5400684,-2.607273978276101,3.8531117150208445,-0.8838774144739625,AGN,3FGL J0650.9+6524,1.0,0.0
2.2582495,-2.7436328201526177,3.644137808622017,-0.4621490012325013,AGN,3FGL J0716.0-4525,0.9749958035977955,0.025004196402204575
2.0026686,-2.0920608310362137,3.7010887168068693,-0.39029433826530663,AGN,3FGL J0721.5-0221,1.0,0.0
2.3585443,0.25735450578657554,3.5723751318050567,-0.11480575887986005,AGN,3FGL J0725.8-3532,0.9575807093519326,0.042419290648067376
2.1847017,0.15809324056800944,3.9949911529037854,-0.48597544911925555,AGN,3FGL J0725.8+0212,0.999008020711038,9.91979288961975E-4
1.6692368,-0.3528871979428958,3.4720673791341223,0.18706682342479275,AGN,3FGL J0731.8-3010,1.0,0.0
2.7803707,0.0989008166545055,4.309908661926486,-0.7515844524722357,AGN,3FGL J0733.3+5904,0.9999999999984993,1.5006773601608727E-12
1.9193196,-1.7630221693757604,3.7326305147287444,-0.1673561579639341,AGN,3FGL J0737.8-8245,1.0,0.0
2.2611725,0.9019951147239068,3.450664586429139,-0.7266921592924106,AGN,3FGL J0744.3+1715,0.8856774767399528,0.11432252326004722
2.0025747,-0.18097773213091403,4.0911573216963175,-0.32624270438842307,AGN,3FGL J0746.4-0225,1.0,0.0
2.2734842,-0.25375096565730076,3.6801520811428365,-0.4633834789453144,AGN,3FGL J0747.5-4927,0.9998046579372333,1.953420627667917E-4
2.3717525,-0.6878817672111003,4.323988407441023,-0.8519277459530681,AGN,3FGL J0749.0+4459,1.0,0.0
2.2493107,0.8047628816897905,3.841011526494816,-0.7625267821196859,AGN,3FGL J0749.5+1320,0.9520692015026455,0.047930798497354495
2.199274,0.4536061727691951,3.7395610902266982,-0.7317179594463101,AGN,3FGL J0752.6-1629,0.9697341843394842,0.030265815660515734
2.2820556,-1.044854711121978,3.5802761864142645,-0.49755286248127495,AGN,3FGL J0802.3-0941,1.0,2.524354896707238E-30
1.6670097,0.6881355935098146,3.469690261507449,-0.34821232385333634,AGN,3FGL J0813.5-0356,0.974969482421875,0.025030517578125012
2.1803546,-0.05007130447933068,4.032933802313408,-0.761874344597262,AGN,3FGL J0818.0+3237,1.0,0.0
2.6124713,1.3285160316425304,4.498429607370188,-0.9086073680690313,AGN,3FGL J0823.6-4838,0.999875592416322,1.244075836780212E-4
2.34202,-1.447216432169963,3.565351658250661,-0.28814059135789155,AGN,3FGL J0826.3-6400,0.9983146595649479,0.001685340435052067
1.9515342,-0.6238670996549011,3.886005403927531,-0.7586318803024017,AGN,3FGL J0830.5-4452,1.0,0.0
2.5567951,-0.28993260299693585,4.028596136111275,-0.9999852619696054,AGN,3FGL J0830.8+2629,0.9748752513479,0.025124748652100015
2.0133777,-2.3840516346716316,3.998992443205006,-0.6070125313030804,AGN,3FGL J0848.5+7018,1.0,0.0
2.5718791,0.2044346664636327,4.343619560426675,-0.9999896920244272,AGN,3FGL J0855.4+7142,1.0,0.0
2.23863,0.26019930725329776,3.8325972573958644,-0.9999509340319873,AGN,3FGL J0900.0+6754,0.977908231939691,0.022091768060308915
1.9771367,-0.6231016632990074,4.068887650546247,-0.6323449515971559,AGN,3FGL J0921.6+2339,1.0,0.0
2.166111,0.07907824272670663,3.7843540749425495,-0.538020331778664,AGN,3FGL J0931.8+6739,1.0,0.0
1.748642,0.3866197784563455,3.5099536053719604,-0.453939302351075,AGN,3FGL J0935.1-1736,1.0,1.1275702593849246E-17
1.8428967,-1.0129562972987205,3.8475298165963836,-0.43797270566742486,AGN,3FGL J0936.3-2114,1.0,3.4694469519536144E-19
2.5450487,0.19190944573536384,3.8035821949740836,-0.4120250524414972,AGN,3FGL J0937.8-6407,0.99998779296875,1.220703125E-5
1.889783,0.6019432087326994,3.9268556557649115,-0.7715195934629063,AGN,3FGL J0937.9-1435,0.9999969480202706,3.051979729451655E-6
2.2964528,0.4097891459672409,3.968008118998233,-0.7684074763155938,AGN,3FGL J0941.0+6151,0.9699374670490742,0.030062532950925737
2.7351112,0.6467729781033181,3.9768854116092935,-0.9985059059315889,AGN,3FGL J0946.2+5209,0.9872953414513128,0.012704658548687147
1.69938,0.32247740708444916,3.676919467755201,-0.42956698665530235,AGN,3FGL J0952.8+0711,1.0,0.0
2.2513545,-0.503352450946157,3.774973385378911,-0.45028903739418297,AGN,3FGL J1013.4-4008,0.9756537261690452,0.024346273830954838
2.605058,0.6553817599545887,3.784264017515369,-0.9999873568522542,AGN,3FGL J1016.9-2653,0.987499511240355,0.012500488759645026
2.0730712,0.30831670647552906,3.7327617850241137,-0.42559603097813836,AGN,3FGL J1027.8+8253,1.0,0.0
2.0194092,-0.3643682761591756,3.84081976430168,-0.5318664184143456,AGN,3FGL J1033.4-5035,1.0,0.0
2.3966603,-1.2783363937623566,4.078931674903652,-0.3792961505345106,AGN,3FGL J1038.0-2425,1.0,6.776263578034403E-22
2.0938542,-1.493813783318058,4.133422428634811,-0.6187810629488244,AGN,3FGL J1039.5+7324,1.0,0.0
1.8951391,-0.3572142321856451,3.839878157392413,-0.731583104628477,AGN,3FGL J1047.8-3737,1.0,1.3236505387982337E-24
2.1529865,0.099895740939133,4.0671557400245835,-0.9144903859236798,AGN,3FGL J1049.7+1548,0.9864897695449786,0.01351023045502138
2.4701045,1.0092038592242103,5.9169331430119145,-0.7784791081600314,AGN,3FGL J1050.4+0435,1.0,0.0
2.618117,-0.12271038010430213,4.177052023974992,-0.999825413107533,AGN,3FGL J1103.3+5239,1.0,0.0
2.108555,-2.8687856631005006,4.464618206615873,-0.5829628447923153,AGN,3FGL J1115.0-0701,1.0,0.0
2.0026665,0.24704912256146377,4.207270190121903,-0.5739548659024465,AGN,3FGL J1117.2-5338,1.0,0.0
2.1532753,0.3725095915587261,4.014583131653117,-0.49989355218574094,AGN,3FGL J1117.7+0217,0.9984374999999972,0.0015625000000028422
2.2875624,-0.05405103029023926,3.8026634821652667,-0.7959546534391646,AGN,3FGL J1123.3-2529,0.9995889252742631,4.110747257368662E-4
2.2883708,0.9441451698904385,3.8011106624132984,-0.889376990688213,AGN,3FGL J1129.0+3758,0.8466981185335212,0.15330188146647886
1.7402625,0.8561008430476389,3.8425270645658705,-0.29646512997111557,AGN,3FGL J1130.7-7800,0.9999992370605468,7.629394531250217E-7
2.1137707,-0.6223347441524084,3.4617446357799047,-0.6938106231472982,AGN,3FGL J1132.0-4736,1.0,0.0
2.6594715,-0.4169224939985156,3.983079165537082,-0.7695047841933398,AGN,3FGL J1142.1-6941,0.9718749999963618,0.02812500000363817
2.3295882,-0.14104638241520512,3.4969865982252,-0.09979915355201616,AGN,3FGL J1150.7-4816,0.9517008405404866,0.048299159459513394
2.2214894,-1.4173463215675182,3.7625705715386544,-0.7503094784859478,AGN,3FGL J1151.5+0957,0.9999999999985448,1.4551915228366853E-12
2.0355177,0.4849797994825499,4.0216213487960175,-0.741719554706702,AGN,3FGL J1200.4+0202,0.9984374999999972,0.0015625000000028424
2.2530088,0.1520834588833411,3.9961779968298696,-0.5730966860935209,AGN,3FGL J1200.9-1432,0.9867084381636126,0.013291561836387323
2.714465,0.6484088814869031,3.749401129455094,-0.31235360769648135,AGN,3FGL J1205.9+3315,0.9697681742802344,0.030231825719765595
2.3979633,-0.3000802127475254,3.720046670900897,-0.9138750190994968,AGN,3FGL J1209.9+7607,0.9033999329820774,0.09660006701792262
2.483003,0.2279159054950114,4.001938752315986,-0.9997312704544301,AGN,3FGL J1216.6-0557,0.9613212583334296,0.03867874166657036
2.046814,-0.23646336751262084,3.73676397021269,-0.2294161173973815,AGN,3FGL J1220.1-3715,1.0,0.0
2.517096,0.10989915045517264,3.902867763807746,0.5717278106249435,AGN,3FGL J1220.3+6055,1.0,1.3877787807814458E-18
1.7372625,-0.7525014458709989,3.846224490832103,-0.11265417819313175,AGN,3FGL J1222.7+7952,1.0,0.0
2.2131422,0.5906881736736298,3.670978178103249,-0.8254535059284659,AGN,3FGL J1223.2+1215,0.9567967668008294,0.043203233199170646
1.7596995,-1.2934448426246103,3.5240798670691835,0.1073890500507265,AGN,3FGL J1225.4-3448,1.0,0.0
2.5151477,-0.1035537710265413,3.7928471402348887,-0.4262578447968693,AGN,3FGL J1231.6+4825,1.0,0.0
1.8371742,0.08329133286428873,3.71637138884595,-0.4331976771206965,AGN,3FGL J1232.3+1701,1.0,0.0
1.9247106,-0.2177023067718091,4.034229841633936,-0.3205922789653524,AGN,3FGL J1232.5-3720,1.0,0.0
1.6491082,0.3921482307913032,3.8643974608259994,0.7612817751224916,AGN,3FGL J1234.7-0437,1.0,0.0
2.066672,-0.7370601137799365,3.9087166053067044,-0.4775119825876991,AGN,3FGL J1249.1-2808,1.0,0.0
2.4129112,-0.5079839983438383,3.962599763164614,-0.7702511747344162,AGN,3FGL J1249.5-0546,0.9578124489485949,0.04218755105140508
2.0301764,0.5385347358023365,3.5907141021821363,-0.8009944782877477,AGN,3FGL J1251.0-4943,0.9998005628585702,1.9943714142982573E-4
2.7141607,-3.2994759795531223,4.120455518081439,-0.9998826042462824,AGN,3FGL J1259.5-3231,1.0,3.1554436208840474E-31
2.3971708,0.9986343719098166,4.142459959104744,-0.9999715974318741,AGN,3FGL J1301.5+3333,0.8645701635910852,0.13542983640891482
2.0191858,-1.6368272491686553,4.283317284229351,-0.17226304010572935,AGN,3FGL J1315.7-0732,1.0,0.0
2.3515882,-0.3367460361008698,3.9245367805220894,-0.7329938942184726,AGN,3FGL J1329.1-0536,0.9998045251731188,1.9547482688119712E-4
2.995564,-0.04749409942431284,3.9138246614707737,-0.6290822801223918,AGN,3FGL J1330.4+5641,0.9999999999999772,2.2737367544344532E-14
2.4004219,-0.21856032038139975,3.9710060924279302,-0.3433699094010542,AGN,3FGL J1351.8-1524,0.9935485839804638,0.006451416019536272
2.0416825,0.2500930493679242,3.6688146454512256,-0.10105241170988785,AGN,3FGL J1404.7-5844,1.0,0.0
1.8979145,-0.7097723357715995,3.6178127372668984,-0.2684072919400158,AGN,3FGL J1411.4-0724,1.0,0.0
2.7009985,0.2524332688120121,3.719567472919338,-0.8375098196193806,AGN,3FGL J1420.9-4615,0.9921627043687735,0.007837295631226504
2.1435895,1.0374153781257163,3.773818585484953,-0.8139243357408523,AGN,3FGL J1421.8-7920,0.5985700520666748,0.4014299479333252
2.1735172,-0.41297450820818554,3.8991454849325606,-0.5517548105410358,AGN,3FGL J1424.3-1753,1.0,0.0
3.010405,-2.0731638476988916,3.9039988982144926,-0.9999322615024727,AGN,3FGL J1427.2+1610,0.9968749999068678,0.0031250000931322577
2.3211524,0.6261027489163471,3.521083478408564,-0.29153927991815376,AGN,3FGL J1438.6-4209,0.7677557996656528,0.23224420033434728
2.583319,-3.24726526857601,4.631929831524865,-0.876991005980703,AGN,3FGL J1502.2+5553,0.9999999940395355,5.960464477539063E-9
2.4624138,0.00432901627317082,4.336443584711431,-0.5745433650416522,AGN,3FGL J1512.8-5639,1.0,0.0
1.6849688,0.017591360717903685,3.384110461493022,-0.5095005808981353,AGN,3FGL J1513.3-3719,1.0,0.0
2.0013506,-1.2843221312245652,3.346216031592321,-0.6347046381642358,AGN,3FGL J1517.0+2637,0.9999999999999034,9.663522491635625E-14
1.6438884,0.05156326794141095,3.753785321833989,-0.4300782209417441,AGN,3FGL J1525.8-0834,1.0,0.0
1.696769,-0.85095866630127,3.6984328002384994,-0.7531884805400388,AGN,3FGL J1528.1-2904,0.9821770586998173,0.01782294130018264
2.2368367,-0.8447377136945552,3.903962264774406,-0.5261181614417743,AGN,3FGL J1529.5+6733,1.0,0.0
2.8494124,0.8977430623889089,4.198903281527124,-0.9999663840625416,AGN,3FGL J1538.4-4656,0.9734375,0.026562500000000003
1.9751117,-0.49521111716166183,3.642485454348234,-0.4809814980203785,AGN,3FGL J1541.6+1414,1.0,0.0
1.6718508,0.2661451080621068,3.997942594968034,-0.08344065600541965,AGN,3FGL J1545.0-6641,1.0,0.0
2.112147,0.4405648416771421,4.211069853478878,-0.45828137280557546,AGN,3FGL J1548.4+1455,1.0,0.0
1.4396122,0.8084099764115747,3.562710180179864,-0.03470682114359084,AGN,3FGL J1549.9-3044,1.0,0.0
2.3129683,-0.6996816034753554,3.80302445792802,-0.6443905864495583,AGN,3FGL J1602.8-1924,0.9999999880790711,1.1920928966527311E-8
2.4347908,-1.740798748136873,3.798590823565559,-0.6799300773863992,AGN,3FGL J1613.4-4222,0.9999999759718776,2.4028122425080703E-8
2.3261952,0.42886127091447435,3.5537114086177546,-0.9999311379873712,AGN,3FGL J1618.8+5520,0.8088746580125159,0.1911253419874841
1.7126698,0.5860566136705879,3.890168179011092,0.14415738272288117,AGN,3FGL J1619.1+7538,0.9999740600585938,2.5939941406261102E-5
2.540924,0.298360924997279,3.6753641322248405,-0.7194516805825364,AGN,3FGL J1625.6-2058,0.9997924802808017,2.075197191983236E-4
2.1165962,0.11050308992678565,3.6064033046878854,-0.30937400153115635,AGN,3FGL J1628.1-3344,1.0,0.0
2.1223505,0.7056731026197325,4.028617726429366,-0.36536851750321797,AGN,3FGL J1628.1+0254,0.9968749402083631,0.0031250597916369235
2.7532167,0.4757298282304188,3.746084494644622,-0.8178986678977966,AGN,3FGL J1644.4+2632,0.9984122730653318,0.0015877269346682326
1.8505279,-1.2311372393538431,3.7367153535938042,-0.34208007827853365,AGN,3FGL J1646.9-1332,1.0,0.0
2.4801893,-0.31816299838539164,3.935766484807233,-0.9970377876340754,AGN,3FGL J1648.0+4230,0.9746629304349432,0.025337069565056755
2.165772,-0.3432617331785148,4.33970364443129,-0.3455992768311987,AGN,3FGL J1650.0+0356,1.0,0.0
2.583273,-0.7397824980799402,3.850183239372902,-0.5631072292368456,AGN,3FGL J1704.1+1234,1.0,0.0
2.1847432,-1.0174791295990155,3.7296295260478245,-0.6867092657008667,AGN,3FGL J1704.4-0528,0.9991056769618566,8.9432303814343E-4
2.8066092,0.5664811955710058,3.827209284549625,-0.9998406702825234,AGN,3FGL J1705.5+0948,0.9999999761581421,2.384185791163077E-8
2.1041749,0.31296765554185446,4.092017941070286,-0.5528022239876162,AGN,3FGL J1715.4-4028,1.0,0.0
2.9134417,0.02498105879064422,3.9186017181654993,-0.9996805542950638,AGN,3FGL J1728.0-6446,0.987481641722465,0.012518358277534959
2.901923,0.45026713976240246,3.671585725896735,-0.9998719785504135,AGN,3FGL J1731.9+5428,0.9962829410025446,0.0037170589974554586
2.230005,0.4728496380180336,3.9596241582417484,-0.4634018306889289,AGN,3FGL J1733.5-3941,0.9927713906862469,0.007228609313753137
2.5818665,-2.4183805302334966,4.036623372406396,-0.08625908364565732,AGN,3FGL J1733.8-6056,0.9999999821186061,1.788139396553686E-8
2.5581224,-3.8708125903529225,4.166952624358695,-0.04717670524832458,AGN,3FGL J1745.4+4721,1.0,0.0
2.2776077,-1.2649270721363084,3.7297879248950117,-0.13863312333229885,AGN,3FGL J1748.0+2701,0.9434919175281617,0.05650808247183824
2.7548573,-0.8488562440364771,4.487467822077655,-0.6035075261097425,AGN,3FGL J1801.5-7825,1.0,0.0
2.5622666,-2.1915098376113384,4.207039490199726,0.03307207611788921,AGN,3FGL J1806.8+5346,0.9999996185302734,3.814697265625E-7
2.4414024,0.06681043837802911,3.6375857649894656,-0.520155106837117,AGN,3FGL J1809.0+3517,0.9474912489073155,0.05250875109268442
1.780261,0.9109114896584103,3.722495790119495,-0.5721768898924362,AGN,3FGL J1810.7+5335,1.0,0.0
2.1812253,0.9356069663907388,3.913479004946223,-0.9182420674388485,AGN,3FGL J1814.0-1757c,0.936955068672287,0.06304493132771297
2.6200266,1.0495047441388592,4.038603619765341,-0.9997499855472229,AGN,3FGL J1829.2+2731,0.6540892750686245,0.34591072493137554
