spec_ind,signif_curv,var,hr45,class,source_name,pro_agn,pro_psr
2.24003,0.1510124177730103,3.9011666276383896,-0.3864808989040241,AGN,3FGL J0216.4+0507,0.9821508704304465,0.01784912956955348
1.9356745,-0.18511253595540253,3.638525455292259,-0.6485734538972411,AGN,3FGL J0221.2+2518,0.9844502707110894,0.015549729288910581
2.4037545,0.39726672636221605,3.8699100947006593,-0.6857798507879597,AGN,3FGL J0223.6+3927,0.9738805249451721,0.02611947505482793
2.4003537,-0.21116971220478373,3.7207829568519437,-0.7621781041342908,AGN,3FGL J0224.1-1846,0.9759289064918548,0.024071093508145215
2.261836,-1.0051141314036514,3.9618117565579025,-0.4252539113965246,AGN,3FGL J0224.4+1615,0.9773819504534706,0.02261804954652919
2.771561,0.10939130111626182,3.7231011545365384,-0.6271608779045807,AGN,3FGL J0228.5+8213,0.9776559466506018,0.02234405334939818
2.665958,0.8489591083218612,4.006103957314026,-0.8134135739200044,AGN,3FGL J0232.6+0646,0.9209404872410951,0.0790595127589048
1.8133874,-0.19301100592775539,3.562483287965839,-0.23066909142580183,AGN,3FGL J0234.2-0629,0.9844502707110894,0.015549729288910581
1.9952142,-0.9615283724844393,3.932947650086181,-0.5966145737305769,AGN,3FGL J0239.4+1326,0.9844478955304732,0.015552104469526876
2.0670924,-0.2641414727670336,3.4976885002473406,-0.5336930001024264,AGN,3FGL J0248.4+5130,0.9844502707110894,0.015549729288910581
2.0957446,0.4017659412859103,3.9792314591215523,-0.3874332086890424,AGN,3FGL J0307.3+4916,0.9831144865736356,0.016885513426364337
2.5369458,0.26585209797538195,3.262073427395963,-0.9999154605817256,AGN,3FGL J0308.4-2852,0.9620621189200236,0.03793788107997628
1.6247706,0.8343165233866486,3.578460331920012,-0.35570969583009127,AGN,3FGL J0312.7-2222,0.9672489001004698,0.03275109989953007
2.1997874,0.6638696972445209,3.897573248723105,-0.799123868971469,AGN,3FGL J0322.5-3721,0.9765471040741083,0.023452895925891615
2.6469278,-3.181135052441008,3.6905785099008357,-0.9999531391918498,AGN,3FGL J0324.5-1315,0.9698073925342607,0.030192607465739298
2.2363307,0.8758898153547805,4.1216347737390135,-0.9999925061218958,AGN,3FGL J0330.6+0437,0.914053113149093,0.08594688685090707
2.071027,-1.0506444625259295,3.646266951340054,-0.7781829409411907,AGN,3FGL J0333.6+0233,0.9831054837963611,0.016894516203638764
2.0884702,0.12538579463586885,3.366244518931928,-0.5606198978321724,AGN,3FGL J0340.4-2423,0.9844502707110894,0.015549729288910581
1.8813975,-0.296966856297168,3.671178716299576,-0.010361715318134509,AGN,3FGL J0348.4+6039,0.9844502707110894,0.015549729288910581
2.0426261,-0.6883369682036273,3.64908445809181,-0.22998269799277604,AGN,3FGL J0351.0-2816,0.9844478955304732,0.015552104469526876
2.166003,-0.4524117575954811,3.992703380517825,-0.76681166829007,AGN,3FGL J0359.7+7649,0.9844478955304732,0.015552104469526876
2.772858,0.02318298587226278,3.920145925007697,-0.999799446509744,AGN,3FGL J0402.7+2616,0.9753726098707027,0.024627390129297322
2.398651,-0.01677440698699582,4.084009909860215,-0.2175048211115445,AGN,3FGL J0412.0+0229,0.9787530338272286,0.02124696617277145
2.4036627,-0.702608497999665,3.981569888755527,-0.9999683912855907,AGN,3FGL J0414.9-0840,0.9463721065701496,0.05362789342985033
2.4831734,0.42928813947031547,3.6663037804763103,-0.07509973173809711,AGN,3FGL J0415.7-4351,0.9757508796043701,0.024249120395629903
1.8452863,-2.805610434880471,3.700267513316448,-0.31903834158775124,AGN,3FGL J0420.4-6013,0.9844478955304732,0.015552104469526876
2.3351693,0.29861036553801684,3.987075003277932,-0.5661491520362788,AGN,3FGL J0420.6-3742,0.9759289064918548,0.024071093508145215
2.3310003,0.6241063257789569,3.85175800643967,-0.8933933252966542,AGN,3FGL J0421.6+1950,0.9561173917624572,0.043882608237542725
1.9710824,0.7459867538418614,3.787122737252871,-0.9218972291928482,AGN,3FGL J0430.1-3103,0.9482991961144367,0.051700803885563335
2.501354,-0.5871267426986833,3.655724864771727,-0.7512389777437518,AGN,3FGL J0447.1-2540,0.9790069809279351,0.020993019072064738
2.6509671,0.6875164577521543,3.7312047181581613,-0.8303447294875226,AGN,3FGL J0451.6+7231,0.9724392367454642,0.027560763254535776
2.486627,0.44252547657586566,3.3436605315183385,-0.5026742847368146,AGN,3FGL J0451.7+5722,0.9757508796043701,0.024249120395629903
2.1675987,1.1215789899658377,3.3065798419273054,-0.946843995712991,AGN,3FGL J0506.3-0357,0.33256804437865456,0.6674319556213455
1.8043303,-1.5887274620399159,3.5001334949686442,-0.4554918847971878,AGN,3FGL J0506.9+0321,0.9844478955304732,0.015552104469526876
2.34381,2.869588233781981E-4,3.7907020863360272,-0.38635146226509015,AGN,3FGL J0507.5-0906,0.9759289064918548,0.024071093508145215
2.1241972,-1.100133705435884,3.97483696536452,-0.5303566716462821,AGN,3FGL J0524.4+2839,0.9844478955304732,0.015552104469526876
1.6333857,0.3574575676089194,3.5951323520668366,0.22072467717817493,AGN,3FGL J0524.5-6937,0.9831144865736356,0.016885513426364337
2.4045255,0.459068305946744,4.03815456167154,-0.1917968550819415,AGN,3FGL J0526.4+2247,0.9769392987171792,0.023060701282820638
2.3432455,-1.541852350743209,4.050848544296966,-0.15184503624003623,AGN,3FGL J0533.8-3754,0.980039087052865,0.019960912947134972
2.2926352,0.9946460967852343,5.302264566095964,-0.291382477240103,AGN,3FGL J0536.4-3347,0.9795111033849488,0.020488896615051197
1.890715,0.7709893149009096,3.8141281081176506,-0.5864841278580718,AGN,3FGL J0538.9+1646,0.9831144865736356,0.016885513426364337
2.1070893,-1.498020516763739,3.879204398190888,-0.2988629311006355,AGN,3FGL J0540.0+1208,0.9844478955304732,0.015552104469526876
3.0930102,7.585122568305369E-4,3.964124633026361,-0.7575235031343602,AGN,3FGL J0556.2+3933,0.9776559466506018,0.02234405334939818
2.1480634,-1.0557090470459043,3.4983060039050233,-0.172757044340822,AGN,3FGL J0557.7-0720,0.9844478955304732,0.015552104469526876
1.7110547,0.7005455450438457,3.6634472806158014,-0.4839796808641839,AGN,3FGL J0559.8+3042,0.9831144865736356,0.016885513426364337
2.484669,0.43426673055754395,3.8241905277912625,-0.7343855511864937,AGN,3FGL J0601.5+2309,0.9757508796043701,0.024249120395629903
2.008549,0.22786255926090063,3.9488381351766995,-0.38921242324820665,AGN,3FGL J0605.0-0000,0.9844502707110894,0.015549729288910581
2.2983522,0.7211961056463689,4.123885322229688,-0.70970651561715,AGN,3FGL J0609.7-1841,0.9749109282520818,0.025089071747918204
2.0148985,-0.07975617789378135,3.9451949423330257,-0.6340091643975292,AGN,3FGL J0619.4+2242,0.9844502707110894,0.015549729288910581
2.2900796,-0.6139750116953873,3.4577963427412914,-0.7686549406792701,AGN,3FGL J0623.1-4143,0.9559919975916455,0.04400800240835441
2.2764657,0.05741646942962959,4.0990945133217185,-0.4628879915814917,AGN,3FGL J0644.6+6035,0.9787530338272286,0.02124696617277145
2.4574044,0.8962084254714199,3.897697077597684,-0.5730556333847211,AGN,3FGL J0647.6+0032,0.9549570453951384,0.04504295460486156
2.5400684,-2.607273978276101,3.8531117150208445,-0.8838774144739625,AGN,3FGL J0650.9+6524,0.9784066998274961,0.021593300172503896
2.2582495,-2.7436328201526177,3.644137808622017,-0.4621490012325013,AGN,3FGL J0716.0-4525,0.9773819504534706,0.02261804954652919
2.0026686,-2.0920608310362137,3.7010887168068693,-0.39029433826530663,AGN,3FGL J0721.5-0221,0.9844478955304732,0.015552104469526876
2.3585443,0.25735450578657554,3.5723751318050567,-0.11480575887986005,AGN,3FGL J0725.8-3532,0.9759289064918548,0.024071093508145215
2.1847017,0.15809324056800944,3.9949911529037854,-0.48597544911925555,AGN,3FGL J0725.8+0212,0.9821508704304465,0.01784912956955348
1.6692368,-0.3528871979428958,3.4720673791341223,0.18706682342479275,AGN,3FGL J0731.8-3010,0.9844478955304732,0.015552104469526876
2.7803707,0.0989008166545055,4.309908661926486,-0.7515844524722357,AGN,3FGL J0733.3+5904,0.9829160204123513,0.017083979587648603
1.9193196,-1.7630221693757604,3.7326305147287444,-0.1673561579639341,AGN,3FGL J0737.8-8245,0.9844478955304732,0.015552104469526876
2.2611725,0.9019951147239068,3.450664586429139,-0.7266921592924106,AGN,3FGL J0744.3+1715,0.9486435371808379,0.051356462819161994
2.0025747,-0.18097773213091403,4.0911573216963175,-0.32624270438842307,AGN,3FGL J0746.4-0225,0.9851786297382894,0.014821370261710466
2.2734842,-0.25375096565730076,3.6801520811428365,-0.4633834789453144,AGN,3FGL J0747.5-4927,0.9759289064918548,0.024071093508145215
2.3717525,-0.6878817672111003,4.323988407441023,-0.8519277459530681,AGN,3FGL J0749.0+4459,0.9807454152690165,0.01925458473098348
2.2493107,0.8047628816897905,3.841011526494816,-0.7625267821196859,AGN,3FGL J0749.5+1320,0.9806214468454644,0.019378553154535683
2.199274,0.4536061727691951,3.7395610902266982,-0.7317179594463101,AGN,3FGL J0752.6-1629,0.9806214468454644,0.019378553154535683
2.2820556,-1.044854711121978,3.5802761864142645,-0.49755286248127495,AGN,3FGL J0802.3-0941,0.9773819504534706,0.02261804954652919
1.6670097,0.6881355935098146,3.469690261507449,-0.34821232385333634,AGN,3FGL J0813.5-0356,0.9831144865736356,0.016885513426364337
2.1803546,-0.05007130447933068,4.032933802313408,-0.761874344597262,AGN,3FGL J0818.0+3237,0.9844502707110894,0.015549729288910581
2.6124713,1.3285160316425304,4.498429607370188,-0.9086073680690313,AGN,3FGL J0823.6-4838,0.9848099105241872,0.015190089475812723
2.34202,-1.447216432169963,3.565351658250661,-0.28814059135789155,AGN,3FGL J0826.3-6400,0.9773819504534706,0.02261804954652919
1.9515342,-0.6238670996549011,3.886005403927531,-0.7586318803024017,AGN,3FGL J0830.5-4452,0.9844478955304732,0.015552104469526876
2.5567951,-0.28993260299693585,4.028596136111275,-0.9999852619696054,AGN,3FGL J0830.8+2629,0.9753993703467783,0.02460062965322167
2.0133777,-2.3840516346716316,3.998992443205006,-0.6070125313030804,AGN,3FGL J0848.5+7018,0.9844478955304732,0.015552104469526876
2.5718791,0.2044346664636327,4.343619560426675,-0.9999896920244272,AGN,3FGL J0855.4+7142,0.9811752224623764,0.018824777537623433
2.23863,0.26019930725329776,3.8325972573958644,-0.9999509340319873,AGN,3FGL J0900.0+6754,0.9524515751803295,0.04754842481967049
1.9771367,-0.6231016632990074,4.068887650546247,-0.6323449515971559,AGN,3FGL J0921.6+2339,0.9851763641373634,0.014823635862636412
2.166111,0.07907824272670663,3.7843540749425495,-0.538020331778664,AGN,3FGL J0931.8+6739,0.9844502707110894,0.015549729288910581
1.748642,0.3866197784563455,3.5099536053719604,-0.453939302351075,AGN,3FGL J0935.1-1736,0.9831144865736356,0.016885513426364337
1.8428967,-1.0129562972987205,3.8475298165963836,-0.43797270566742486,AGN,3FGL J0936.3-2114,0.9844478955304732,0.015552104469526876
2.5450487,0.19190944573536384,3.8035821949740836,-0.4120250524414972,AGN,3FGL J0937.8-6407,0.9776559466506018,0.02234405334939818
1.889783,0.6019432087326994,3.9268556557649115,-0.7715195934629063,AGN,3FGL J0937.9-1435,0.9816591232244503,0.018340876775549596
2.2964528,0.4097891459672409,3.968008118998233,-0.7684074763155938,AGN,3FGL J0941.0+6151,0.9493508602304475,0.05064913976955252
2.7351112,0.6467729781033181,3.9768854116092935,-0.9985059059315889,AGN,3FGL J0946.2+5209,0.9753726098707027,0.024627390129297322
1.69938,0.32247740708444916,3.676919467755201,-0.42956698665530235,AGN,3FGL J0952.8+0711,0.9844502707110894,0.015549729288910581
2.2513545,-0.503352450946157,3.774973385378911,-0.45028903739418297,AGN,3FGL J1013.4-4008,0.9773819504534706,0.02261804954652919
2.605058,0.6553817599545887,3.784264017515369,-0.9999873568522542,AGN,3FGL J1016.9-2653,0.9753993703467783,0.02460062965322167
2.0730712,0.30831670647552906,3.7327617850241137,-0.42559603097813836,AGN,3FGL J1027.8+8253,0.9844502707110894,0.015549729288910581
2.0194092,-0.3643682761591756,3.84081976430168,-0.5318664184143456,AGN,3FGL J1033.4-5035,0.9844478955304732,0.015552104469526876
2.3966603,-1.2783363937623566,4.078931674903652,-0.3792961505345106,AGN,3FGL J1038.0-2425,0.980039087052865,0.019960912947134972
2.0938542,-1.493813783318058,4.133422428634811,-0.6187810629488244,AGN,3FGL J1039.5+7324,0.9851763641373634,0.014823635862636412
1.8951391,-0.3572142321856451,3.839878157392413,-0.731583104628477,AGN,3FGL J1047.8-3737,0.9844478955304732,0.015552104469526876
2.1529865,0.099895740939133,4.0671557400245835,-0.9144903859236798,AGN,3FGL J1049.7+1548,0.9546096656832239,0.04539033431677615
2.4701045,1.0092038592242103,5.9169331430119145,-0.7784791081600314,AGN,3FGL J1050.4+0435,0.9786959079739912,0.021304092026008803
2.618117,-0.12271038010430213,4.177052023974992,-0.999825413107533,AGN,3FGL J1103.3+5239,0.9811752224623764,0.018824777537623433
2.108555,-2.8687856631005006,4.464618206615873,-0.5829628447923153,AGN,3FGL J1115.0-0701,0.9871747512025046,0.012825248797495397
2.0026665,0.24704912256146377,4.207270190121903,-0.5739548659024465,AGN,3FGL J1117.2-5338,0.9871767153513431,0.012823284648656806
2.1532753,0.3725095915587261,4.014583131653117,-0.49989355218574094,AGN,3FGL J1117.7+0217,0.9831144865736356,0.016885513426364337
2.2875624,-0.05405103029023926,3.8026634821652667,-0.7959546534391646,AGN,3FGL J1123.3-2529,0.9749851416716546,0.02501485832834542
2.2883708,0.9441451698904385,3.8011106624132984,-0.889376990688213,AGN,3FGL J1129.0+3758,0.8417480160860473,0.1582519839139528
1.7402625,0.8561008430476389,3.8425270645658705,-0.29646512997111557,AGN,3FGL J1130.7-7800,0.9759344029276997,0.024065597072300222
2.1137707,-0.6223347441524084,3.4617446357799047,-0.6938106231472982,AGN,3FGL J1132.0-4736,0.9844478955304732,0.015552104469526876
2.6594715,-0.4169224939985156,3.983079165537082,-0.7695047841933398,AGN,3FGL J1142.1-6941,0.9781812012709308,0.02181879872906909
2.3295882,-0.14104638241520512,3.4969865982252,-0.09979915355201616,AGN,3FGL J1150.7-4816,0.9759289064918548,0.024071093508145215
2.2214894,-1.4173463215675182,3.7625705715386544,-0.7503094784859478,AGN,3FGL J1151.5+0957,0.9821481503915275,0.017851849608472498
2.0355177,0.4849797994825499,4.0216213487960175,-0.741719554706702,AGN,3FGL J1200.4+0202,0.9831144865736356,0.016885513426364337
2.2530088,0.1520834588833411,3.9961779968298696,-0.5730966860935209,AGN,3FGL J1200.9-1432,0.9759289064918548,0.024071093508145215
2.714465,0.6484088814869031,3.749401129455094,-0.31235360769648135,AGN,3FGL J1205.9+3315,0.9736208008390683,0.026379199160931524
2.3979633,-0.3000802127475254,3.720046670900897,-0.9138750190994968,AGN,3FGL J1209.9+7607,0.9261849896082972,0.07381501039170282
2.483003,0.2279159054950114,4.001938752315986,-0.9997312704544301,AGN,3FGL J1216.6-0557,0.9753726098707027,0.024627390129297322
2.046814,-0.23646336751262084,3.73676397021269,-0.2294161173973815,AGN,3FGL J1220.1-3715,0.9844502707110894,0.015549729288910581
2.517096,0.10989915045517264,3.902867763807746,0.5717278106249435,AGN,3FGL J1220.3+6055,0.9776559466506018,0.02234405334939818
1.7372625,-0.7525014458709989,3.846224490832103,-0.11265417819313175,AGN,3FGL J1222.7+7952,0.9844478955304732,0.015552104469526876
2.2131422,0.5906881736736298,3.670978178103249,-0.8254535059284659,AGN,3FGL J1223.2+1215,0.9753520987366515,0.024647901263348454
1.7596995,-1.2934448426246103,3.5240798670691835,0.1073890500507265,AGN,3FGL J1225.4-3448,0.9844478955304732,0.015552104469526876
2.5151477,-0.1035537710265413,3.7928471402348887,-0.4262578447968693,AGN,3FGL J1231.6+4825,0.9776559466506018,0.02234405334939818
1.8371742,0.08329133286428873,3.71637138884595,-0.4331976771206965,AGN,3FGL J1232.3+1701,0.9844502707110894,0.015549729288910581
1.9247106,-0.2177023067718091,4.034229841633936,-0.3205922789653524,AGN,3FGL J1232.5-3720,0.9844502707110894,0.015549729288910581
1.6491082,0.3921482307913032,3.8643974608259994,0.7612817751224916,AGN,3FGL J1234.7-0437,0.9831144865736356,0.016885513426364337
2.066672,-0.7370601137799365,3.9087166053067044,-0.4775119825876991,AGN,3FGL J1249.1-2808,0.9844478955304732,0.015552104469526876
2.4129112,-0.5079839983438383,3.962599763164614,-0.7702511747344162,AGN,3FGL J1249.5-0546,0.971571973475859,0.028428026524140962
2.0301764,0.5385347358023365,3.5907141021821363,-0.8009944782877477,AGN,3FGL J1251.0-4943,0.9795533765277873,0.020446623472212676
2.7141607,-3.2994759795531223,4.120455518081439,-0.9998826042462824,AGN,3FGL J1259.5-3231,0.9795621845767364,0.020437815423263644
2.3971708,0.9986343719098166,4.142459959104744,-0.9999715974318741,AGN,3FGL J1301.5+3333,0.8819794274599627,0.11802057254003731
2.0191858,-1.6368272491686553,4.283317284229351,-0.17226304010572935,AGN,3FGL J1315.7-0732,0.9871747512025046,0.012825248797495397
2.3515882,-0.3367460361008698,3.9245367805220894,-0.7329938942184726,AGN,3FGL J1329.1-0536,0.9773819504534706,0.02261804954652919
2.995564,-0.04749409942431284,3.9138246614707737,-0.6290822801223918,AGN,3FGL J1330.4+5641,0.9776559466506018,0.02234405334939818
2.4004219,-0.21856032038139975,3.9710060924279302,-0.3433699094010542,AGN,3FGL J1351.8-1524,0.9759289064918548,0.024071093508145215
2.0416825,0.2500930493679242,3.6688146454512256,-0.10105241170988785,AGN,3FGL J1404.7-5844,0.9844502707110894,0.015549729288910581
1.8979145,-0.7097723357715995,3.6178127372668984,-0.2684072919400158,AGN,3FGL J1411.4-0724,0.9844478955304732,0.015552104469526876
2.7009985,0.2524332688120121,3.719567472919338,-0.8375098196193806,AGN,3FGL J1420.9-4615,0.9745977009547648,0.02540229904523509
2.1435895,1.0374153781257163,3.773818585484953,-0.8139243357408523,AGN,3FGL J1421.8-7920,0.563747369972968,0.43625263002703196
2.1735172,-0.41297450820818554,3.8991454849325606,-0.5517548105410358,AGN,3FGL J1424.3-1753,0.9844478955304732,0.015552104469526876
3.010405,-2.0731638476988916,3.9039988982144926,-0.9999322615024727,AGN,3FGL J1427.2+1610,0.9768934785405445,0.023106521459455333
2.3211524,0.6261027489163471,3.521083478408564,-0.29153927991815376,AGN,3FGL J1438.6-4209,0.9715909349019058,0.028409065098094204
2.583319,-3.24726526857601,4.631929831524865,-0.876991005980703,AGN,3FGL J1502.2+5553,0.9834572407023636,0.016542759297636413
2.4624138,0.00432901627317082,4.336443584711431,-0.5745433650416522,AGN,3FGL J1512.8-5639,0.9829160204123513,0.017083979587648603
1.6849688,0.017591360717903685,3.384110461493022,-0.5095005808981353,AGN,3FGL J1513.3-3719,0.9844502707110894,0.015549729288910581
2.0013506,-1.2843221312245652,3.346216031592321,-0.6347046381642358,AGN,3FGL J1517.0+2637,0.9844478955304732,0.015552104469526876
1.6438884,0.05156326794141095,3.753785321833989,-0.4300782209417441,AGN,3FGL J1525.8-0834,0.9844502707110894,0.015549729288910581
1.696769,-0.85095866630127,3.6984328002384994,-0.7531884805400388,AGN,3FGL J1528.1-2904,0.9844478955304732,0.015552104469526876
2.2368367,-0.8447377136945552,3.903962264774406,-0.5261181614417743,AGN,3FGL J1529.5+6733,0.9821481503915275,0.017851849608472498
2.8494124,0.8977430623889089,4.198903281527124,-0.9999663840625416,AGN,3FGL J1538.4-4656,0.9808714949444117,0.01912850505558822
1.9751117,-0.49521111716166183,3.642485454348234,-0.4809814980203785,AGN,3FGL J1541.6+1414,0.9844478955304732,0.015552104469526876
1.6718508,0.2661451080621068,3.997942594968034,-0.08344065600541965,AGN,3FGL J1545.0-6641,0.9844502707110894,0.015549729288910581
2.112147,0.4405648416771421,4.211069853478878,-0.45828137280557546,AGN,3FGL J1548.4+1455,0.9860718300692555,0.013928169930744506
1.4396122,0.8084099764115747,3.562710180179864,-0.03470682114359084,AGN,3FGL J1549.9-3044,0.9831144865736356,0.016885513426364337
2.3129683,-0.6996816034753554,3.80302445792802,-0.6443905864495583,AGN,3FGL J1602.8-1924,0.9773819504534706,0.02261804954652919
2.4347908,-1.740798748136873,3.798590823565559,-0.6799300773863992,AGN,3FGL J1613.4-4222,0.972640897391486,0.027359102608514027
2.3261952,0.42886127091447435,3.5537114086177546,-0.9999311379873712,AGN,3FGL J1618.8+5520,0.9261849896082972,0.07381501039170282
1.7126698,0.5860566136705879,3.890168179011092,0.14415738272288117,AGN,3FGL J1619.1+7538,0.9831144865736356,0.016885513426364337
2.540924,0.298360924997279,3.6753641322248405,-0.7194516805825364,AGN,3FGL J1625.6-2058,0.9776559466506018,0.02234405334939818
2.1165962,0.11050308992678565,3.6064033046878854,-0.30937400153115635,AGN,3FGL J1628.1-3344,0.9844502707110894,0.015549729288910581
2.1223505,0.7056731026197325,4.028617726429366,-0.36536851750321797,AGN,3FGL J1628.1+0254,0.9831144865736356,0.016885513426364337
2.7532167,0.4757298282304188,3.746084494644622,-0.8178986678977966,AGN,3FGL J1644.4+2632,0.9724392367454642,0.027560763254535776
1.8505279,-1.2311372393538431,3.7367153535938042,-0.34208007827853365,AGN,3FGL J1646.9-1332,0.9844478955304732,0.015552104469526876
2.4801893,-0.31816299838539164,3.935766484807233,-0.9970377876340754,AGN,3FGL J1648.0+4230,0.9753726098707027,0.024627390129297322
2.165772,-0.3432617331785148,4.33970364443129,-0.3455992768311987,AGN,3FGL J1650.0+0356,0.9871747512025046,0.012825248797495397
2.583273,-0.7397824980799402,3.850183239372902,-0.5631072292368456,AGN,3FGL J1704.1+1234,0.9790069809279351,0.020993019072064738
2.1847432,-1.0174791295990155,3.7296295260478245,-0.6867092657008667,AGN,3FGL J1704.4-0528,0.9821481503915275,0.017851849608472498
2.8066092,0.5664811955710058,3.827209284549625,-0.9998406702825234,AGN,3FGL J1705.5+0948,0.9753726098707027,0.024627390129297322
2.1041749,0.31296765554185446,4.092017941070286,-0.5528022239876162,AGN,3FGL J1715.4-4028,0.9851786297382894,0.014821370261710466
2.9134417,0.02498105879064422,3.9186017181654993,-0.9996805542950638,AGN,3FGL J1728.0-6446,0.9753726098707027,0.024627390129297322
