0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
4FGL J0951.7-5328,278.0827,0.5000744,3596.9739,-21.64481637599231,2.1242259,0.13411555,-0.056346893,0.7269377,-0.9999943,0.9999031,1.409205E-4,0.6666667,-0.6129298,-0.55348194,-0.9169788,0.40233496,1.8036472078006467,PowerLaw,0.05389804,0.1373736,,,spp,,SNR G279.0+01.1,,0.8,0.0,0,0.9679129255574651,0.03208707444254427,0.971145262284047,0.028854737715952365,0.9962575336001864,0.0037424663998125137,0.9701351922330034,0.029864807766997375,0.0,0.0,0.0,0.0
4FGL J0955.7+6940,141.42867,40.568253,1306.9602,-20.82369358432159,2.2008681,0.051250767,0.054211184,1.9618894,0.99874336,-0.43108726,4.8534657E-4,0.6666667,-0.55452776,-0.6508882,-0.57353497,-0.71512103,1.8648296744127442,PowerLaw,0.028189376,0.07778383,3FGL J0955.4+6940,3FHL J0955.8+6939,sbg,,M 82,,0.99874455,0.99849063,0,0.998985837020653,0.0010141629793572998,0.9712709388842914,0.028729061115708807,0.9626792272767295,0.037320772723271306,0.986407998184078,0.013592001815922714,0.0,0.0,0.0,0.0
4FGL J1008.1-5706,282.1348,-0.97617835,1065.801,-20.0066076111865,2.7520726,0.12853038,0.16316858,3.325876,0.6621779,-0.27046263,9.6295204E-4,0.6666667,-0.81222725,-0.86843467,-0.7428435,-0.8404949,1.1611195229084164,LogParabola,0.061020095,0.4847074,3FGL J1008.6-5706,,unk,,1RXS J100718.2-570335,,0.0,0.83419794,258,0.5754928076769348,0.424507192323066,0.7520779818921285,0.24792201810787157,0.5330173782498157,0.4669826217501842,0.7336626879886012,0.2663373120113994,0.0,0.118,0.348,0.0
4FGL J1011.1-4420,275.09564,9.692405,3383.213,-22.495034528997394,2.0515158,0.20493838,0.024284966,0.31560186,-0.5326193,-0.7776205,6.32841E-4,0.6666667,-0.64538944,-0.4872341,-0.27368194,-0.54660404,1.6904507550779944,PowerLaw,0.082996905,0.2485454,,,unk,,1RXS J101130.7-442241,,0.0,0.8644327,256,0.9998776784610978,0.0001223215388890004,0.9743011965727962,0.025698803427203168,0.9995806470316589,0.00041935296834061457,0.9990275959014767,0.000972404098524022,0.0,0.0,0.0,0.0
4FGL J1018.9-5856,284.3546,-1.684872,1772.7666,-17.52162111476039,2.4562974,0.02302324,0.23604476,21.22688,-0.18726236,-0.46364504,5.9372507E-4,0.6666667,-0.66892296,-0.7594122,-0.9072475,-0.8428066,1.587528248550461,LogParabola,0.014330084,0.05525957,3FGL J1018.9-5856,3FHL J1018.8-5857,HMB,,1FGL J1018.6-5856,FGES J1036.3-5833 field,1.0,0.0,0,0.0022530570135581326,0.9977469429864234,0.3081873362643975,0.6918126637356022,8.878719812757119e-07,0.9999991121280187,0.09146843883569197,0.9085315611643078,1.0,0.817,1.0,1.0
4FGL J1023.3-5747e,284.2092,-0.4104208,19551.87,-19.309823600872598,2.0500348,0.101580665,-0.0060551167,0.20948622,-0.5099584,0.93578976,1.8829726E-4,0.6666667,-0.85819185,-0.558872,-0.6138597,-0.44972405,1.5692690112451286,PowerLaw,0.024684317,0.21016303,3FGL J1023.1-5745,3FHL J1023.3-5747e,SFR,,Westerlund 2,FGES J1036.3-5833 field,,,4,0.42174243311182696,0.5782575668881721,0.9412758443323475,0.05872415566765242,0.5580906968258418,0.44190930317415816,0.850923353204956,0.14907664679504368,1.0,0.012,0.397,0.0
4FGL J1023.7+0038,243.48004,45.78247,534.071,-19.979499167341267,2.381923,0.043824263,0.16053842,6.4023013,-0.30108476,-0.43633813,0.0011825457,0.6666667,-0.70025456,-0.731832,-0.84937334,-0.755062,6.894878724498519,LogParabola,0.027252652,0.08444447,2FGL J1023.6+0040,3FHL J1023.7+0040,LMB,,PSR J1023+0038,,1.0,0.0,0,0.9959963000254601,0.0040036999745574,0.9892933512496559,0.010706648750344404,0.9997847190642345,0.00021528093576478718,0.9497298846702256,0.05027011532977335,0.0,0.0,0.0,0.0
4FGL J1024.5-5329,282.05533,3.313429,8475.998,-23.055818758672736,1.7436507,0.54778194,0.71053404,3.2382772,0.9990427,-0.9784301,0.001375271,0.6666667,0.998982,-0.32469174,-0.19355282,-0.8262658,2.2906193716279097,LogParabola,0.42333594,0.018988354,,,unk,,1RXS J102441.6-533141,,0.0,0.809698,0,0.9915376526149713,0.008462347385018948,0.9443996983956319,0.0556003016043681,0.9879527597162225,0.012047240283777332,0.9776777978154347,0.022322202184565407,0.0,0.012,0.0,0.0
4FGL J1024.5-4543,277.87323,9.875003,4659.9585,-22.14997326132257,1.8894291,0.18710971,0.0718303,0.95827967,0.99981236,-0.33661473,6.649691E-4,0.6666667,-0.6373359,-0.35134572,-0.3362724,-0.65438634,2.0994151191839086,PowerLaw,0.087268144,0.2768172,3FGL J1024.4-4545,3FHL J1024.5-4543,unk,,1RXS J102430.1-454401,,0.0,0.94164234,0,0.9998405164124341,0.00015948358754089506,0.9705559882984495,0.029444011701549453,0.9971532768155481,0.002846723184452728,0.9987525262883067,0.0012474737116943608,0.0,0.0,0.0,0.0
4FGL J1029.3-6657,289.66034,-7.8187947,2421.1992,-22.047679875488445,2.3864923,0.22467226,0.017589143,0.26890948,-0.08345654,-0.7189794,0.0015924104,0.6666667,-0.9107895,-0.16008483,-0.59926194,-0.66364086,2.618687665308777,PowerLaw,0.082882255,0.16262624,,,unk,,PMN J1029-6656,,0.0,0.9064799,0,0.9998649368544644,0.00013506314553925626,0.9742194288409287,0.02578057115907113,0.9997012229743732,0.00029877702562609013,0.9921490320549378,0.007850967945061446,0.0,0.0,0.0,0.0
4FGL J1034.7-4645,279.9387,9.928071,3262.6462,-22.520618039013794,2.125096,0.5033262,0.10830732,0.5195869,-0.77410126,-0.69242674,0.0026185566,0.6666667,-0.54824924,-0.58756196,-0.2186595,-0.7017657,2.294787666824012,PowerLaw,0.2571241,0.7753543,,3FHL J1034.8-4645,unk,,1RXS J103438.7-464412,,0.0,0.9521657,0,0.9999086895386499,9.131046133241861e-05,0.974818785637767,0.025181214362232356,0.9998519728197532,0.00014802718024664962,0.996551541216596,0.0034484587834046616,0.0,0.0,0.0,0.0
4FGL J1045.1-5940,287.60138,-0.6245656,2014.8308,-17.67913393747216,2.2978935,0.017950824,0.12813604,12.477075,0.99990803,-0.30687714,3.0369606E-4,0.6666667,-0.6072522,-0.636686,-0.79471,-0.6387037,3.687537783755209,LogParabola,0.011516484,0.03826733,3FGL J1045.1-5941,3FHL J1045.1-5941,BIN,,Eta Carinae,FGES J1036.3-5833 field,1.0,0.0,4,0.578779556085007,0.42122044391499414,0.3423822472246978,0.6576177527753034,0.020828558158185427,0.9791714418418153,0.7708049994960996,0.22919500050390093,0.0,0.779,1.0,0.0
4FGL J1045.7-6414,289.79263,-4.627209,1571.3943,-21.199793237713887,2.4304419,0.13503169,0.1253698,1.9118865,0.330991,-0.6781618,0.002966998,0.6666667,-0.5716791,-0.68578583,-0.8613857,-0.9985401,2.0892731188661937,PowerLaw,0.0784911,0.39292035,3FGL J1045.3-6414,,unk,,1RXS J104537.2-641438,,0.0,0.958258,0,0.99295720648879,0.007042793511203567,0.9702602360125926,0.029739763987407186,0.986754523058905,0.013245476941095647,0.9644720374187171,0.035527962581283365,0.0,0.0,0.0,0.0
4FGL J1051.6+3253,193.0703,63.529655,2105.6887,-22.693440052929414,2.1935024,0.15314315,-0.055655,0.7630663,-0.13290206,-0.9874751,0.0011005745,0.6666667,0.5548138,-0.5501928,-0.25789192,-0.99954116,3.1028771231595824,PowerLaw,0.0582245,0.34271568,,,sbg,,NGC 3424,,0.99207217,0.84119767,0,0.999959472370163,4.052762984923594e-05,0.9793557182246052,0.020644281775395415,0.9999243745274609,7.562547253990137e-05,0.9985117299836566,0.0014882700163439603,0.0,0.0,0.0,0.0
4FGL J1059.5-6021,289.52295,-0.43875116,2659.443,-20.732632583378106,2.5050993,0.20403333,0.22323956,2.4968026,0.89884895,-0.29571664,0.004757831,0.6666667,-0.6853101,-0.68366,-1.0,0.9999978,1.5063199357098047,PowerLaw,0.14099497,0.57478225,,,spp,,SNR G289.7-00.3,,0.8,0.0,16,0.3923959017096727,0.6076040982903349,0.9180029557930215,0.08199704420697734,0.8258369469922251,0.1741630530077753,0.8360194362379103,0.16398056376209003,1.0,0.017,0.0,0.0
4FGL J1102.0-6054,290.0243,-0.8094458,1568.7766,-19.31847914279277,2.5503259,0.09016812,0.28434625,6.817263,-0.6205233,-0.22810178,0.00815391,0.6666667,-0.7038772,-0.8378188,-0.8667945,-0.112086535,1.0746326252197924,LogParabola,0.060532514,0.6701683,3FGL J1101.9-6053,,spp,,2MASS J11015838-6056516,FGES J1109.4-6115 field,0.9733658,0.0,528,0.11147374447099878,0.8885262555289938,0.38262973902149927,0.6173702609785003,0.12456795301524812,0.8754320469847514,0.2354414050171721,0.7645585949828274,1.0,0.745,1.0,1.0
4FGL J1151.4-6248,296.142,-0.73365104,3153.0242,-20.839525108628568,2.4054732,0.23930866,0.080045745,1.3459866,0.7964288,0.6870723,0.001377602,0.6666667,-0.83171517,-0.6539181,-0.73305786,-0.7018278,2.005571721326245,PowerLaw,0.0803721,0.12988633,,,spp,,SNR G296.1-00.5,,0.8,0.0,16,0.9869936107705808,0.013006389229429429,0.9634736368188497,0.0365263631811515,0.9583103256156704,0.04168967438432903,0.9328021815316374,0.06719781846836245,0.0,0.001,0.0,0.0
4FGL J1152.6-6207,296.1239,-0.026665341,1944.9512,-21.225244312053825,2.5623393,2.1205144,0.42462674,2.8873436,-0.6141717,-0.5550127,0.0014219682,0.6666667,-0.7374745,-0.9002507,-0.35535473,-1.0,1.7876453705127608,PowerLaw,1.0009781,0.21879233,,,spp,,SNR G296.1-00.5,,0.8,0.0,8,0.9347444750171918,0.0652555249828169,0.9681858128892561,0.031814187110743526,0.9859814198163694,0.01401858018363098,0.8949188989487112,0.10508110105128945,0.0,0.0,0.0,0.0
4FGL J1155.2-6259,296.59695,-0.80959797,6985.353,-21.099195100158656,2.2387471,0.17782712,-0.035031345,0.68571186,-0.5381381,0.90804875,0.0048315213,0.6666667,-0.65953726,-0.6477057,-0.81940037,-0.75058323,1.4687058656036478,PowerLaw,0.04783829,0.9486406,,,spp,,SNR G296.7-00.9,,0.8,0.0,260,0.9917144115150903,0.008285588484910532,0.9606998803777586,0.039300119622241864,0.946214486636312,0.053785513363687365,0.9399461247910071,0.06005387520899211,0.0,0.001,0.0,0.0
4FGL J1155.6-6547,297.24838,-3.5403879,1106.7228,-21.74834683526234,2.6846857,0.30769733,0.29878345,2.600197,0.991633,-0.64396656,0.019738551,0.6666667,-0.82399255,-0.8877828,-0.999831,-0.88734776,0.3183238495819315,PowerLaw,0.15516332,1.3500289,,,unk,,PMN J1154-6542,,0.0,0.8986764,0,0.9532155794373927,0.046784420562597434,0.6739179857174665,0.326082014282532,0.346999177125422,0.6530008228745782,0.8908804792124048,0.10911952078759418,0.0,0.238,0.986,0.0
4FGL J1158.3-6232,296.84955,-0.29444847,3561.3696,-20.831986942627683,2.3399427,0.18287276,0.14853206,2.1033611,0.9519907,-0.49282143,0.0019944909,0.6666667,-0.5854566,-0.6545139,-0.8262109,-0.7271052,2.927431904443388,PowerLaw,0.09885871,0.3736447,,,spp,,SNR G296.8-00.3,,0.8,0.0,1,0.9807451032641841,0.01925489673583274,0.968219835247063,0.03178016475293756,0.9882059812328058,0.011794018767194618,0.9696752551680402,0.030324744831960425,0.0,0.0,0.0,0.0
4FGL J1159.3-6122,296.7372,0.8614489,2251.0916,-21.300335174392856,2.515913,0.20531122,0.12405409,1.69768,0.85220695,-0.58188796,0.0028910935,0.6666667,-0.6192164,-0.6825904,-0.85436934,-0.99997663,2.533631068819186,PowerLaw,0.09016947,0.34979236,,,unk,,1RXS J115843.7-611934,,0.0,0.80742866,285,0.985557095306945,0.014442904693050018,0.9695358379313468,0.030464162068653614,0.9877258327430388,0.01227416725696033,0.9775596574836863,0.022440342516313598,0.0,0.0,0.0,0.0
4FGL J1208.5-5243e,296.36636,9.593775,3768.7258,-20.660810966449283,1.8621867,0.056466695,0.0022230311,0.09528506,0.99988973,0.014626807,1.0654692E-4,0.6666667,-0.5937532,-0.24116923,-0.5409957,-0.44197026,1.0558150567234181,PowerLaw,0.022644961,0.06759253,3FGL J1209.1-5224,3FHL J1208.5-5243e,SNR,,SNR G296.5+10.0,,,,4,0.9988447278104563,0.0011552721895563124,0.9681997593128664,0.03180024068713318,0.9856412599671864,0.014358740032812595,0.9906025200634303,0.00939747993656994,0.0,0.0,0.0,0.0
4FGL J1213.3-6240e,298.58282,-0.12688911,2738.0007,-18.601709581930905,2.2630107,0.03856765,0.0879548,5.2691584,0.9306838,-0.26799053,4.7461462E-4,0.6666667,-0.62930053,-0.611491,-0.7113656,-0.63375944,1.8558944003901792,LogParabola,0.019347547,0.076485485,3FGL J1214.0-6236,3FHL J1213.3-6240e,snr,,SNR G298.6-00.0,,,,4,0.8723106682139461,0.12768933178603278,0.682014196648253,0.317985803351746,0.397489866675995,0.6025101333240062,0.7611380370889742,0.23886196291102554,0.0,0.268,0.974,0.0
4FGL J1256.1-5652,303.57413,5.9941196,679.615,-21.37692036070391,2.6708608,0.19477421,0.56947947,3.686541,0.99997765,-0.3790823,0.007024405,0.6666667,-0.7698849,-0.8848353,-0.6870464,-0.9963114,1.4148557940946715,LogParabola,0.20093472,0.45234197,3FGL J1256.1-5703,,unk,,1RXS J125554.2-564945,,0.0,0.90431535,0,0.948712986217486,0.0512870137825344,0.7403768181612568,0.25962318183874367,0.6431958227086471,0.35680417729135294,0.9207637628748065,0.07923623712519333,0.0,0.124,0.002,0.0
4FGL J1303.0-6312e,304.23477,-0.3575033,10555.423,-19.86060367836941,1.8191205,0.053378373,-0.031382,1.2688553,0.027099373,-0.6490581,7.905112E-5,0.6666667,-0.65219826,-0.5160149,-0.48166314,-0.15933274,1.1260034272311423,PowerLaw,0.021829495,0.07677413,3FGL J1303.0-6312e,3FHL J1303.0-6312e,PWN,,HESS J1303-631,,,,0,0.5009256923918332,0.4990743076081668,0.9479634455628566,0.05203655443714292,0.9259259420994931,0.0740740579005066,0.931057096197129,0.0689429038028715,0.0,0.01,0.0,0.0
4FGL J1305.4-4928,305.27112,13.334779,1409.9603,-20.759174381327362,2.275475,0.06013635,0.041597955,1.2751092,0.0133807445,-0.3772995,3.5656788E-4,0.6666667,-0.69797254,-0.5447216,-0.70722675,-0.5527705,2.074528560415541,PowerLaw,0.03201434,0.07744711,3FGL J1305.4-4926,3FHL J1305.4-4927,sbg,,NGC 4945,,0.9997731,0.99789065,0,0.9989653589376588,0.001034641062328896,0.974500010480502,0.025499989519497834,0.9963646586610516,0.0036353413389474476,0.9894169523271362,0.010583047672864571,0.0,0.0,0.0,0.0
4FGL J1305.5-6241,304.55353,0.13339922,3146.033,-19.554141571898096,2.3462372,0.06691508,0.032365866,1.055323,0.09167104,0.12803252,3.3383217E-4,0.6666667,-0.5502696,-0.64709306,-0.74822825,-0.5230289,1.4648469433818718,PowerLaw,0.032937482,0.09057395,3FGL J1305.7-6241,3FHL J1305.5-6240,snr,,Kes 17,,0.8,0.0,0,0.9806219303163729,0.019378069683633866,0.9650472595845829,0.03495274041541728,0.9620833612661089,0.03791663873389175,0.8428452934413652,0.15715470655863603,0.0,0.0,0.0,0.0
4FGL J1326.6-4729,309.07816,14.957956,1690.0305,-19.97715728996472,2.2061112,0.08546054,0.52050567,10.63344,0.9593858,-0.10762653,0.002348793,0.6666667,-0.35097447,-0.65816134,-0.9421072,-0.99999934,1.7898311891713257,LogParabola,0.08188136,0.25342542,3FGL J1326.7-4727,,glc,,Omega Cen,,0.99792176,0.0,0,0.0007920500590017365,0.9992079499410166,0.3235174003786691,0.67648259962133,0.006262395964784365,0.9937376040352149,0.019095523179426477,0.9809044768205742,1.0,0.803,1.0,1.0
4FGL J1331.0+3032,56.791004,80.68729,1284.069,-22.513497613845573,2.4111938,0.20571885,0.11289595,1.1937506,0.84160626,-0.79560816,0.0034906508,0.6666667,-0.73277444,-0.36056697,-0.88392067,-0.99997497,1.0718820293535118,PowerLaw,0.11512288,0.43641132,3FGL J1330.5+3023,,css,,3C 286,,0.98512655,0.99724907,0,0.9915203152407908,0.008479684759214323,0.9545622564381694,0.04543774356183226,0.8760385938743174,0.12396140612568289,0.9840868465605689,0.01591315343943165,0.0,0.0,0.0,0.0
4FGL J1343.8-6208,309.01355,0.109214574,2929.7808,-20.41937581369586,2.4456034,0.051276114,0.16099727,2.1943939,0.9993017,0.6614761,0.005582016,0.6666667,-0.61114734,-0.7782309,-0.7498355,-0.659815,1.6386666889096555,PowerLaw,0.00534107,0.8691702,,,spp,,SNR G308.8-00.1,,0.8,0.0,26,0.9718804660215257,0.028119533978462754,0.9190175420943671,0.08098245790563158,0.8109422948001906,0.18905770519980927,0.828699617226591,0.17130038277341084,0.0,0.014,0.0,0.0
4FGL J1344.9-6228,309.07404,-0.24557248,1764.1611,-19.522155088790594,2.5508382,0.13879707,0.37481523,6.2396183,0.99307877,-0.4341112,0.0015433838,0.6666667,-0.5205687,-0.78994644,-0.9411647,-0.95633686,1.3531690867031534,LogParabola,0.10427936,0.2049319,3FGL J1345.1-6224,,spp,,SNR G308.8-00.1,,0.8,0.0,18,0.006036727352637538,0.9939632726473356,0.3867123502498358,0.6132876497501654,0.0631306057187061,0.936869394281294,0.06376516806618514,0.9362348319338136,1.0,0.734,1.0,1.0
4FGL J1345.3-6253,309.02722,-0.65269184,2632.242,-20.568868444979312,2.515805,0.3626,0.971557,3.527868,-0.9774122,0.46384728,0.008955217,0.6666667,-0.393027,-0.56811476,-0.99997383,0.99761266,1.7133431021167855,LogParabola,0.22903551,0.5738234,,,spp,,SNR G309.2-00.6,,0.8,0.0,20,0.13929871771284996,0.860701282287129,0.8699539190249967,0.13004608097500256,0.8733831577668636,0.12661684223313643,0.5709739569429771,0.42902604305702335,1.0,0.045,0.0,0.116
4FGL J1355.2-6420e,309.76733,-2.3228676,61491.93,-21.98868823121118,1.3194005,0.1295313,0.051234823,0.77671975,-0.99988526,-0.91414434,1.5614866E-4,0.6666667,0.733432,0.9883475,-0.12451162,-0.067457475,1.5790036574774051,PowerLaw,0.0694158,0.24217628,3FGL J1356.6-6428,,PWN,,HESS J1356-645,,,,0,0.9997622775702262,0.00023772242975234056,0.9267839099411029,0.0732160900588974,0.06659965751923808,0.9334003424807606,0.9914215596445086,0.008578440355490541,0.0,0.023,0.975,0.0
4FGL J1358.2-6210,310.6401,-0.30418465,1732.6655,-19.46701718463805,2.5273852,0.11706793,0.28338286,5.317889,0.013799803,0.1659255,0.002441434,0.6666667,-0.61515284,-0.75766927,-0.8839616,-0.9960404,1.2879857551788692,LogParabola,0.08482031,0.27680346,,,spp,,SNR G310.6-00.3,,0.8,0.0,1,0.04076743262942983,0.9592325673705767,0.4705177781007033,0.5294822218992972,0.2382765754658618,0.7617234245341394,0.2125388724348953,0.7874611275651043,1.0,0.617,1.0,1.0
4FGL J1420.3-6046e,313.57068,0.24041826,23793.871,-19.477509818678705,1.9977322,0.002054993,-0.008990466,0.3309579,-0.93599355,0.98644805,2.500024E-4,0.6666667,-0.62061757,-0.65107656,-0.8005159,-0.0049822703,3.1514433089665785,PowerLaw,0.02641755,0.39558667,3FGL J1420.0-6048,1FHL J1420.1-6047,PWN,,HESS J1420-607,,,,0,0.7402794787481836,0.25972052125182993,0.9456599319112191,0.054340068088780606,0.694597877034886,0.3054021229651134,0.9063179364929101,0.09368206350709095,0.0,0.012,0.327,0.0
4FGL J1433.5-5457,317.3163,5.031497,1004.65027,-21.389362067047514,2.6422753,0.16995482,0.22216052,2.5978894,-0.51363885,-0.64017165,0.00420328,0.6666667,-0.7946666,-0.6665649,-0.99239564,-0.98075074,1.5680650590376553,PowerLaw,0.11351543,0.37078682,,,unk,,1RXS J143329.9-545931,,0.0,0.9276447,0,0.9608433955953912,0.03915660440458811,0.9662779163119755,0.03372208368802543,0.9575889626605957,0.042411037339404024,0.943162014763039,0.05683798523696251,0.0,0.0,0.0,0.0
4FGL J1435.8-6018,315.5187,-0.01864386,1010.3445,-20.14057948579285,2.6914291,0.25545567,0.7263333,5.7237,-0.8925961,0.19737794,0.01122311,0.6666667,-0.66166353,-0.96996695,-0.6323464,-0.9952334,1.545538428605146,LogParabola,0.18661137,1.457132,,,spp,,SNR G315.4-00.3,,0.8,0.0,9,0.8196776628145415,0.1803223371854667,0.5106679818961508,0.48933201810384913,0.5173134501162522,0.4826865498837478,0.5926507869152151,0.4073492130847843,0.0,0.574,0.394,0.075
4FGL J1441.6-5951c,316.36096,0.1064657,3203.6638,-20.312990387736665,2.5094075,0.29776126,0.99920505,4.342684,0.97178346,-0.8365671,0.0063287457,0.6666667,-0.32967225,-0.4558113,-0.95946884,-0.99968964,2.516461209348473,LogParabola,,0.4848557,3FGL J1441.5-5955c,,spp,,SNR G316.3-00.0,,0.8,0.0,2096,0.6140809241906049,0.3859190758093937,0.8392479724726737,0.16075202752732573,0.7015953096025721,0.2984046903974271,0.5896531105746419,0.41034688942535796,0.0,0.076,0.005,0.076
4FGL J1442.2-6005,316.33533,-0.13442212,1904.3983,-19.415176493114444,2.5027559,0.13414702,0.3139325,5.1901894,-0.828739,0.99543715,0.0021237298,0.6666667,-0.57042617,-0.71353287,-0.9373425,-0.8132322,2.6362600406556487,LogParabola,0.0993784,0.2784467,2FGL J1441.6-5956,,spp,,SNR G316.3-00.0,,0.8,0.0,4,0.05025248121902656,0.9497475187809852,0.8113399445068641,0.18866005549313722,0.8007078024063646,0.19929219759363617,0.31181231105932267,0.6881876889406774,1.0,0.088,0.001,0.998
4FGL J1443.0-6227e,315.4419,-2.3204007,26893.717,-21.478629494951097,1.4452621,0.12377796,0.15002629,2.7382033,-0.9999079,-0.9977778,1.2629473E-4,0.6666667,0.9999342,0.96970326,-0.106480576,-0.08996733,2.4959839063552245,PowerLaw,0.069190815,0.14017238,,3FHL J1443.0-6227e,SNR,,RCW 86,,,,0,0.9974374409249477,0.0025625590750711393,0.9425916555970009,0.057408344402999564,0.9644311329786609,0.03556886702133895,0.9917555315834979,0.008244468416501557,0.0,0.012,0.0,0.0
4FGL J1453.4-5858,318.09995,0.26264417,2716.6973,-20.700404356345146,2.5113757,0.21625845,0.1797059,1.6789157,-0.87059826,0.5815898,0.010046076,0.6666667,-0.65613925,-0.7604938,-0.8500892,-0.52479345,1.540289682145412,PowerLaw,0.18139581,1.4917674,,,spp,,SNR G318.2+00.1,,0.8,0.0,29,0.9746158691986854,0.025384130801336006,0.9627904879716994,0.03720951202830076,0.9648105364508789,0.035189463549121315,0.8645507686820677,0.13544923131793188,0.0,0.001,0.0,0.0
4FGL J1459.0+7140,109.99322,42.10191,904.03394,-22.26719198402347,2.446429,0.10994615,0.027050072,0.44097516,0.986928,-0.60490036,0.0010096295,0.6666667,-0.6256087,-0.767218,-0.85722786,-0.0652878,4.516418514936266,PowerLaw,0.061688002,0.14428988,,,css,,3C 309.1,,0.999343,0.9974714,0,0.9998729894938655,0.00012701050611494132,0.9812308363187515,0.01876916368124886,0.9998619096680088,0.00013809033199096882,0.9973057015707755,0.0026942984292261,0.0,0.0,0.0,0.0
4FGL J1459.0-5353,321.13934,4.4041533,1865.6278,-21.654020981015524,2.4928174,0.22447738,0.06998812,0.8401933,-0.81300247,0.9841124,0.0013416008,0.6666667,-0.6990929,-0.89047426,-0.35805655,-0.6249512,2.440615073609784,PowerLaw,0.11668728,0.12838912,,,unk,,AT20G J145935-535047,,0.0,0.8657233,28,0.9993377347718765,0.0006622652281092941,0.9723727084499189,0.027627291550081215,0.9992118158266463,0.0007881841733536356,0.9859859583279054,0.014014041672094522,0.0,0.0,0.0,0.0
4FGL J1503.6-4146,327.78787,14.621769,2174.228,-22.184013571667535,2.2717247,0.14670701,-0.034557857,0.40362686,0.9799734,-0.44514665,2.962665E-4,0.6666667,-0.45907617,-0.716584,-0.64634764,-0.2743118,1.1997161877361509,PowerLaw,0.06876308,0.15910132,1FGL J1501.6-4204,,spp,,SNR G327.6+14.6,,0.8,0.9164554,0,0.9997360045706774,0.00026399542930683514,0.971179256816776,0.028820743183224955,0.990316790888685,0.009683209111314898,0.995074415135073,0.004925584864925971,0.0,0.0,0.0,0.0
4FGL J1508.9-4110,329.00006,14.637994,868.01276,-21.837649661926683,2.593939,0.30537745,0.6966003,4.293884,0.99801236,-0.35453758,0.006492038,0.6666667,-0.53457856,-0.9387823,-0.9999995,0.9995319,1.1120436716294002,LogParabola,0.277491,0.506832,,,spp,,SNR G330.0+15.0,,0.8,0.0,2,0.9955431355288125,0.004456864471173026,0.5678689369236094,0.43213106307639,0.43267145280456637,0.5673285471954344,0.8711767454642889,0.12882325453571108,0.0,0.458,0.85,0.0
4FGL J1514.2-5909e,320.3458,-1.2088813,11390.72,-19.415350945829527,1.802716,0.037354045,-0.0029276225,0.14191984,-0.4693959,-0.58738655,7.0628834E-5,0.6666667,-0.6750476,-0.32718375,-0.45836535,-0.32642505,2.0299169276561058,PowerLaw,0.018397452,0.05571204,3FGL J1514.0-5915e,3FHL J1514.2-5909e,PWN,,MSH 15-52,,,,516,0.703691208377978,0.2963087916220357,0.9646455297726203,0.03535447022737997,0.9938861608927693,0.00611383910723023,0.9420512854968701,0.0579487145031288,0.0,0.001,0.0,0.0
4FGL J1518.8+0203,3.8860004,46.730453,1510.2316,-21.90606096241988,2.2777874,0.2979084,0.620786,3.2566414,-0.9999698,0.99964726,0.0100162625,0.6666667,-0.19913152,-0.78239876,-0.8410434,-0.9919733,1.752083832615635,LogParabola,0.30670267,1.0255526,,,glc,,NGC 5904,,0.99198514,0.0,0,0.9817049354115795,0.018295064588432528,0.8012330810261946,0.19876691897380352,0.8453644664410074,0.15463553355899223,0.878159993767505,0.12184000623249511,0.0,0.053,0.0,0.0
4FGL J1528.4-6729,317.13382,-9.05881,4469.1606,-22.244758167013238,1.9929659,0.18867199,0.09140568,1.2157878,0.9836491,-0.70973223,5.2698504E-4,0.6666667,-0.600059,-0.4352374,-0.4134986,-0.69016135,1.4081312743111944,PowerLaw,0.084417775,0.20786524,,3FHL J1528.4-6730,unk,,1RXS J152815.0-673003,,0.0,0.92409295,0,0.9998545801379074,0.00014541986211162795,0.9657374345000702,0.034262565499930744,0.989959161325278,0.010040838674721567,0.9990512670085125,0.000948732991487696,0.0,0.0,0.0,0.0
4FGL J1533.9-5712e,323.59512,-0.99994844,239424.86,-23.467018874020145,0.96843463,0.36137158,0.011113556,0.08603535,-0.9965687,-0.9905401,2.988199E-4,0.6666667,0.7281735,0.99910915,-0.6981712,-0.04528277,1.1373177107219121,PowerLaw,0.16196422,0.8670508,,,SNR,,HESS J1534-571,,,,1,0.9997561651841574,0.00024383481585608244,0.9137540931394666,0.08624590686053309,2.9075603779071812e-09,0.9999999970924397,0.9908882119637451,0.009111788036254703,0.0,0.031,1.0,0.0
4FGL J1534.7+2331,36.654972,53.071682,989.4079,-22.253266427228294,2.4161868,0.15959533,0.03564736,0.43037373,-0.04736591,-0.6303398,0.001265992,0.6666667,-0.5853123,-0.71071243,-0.9997804,0.9985236,2.5926875680285084,PowerLaw,0.090752706,0.20866928,,,sbg,,Arp 220,,0.99150884,0.8805369,0,0.996068538530602,0.0039314614694113586,0.9805584706998052,0.01944152930019267,0.9982247472228287,0.0017752527771717295,0.9939088413810756,0.00609115861892595,0.0,0.0,0.0,0.0
