0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
-27.68108432507599,-27.374483872544186,2.284116,1.8431790939689239,4.230030746198678,-0.35696757752887126,-0.040861278436219964,-0.7030139599081877,-0.9999732615184538,-1.7236029,PSR,3FGL J1528.3-5836,4FGL J1528.4-5838,232.1087,-58.634,322.16876,-1.7541803,,23.103027,3.1878993E-9,1.8379519E-10,1.4497675E-12,PLSuperExpCutoff,1.0830219E-12,0.40967533,0.015841667,0.6666667,9.3605585,4.8283186,PSR J1528-5838,,0,2048,0.009937789472564471,0.9900622105274194,0.08284322645703394,0.9171567735429669,0.298436115356922,0.7015638846430771,0.42246701607803305,0.5775329839219672,1.0,0.997,0.999,0.904
-27.161696779850182,-25.93664361283944,2.1264415,2.0157864968288015,3.995425993338665,0.9998459635579632,-0.3031181038421276,-0.535430206115531,-0.7500811057255069,-0.28015098,PSR,3FGL J1622.9-5004,4FGL J1623.0-5004,245.7514,-50.0756,333.71722,-0.29162395,,30.88466,9.449884E-9,4.8383203E-10,3.7094386E-12,PLSuperExpCutoff,6.5130036E-13,1.2969868,0.005613901,0.6666667,9.351979,4.3245444,PSR J1623-5005,,0,0,0.007395289787605301,0.9926047102123907,0.10338987407859217,0.8966101259214079,0.2649483471933744,0.735051652806626,0.29655612766118683,0.7034438723388137,1.0,0.997,1.0,0.999
-26.30587396627628,-26.75842596169604,2.0572636,1.9904773956408415,3.9278058583637927,0.022930354563999344,-0.5115191438465421,-0.6587548394868892,-0.9592020022608071,6.142062,PSR,3FGL J1624.2-4041,4FGL J1624.1-4042,246.0399,-40.7073,340.54596,6.1383424,,35.727985,4.32248E-9,1.6619478E-10,1.3488193E-12,PLSuperExpCutoff,2.1259604E-12,0.96988493,0.012964102,0.6666667,12.397253,11.926194,PSR J1624-4041,,0,0,0.00030676779600913306,0.9996932322039825,0.05648799075889051,0.9435120092411103,0.08415276352085652,0.9158472364791429,0.24194671067180026,0.7580532893281996,1.0,0.997,1.0,1.0
-27.412648045284786,-25.76870626323809,2.4938385,1.937004367185144,4.00835375518284,0.25702724924614895,-0.5269743032385414,-0.6855408788155662,-0.8783023622113785,-0.9521964,PSR,3FGL J1650.3-4600,4FGL J1650.3-4600,252.5986,-46.0163,339.79538,-0.95320046,,25.942955,8.723168E-9,4.3035467E-10,3.813599E-12,PLSuperExpCutoff,1.582052E-12,1.2140168,0.010297434,0.6666667,9.89585,9.162851,PSR J1650-4601,FGES J1652.2-4633 field,16,16,0.000553507161598521,0.9994464928383895,0.12764471703484417,0.8723552829651567,0.16514092474232256,0.8348590752576784,0.1616419441346147,0.8383580558653857,1.0,0.997,1.0,1.0
-27.64538011469241,-26.585903771571672,2.4792907,1.3827083892011565,3.688897453951938,0.7330155760084319,-0.2434268124148264,-0.488805341759877,-0.928155068987998,-1.4837972,PSR,3FGL J1827.3-1446,4FGL J1827.4-1445,276.8733,-14.7622,17.097658,-1.5148666,,18.47903,5.3627756E-9,3.6309303E-10,1.7551261E-12,PLSuperExpCutoff,1.021308E-12,1.053747E-5,0.018858058,0.6666667,8.459681,5.512928,PSR J1827-1446,,2064,2064,0.0035418306417547285,0.9964581693582276,0.27894311382765424,0.7210568861723454,0.5997866721738645,0.4002133278261352,0.3437433842741147,0.6562566157258852,1.0,0.95,0.182,0.999
-27.851962655950143,-26.075089196727088,2.2825232,1.7458009895531237,3.801825923528608,0.9989563279440085,0.1946337841769077,-0.5429667496756878,-0.8892539053494454,-0.14492497,PSR,3FGL J1844.3-0344,4FGL J1844.4-0345,281.1182,-3.7579,28.79405,-0.16616404,,22.116482,8.3320515E-9,4.6536877E-10,3.1423965E-12,PLSuperExpCutoff,1.7747685E-12,0.65364933,0.014098187,0.6666667,10.494366,9.355194,PSR J1844-0346,,0,0,0.0030882646683395246,0.996911735331652,0.12993429708227788,0.870065702917721,0.33954409018483694,0.6604559098151628,0.2055574462479076,0.7944425537520912,1.0,0.997,0.958,1.0
-26.351590844712366,-27.710863885257755,1.8963063,1.9256608954650285,3.6809872675779696,0.15306817471553333,-0.526869561123767,-0.7731796697724636,-0.9059312038438698,-29.562988,PSR,3FGL J1946.4-5403,4FGL J1946.5-5402,296.6322,-54.0496,343.89774,-29.572353,,33.567764,1.6898672E-9,9.3950715E-11,6.0165143E-13,PLSuperExpCutoff,2.7337123E-12,0.44206157,0.019224469,0.6666667,11.683317,2.932694,PSR J1946-5403,,0,0,0.00025254414912012635,0.9997474558508674,0.15481251048007663,0.8451874895199223,0.07114638940595537,0.928853610594046,0.11291716073568443,0.887082839264315,1.0,0.989,1.0,1.0
-26.020750010695988,-26.192494307813007,2.614499,2.5318159191992655,3.6853580111050794,0.5610597299669302,-0.498365909186253,-0.7704698360459722,-0.9814898107795468,0.41072208,PSR,3FGL J2017.9+3627,4FGL J2017.9+3625,304.4909,36.4277,74.51801,0.3891133,,43.06196,1.0243423E-8,3.3114028E-10,4.665203E-12,PLSuperExpCutoff,5.633242E-12,0.99139136,0.015097237,0.6666667,15.309065,7.409915,PSR J2017+3625,,256,0,0.000123420292801657,0.9998765797072114,0.031297626674881215,0.9687023733251194,0.015235399020366296,0.9847646009796337,0.1988382352211749,0.8011617647788248,1.0,0.997,1.0,1.0
-28.33457526158321,-28.20726559487911,1.8367444,1.677781559887395,4.078730342288933,0.9885686428872265,-0.04988038683709089,-0.6846197132466173,-0.999935775431332,-57.93874,PSR,3FGL J2310.1-0557,4FGL J2310.0-0555,347.5183,-5.9251,69.69335,-57.90006,,22.14494,1.0758044E-9,8.048836E-11,4.736668E-13,PLSuperExpCutoff,9.00477E-13,0.4017053,0.016620992,0.6666667,7.7717667,11.976834,PSR J2310-0555,,0,0,0.0499080909433397,0.9500919090566804,0.4201531204077436,0.5798468795922562,0.4267229102492102,0.5732770897507905,0.28618104765751473,0.7138189523424848,1.0,0.76,0.854,1.0
-31.572484157651193,-28.030843002008744,1.8667319,0.40310004688774054,3.803219190636362,0.15227417333511517,0.038811723602553985,-0.3213200255739348,-0.6481892737318573,-74.946754,AGN,3FGL J0000.2-3738,4FGL J2359.9-3736,359.9816,-37.616,345.66284,-74.919624,,8.283625,1.9467555E-10,3.26568E-11,3.6956094E-13,PowerLaw,5.381956E-14,1.4936775,0.0030138765,0.6666667,1.8248161,4.2310514,NVSS J000008-373819,,0,0,0.9997987710887614,0.00020122891124679606,0.9909298868937619,0.00907011310623806,0.9916209285179955,0.008379071482004657,0.996722620154686,0.003277379845314565,0.0,0.0,0.0,0.0
-30.66141013659135,-27.904511120552147,1.9460614,0.3138621879170869,3.8313551023606913,0.09151793144612758,-0.5227559458577041,-0.4222493439699922,-0.49795186771472183,-49.061836,AGN,3FGL J0002.0-6722,4FGL J0002.1-6728,0.5378,-67.4746,310.08493,-48.963467,,11.558185,2.2861259E-10,3.4612122E-11,4.3319076E-13,PowerLaw,1.5736591E-14,1.369492,0.0013444218,0.6666667,2.2240562,10.018329,SUMSS J000215-672653,,0,0,0.9998484160703297,0.00015158392968441428,0.9926380422960592,0.007361957703940443,0.9938698022587581,0.006130197741241747,0.9972083757434602,0.0027916242565405145,0.0,0.0,0.0,0.0
-30.972925255785086,-27.86031076587199,2.0504425,-0.23529942296034895,3.8140060375761227,-0.7551261770419344,-0.4776703196090242,5.80084168077114E-4,-0.8706377580490783,-52.363342,AGN,3FGL J0004.2+0843,4FGL J0004.0+0840,1.0073,8.6757,103.49598,-52.397846,,6.7910714,2.2329537E-10,4.134058E-11,4.6014256E-13,PowerLaw,5.73506E-14,1.0804646,0.0053785467,0.6666667,2.0067823,9.037287,SDSS J000359.23+084138.1,,0,0,0.9975503204665287,0.0024496795334791916,0.9939926017240561,0.006007398275943514,0.9986117900963353,0.0013882099036659997,0.9065296137304333,0.09347038626956776,0.0,0.0,0.0,0.0
-29.957469208986623,-27.897549448104716,2.1869004,-1.7786281042231946,3.8191673986930605,-0.6114317251042083,-0.5631399832009076,-0.6454714127750065,-0.3951725265506454,-59.296867,AGN,3FGL J0006.2+0135,4FGL J0006.4+0135,1.6094,1.5982,100.47745,-59.29749,,6.145243,1.7693509E-10,3.7296284E-11,4.169119E-13,PowerLaw,3.491363E-14,1.4802004,0.0029480234,0.6666667,1.3286611,2.4156098,NVSS J000626+013611,,0,0,0.999557147242973,0.0004428527570162211,0.9955112852322837,0.004488714767716406,0.9999870940265075,1.2905973492740664e-05,0.9934571896112114,0.006542810388787626,0.0,0.0,0.0,0.0
-29.518621952015796,-27.811253296988966,2.2756045,-0.020848936486780684,3.793004914905388,-0.23640781773404712,-0.7857580082559009,-0.4598722314558544,-0.5895593077013017,-22.007206,AGN,3FGL J0007.9+4006,4FGL J0007.7+4008,1.9275,40.134,113.93701,-21.972776,,11.106481,3.634569E-10,4.471208E-11,4.9865125E-13,PowerLaw,1.3153446E-13,1.3994917,0.004560182,0.6666667,2.8542297,17.865534,NVSS J000741+400830,,0,0,0.9998028458816413,0.00019715411834383989,0.9917295832370003,0.008270416762998225,0.9971380169543956,0.0028619830456038733,0.9942610291728532,0.005738970827146718,0.0,0.0,0.0,0.0
-28.591714124098004,-27.8123655982153,2.2695491,0.4497952458916993,3.5392097654663734,-0.49492585804791145,-0.5450800398095748,-0.6665679906146269,-0.6761528719520202,-46.658096,AGN,3FGL J0008.3+1456,4FGL J0008.4+1455,2.1246,14.9232,107.72407,-46.6767,,10.041938,3.274281E-10,4.5481573E-11,5.1314503E-13,PowerLaw,1.300011E-13,1.9384943,0.0014557586,0.6666667,1.2926226,7.888641,NVSS J000825+145635,,0,0,0.9986647876171442,0.0013352123828610954,0.9796916983712955,0.020308301628704888,0.9530265527232535,0.046973447276747154,0.9691341227818845,0.03086587721811534,0.0,0.0,0.0,0.0
-27.95216759423886,-27.448810731980732,2.504053,0.061235917290220446,3.9960422270490206,-0.5965988060456026,-0.8271707467049291,-0.512704790395914,-0.7306166513081951,-66.09583,AGN,3FGL J0014.3-0455,4FGL J0014.3-0500,3.5864,-5.012,99.509476,-66.18239,,10.860766,4.0482376E-10,5.2866718E-11,7.9432104E-13,PowerLaw,1.2858676E-13,2.2236667,7.045463E-4,0.6666667,0.7012786,19.936464,GALEXASC J001420.46-045929.1,,0,16,0.9999270399125653,7.296008742301566e-05,0.9937278847686136,0.006272115231386721,0.9970077801655647,0.0029922198344364986,0.9945112943152636,0.005488705684736011,0.0,0.0,0.0,0.0
-32.66525154880992,-27.728900904351107,1.6399021,0.43271269786526106,3.9966331434162568,-0.9988298584244456,0.9996047432273832,-0.20042441311169254,-0.47608342748093824,-58.60079,AGN,3FGL J0020.9+0323,4FGL J0021.0+0322,5.2565,3.3783,108.237045,-58.623074,,7.1000338,1.6827795E-10,3.7139253E-11,4.3131194E-13,PowerLaw,1.2065486E-14,1.4211702,0.0013641249,0.6666667,1.4256659,16.11443,2MASS J00205023+0323578,,0,0,0.9999077460014115,9.22539986142055e-05,0.9922215432228648,0.00777845677713668,0.9957853305214551,0.004214669478545187,0.9974220140058488,0.0025779859941510636,0.0,0.0,0.0,0.0
-29.859866740372272,-28.042485186886914,2.1391132,0.5911794584191239,3.5117344358953235,0.9718754356961963,-0.44261855764458496,-0.5809619294915024,-0.9991398106993409,-84.071144,AGN,3FGL J0031.2-2320,4FGL J0031.0-2327,7.7564,-23.4581,70.318275,-84.105675,,6.3435354,1.6641956E-10,3.2680407E-11,3.6029009E-13,PowerLaw,1.2270552E-13,0.46833274,0.016854536,0.6666667,2.816462,5.5634604,,2WHSP J003120.5-233401.,0,0,0.9632094384832043,0.03679056151679623,0.9525395907580628,0.047460409241936195,0.8920670707682892,0.10793292923170976,0.8845588449308357,0.11544115506916541,0.0,0.0,0.0,0.0
-27.234578925520772,-27.77464221026076,2.2745852,0.31779642423059534,6.235901809578529,-0.3680129111065578,-0.6797331303190822,-0.6563712039536023,-0.6243560767805013,-61.548527,AGN,3FGL J0032.3-5522,4FGL J0032.3-5522,8.0778,-55.3668,308.63895,-61.549007,,18.38948,5.0048504E-10,4.3924833E-11,4.5404888E-13,PowerLaw,5.5317697E-13,1.8861468,0.0033966706,0.6666667,2.5200484,280.62875,SUMSS J003210-552228,,0,0,0.9999343143180333,6.568568195840859e-05,0.9953443043173099,0.004655695682690207,0.999967029045119,3.297095488109971e-05,0.9932003551465892,0.006799644853410974,0.0,0.0,0.0,0.0
-32.39110487267119,-27.821278760326315,1.7653672,-0.4755638587112215,3.572518094896527,0.6103714599423058,-0.7441126672416805,-0.21849052193571153,-0.2857654268078691,-20.456451,AGN,3FGL J0049.0+4224,4FGL J0049.1+4223,12.2772,42.3901,122.47285,-20.479572,,6.3843455,1.487197E-10,3.4886066E-11,3.9644172E-13,PowerLaw,8.240657E-15,1.2787714,0.0015406031,0.6666667,1.4415895,12.7929945,GALEXASC J004859.14+422351.4,,0,0,0.9998048495287103,0.00019515047127120218,0.993385911437759,0.006614088562240078,0.9995629421449312,0.0004370578550685381,0.9965857383301786,0.0034142616698210684,0.0,0.0,0.0,0.0
-29.767135871529796,-27.712073591579546,2.0650234,-0.7310816812392441,3.7314903755498383,-0.3020753274453917,-0.6902051409815396,-0.5073783832090867,-0.29987821906091255,-53.052097,AGN,3FGL J0102.1+0943,4FGL J0102.4+0942,15.6086,9.7061,127.44475,-53.069267,,5.2886415,2.006705E-10,4.5572816E-11,5.6664704E-13,PowerLaw,3.4611216E-14,2.06338,4.5919514E-4,0.6666667,0.3683133,13.731948,2MASS J01021713+0944098,,16,256,0.9999075555987467,9.244440124450665e-05,0.9952564687846365,0.004743531215364624,0.9997915835419101,0.0002084164580892637,0.9969170564193,0.0030829435807006064,0.0,0.0,0.0,0.0
-29.775162983835692,-27.97391939540793,2.1721509,-3.0862578836884484,3.678476783470549,-0.7343473323047949,-0.698580464613628,-0.5521213409043308,-0.4059362319461393,-41.94519,AGN,3FGL J0112.9-7506,4FGL J0112.8-7506,18.2049,-75.1024,301.0865,-41.94915,,11.873946,2.9011601E-10,4.583218E-11,3.7347602E-13,LogParabola,4.472306E-14,0.6615281,0.005847674,0.6666667,3.6057289,1.9681007,2MASS J01123146-7506179,,0,0,0.9999001534937628,9.984650622599933e-05,0.995922190953557,0.0040778090464421105,0.9999996060174134,3.939825872663069e-07,0.9972531612759535,0.002746838724047182,0.0,0.0,0.0,0.0
-26.076318287735557,-27.188294006563208,2.759096,0.6454817186757151,3.9244713028722398,-0.6992343801289643,-0.8965807583064365,-0.7670797546737129,-0.9997503281674898,6.46833,AGN,3FGL J0116.8+6913,4FGL J0116.8+6914,19.2022,69.2415,125.19039,6.4810796,,7.585823,2.8788388E-10,7.084664E-11,1.1636974E-12,LogParabola,3.3288955E-12,1.1121222,0.030933872,0.6666667,4.7111487,1.4360828,,87GB 011139.6+685928,0,16,0.9969457858912846,0.0030542141087161728,0.9048168467660853,0.09518315323391408,0.8979407967030005,0.10205920329699926,0.9608620753995217,0.03913792460047905,0.0,0.0,0.0,0.0
-28.026174671303313,-27.770433573880503,2.5585058,0.34558154913681804,3.789087732261582,-0.7249082688828892,-0.9349736098443433,-0.028509537719664458,-0.2902053765254937,-57.513157,AGN,3FGL J0158.6+0102,4FGL J0158.8+0101,29.704,1.0247,155.57623,-57.512863,,8.536684,2.2551427E-10,3.9119506E-11,5.259158E-13,PowerLaw,7.853447E-13,2.6382592,-4.781908E-4,0.6666667,0.78554463,1.8587346,GB6 J0158+0101,,0,0,0.9999438157986165,5.6184201361283065e-05,0.9944321842583514,0.00556781574164905,0.9994593347634755,0.0005406652365244742,0.9916692892871813,0.008330710712818792,0.0,0.0,0.0,0.0
-31.35840067889342,-27.92016794060629,1.8781707,-0.6872598648626577,3.846288548110567,-0.9888026564481267,0.8269761349571996,-0.47471885160480776,-0.6231220575817921,-70.08185,AGN,3FGL J0200.3-4108,4FGL J0200.3-4109,30.0766,-41.1586,262.09283,-70.07539,,11.961759,2.6462438E-10,3.7475842E-11,4.6627855E-13,PowerLaw,2.6168603E-14,1.6157298,7.7773695E-4,0.6666667,1.4760374,3.4242504,1RXS J020021.0-410936,,0,0,0.9999183905288478,8.16094711302605e-05,0.9947744678274621,0.005225532172537936,0.9995424033539952,0.0004575966460057255,0.997536304431886,0.002463695568114427,0.0,0.0,0.0,0.0
-31.460830740530458,-27.89368445011293,2.0137677,-0.839875302520031,3.6270176141336483,-0.8230451519042479,-0.5049686021907196,-0.3758665293178283,-0.6005503627197641,-53.597607,AGN,3FGL J0216.0+0300,4FGL J0215.9+0300,33.9917,3.0044,160.30334,-53.619614,,10.344792,2.8187758E-10,4.35474E-11,4.86191E-13,PowerLaw,3.375724E-14,1.2071975,0.002917034,0.6666667,2.164872,20.595612,PMN J0215+0300,,0,0,0.9998733701466741,0.0001266298533461052,0.9949772462339495,0.005022753766051048,0.9995119716511124,0.00048802834888792885,0.9969954611433931,0.0030045388566078113,0.0,0.0,0.0,0.0
-29.476243895484473,-27.876963790802975,2.24003,0.1510124177730103,3.9011666276383896,-0.5944720849349635,-0.2955960075724205,-0.8909999889551924,-0.3864808989040241,-51.753777,AGN,3FGL J0216.4+0507,4FGL J0216.8+0510,34.219,5.1673,158.7241,-51.667206,,7.6551642,2.3953595E-10,4.1719937E-11,4.6352207E-13,PowerLaw,4.5412377E-14,1.8832747,8.4710127E-4,0.6666667,0.83833414,9.848264,NVSS J021655+051018,,0,0,0.9995974308930027,0.00040256910700804286,0.9933847190464454,0.006615280953554309,0.9938684550694704,0.006131544930530738,0.9850086293747482,0.0149913706252517,0.0,0.0,0.0,0.0
-31.154553264174854,-27.762214364144363,1.9356745,-0.18511253595540253,3.638525455292259,-0.9621526475639446,0.5226030796009119,-0.364473908158513,-0.6485734538972411,-33.273746,AGN,3FGL J0221.2+2518,4FGL J0221.5+2513,35.3809,25.2305,147.42923,-33.32016,,9.129988,2.971377E-10,5.2342797E-11,3.6096104E-13,LogParabola,4.777338E-14,0.73101664,0.0066772285,0.6666667,3.5528016,7.4804926,2MASS J02212698+2514338,,0,0,0.9998640398457832,0.0001359601542059998,0.9926159375937466,0.007384062406252445,0.9967407393365116,0.0032592606634875704,0.9967041406378431,0.0032958593621554635,0.0,0.0,0.0,0.0
-28.027822849669775,-27.882683439003547,2.4003537,-0.21116971220478373,3.7207829568519437,-0.5728396901259544,-0.8119210564867583,-0.33077708144904766,-0.7621781041342908,-67.122475,AGN,3FGL J0224.1-1846,4FGL J0224.0-1850,36.0092,-18.8479,196.56476,-67.18424,,8.308594,2.0361583E-10,3.9207936E-11,4.4425666E-13,PowerLaw,1.9291958E-14,1.2112403,0.0027803914,0.6666667,2.1262608,4.857486,GALEXASC J022404.29-185029.9,,0,0,0.9995449538626812,0.00045504613734220675,0.9938690721969449,0.006130927803055264,0.9985059291324743,0.001494070867527276,0.9879963254616141,0.012003674538385594,0.0,0.0,0.0,0.0
-29.633218693535763,-27.663634187706258,2.261836,-1.0051141314036514,3.9618117565579025,-0.6559865188647604,-0.6811092103261182,-0.5994235176491967,-0.4252539113965246,-41.091526,AGN,3FGL J0224.4+1615,4FGL J0224.2+1616,36.0681,16.2667,153.07039,-41.10926,,7.0508666,2.7415561E-10,4.7665885E-11,6.1371416E-13,PowerLaw,1.06502426E-13,2.2435324,3.58852E-4,0.6666667,0.38901696,9.236218,NVSS J022411+161500,,0,0,0.999883326053464,0.00011667394653380445,0.9954152396551983,0.004584760344800834,0.9999051637431905,9.483625681101328e-05,0.9966117381287156,0.0033882618712845845,0.0,0.0,0.0,0.0
-25.894197884345033,-27.836064873749397,2.771561,0.10939130111626182,3.7231011545365384,-0.7704688523534737,-0.6280482147359217,-0.8412599188095348,-0.6271608779045807,19.998413,AGN,3FGL J0228.5+8213,4FGL J0228.1+8208,37.0303,82.1434,126.3449,19.920328,,6.383869,2.0638138E-10,3.7696426E-11,5.304862E-13,PowerLaw,2.6075217E-13,2.186725,0.0019278418,0.6666667,0.9024559,30.319212,WN B0220.3+8153,,0,8,0.9999138008814656,8.619911855116897e-05,0.9897681575178476,0.010231842482153374,0.9921541331168485,0.007845866883151593,0.9784020898893804,0.02159791011062007,0.0,0.0,0.0,0.0
-26.324166144515086,-27.709302276038425,2.665958,0.8489591083218612,4.006103957314026,-0.7215114827482543,-0.6999667847241238,-0.9194171280701683,-0.8134135739200044,-48.17772,AGN,3FGL J0232.6+0646,4FGL J0233.5+0654,38.3857,6.9083,162.61809,-47.939514,,11.067299,4.1836873E-10,5.2000636E-11,6.074129E-13,PowerLaw,5.904232E-13,2.4210691,-2.0325171E-4,0.6666667,0.4276131,16.508518,TXS 0230+067,,0,1,0.9971448632906907,0.002855136709322928,0.9605449727822158,0.03945502721778342,0.9087703562647264,0.09122964373527317,0.9528944810549689,0.04710551894503161,0.0,0.0,0.0,0.0
